Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.652,11.664614,0.46910703,0.40333536,-0.0028911917,0.40333536,1.000535,0.9458113,0.9583765,0.95061755
1.654,11.56024,0.46705022,0.40331736,-0.002907087,0.40331736,1.0005287,0.94574463,0.95828474,0.9505321
1.656,11.455303,0.46498775,0.40329984,-0.0029224702,0.40329984,1.000521,0.9456766,0.9581919,0.95044523
1.658,11.349822,0.46292004,0.40328282,-0.00293734,0.40328282,1.0005119,0.9456073,0.95809776,0.95035714
1.66,11.243814,0.4608475,0.40326634,-0.002951695,0.40326634,1.0005014,0.9455366,0.95800257,0.95026773
1.662,11.1373,0.45877045,0.40325034,-0.0029655336,0.40325034,1.0004897,0.94546455,0.95790625,0.9501771
1.664,11.030296,0.45668933,0.40323487,-0.0029788553,0.40323487,1.0004766,0.94539124,0.95780885,0.9500852
1.666,10.922822,0.4546045,0.4032199,-0.0029916586,0.4032199,1.0004622,0.94531655,0.9577103,0.94999206
1.668,10.814897,0.45251635,0.40320548,-0.0030039425,0.40320548,1.0004464,0.9452406,0.9576107,0.94989777
1.668,10.814897,0.45251635,0.40320548,-0.0030039425,0.40320548,1.0004464,0.9452406,0.9576107,0.94989777
1.67,10.706538,0.45042527,0.4031916,-0.0030157065,0.4031916,1.0004295,0.9451634,0.95751005,0.9498022
1.672,10.597766,0.44833165,0.40317822,-0.0030269497,0.40317822,1.000411,0.9450849,0.95740837,0.94970554
1.674,10.488598,0.44623587,0.40316534,-0.0030376713,0.40316534,1.0003914,0.9450052,0.95730567,0.9496077
1.676,10.379054,0.44413826,0.40315297,-0.003047871,0.40315297,1.0003705,0.94492424,0.95720196,0.94950867
1.678,10.269151,0.44203928,0.4031411,-0.0030575478,0.4031411,1.0003482,0.94484204,0.95709723,0.94940853
1.68,10.15891,0.43993926,0.40312976,-0.0030667018,0.40312976,1.0003246,0.9447586,0.9569916,0.94930726
1.682,10.048349,0.4378386,0.40311888,-0.0030753326,0.40311888,1.0002998,0.944674,0.956885,0.9492049
1.684,9.937487,0.43573767,0.4031085,-0.00308344,0.4031085,1.0002737,0.94458824,0.95677745,0.9491015
1.686,9.826342,0.43363687,0.40309864,-0.0030910238,0.40309864,1.0002464,0.94450134,0.956669,0.948997
1.688,9.714932,0.43153653,0.40308923,-0.0030980841,0.40308923,1.0002178,0.9444133,0.95655966,0.9488915
1.69,9.603279,0.42943707,0.4030803,-0.0031046213,0.4030803,1.0001879,0.94432414,0.95644945,0.94878507
1.692,9.4914,0.4273388,0.40307188,-0.003110635,0.40307188,1.0001569,0.94423383,0.9563384,0.94867754
1.694,9.379313,0.4252422,0.40306392,-0.003116126,0.40306392,1.0001246,0.9441425,0.9562265,0.9485691
1.696,9.267038,0.4231475,0.40305644,-0.0031210943,0.40305644,1.0000911,0.9440501,0.9561139,0.9484597
1.698,9.154594,0.42105517,0.4030494,-0.0031255404,0.4030494,1.0000564,0.9439567,0.95600045,0.9483494
1.7,9.042,0.41896555,0.40304285,-0.0031294653,0.40304285,1.0000205,0.9438622,0.95588624,0.9482382
1.702,8.929273,0.416879,0.40303674,-0.0031328693,0.40303674,0.9999835,0.9437667,0.9557713,0.94812614
1.704,8.816433,0.41479585,0.40303108,-0.003135753,0.40303108,0.9999453,0.94367033,0.95565575,0.9480132
1.706,8.703499,0.4127165,0.4030259,-0.003138118,0.4030259,0.999906,0.94357294,0.95553946,0.94789946
1.708,8.590488,0.41064134,0.40302116,-0.0031399643,0.40302116,0.99986553,0.94347465,0.95542246,0.9477849
1.71,8.477422,0.40857065,0.40301684,-0.0031412933,0.40301684,0.99982405,0.94337547,0.9553049,0.9476696
1.712,8.364315,0.4065048,0.403013,-0.003142106,0.403013,0.9997814,0.9432754,0.9551867,0.9475536
1.714,8.251189,0.4044442,0.40300956,-0.0031424041,0.40300956,0.99973774,0.9431745,0.955068,0.9474368
1.716,8.1380625,0.4023891,0.40300658,-0.0031421883,0.40300658,0.999693,0.94307274,0.95494866,0.9473193
1.718,8.024953,0.40033996,0.40300402,-0.0031414602,0.40300402,0.99964726,0.9429702,0.95482886,0.9472012
1.72,7.9118776,0.39829704,0.40300187,-0.0031402213,0.40300187,0.99960047,0.9428669,0.9547085,0.94708246
1.722,7.7988563,0.3962607,0.40300018,-0.0031384733,0.40300018,0.99955267,0.94276285,0.9545877,0.94696313
1.724,7.685907,0.3942313,0.4029989,-0.0031362174,0.4029989,0.9995039,0.94265807,0.95446646,0.94684315
1.726,7.573048,0.39220914,0.40299803,-0.0031334555,0.40299803,0.9994542,0.9425526,0.95434487,0.9467227
1.728,7.460298,0.3901946,0.40299758,-0.0031301896,0.40299758,0.9994036,0.94244653,0.9542228,0.9466017
1.73,7.3476753,0.38818797,0.40299752,-0.0031264215,0.40299752,0.99935204,0.9423398,0.95410043,0.9464802
1.732,7.2351966,0.3861896,0.4029979,-0.003122153,0.4029979,0.9992996,0.9422324,0.9539777,0.94635826
1.734,7.12288,0.3841998,0.4029987,-0.0031173863,0.4029987,0.99924624,0.9421245,0.9538547,0.94623595
1.736,7.0107446,0.3822189,0.40299985,-0.0031121236,0.40299985,0.9991921,0.942016,0.9537314,0.94611317
1.738,6.898807,0.3802472,0.40300143,-0.0031063668,0.40300143,0.9991371,0.941907,0.9536079,0.94599
1.74,6.787086,0.37828505,0.4030034,-0.0031001186,0.4030034,0.9990813,0.9417975,0.9534842,0.9458666
1.742,6.6755986,0.37633273,0.40300575,-0.0030933812,0.40300575,0.9990247,0.9416876,0.95336026,0.94574285
1.744,6.5643625,0.37439057,0.4030085,-0.003086157,0.4030085,0.99896735,0.94157726,0.95323616,0.9456188
1.746,6.453395,0.37245888,0.40301165,-0.0030784484,0.40301165,0.9989093,0.9414665,0.953112,0.94549453
1.748,6.342714,0.3705379,0.40301517,-0.0030702583,0.40301517,0.9988505,0.9413554,0.95298773,0.9453701
1.75,6.2323365,0.36862803,0.40301907,-0.0030615893,0.40301907,0.99879104,0.94124395,0.95286345,0.94524544
1.752,6.1222796,0.3667295,0.40302333,-0.003052444,0.40302333,0.9987309,0.94113225,0.95273906,0.94512063
1.754,6.0125604,0.3648426,0.403028,-0.0030428255,0.403028,0.99867016,0.94102025,0.9526147,0.94499576
1.756,5.903196,0.36296764,0.40303302,-0.0030327362,0.40303302,0.99860877,0.940908,0.95249045,0.94487077
1.758,5.7942038,0.3611049,0.4030384,-0.0030221797,0.4030384,0.99854684,0.9407956,0.9523662,0.9447458
1.76,5.6855993,0.35925466,0.4030442,-0.003011159,0.4030442,0.9984843,0.940683,0.9522421,0.9446208
1.762,5.5774,0.3574172,0.4030503,-0.0029996764,0.4030503,0.99842125,0.9405703,0.95211804,0.9444958
1.764,5.4696226,0.3555928,0.4030568,-0.002987736,0.4030568,0.9983577,0.94045746,0.9519942,0.94437087
1.766,5.3622828,0.3537817,0.40306363,-0.0029753407,0.40306363,0.9982937,0.9403446,0.95187056,0.94424605
1.768,5.255398,0.35198423,0.40307084,-0.0029624936,0.40307084,0.9982292,0.9402317,0.9517471,0.94412136
1.77,5.1489835,0.3502006,0.40307838,-0.0029491985,0.40307838,0.9981643,0.94011873,0.951624,0.94399685
1.772,5.0430555,0.34843105,0.40308627,-0.0029354587,0.40308627,0.998099,0.9400059,0.9515011,0.9438725
1.774,4.9376307,0.3466759,0.40309453,-0.0029212777,0.40309453,0.99803334,0.93989307,0.9513785,0.9437484
1.776,4.8327236,0.3449354,0.4031031,-0.002906659,0.4031031,0.9979673,0.93978035,0.95125633,0.94362456
1.778,4.728351,0.3432097,0.40311205,-0.0028916064,0.40311205,0.997901,0.93966776,0.9511345,0.943501
1.78,4.624528,0.34149918,0.40312132,-0.0028761234,0.40312132,0.9978344,0.9395554,0.9510131,0.9433778
1.782,4.52127,0.339804,0.40313092,-0.0028602139,0.40313092,0.9977675,0.9394432,0.95089215,0.94325495
1.784,4.4185925,0.3381244,0.40314087,-0.0028438817,0.40314087,0.9977004,0.93933123,0.9507717,0.9431325
1.786,4.3165107,0.33646062,0.40315112,-0.002827131,0.40315112,0.9976331,0.93921953,0.9506517,0.9430105
1.788,4.2150393,0.3348129,0.40316173,-0.002809965,0.40316173,0.9975656,0.9391082,0.95053226,0.942889
1.79,4.114193,0.3331815,0.40317267,-0.0027923884,0.40317267,0.99749804,0.93899715,0.9504134,0.942768
1.792,4.013987,0.33156657,0.4031839,-0.002774405,0.4031839,0.99743026,0.93888646,0.9502952,0.94264746
1.794,3.9144356,0.32996836,0.4031955,-0.0027560191,0.4031955,0.99736243,0.9387762,0.9501776,0.94252753
1.796,3.8155537,0.32838708,0.4032074,-0.0027372343,0.4032074,0.99729455,0.9386664,0.95006067,0.9424082
1.798,3.7173548,0.32682297,0.40321958,-0.0027180556,0.40321958,0.99722666,0.9385571,0.94994444,0.94228953
1.8,3.6198535,0.32527617,0.4032321,-0.0026984867,0.4032321,0.9971587,0.93844825,0.9498289,0.9421715
1.802,3.5230637,0.32374695,0.40324494,-0.0026785322,0.40324494,0.9970908,0.93833995,0.9497142,0.9420543
1.804,3.4269993,0.32223547,0.4032581,-0.0026581963,0.4032581,0.997023,0.9382323,0.9496002,0.9419377
1.806,3.3316734,0.32074192,0.40327153,-0.0026374834,0.40327153,0.9969552,0.9381252,0.9494871,0.9418219
1.808,3.2371004,0.31926653,0.4032853,-0.0026163983,0.4032853,0.9968875,0.93801874,0.9493748,0.9417069
1.81,3.143293,0.31780943,0.40329933,-0.0025949453,0.40329933,0.99682003,0.93791294,0.94926345,0.94159275
1.812,3.0502641,0.31637084,0.4033137,-0.0025731288,0.4033137,0.9967526,0.9378079,0.94915295,0.9414795
1.814,2.9580276,0.31495094,0.40332836,-0.0025509535,0.40332836,0.9966855,0.9377036,0.9490434,0.9413671
1.816,2.8665955,0.31354988,0.4033433,-0.0025284244,0.4033433,0.9966185,0.9376,0.94893485,0.9412556
1.818,2.7759807,0.31216785,0.40335852,-0.0025055457,0.40335852,0.9965518,0.9374973,0.94882727,0.9411452
1.82,2.6861963,0.310805,0.40337408,-0.0024823225,0.40337408,0.9964854,0.9373954,0.9487207,0.9410357
1.822,2.5972536,0.30946147,0.4033899,-0.0024587594,0.4033899,0.9964193,0.93729436,0.94861525,0.9409272
1.824,2.5091655,0.3081375,0.403406,-0.0024348611,0.403406,0.9963535,0.9371942,0.9485108,0.9408198
1.826,2.4219434,0.30683318,0.4034224,-0.0024106328,0.4034224,0.99628806,0.937095,0.94840753,0.94071347
1.828,2.3356,0.30554864,0.40343907,-0.0023860792,0.40343907,0.99622303,0.93699676,0.94830537,0.9406083
1.83,2.250146,0.3042841,0.403456,-0.0023612052,0.403456,0.99615836,0.93689954,0.9482044,0.94050425
1.832,2.1655931,0.3030396,0.40347326,-0.002336016,0.40347326,0.99609417,0.9368033,0.9481046,0.9404014
1.834,2.0819526,0.3018154,0.40349075,-0.002310516,0.40349075,0.99603045,0.9367081,0.94800603,0.9402997
1.836,1.9992359,0.30061156,0.40350854,-0.002284711,0.40350854,0.9959672,0.93661404,0.9479087,0.94019926
1.838,1.9174533,0.2994282,0.4035266,-0.0022586056,0.4035266,0.99590445,0.936521,0.9478127,0.9401001
1.84,1.8366162,0.2982655,0.4035449,-0.0022322051,0.4035449,0.9958422,0.93642914,0.9477179,0.9400022
1.842,1.7567346,0.29712352,0.4035635,-0.0022055146,0.4035635,0.9957806,0.9363385,0.94762444,0.93990564
1.844,1.677819,0.29600245,0.40358236,-0.002178539,0.40358236,0.99571955,0.93624896,0.94753236,0.9398104
1.846,1.5998797,0.29490232,0.4036015,-0.0021512841,0.4036015,0.9956591,0.9361607,0.9474417,0.9397166
1.848,1.5229266,0.29382333,0.40362087,-0.0021237545,0.40362087,0.9955993,0.93607366,0.94735235,0.93962413
1.85,1.4469693,0.29276553,0.4036405,-0.002095956,0.4036405,0.9955402,0.93598795,0.94726443,0.93953305
1.852,1.3720176,0.29172903,0.40366042,-0.0020678933,0.40366042,0.9954817,0.9359035,0.947178,0.93944347
1.854,1.298081,0.29071397,0.40368056,-0.002039572,0.40368056,0.995424,0.93582034,0.94709295,0.9393554
1.856,1.2251683,0.2897204,0.40370098,-0.0020109974,0.40370098,0.995367,0.93573856,0.94700944,0.93926877
1.858,1.1532891,0.2887484,0.40372166,-0.001982175,0.40372166,0.9953107,0.93565816,0.9469274,0.93918365
1.86,1.0824518,0.2877981,0.40374255,-0.0019531099,0.40374255,0.99525523,0.9355792,0.94684696,0.9391001
1.862,1.0126652,0.2868696,0.4037637,-0.0019238077,0.4037637,0.9952005,0.9355016,0.94676805,0.93901813
1.864,0.9439376,0.2859629,0.40378514,-0.0018942738,0.40378514,0.99514663,0.93542546,0.9466907,0.9389377
1.866,0.8762774,0.28507817,0.40380678,-0.0018645135,0.40380678,0.99509364,0.9353508,0.9466149,0.9388589
1.868,0.80969256,0.28421542,0.40382868,-0.0018345324,0.40382868,0.99504143,0.9352776,0.9465407,0.9387818
1.87,0.744191,0.28337476,0.40385082,-0.0018043357,0.40385082,0.9949901,0.93520594,0.9464682,0.9387063
1.872,0.67978036,0.2825562,0.4038732,-0.0017739293,0.4038732,0.99493974,0.9351358,0.94639724,0.9386325
1.874,0.6164681,0.2817599,0.40389583,-0.0017433184,0.40389583,0.9948903,0.93506724,0.94632804,0.9385603
1.876,0.5542614,0.2809858,0.40391865,-0.0017125087,0.40391865,0.9948417,0.93500024,0.94626045,0.9384899
1.878,0.49316737,0.28023404,0.40394175,-0.0016815056,0.40394175,0.99479413,0.9349348,0.9461946,0.9384212
1.88,0.4331929,0.27950466,0.4039651,-0.0016503147,0.4039651,0.9947475,0.93487096,0.94613045,0.93835425
1.882,0.37434468,0.27879766,0.40398863,-0.0016189415,0.40398863,0.99470186,0.9348088,0.946068,0.93828905
1.884,0.31662908,0.27811313,0.4040124,-0.0015873916,0.4040124,0.9946573,0.9347483,0.9460073,0.9382257
1.886,0.2600524,0.2774511,0.4040364,-0.0015556708,0.4040364,0.99461365,0.9346894,0.94594836,0.93816406
1.888,0.20462073,0.27681163,0.40406063,-0.0015237842,0.40406063,0.9945711,0.93463224,0.9458912,0.9381043
1.89,0.1503399,0.27619472,0.4040851,-0.0014917379,0.4040851,0.9945296,0.9345767,0.9458358,0.9380463
1.892,0.09721555,0.2756004,0.40410978,-0.0014595372,0.40410978,0.9944892,0.9345229,0.94578224,0.9379902
1.894,0.04525316,0.2750287,0.40413466,-0.0014271879,0.40413466,0.9944498,0.9344709,0.94573045,0.9379359
1.896,-0.005542025,0.2744797,0.40415978,-0.0013946955,0.40415978,0.9944116,0.9344205,0.9456805,0.9378835
1.898,-0.05516496,0.27395332,0.40418512,-0.0013620656,0.40418512,0.99437445,0.934372,0.9456324,0.937833
1.9,-0.103610806,0.27344966,0.4042107,-0.001329304,0.4042107,0.99433845,0.93432516,0.9455861,0.9377844
1.902,-0.1508749,0.2729687,0.40423644,-0.001296416,0.40423644,0.9943036,0.93428016,0.9455417,0.93773764
1.904,-0.19695282,0.27251044,0.4042624,-0.0012634078,0.4042624,0.99426985,0.9342369,0.94549906,0.9376929
1.906,-0.2418403,0.2720749,0.4042885,-0.0012302845,0.4042885,0.9942373,0.93419546,0.94545835,0.93764997
1.908,-0.28553334,0.27166212,0.40431482,-0.001197052,0.40431482,0.9942059,0.9341558,0.94541955,0.937609
1.91,-0.32802808,0.27127203,0.40434128,-0.0011637158,0.40434128,0.99417573,0.93411803,0.9453826,0.93757004
1.912,-0.36932093,0.27090466,0.40436792,-0.0011302817,0.40436792,0.9941467,0.93408203,0.94534755,0.937533
1.914,-0.40940842,0.27056003,0.4043947,-0.0010967554,0.4043947,0.9941189,0.9340479,0.94531435,0.9374979
1.916,-0.44828737,0.2702381,0.4044216,-0.0010631424,0.4044216,0.99409235,0.93401563,0.9452831,0.9374648
1.918,-0.48595473,0.26993886,0.40444866,-0.0010294485,0.40444866,0.994067,0.9339852,0.9452538,0.93743366
1.92,-0.5224077,0.2696623,0.4044758,-0.0009956792,0.4044758,0.9940429,0.93395656,0.9452264,0.93740445
1.922,-0.5576437,0.26940838,0.40450308,-0.00096184015,0.40450308,0.99402,0.93392986,0.9452008,0.9373773
1.924,-0.59166026,0.2691771,0.40453047,-0.00092793704,0.40453047,0.99399835,0.933905,0.94517726,0.93735206
1.926,-0.6244552,0.26896843,0.4045579,-0.0008939756,0.4045579,0.99397796,0.933882,0.94515556,0.9373289
1.928,-0.65602654,0.26878235,0.40458548,-0.0008599613,0.40458548,0.99395883,0.9338609,0.94513583,0.93730766
1.93,-0.6863725,0.2686188,0.4046131,-0.0008258999,0.4046131,0.99394095,0.93384165,0.945118,0.93728846
1.932,-0.7154914,0.26847777,0.4046408,-0.00079179695,0.4046408,0.9939243,0.9338243,0.94510216,0.93727124
1.934,-0.7433819,0.26835924,0.40466854,-0.0007576581,0.40466854,0.993909,0.93380886,0.9450882,0.93725604
1.936,-0.77004284,0.26826313,0.40469635,-0.00072348886,0.40469635,0.99389493,0.9337953,0.94507617,0.9372428
1.938,-0.79547316,0.2681894,0.4047242,-0.00068929495,0.4047242,0.9938822,0.9337836,0.9450661,0.9372316
1.94,-0.8196721,0.26813802,0.40475208,-0.0006550819,0.40475208,0.9938707,0.9337738,0.9450579,0.93722236
1.942,-0.8426391,0.26810893,0.40477997,-0.00062085525,0.40477997,0.9938605,0.9337659,0.94505167,0.93721515
1.944,-0.86437374,0.26810208,0.4048079,-0.00058662065,0.4048079,0.99385154,0.93375987,0.9450474,0.93720996
1.946,-0.88487583,0.2681174,0.4048358,-0.00055238354,0.4048358,0.9938439,0.93375576,0.945045,0.93720675
1.948,-0.9041454,0.26815486,0.40486372,-0.0005181496,0.40486372,0.9938376,0.9337535,0.9450445,0.9372055
1.95,-0.9221827,0.26821437,0.40489164,-0.0004839242,0.40489164,0.9938325,0.9337531,0.94504595,0.93720627
1.952,-0.938988,0.26829588,0.40491953,-0.00044971294,0.40491953,0.9938288,0.9337546,0.9450493,0.937209
1.954,-0.95456207,0.26839933,0.40494737,-0.0004155213,0.40494737,0.9938263,0.93375796,0.9450546,0.9372137
1.956,-0.96890557,0.26852462,0.4049752,-0.00038135474,0.4049752,0.99382514,0.9337632,0.94506174,0.9372204
1.958,-0.98201966,0.26867172,0.405003,-0.00034721874,0.405003,0.99382526,0.9337703,0.9450708,0.9372291
1.96,-0.99390537,0.2688405,0.40503073,-0.00031311874,0.40503073,0.9938266,0.93377924,0.9450818,0.9372397
1.962,-1.0045643,0.2690309,0.4050584,-0.0002790602,0.4050584,0.9938293,0.9337901,0.9450946,0.9372523
1.964,-1.0139977,0.26924285,0.405086,-0.00024504846,0.405086,0.9938333,0.9338027,0.9451093,0.9372668
1.966,-1.0222077,0.26947626,0.40511355,-0.00021108896,0.40511355,0.9938385,0.9338172,0.9451259,0.9372833
1.968,-1.0291961,0.26973101,0.405141,-0.00017718704,0.405141,0.993845,0.9338335,0.9451443,0.9373017
1.97,-1.0349653,0.27000707,0.40516835,-0.00014334806,0.40516835,0.9938528,0.9338516,0.94516456,0.93732196
1.972,-1.0395174,0.27030432,0.40519562,-0.00010957735,0.40519562,0.99386185,0.93387157,0.9451867,0.9373442
1.974,-1.0428549,0.27062264,0.40522277,-7.58802e-05,0.40522277,0.9938721,0.93389326,0.9452106,0.93736833
1.976,-1.0449808,0.27096194,0.40524983,-4.2261894e-05,0.40524983,0.99388367,0.9339168,0.9452363,0.9373943
1.978,-1.0458978,0.27132213,0.40527675,-8.727687e-06,0.40527675,0.9938965,0.9339421,0.9452639,0.9374222
1.98,-1.0456092,0.2717031,0.40530354,2.471719e-05,0.40530354,0.9939105,0.93396914,0.94529325,0.93745196
1.982,-1.0441182,0.27210474,0.4053302,5.8067533e-05,0.4053302,0.99392575,0.933998,0.9453244,0.93748355
1.984,-1.0414284,0.27252695,0.40535673,9.1318165e-05,0.40535673,0.99394226,0.93402857,0.9453573,0.937517
1.986,-1.0375433,0.2729696,0.4053831,0.00012446393,0.4053831,0.99395996,0.9340608,0.94539195,0.9375523
1.988,-1.032467,0.27343258,0.4054093,0.0001574997,0.4054093,0.9939789,0.93409485,0.9454284,0.93758935
1.99,-1.0262034,0.27391577,0.40543535,0.00019042038,0.40543535,0.993999,0.93413055,0.9454665,0.93762827
1.992,-1.0187567,0.27441904,0.40546122,0.00022322091,0.40546122,0.99402034,0.9341679,0.94550633,0.9376689
1.994,-1.0101315,0.27494228,0.40548694,0.00025589624,0.40548694,0.9940428,0.934207,0.94554794,0.9377113
1.996,-1.0003324,0.27548537,0.40551245,0.00028844137,0.40551245,0.9940665,0.93424773,0.94559115,0.9377555
1.998,-0.9893638,0.27604818,0.40553775,0.0003208513,0.40553775,0.99409133,0.9342901,0.94563603,0.9378014
2.0,-0.977231,0.27663055,0.40556288,0.0003531211,0.40556288,0.9941173,0.9343341,0.94568264,0.93784904
2.002,-0.9639392,0.27723238,0.40558782,0.0003852459,0.40558782,0.99414444,0.9343797,0.9457308,0.9378984
2.004,-0.9494934,0.27785352,0.40561253,0.00041722073,0.40561253,0.9941727,0.9344269,0.94578063,0.9379494
2.006,-0.93389934,0.27849382,0.405637,0.00044904082,0.405637,0.9942021,0.93447566,0.9458321,0.93800205
2.008,-0.91716254,0.27915317,0.40566128,0.0004807013,0.40566128,0.99423254,0.93452597,0.94588506,0.9380564
2.01,-0.8992889,0.27983138,0.4056853,0.00051219744,0.4056853,0.9942641,0.9345778,0.94593966,0.9381123
2.012,-0.88028437,0.2805283,0.4057091,0.0005435244,0.4057091,0.9942968,0.9346312,0.9459958,0.9381699
2.014,-0.8601551,0.28124386,0.40573266,0.0005746776,0.40573266,0.99433047,0.9346861,0.94605345,0.9382291
2.016,-0.8389076,0.28197783,0.40575597,0.0006056523,0.40575597,0.9943653,0.93474245,0.94611263,0.93828976
2.018,-0.8165482,0.28273007,0.405779,0.0006364439,0.405779,0.9944011,0.93480027,0.9461733,0.93835205
2.02,-0.79308367,0.28350043,0.4058018,0.00066704775,0.4058018,0.99443793,0.9348596,0.9462354,0.9384158
2.022,-0.76852083,0.2842888,0.4058243,0.0006974593,0.4058243,0.99447584,0.93492025,0.946299,0.93848115
2.024,-0.74286664,0.28509492,0.40584657,0.00072767405,0.40584657,0.9945147,0.93498236,0.94636405,0.93854797
2.026,-0.71612835,0.28591868,0.40586853,0.00075768755,0.40586853,0.9945545,0.93504584,0.9464305,0.9386162
2.028,-0.6883132,0.28675994,0.40589023,0.00078749534,0.40589023,0.99459535,0.9351107,0.94649833,0.9386859
2.03,-0.65942866,0.2876185,0.40591162,0.000817093,0.40591162,0.99463713,0.93517685,0.94656754,0.938757
2.032,-0.6294825,0.28849417,0.40593272,0.00084647624,0.40593272,0.99467987,0.9352443,0.9466381,0.93882954
2.034,-0.59848243,0.2893868,0.40595353,0.0008756406,0.40595353,0.99472356,0.9353131,0.94671,0.93890345
2.036,-0.56643647,0.29029626,0.40597403,0.000904582,0.40597403,0.9947681,0.93538314,0.9467832,0.9389787
2.038,-0.53335255,0.29122227,0.4059942,0.00093329605,0.4059942,0.99481356,0.9354544,0.9468577,0.93905526
2.04,-0.49923912,0.29216474,0.40601408,0.0009617787,0.40601408,0.9948599,0.93552697,0.94693345,0.9391331
2.042,-0.46410453,0.29312342,0.4060336,0.0009900257,0.4060336,0.9949071,0.9356007,0.9470104,0.9392123
2.044,-0.42795733,0.2940982,0.40605283,0.0010180329,0.40605283,0.9949551,0.9356756,0.94708866,0.9392927
2.046,-0.39080623,0.29508883,0.40607172,0.0010457964,0.40607172,0.995004,0.9357517,0.94716805,0.9393744
2.048,-0.35266,0.29609516,0.4060903,0.0010733122,0.4060903,0.9950537,0.9358289,0.94724864,0.93945724
2.05,-0.3135278,0.29711697,0.4061085,0.0011005764,0.4061085,0.9951042,0.9359072,0.94733036,0.9395413
2.052,-0.27341855,0.29815406,0.40612638,0.0011275848,0.40612638,0.99515545,0.93598664,0.9474132,0.9396265
2.054,-0.23234169,0.2992063,0.4061439,0.0011543338,0.4061439,0.9952074,0.93606704,0.9474972,0.9397129
2.056,-0.19030656,0.30027342,0.40616107,0.0011808195,0.40616107,0.99526024,0.9361486,0.9475822,0.9398003
2.058,-0.14732273,0.30135524,0.40617788,0.0012070381,0.40617788,0.9953137,0.9362311,0.9476683,0.93988883
2.06,-0.10339985,0.30245158,0.40619433,0.001232986,0.40619433,0.99536794,0.9363146,0.94775546,0.9399785
2.062,-0.05854777,0.30356222,0.4062104,0.0012586594,0.4062104,0.99542284,0.93639904,0.94784355,0.94006914
2.064,-0.01277641,0.30468696,0.40622613,0.0012840547,0.40622613,0.9954784,0.93648446,0.9479327,0.94016075
2.066,0.033904143,0.30582562,0.40624145,0.0013091684,0.40624145,0.9955346,0.93657076,0.9480228,0.94025344
2.068,0.08148369,0.30697793,0.4062564,0.001333997,0.4062564,0.99559146,0.93665797,0.9481138,0.940347
2.07,0.1299519,0.30814373,0.406271,0.001358537,0.406271,0.995649,0.936746,0.9482057,0.94044155
2.072,0.17929833,0.3093228,0.4062852,0.001382785,0.4062852,0.9957071,0.93683493,0.9482985,0.940537
2.074,0.2295124,0.3105149,0.406299,0.0014067377,0.406299,0.99576575,0.93692464,0.9483922,0.9406333
2.076,0.28058344,0.31171983,0.4063124,0.0014303917,0.4063124,0.995825,0.9370152,0.94848675,0.94073045
2.078,0.33250058,0.31293738,0.40632543,0.0014537438,0.40632543,0.9958848,0.93710643,0.94858205,0.9408285
2.08,0.38525295,0.31416732,0.40633804,0.0014767909,0.40633804,0.9959451,0.93719846,0.9486782,0.94092727
2.082,0.43882948,0.31540942,0.40635026,0.0014995296,0.40635026,0.99600595,0.93729115,0.94877505,0.94102687
2.084,0.49321908,0.3166635,0.40636206,0.001521957,0.40636206,0.9960673,0.9373846,0.9488727,0.94112724
2.086,0.54841036,0.31792927,0.40637347,0.0015440701,0.40637347,0.9961291,0.93747866,0.94897103,0.9412283
2.088,0.60439205,0.31920657,0.40638444,0.0015658658,0.40638444,0.9961914,0.9375734,0.9490701,0.94133
2.09,0.66115266,0.3204951,0.40639502,0.0015873413,0.40639502,0.9962541,0.9376687,0.94916975,0.9414325
2.092,0.7186806,0.32179472,0.40640518,0.0016084937,0.40640518,0.9963172,0.93776464,0.9492701,0.9415356
2.094,0.77696425,0.3231051,0.40641493,0.0016293202,0.40641493,0.99638075,0.9378611,0.94937104,0.9416393
2.096,0.8359916,0.32442608,0.40642422,0.0016498182,0.40642422,0.9964447,0.9379581,0.9494726,0.9417436
2.098,0.89575106,0.3257574,0.40643314,0.0016699845,0.40643314,0.996509,0.93805563,0.9495747,0.94184846
2.1,0.9562305,0.32709885,0.4064416,0.0016898172,0.4064416,0.9965736,0.9381537,0.94967735,0.9419539
2.102,1.0174179,0.32845014,0.40644962,0.0017093131,0.40644962,0.99663866,0.93825215,0.9497805,0.9420598
2.104,1.0793011,0.3298111,0.40645722,0.0017284701,0.40645722,0.9967039,0.9383511,0.94988424,0.94216627
2.106,1.1418678,0.3311814,0.4064644,0.0017472855,0.4064644,0.99676955,0.9384504,0.94998837,0.94227314
2.106,1.1418678,0.3311814,0.4064644,0.0017472855,0.4064644,0.99676955,0.9384504,0.94998837,0.94227314
2.108,1.2051055,0.3325609,0.40647113,0.0017657571,0.40647113,0.9968355,0.9385502,0.9500929,0.9423805
2.11,1.2690022,0.3339493,0.40647742,0.0017838824,0.40647742,0.9969016,0.93865025,0.95019794,0.94248825
2.112,1.3335451,0.33534637,0.40648332,0.0018016592,0.40648332,0.996968,0.9387507,0.9503033,0.94259644
2.114,1.3987217,0.33675188,0.40648878,0.0018190853,0.40648878,0.9970346,0.9388514,0.9504091,0.9427049
