Time,gENSAL.delta,gENSAL.PELEC,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.886,55.209976,0.0019915276,0.11661029,0.34845734,0.28224653,1.35237686e-17,0.012824165,0.0064120824
4.888,55.283268,0.001990531,0.11668059,0.34840396,0.2821759,8.216043e-30,0.012824165,0.0064120824
4.89,55.356606,0.0019895348,0.11675089,0.3483506,0.28210527,9.928279e-18,0.012824165,0.0064120824
4.892,55.429985,0.0019885392,0.11682116,0.34829724,0.28203467,7.936811e-29,0.012824165,0.0064120824
4.894,55.50341,0.0019875441,0.11689142,0.34824386,0.2819641,2.3114754e-29,0.012824165,0.0064120824
4.896,55.576878,0.0019865495,0.116961665,0.34819052,0.28189352,1.7304928e-17,0.012824165,0.0064120824
4.898,55.65039,0.0019855553,0.1170319,0.34813714,0.28182298,3.1051798e-17,0.012824165,0.0064120824
4.9,55.72395,0.0019845616,0.11710212,0.34808376,0.28175247,1.0698943e-28,0.012824165,0.0064120824
4.902,55.79755,0.0019835683,0.117172316,0.34803042,0.28168195,1.4212177e-28,0.012824165,0.0064120824
4.904,55.871193,0.0019825757,0.1172425,0.34797704,0.28161144,1.4680313e-28,0.012824165,0.0064120824
4.906,55.944885,0.0019815834,0.11731267,0.34792367,0.281541,1.5639996e-28,0.012824165,0.0064120824
4.908,56.018616,0.0019805918,0.117382824,0.34787032,0.2814705,7.263325e-30,0.012824165,0.0064120824
4.91,56.092396,0.0019796006,0.117452964,0.34781694,0.28140008,5.1929443e-18,0.012824165,0.0064120824
4.912,56.166214,0.00197861,0.11752309,0.3477636,0.28132966,2.1520549e-29,0.012824165,0.0064120824
4.914,56.24008,0.0019776197,0.1175932,0.34771022,0.28125927,1.3993635e-28,0.012824165,0.0064120824
4.916,56.31399,0.00197663,0.117663294,0.34765688,0.28118888,8.781242e-29,0.012824165,0.0064120824
4.918,56.387943,0.001975641,0.117733374,0.3476035,0.2811185,3.0497183e-28,0.012824165,0.0064120824
4.92,56.46194,0.001974652,0.11780344,0.34755015,0.28104815,6.0338796e-17,0.012824165,0.0064120824
4.922,56.535984,0.001973664,0.11787349,0.34749678,0.28097782,8.4259315e-29,0.012824165,0.0064120824
4.924,56.61007,0.0019726763,0.117943525,0.34744343,0.2809075,2.8986423e-28,0.012824165,0.0064120824
4.926,56.684196,0.001971689,0.118013546,0.34739006,0.2808372,4.1389258e-29,0.012824165,0.0064120824
4.928,56.75837,0.0019707023,0.11808355,0.3473367,0.28076693,4.987661e-29,0.012824165,0.0064120824
4.93,56.83259,0.001969716,0.11815354,0.34728336,0.28069666,5.2385914e-29,0.012824165,0.0064120824
4.932,56.90685,0.0019687305,0.11822352,0.34723,0.28062642,4.833365e-28,0.012824165,0.0064120824
4.934,56.981155,0.0019677451,0.11829348,0.34717664,0.28055617,4.8175245e-29,0.012824165,0.0064120824
4.936,57.055504,0.0019667605,0.118363425,0.3471233,0.280486,3.4452747e-17,0.012824165,0.0064120824
4.938,57.129898,0.001965776,0.11843335,0.34706992,0.28041577,7.958395e-29,0.012824165,0.0064120824
4.94,57.204334,0.0019647924,0.118503265,0.34701657,0.28034562,2.6405865e-17,0.012824165,0.0064120824
4.942,57.278816,0.0019638091,0.11857317,0.34696323,0.28027546,3.6305007e-29,0.012824165,0.0064120824
4.944,57.35334,0.0019628264,0.11864305,0.34690985,0.2802053,4.3865345e-29,0.012824165,0.0064120824
4.946,57.427906,0.001961844,0.11871292,0.3468565,0.28013518,9.6576455e-29,0.012824165,0.0064120824
4.948,57.50252,0.0019608624,0.11878277,0.34680316,0.2800651,1.0341219e-17,0.012824165,0.0064120824
4.95,57.577175,0.001959881,0.118852615,0.3467498,0.279995,1.258804e-28,0.012824165,0.0064120824
4.952,57.65188,0.0019589004,0.11892244,0.34669647,0.27992493,5.0128577e-29,0.012824165,0.0064120824
4.954,57.72662,0.00195792,0.11899225,0.34664312,0.2798549,3.1202172e-29,0.012824165,0.0064120824
4.956,57.80141,0.0019569402,0.119062044,0.34658977,0.27978486,5.4563593e-29,0.012824165,0.0064120824
4.958,57.87624,0.0019559609,0.119131826,0.3465364,0.27971482,1.0591459e-28,0.012824165,0.0064120824
4.96,57.951115,0.001954982,0.119201586,0.34648305,0.27964485,1.042656e-17,0.012824165,0.0064120824
4.962,58.026035,0.0019540037,0.11927134,0.3464297,0.27957487,8.553772e-29,0.012824165,0.0064120824
4.964,58.100998,0.0019530258,0.119341075,0.34637636,0.2795049,1.3354842e-28,0.012824165,0.0064120824
4.966,58.176006,0.0019520485,0.11941079,0.346323,0.27943495,9.138602e-30,0.012824165,0.0064120824
4.968,58.251057,0.0019510717,0.1194805,0.3462697,0.27936503,3.5706582e-29,0.012824165,0.0064120824
4.97,58.32615,0.0019500953,0.11955018,0.34621635,0.27929512,3.1482246e-17,0.012824165,0.0064120824
4.972,58.401287,0.0019491194,0.11961986,0.346163,0.27922523,2.8184396e-17,0.012824165,0.0064120824
4.974,58.47647,0.001948144,0.119689524,0.34610966,0.27915534,7.6045344e-29,0.012824165,0.0064120824
4.976,58.551697,0.0019471691,0.119759165,0.3460563,0.2790855,3.3910153e-17,0.012824165,0.0064120824
4.978,58.626965,0.0019461947,0.1198288,0.34600297,0.27901566,2.1788051e-18,0.012824165,0.0064120824
4.98,58.70228,0.0019452207,0.11989841,0.34594962,0.27894583,1.9241567e-29,0.012824165,0.0064120824
4.982,58.777637,0.0019442474,0.11996801,0.3458963,0.27887604,5.6803156e-30,0.012824165,0.0064120824
4.984,58.853035,0.0019432744,0.12003759,0.34584296,0.27880624,9.05067e-30,0.012824165,0.0064120824
4.986,58.928482,0.001942302,0.12010717,0.3457896,0.27873647,1.9932099e-29,0.012824165,0.0064120824
4.988,59.003967,0.00194133,0.12017672,0.3457363,0.27866673,2.613024e-29,0.012824165,0.0064120824
4.99,59.0795,0.0019403585,0.12024626,0.34568295,0.278597,2.0690118e-29,0.012824165,0.0064120824
4.992,59.155075,0.0019393875,0.12031578,0.34562963,0.27852726,9.7050604e-30,0.012824165,0.0064120824
4.994,59.230694,0.0019384171,0.1203853,0.3455763,0.27845758,3.9699465e-30,0.012824165,0.0064120824
4.996,59.306355,0.001937447,0.12045479,0.34552297,0.2783879,4.5606638e-30,0.012824165,0.0064120824
4.998,59.38206,0.0019364775,0.12052427,0.34546962,0.27831823,2.383616e-30,0.012824165,0.0064120824
5.0,59.457813,0.0019355085,0.120593734,0.3454163,0.27824858,1.0205442e-30,0.012824165,0.0064120824
5.002,59.533604,0.00193454,0.12066319,0.34536296,0.27817896,4.3902536e-30,0.012824165,0.0064120824
5.004,59.609444,0.0019335719,0.12073262,0.34530964,0.27810934,2.163506e-30,0.012824165,0.0064120824
5.006,59.68532,0.0019326044,0.120802045,0.34525633,0.27803975,3.4869232e-30,0.012824165,0.0064120824
5.008,59.761246,0.0019316372,0.12087145,0.34520298,0.27797017,4.1776718e-19,0.012824165,0.0064120824
5.01,59.837215,0.0019306706,0.12094084,0.34514967,0.27790064,1.4617104e-18,0.012824165,0.0064120824
5.012,59.913227,0.0019297044,0.121010214,0.34509632,0.27783108,1.4800941e-31,0.012824165,0.0064120824
5.014,59.989285,0.0019287387,0.12107958,0.34504294,0.27776155,4.40433e-31,0.012824165,0.0064120824
5.016,60.065388,0.0019277734,0.12114892,0.34498954,0.27769202,8.8847256e-30,0.012824165,0.0064120824
5.018,60.141533,0.0019268085,0.12121826,0.34493616,0.27762252,7.841312e-30,0.012824165,0.0064120824
5.02,60.217724,0.0019258442,0.12128757,0.3448828,0.27755305,8.5183556e-18,0.012824165,0.0064120824
5.022,60.293957,0.0019248803,0.121356875,0.3448294,0.27748358,7.6614795e-30,0.012824165,0.0064120824
5.024,60.37023,0.001923917,0.12142616,0.344776,0.27741414,1.729884e-29,0.012824165,0.0064120824
5.026,60.446552,0.0019229541,0.12149543,0.34472263,0.2773447,6.359084e-18,0.012824165,0.0064120824
5.028,60.522915,0.0019219917,0.12156469,0.34466925,0.2772753,3.0833744e-29,0.012824165,0.0064120824
5.03,60.599323,0.0019210298,0.121633925,0.34461585,0.27720588,2.7437493e-29,0.012824165,0.0064120824
5.032,60.675774,0.0019200683,0.121703155,0.34456247,0.27713653,1.8990465e-29,0.012824165,0.0064120824
5.034,60.752266,0.0019191073,0.121772364,0.3445091,0.27706715,2.4097923e-29,0.012824165,0.0064120824
5.036,60.828804,0.0019181469,0.121841565,0.3444557,0.2769978,1.3898549e-28,0.012824165,0.0064120824
5.038,60.905388,0.0019171868,0.12191074,0.3444023,0.27692848,1.2249088e-18,0.012824165,0.0064120824
5.04,60.98201,0.0019162273,0.121979915,0.34434894,0.2768592,5.0088458e-29,0.012824165,0.0064120824
5.042,61.058678,0.0019152683,0.12204906,0.34429556,0.2767899,2.4128103e-29,0.012824165,0.0064120824
5.044,61.13539,0.0019143097,0.122118205,0.34424216,0.2767206,1.0581883e-17,0.012824165,0.0064120824
5.046,61.212147,0.0019133516,0.122187324,0.34418878,0.27665135,1.7192065e-29,0.012824165,0.0064120824
5.048,61.288944,0.001912394,0.122256435,0.3441354,0.27658212,1.0139496e-28,0.012824165,0.0064120824
5.05,61.365788,0.0019114368,0.122325525,0.344082,0.2765129,8.2368735e-18,0.012824165,0.0064120824
5.052,61.442673,0.0019104801,0.12239461,0.34402862,0.2764437,1.0487701e-28,0.012824165,0.0064120824
5.054,61.5196,0.001909524,0.122463666,0.34397525,0.27637452,5.356901e-29,0.012824165,0.0064120824
5.056,61.596573,0.0019085682,0.12253272,0.34392187,0.27630535,1.8120703e-29,0.012824165,0.0064120824
5.058,61.673588,0.001907613,0.12260175,0.34386846,0.27623618,2.1475372e-29,0.012824165,0.0064120824
5.06,61.75065,0.0019066583,0.12267077,0.3438151,0.27616704,1.5249965e-17,0.012824165,0.0064120824
5.062,61.82775,0.001905704,0.12273977,0.3437617,0.27609792,4.8142613e-17,0.012824165,0.0064120824
5.064,61.904896,0.0019047502,0.12280876,0.3437083,0.2760288,1.4712526e-17,0.012824165,0.0064120824
5.066,61.982086,0.0019037969,0.12287774,0.34365493,0.27595973,2.329995e-17,0.012824165,0.0064120824
5.068,62.05932,0.0019028441,0.122946694,0.34360155,0.27589068,2.0215947e-28,0.012824165,0.0064120824
5.07,62.136597,0.0019018917,0.12301564,0.34354818,0.27582163,1.0363784e-17,0.012824165,0.0064120824
5.072,62.213913,0.0019009399,0.12308457,0.34349477,0.2757526,2.3337993e-17,0.012824165,0.0064120824
5.074,62.29128,0.0018999884,0.123153485,0.3434414,0.27568358,3.0557905e-17,0.012824165,0.0064120824
5.076,62.368683,0.0018990374,0.12322238,0.34338802,0.2756146,2.7030444e-28,0.012824165,0.0064120824
5.078,62.446133,0.001898087,0.12329127,0.34333465,0.2755456,2.719361e-29,0.012824165,0.0064120824
5.08,62.523624,0.001897137,0.12336014,0.34328124,0.27547663,1.1982319e-28,0.012824165,0.0064120824
5.082,62.601162,0.0018961875,0.12342899,0.34322786,0.2754077,2.32758e-17,0.012824165,0.0064120824
5.084,62.67874,0.0018952384,0.12349784,0.3431745,0.27533877,4.6701978e-29,0.012824165,0.0064120824
5.086,62.756363,0.0018942899,0.123566665,0.3431211,0.27526984,1.176691e-28,0.012824165,0.0064120824
5.088,62.83403,0.0018933418,0.12363547,0.3430677,0.27520096,4.407023e-28,0.012824165,0.0064120824
5.09,62.91174,0.0018923942,0.12370427,0.34301433,0.2751321,3.5812126e-28,0.012824165,0.0064120824
5.092,62.98949,0.001891447,0.12377305,0.34296095,0.27506322,5.774248e-29,0.012824165,0.0064120824
5.094,63.067287,0.0018905004,0.123841815,0.34290758,0.27499437,1.1156897e-17,0.012824165,0.0064120824
5.096,63.145126,0.0018895542,0.12391057,0.34285417,0.27492556,1.3145856e-17,0.012824165,0.0064120824
5.098,63.223007,0.0018886084,0.12397931,0.3428008,0.27485675,6.595038e-29,0.012824165,0.0064120824
5.1,63.300934,0.0018876632,0.124048024,0.34274742,0.27478793,1.8437892e-29,0.012824165,0.0064120824
5.102,63.378902,0.0018867184,0.12411673,0.34269404,0.27471918,1.4276832e-28,0.012824165,0.0064120824
5.104,63.456913,0.0018857741,0.12418543,0.34264067,0.27465042,1.9214186e-28,0.012824165,0.0064120824
5.106,63.534966,0.0018848303,0.12425411,0.34258726,0.27458167,1.4022845e-29,0.012824165,0.0064120824
5.108,63.613064,0.001883887,0.12432277,0.3425339,0.27451295,2.451388e-29,0.012824165,0.0064120824
5.11,63.691208,0.001882944,0.124391414,0.3424805,0.27444425,4.2766993e-28,0.012824165,0.0064120824
5.112,63.76939,0.0018820016,0.12446005,0.34242713,0.27437556,5.454565e-29,0.012824165,0.0064120824
5.114,63.84762,0.0018810597,0.12452867,0.34237376,0.2743069,8.9056186e-29,0.012824165,0.0064120824
5.116,63.925888,0.0018801182,0.124597274,0.34232038,0.27423823,6.8130994e-29,0.012824165,0.0064120824
5.118,64.0042,0.0018791772,0.124665864,0.34226698,0.2741696,1.107621e-29,0.012824165,0.0064120824
5.12,64.08256,0.0018782367,0.12473444,0.3422136,0.274101,2.7525517e-29,0.012824165,0.0064120824
5.122,64.16096,0.0018772966,0.124803,0.34216022,0.27403238,4.913898e-29,0.012824165,0.0064120824
5.124,64.2394,0.001876357,0.124871545,0.34210685,0.27396378,3.204886e-29,0.012824165,0.0064120824
5.126,64.31789,0.0018754179,0.124940075,0.34205347,0.2738952,1.6532675e-17,0.012824165,0.0064120824
5.128,64.396416,0.0018744792,0.12500858,0.3420001,0.27382666,1.4958793e-29,0.012824165,0.0064120824
5.13,64.47499,0.001873541,0.12507708,0.34194672,0.27375814,9.222824e-29,0.012824165,0.0064120824
5.132,64.553604,0.0018726033,0.12514557,0.34189335,0.27368963,2.525401e-30,0.012824165,0.0064120824
5.134,64.63226,0.001871666,0.12521404,0.34183997,0.2736211,3.162126e-29,0.012824165,0.0064120824
5.136,64.71097,0.0018707293,0.1252825,0.3417866,0.27355263,8.861768e-30,0.012824165,0.0064120824
5.138,64.78971,0.0018697929,0.12535094,0.3417332,0.27348417,9.996865e-18,0.012824165,0.0064120824
5.14,64.8685,0.0018688571,0.12541936,0.3416798,0.2734157,2.3247834e-29,0.012824165,0.0064120824
5.142,64.94733,0.0018679217,0.12548777,0.34162644,0.2733473,1.9699326e-17,0.012824165,0.0064120824
5.144,65.02621,0.0018669869,0.12555619,0.34157306,0.27327886,1.00597436e-28,0.012824165,0.0064120824
5.146,65.10512,0.0018660524,0.12562457,0.34151968,0.27321047,2.3134887e-29,0.012824165,0.0064120824
5.148,65.18408,0.0018651184,0.12569293,0.3414663,0.2731421,2.4427454e-29,0.012824165,0.0064120824
5.15,65.263084,0.0018641849,0.12576129,0.34141293,0.27307373,2.850547e-30,0.012824165,0.0064120824
5.152,65.342125,0.0018632519,0.12582962,0.34135956,0.27300537,7.577458e-18,0.012824165,0.0064120824
5.154,65.42122,0.0018623193,0.12589794,0.34130618,0.27293706,1.1607246e-29,0.012824165,0.0064120824
5.156,65.50035,0.0018613872,0.12596625,0.3412528,0.27286875,1.06215315e-29,0.012824165,0.0064120824
5.158,65.57952,0.0018604555,0.12603454,0.34119943,0.27280045,9.275496e-30,0.012824165,0.0064120824
5.16,65.65874,0.0018595243,0.12610283,0.34114605,0.27273217,4.424658e-18,0.012824165,0.0064120824
5.162,65.738,0.0018585937,0.1261711,0.3410927,0.2726639,4.0678106e-19,0.012824165,0.0064120824
5.164,65.81731,0.0018576634,0.12623934,0.34103933,0.27259564,4.3446007e-18,0.012824165,0.0064120824
5.166,65.89665,0.0018567336,0.12630758,0.34098595,0.27252743,1.5989341e-30,0.012824165,0.0064120824
5.168,65.976036,0.0018558042,0.1263758,0.34093258,0.2724592,3.5407466e-30,0.012824165,0.0064120824
5.17,66.05547,0.0018548755,0.12644401,0.3408792,0.27239102,7.0968346e-31,0.012824165,0.0064120824
5.172,66.13495,0.0018539471,0.1265122,0.34082583,0.27232286,2.8007498e-31,0.012824165,0.0064120824
5.174,66.21446,0.0018530191,0.12658037,0.34077245,0.2722547,1.7232296e-19,0.012824165,0.0064120824
5.176,66.29402,0.0018520916,0.12664853,0.34071907,0.27218655,1.8197479e-31,0.012824165,0.0064120824
5.178,66.37363,0.0018511646,0.12671669,0.3406657,0.27211842,1.5627823e-30,0.012824165,0.0064120824
5.18,66.45328,0.0018502381,0.12678482,0.34061235,0.27205032,4.1928167e-31,0.012824165,0.0064120824
5.182,66.53297,0.0018493121,0.12685293,0.34055898,0.27198222,1.0214592e-17,0.012824165,0.0064120824
5.184,66.61269,0.0018483865,0.12692104,0.3405056,0.27191415,2.5566199e-30,0.012824165,0.0064120824
5.186,66.692474,0.0018474613,0.12698913,0.34045222,0.2718461,1.23544115e-17,0.012824165,0.0064120824
5.188,66.772285,0.0018465366,0.1270572,0.34039888,0.27177805,5.0893e-18,0.012824165,0.0064120824
5.19,66.85215,0.0018456124,0.12712526,0.3403455,0.27171004,2.5664508e-30,0.012824165,0.0064120824
5.192,66.93205,0.0018446887,0.1271933,0.34029213,0.27164203,1.5412911e-17,0.012824165,0.0064120824
5.194,67.012,0.0018437654,0.12726133,0.34023875,0.27157405,3.0024983e-29,0.012824165,0.0064120824
5.196,67.09199,0.0018428426,0.12732935,0.3401854,0.27150607,3.887181e-29,0.012824165,0.0064120824
5.198,67.17202,0.0018419201,0.12739734,0.34013203,0.27143812,7.833236e-30,0.012824165,0.0064120824
5.2,67.25209,0.0018409982,0.12746534,0.34007865,0.27137017,1.4362762e-17,0.012824165,0.0064120824
5.202,67.33221,0.0018400768,0.1275333,0.3400253,0.27130225,1.1061729e-29,0.012824165,0.0064120824
5.204,67.41237,0.0018391558,0.12760127,0.33997193,0.27123433,1.0434723e-28,0.012824165,0.0064120824
5.206,67.49257,0.0018382352,0.1276692,0.33991855,0.27116644,1.63057e-29,0.012824165,0.0064120824
5.208,67.572815,0.0018373152,0.12773713,0.3398652,0.27109858,9.322608e-29,0.012824165,0.0064120824
5.21,67.65311,0.0018363956,0.12780504,0.33981183,0.27103072,7.236223e-29,0.012824165,0.0064120824
5.212,67.73344,0.0018354764,0.12787294,0.33975846,0.2709629,1.8983381e-29,0.012824165,0.0064120824
5.214,67.81381,0.0018345577,0.12794082,0.3397051,0.27089506,2.1363973e-17,0.012824165,0.0064120824
5.216,67.894226,0.0018336395,0.1280087,0.33965173,0.27082726,2.8820407e-29,0.012824165,0.0064120824
5.218,67.974686,0.0018327218,0.12807655,0.3395984,0.2707595,1.4308129e-17,0.012824165,0.0064120824
5.22,68.05518,0.0018318044,0.12814438,0.339545,0.27069172,2.4861967e-29,0.012824165,0.0064120824
5.222,68.13573,0.0018308875,0.12821221,0.33949167,0.27062398,1.9523161e-29,0.012824165,0.0064120824
5.224,68.21632,0.0018299711,0.12828003,0.3394383,0.27055624,6.7530025e-29,0.012824165,0.0064120824
5.226,68.29694,0.0018290553,0.12834781,0.33938494,0.27048853,6.786022e-30,0.012824165,0.0064120824
5.228,68.37762,0.0018281398,0.1284156,0.33933157,0.27042082,2.9342949e-28,0.012824165,0.0064120824
5.23,68.45833,0.0018272247,0.12848337,0.33927822,0.27035314,1.517678e-29,0.012824165,0.0064120824
5.232,68.539085,0.0018263102,0.12855111,0.33922487,0.27028546,6.1285133e-18,0.012824165,0.0064120824
5.234,68.61989,0.001825396,0.12861885,0.3391715,0.2702178,6.717288e-29,0.012824165,0.0064120824
5.236,68.70073,0.0018244823,0.12868658,0.33911815,0.27015018,3.8134604e-17,0.012824165,0.0064120824
5.238,68.78162,0.0018235692,0.12875429,0.33906478,0.27008256,7.526141e-18,0.012824165,0.0064120824
5.24,68.86254,0.0018226565,0.12882198,0.33901143,0.27001497,1.3245277e-17,0.012824165,0.0064120824
5.242,68.94351,0.0018217441,0.12888965,0.33895808,0.26994738,9.95883e-29,0.012824165,0.0064120824
5.244,69.02452,0.0018208324,0.12895732,0.3389047,0.26987982,4.777753e-29,0.012824165,0.0064120824
5.246,69.105576,0.001819921,0.12902497,0.33885136,0.26981226,8.072972e-29,0.012824165,0.0064120824
5.248,69.186676,0.00181901,0.1290926,0.33879802,0.26974472,1.0863523e-28,0.012824165,0.0064120824
5.25,69.267815,0.0018180995,0.12916023,0.33874467,0.26967722,7.784992e-29,0.012824165,0.0064120824
5.252,69.349,0.0018171896,0.12922783,0.3386913,0.26960972,3.3423428e-28,0.012824165,0.0064120824
5.254,69.43022,0.0018162801,0.12929542,0.33863795,0.26954225,1.5466099e-28,0.012824165,0.0064120824
5.256,69.51149,0.001815371,0.129363,0.3385846,0.26947477,3.6360167e-29,0.012824165,0.0064120824
5.258,69.592804,0.0018144622,0.12943056,0.33853126,0.26940733,1.4967535e-17,0.012824165,0.0064120824
5.26,69.67416,0.0018135541,0.12949811,0.3384779,0.2693399,3.9563474e-28,0.012824165,0.0064120824
5.262,69.75555,0.0018126464,0.12956564,0.33842456,0.26927248,4.217629e-18,0.012824165,0.0064120824
5.264,69.83698,0.001811739,0.12963316,0.33837122,0.2692051,1.1385852e-28,0.012824165,0.0064120824
5.266,69.918465,0.0018108323,0.12970066,0.33831784,0.2691377,1.18701435e-29,0.012824165,0.0064120824
5.268,69.99999,0.0018099259,0.12976815,0.3382645,0.26907033,1.0988496e-29,0.012824165,0.0064120824
5.27,70.08155,0.00180902,0.12983564,0.33821115,0.269003,2.5628846e-28,0.012824165,0.0064120824
5.272,70.16316,0.0018081145,0.1299031,0.3381578,0.26893565,3.343847e-29,0.012824165,0.0064120824
5.274,70.24481,0.0018072095,0.12997054,0.33810446,0.26886836,2.5116034e-29,0.012824165,0.0064120824
5.276,70.3265,0.0018063049,0.13003796,0.3380511,0.26880106,3.317773e-17,0.012824165,0.0064120824
5.278,70.40823,0.0018054008,0.13010538,0.33799776,0.26873377,1.0170596e-28,0.012824165,0.0064120824
5.28,70.49001,0.0018044972,0.13017279,0.33794442,0.2686665,5.80308e-29,0.012824165,0.0064120824
5.282,70.57183,0.001803594,0.13024017,0.3378911,0.26859927,1.6416774e-28,0.012824165,0.0064120824
5.284,70.653694,0.0018026913,0.13030754,0.33783776,0.26853204,8.423135e-29,0.012824165,0.0064120824
5.286,70.735596,0.0018017889,0.13037491,0.3377844,0.2684648,7.2027216e-29,0.012824165,0.0064120824
5.288,70.81754,0.001800887,0.13044225,0.33773106,0.26839763,3.328273e-29,0.012824165,0.0064120824
5.29,70.89953,0.0017999856,0.13050957,0.33767772,0.26833045,1.0088925e-29,0.012824165,0.0064120824
5.292,70.98156,0.0017990847,0.1305769,0.33762437,0.26826328,8.594973e-30,0.012824165,0.0064120824
5.294,71.06364,0.0017981842,0.13064419,0.33757105,0.26819614,7.6877105e-29,0.012824165,0.0064120824
5.296,71.14575,0.0017972841,0.13071148,0.3375177,0.26812902,3.500418e-29,0.012824165,0.0064120824
5.298,71.227905,0.0017963846,0.13077874,0.33746436,0.2680619,8.637645e-30,0.012824165,0.0064120824
5.3,71.310104,0.0017954854,0.13084601,0.33741105,0.2679948,2.2016923e-29,0.012824165,0.0064120824
5.302,71.39235,0.0017945868,0.13091324,0.3373577,0.2679277,3.7827626e-29,0.012824165,0.0064120824
5.304,71.47463,0.0017936885,0.13098048,0.33730435,0.26786065,8.4007394e-30,0.012824165,0.0064120824
5.306,71.55696,0.0017927907,0.13104768,0.33725104,0.26779363,1.6938986e-17,0.012824165,0.0064120824
5.308,71.63933,0.0017918933,0.13111489,0.3371977,0.2677266,1.1232408e-29,0.012824165,0.0064120824
5.31,71.72174,0.0017909964,0.13118207,0.33714435,0.26765957,2.0656107e-29,0.012824165,0.0064120824
5.312,71.80419,0.0017901,0.13124923,0.33709103,0.26759258,3.7075764e-29,0.012824165,0.0064120824
5.314,71.88669,0.001789204,0.1313164,0.33703768,0.2675256,4.801394e-18,0.012824165,0.0064120824
5.316,71.96923,0.0017883084,0.13138354,0.33698437,0.26745865,5.900318e-19,0.012824165,0.0064120824
5.318,72.05181,0.0017874133,0.13145065,0.33693102,0.26739168,5.371774e-30,0.012824165,0.0064120824
5.32,72.13443,0.0017865186,0.13151777,0.3368777,0.26732478,7.937761e-18,0.012824165,0.0064120824
5.322,72.217094,0.0017856244,0.13158487,0.3368244,0.26725787,3.168662e-30,0.012824165,0.0064120824
5.324,72.299805,0.0017847307,0.13165195,0.33677104,0.26719096,1.2273902e-31,0.012824165,0.0064120824
5.326,72.38255,0.0017838373,0.13171902,0.33671772,0.2671241,1.4404871e-31,0.012824165,0.0064120824
5.328,72.46534,0.0017829444,0.13178608,0.3366644,0.2670572,1.0130147e-18,0.012824165,0.0064120824
5.33,72.54817,0.001782052,0.1318531,0.33661106,0.2669904,2.19377e-32,0.012824165,0.0064120824
5.332,72.63105,0.00178116,0.13192013,0.33655775,0.26692355,8.098646e-19,0.012824165,0.0064120824
5.334,72.71397,0.0017802685,0.13198714,0.33650443,0.26685673,5.1799568e-18,0.012824165,0.0064120824
5.336,72.79693,0.0017793775,0.13205414,0.33645108,0.26678994,7.3058573e-31,0.012824165,0.0064120824
5.338,72.87993,0.0017784868,0.13212112,0.33639777,0.26672316,6.5669633e-18,0.012824165,0.0064120824
5.34,72.962975,0.0017775965,0.1321881,0.33634445,0.2666564,1.16957995e-17,0.012824165,0.0064120824
5.342,73.04606,0.0017767068,0.13225505,0.33629113,0.26658967,2.2559576e-29,0.012824165,0.0064120824
5.344,73.12919,0.0017758175,0.13232198,0.33623782,0.26652294,6.410438e-29,0.012824165,0.0064120824
5.346,73.21236,0.0017749286,0.1323889,0.3361845,0.26645622,1.6427434e-30,0.012824165,0.0064120824
5.348,73.29557,0.0017740402,0.13245581,0.3361312,0.26638952,2.7765976e-29,0.012824165,0.0064120824
5.35,73.37882,0.0017731523,0.1325227,0.33607787,0.26632285,7.2799595e-30,0.012824165,0.0064120824
5.352,73.46212,0.0017722647,0.1325896,0.33602455,0.26625618,2.126604e-29,0.012824165,0.0064120824
5.354,73.545456,0.0017713776,0.13265646,0.33597124,0.26618955,1.0002353e-29,0.012824165,0.0064120824
5.356,73.62884,0.001770491,0.1327233,0.33591792,0.26612294,1.980607e-17,0.012824165,0.0064120824
5.358,73.71226,0.0017696047,0.13279013,0.3358646,0.2660563,1.154823e-28,0.012824165,0.0064120824
5.36,73.79572,0.001768719,0.13285697,0.3358113,0.26598972,6.636996e-29,0.012824165,0.0064120824
5.362,73.87923,0.0017678337,0.13292377,0.33575797,0.26592314,1.0464468e-29,0.012824165,0.0064120824
5.364,73.962776,0.0017669488,0.13299057,0.33570465,0.26585656,1.8424737e-29,0.012824165,0.0064120824
5.366,74.046364,0.0017660644,0.13305734,0.33565137,0.26579005,2.101825e-17,0.012824165,0.0064120824
5.368,74.13,0.0017651804,0.13312411,0.33559805,0.2657235,1.9824512e-17,0.012824165,0.0064120824
5.37,74.21367,0.0017642969,0.13319086,0.33554474,0.265657,1.36605e-29,0.012824165,0.0064120824
5.372,74.297386,0.0017634138,0.1332576,0.33549142,0.2655905,2.9843198e-17,0.012824165,0.0064120824
5.374,74.38115,0.0017625311,0.13332431,0.33543813,0.26552403,6.681622e-29,0.012824165,0.0064120824
5.376,74.46494,0.0017616489,0.13339102,0.33538482,0.26545757,6.9436443e-29,0.012824165,0.0064120824
5.378,74.54879,0.0017607671,0.13345772,0.33533153,0.2653911,8.835777e-18,0.012824165,0.0064120824
5.38,74.63267,0.0017598858,0.13352439,0.3352782,0.26532468,6.2560733e-28,0.012824165,0.0064120824
5.382,74.7166,0.0017590049,0.13359106,0.33522493,0.26525828,1.6350848e-17,0.012824165,0.0064120824
5.384,74.80057,0.0017581244,0.13365771,0.3351716,0.26519188,3.673462e-17,0.012824165,0.0064120824
5.386,74.884575,0.0017572443,0.13372435,0.33511832,0.2651255,2.7074601e-17,0.012824165,0.0064120824
