Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,tGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.368,2093.5925,0.0008022566,0.09412618,0.3464458,0.1791398,4.3122914e-30,0.012824165,0.0064120824
4.37,2096.9822,0.0008017984,0.09419997,0.3464303,0.17908864,1.719773e-29,0.012824165,0.0064120824
4.372,2100.3748,0.000801341,0.09427375,0.34641483,0.17903754,1.2153137e-29,0.012824165,0.0064120824
4.374,2103.77,0.0008008843,0.09434752,0.34639937,0.17898652,1.1486413e-29,0.012824165,0.0064120824
4.376,2107.1677,0.0008004284,0.09442129,0.3463839,0.17893556,1.2502159e-30,0.012824165,0.0064120824
4.378,2110.5684,0.00079997315,0.09449504,0.34636843,0.17888467,4.295534e-30,0.012824165,0.0064120824
4.38,2113.9714,0.00079951866,0.0945688,0.346353,0.17883386,2.4488957e-30,0.012824165,0.0064120824
4.382,2117.3772,0.00079906493,0.094642535,0.34633753,0.1787831,8.566905e-18,0.012824165,0.0064120824
4.384,2120.7856,0.0007986119,0.09471627,0.3463221,0.17873241,1.882798e-30,0.012824165,0.0064120824
4.386,2124.1968,0.00079815957,0.09479,0.34630665,0.17868179,1.0285351e-30,0.012824165,0.0064120824
4.388,2127.6106,0.000797708,0.09486371,0.3462912,0.17863123,9.557845e-30,0.012824165,0.0064120824
4.39,2131.0269,0.0007972572,0.09493742,0.3462758,0.17858075,4.1971823e-18,0.012824165,0.0064120824
4.392,2134.446,0.00079680706,0.09501112,0.34626037,0.17853034,7.6812124e-31,0.012824165,0.0064120824
4.394,2137.868,0.00079635764,0.09508481,0.34624496,0.17847997,3.188777e-30,0.012824165,0.0064120824
4.396,2141.292,0.0007959089,0.095158495,0.34622955,0.1784297,1.1880403e-30,0.012824165,0.0064120824
4.398,2144.7192,0.00079546095,0.095232174,0.34621415,0.17837946,8.945297e-31,0.012824165,0.0064120824
4.4,2148.149,0.0007950137,0.09530584,0.34619874,0.1783293,1.1849526e-31,0.012824165,0.0064120824
4.402,2151.5813,0.00079456717,0.0953795,0.34618333,0.17827922,2.6131667e-31,0.012824165,0.0064120824
4.404,2155.0164,0.0007941213,0.09545315,0.34616795,0.1782292,4.1545283e-19,0.012824165,0.0064120824
4.406,2158.4539,0.0007936762,0.09552679,0.34615254,0.17817923,2.523803e-31,0.012824165,0.0064120824
4.408,2161.894,0.0007932317,0.095600426,0.34613717,0.17812935,7.624787e-32,0.012824165,0.0064120824
4.41,2165.337,0.000792788,0.09567405,0.3461218,0.17807952,6.6486327e-31,0.012824165,0.0064120824
4.412,2168.7827,0.000792345,0.09574767,0.34610644,0.17802975,4.3502326e-18,0.012824165,0.0064120824
4.414,2172.2307,0.00079190265,0.095821284,0.34609106,0.17798005,1.0113611e-30,0.012824165,0.0064120824
4.416,2175.6816,0.00079146103,0.09589489,0.3460757,0.17793041,8.284958e-31,0.012824165,0.0064120824
4.418,2179.1353,0.0007910201,0.09596848,0.34606034,0.17788085,6.8092306e-31,0.012824165,0.0064120824
4.42,2182.5916,0.0007905799,0.09604207,0.346045,0.17783135,1.2847017e-30,0.012824165,0.0064120824
4.422,2186.0503,0.0007901404,0.09611565,0.34602964,0.17778191,3.734687e-30,0.012824165,0.0064120824
4.424,2189.512,0.0007897016,0.096189216,0.34601432,0.17773254,3.244088e-30,0.012824165,0.0064120824
4.426,2192.976,0.0007892635,0.096262775,0.34599897,0.17768323,9.8118585e-30,0.012824165,0.0064120824
4.428,2196.4426,0.0007888261,0.096336335,0.34598365,0.17763399,6.2501644e-30,0.012824165,0.0064120824
4.43,2199.912,0.0007883894,0.09640988,0.3459683,0.17758481,5.5932304e-30,0.012824165,0.0064120824
4.432,2203.3843,0.0007879534,0.09648342,0.345953,0.1775357,2.1007243e-30,0.012824165,0.0064120824
4.434,2206.8591,0.0007875181,0.09655695,0.34593767,0.17748664,7.389253e-30,0.012824165,0.0064120824
4.436,2210.3362,0.00078708347,0.09663047,0.34592238,0.17743766,2.1682307e-29,0.012824165,0.0064120824
4.438,2213.8164,0.0007866495,0.09670398,0.34590706,0.17738874,8.161695e-18,0.012824165,0.0064120824
4.44,2217.299,0.0007862163,0.096777484,0.34589177,0.1773399,3.461827e-30,0.012824165,0.0064120824
4.442,2220.7844,0.00078578375,0.096850984,0.3458765,0.17729111,9.97142e-30,0.012824165,0.0064120824
4.444,2224.2722,0.0007853519,0.09692447,0.3458612,0.17724238,2.1218003e-29,0.012824165,0.0064120824
4.446,2227.763,0.0007849207,0.096997954,0.3458459,0.17719372,2.1568038e-29,0.012824165,0.0064120824
4.448,2231.256,0.00078449026,0.097071424,0.34583062,0.17714512,1.6955305e-29,0.012824165,0.0064120824
4.45,2234.752,0.00078406045,0.09714489,0.34581533,0.17709659,2.9247804e-29,0.012824165,0.0064120824
4.452,2238.2507,0.00078363135,0.09721834,0.34580007,0.17704812,1.0243252e-28,0.012824165,0.0064120824
4.454,2241.7517,0.0007832029,0.09729179,0.3457848,0.17699972,2.7959643e-29,0.012824165,0.0064120824
4.456,2245.2556,0.00078277517,0.09736523,0.34576955,0.17695138,6.8636045e-29,0.012824165,0.0064120824
4.458,2248.7622,0.0007823481,0.09743866,0.3457543,0.1769031,4.042274e-30,0.012824165,0.0064120824
4.46,2252.2712,0.00078192167,0.09751209,0.34573904,0.17685488,5.7274587e-29,0.012824165,0.0064120824
4.462,2255.783,0.000781496,0.09758551,0.3457238,0.17680673,9.050861e-30,0.012824165,0.0064120824
4.464,2259.297,0.0007810709,0.09765892,0.34570858,0.17675865,6.430529e-29,0.012824165,0.0064120824
4.466,2262.8145,0.0007806466,0.09773231,0.34569332,0.17671062,2.4337245e-17,0.012824165,0.0064120824
4.468,2266.334,0.0007802229,0.09780571,0.3456781,0.17666265,5.275641e-30,0.012824165,0.0064120824
4.47,2269.8564,0.0007797999,0.09787909,0.3456629,0.17661476,6.086223e-29,0.012824165,0.0064120824
4.472,2273.3813,0.00077937753,0.09795247,0.34564766,0.17656693,7.7341645e-29,0.012824165,0.0064120824
4.474,2276.909,0.0007789559,0.098025836,0.34563246,0.17651916,1.7121204e-17,0.012824165,0.0064120824
4.476,2280.4392,0.00077853486,0.098099194,0.34561723,0.17647146,1.8652529e-17,0.012824165,0.0064120824
4.478,2283.972,0.00077811454,0.098172545,0.34560204,0.1764238,2.0626466e-29,0.012824165,0.0064120824
4.48,2287.5076,0.00077769486,0.09824589,0.34558684,0.17637622,2.5679724e-28,0.012824165,0.0064120824
4.482,2291.0457,0.0007772759,0.098319225,0.34557164,0.1763287,2.9648614e-29,0.012824165,0.0064120824
4.484,2294.5867,0.00077685755,0.09839255,0.34555647,0.17628124,3.9095884e-28,0.012824165,0.0064120824
4.486,2298.1301,0.0007764399,0.098465875,0.34554127,0.17623386,8.0145836e-18,0.012824165,0.0064120824
4.488,2301.676,0.0007760229,0.09853919,0.3455261,0.17618652,1.6177664e-17,0.012824165,0.0064120824
4.49,2305.2249,0.00077560655,0.09861249,0.34551093,0.17613925,1.6974112e-17,0.012824165,0.0064120824
4.492,2308.7761,0.0007751908,0.098685786,0.34549576,0.17609204,9.061775e-18,0.012824165,0.0064120824
4.494,2312.3303,0.0007747758,0.09875907,0.3454806,0.1760449,2.6005273e-17,0.012824165,0.0064120824
4.496,2315.8867,0.0007743615,0.098832354,0.34546545,0.17599782,5.433957e-29,0.012824165,0.0064120824
4.498,2319.446,0.00077394774,0.09890562,0.34545028,0.1759508,4.6040998e-29,0.012824165,0.0064120824
4.5,2323.008,0.0007735347,0.098978885,0.34543514,0.17590384,2.6645867e-17,0.012824165,0.0064120824
4.502,2326.5725,0.0007731223,0.09905214,0.34542,0.17585695,3.3497142e-17,0.012824165,0.0064120824
4.504,2330.1396,0.0007727106,0.099125385,0.34540486,0.17581011,3.2731176e-29,0.012824165,0.0064120824
4.506,2333.7095,0.0007722995,0.099198624,0.34538972,0.17576334,4.299845e-17,0.012824165,0.0064120824
4.508,2337.282,0.00077188906,0.099271856,0.34537458,0.17571662,1.5196817e-28,0.012824165,0.0064120824
4.51,2340.8572,0.0007714793,0.09934508,0.34535947,0.17566998,3.0445476e-28,0.012824165,0.0064120824
4.512,2344.435,0.00077107013,0.0994183,0.34534436,0.17562339,2.5979155e-29,0.012824165,0.0064120824
4.514,2348.0154,0.00077066163,0.09949151,0.34532925,0.17557687,2.2140353e-17,0.012824165,0.0064120824
4.516,2351.5984,0.00077025377,0.0995647,0.34531415,0.1755304,3.3361305e-29,0.012824165,0.0064120824
4.518,2355.1838,0.0007698466,0.099637896,0.34529904,0.175484,4.610713e-17,0.012824165,0.0064120824
4.52,2358.7722,0.00076944,0.09971108,0.34528393,0.17543766,8.191012e-29,0.012824165,0.0064120824
4.522,2362.363,0.00076903414,0.099784255,0.34526885,0.17539138,2.0438825e-29,0.012824165,0.0064120824
4.524,2365.9568,0.00076862884,0.09985742,0.34525377,0.17534515,1.2063394e-28,0.012824165,0.0064120824
4.526,2369.553,0.00076822424,0.099930584,0.3452387,0.17529899,6.793044e-29,0.012824165,0.0064120824
4.528,2373.1519,0.0007678202,0.100003734,0.3452236,0.1752529,1.26522966e-17,0.012824165,0.0064120824
4.53,2376.7532,0.0007674169,0.10007688,0.34520853,0.17520685,6.272718e-29,0.012824165,0.0064120824
4.532,2380.3572,0.0007670142,0.10015001,0.34519348,0.17516088,1.255968e-17,0.012824165,0.0064120824
4.534,2383.964,0.0007666121,0.10022314,0.3451784,0.17511497,1.7228074e-28,0.012824165,0.0064120824
4.536,2387.5735,0.00076621067,0.10029626,0.34516335,0.17506911,2.2333965e-29,0.012824165,0.0064120824
4.538,2391.1853,0.0007658099,0.10036937,0.3451483,0.17502332,1.349136e-29,0.012824165,0.0064120824
4.54,2394.7998,0.0007654097,0.10044248,0.34513324,0.17497759,1.183007e-28,0.012824165,0.0064120824
4.542,2398.4172,0.0007650102,0.10051557,0.3451182,0.17493191,1.8644871e-17,0.012824165,0.0064120824
4.544,2402.037,0.0007646113,0.10058866,0.34510317,0.1748863,5.2522137e-30,0.012824165,0.0064120824
4.546,2405.6594,0.00076421304,0.10066173,0.34508812,0.17484075,1.7355105e-17,0.012824165,0.0064120824
4.548,2409.2847,0.00076381536,0.10073481,0.3450731,0.17479526,2.9000704e-29,0.012824165,0.0064120824
4.55,2412.9124,0.0007634184,0.10080787,0.34505808,0.17474982,6.8683567e-29,0.012824165,0.0064120824
4.552,2416.5427,0.000763022,0.10088093,0.34504306,0.17470445,8.956524e-29,0.012824165,0.0064120824
4.554,2420.1758,0.00076262624,0.100953974,0.34502804,0.17465913,2.220384e-17,0.012824165,0.0064120824
4.556,2423.8115,0.00076223107,0.10102701,0.34501305,0.17461388,1.1940366e-29,0.012824165,0.0064120824
4.558,2427.4497,0.0007618366,0.10110005,0.34499803,0.17456868,1.4270254e-28,0.012824165,0.0064120824
4.56,2431.0908,0.0007614427,0.10117307,0.34498304,0.17452355,2.022198e-28,0.012824165,0.0064120824
4.562,2434.7344,0.00076104945,0.10124609,0.34496805,0.17447847,6.461449e-30,0.012824165,0.0064120824
4.564,2438.3804,0.0007606568,0.1013191,0.34495306,0.17443345,2.1680976e-29,0.012824165,0.0064120824
4.566,2442.029,0.00076026475,0.1013921,0.3449381,0.17438851,5.602219e-28,0.012824165,0.0064120824
4.568,2445.6807,0.00075987336,0.10146508,0.3449231,0.17434362,1.8844076e-28,0.012824165,0.0064120824
4.57,2449.3347,0.00075948256,0.10153807,0.34490815,0.17429878,1.1823842e-17,0.012824165,0.0064120824
4.572,2452.9912,0.0007590924,0.10161105,0.3448932,0.174254,1.1193325e-17,0.012824165,0.0064120824
4.574,2456.651,0.00075870287,0.10168402,0.3448782,0.17420928,1.5539491e-17,0.012824165,0.0064120824
4.576,2460.3127,0.0007583139,0.101756975,0.34486327,0.17416462,3.8688932e-29,0.012824165,0.0064120824
4.578,2463.977,0.00075792556,0.10182993,0.3448483,0.17412002,8.935939e-18,0.012824165,0.0064120824
4.58,2467.6445,0.0007575379,0.10190287,0.34483334,0.17407548,1.5499853e-17,0.012824165,0.0064120824
4.582,2471.3142,0.00075715076,0.101975806,0.3448184,0.174031,1.4954375e-29,0.012824165,0.0064120824
4.584,2474.9868,0.00075676426,0.10204874,0.34480348,0.17398657,1.5867266e-29,0.012824165,0.0064120824
4.586,2478.6616,0.0007563784,0.10212166,0.34478855,0.17394221,3.187201e-30,0.012824165,0.0064120824
4.588,2482.3396,0.0007559931,0.10219457,0.34477362,0.1738979,4.0979763e-29,0.012824165,0.0064120824
4.59,2486.0198,0.00075560843,0.102267474,0.3447587,0.17385365,5.562477e-30,0.012824165,0.0064120824
4.592,2489.7026,0.0007552244,0.10234038,0.3447438,0.17380947,2.7610114e-29,0.012824165,0.0064120824
4.594,2493.3882,0.00075484096,0.10241327,0.34472886,0.17376533,2.697863e-29,0.012824165,0.0064120824
4.596,2497.0764,0.0007544581,0.10248615,0.34471396,0.17372127,7.5401144e-18,0.012824165,0.0064120824
4.598,2500.7673,0.0007540758,0.102559015,0.34469905,0.17367725,1.0064167e-29,0.012824165,0.0064120824
4.6,2504.4607,0.0007536942,0.10263188,0.34468415,0.17363329,6.1837963e-18,0.012824165,0.0064120824
4.602,2508.1567,0.0007533132,0.10270474,0.34466925,0.1735894,7.297985e-30,0.012824165,0.0064120824
4.604,2511.8552,0.00075293274,0.10277759,0.34465438,0.17354555,1.8446033e-29,0.012824165,0.0064120824
4.606,2515.5566,0.0007525529,0.10285043,0.3446395,0.17350177,7.3629317e-31,0.012824165,0.0064120824
4.608,2519.2605,0.00075217366,0.10292327,0.3446246,0.17345805,1.895695e-17,0.012824165,0.0064120824
4.61,2522.9673,0.00075179496,0.102996096,0.34460974,0.1734144,1.2892097e-29,0.012824165,0.0064120824
4.612,2526.6763,0.00075141696,0.10306891,0.34459487,0.17337078,6.200961e-29,0.012824165,0.0064120824
4.614,2530.3882,0.0007510395,0.103141725,0.34458002,0.17332724,5.7065963e-30,0.012824165,0.0064120824
4.616,2534.1025,0.00075066264,0.103214525,0.34456515,0.17328374,8.279975e-18,0.012824165,0.0064120824
4.618,2537.8196,0.00075028633,0.10328732,0.3445503,0.1732403,4.180809e-30,0.012824165,0.0064120824
4.62,2541.5393,0.00074991066,0.10336011,0.34453547,0.17319693,6.2822533e-30,0.012824165,0.0064120824
4.622,2545.2617,0.00074953557,0.10343289,0.34452063,0.17315361,5.8666847e-30,0.012824165,0.0064120824
4.624,2548.9863,0.0007491611,0.103505656,0.3445058,0.17311035,4.3149995e-31,0.012824165,0.0064120824
4.626,2552.7139,0.0007487872,0.10357842,0.34449095,0.17306714,3.5825002e-18,0.012824165,0.0064120824
4.628,2556.444,0.00074841385,0.10365117,0.34447613,0.173024,3.625517e-30,0.012824165,0.0064120824
4.63,2560.1768,0.00074804114,0.10372392,0.3444613,0.1729809,1.9297244e-30,0.012824165,0.0064120824
4.632,2563.912,0.000747669,0.10379666,0.34444648,0.17293787,1.1079678e-30,0.012824165,0.0064120824
4.634,2567.6501,0.0007472974,0.10386939,0.34443167,0.1728949,2.6637153e-18,0.012824165,0.0064120824
4.636,2571.3906,0.00074692647,0.10394212,0.34441686,0.17285198,4.9331e-31,0.012824165,0.0064120824
4.638,2575.1338,0.0007465561,0.10401483,0.34440205,0.17280911,2.0740523e-31,0.012824165,0.0064120824
4.64,2578.88,0.00074618624,0.10408754,0.34438726,0.1727663,1.1102742e-31,0.012824165,0.0064120824
4.642,2582.6284,0.0007458169,0.10416024,0.34437245,0.17272355,7.3528164e-31,0.012824165,0.0064120824
4.644,2586.3794,0.00074544817,0.10423293,0.34435767,0.17268084,6.368484e-31,0.012824165,0.0064120824
4.646,2590.133,0.00074508,0.10430562,0.3443429,0.1726382,3.2270303e-18,0.012824165,0.0064120824
4.648,2593.8892,0.0007447124,0.1043783,0.3443281,0.1725956,4.3611328e-18,0.012824165,0.0064120824
4.65,2597.6484,0.0007443454,0.10445096,0.34431332,0.17255306,8.245e-30,0.012824165,0.0064120824
4.652,2601.41,0.00074397895,0.10452362,0.34429857,0.1725106,1.8973959e-30,0.012824165,0.0064120824
4.654,2605.174,0.0007436131,0.10459628,0.34428382,0.17246817,2.1729685e-18,0.012824165,0.0064120824
4.656,2608.941,0.0007432478,0.10466892,0.34426904,0.17242579,3.4024964e-30,0.012824165,0.0064120824
4.658,2612.7102,0.0007428831,0.10474156,0.34425429,0.17238349,2.2070668e-30,0.012824165,0.0064120824
4.66,2616.4822,0.0007425189,0.104814194,0.34423953,0.17234123,8.0526005e-30,0.012824165,0.0064120824
4.662,2620.2568,0.00074215536,0.104886815,0.3442248,0.17229903,4.339721e-18,0.012824165,0.0064120824
4.664,2624.034,0.0007417924,0.10495943,0.34421006,0.17225689,5.4962317e-31,0.012824165,0.0064120824
4.666,2627.8137,0.0007414299,0.105032034,0.34419534,0.1722148,8.778394e-18,0.012824165,0.0064120824
4.668,2631.5962,0.00074106804,0.10510463,0.34418058,0.17217277,2.32996e-30,0.012824165,0.0064120824
4.67,2635.3813,0.0007407067,0.10517722,0.34416586,0.1721308,1.8061732e-29,0.012824165,0.0064120824
4.672,2639.169,0.000740346,0.10524981,0.34415114,0.17208886,7.711781e-30,0.012824165,0.0064120824
4.674,2642.9592,0.0007399858,0.10532238,0.34413645,0.172047,5.0863844e-30,0.012824165,0.0064120824
4.676,2646.7524,0.0007396261,0.105394945,0.34412172,0.17200519,1.3519252e-29,0.012824165,0.0064120824
4.678,2650.5476,0.0007392671,0.105467506,0.34410703,0.17196344,1.1075154e-29,0.012824165,0.0064120824
4.68,2654.346,0.0007389086,0.10554006,0.3440923,0.17192173,1.4542513e-17,0.012824165,0.0064120824
4.682,2658.1465,0.0007385506,0.105612606,0.34407762,0.17188008,9.880317e-18,0.012824165,0.0064120824
4.684,2661.9502,0.0007381932,0.10568514,0.34406292,0.17183849,1.9910244e-29,0.012824165,0.0064120824
4.686,2665.756,0.0007378364,0.10575767,0.34404826,0.17179696,1.4968067e-29,0.012824165,0.0064120824
4.688,2669.5645,0.0007374801,0.105830185,0.34403357,0.17175548,9.64119e-29,0.012824165,0.0064120824
4.69,2673.3757,0.0007371244,0.1059027,0.3440189,0.17171405,1.7700492e-17,0.012824165,0.0064120824
4.692,2677.1897,0.0007367693,0.1059752,0.3440042,0.17167267,3.770546e-29,0.012824165,0.0064120824
4.694,2681.006,0.0007364147,0.106047705,0.34398955,0.17163135,5.312614e-29,0.012824165,0.0064120824
4.696,2684.825,0.0007360606,0.10612019,0.3439749,0.17159009,2.1593074e-29,0.012824165,0.0064120824
4.698,2688.6467,0.0007357071,0.10619267,0.34396026,0.17154889,1.08838935e-29,0.012824165,0.0064120824
4.7,2692.471,0.00073535414,0.10626515,0.3439456,0.17150773,2.161935e-17,0.012824165,0.0064120824
4.702,2696.2979,0.00073500175,0.106337614,0.34393096,0.17146663,6.727743e-29,0.012824165,0.0064120824
4.704,2700.1272,0.0007346499,0.10641007,0.3439163,0.17142558,2.4137382e-17,0.012824165,0.0064120824
4.706,2703.9592,0.0007342986,0.10648252,0.34390166,0.17138459,5.0084734e-30,0.012824165,0.0064120824
4.708,2707.794,0.00073394785,0.10655496,0.34388703,0.17134365,4.244048e-30,0.012824165,0.0064120824
4.71,2711.6313,0.0007335976,0.1066274,0.3438724,0.17130277,2.1623983e-29,0.012824165,0.0064120824
4.712,2715.471,0.00073324796,0.106699824,0.3438578,0.17126194,2.4051784e-28,0.012824165,0.0064120824
4.714,2719.3137,0.0007328988,0.106772244,0.34384316,0.17122117,6.2068834e-29,0.012824165,0.0064120824
4.716,2723.1587,0.0007325502,0.106844656,0.34382856,0.17118044,3.7980644e-30,0.012824165,0.0064120824
4.718,2727.0063,0.0007322022,0.10691706,0.34381396,0.17113978,8.916809e-29,0.012824165,0.0064120824
4.72,2730.8567,0.0007318547,0.10698946,0.34379935,0.17109916,1.9161708e-28,0.012824165,0.0064120824
4.722,2734.7097,0.0007315078,0.10706185,0.34378475,0.1710586,1.24128385e-17,0.012824165,0.0064120824
4.724,2738.5652,0.00073116133,0.10713423,0.34377015,0.17101808,8.76886e-18,0.012824165,0.0064120824
4.726,2742.4233,0.00073081546,0.107206605,0.34375557,0.17097764,3.1717288e-17,0.012824165,0.0064120824
4.728,2746.284,0.0007304701,0.107278965,0.343741,0.17093723,1.0366513e-29,0.012824165,0.0064120824
4.73,2750.1475,0.00073012535,0.107351325,0.34372643,0.17089687,3.445974e-29,0.012824165,0.0064120824
4.732,2754.0134,0.00072978105,0.10742368,0.34371185,0.17085658,3.9114385e-30,0.012824165,0.0064120824
4.734,2757.8818,0.00072943734,0.107496016,0.34369728,0.17081635,1.523815e-28,0.012824165,0.0064120824
4.736,2761.753,0.00072909414,0.10756835,0.3436827,0.17077616,8.6226804e-18,0.012824165,0.0064120824
4.738,2765.6267,0.0007287515,0.107640676,0.34366816,0.17073601,1.9647603e-17,0.012824165,0.0064120824
4.74,2769.5032,0.0007284094,0.107713,0.3436536,0.17069593,1.7649439e-17,0.012824165,0.0064120824
4.742,2773.382,0.00072806777,0.10778531,0.34363905,0.1706559,3.6243183e-17,0.012824165,0.0064120824
4.744,2777.2637,0.0007277267,0.107857615,0.3436245,0.17061593,5.098813e-29,0.012824165,0.0064120824
4.746,2781.148,0.00072738616,0.10792991,0.34360996,0.170576,8.098206e-30,0.012824165,0.0064120824
4.748,2785.0347,0.00072704616,0.10800219,0.34359542,0.17053613,9.064302e-18,0.012824165,0.0064120824
4.75,2788.924,0.0007267067,0.10807448,0.3435809,0.17049631,3.1228967e-18,0.012824165,0.0064120824
4.752,2792.8162,0.00072636775,0.10814675,0.3435664,0.17045654,1.0655527e-29,0.012824165,0.0064120824
4.754,2796.7104,0.0007260293,0.10821901,0.34355184,0.17041683,1.2231366e-17,0.012824165,0.0064120824
4.756,2800.6077,0.0007256914,0.10829127,0.34353733,0.17037718,1.22499e-28,0.012824165,0.0064120824
4.758,2804.5076,0.000725354,0.10836352,0.34352282,0.17033757,8.79591e-30,0.012824165,0.0064120824
4.76,2808.41,0.00072501716,0.108435765,0.34350833,0.17029801,1.2970873e-17,0.012824165,0.0064120824
4.762,2812.3147,0.00072468084,0.108508,0.34349382,0.1702585,1.9927274e-17,0.012824165,0.0064120824
4.764,2816.2227,0.00072434504,0.108580224,0.34347934,0.17021905,4.379527e-18,0.012824165,0.0064120824
4.766,2820.1326,0.00072400976,0.10865244,0.34346485,0.17017965,2.8377576e-17,0.012824165,0.0064120824
4.768,2824.0454,0.000723675,0.10872465,0.34345037,0.17014031,6.1542875e-29,0.012824165,0.0064120824
4.77,2827.961,0.0007233407,0.10879686,0.34343588,0.170101,9.306268e-29,0.012824165,0.0064120824
4.772,2831.879,0.000723007,0.10886905,0.3434214,0.17006177,6.431615e-29,0.012824165,0.0064120824
4.774,2835.7996,0.0007226738,0.10894124,0.34340692,0.17002258,1.6166898e-17,0.012824165,0.0064120824
4.776,2839.7227,0.0007223411,0.10901342,0.34339246,0.16998343,2.8399774e-17,0.012824165,0.0064120824
4.778,2843.6484,0.00072200893,0.10908559,0.343378,0.16994435,2.6890384e-17,0.012824165,0.0064120824
4.78,2847.5767,0.00072167726,0.109157756,0.34336355,0.1699053,1.6350545e-29,0.012824165,0.0064120824
4.782,2851.5078,0.0007213461,0.109229915,0.3433491,0.16986632,4.9989705e-29,0.012824165,0.0064120824
4.784,2855.4414,0.0007210155,0.109302066,0.34333465,0.16982739,3.240538e-17,0.012824165,0.0064120824
4.786,2859.3774,0.00072068535,0.10937421,0.3433202,0.1697885,3.521242e-29,0.012824165,0.0064120824
4.788,2863.3164,0.0007203557,0.10944634,0.34330577,0.16974966,1.4726062e-28,0.012824165,0.0064120824
4.79,2867.2578,0.00072002667,0.10951847,0.3432913,0.16971089,3.185892e-17,0.012824165,0.0064120824
4.792,2871.2014,0.00071969803,0.10959059,0.3432769,0.16967216,1.767786e-29,0.012824165,0.0064120824
4.794,2875.1482,0.00071937,0.1096627,0.34326246,0.16963348,6.87236e-29,0.012824165,0.0064120824
4.796,2879.0972,0.0007190424,0.1097348,0.34324807,0.16959485,1.9352666e-17,0.012824165,0.0064120824
4.798,2883.049,0.0007187153,0.109806895,0.34323364,0.16955628,5.5432867e-17,0.012824165,0.0064120824
4.8,2887.0034,0.00071838876,0.10987899,0.34321922,0.16951776,1.3010638e-17,0.012824165,0.0064120824
4.802,2890.9604,0.00071806274,0.109951064,0.34320483,0.16947928,1.9665834e-17,0.012824165,0.0064120824
4.804,2894.92,0.0007177372,0.11002314,0.34319043,0.16944087,1.31813026e-17,0.012824165,0.0064120824
4.806,2898.882,0.0007174121,0.1100952,0.34317604,0.16940248,1.0619567e-17,0.012824165,0.0064120824
4.808,2902.8467,0.0007170876,0.110167265,0.34316164,0.16936417,1.481609e-29,0.012824165,0.0064120824
4.81,2906.814,0.00071676355,0.11023931,0.34314725,0.16932589,2.1030774e-17,0.012824165,0.0064120824
4.812,2910.784,0.00071644003,0.11031135,0.34313288,0.16928767,1.5147485e-28,0.012824165,0.0064120824
4.814,2914.7566,0.000716117,0.11038339,0.34311852,0.1692495,6.8216144e-29,0.012824165,0.0064120824
4.816,2918.7314,0.00071579445,0.110455416,0.34310412,0.16921139,1.2168719e-29,0.012824165,0.0064120824
4.818,2922.7092,0.0007154724,0.11052743,0.34308976,0.16917332,3.6373914e-17,0.012824165,0.0064120824
4.82,2926.6895,0.00071515085,0.11059945,0.3430754,0.1691353,2.9819236e-17,0.012824165,0.0064120824
4.822,2930.6724,0.00071482983,0.11067145,0.34306106,0.16909733,6.592562e-30,0.012824165,0.0064120824
4.824,2934.6577,0.0007145093,0.11074345,0.3430467,0.16905941,8.363647e-30,0.012824165,0.0064120824
4.826,2938.646,0.0007141892,0.110815436,0.34303236,0.16902155,1.0975141e-29,0.012824165,0.0064120824
4.828,2942.6365,0.00071386964,0.11088742,0.34301803,0.16898373,2.89529e-29,0.012824165,0.0064120824
4.83,2946.6296,0.0007135506,0.110959396,0.3430037,0.16894595,3.6021845e-30,0.012824165,0.0064120824
4.832,2950.6255,0.00071323203,0.11103136,0.34298936,0.16890824,2.2236286e-17,0.012824165,0.0064120824
4.834,2954.624,0.0007129139,0.11110332,0.34297502,0.16887057,1.4065653e-29,0.012824165,0.0064120824
4.836,2958.625,0.00071259635,0.11117527,0.3429607,0.16883296,4.637057e-29,0.012824165,0.0064120824
4.838,2962.6287,0.0007122793,0.11124721,0.34294638,0.16879539,3.7252998e-29,0.012824165,0.0064120824
4.84,2966.635,0.0007119627,0.11131915,0.34293208,0.16875787,9.233269e-30,0.012824165,0.0064120824
4.842,2970.6436,0.0007116466,0.111391075,0.34291774,0.1687204,1.2883454e-29,0.012824165,0.0064120824
4.844,2974.655,0.0007113309,0.111462995,0.34290347,0.16868298,3.094051e-29,0.012824165,0.0064120824
4.846,2978.669,0.0007110158,0.11153491,0.34288916,0.1686456,4.0446888e-29,0.012824165,0.0064120824
4.848,2982.6855,0.00071070116,0.111606814,0.34287485,0.1686083,2.7803435e-29,0.012824165,0.0064120824
4.85,2986.7048,0.00071038696,0.11167871,0.34286058,0.16857103,1.8376097e-29,0.012824165,0.0064120824
4.852,2990.7263,0.0007100733,0.1117506,0.34284627,0.1685338,9.0566574e-18,0.012824165,0.0064120824
4.854,2994.7507,0.0007097601,0.111822486,0.342832,0.16849662,2.2366583e-18,0.012824165,0.0064120824
4.856,2998.7776,0.00070944737,0.11189436,0.34281772,0.1684595,4.4692932e-18,0.012824165,0.0064120824
4.858,3002.8071,0.00070913514,0.11196623,0.34280345,0.16842243,2.2315128e-18,0.012824165,0.0064120824
4.86,3006.8394,0.00070882344,0.11203809,0.3427892,0.1683854,8.023915e-18,0.012824165,0.0064120824
