Time,gENSAL.delta,gENSAL.PELEC,gENSAL.SPEED,iEESGO.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.85,20.320524,0.3999971,-1.5104156e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.852,20.32052,0.39999706,-1.50402e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.854,20.320517,0.39999706,-1.4976246e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.856,20.32051,0.39999706,-1.491229e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.858,20.320507,0.39999706,-1.4848335e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.86,20.320505,0.39999706,-1.4784379e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.862,20.320501,0.39999706,-1.4720423e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.864,20.320498,0.39999706,-1.4656469e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.866,20.320492,0.39999703,-1.4592513e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.868,20.32049,0.39999703,-1.4528557e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.87,20.320486,0.39999703,-1.4464602e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.872,20.320482,0.39999703,-1.4400646e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.874,20.320478,0.39999703,-1.4336692e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.876,20.320475,0.39999703,-1.4272736e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.878,20.32047,0.399997,-1.420878e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.88,20.320467,0.399997,-1.4144825e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.882,20.320463,0.399997,-1.408087e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.884,20.32046,0.399997,-1.4016915e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.886,20.320457,0.399997,-1.3952959e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.888,20.320454,0.399997,-1.3889003e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.89,20.320448,0.399997,-1.3825048e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.892,20.320444,0.39999697,-1.3761093e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.894,20.320442,0.39999697,-1.3697137e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.896,20.320438,0.39999697,-1.3633182e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.898,20.320435,0.39999697,-1.3569226e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.9,20.32043,0.39999697,-1.3505272e-07,0.3999995,1.0000011,0.9919939,0.99999994,0.9959843
1.902,20.320427,0.39999697,-1.3441316e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.904,20.320423,0.39999694,-1.337736e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.906,20.32042,0.39999694,-1.3313405e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.908,20.320415,0.39999694,-1.3249449e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.91,20.320412,0.39999694,-1.3185495e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.912,20.32041,0.39999694,-1.3121539e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.914,20.320404,0.39999694,-1.3057583e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.916,20.3204,0.39999694,-1.2993628e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.918,20.320396,0.3999969,-1.2929672e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.92,20.320395,0.3999969,-1.2865716e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.922,20.32039,0.3999969,-1.2801762e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.924,20.320385,0.3999969,-1.2737806e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.926,20.320381,0.3999969,-1.2673851e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.928,20.320377,0.3999969,-1.2609895e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.93,20.320375,0.39999688,-1.254594e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.932,20.320372,0.39999688,-1.2481985e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.934,20.320368,0.39999688,-1.2418029e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.936,20.320362,0.39999688,-1.2354074e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.938,20.32036,0.39999688,-1.2290118e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.94,20.320356,0.39999688,-1.2226162e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.942,20.320353,0.39999685,-1.2162208e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.944,20.320349,0.39999685,-1.2098252e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.946,20.320345,0.39999685,-1.2034296e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.948,20.320341,0.39999685,-1.1970342e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.95,20.320337,0.39999685,-1.19063856e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.952,20.320333,0.39999685,-1.184243e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.954,20.32033,0.39999685,-1.1778475e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.956,20.320328,0.39999682,-1.171452e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.958,20.320324,0.39999682,-1.1650564e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.96,20.320318,0.39999682,-1.1586609e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.962,20.320314,0.39999682,-1.15226534e-07,0.3999995,1.0000012,0.9919939,0.99999994,0.9959843
1.964,20.320312,0.39999682,-1.1458698e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.966,20.320309,0.39999682,-1.1394743e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.968,20.320305,0.3999968,-1.1330787e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.97,20.3203,0.3999968,-1.1266832e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.972,20.320295,0.3999968,-1.12028765e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.974,20.320293,0.3999968,-1.1138921e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.976,20.32029,0.3999968,-1.1074965e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.978,20.320286,0.3999968,-1.101101e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.98,20.320282,0.3999968,-1.0947055e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.982,20.320278,0.39999676,-1.08830996e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.984,20.320274,0.39999676,-1.08191436e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.986,20.32027,0.39999676,-1.07551884e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.988,20.320267,0.39999676,-1.0691233e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.99,20.320263,0.39999676,-1.0627278e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.992,20.320261,0.39999676,-1.0563323e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.994,20.320255,0.39999673,-1.0499367e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.996,20.320251,0.39999673,-1.04354115e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
1.998,20.320248,0.39999673,-1.0371456e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
2.0,20.320246,0.39999673,-1.0307501e-07,0.3999995,1.0000012,0.9919939,0.9999999,0.9959843
2.0,20.320246,0.050378826,-1.0307501e-07,0.3999995,0.58652,0.15981333,0.05924468,1.0000001e-10
2.002,20.32167,0.04898408,7.9332545e-05,0.3999995,0.5766276,0.1571661,0.05847362,1e-10
2.004,20.325964,0.0477526,0.00015905114,0.3999995,0.56778777,0.15480077,0.05778516,1e-10
2.006,20.33313,0.046662115,0.00023902349,0.3999995,0.55987567,0.1526838,0.05716902,1e-10
2.008,20.343182,0.045693364,0.00031922234,0.3999995,0.5527794,0.15078509,0.056616142,1e-10
2.01,20.356123,0.04482976,0.0003996224,0.3999995,0.5463993,0.14907797,0.056118615,1e-10
2.012,20.37196,0.044058207,0.00048020494,0.3999995,0.5406567,0.14754128,0.055670142,1e-10
2.014,20.3907,0.04336679,0.00056095014,0.3999995,0.5354765,0.14615497,0.055264898,1e-10
2.016,20.412348,0.042745262,0.0006418401,0.3999995,0.53079265,0.14490134,0.05489779,1e-10
2.018,20.436913,0.04218442,0.00072285626,0.3999995,0.5265435,0.14376393,0.054564185,1e-10
2.02,20.464394,0.041677453,0.0008039869,0.3999995,0.5226843,0.14273077,0.054260645,1e-10
2.022,20.494799,0.041217793,0.0008852183,0.3999995,0.51916975,0.14178981,0.05398379,1e-10
2.024,20.52813,0.040800452,0.0009665411,0.39999947,0.515966,0.14093198,0.05373104,1e-10
2.026,20.564388,0.040420856,0.0010479462,0.39999947,0.5130412,0.14014877,0.053499997,1e-10
2.028,20.603582,0.040075142,0.0011294252,0.39999947,0.51036817,0.13943292,0.053288616,1e-10
2.03,20.645706,0.03975999,0.0012109717,0.39999947,0.5079235,0.1387782,0.053095132,1e-10
2.032,20.690771,0.039472237,0.0012925784,0.39999944,0.50568396,0.13817842,0.05291783,1e-10
2.034,20.738773,0.03920949,0.0013742401,0.39999944,0.5036326,0.13762903,0.052755408,1e-10
2.036,20.789717,0.03896933,0.0014559515,0.3999994,0.50175166,0.1371253,0.05260653,1e-10
2.038,20.843603,0.038749732,0.0015377073,0.39999938,0.50002605,0.1366632,0.052470073,1e-10
2.04,20.900433,0.038548853,0.0016195033,0.39999938,0.49844202,0.13623908,0.052345,1e-10
2.042,20.960209,0.03836497,0.0017013348,0.39999935,0.49698654,0.13584942,0.05223034,1e-10
2.044,21.02293,0.038196627,0.0017831984,0.39999932,0.49564862,0.13549134,0.052125257,1e-10
2.046,21.0886,0.03804252,0.0018650907,0.3999993,0.4944184,0.13516216,0.052029,1e-10
2.048,21.157219,0.037901476,0.0019470085,0.39999926,0.49328697,0.13485952,0.05194089,1e-10
2.05,21.228786,0.037772458,0.0020289496,0.3999992,0.49224648,0.13458133,0.051860306,1e-10
2.052,21.303305,0.03765459,0.0021109113,0.39999917,0.4912904,0.1343258,0.051786736,1e-10
2.054,21.380774,0.03754712,0.002192892,0.3999991,0.49041316,0.1340915,0.05171973,1e-10
2.056,21.461193,0.037449393,0.0022748897,0.39999908,0.48960966,0.13387701,0.05165891,1e-10
2.058,21.544565,0.03736049,0.0023569018,0.39999902,0.48887256,0.1336804,0.051603716,1e-10
2.06,21.630888,0.03727957,0.002438926,0.39999896,0.4881953,0.1334999,0.051553637,1e-10
2.062,21.720167,0.03720582,0.00252096,0.3999989,0.4875715,0.13333382,0.051508177,1e-10
2.0626223,21.748549,0.03718422,0.0025464874,0.39999887,0.4873874,0.13328484,0.051494904,1e-10
2.0626223,21.748549,0.03718422,0.0025464874,0.39999887,0.4873874,0.13328484,0.051494904,1e-10
2.064,21.812397,0.03713893,0.0026030035,0.39999884,0.48699898,0.13318157,0.051467136,1e-10
2.066,21.907581,0.03707823,0.002685055,0.39999875,0.48647252,0.13304174,0.0514301,1e-10
2.068,22.005718,0.037022904,0.0027671116,0.3999987,0.4859855,0.13291255,0.051396564,1e-10
2.07,22.106812,0.036972273,0.002849172,0.3999986,0.4855324,0.13279255,0.051366094,1e-10
2.072,22.21086,0.036926456,0.0029312365,0.39999852,0.48511463,0.1326821,0.051338773,1e-10
2.074,22.317858,0.036885113,0.0030133042,0.39999843,0.48472956,0.13258047,0.051314376,1e-10
2.076,22.427814,0.036847454,0.003095373,0.39999834,0.48437074,0.13248599,0.05129241,1e-10
2.078,22.540724,0.03681299,0.0031774417,0.39999825,0.48403433,0.13239756,0.051272556,1e-10
2.08,22.656588,0.036781903,0.0032595103,0.39999813,0.48372194,0.13231567,0.051254928,1e-10
2.082,22.775408,0.036754113,0.003341579,0.39999804,0.483433,0.13224012,0.051239476,1e-10
2.084,22.89718,0.036728986,0.0034236459,0.39999792,0.48316246,0.13216957,0.05122579,1e-10
2.086,23.02191,0.0367062,0.00350571,0.3999978,0.48290777,0.13210335,0.051213663,1e-10
2.088,23.149591,0.036685836,0.0035877717,0.39999768,0.48266965,0.13204163,0.051203143,1e-10
2.09,23.280228,0.036667906,0.0036698307,0.39999753,0.48244825,0.13198446,0.051194236,1e-10
2.092,23.413818,0.03665197,0.003751886,0.3999974,0.48224008,0.1319309,0.051186655,1e-10
2.094,23.550364,0.03663782,0.0038339368,0.39999726,0.4820435,0.13188052,0.051180262,1e-10
2.096,23.689861,0.036625393,0.003915983,0.39999712,0.4818581,0.13183318,0.051175017,1e-10
2.098,23.832314,0.036614697,0.003998024,0.39999694,0.48168388,0.13178891,0.051170915,1e-10
2.1,23.977718,0.03660553,0.00408006,0.3999968,0.4815193,0.13174728,0.05116783,1e-10
2.102,24.126078,0.036597796,0.0041620904,0.3999966,0.48136368,0.1317081,0.051165693,1e-10
2.104,24.27739,0.036591407,0.0042441147,0.39999643,0.48121622,0.13167116,0.05116444,1e-10
2.106,24.431654,0.036586262,0.004326133,0.39999625,0.4810762,0.13163628,0.05116401,1e-10
2.108,24.588871,0.036582317,0.004408145,0.39999607,0.48094332,0.13160335,0.051164363,1e-10
2.11,24.74904,0.036579523,0.00449015,0.39999586,0.4808171,0.13157226,0.051165465,1e-10
2.112,24.91216,0.036577787,0.0045721484,0.39999568,0.48069695,0.13154283,0.051167257,1e-10
2.114,25.078236,0.03657696,0.0046541393,0.39999548,0.48058158,0.13151476,0.051169638,1e-10
2.116,25.247261,0.03657704,0.004736122,0.39999524,0.48047101,0.131488,0.051172595,1e-10
2.118,25.419235,0.036577966,0.004818098,0.39999503,0.4803648,0.13146245,0.05117609,1e-10
2.12,25.594164,0.03657969,0.0049000657,0.3999948,0.48026255,0.13143802,0.05118009,1e-10
2.122,25.772043,0.03658217,0.0049820254,0.39999455,0.4801639,0.13141458,0.051184557,1e-10
2.124,25.95287,0.03658536,0.005063977,0.3999943,0.48006856,0.13139206,0.051189464,1e-10
2.126,26.136648,0.036589235,0.00514592,0.39999408,0.47997624,0.13137041,0.051194783,1e-10
2.128,26.323378,0.03659377,0.0052278545,0.3999938,0.47988683,0.13134956,0.0512005,1e-10
2.13,26.513056,0.036598984,0.0053097806,0.39999354,0.47980046,0.13132957,0.051206622,1e-10
2.132,26.705683,0.036604837,0.0053916983,0.39999327,0.47971684,0.13131034,0.05121312,1e-10
2.134,26.901258,0.036611322,0.0054736068,0.399993,0.4796359,0.13129187,0.051219977,1e-10
2.136,27.099783,0.036618445,0.005555507,0.3999927,0.47955766,0.13127415,0.0512272,1e-10
2.138,27.301256,0.036626212,0.0056373975,0.3999924,0.4794822,0.1312572,0.05123479,1e-10
2.14,27.505678,0.03663463,0.00571928,0.3999921,0.47940958,0.13124105,0.05124274,1e-10
2.142,27.713045,0.03664372,0.005801153,0.3999918,0.47933996,0.13122573,0.051251065,1e-10
2.144,27.92336,0.03665306,0.005883016,0.39999148,0.47926995,0.13121033,0.05125948,1e-10
2.146,28.136623,0.03666289,0.0059648696,0.39999115,0.4792015,0.13119537,0.05126814,1e-10
2.148,28.35283,0.036673214,0.0060467133,0.39999083,0.47913462,0.13118085,0.051277045,1e-10
2.15,28.571985,0.036684014,0.0061285477,0.3999905,0.47906917,0.13116674,0.051286176,1e-10
2.15,28.571985,0.0042821905,0.0061285477,0.3999905,0.41387427,1.1048783e-32,0.012824165,0.0064120824
2.152,28.79422,0.0042579337,0.0062177237,0.39999014,0.41270038,9.357065e-33,0.012824165,0.0064120824
2.154,29.01966,0.0042355927,0.006306897,0.39998978,0.41161624,6.5805136e-33,0.012824165,0.0064120824
2.156,29.248316,0.004214918,0.0063960664,0.39998943,0.41061044,8.8494036e-21,0.012824165,0.0064120824
2.158,29.480179,0.004195878,0.0064852326,0.39998904,0.40968198,4.360173e-33,0.012824165,0.0064120824
2.16,29.71525,0.004178228,0.0065743946,0.39998868,0.40881938,1.0303044e-20,0.012824165,0.0064120824
2.162,29.953535,0.0041619986,0.006663553,0.3999883,0.40802464,3.3454334e-33,0.012824165,0.0064120824
2.164,30.195026,0.0041469247,0.006752706,0.39998788,0.4072851,6.1248306e-21,0.012824165,0.0064120824
2.166,30.43973,0.0041330224,0.0068418547,0.3999875,0.4066018,1.6936088e-32,0.012824165,0.0064120824
2.168,30.687641,0.004120092,0.0069309985,0.39998707,0.40596527,6.938772e-21,0.012824165,0.0064120824
2.17,30.938759,0.004108124,0.007020137,0.39998665,0.4053752,6.887897e-33,0.012824165,0.0064120824
2.172,31.193089,0.004097031,0.00710927,0.39998624,0.40482754,2.6783345e-32,0.012824165,0.0064120824
2.174,31.450628,0.004086718,0.0071983975,0.3999858,0.4043177,2.831687e-32,0.012824165,0.0064120824
2.176,31.711374,0.0040771333,0.0072875195,0.39998534,0.40384328,4.9683312e-33,0.012824165,0.0064120824
2.178,31.97533,0.0040682065,0.0073766354,0.3999849,0.40340096,4.912499e-22,0.012824165,0.0064120824
2.18,32.242493,0.0040598786,0.0074657453,0.39998442,0.40298784,1.0168201e-21,0.012824165,0.0064120824
2.182,32.512863,0.0040520853,0.007554849,0.39998397,0.40260088,1.3501074e-32,0.012824165,0.0064120824
2.184,32.78644,0.0040447577,0.007643947,0.3999835,0.40223667,7.274105e-33,0.012824165,0.0064120824
2.186,33.063225,0.00403783,0.0077330377,0.399983,0.4018921,1.16092366e-32,0.012824165,0.0064120824
2.188,33.34322,0.004031308,0.007822122,0.3999825,0.40156737,2.339374e-32,0.012824165,0.0064120824
2.19,33.62642,0.004025177,0.0079112,0.399982,0.4012619,6.7090976e-21,0.012824165,0.0064120824
2.192,33.912827,0.0040193535,0.00800027,0.3999815,0.40097153,5.3634475e-33,0.012824165,0.0064120824
2.194,34.20244,0.004013791,0.008089335,0.39998096,0.40069398,7.055058e-33,0.012824165,0.0064120824
2.196,34.495255,0.004008496,0.008178392,0.39998046,0.4004296,2.5519568e-32,0.012824165,0.0064120824
2.198,34.791283,0.004003486,0.008267443,0.39997992,0.40017927,2.8519025e-21,0.012824165,0.0064120824
2.2,35.090515,0.003998691,0.008356486,0.39997935,0.39993957,2.0620058e-21,0.012824165,0.0064120824
2.202,35.39295,0.0039940826,0.008445523,0.39997882,0.39970902,1.00552764e-32,0.012824165,0.0064120824
2.204,35.69859,0.0039896555,0.0085345525,0.39997825,0.39948744,2.185468e-33,0.012824165,0.0064120824
2.206,36.007435,0.003985431,0.008623575,0.39997765,0.3992759,1.1728735e-32,0.012824165,0.0064120824
2.208,36.31949,0.003981362,0.00871259,0.3999771,0.399072,1.106363e-32,0.012824165,0.0064120824
2.21,36.634743,0.003977429,0.008801598,0.3999765,0.39887485,3.9704155e-33,0.012824165,0.0064120824
2.212,36.9532,0.003973622,0.008890598,0.3999759,0.39868388,7.183316e-33,0.012824165,0.0064120824
2.214,37.274868,0.0039699483,0.0089795925,0.3999753,0.39849955,3.433089e-33,0.012824165,0.0064120824
2.216,37.599735,0.003966388,0.0090685785,0.39997467,0.39832082,1.0359149e-21,0.012824165,0.0064120824
2.218,37.927803,0.0039629326,0.009157558,0.39997405,0.3981473,2.3911406e-33,0.012824165,0.0064120824
2.22,38.259075,0.003959575,0.009246529,0.39997342,0.3979786,1.4339238e-32,0.012824165,0.0064120824
2.222,38.593555,0.0039563016,0.009335494,0.39997277,0.39781404,6.880843e-33,0.012824165,0.0064120824
2.224,38.931232,0.0039531095,0.009424451,0.3999721,0.39765352,5.261225e-22,0.012824165,0.0064120824
2.226,39.272114,0.0039499933,0.0095134005,0.39997146,0.3974968,1.2105831e-32,0.012824165,0.0064120824
2.228,39.616196,0.003946949,0.009602343,0.3999708,0.39734355,1.7332238e-22,0.012824165,0.0064120824
2.23,39.96348,0.00394396,0.009691278,0.3999701,0.39719307,4.4054942e-33,0.012824165,0.0064120824
2.232,40.31397,0.0039410265,0.009780206,0.39996943,0.39704534,5.6267094e-33,0.012824165,0.0064120824
2.234,40.667656,0.0039381436,0.009869126,0.39996874,0.3969001,4.4046406e-21,0.012824165,0.0064120824
2.236,41.024544,0.0039353063,0.009958038,0.39996803,0.3967571,2.3019512e-32,0.012824165,0.0064120824
2.238,41.384636,0.0039325114,0.010046944,0.3999673,0.39661616,8.115889e-21,0.012824165,0.0064120824
2.24,41.747925,0.0039297547,0.010135842,0.3999666,0.39647713,7.067636e-33,0.012824165,0.0064120824
2.242,42.114418,0.003927034,0.010224733,0.39996585,0.39633986,7.1712745e-33,0.012824165,0.0064120824
2.244,42.484108,0.003924346,0.010313615,0.39996514,0.3962042,1.0855445e-22,0.012824165,0.0064120824
2.246,42.856995,0.003921689,0.01040249,0.39996436,0.39607006,5.1082922e-21,0.012824165,0.0064120824
2.248,43.233086,0.0039190617,0.010491358,0.39996362,0.39593735,8.0954944e-33,0.012824165,0.0064120824
2.25,43.612373,0.0039164633,0.010580219,0.39996284,0.39580607,4.1820658e-33,0.012824165,0.0064120824
2.252,43.99486,0.0039138924,0.010669072,0.39996207,0.39567617,2.5162415e-32,0.012824165,0.0064120824
2.254,44.380547,0.0039113504,0.010757918,0.3999613,0.39554763,1.21921716e-32,0.012824165,0.0064120824
2.256,44.769432,0.0039088367,0.0108467555,0.3999605,0.3954205,4.5318646e-32,0.012824165,0.0064120824
2.258,45.161514,0.003906353,0.010935587,0.39995968,0.39529485,1.1515203e-20,0.012824165,0.0064120824
2.26,45.556797,0.0039039003,0.01102441,0.39995888,0.39517075,4.388921e-22,0.012824165,0.0064120824
2.262,45.955273,0.0039014642,0.0111132255,0.39995807,0.39504743,2.9415832e-32,0.012824165,0.0064120824
2.264,46.356945,0.0038990434,0.011202034,0.39995724,0.39492485,1.3094674e-32,0.012824165,0.0064120824
2.266,46.761818,0.0038966413,0.011290834,0.3999564,0.39480317,1.9177008e-20,0.012824165,0.0064120824
2.268,47.169888,0.0038942567,0.0113796275,0.39995554,0.39468235,2.4138008e-20,0.012824165,0.0064120824
2.27,47.58115,0.003891888,0.011468413,0.39995468,0.3945623,1.9549022e-32,0.012824165,0.0064120824
2.272,47.995613,0.0038895337,0.011557191,0.3999538,0.39444295,1.4348947e-20,0.012824165,0.0064120824
2.274,48.41327,0.0038871923,0.011645962,0.39995295,0.3943242,1.874815e-32,0.012824165,0.0064120824
2.276,48.83412,0.0038848624,0.011734725,0.39995208,0.39420602,2.9674367e-32,0.012824165,0.0064120824
2.278,49.258167,0.0038825425,0.01182348,0.3999512,0.3940883,3.550101e-33,0.012824165,0.0064120824
2.28,49.685413,0.0038802312,0.011912229,0.39995027,0.39397097,1.6802053e-20,0.012824165,0.0064120824
2.282,50.11585,0.0038779269,0.012000969,0.39994937,0.39385396,1.2626767e-32,0.012824165,0.0064120824
2.284,50.549484,0.0038756358,0.012089701,0.39994845,0.3937376,1.6772216e-32,0.012824165,0.0064120824
2.286,50.98631,0.0038733548,0.012178427,0.39994752,0.3936217,2.4685402e-20,0.012824165,0.0064120824
2.288,51.42633,0.0038710798,0.012267144,0.3999466,0.3935061,3.4347147e-20,0.012824165,0.0064120824
2.29,51.869545,0.0038688094,0.012355855,0.39994565,0.39339072,3.2912037e-32,0.012824165,0.0064120824
2.292,52.315952,0.0038665428,0.012444558,0.3999447,0.39327544,3.2132697e-20,0.012824165,0.0064120824
2.294,52.765553,0.0038642786,0.012533253,0.39994374,0.39316028,2.6960542e-32,0.012824165,0.0064120824
2.296,53.21834,0.0038620157,0.012621941,0.39994276,0.39304516,1.33708e-32,0.012824165,0.0064120824
2.298,53.674328,0.0038597528,0.012710621,0.39994177,0.39293,1.6534516e-20,0.012824165,0.0064120824
2.3,54.133507,0.003857489,0.012799294,0.3999408,0.39281473,2.8057202e-32,0.012824165,0.0064120824
2.302,54.59588,0.0038552228,0.012887958,0.39993978,0.39269933,1.1169396e-32,0.012824165,0.0064120824
2.304,55.06144,0.0038529532,0.012976616,0.3999388,0.39258373,9.3067135e-33,0.012824165,0.0064120824
2.306,55.530193,0.0038507013,0.0130652655,0.39993778,0.392469,2.4598174e-32,0.012824165,0.0064120824
2.308,56.00214,0.0038484612,0.013153908,0.39993674,0.39235482,1.5929817e-32,0.012824165,0.0064120824
2.31,56.477276,0.0038462235,0.013242543,0.39993572,0.39224073,2.0721438e-32,0.012824165,0.0064120824
2.312,56.9556,0.0038439878,0.01333117,0.39993468,0.3921267,1.6977317e-32,0.012824165,0.0064120824
2.314,57.43712,0.0038417536,0.01341979,0.3999336,0.39201275,1.9318087e-32,0.012824165,0.0064120824
2.316,57.92183,0.0038395205,0.013508402,0.39993256,0.39189878,1.052555e-20,0.012824165,0.0064120824
2.318,58.40972,0.0038372881,0.013597007,0.3999315,0.39178485,5.7666185e-32,0.012824165,0.0064120824
2.32,58.900814,0.003835056,0.013685604,0.39993042,0.39167088,1.4250446e-32,0.012824165,0.0064120824
2.322,59.39509,0.0038328234,0.013774193,0.39992934,0.39155686,9.430139e-33,0.012824165,0.0064120824
2.324,59.892555,0.0038305903,0.013862775,0.39992824,0.39144278,7.228277e-33,0.012824165,0.0064120824
2.326,60.39321,0.003828356,0.013951349,0.39992714,0.3913286,6.8606845e-21,0.012824165,0.0064120824
2.328,60.897053,0.0038261316,0.014039916,0.39992604,0.39121488,1.9266255e-33,0.012824165,0.0064120824
2.33,61.404083,0.003823914,0.014128475,0.3999249,0.3911015,1.4437693e-20,0.012824165,0.0064120824
2.332,61.9143,0.003821699,0.014217027,0.39992377,0.3909882,1.5027236e-32,0.012824165,0.0064120824
2.334,62.427704,0.0038194861,0.014305571,0.39992264,0.390875,1.8396063e-32,0.012824165,0.0064120824
2.336,62.944298,0.0038172756,0.014394107,0.3999215,0.39076188,9.3525034e-33,0.012824165,0.0064120824
2.338,63.464085,0.0038150672,0.014482637,0.39992034,0.3906488,2.2180034e-32,0.012824165,0.0064120824
2.34,63.98705,0.003812861,0.014571158,0.39991918,0.39053586,2.1687913e-32,0.012824165,0.0064120824
2.342,64.51321,0.0038106565,0.014659672,0.39991802,0.39042294,1.4616519e-20,0.012824165,0.0064120824
2.344,65.04255,0.0038084544,0.014748178,0.39991686,0.3903101,1.7722376e-32,0.012824165,0.0064120824
2.346,65.57507,0.003806254,0.014836677,0.39991567,0.39019734,1.998035e-20,0.012824165,0.0064120824
2.348,66.11079,0.0038040555,0.014925168,0.39991447,0.39008462,8.500944e-33,0.012824165,0.0064120824
2.35,66.64969,0.003801861,0.015013652,0.39991325,0.38997212,3.7572117e-33,0.012824165,0.0064120824
2.352,67.191765,0.0037996708,0.015102128,0.39991206,0.38985977,1.7848832e-20,0.012824165,0.0064120824
2.354,67.737045,0.003797483,0.015190597,0.39991084,0.3897475,1.2151722e-32,0.012824165,0.0064120824
2.356,68.28549,0.003795298,0.015279057,0.39990962,0.38963535,3.0201976e-32,0.012824165,0.0064120824
