Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.216,35.62528474940263,0.36636763797911187,0.4,-0.0008074121923730756,0.9898604113988725,0.9861403380380676,0.9960364455857602,0.9910665765092602
5.218,35.59636112096365,0.36607551994386733,0.4,-0.000799444803255084,0.9898399942580498,0.9861295626060569,0.9960286037542864,0.9910571712925272
5.22,35.56772552733507,0.36578787818915937,0.4,-0.0007914104338140046,0.9898199716639688,0.9861189961338268,0.9960209096391852,0.9910479456773538
5.222,35.53938036084765,0.36550472922085786,0.4,-0.0007833101380568878,0.9898003462464242,0.9861086403305792,0.9960133644918219,0.9910389011591318
5.224,35.511327975821054,0.36522608900957226,0.4,-0.0007751449736856017,0.9897811205797278,0.9860984968726221,0.9960059695396197,0.991030039204555
5.226,35.48357068843302,0.3649519729927633,0.4,-0.0007669160019716589,0.9897622971823686,0.9860885674030737,0.9959987259858386,0.9910213612513566
5.228,35.45611077659313,0.36468239607689484,0.4,-0.0007586242876315905,0.9897438785166848,0.9860788535315752,0.9959916350093617,0.9910128687080568
5.23,35.42895047982102,0.3644173726396229,0.4,-0.0007502708987028164,0.9897258669885504,0.9860693568340153,0.9959846977644885,0.9910045629537181
5.232,35.402091999129084,0.36415691653201704,0.4,-0.0007418569064200657,0.9897082649470722,0.9860600788522615,0.9959779153807349,0.9909964453377083
5.234,35.37553749690953,0.36390104108081955,0.4,-0.0007333833850922939,0.9896910746843025,0.9860510210939034,0.9959712889626415,0.9909885171794742
5.236,35.34928909682596,0.36364975909073116,0.4,-0.0007248514119801812,0.9896742984349614,0.9860421850320034,0.9959648195895877,0.9909807797683213
5.238,35.32334888370929,0.363403082846734,0.4,-0.0007162620671741575,0.9896579383761719,0.9860335721048578,0.9959585083156136,0.9909732343632027
5.24,35.297718903458076,0.36316102411643875,0.4,-0.0007076164334730075,0.9896419966272103,0.9860251837157678,0.9959523561692488,0.9909658821925171
5.242,35.27240116294317,0.3629235941524623,0.4,-0.0006989155962630014,0.9896264752492665,0.9860170212328192,0.9959463641533485,0.9909587244539139
5.244,35.24739762991673,0.36269080369483153,0.4,-0.0006901606433976334,0.9896113762452157,0.9860090859886718,0.9959405332449367,0.9909517623141078
5.246,35.2227102329256,0.36246266297341273,0.4,-0.0006813526650779138,0.989596701559407,0.986001379280358,0.9959348643950557,0.9909449969087014
5.248,35.198340861228935,0.3622391817103648,0.4,-0.000672492753733265,0.9895824530774593,0.985993902369091,0.9959293585286235,0.990938429342015
5.25,35.17429136472007,0.3620203691226133,0.4,-0.0006635820039029672,0.9895686326260716,0.9859866564800825,0.9959240165442982,0.990932060686927
5.252,35.15056355385271,0.3618062339243495,0.4,-0.0006546215121182331,0.9895552419728463,0.9859796428023686,0.9959188393143484,0.9909258919847194
5.254,35.12715919957137,0.36159678432954684,0.4,-0.0006456123767848623,0.9895422828261223,0.9859728624886461,0.9959138276845316,0.9909199242449342
5.256,35.10408003324595,0.36139202805449544,0.4,-0.0006365556980664951,0.9895297568348232,0.9859663166551185,0.9959089824739791,0.9909141584452373
5.258,35.081327746610576,0.36119197232035927,0.4,-0.0006274525777684934,0.9895176655883127,0.985960006381348,0.9959043044750867,0.9909085955312885
5.26,35.05890399170654,0.36099662385574277,0.4,-0.0006183041192223901,0.9895060106162675,0.9859539327101212,0.9958997944534153,0.990903236416623
5.262,35.03681038082948,0.36080598889927795,0.4,-0.0006091114271709919,0.9894947933885572,0.9859480966473196,0.9958954531475934,0.9908980819825375
5.264,35.015048486480566,0.3606200732022235,0.4,-0.0005998756076540753,0.9894840153151379,0.9859424991618021,0.995891281269232,0.9908931330779867
5.266,34.99361984132195,0.36043888203107766,0.4,-0.000590597767894726,0.9894736777459584,0.9859371411852942,0.995887279502841,0.9908883905194863
5.268,34.97252593813611,0.36026242017020277,0.4,-0.0005812790161862599,0.9894637819708743,0.9859320236122878,0.995883448505756,0.990883855091025
5.27,34.95176822978939,0.3600906919244595,0.4,-0.0005719204617798106,0.9894543292195767,0.9859271472999483,0.9958797889080694,0.9908795275439818
5.272,34.93134812919954,0.35992370112185357,0.4,-0.0005625232147725195,0.9894453206615323,0.9859225130680321,0.9958763013125692,0.9908754085970557
5.274,34.911267009307274,0.3597614511161876,0.4,-0.00055308838599638,0.9894367574059303,0.9859181216988102,0.9958729862946839,0.9908714989361974
5.276,34.89152620305175,0.3596039447897243,0.4,-0.0005436170869076725,0.989428640501646,0.9859139739370036,0.9958698444024341,0.9908677992145528
5.278,34.87212700335012,0.3594511845558538,0.4,-0.0005341104294770727,0.9894209709372108,0.9859100704897239,0.9958668761563895,0.9908643100524119
5.28,34.85307066308099,0.35930317236176723,0.4,-0.0005245695260803705,0.9894137496407959,0.9859064120264253,0.995864082049634,0.9908610320371667
5.282,34.834358395071774,0.35915990969113704,0.4,-0.0005149954893898493,0.9894069774802042,0.9859029991788623,0.9958614625477351,0.9908579657232744
5.284,34.81599137208995,0.35902139756679835,0.4,-0.0005053894322662593,0.9894006552628754,0.9858998325410577,0.9958590180887209,0.9908551116322302
5.286,34.79797072683823,0.3588876365534357,0.4,-0.0004957524676514714,0.9893947837358987,0.9858969126692783,0.9958567490830631,0.9908524702525456
5.288,34.78029755195357,0.3587586267602707,0.4,-0.0004860857084617422,0.9893893635860377,0.9858942400820164,0.9958546559136646,0.9908500420397349
5.29,34.762972900010006,0.3586343678437515,0.4,-0.00047639026748164435,0.9893843954397653,0.9858918152599838,0.9958527389358552,0.9908478274163083
