Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sCRX.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
6.006,33.54215123640245,0.38902881779111154,0.4,0.00043400379218746886,1.4642411034932339,0.9984480577378461,0.9911363503473577,0.9994098930706846,0.9952576985215262
6.008,33.55782032673235,0.3893539295019312,0.4,0.00043648852753107726,1.4645068751357215,0.9984457911215924,0.991133079066061,0.9994083193514983,0.9952553671263392
6.01,33.573577495014156,0.389679808815096,0.4,0.0004388969830338284,1.464772402974994,0.9984435478620073,0.9911298107170518,0.9994067468894647,0.9952530377694884
6.012,33.58941999214797,0.3900064027546811,0.4,0.00044122899267081474,1.4650376718788027,0.9984413293264115,0.9911265463856717,0.9994051762947003,0.9952507112819987
6.014,33.60534506327999,0.39033365840043444,0.4,0.00044348440280315505,1.4653026664644768,0.9984391368834526,0.9911232871618726,0.9994036081818519,0.9952483884996537
6.016,33.62134994824813,0.3906615228956467,0.4,0.0004456630721629094,1.46556737110011,0.9984369719029736,0.9911200341401064,0.9994020431700436,0.9952460702629157
6.018,33.6374318820271,0.3909899434549822,0.4,0.0004477648718361723,1.4658317699058105,0.9984348357558765,0.9911167884192122,0.9994004818828204,0.9952437574168442
6.02,33.653588095172786,0.3913188673722708,0.4,0.0004497896852443315,1.4660958467550158,0.9984327298139825,0.9911135511022983,0.9993989249480871,0.9952414508110097
6.022,33.669815814266,0.391648242028255,0.4,0.00045173740812351997,1.4663595852758657,0.9984306554498859,0.9911103232966163,0.9993973729980424,0.9952391512993994
6.024,33.68611226235536,0.39197801489829653,0.4,0.0004536079485022587,1.4666229688526404,0.998428614036803,0.991107106113433,0.999395826669109,0.9952368597403207
6.026,33.70247465939942,0.3923081335600397,0.4,0.0004554012266773152,1.4668859806272694,0.9984266069484188,0.9911039006678943,0.9993942866018587,0.9952345769962991
6.028,33.71890022270788,0.3926385457010278,0.4,0.00045711717518777037,1.467148603500897,0.9984246355587233,0.9911007080788852,0.9993927534409327,0.9952323039339688
6.03,33.735386167381776,0.39296919912627765,0.4,0.00045875573878731847,1.4674108201355234,0.9984227012418494,0.9910975294688845,0.9993912278349593,0.995230041423962
6.032,33.7519297067527,0.39330004176580363,0.4,0.00046031687441480136,1.467672612955708,0.9984208053719014,0.9910943659638142,0.9993897104364646,0.995227790340791
6.034,33.768528052820905,0.393631021682098,0.4,0.00046180055116299995,1.467933964150343,0.99841894932278,0.9910912186928823,0.9993882019017796,0.9952255515627241
6.036,33.7851784166923,0.3939620870775615,0.4,0.0004632067502456797,1.4681948556744988,0.9984171344680034,0.991088088788423,0.9993867028909452,0.9952233259716607
6.038,33.801878009014104,0.3942931863018828,0.4,0.00046453546496291287,1.4684552692513329,0.9984153621805211,0.9910849773857291,0.9993852140676086,0.9952211144529967
6.04,33.81862404040937,0.39462426785937327,0.4,0.00046578670066468213,1.4687151863740786,0.9984136338325265,0.9910818856228811,0.9993837360989194,0.9952189178954886
6.042,33.83541372191007,0.39495528041624356,0.4,0.00046696047471278605,1.468974588308097,0.9984119507952606,0.99107881464057,0.9993822696554182,0.995216737191111
6.044,33.85224426538885,0.39528617280783634,0.4,0.0004680568164410475,1.4692334560930067,0.9984103144388147,0.991075765581916,0.9993808154109236,0.9952145732349101
6.046,33.86911288398921,0.39561689404580025,0.4,0.0004690757671138462,1.4694917705448818,0.9984087261319251,0.9910727395922818,0.999379374042413,0.9952124269248519
6.048,33.886016792554294,0.39594739332521267,0.4,0.00047001737988298237,1.4697495122585282,0.9984071872417668,0.991069737819081,0.9993779462298998,0.9952102991616661
6.05,33.90295320805401,0.39627762003164985,0.4,0.0004708817197428906,1.4700066616098273,0.998405699133738,0.9910667614115811,0.9993765326563078,0.9952081908486857
6.052,33.91991935001053,0.3966075237482,0.4,0.00047166886348420846,1.4702631987581596,0.9984042631712442,0.9910638115207029,0.9993751340073387,0.9952061028916812
6.054,33.93691244092214,0.39693705426242143,0.4,0.0004723788996457201,1.470519103648901,0.998402880715476,0.991060889298814,0.9993737509713384,0.9952040361986906
6.056,33.9539297066852,0.39726616157324274,0.4,0.00047301192846468265,1.4707743560159903,0.9984015531251815,0.9910579958995182,0.9993723842391574,0.9952019916798457
6.058,33.97096837701443,0.39759479589780866,0.4,0.00047356806182555553,1.4710289353845782,0.9984002817564359,0.9910551324774405,0.9993710345040089,0.9951999702471929
6.06,33.98802568586127,0.39792290767826605,0.4,0.0004740474232071385,1.4712828210737492,0.9983990679624061,0.9910523001880064,0.9993697024613208,0.9951979728145107
6.062,34.00509887183026,0.3982504475884898,0.4,0.0004744501476281378,1.4715359921993165,0.9983979130931109,0.9910495001872186,0.9993683888085864,0.995196000297122
6.064,34.022185178593496,0.39857736654075276,0.4,0.00047477638159117185,1.4717884276766966,0.998396818495177,0.9910467336314281,0.99936709424521,0.9951940536117029
6.066,34.03928185530303,0.39890361569233096,0.4,0.0004750262830252324,1.4720401062238593,0.9983957855115911,0.9910440016771004,0.9993658194723484,0.9951921336760877
6.068,34.056386157001135,0.3992291464520529,0.4,0.00047520002122661314,1.472291006364354,0.9983948154814478,0.9910413054805797,0.9993645651927501,0.995190241409069
6.07,34.07349534502846,0.3995539104867835,0.4,0.00047529777679832213,1.472541106430409,0.9983939097396931,0.9910386461978463,0.9993633321105901,0.9951883777301943
6.072,34.09060668742996,0.3998778597278472,0.4,0.00047531974158799157,1.4727903845661132,0.9983930696168646,0.9910360249842729,0.9993621209313018,0.9951865435595592
6.074,34.107717459358554,0.4002009463773886,0.4,0.00047526611862430034,1.4730388187306702,0.998392296438828,0.9910334429943741,0.9993609323614047,0.9951847398175964
6.076,34.12482494347646,0.4005231229146698,0.4,0.0004751371220519235,1.4732863867017283,0.9983915915265094,0.9910309013815546,0.9993597671083297,0.9951829674248609
6.078,34.141926430354246,0.4008443421023019,0.4,0.00047493297706502455,1.4735330660787875,0.9983909561956232,0.9910284012978513,0.9993586258802409,0.9951812273018127
6.08,34.159019218867286,0.40116455699241366,0.4,0.000474653919839305,1.4737788342866855,0.9983903917563994,0.9910259438936745,0.9993575093858541,0.9951795203685939
6.082,34.17610061658993,0.40148372093275425,0.4,0.0004743001974626268,1.4740236685791537,0.9983898995133033,0.9910235303175431,0.999356418334252,0.9951778475448052
6.084,34.19316794018707,0.40180178757273,0.4,0.00047387206786422316,1.4742675460424532,0.9983894807647555,0.9910211617158183,0.9993553534346982,0.9951762097492773
6.086,34.21021851580309,0.40211871086937534,0.4,0.00047336979974251306,1.4745104435990837,0.998389136802846,0.9910188392324325,0.9993543153964447,0.995174607899839
6.088,34.22724967944826,0.40243444509325527,0.4,0.0004727936724915365,1.4747523380115701,0.9983888689130483,0.9910165640086168,0.9993533049285415,0.9951730429130841
6.09,34.24425877738247,0.4027489448343025,0.4,0.0004721439761260229,1.474993205886319,0.9983886783739264,0.9910143371826236,0.9993523227396396,0.9951715157041331
6.092,34.261243166496115,0.403062165007584,0.4,0.00047142101120511314,1.4752330236775573,0.9983885664568434,0.9910121598894479,0.9993513695377927,0.9951700271863938
6.094,34.278200214688404,0.40337406085900174,0.4,0.0004706250887547477,1.4754717676913298,0.9983885344256624,0.9910100332605446,0.999350446030257,0.9951685782713183
6.096,34.295127301242665,0.4036845879709226,0.4,0.0004697565301887404,1.475709414089591,0.9983885835364505,0.9910079584235445,0.9993495529232881,0.9951671698681578
6.098,34.31202181719893,0.40399370226773834,0.4,0.0004688156672285487,1.475945938894349,0.9983887150371747,0.9910059365019658,0.9993486909219355,0.995165802883714
6.1,34.328881165723516,0.40430136002135775,0.4,0.00046780284182176374,1.4761813179918946,0.9983889301673996,0.9910039686149253,0.9993478607298355,0.9951644782220908
6.102,34.345702762475675,0.4046075178566265,0.4,0.00046671840605933126,1.4764155271370962,0.9983892301579804,0.9910020558768468,0.9993470630490013,0.9951631967844397
6.104,34.362484035971256,0.40491213275667665,0.4,0.00046556272209152474,1.4766485419577657,0.9983896162307548,0.9910001993971655,0.999346298579612,0.9951619594687067
6.106,34.379222427943304,0.40521516206820324,0.4,0.0004643361620426801,1.4768803379590973,0.9983900895982326,0.9909984002800332,0.9993455680197983,0.9951607671693755
6.108,34.395915393699596,0.405516563506675,0.4,0.0004630391079247183,1.4771108905281707,0.998390651463284,0.9909966596240205,0.9993448720654289,0.995159620777209
6.11,34.412560402476984,0.4058162951614633,0.4,0.0004616719515494647,1.4773401749385269,0.998391303018825,0.9909949785218157,0.999344211409892,0.9951585211789888
6.112,34.42915493779262,0.4061143155009077,0.4,0.00046023509443978957,1.4775681663548084,0.9983920454475018,0.9909933580599255,0.9993435867438791,0.9951574692572546
6.114,34.44569649779193,0.4064105833773035,0.4,0.000458728947739576,1.4777948398374696,0.9983928799213755,0.9909917993183708,0.9993429987551634,0.9951564658900398
6.116,34.462182595593326,0.4067050580318175,0.4,0.0004571539321225456,1.478020170347549,0.9983938076016017,0.9909903033703835,0.9993424481283801,0.9951555119506075
6.118,34.47861075962964,0.4069976990993291,0.4,0.0004555104776999492,1.4782441327515072,0.9983948296381124,0.9909888712821014,0.999341935544804,0.9951546083071848
6.12,34.49497853398617,0.4072884666131997,0.4,0.0004537990239271471,1.478466701826129,0.9983959471692957,0.990987504112262,0.9993414616821261,0.9951537558226958
