Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.22,-1.613301,0.21691969,-0.0005451167,8.41,1.5924989,1.3431402,1.2330058,1.2879441
5.222,-1.6320384,0.21652605,-0.0004992184,8.41,1.5924999,1.343138,1.2330023,1.287941
5.224,-1.6491266,0.21619694,-0.00045323675,8.41,1.592501,1.3431364,1.2329994,1.2879386
5.226,-1.6645647,0.21593231,-0.0004071883,8.41,1.5925024,1.3431354,1.2329973,1.2879368
5.228,-1.6783514,0.21573207,-0.00036108957,8.41,1.5925039,1.3431348,1.232996,1.2879357
5.23,-1.6904871,0.21559608,-0.00031495717,8.41,1.5925057,1.3431349,1.2329953,1.2879354
5.232,-1.7009724,0.2155242,-0.00026880766,8.41,1.5925075,1.3431355,1.2329953,1.2879356
5.234,-1.7098086,0.21551627,-0.00022265769,8.41,1.5925096,1.3431367,1.232996,1.2879366
5.236,-1.7169464,0.21557413,-0.00017651115,8.41,1.5925119,1.3431383,1.2329975,1.2879382
5.238,-1.7223887,0.21569756,-0.00013038472,8.41,1.5925143,1.3431407,1.2329997,1.2879405
5.24,-1.7261693,0.21588509,-8.430226e-05,8.41,1.5925169,1.3431436,1.2330025,1.2879435
5.242,-1.7282903,0.21613652,-3.8279788e-05,8.41,1.5925196,1.3431469,1.2330061,1.2879472
5.244,-1.7287545,0.21645163,7.666732e-06,8.41,1.5925225,1.3431509,1.2330104,1.2879515
5.246,-1.7275656,0.21683016,5.3521388e-05,8.41,1.5925256,1.3431554,1.2330154,1.2879564
5.248,-1.7247275,0.21727186,9.926832e-05,8.41,1.5925289,1.3431604,1.2330211,1.287962
5.25,-1.7202451,0.21777642,0.00014489175,8.41,1.5925324,1.343166,1.2330275,1.2879683
5.252,-1.7141241,0.21834351,0.00019037594,8.41,1.592536,1.3431722,1.2330346,1.2879752
5.254,-1.7063701,0.21897279,0.00023570526,8.41,1.5925398,1.3431787,1.2330422,1.2879827
5.256,-1.6969905,0.21966387,0.00028086413,8.41,1.5925436,1.3431859,1.2330507,1.2879908
5.258,-1.6859924,0.22041637,0.00032583706,8.41,1.5925478,1.3431935,1.2330596,1.2879995
5.26,-1.6733841,0.22122985,0.00037060864,8.41,1.592552,1.3432016,1.2330693,1.2880089
5.262,-1.6591744,0.22210386,0.00041516364,8.41,1.5925562,1.3432103,1.2330797,1.2880188
5.264,-1.643373,0.22303794,0.0004594868,8.41,1.5925608,1.3432194,1.2330905,1.2880293
5.266,-1.6259899,0.22403157,0.00050356303,8.41,1.5925653,1.3432289,1.2331021,1.2880404
5.268,-1.6070361,0.22508423,0.00054737733,8.41,1.5925701,1.3432388,1.2331141,1.288052
5.27,-1.5865234,0.22619537,0.0005909149,8.41,1.5925748,1.3432493,1.2331268,1.2880641
5.272,-1.564464,0.22736438,0.000634161,8.41,1.5925797,1.34326,1.23314,1.2880768
5.274,-1.5407811,0.22859414,0.0006771048,8.41,1.5925847,1.3432714,1.2331538,1.28809
5.276,-1.515548,0.22988175,0.0007197293,8.41,1.5925899,1.3432829,1.2331681,1.2881037
5.278,-1.4887848,0.23122628,0.00076201983,8.41,1.592595,1.343295,1.233183,1.2881178
5.28,-1.4605043,0.23262715,0.0008039624,8.41,1.5926002,1.3433074,1.2331984,1.2881324
5.282,-1.4307196,0.23408377,0.0008455431,8.41,1.5926056,1.34332,1.2332143,1.2881474
5.284,-1.3994445,0.2355955,0.0008867481,8.41,1.5926108,1.3433331,1.2332306,1.288163
5.286,-1.3666934,0.23716168,0.00092756376,8.41,1.5926162,1.3433465,1.2332474,1.2881788
5.288,-1.332481,0.23878165,0.00096797664,8.41,1.5926216,1.3433601,1.2332646,1.2881951
5.29,-1.2968231,0.2404547,0.0010079736,8.41,1.5926269,1.343374,1.2332822,1.2882117
5.292,-1.2597357,0.24218012,0.0010475414,8.41,1.5926323,1.3433881,1.2333002,1.2882286
5.294,-1.2212354,0.24395718,0.0010866673,8.41,1.5926375,1.3434025,1.2333186,1.288246
5.296,-1.1813394,0.24578512,0.0011253385,8.41,1.5926429,1.343417,1.2333373,1.2882636
5.298,-1.1400657,0.24766316,0.0011635425,8.41,1.5926481,1.3434318,1.2333564,1.2882814
5.3,-1.0974325,0.24959047,0.0012012671,8.41,1.5926533,1.3434467,1.2333757,1.2882996
5.302,-1.053459,0.25156626,0.0012385001,8.41,1.5926584,1.3434618,1.2333953,1.2883179
5.304,-1.0081648,0.2535897,0.0012752297,8.41,1.5926634,1.343477,1.2334152,1.2883365
5.306,-0.96156985,0.25565988,0.0013114443,8.41,1.5926683,1.3434923,1.2334354,1.2883554
5.308,-0.91369504,0.25777593,0.0013471324,8.41,1.5926731,1.3435076,1.2334558,1.2883742
5.31,-0.86454225,0.2599377,0.0013822805,8.41,1.5926776,1.343523,1.2334763,1.2883934
5.312,-0.81407064,0.26214665,0.0014168702,8.41,1.5926822,1.3435386,1.2334971,1.2884126
5.314,-0.76236266,0.26439956,0.0014508979,8.41,1.5926867,1.3435543,1.2335181,1.288432
5.316,-0.7094391,0.2666955,0.0014843529,8.41,1.592691,1.3435698,1.2335392,1.2884514
5.318,-0.65532106,0.26903358,0.0015172246,8.41,1.592695,1.3435854,1.2335606,1.2884711
5.32,-0.6000301,0.27141294,0.001549503,8.41,1.5926989,1.3436009,1.2335819,1.2884907
5.322,-0.5435882,0.27383262,0.0015811776,8.41,1.5927026,1.3436164,1.2336034,1.2885103
5.324,-0.48601785,0.27629167,0.001612239,8.41,1.5927062,1.3436317,1.2336248,1.2885299
5.326,-0.42734188,0.27878913,0.0016426777,8.41,1.5927094,1.343647,1.2336464,1.2885495
5.328,-0.36758363,0.28132406,0.0016724843,8.41,1.5927125,1.3436623,1.2336679,1.2885691
5.33,-0.3067668,0.28389543,0.0017016499,8.41,1.5927153,1.3436773,1.2336894,1.2885886
5.332,-0.24491559,0.2865023,0.0017301657,8.41,1.5927178,1.3436922,1.2337109,1.288608
5.334,-0.18205455,0.2891436,0.0017580233,8.41,1.59272,1.3437068,1.2337323,1.2886273
5.336,-0.118208684,0.2918183,0.0017852145,8.41,1.5927219,1.3437214,1.2337538,1.2886465
5.338,-0.053403426,0.29452538,0.0018117316,8.41,1.5927235,1.3437356,1.233775,1.2886655
5.34,0.012335414,0.29726374,0.001837567,8.41,1.5927248,1.3437496,1.2337962,1.2886844
5.342,0.07898159,0.30003238,0.0018627133,8.41,1.5927258,1.3437634,1.2338172,1.288703
5.344,0.14650847,0.30283013,0.0018871636,8.41,1.5927263,1.3437768,1.2338381,1.2887214
5.346,0.214889,0.30565593,0.0019109112,8.41,1.5927267,1.34379,1.2338588,1.2887396
5.348,0.2841384,0.30851024,0.0019339367,8.41,1.5927266,1.3438029,1.2338793,1.2887576
5.35,0.35423774,0.31139228,0.0019562314,8.41,1.5927262,1.3438156,1.2338997,1.2887753
5.352,0.4251271,0.3142997,0.0019777992,8.41,1.5927255,1.3438277,1.2339199,1.2887928
5.354,0.49678004,0.31723148,0.0019986343,8.41,1.5927244,1.3438396,1.2339398,1.28881
5.356,0.5691698,0.32018647,0.0020187306,8.41,1.5927229,1.3438512,1.2339593,1.2888268
5.358,0.6422694,0.32316363,0.002038083,8.41,1.592721,1.3438624,1.2339787,1.2888434
5.36,0.7160515,0.32616183,0.002056686,8.41,1.5927187,1.3438731,1.2339978,1.2888596
5.362,0.7904887,0.32917997,0.002074535,8.41,1.592716,1.3438835,1.2340165,1.2888753
5.364,0.8655532,0.33221695,0.0020916257,8.41,1.5927129,1.3438934,1.234035,1.2888908
5.366,0.94121695,0.33527163,0.0021079534,8.41,1.5927093,1.3439028,1.2340531,1.2889059
5.368,1.0174519,0.33834288,0.0021235147,8.41,1.5927052,1.3439119,1.2340709,1.2889205
5.37,1.0942295,0.3414296,0.0021383055,8.41,1.5927008,1.3439204,1.2340883,1.2889347
5.372,1.1715211,0.34453058,0.002152323,8.41,1.592696,1.3439285,1.2341053,1.2889485
5.374,1.249298,0.34764475,0.0021655643,8.41,1.5926906,1.343936,1.2341219,1.2889619
5.376,1.327531,0.35077092,0.0021780268,8.41,1.5926849,1.3439431,1.2341381,1.2889748
5.378,1.4061909,0.35390794,0.0021897082,8.41,1.5926785,1.3439497,1.234154,1.2889872
5.38,1.4852482,0.35705465,0.0022006065,8.41,1.5926719,1.3439558,1.2341694,1.2889991
5.382,1.5646734,0.36020985,0.0022107202,8.41,1.5926647,1.3439612,1.2341843,1.2890105
5.384,1.6444367,0.36337245,0.0022200486,8.41,1.5926571,1.3439662,1.2341987,1.2890215
5.386,1.7245604,0.36654302,0.0022285583,8.41,1.592649,1.3439707,1.2342128,1.289032
5.388,1.8049845,0.3697194,0.0022362673,8.41,1.5926405,1.3439747,1.2342265,1.2890419
5.39,1.8856714,0.3729001,0.0022431798,8.41,1.5926315,1.343978,1.2342396,1.2890514
5.392,1.9665924,0.37608403,0.0022492954,8.41,1.592622,1.3439809,1.2342522,1.2890604
5.394,2.0477192,0.37927005,0.0022546132,8.41,1.5926123,1.3439833,1.2342645,1.2890687
5.396,2.1290221,0.38245702,0.0022591334,8.41,1.5926019,1.3439851,1.2342762,1.2890766
5.398,2.2104723,0.38564387,0.0022628563,8.41,1.592591,1.3439863,1.2342874,1.289084
5.4,2.292041,0.3888294,0.0022657826,8.41,1.5925798,1.343987,1.2342981,1.2890908
5.402,2.3736992,0.39201254,0.0022679127,8.41,1.5925682,1.3439871,1.2343084,1.2890971
5.404,2.4554179,0.39519215,0.0022692482,8.41,1.5925561,1.3439867,1.2343181,1.2891028
5.406,2.5371678,0.3983671,0.0022697907,8.41,1.5925435,1.3439858,1.2343273,1.289108
5.408,2.61892,0.4015363,0.0022695418,8.41,1.5925305,1.3439842,1.2343361,1.2891127
5.41,2.700646,0.4046986,0.002268504,8.41,1.5925171,1.3439821,1.2343444,1.2891169
5.412,2.782316,0.40785292,0.0022666797,8.41,1.5925032,1.3439796,1.2343521,1.2891204
5.414,2.8639016,0.41099817,0.002264072,8.41,1.592489,1.3439764,1.2343593,1.2891235
5.416,2.9453738,0.41413322,0.0022606838,8.41,1.5924743,1.3439727,1.234366,1.289126
5.418,3.0267036,0.41725698,0.0022565192,8.41,1.5924592,1.3439685,1.2343723,1.2891281
5.42,3.1078622,0.42036834,0.0022515818,8.41,1.5924438,1.3439639,1.234378,1.2891295
5.422,3.1888263,0.4234664,0.002245869,8.41,1.592428,1.3439586,1.2343832,1.2891304
5.424,3.2695916,0.42655075,0.00223935,8.41,1.5924118,1.3439529,1.234388,1.2891309
5.426,3.3501074,0.4296197,0.0022320615,8.41,1.5923952,1.3439466,1.2343922,1.2891309
5.428,3.4303465,0.43267217,0.0022240076,8.41,1.5923783,1.3439399,1.234396,1.2891303
5.43,3.510281,0.4357072,0.002215193,8.41,1.592361,1.3439327,1.2343993,1.2891293
5.432,3.5898833,0.4387237,0.0022056224,8.41,1.5923434,1.3439251,1.2344022,1.2891277
5.434,3.6691267,0.4417207,0.0021953005,8.41,1.5923254,1.343917,1.2344046,1.2891258
5.436,3.7479844,0.44469714,0.0021842334,8.41,1.5923073,1.3439084,1.2344065,1.2891233
5.438,3.8264287,0.44765207,0.0021724263,8.41,1.5922889,1.3438994,1.2344079,1.2891203
5.44,3.9044337,0.45058447,0.0021598854,8.41,1.59227,1.3438901,1.234409,1.289117
5.442,3.9819727,0.4534934,0.002146617,8.41,1.5922511,1.3438802,1.2344096,1.2891132
5.444,4.0590196,0.45637783,0.0021326276,8.41,1.5922318,1.34387,1.2344098,1.289109
5.446,4.1355486,0.4592369,0.0021179242,8.41,1.5922122,1.3438594,1.2344096,1.2891043
5.448,4.211534,0.46206957,0.0021025136,8.41,1.5921925,1.3438485,1.234409,1.2890993
5.45,4.2869496,0.46487495,0.002086404,8.41,1.5921726,1.3438373,1.2344079,1.2890939
5.452,4.3617706,0.46765214,0.0020696027,8.41,1.5921525,1.3438256,1.2344066,1.2890881
5.454,4.4359727,0.4704002,0.0020521178,8.41,1.5921322,1.3438137,1.2344048,1.2890819
5.456,4.5095305,0.4731183,0.0020339582,8.41,1.5921118,1.3438015,1.2344027,1.2890755
5.458,4.58242,0.4758055,0.0020151322,8.41,1.5920912,1.343789,1.2344003,1.2890687
5.46,4.6546164,0.47846076,0.0019956266,8.41,1.5920706,1.3437762,1.2343974,1.2890615
5.462,4.7260966,0.48108315,0.0019754397,8.41,1.5920497,1.3437631,1.2343943,1.2890542
5.464,4.7968373,0.48367202,0.0019546028,8.41,1.5920287,1.3437499,1.2343909,1.2890464
5.466,4.866814,0.48622653,0.0019331246,8.41,1.5920078,1.3437363,1.2343872,1.2890383
5.468,4.9360056,0.48874587,0.001911014,8.41,1.5919868,1.3437226,1.2343832,1.2890301
5.47,5.004389,0.4912292,0.0018882802,8.41,1.5919656,1.3437088,1.2343789,1.2890216
5.472,5.0719414,0.49367583,0.0018649325,8.41,1.5919445,1.3436947,1.2343744,1.2890128
5.474,5.138642,0.4960849,0.0018409806,8.41,1.5919234,1.3436805,1.2343696,1.289004
5.476,5.2044683,0.49845573,0.0018164344,8.41,1.5919023,1.3436662,1.2343646,1.2889948
5.478,5.2694,0.50078756,0.0017913042,8.41,1.5918812,1.3436518,1.2343594,1.2889855
5.48,5.3334165,0.5030796,0.0017656002,8.41,1.5918602,1.3436373,1.234354,1.2889761
5.482,5.3964972,0.5053313,0.0017393329,8.41,1.5918392,1.3436227,1.2343484,1.2889664
5.484,5.458623,0.50754184,0.0017125133,8.41,1.5918183,1.3436081,1.2343427,1.2889568
5.486,5.5197735,0.5097106,0.0016851523,8.41,1.5917975,1.3435935,1.2343369,1.288947
5.488,5.579931,0.51183695,0.0016572613,8.41,1.5917768,1.3435788,1.2343308,1.2889371
5.49,5.6390758,0.5139203,0.0016288516,8.41,1.5917563,1.3435643,1.2343247,1.2889271
5.492,5.6971903,0.51596,0.0015999353,8.41,1.5917361,1.3435496,1.2343185,1.2889171
5.494,5.7542567,0.5179554,0.0015705241,8.41,1.5917159,1.3435351,1.234312,1.288907
5.496,5.8102584,0.5199061,0.0015406302,8.41,1.591696,1.3435206,1.2343057,1.288897
5.498,5.8651533,0.5218101,0.0015102316,8.41,1.5916762,1.3435062,1.2342992,1.2888869
5.5,5.9189367,0.52366763,0.001479357,8.41,1.5916567,1.3434919,1.2342926,1.2888768
5.502,5.971599,0.52547836,0.0014480269,8.41,1.5916373,1.3434776,1.2342861,1.2888668
5.504,6.0231233,0.52724177,0.0014162529,8.41,1.5916182,1.3434635,1.2342795,1.2888567
5.506,6.0734954,0.52895737,0.0013840474,8.41,1.5915993,1.3434496,1.2342728,1.2888467
5.508,6.1226993,0.5306247,0.0013514225,8.41,1.5915809,1.3434359,1.2342662,1.2888368
5.51,6.17072,0.53224325,0.0013183906,8.41,1.5915626,1.3434223,1.2342596,1.2888271
5.512,6.2175446,0.5338126,0.0012849643,8.41,1.5915447,1.343409,1.234253,1.2888174
5.514,6.263158,0.5353323,0.001251156,8.41,1.5915271,1.3433958,1.2342465,1.2888079
5.516,6.307549,0.536802,0.0012169789,8.41,1.5915099,1.3433828,1.23424,1.2887985
5.518,6.350704,0.53822124,0.0011824457,8.41,1.5914931,1.3433702,1.2342337,1.2887892
5.52,6.392611,0.5395897,0.0011475696,8.41,1.5914767,1.3433578,1.2342274,1.2887801
5.522,6.433259,0.540907,0.0011123639,8.41,1.5914606,1.3433458,1.2342212,1.2887712
5.524,6.472636,0.54217297,0.0010768418,8.41,1.591445,1.343334,1.234215,1.2887623
5.526,6.510733,0.5433871,0.0010410169,8.41,1.5914297,1.3433224,1.2342091,1.2887539
5.528,6.5475397,0.5445492,0.0010049029,8.41,1.5914149,1.3433113,1.2342032,1.2887455
5.53,6.5830464,0.5456591,0.0009685133,8.41,1.5914006,1.3433005,1.2341975,1.2887374
5.532,6.617245,0.54671645,0.00093186216,8.41,1.5913868,1.3432901,1.234192,1.2887297
5.534,6.6501226,0.5477209,0.00089496037,8.41,1.5913734,1.34328,1.2341865,1.288722
5.536,6.68162,0.5486701,0.0008577943,8.41,1.5913604,1.3432702,1.2341813,1.2887148
5.538,6.7117743,0.5495657,0.00082040153,8.41,1.591348,1.3432609,1.2341763,1.2887076
5.54,6.7405763,0.55040747,0.0007827955,8.41,1.591336,1.3432518,1.2341714,1.2887008
5.542,6.7680197,0.55119526,0.0007449898,8.41,1.5913246,1.3432432,1.2341666,1.2886944
5.544,6.7940974,0.5519289,0.000706998,8.41,1.5913137,1.3432351,1.2341622,1.2886882
5.546,6.8188033,0.5526083,0.00066883385,8.41,1.5913032,1.3432274,1.2341579,1.2886822
5.548,6.8421326,0.55323327,0.00063051103,8.41,1.5912935,1.3432201,1.2341537,1.2886766
5.55,6.86408,0.5538038,0.0005920434,8.41,1.591284,1.3432132,1.2341499,1.2886714
5.552,6.88464,0.55431986,0.00055344467,8.41,1.5912753,1.3432069,1.2341464,1.2886664
5.554,6.9038105,0.55478126,0.0005147287,8.41,1.5912671,1.3432009,1.2341429,1.2886618
5.556,6.9215875,0.55518806,0.00047590947,8.41,1.5912595,1.3431954,1.2341397,1.2886575
5.558,6.9379683,0.5555403,0.00043700085,8.41,1.5912524,1.3431903,1.2341368,1.2886536
5.56,6.9529514,0.5558379,0.00039801674,8.41,1.5912459,1.3431858,1.2341341,1.28865
5.562,6.966534,0.55608106,0.00035897116,8.41,1.5912399,1.3431817,1.2341317,1.2886468
5.564,6.9787173,0.5562697,0.00031987808,8.41,1.5912347,1.343178,1.2341295,1.288644
5.566,6.989499,0.556404,0.0002807515,8.41,1.5912299,1.3431749,1.2341276,1.2886415
5.568,6.9988813,0.556484,0.0002416054,8.41,1.5912257,1.3431723,1.2341259,1.2886393
5.57,7.006864,0.5565099,0.00020245386,8.41,1.5912222,1.34317,1.2341245,1.2886375
5.572,7.013419,0.55648065,0.0001633038,8.41,1.5912192,1.3431684,1.2341233,1.2886361
5.574,7.0185256,0.55639553,0.00012416358,8.41,1.5912168,1.3431672,1.2341224,1.288635
5.576,7.022222,0.5562562,8.505572e-05,8.41,1.591215,1.3431665,1.2341218,1.2886343
5.578,7.02451,0.55606264,4.599377e-05,8.41,1.5912138,1.3431662,1.2341213,1.2886338
5.58,7.0253916,0.5558153,6.9912458e-06,8.41,1.5912132,1.3431664,1.2341212,1.2886338
5.582,7.0248694,0.55551416,-3.1938376e-05,8.41,1.5912131,1.3431671,1.2341213,1.2886342
5.584,7.022947,0.5551595,-7.0781665e-05,8.41,1.5912137,1.3431683,1.2341217,1.2886349
5.586,7.0196285,0.55475163,-0.00010952526,8.41,1.5912148,1.3431699,1.2341222,1.288636
5.588,7.014918,0.5542908,-0.00014815583,8.41,1.5912166,1.343172,1.234123,1.2886374
5.59,7.0088205,0.5537772,-0.00018666011,8.41,1.5912188,1.3431746,1.2341241,1.2886391
5.592,7.0013413,0.5532113,-0.00022502491,8.41,1.5912217,1.3431776,1.2341254,1.2886412
5.594,6.9924874,0.5525933,-0.00026323713,8.41,1.5912251,1.343181,1.2341269,1.2886436
5.596,6.9822645,0.5519236,-0.00030128367,8.41,1.5912291,1.343185,1.2341287,1.2886463
5.598,6.970681,0.5512025,-0.00033915162,8.41,1.5912337,1.3431892,1.2341306,1.2886493
5.6,6.957744,0.5504305,-0.00037682801,8.41,1.5912387,1.343194,1.2341329,1.2886527
5.602,6.943462,0.5496079,-0.00041430013,8.41,1.5912445,1.3431991,1.2341353,1.2886564
5.604,6.927844,0.5487352,-0.00045155518,8.41,1.5912505,1.3432047,1.2341378,1.2886603
5.606,6.9109,0.5478129,-0.0004885806,8.41,1.5912573,1.3432107,1.2341406,1.2886645
5.608,6.8926396,0.54684144,-0.0005253639,8.41,1.5912645,1.3432171,1.2341436,1.288669
5.61,6.8730154,0.545819,-0.00056189514,8.41,1.5912722,1.3432239,1.2341467,1.2886738
5.612,6.852059,0.544747,-0.0005981612,8.41,1.5912805,1.343231,1.23415,1.2886789
5.614,6.829801,0.5436266,-0.000634149,8.41,1.5912893,1.3432385,1.2341535,1.2886841
5.616,6.806252,0.54245836,-0.0006698467,8.41,1.5912985,1.3432463,1.2341572,1.2886897
5.618,6.781422,0.54124266,-0.00070524245,8.41,1.5913082,1.3432546,1.2341609,1.2886955
5.62,6.7553234,0.5399802,-0.00074032444,8.41,1.5913185,1.3432631,1.2341648,1.2887015
5.622,6.7279677,0.5386714,-0.0007750811,8.41,1.5913291,1.343272,1.2341689,1.2887077
5.624,6.6993675,0.5373168,-0.00080950104,8.41,1.5913402,1.343281,1.234173,1.288714
5.626,6.669536,0.53591704,-0.000843573,8.41,1.5913516,1.3432904,1.2341772,1.2887207
5.628,6.6384864,0.53447276,-0.0008772858,8.41,1.5913635,1.3433002,1.2341816,1.2887274
5.63,6.6062326,0.53298444,-0.00091062847,8.41,1.591376,1.3433101,1.234186,1.2887343
5.632,6.5727887,0.5314528,-0.00094359013,8.41,1.5913886,1.3433204,1.2341905,1.2887415
5.634,6.538171,0.5298785,-0.0009761602,8.41,1.5914017,1.3433307,1.2341951,1.2887486
5.636,6.5023932,0.52826214,-0.0010083283,8.41,1.5914152,1.3433414,1.2341996,1.2887559
5.638,6.465472,0.5266044,-0.0010400838,8.41,1.591429,1.3433522,1.2342043,1.2887634
5.64,6.4274235,0.52490604,-0.0010714169,8.41,1.5914431,1.3433632,1.234209,1.2887709
5.642,6.388265,0.5231678,-0.0011023174,8.41,1.5914576,1.3433744,1.2342136,1.2887784
5.644,6.3480144,0.5213904,-0.0011327757,8.41,1.5914723,1.3433857,1.2342182,1.2887862
5.646,6.3066854,0.51957434,-0.0011627818,8.41,1.5914873,1.3433971,1.2342229,1.2887938
5.648,6.264221,0.5177177,-0.0011923177,8.41,1.5915027,1.3434088,1.2342277,1.2888017
5.65,6.2207007,0.51582354,-0.0012213811,8.41,1.5915184,1.3434205,1.2342323,1.2888094
5.652,6.1761417,0.5138926,-0.0012499628,8.41,1.5915343,1.3434324,1.2342368,1.2888173
5.654,6.1305623,0.5119255,-0.0012780539,8.41,1.5915505,1.3434443,1.2342414,1.2888252
5.656,6.08398,0.5099231,-0.0013056456,8.41,1.5915669,1.3434563,1.2342459,1.2888329
5.658,6.036414,0.50788623,-0.0013327291,8.41,1.5915835,1.3434683,1.2342503,1.2888408
5.66,5.9878826,0.50581557,-0.0013592963,8.41,1.5916003,1.3434805,1.2342546,1.2888485
5.662,5.9384055,0.50371194,-0.0013853388,8.41,1.5916172,1.3434925,1.2342588,1.2888561
5.664,5.8880024,0.5015762,-0.0014108489,8.41,1.5916344,1.3435047,1.234263,1.2888639
5.666,5.8366923,0.49940914,-0.0014358187,8.41,1.5916517,1.3435167,1.2342669,1.2888714
5.668,5.784497,0.49721164,-0.0014602409,8.41,1.5916691,1.3435287,1.2342707,1.2888789
5.67,5.7314353,0.49498448,-0.0014841079,8.41,1.5916866,1.3435408,1.2342744,1.2888862
5.672,5.6775303,0.4927286,-0.001507413,8.41,1.5917042,1.3435527,1.234278,1.2888935
5.674,5.6228027,0.4904448,-0.0015301491,8.41,1.591722,1.3435646,1.2342813,1.2889006
5.676,5.5672736,0.48813403,-0.00155231,8.41,1.5917398,1.3435764,1.2342845,1.2889075
5.678,5.5109653,0.48579717,-0.0015738892,8.41,1.5917577,1.343588,1.2342875,1.2889143
5.68,5.4539013,0.48343512,-0.0015948806,8.41,1.5917755,1.3435996,1.2342904,1.2889209
5.682,5.3961034,0.48104882,-0.0016152785,8.41,1.5917934,1.343611,1.234293,1.2889273
5.684,5.337571,0.47863835,-0.0016350704,8.41,1.5918113,1.3436223,1.2342954,1.2889336
5.686,5.2782993,0.4762035,-0.0016542424,8.41,1.5918293,1.3436334,1.2342975,1.2889397
5.688,5.218348,0.47374666,-0.0016728002,8.41,1.5918473,1.3436445,1.2342995,1.2889456
5.69,5.157739,0.47126868,-0.0016907385,8.41,1.5918653,1.3436552,1.2343012,1.2889513
5.692,5.0964956,0.4687705,-0.0017080525,8.41,1.5918833,1.343666,1.2343028,1.2889566
5.694,5.0346403,0.46625304,-0.0017247372,8.41,1.5919012,1.3436763,1.234304,1.2889619
5.696,4.9721966,0.4637172,-0.0017407883,8.41,1.591919,1.3436866,1.2343049,1.2889668
5.698,4.909187,0.46116394,-0.0017562016,8.41,1.5919367,1.3436966,1.2343056,1.2889714
5.7,4.845635,0.45859417,-0.001770973,8.41,1.5919545,1.3437063,1.2343061,1.2889758
5.702,4.781565,0.45600885,-0.0017850988,8.41,1.591972,1.3437158,1.2343062,1.28898
5.704,4.7170005,0.45340893,-0.0017985756,8.41,1.5919895,1.3437251,1.2343061,1.2889838
5.706,4.6519656,0.45079538,-0.0018114002,8.41,1.5920068,1.343734,1.2343056,1.2889874
5.708,4.5864844,0.4481691,-0.0018235698,8.41,1.5920241,1.3437427,1.2343049,1.2889906
5.71,4.5205812,0.44553116,-0.0018350816,8.41,1.5920411,1.3437511,1.2343038,1.2889936
5.712,4.454281,0.44288245,-0.0018459335,8.41,1.5920581,1.3437592,1.2343025,1.2889962
5.714,4.387608,0.440224,-0.0018561233,8.41,1.5920748,1.343767,1.2343009,1.2889985
5.716,4.320588,0.43755674,-0.0018656492,8.41,1.5920913,1.3437746,1.2342988,1.2890005
5.718,4.2532454,0.4348817,-0.0018745098,8.41,1.5921077,1.3437817,1.2342966,1.2890022
5.72,4.1856055,0.43219984,-0.0018827041,8.41,1.5921239,1.3437885,1.2342939,1.2890035
5.722,4.1176596,0.42951095,-0.0018902107,8.41,1.5921398,1.3437951,1.2342911,1.2890046
5.724,4.0494404,0.4268163,-0.0018970333,8.41,1.5921557,1.3438014,1.2342879,1.2890052
5.726,3.9809878,0.42411745,-0.0019031803,8.41,1.5921713,1.3438072,1.2342843,1.2890055
5.728,3.9123263,0.42141524,-0.0019086509,8.41,1.5921867,1.3438128,1.2342803,1.2890055
5.73,3.8434806,0.41871068,-0.0019134444,8.41,1.5922018,1.343818,1.2342762,1.2890052
5.732,3.7744753,0.41600475,-0.0019175607,8.41,1.5922167,1.3438228,1.2342716,1.2890046
5.734,3.7053347,0.41329837,-0.0019209998,8.41,1.5922314,1.3438274,1.2342669,1.2890035
5.736,3.636083,0.4105925,-0.0019237621,8.41,1.5922458,1.3438315,1.2342616,1.2890022
5.738,3.5667455,0.4078881,-0.0019258482,8.41,1.5922599,1.3438354,1.2342561,1.2890004
5.74,3.4973466,0.40518618,-0.001927259,8.41,1.5922738,1.3438388,1.2342504,1.2889984
5.742,3.4279113,0.40248758,-0.0019279956,8.41,1.5922874,1.3438419,1.2342443,1.288996
5.744,3.3584635,0.39979333,-0.0019280594,8.41,1.5923009,1.3438447,1.2342379,1.2889932
5.746,3.2890286,0.39710435,-0.0019274522,8.41,1.5923139,1.3438472,1.2342311,1.2889903
5.748,3.2196312,0.3944216,-0.0019261759,8.41,1.5923268,1.3438492,1.2342242,1.2889868
5.75,3.1502957,0.391746,-0.001924233,8.41,1.5923393,1.3438509,1.2342168,1.2889831
5.752,3.0810466,0.38907853,-0.0019216259,8.41,1.5923516,1.3438522,1.2342092,1.288979
5.754,3.0119083,0.3864201,-0.0019183577,8.41,1.5923635,1.3438532,1.2342013,1.2889746
5.756,2.942906,0.38377163,-0.0019144315,8.41,1.5923752,1.3438538,1.2341931,1.28897
5.758,2.8740635,0.38113403,-0.0019098506,8.41,1.5923865,1.3438542,1.2341847,1.288965
5.76,2.8053765,0.37850744,-0.0019045804,8.41,1.5923976,1.3438542,1.2341759,1.2889596
5.762,2.7368915,0.37589338,-0.0018986542,8.41,1.5924084,1.3438538,1.234167,1.288954
5.764,2.668632,0.37329274,-0.0018920758,8.41,1.5924189,1.3438531,1.2341578,1.2889482
5.766,2.6006217,0.37070647,-0.0018848492,8.41,1.5924292,1.3438522,1.2341483,1.288942
