Time(s); gENROE.delta; gENROE.PELEC; gENROE.PMECH; gENROE.SPEED; pSS2A.VOTHSG; GEN1.V; LOAD.V; GEN2.V; FAULT.V
4.12284; 33.3539; 0.40869; 0.4; 0.00135098; 0.016; 0.991293; 0.999534; 33.3539; 1.12964
4.12384; 33.3782; 0.409144; 0.4; 0.00134988; 0.016; 0.991293; 0.999534; 33.3782; 1.12964
4.12484; 33.4025; 0.409597; 0.4; 0.00134872; 0.016; 0.991293; 0.999534; 33.4025; 1.12964
4.12584; 33.4267; 0.410048; 0.4; 0.00134751; 0.016; 0.991293; 0.999534; 33.4267; 1.12964
4.12684; 33.451; 0.410499; 0.4; 0.00134625; 0.016; 0.991293; 0.999534; 33.451; 1.12964
4.12784; 33.4752; 0.410948; 0.4; 0.00134493; 0.016; 0.991293; 0.999534; 33.4752; 1.12964
4.12884; 33.4994; 0.411396; 0.4; 0.00134356; 0.016; 0.991293; 0.999534; 33.4994; 1.12964
4.12984; 33.5236; 0.411844; 0.4; 0.00134214; 0.016; 0.991293; 0.999534; 33.5236; 1.12964
4.13084; 33.5477; 0.41229; 0.4; 0.00134067; 0.016; 0.991293; 0.999534; 33.5477; 1.12964
4.13184; 33.5718; 0.412734; 0.4; 0.00133914; 0.016; 0.991293; 0.999534; 33.5718; 1.12964
4.13284; 33.5959; 0.413177; 0.4; 0.00133757; 0.016; 0.991293; 0.999534; 33.5959; 1.12964
4.13384; 33.62; 0.41362; 0.4; 0.00133594; 0.016; 0.991293; 0.999534; 33.62; 1.12964
4.13484; 33.644; 0.414061; 0.4; 0.00133426; 0.016; 0.991293; 0.999534; 33.644; 1.12964
4.13584; 33.668; 0.4145; 0.4; 0.00133253; 0.016; 0.991293; 0.999534; 33.668; 1.12964
4.13684; 33.692; 0.414939; 0.4; 0.00133075; 0.016; 0.991293; 0.999534; 33.692; 1.12964
4.13784; 33.7159; 0.415376; 0.4; 0.00132892; 0.016; 0.991293; 0.999534; 33.7159; 1.12964
4.13884; 33.7398; 0.415811; 0.4; 0.00132703; 0.016; 0.991293; 0.999534; 33.7398; 1.12964
4.13984; 33.7637; 0.416246; 0.4; 0.0013251; 0.016; 0.991293; 0.999534; 33.7637; 1.12964
4.14084; 33.7875; 0.416679; 0.4; 0.00132311; 0.016; 0.991293; 0.999534; 33.7875; 1.12964
4.14184; 33.8113; 0.41711; 0.4; 0.00132108; 0.016; 0.991293; 0.999534; 33.8113; 1.12964
4.14284; 33.8351; 0.417541; 0.4; 0.00131899; 0.016; 0.991293; 0.999534; 33.8351; 1.12964
4.14384; 33.8588; 0.41797; 0.4; 0.00131686; 0.016; 0.991293; 0.999534; 33.8588; 1.12964
4.14484; 33.8825; 0.418397; 0.4; 0.00131467; 0.016; 0.991293; 0.999534; 33.8825; 1.12964
4.14584; 33.9062; 0.418823; 0.4; 0.00131244; 0.016; 0.991293; 0.999534; 33.9062; 1.12964
4.14684; 33.9298; 0.419248; 0.4; 0.00131015; 0.016; 0.991293; 0.999534; 33.9298; 1.12964
4.14784; 33.9533; 0.419671; 0.4; 0.00130782; 0.016; 0.991293; 0.999534; 33.9533; 1.12964
4.14884; 33.9768; 0.420093; 0.4; 0.00130543; 0.016; 0.991293; 0.999534; 33.9768; 1.12964
4.14984; 34.0003; 0.420513; 0.4; 0.001303; 0.016; 0.991293; 0.999534; 34.0003; 1.12964
4.15084; 34.0237; 0.420932; 0.4; 0.00130052; 0.016; 0.991293; 0.999534; 34.0237; 1.12964
4.15184; 34.0471; 0.421349; 0.4; 0.00129799; 0.016; 0.991293; 0.999534; 34.0471; 1.12964
4.15284; 34.0705; 0.421765; 0.4; 0.00129541; 0.016; 0.991293; 0.999534; 34.0705; 1.12964
4.15384; 34.0938; 0.422179; 0.4; 0.00129278; 0.016; 0.991293; 0.999534; 34.0938; 1.12964
4.15484; 34.117; 0.422592; 0.4; 0.00129011; 0.016; 0.991293; 0.999534; 34.117; 1.12964
4.15584; 34.1402; 0.423003; 0.4; 0.00128738; 0.016; 0.991293; 0.999534; 34.1402; 1.12964
4.15684; 34.1634; 0.423413; 0.4; 0.00128461; 0.016; 0.991293; 0.999534; 34.1634; 1.12964
4.15784; 34.1865; 0.423821; 0.4; 0.00128179; 0.016; 0.991293; 0.999534; 34.1865; 1.12964
4.15884; 34.2095; 0.424227; 0.4; 0.00127893; 0.016; 0.991293; 0.999534; 34.2095; 1.12964
4.15984; 34.2325; 0.424632; 0.4; 0.00127601; 0.016; 0.991293; 0.999534; 34.2325; 1.12964
4.16084; 34.2554; 0.425035; 0.4; 0.00127305; 0.016; 0.991293; 0.999534; 34.2554; 1.12964
4.16184; 34.2783; 0.425437; 0.4; 0.00127004; 0.016; 0.991293; 0.999534; 34.2783; 1.12964
4.16284; 34.3012; 0.425836; 0.4; 0.00126699; 0.016; 0.991293; 0.999534; 34.3012; 1.12964
4.16384; 34.3239; 0.426234; 0.4; 0.00126389; 0.016; 0.991293; 0.999534; 34.3239; 1.12964
4.16484; 34.3467; 0.426631; 0.4; 0.00126074; 0.016; 0.991293; 0.999534; 34.3467; 1.12964
4.16584; 34.3693; 0.427026; 0.4; 0.00125755; 0.016; 0.991293; 0.999534; 34.3693; 1.12964
4.16684; 34.3919; 0.427419; 0.4; 0.00125431; 0.016; 0.991293; 0.999534; 34.3919; 1.12964
4.16784; 34.4145; 0.427811; 0.4; 0.00125103; 0.016; 0.991293; 0.999534; 34.4145; 1.12964
4.16884; 34.437; 0.4282; 0.4; 0.00124769; 0.016; 0.991293; 0.999534; 34.437; 1.12964
4.16984; 34.4594; 0.428588; 0.4; 0.00124432; 0.016; 0.991293; 0.999534; 34.4594; 1.12964
4.17084; 34.4818; 0.428974; 0.4; 0.0012409; 0.016; 0.991293; 0.999534; 34.4818; 1.12964
4.17184; 34.5041; 0.429359; 0.4; 0.00123743; 0.016; 0.991293; 0.999534; 34.5041; 1.12964
4.17284; 34.5263; 0.429742; 0.4; 0.00123392; 0.016; 0.991293; 0.999534; 34.5263; 1.12964
4.17384; 34.5485; 0.430122; 0.4; 0.00123037; 0.016; 0.991293; 0.999534; 34.5485; 1.12964
4.17484; 34.5706; 0.430501; 0.4; 0.00122677; 0.016; 0.991293; 0.999534; 34.5706; 1.12964
4.17584; 34.5927; 0.430879; 0.4; 0.00122313; 0.016; 0.991293; 0.999534; 34.5927; 1.12964
4.17684; 34.6146; 0.431254; 0.4; 0.00121944; 0.016; 0.991293; 0.999534; 34.6146; 1.12964
4.17784; 34.6366; 0.431628; 0.4; 0.00121571; 0.016; 0.991293; 0.999534; 34.6366; 1.12964
4.17884; 34.6584; 0.432; 0.4; 0.00121194; 0.016; 0.991293; 0.999534; 34.6584; 1.12964
4.17984; 34.6802; 0.43237; 0.4; 0.00120812; 0.016; 0.991293; 0.999534; 34.6802; 1.12964
4.18084; 34.7019; 0.432738; 0.4; 0.00120426; 0.016; 0.991293; 0.999534; 34.7019; 1.12964
4.18184; 34.7235; 0.433104; 0.4; 0.00120036; 0.016; 0.991293; 0.999534; 34.7235; 1.12964
4.18284; 34.7451; 0.433468; 0.4; 0.00119642; 0.016; 0.991293; 0.999534; 34.7451; 1.12964
4.18384; 34.7666; 0.433831; 0.4; 0.00119243; 0.016; 0.991293; 0.999534; 34.7666; 1.12964
4.18484; 34.788; 0.434191; 0.4; 0.0011884; 0.016; 0.991293; 0.999534; 34.788; 1.12964
4.18584; 34.8094; 0.43455; 0.4; 0.00118433; 0.016; 0.991293; 0.999534; 34.8094; 1.12964
4.18684; 34.8307; 0.434907; 0.4; 0.00118022; 0.016; 0.991293; 0.999534; 34.8307; 1.12964
4.18784; 34.8519; 0.435261; 0.4; 0.00117606; 0.016; 0.991293; 0.999534; 34.8519; 1.12964
4.18884; 34.873; 0.435614; 0.4; 0.00117187; 0.016; 0.991293; 0.999534; 34.873; 1.12964
4.18984; 34.8941; 0.435965; 0.4; 0.00116763; 0.016; 0.991293; 0.999534; 34.8941; 1.12964
4.19084; 34.9151; 0.436314; 0.4; 0.00116336; 0.016; 0.991293; 0.999534; 34.9151; 1.12964
4.19184; 34.936; 0.436661; 0.4; 0.00115904; 0.016; 0.991293; 0.999534; 34.936; 1.12964
4.19284; 34.9568; 0.437006; 0.4; 0.00115468; 0.016; 0.991293; 0.999534; 34.9568; 1.12964
4.19384; 34.9775; 0.437348; 0.4; 0.00115029; 0.016; 0.991293; 0.999534; 34.9775; 1.12964
4.19484; 34.9982; 0.437689; 0.4; 0.00114585; 0.016; 0.991293; 0.999534; 34.9982; 1.12964
4.19584; 35.0188; 0.438028; 0.4; 0.00114137; 0.016; 0.991293; 0.999534; 35.0188; 1.12964
4.19684; 35.0393; 0.438365; 0.4; 0.00113686; 0.016; 0.991293; 0.999534; 35.0393; 1.12964
4.19784; 35.0597; 0.4387; 0.4; 0.0011323; 0.016; 0.991293; 0.999534; 35.0597; 1.12964
4.19884; 35.08; 0.439032; 0.4; 0.00112771; 0.016; 0.991293; 0.999534; 35.08; 1.12964
4.19984; 35.1003; 0.439363; 0.4; 0.00112308; 0.016; 0.991293; 0.999534; 35.1003; 1.12964
4.20084; 35.1205; 0.439692; 0.4; 0.00111841; 0.016; 0.991293; 0.999534; 35.1205; 1.12964
4.20184; 35.1406; 0.440018; 0.4; 0.0011137; 0.016; 0.991293; 0.999534; 35.1406; 1.12964
4.20284; 35.1606; 0.440343; 0.4; 0.00110895; 0.016; 0.991293; 0.999534; 35.1606; 1.12964
4.20384; 35.1805; 0.440665; 0.4; 0.00110417; 0.016; 0.991293; 0.999534; 35.1805; 1.12964
4.20484; 35.2003; 0.440985; 0.4; 0.00109935; 0.016; 0.991293; 0.999534; 35.2003; 1.12964
4.20584; 35.2201; 0.441303; 0.4; 0.00109449; 0.016; 0.991293; 0.999534; 35.2201; 1.12964
4.20684; 35.2397; 0.441619; 0.4; 0.0010896; 0.016; 0.991293; 0.999534; 35.2397; 1.12964
4.20784; 35.2593; 0.441933; 0.4; 0.00108467; 0.016; 0.991293; 0.999534; 35.2593; 1.12964
4.20884; 35.2788; 0.442245; 0.4; 0.0010797; 0.016; 0.991293; 0.999534; 35.2788; 1.12964
4.20984; 35.2982; 0.442554; 0.4; 0.00107469; 0.016; 0.991293; 0.999534; 35.2982; 1.12964
4.21084; 35.3175; 0.442862; 0.4; 0.00106966; 0.016; 0.991293; 0.999534; 35.3175; 1.12964
4.21184; 35.3367; 0.443167; 0.4; 0.00106458; 0.016; 0.991293; 0.999534; 35.3367; 1.12964
4.21284; 35.3558; 0.44347; 0.4; 0.00105947; 0.016; 0.991293; 0.999534; 35.3558; 1.12964
4.21384; 35.3748; 0.443771; 0.4; 0.00105432; 0.016; 0.991293; 0.999534; 35.3748; 1.12964
4.21484; 35.3937; 0.44407; 0.4; 0.00104914; 0.016; 0.991293; 0.999534; 35.3937; 1.12964
4.21584; 35.4126; 0.444366; 0.4; 0.00104393; 0.016; 0.991293; 0.999534; 35.4126; 1.12964
4.21684; 35.4313; 0.44466; 0.4; 0.00103868; 0.016; 0.991293; 0.999534; 35.4313; 1.12964
4.21784; 35.45; 0.444953; 0.4; 0.0010334; 0.016; 0.991293; 0.999534; 35.45; 1.12964
4.21884; 35.4685; 0.445242; 0.4; 0.00102808; 0.016; 0.991293; 0.999534; 35.4685; 1.12964
4.21984; 35.487; 0.44553; 0.4; 0.00102273; 0.016; 0.991293; 0.999534; 35.487; 1.12964
4.22084; 35.5054; 0.445815; 0.4; 0.00101735; 0.016; 0.991293; 0.999534; 35.5054; 1.12964
4.22184; 35.5236; 0.446099; 0.4; 0.00101193; 0.016; 0.991293; 0.999534; 35.5236; 1.12964
4.22284; 35.5418; 0.446379; 0.4; 0.00100648; 0.016; 0.991293; 0.999534; 35.5418; 1.12964
4.22384; 35.5598; 0.446658; 0.4; 0.001001; 0.016; 0.991293; 0.999534; 35.5598; 1.12964
4.22484; 35.5778; 0.446934; 0.4; 0.000995487; 0.016; 0.991293; 0.999534; 35.5778; 1.12964
4.22584; 35.5957; 0.447209; 0.4; 0.000989942; 0.016; 0.991293; 0.999534; 35.5957; 1.12964
4.22684; 35.6135; 0.44748; 0.4; 0.000984365; 0.016; 0.991293; 0.999534; 35.6135; 1.12964
4.22784; 35.6311; 0.44775; 0.4; 0.000978756; 0.016; 0.991293; 0.999534; 35.6311; 1.12964
4.22884; 35.6487; 0.448017; 0.4; 0.000973117; 0.016; 0.991293; 0.999534; 35.6487; 1.12964
4.22984; 35.6662; 0.448282; 0.4; 0.000967446; 0.016; 0.991293; 0.999534; 35.6662; 1.12964
4.23084; 35.6835; 0.448545; 0.4; 0.000961745; 0.016; 0.991293; 0.999534; 35.6835; 1.12964
4.23184; 35.7008; 0.448805; 0.4; 0.000956014; 0.016; 0.991293; 0.999534; 35.7008; 1.12964
4.23284; 35.7179; 0.449063; 0.4; 0.000950253; 0.016; 0.991293; 0.999534; 35.7179; 1.12964
4.23384; 35.735; 0.449319; 0.4; 0.000944462; 0.016; 0.991293; 0.999534; 35.735; 1.12964
4.23484; 35.7519; 0.449572; 0.4; 0.000938642; 0.016; 0.991293; 0.999534; 35.7519; 1.12964
4.23584; 35.7688; 0.449823; 0.4; 0.000932792; 0.016; 0.991293; 0.999534; 35.7688; 1.12964
4.23684; 35.7855; 0.450072; 0.4; 0.000926913; 0.016; 0.991293; 0.999534; 35.7855; 1.12964
4.23784; 35.8022; 0.450318; 0.4; 0.000921006; 0.016; 0.991293; 0.999534; 35.8022; 1.12964
4.23884; 35.8187; 0.450562; 0.4; 0.000915071; 0.016; 0.991293; 0.999534; 35.8187; 1.12964
4.23984; 35.8351; 0.450804; 0.4; 0.000909107; 0.016; 0.991293; 0.999534; 35.8351; 1.12964
4.24084; 35.8514; 0.451043; 0.4; 0.000903116; 0.016; 0.991293; 0.999534; 35.8514; 1.12964
4.24184; 35.8676; 0.45128; 0.4; 0.000897097; 0.016; 0.991293; 0.999534; 35.8676; 1.12964
4.24284; 35.8837; 0.451514; 0.4; 0.00089105; 0.016; 0.991293; 0.999534; 35.8837; 1.12964
4.24384; 35.8997; 0.451746; 0.4; 0.000884977; 0.016; 0.991293; 0.999534; 35.8997; 1.12964
4.24484; 35.9156; 0.451976; 0.4; 0.000878878; 0.016; 0.991293; 0.999534; 35.9156; 1.12964
4.24584; 35.9313; 0.452203; 0.4; 0.000872751; 0.016; 0.991293; 0.999534; 35.9313; 1.12964
4.24684; 35.947; 0.452428; 0.4; 0.000866599; 0.016; 0.991293; 0.999534; 35.947; 1.12964
4.24784; 35.9625; 0.452651; 0.4; 0.000860421; 0.016; 0.991293; 0.999534; 35.9625; 1.12964
4.24884; 35.9779; 0.452871; 0.4; 0.000854217; 0.016; 0.991293; 0.999534; 35.9779; 1.12964
4.24984; 35.9933; 0.453089; 0.4; 0.000847988; 0.016; 0.991293; 0.999534; 35.9933; 1.12964
4.25084; 36.0085; 0.453304; 0.4; 0.000841733; 0.016; 0.991293; 0.999534; 36.0085; 1.12964
4.25184; 36.0236; 0.453517; 0.4; 0.000835455; 0.016; 0.991293; 0.999534; 36.0236; 1.12964
4.25284; 36.0386; 0.453728; 0.4; 0.000829151; 0.016; 0.991293; 0.999534; 36.0386; 1.12964
4.25384; 36.0534; 0.453936; 0.4; 0.000822824; 0.016; 0.991293; 0.999534; 36.0534; 1.12964
4.25484; 36.0682; 0.454141; 0.4; 0.000816473; 0.016; 0.991293; 0.999534; 36.0682; 1.12964
4.25584; 36.0828; 0.454344; 0.4; 0.000810098; 0.016; 0.991293; 0.999534; 36.0828; 1.12964
4.25683; 36.0973; 0.454545; 0.4; 0.0008037; 0.016; 0.991293; 0.999534; 36.0973; 1.12964
4.25783; 36.1117; 0.454744; 0.4; 0.000797278; 0.016; 0.991293; 0.999534; 36.1117; 1.12964
4.25883; 36.126; 0.454937; 0.4; 0.000790834; 0.016; 0.991293; 0.999534; 36.126; 1.12964
4.25983; 36.1402; 0.455131; 0.4; 0.000784368; 0.016; 0.991293; 0.999534; 36.1402; 1.12964
4.26083; 36.1543; 0.455322; 0.4; 0.00077788; 0.016; 0.991293; 0.999534; 36.1543; 1.12964
4.26183; 36.1682; 0.45551; 0.4; 0.00077137; 0.016; 0.991293; 0.999534; 36.1682; 1.12964
4.26283; 36.182; 0.455696; 0.4; 0.000764838; 0.016; 0.991293; 0.999534; 36.182; 1.12964
4.26383; 36.1958; 0.45588; 0.4; 0.000758285; 0.016; 0.991293; 0.999534; 36.1958; 1.12964
4.26483; 36.2093; 0.456061; 0.4; 0.000751711; 0.016; 0.991293; 0.999534; 36.2093; 1.12964
4.26583; 36.2228; 0.45624; 0.4; 0.000745117; 0.016; 0.991293; 0.999534; 36.2228; 1.12964
4.26683; 36.2362; 0.456416; 0.4; 0.000738501; 0.016; 0.991293; 0.999534; 36.2362; 1.12964
4.26783; 36.2494; 0.45659; 0.4; 0.000731866; 0.016; 0.991293; 0.999534; 36.2494; 1.12964
4.26883; 36.2625; 0.456761; 0.4; 0.000725211; 0.016; 0.991293; 0.999534; 36.2625; 1.12964
4.26983; 36.2755; 0.45693; 0.4; 0.000718536; 0.016; 0.991293; 0.999534; 36.2755; 1.12964
4.27083; 36.2884; 0.457096; 0.4; 0.000711842; 0.016; 0.991293; 0.999534; 36.2884; 1.12964
4.27183; 36.3011; 0.45726; 0.4; 0.00070513; 0.016; 0.991293; 0.999534; 36.3011; 1.12964
4.27283; 36.3138; 0.457421; 0.4; 0.000698398; 0.016; 0.991293; 0.999534; 36.3138; 1.12964
4.27383; 36.3263; 0.45758; 0.4; 0.000691648; 0.016; 0.991293; 0.999534; 36.3263; 1.12964
4.27483; 36.3387; 0.457736; 0.4; 0.00068488; 0.016; 0.991293; 0.999534; 36.3387; 1.12964
4.27583; 36.3509; 0.45789; 0.4; 0.000678094; 0.016; 0.991293; 0.999534; 36.3509; 1.12964
4.27683; 36.3631; 0.458042; 0.4; 0.000671291; 0.016; 0.991293; 0.999534; 36.3631; 1.12964
4.27783; 36.3751; 0.45819; 0.4; 0.00066447; 0.016; 0.991293; 0.999534; 36.3751; 1.12964
4.27883; 36.387; 0.458337; 0.4; 0.000657633; 0.016; 0.991293; 0.999534; 36.387; 1.12964
4.27983; 36.3988; 0.458481; 0.4; 0.000650779; 0.016; 0.991293; 0.999534; 36.3988; 1.12964
4.28083; 36.4104; 0.458622; 0.4; 0.000643908; 0.016; 0.991293; 0.999534; 36.4104; 1.12964
4.28183; 36.4219; 0.458761; 0.4; 0.000637022; 0.016; 0.991293; 0.999534; 36.4219; 1.12964
4.28283; 36.4334; 0.458897; 0.4; 0.000630119; 0.016; 0.991293; 0.999534; 36.4334; 1.12964
4.28383; 36.4446; 0.459031; 0.4; 0.000623202; 0.016; 0.991293; 0.999534; 36.4446; 1.12964
4.28483; 36.4558; 0.459162; 0.4; 0.000616269; 0.016; 0.991293; 0.999534; 36.4558; 1.12964
4.28583; 36.4668; 0.459291; 0.4; 0.000609321; 0.016; 0.991293; 0.999534; 36.4668; 1.12964
4.28683; 36.4777; 0.459418; 0.4; 0.000602358; 0.016; 0.991293; 0.999534; 36.4777; 1.12964
4.28783; 36.4885; 0.459541; 0.4; 0.000595382; 0.016; 0.991293; 0.999534; 36.4885; 1.12964
4.28883; 36.4992; 0.459663; 0.4; 0.000588391; 0.016; 0.991293; 0.999534; 36.4992; 1.12964
4.28983; 36.5097; 0.459781; 0.4; 0.000581387; 0.016; 0.991293; 0.999534; 36.5097; 1.12964
4.29083; 36.5201; 0.459898; 0.4; 0.000574369; 0.016; 0.991293; 0.999534; 36.5201; 1.12964
4.29183; 36.5304; 0.460011; 0.4; 0.000567338; 0.016; 0.991293; 0.999534; 36.5304; 1.12964
4.29283; 36.5405; 0.460123; 0.4; 0.000560295; 0.016; 0.991293; 0.999534; 36.5405; 1.12964
4.29383; 36.5505; 0.460231; 0.4; 0.000553238; 0.016; 0.991293; 0.999534; 36.5505; 1.12964
4.29483; 36.5604; 0.460338; 0.4; 0.00054617; 0.016; 0.991293; 0.999534; 36.5604; 1.12964
4.29583; 36.5702; 0.460441; 0.4; 0.00053909; 0.016; 0.991293; 0.999534; 36.5702; 1.12964
4.29683; 36.5798; 0.460542; 0.4; 0.000531998; 0.016; 0.991293; 0.999534; 36.5798; 1.12964
4.29783; 36.5893; 0.460641; 0.4; 0.000524895; 0.016; 0.991293; 0.999534; 36.5893; 1.12964
4.29883; 36.5987; 0.460737; 0.4; 0.00051778; 0.016; 0.991293; 0.999534; 36.5987; 1.12964
4.29983; 36.608; 0.460831; 0.4; 0.000510655; 0.016; 0.991293; 0.999534; 36.608; 1.12964
4.30083; 36.6171; 0.460922; 0.4; 0.000503519; 0.016; 0.991293; 0.999534; 36.6171; 1.12964
4.30183; 36.6261; 0.461011; 0.4; 0.000496374; 0.016; 0.991293; 0.999534; 36.6261; 1.12964
4.30283; 36.635; 0.461097; 0.4; 0.000489218; 0.016; 0.991293; 0.999534; 36.635; 1.12964
4.30383; 36.6437; 0.46118; 0.4; 0.000482053; 0.016; 0.991293; 0.999534; 36.6437; 1.12964
4.30483; 36.6523; 0.461261; 0.4; 0.000474879; 0.016; 0.991293; 0.999534; 36.6523; 1.12964
4.30583; 36.6608; 0.46134; 0.4; 0.000467695; 0.016; 0.991293; 0.999534; 36.6608; 1.12964
4.30683; 36.6692; 0.461416; 0.4; 0.000460503; 0.016; 0.991293; 0.999534; 36.6692; 1.12964
4.30783; 36.6774; 0.46149; 0.4; 0.000453302; 0.016; 0.991293; 0.999534; 36.6774; 1.12964
4.30883; 36.6855; 0.461561; 0.4; 0.000446094; 0.016; 0.991293; 0.999534; 36.6855; 1.12964
4.30983; 36.6935; 0.461629; 0.4; 0.000438877; 0.016; 0.991293; 0.999534; 36.6935; 1.12964
4.31083; 36.7013; 0.461695; 0.4; 0.000431653; 0.016; 0.991293; 0.999534; 36.7013; 1.12964
4.31183; 36.709; 0.461759; 0.4; 0.000424422; 0.016; 0.991293; 0.999534; 36.709; 1.12964
4.31283; 36.7166; 0.46182; 0.4; 0.000417184; 0.016; 0.991293; 0.999534; 36.7166; 1.12964
4.31383; 36.724; 0.461878; 0.4; 0.000409939; 0.016; 0.991293; 0.999534; 36.724; 1.12964
4.31483; 36.7313; 0.461934; 0.4; 0.000402688; 0.016; 0.991293; 0.999534; 36.7313; 1.12964
4.31583; 36.7385; 0.461987; 0.4; 0.000395431; 0.016; 0.991293; 0.999534; 36.7385; 1.12964
4.31683; 36.7456; 0.462039; 0.4; 0.000388168; 0.016; 0.991293; 0.999534; 36.7456; 1.12964
4.31783; 36.7525; 0.462087; 0.4; 0.000380899; 0.016; 0.991293; 0.999534; 36.7525; 1.12964
4.31883; 36.7593; 0.462133; 0.4; 0.000373626; 0.016; 0.991293; 0.999534; 36.7593; 1.12964
4.31983; 36.7659; 0.462177; 0.4; 0.000366347; 0.016; 0.991293; 0.999534; 36.7659; 1.12964
4.32083; 36.7725; 0.462218; 0.4; 0.000359064; 0.016; 0.991293; 0.999534; 36.7725; 1.12964
4.32183; 36.7789; 0.462256; 0.4; 0.000351777; 0.016; 0.991293; 0.999534; 36.7789; 1.12964
4.32283; 36.7851; 0.462292; 0.4; 0.000344485; 0.016; 0.991293; 0.999534; 36.7851; 1.12964
4.32383; 36.7913; 0.462326; 0.4; 0.00033719; 0.016; 0.991293; 0.999534; 36.7913; 1.12964
4.32483; 36.7973; 0.462357; 0.4; 0.000329892; 0.016; 0.991293; 0.999534; 36.7973; 1.12964
4.32583; 36.8031; 0.462386; 0.4; 0.00032259; 0.016; 0.991293; 0.999534; 36.8031; 1.12964
4.32683; 36.8089; 0.462412; 0.4; 0.000315285; 0.016; 0.991293; 0.999534; 36.8089; 1.12964
4.32783; 36.8145; 0.462436; 0.4; 0.000307978; 0.016; 0.991293; 0.999534; 36.8145; 1.12964
4.32883; 36.82; 0.462457; 0.4; 0.000300668; 0.016; 0.991293; 0.999534; 36.82; 1.12964
4.32983; 36.8253; 0.462475; 0.4; 0.000293357; 0.016; 0.991293; 0.999534; 36.8253; 1.12964
4.33083; 36.8305; 0.462492; 0.4; 0.000286044; 0.016; 0.991293; 0.999534; 36.8305; 1.12964
4.33183; 36.8356; 0.462506; 0.4; 0.000278729; 0.016; 0.991293; 0.999534; 36.8356; 1.12964
4.33283; 36.8406; 0.462517; 0.4; 0.000271414; 0.016; 0.991293; 0.999534; 36.8406; 1.12964
4.33383; 36.8454; 0.462526; 0.4; 0.000264097; 0.016; 0.991293; 0.999534; 36.8454; 1.12964
4.33483; 36.8501; 0.462532; 0.4; 0.00025678; 0.016; 0.991293; 0.999534; 36.8501; 1.12964
4.33583; 36.8546; 0.462537; 0.4; 0.000249462; 0.016; 0.991293; 0.999534; 36.8546; 1.12964
4.33683; 36.8591; 0.462538; 0.4; 0.000242145; 0.016; 0.991293; 0.999534; 36.8591; 1.12964
4.33783; 36.8633; 0.462537; 0.4; 0.000234828; 0.016; 0.991293; 0.999534; 36.8633; 1.12964
4.33883; 36.8675; 0.462534; 0.4; 0.000227512; 0.016; 0.991293; 0.999534; 36.8675; 1.12964
4.33983; 36.8715; 0.462528; 0.4; 0.000220196; 0.016; 0.991293; 0.999534; 36.8715; 1.12964
4.34083; 36.8754; 0.46252; 0.4; 0.000212881; 0.016; 0.991293; 0.999534; 36.8754; 1.12964
4.34183; 36.8792; 0.46251; 0.4; 0.000205568; 0.016; 0.991293; 0.999534; 36.8792; 1.12964
4.34283; 36.8828; 0.462496; 0.4; 0.000198257; 0.016; 0.991293; 0.999534; 36.8828; 1.12964
4.34383; 36.8863; 0.462481; 0.4; 0.000190948; 0.016; 0.991293; 0.999534; 36.8863; 1.12964
4.34483; 36.8897; 0.462463; 0.4; 0.000183641; 0.016; 0.991293; 0.999534; 36.8897; 1.12964
4.34583; 36.893; 0.462443; 0.4; 0.000176336; 0.016; 0.991293; 0.999534; 36.893; 1.12964
4.34683; 36.8961; 0.46242; 0.4; 0.000169035; 0.016; 0.991293; 0.999534; 36.8961; 1.12964
4.34783; 36.899; 0.462395; 0.4; 0.000161736; 0.016; 0.991293; 0.999534; 36.899; 1.12964
4.34883; 36.9019; 0.462368; 0.4; 0.000154441; 0.016; 0.991293; 0.999534; 36.9019; 1.12964
4.34983; 36.9046; 0.462338; 0.4; 0.00014715; 0.016; 0.991293; 0.999534; 36.9046; 1.12964
4.35083; 36.9072; 0.462306; 0.4; 0.000139862; 0.016; 0.991293; 0.999534; 36.9072; 1.12964
4.35183; 36.9096; 0.462271; 0.4; 0.000132579; 0.016; 0.991293; 0.999534; 36.9096; 1.12964
4.35283; 36.9119; 0.462234; 0.4; 0.0001253; 0.016; 0.991293; 0.999534; 36.9119; 1.12964
4.35383; 36.9141; 0.462195; 0.4; 0.000118026; 0.016; 0.991293; 0.999534; 36.9141; 1.12964
4.35483; 36.9162; 0.462153; 0.4; 0.000110758; 0.016; 0.991293; 0.999534; 36.9162; 1.12964
4.35583; 36.9181; 0.462109; 0.4; 0.000103494; 0.016; 0.991293; 0.999534; 36.9181; 1.12964
4.35683; 36.9199; 0.462063; 0.4; 9.62363e-05; 0.016; 0.991293; 0.999534; 36.9199; 1.12964
4.35783; 36.9216; 0.462014; 0.4; 8.89844e-05; 0.016; 0.991293; 0.999534; 36.9216; 1.12964
4.35883; 36.9231; 0.461963; 0.4; 8.17386e-05; 0.016; 0.991293; 0.999534; 36.9231; 1.12964
4.35983; 36.9245; 0.46191; 0.4; 7.44992e-05; 0.016; 0.991293; 0.999534; 36.9245; 1.12964
4.36083; 36.9258; 0.461854; 0.4; 6.72666e-05; 0.016; 0.991293; 0.999534; 36.9258; 1.12964
4.36183; 36.927; 0.461796; 0.4; 6.0041e-05; 0.016; 0.991293; 0.999534; 36.927; 1.12964
