Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
2.20621, 0.096469, 0.931958, 0.955801, 0.975871, 0.970803, 0.965834
2.20626, 0.0964819, 0.932044, 0.955853, 0.975906, 0.970846, 0.965877
2.20631, 0.0964947, 0.932129, 0.955905, 0.975941, 0.97089, 0.965921
2.20636, 0.0965076, 0.932215, 0.955957, 0.975976, 0.970934, 0.965964
2.20641, 0.0965204, 0.9323, 0.956009, 0.976011, 0.970978, 0.966008
2.20646, 0.0965332, 0.932385, 0.956061, 0.976045, 0.971022, 0.966051
2.20651, 0.0965459, 0.93247, 0.956112, 0.97608, 0.971065, 0.966094
2.20656, 0.0965587, 0.932555, 0.956164, 0.976115, 0.971109, 0.966137
2.20661, 0.0965715, 0.93264, 0.956215, 0.976149, 0.971152, 0.96618
2.20666, 0.0965842, 0.932724, 0.956267, 0.976184, 0.971196, 0.966223
2.20671, 0.0965969, 0.932809, 0.956318, 0.976218, 0.971239, 0.966266
2.20676, 0.0966096, 0.932893, 0.956369, 0.976253, 0.971282, 0.966309
2.20681, 0.0966223, 0.932977, 0.956421, 0.976287, 0.971326, 0.966352
2.20686, 0.096635, 0.933061, 0.956472, 0.976322, 0.971369, 0.966395
2.20691, 0.0966477, 0.933145, 0.956523, 0.976356, 0.971412, 0.966437
2.20696, 0.0966603, 0.933229, 0.956574, 0.97639, 0.971455, 0.96648
2.20701, 0.096673, 0.933313, 0.956625, 0.976425, 0.971498, 0.966523
2.20706, 0.0966856, 0.933397, 0.956675, 0.976459, 0.971541, 0.966565
2.20711, 0.0966982, 0.93348, 0.956726, 0.976493, 0.971584, 0.966607
2.20716, 0.0967108, 0.933564, 0.956777, 0.976527, 0.971627, 0.96665
2.20721, 0.0967233, 0.933647, 0.956828, 0.976561, 0.971669, 0.966692
2.20726, 0.0967359, 0.93373, 0.956878, 0.976595, 0.971712, 0.966734
2.20731, 0.0967484, 0.933813, 0.956929, 0.976629, 0.971755, 0.966777
2.20736, 0.096761, 0.933896, 0.956979, 0.976663, 0.971797, 0.966819
2.20741, 0.0967735, 0.933979, 0.957029, 0.976697, 0.97184, 0.966861
2.20746, 0.096786, 0.934062, 0.95708, 0.97673, 0.971882, 0.966903
2.20751, 0.0967985, 0.934145, 0.95713, 0.976764, 0.971925, 0.966945
2.20756, 0.0968109, 0.934227, 0.95718, 0.976798, 0.971967, 0.966987
2.20761, 0.0968234, 0.93431, 0.95723, 0.976831, 0.972009, 0.967029
2.20766, 0.0968358, 0.934392, 0.95728, 0.976865, 0.972051, 0.96707
2.20771, 0.0968482, 0.934474, 0.95733, 0.976899, 0.972094, 0.967112
2.20776, 0.0968607, 0.934556, 0.95738, 0.976932, 0.972136, 0.967154
2.20781, 0.0968731, 0.934638, 0.957429, 0.976966, 0.972178, 0.967195
2.20786, 0.0968854, 0.93472, 0.957479, 0.976999, 0.97222, 0.967237
2.20791, 0.0968978, 0.934802, 0.957529, 0.977032, 0.972262, 0.967278
2.20796, 0.0969102, 0.934884, 0.957578, 0.977066, 0.972303, 0.96732
2.20801, 0.0969225, 0.934965, 0.957628, 0.977099, 0.972345, 0.967361
2.20806, 0.0969348, 0.935046, 0.957677, 0.977132, 0.972387, 0.967403
2.20811, 0.0969471, 0.935128, 0.957727, 0.977165, 0.972429, 0.967444
2.20816, 0.0969594, 0.935209, 0.957776, 0.977198, 0.97247, 0.967485
2.20821, 0.0969717, 0.93529, 0.957825, 0.977232, 0.972512, 0.967526
2.20826, 0.096984, 0.935371, 0.957874, 0.977265, 0.972553, 0.967567
2.20831, 0.0969962, 0.935452, 0.957923, 0.977298, 0.972595, 0.967608
2.20836, 0.0970085, 0.935533, 0.957972, 0.977331, 0.972636, 0.967649
2.20842, 0.0970207, 0.935613, 0.958021, 0.977363, 0.972678, 0.96769
2.20847, 0.0970329, 0.935694, 0.95807, 0.977396, 0.972719, 0.967731
2.20852, 0.0970451, 0.935774, 0.958119, 0.977429, 0.97276, 0.967772
2.20857, 0.0970572, 0.935854, 0.958168, 0.977462, 0.972801, 0.967813
2.20862, 0.0970694, 0.935935, 0.958216, 0.977495, 0.972842, 0.967853
2.20867, 0.0970816, 0.936015, 0.958265, 0.977527, 0.972883, 0.967894
2.20872, 0.0970937, 0.936095, 0.958313, 0.97756, 0.972924, 0.967934
2.20877, 0.0971058, 0.936175, 0.958362, 0.977592, 0.972965, 0.967975
2.20882, 0.0971179, 0.936254, 0.95841, 0.977625, 0.973006, 0.968015
2.20887, 0.09713, 0.936334, 0.958458, 0.977657, 0.973047, 0.968056
2.20892, 0.0971421, 0.936413, 0.958507, 0.97769, 0.973088, 0.968096
2.20897, 0.0971542, 0.936493, 0.958555, 0.977722, 0.973128, 0.968136
2.20902, 0.0971662, 0.936572, 0.958603, 0.977755, 0.973169, 0.968177
2.20907, 0.0971782, 0.936651, 0.958651, 0.977787, 0.97321, 0.968217
2.20912, 0.0971903, 0.93673, 0.958699, 0.977819, 0.97325, 0.968257
2.20917, 0.0972023, 0.936809, 0.958747, 0.977851, 0.97329, 0.968297
2.20922, 0.0972143, 0.936888, 0.958795, 0.977883, 0.973331, 0.968337
