Time(s); generator.delta; generator.PELEC; generator.PMECH; generator.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
2.66295; 31.1786; 0.273277; 0.410348; -0.00370019; 0.016; 0.980341; 0.980667; 0.992095
2.66395; 31.1121; 0.27224; 0.410401; -0.00368393; 0.016; 0.980376; 0.980687; 0.992104
2.66495; 31.046; 0.27121; 0.410453; -0.00366755; 0.016; 0.98041; 0.980706; 0.992113
2.66595; 30.9801; 0.270187; 0.410505; -0.00365105; 0.016; 0.980444; 0.980725; 0.992121
2.66695; 30.9145; 0.269171; 0.410556; -0.00363442; 0.016; 0.980477; 0.980744; 0.992129
2.66795; 30.8492; 0.268162; 0.410607; -0.00361766; 0.016; 0.98051; 0.980763; 0.992137
2.66895; 30.7843; 0.26716; 0.410657; -0.00360079; 0.016; 0.980542; 0.980781; 0.992145
2.66995; 30.7196; 0.266165; 0.410707; -0.00358379; 0.016; 0.980574; 0.980798; 0.992152
2.67095; 30.6553; 0.265178; 0.410756; -0.00356667; 0.016; 0.980606; 0.980816; 0.99216
2.67195; 30.5912; 0.264197; 0.410806; -0.00354943; 0.016; 0.980636; 0.980833; 0.992167
2.67295; 30.5275; 0.263224; 0.410854; -0.00353207; 0.016; 0.980667; 0.980849; 0.992174
2.67395; 30.4641; 0.262258; 0.410902; -0.0035146; 0.016; 0.980697; 0.980866; 0.99218
2.67495; 30.4009; 0.2613; 0.41095; -0.003497; 0.016; 0.980726; 0.980882; 0.992187
2.67595; 30.3382; 0.260348; 0.410997; -0.0034793; 0.016; 0.980755; 0.980897; 0.992193
2.67695; 30.2757; 0.259405; 0.411044; -0.00346147; 0.016; 0.980784; 0.980913; 0.992199
2.67795; 30.2135; 0.258468; 0.41109; -0.00344353; 0.016; 0.980812; 0.980928; 0.992205
2.67895; 30.1517; 0.257539; 0.411135; -0.00342548; 0.016; 0.980839; 0.980943; 0.992211
2.67995; 30.0902; 0.256618; 0.411181; -0.00340731; 0.016; 0.980866; 0.980957; 0.992216
2.68095; 30.0291; 0.255704; 0.411226; -0.00338904; 0.016; 0.980893; 0.980972; 0.992222
2.68195; 29.9682; 0.254797; 0.41127; -0.00337065; 0.016; 0.98092; 0.980985; 0.992227
2.68295; 29.9077; 0.253898; 0.411314; -0.00335215; 0.016; 0.980945; 0.980999; 0.992232
2.68395; 29.8475; 0.253006; 0.411357; -0.00333355; 0.016; 0.980971; 0.981012; 0.992237
2.68495; 29.7877; 0.252122; 0.4114; -0.00331483; 0.016; 0.980996; 0.981025; 0.992241
2.68595; 29.7282; 0.251246; 0.411442; -0.00329601; 0.016; 0.981021; 0.981038; 0.992246
2.68695; 29.669; 0.250377; 0.411484; -0.00327709; 0.016; 0.981045; 0.981051; 0.99225
2.68795; 29.6102; 0.249516; 0.411526; -0.00325805; 0.016; 0.981069; 0.981063; 0.992254
2.68895; 29.5518; 0.248663; 0.411567; -0.00323892; 0.016; 0.981092; 0.981075; 0.992258
2.68995; 29.4936; 0.247817; 0.411608; -0.00321968; 0.016; 0.981115; 0.981087; 0.992262
2.69095; 29.4358; 0.246979; 0.411648; -0.00320034; 0.016; 0.981138; 0.981098; 0.992266
2.69195; 29.3784; 0.246149; 0.411687; -0.0031809; 0.016; 0.98116; 0.981109; 0.992269
2.69295; 29.3213; 0.245326; 0.411726; -0.00316135; 0.016; 0.981182; 0.98112; 0.992273
2.69395; 29.2646; 0.244512; 0.411765; -0.00314171; 0.016; 0.981203; 0.981131; 0.992276
2.69495; 29.2082; 0.243705; 0.411803; -0.00312197; 0.016; 0.981225; 0.981141; 0.992279
2.69595; 29.1522; 0.242906; 0.411841; -0.00310213; 0.016; 0.981245; 0.981151; 0.992282
2.69695; 29.0966; 0.242115; 0.411878; -0.0030822; 0.016; 0.981266; 0.981161; 0.992285
2.69795; 29.0413; 0.241331; 0.411914; -0.00306217; 0.016; 0.981286; 0.981171; 0.992288
2.69895; 28.9863; 0.240556; 0.411951; -0.00304205; 0.016; 0.981305; 0.981181; 0.99229
2.69995; 28.9317; 0.239789; 0.411986; -0.00302183; 0.016; 0.981325; 0.98119; 0.992293
2.70095; 28.8775; 0.239029; 0.412021; -0.00300152; 0.016; 0.981344; 0.981199; 0.992295
2.70195; 28.8237; 0.238278; 0.412056; -0.00298112; 0.016; 0.981362; 0.981208; 0.992297
2.70295; 28.7702; 0.237534; 0.41209; -0.00296063; 0.016; 0.98138; 0.981216; 0.992299
2.70395; 28.7171; 0.236798; 0.412124; -0.00294005; 0.016; 0.981398; 0.981225; 0.992302
2.70495; 28.6644; 0.236071; 0.412157; -0.00291938; 0.016; 0.981416; 0.981233; 0.992303
2.70595; 28.612; 0.235351; 0.41219; -0.00289863; 0.016; 0.981433; 0.981241; 0.992305
2.70695; 28.56; 0.23464; 0.412222; -0.00287779; 0.016; 0.98145; 0.981249; 0.992307
2.70795; 28.5084; 0.233937; 0.412254; -0.00285686; 0.016; 0.981467; 0.981256; 0.992308
2.70895; 28.4572; 0.233241; 0.412285; -0.00283585; 0.016; 0.981483; 0.981264; 0.99231
2.70995; 28.4063; 0.232554; 0.412316; -0.00281475; 0.016; 0.981499; 0.981271; 0.992311
2.71095; 28.3558; 0.231875; 0.412346; -0.00279357; 0.016; 0.981514; 0.981278; 0.992313
2.71195; 28.3057; 0.231204; 0.412376; -0.00277232; 0.016; 0.98153; 0.981285; 0.992314
2.71295; 28.256; 0.230541; 0.412405; -0.00275098; 0.016; 0.981545; 0.981291; 0.992315
2.71395; 28.2067; 0.229887; 0.412434; -0.00272956; 0.016; 0.98156; 0.981298; 0.992316
2.71495; 28.1578; 0.22924; 0.412462; -0.00270806; 0.016; 0.981574; 0.981304; 0.992317
2.71595; 28.1092; 0.228602; 0.41249; -0.00268649; 0.016; 0.981588; 0.98131; 0.992318
2.71695; 28.0611; 0.227972; 0.412517; -0.00266484; 0.016; 0.981602; 0.981316; 0.992319
2.71795; 28.0133; 0.22735; 0.412544; -0.00264311; 0.016; 0.981616; 0.981322; 0.992319
2.71895; 27.9659; 0.226736; 0.41257; -0.00262131; 0.016; 0.981629; 0.981328; 0.99232
2.71995; 27.9189; 0.226131; 0.412596; -0.00259944; 0.016; 0.981642; 0.981333; 0.99232
2.72095; 27.8723; 0.225534; 0.412621; -0.00257749; 0.016; 0.981655; 0.981339; 0.992321
2.72195; 27.8261; 0.224945; 0.412646; -0.00255548; 0.016; 0.981667; 0.981344; 0.992321
2.72295; 27.7803; 0.224364; 0.41267; -0.00253339; 0.016; 0.981679; 0.981349; 0.992322
2.72395; 27.7349; 0.223792; 0.412694; -0.00251123; 0.016; 0.981691; 0.981354; 0.992322
2.72495; 27.6899; 0.223228; 0.412717; -0.00248901; 0.016; 0.981703; 0.981359; 0.992322
2.72595; 27.6453; 0.222672; 0.41274; -0.00246672; 0.016; 0.981715; 0.981363; 0.992323
2.72695; 27.6011; 0.222125; 0.412762; -0.00244436; 0.016; 0.981726; 0.981368; 0.992323
2.72795; 27.5573; 0.221585; 0.412784; -0.00242194; 0.016; 0.981737; 0.981372; 0.992323
2.72895; 27.5139; 0.221055; 0.412805; -0.00239946; 0.016; 0.981748; 0.981376; 0.992323
2.72995; 27.4709; 0.220532; 0.412826; -0.00237691; 0.016; 0.981758; 0.98138; 0.992323
2.73095; 27.4284; 0.220018; 0.412846; -0.0023543; 0.016; 0.981768; 0.981384; 0.992323
2.73195; 27.3862; 0.219512; 0.412866; -0.00233163; 0.016; 0.981778; 0.981388; 0.992323
2.73295; 27.3444; 0.219015; 0.412885; -0.00230889; 0.016; 0.981788; 0.981392; 0.992323
2.73395; 27.3031; 0.218525; 0.412904; -0.0022861; 0.016; 0.981798; 0.981396; 0.992323
2.73495; 27.2621; 0.218045; 0.412922; -0.00226326; 0.016; 0.981807; 0.981399; 0.992322
2.73594; 27.2216; 0.217572; 0.412939; -0.00224035; 0.016; 0.981816; 0.981403; 0.992322
2.73694; 27.1815; 0.217108; 0.412957; -0.00221739; 0.016; 0.981825; 0.981406; 0.992322
2.73794; 27.1418; 0.216653; 0.412973; -0.00219438; 0.016; 0.981834; 0.981409; 0.992322
2.73894; 27.1025; 0.216205; 0.412989; -0.00217131; 0.016; 0.981843; 0.981413; 0.992321
2.73994; 27.0636; 0.215767; 0.413005; -0.00214819; 0.016; 0.981851; 0.981416; 0.992321
2.74094; 27.0251; 0.215336; 0.41302; -0.00212502; 0.016; 0.981859; 0.981419; 0.992321
2.74194; 26.9871; 0.214914; 0.413035; -0.0021018; 0.016; 0.981867; 0.981421; 0.992321
2.74294; 26.9495; 0.2145; 0.413049; -0.00207853; 0.016; 0.981875; 0.981424; 0.99232
2.74394; 26.9123; 0.214095; 0.413062; -0.00205521; 0.016; 0.981883; 0.981427; 0.99232
2.74494; 26.8755; 0.213698; 0.413076; -0.00203184; 0.016; 0.98189; 0.98143; 0.992319
2.74594; 26.8391; 0.21331; 0.413088; -0.00200843; 0.016; 0.981897; 0.981432; 0.992319
2.74694; 26.8032; 0.21293; 0.4131; -0.00198497; 0.016; 0.981904; 0.981435; 0.992319
2.74794; 26.7676; 0.212558; 0.413112; -0.00196146; 0.016; 0.981911; 0.981437; 0.992318
2.74894; 26.7325; 0.212195; 0.413123; -0.00193792; 0.016; 0.981918; 0.981439; 0.992318
2.74994; 26.6979; 0.21184; 0.413134; -0.00191433; 0.016; 0.981925; 0.981442; 0.992317
2.75094; 26.6636; 0.211493; 0.413144; -0.0018907; 0.016; 0.981931; 0.981444; 0.992317
2.75194; 26.6298; 0.211155; 0.413153; -0.00186703; 0.016; 0.981937; 0.981446; 0.992317
2.75294; 26.5964; 0.210825; 0.413162; -0.00184332; 0.016; 0.981943; 0.981448; 0.992316
2.75394; 26.5635; 0.210504; 0.413171; -0.00181958; 0.016; 0.981949; 0.98145; 0.992316
2.75494; 26.5309; 0.210191; 0.413179; -0.0017958; 0.016; 0.981955; 0.981452; 0.992316
2.75594; 26.4988; 0.209887; 0.413186; -0.00177198; 0.016; 0.981961; 0.981454; 0.992315
2.75694; 26.4671; 0.209591; 0.413194; -0.00174812; 0.016; 0.981966; 0.981456; 0.992315
2.75794; 26.4359; 0.209303; 0.4132; -0.00172424; 0.016; 0.981971; 0.981458; 0.992314
2.75894; 26.4051; 0.209024; 0.413206; -0.00170032; 0.016; 0.981977; 0.981459; 0.992314
2.75994; 26.3747; 0.208753; 0.413212; -0.00167637; 0.016; 0.981982; 0.981461; 0.992314
2.76094; 26.3447; 0.20849; 0.413217; -0.00165238; 0.016; 0.981987; 0.981463; 0.992313
2.76194; 26.3152; 0.208236; 0.413221; -0.00162837; 0.016; 0.981992; 0.981465; 0.992313
2.76294; 26.2861; 0.20799; 0.413225; -0.00160433; 0.016; 0.981996; 0.981466; 0.992313
2.76394; 26.2574; 0.207753; 0.413229; -0.00158027; 0.016; 0.982001; 0.981468; 0.992313
2.76494; 26.2292; 0.207524; 0.413232; -0.00155617; 0.016; 0.982005; 0.981469; 0.992312
2.76594; 26.2014; 0.207303; 0.413234; -0.00153205; 0.016; 0.98201; 0.981471; 0.992312
2.76694; 26.174; 0.20709; 0.413237; -0.00150791; 0.016; 0.982014; 0.981472; 0.992312
2.76794; 26.1471; 0.206886; 0.413238; -0.00148374; 0.016; 0.982018; 0.981474; 0.992312
2.76894; 26.1206; 0.206692; 0.413239; -0.00145955; 0.016; 0.982025; 0.98148; 0.992315
2.76994; 26.0946; 0.206504; 0.41324; -0.00143534; 0.016; 0.982029; 0.981481; 0.992315
2.77094; 26.0689; 0.206325; 0.41324; -0.00141111; 0.016; 0.982032; 0.981483; 0.992315
2.77194; 26.0438; 0.206154; 0.413239; -0.00138686; 0.016; 0.982036; 0.981484; 0.992314
2.77294; 26.019; 0.205992; 0.413238; -0.00136259; 0.016; 0.98204; 0.981485; 0.992314
2.77394; 25.9947; 0.205837; 0.413237; -0.0013383; 0.016; 0.982043; 0.981486; 0.992314
2.77494; 25.9708; 0.205692; 0.413235; -0.001314; 0.016; 0.982046; 0.981487; 0.992314
2.77594; 25.9474; 0.205554; 0.413233; -0.00128968; 0.016; 0.98205; 0.981488; 0.992314
2.77694; 25.9244; 0.205424; 0.41323; -0.00126535; 0.016; 0.982053; 0.981489; 0.992314
2.77794; 25.9019; 0.205303; 0.413226; -0.00124101; 0.016; 0.982056; 0.98149; 0.992314
2.77894; 25.8797; 0.20519; 0.413222; -0.00121665; 0.016; 0.982059; 0.981491; 0.992314
2.77994; 25.8581; 0.205086; 0.413218; -0.00119229; 0.016; 0.982062; 0.981493; 0.992314
2.78094; 25.8368; 0.204989; 0.413213; -0.00116791; 0.016; 0.982065; 0.981494; 0.992315
2.78194; 25.816; 0.204901; 0.413208; -0.00114352; 0.016; 0.982067; 0.981495; 0.992315
2.78294; 25.7956; 0.204821; 0.413202; -0.00111913; 0.016; 0.98207; 0.981496; 0.992315
2.78394; 25.7757; 0.204749; 0.413196; -0.00109473; 0.016; 0.982073; 0.981497; 0.992315
2.78494; 25.7562; 0.204686; 0.413189; -0.00107032; 0.016; 0.982075; 0.981498; 0.992316
2.78594; 25.7372; 0.20463; 0.413182; -0.00104591; 0.016; 0.982078; 0.981499; 0.992316
2.78694; 25.7186; 0.204583; 0.413174; -0.00102149; 0.016; 0.98208; 0.9815; 0.992317
2.78794; 25.7004; 0.204544; 0.413166; -0.000997071; 0.016; 0.982082; 0.981501; 0.992317
2.78894; 25.6827; 0.204512; 0.413157; -0.000972649; 0.016; 0.982085; 0.981502; 0.992317
2.78994; 25.6654; 0.204489; 0.413148; -0.000948227; 0.016; 0.982087; 0.981503; 0.992318
2.79094; 25.6486; 0.204475; 0.413138; -0.000923805; 0.016; 0.982089; 0.981504; 0.992319
2.79194; 25.6321; 0.204468; 0.413128; -0.000899384; 0.016; 0.982091; 0.981505; 0.992319
2.79294; 25.6162; 0.204469; 0.413117; -0.000874966; 0.016; 0.982093; 0.981506; 0.99232
2.79394; 25.6006; 0.204478; 0.413106; -0.00085055; 0.016; 0.982095; 0.981507; 0.992321
2.79494; 25.5856; 0.204496; 0.413094; -0.000826138; 0.016; 0.982097; 0.981508; 0.992322
2.79594; 25.5709; 0.204521; 0.413082; -0.000801732; 0.016; 0.982099; 0.981509; 0.992323
2.79694; 25.5567; 0.204555; 0.41307; -0.000777331; 0.016; 0.982101; 0.981511; 0.992323
2.79794; 25.5429; 0.204596; 0.413057; -0.000752937; 0.016; 0.982103; 0.981512; 0.992324
2.79894; 25.5296; 0.204645; 0.413043; -0.000728552; 0.016; 0.982104; 0.981513; 0.992325
2.79994; 25.5167; 0.204703; 0.413029; -0.000704176; 0.016; 0.982106; 0.981514; 0.992326
2.80094; 25.5042; 0.204768; 0.413015; -0.000679809; 0.016; 0.982108; 0.981515; 0.992328
2.80194; 25.4922; 0.204841; 0.413; -0.000655454; 0.016; 0.982109; 0.981516; 0.992329
2.80294; 25.4806; 0.204922; 0.412985; -0.00063111; 0.016; 0.982111; 0.981518; 0.99233
2.80394; 25.4695; 0.205011; 0.412969; -0.000606779; 0.016; 0.982113; 0.981519; 0.992332
2.80494; 25.4588; 0.205108; 0.412953; -0.000582463; 0.016; 0.982114; 0.98152; 0.992333
2.80594; 25.4485; 0.205213; 0.412936; -0.000558161; 0.016; 0.982116; 0.981521; 0.992334
2.80694; 25.4387; 0.205325; 0.412919; -0.000533875; 0.016; 0.982117; 0.981523; 0.992336
2.80794; 25.4293; 0.205446; 0.412901; -0.000509606; 0.016; 0.982118; 0.981524; 0.992337
2.80894; 25.4204; 0.205574; 0.412883; -0.000485354; 0.016; 0.98212; 0.981525; 0.992339
2.80994; 25.4118; 0.20571; 0.412864; -0.000461122; 0.016; 0.982121; 0.981526; 0.99234
2.81094; 25.4038; 0.205853; 0.412845; -0.000436909; 0.016; 0.982122; 0.981528; 0.992342
2.81194; 25.3961; 0.206005; 0.412826; -0.000412717; 0.016; 0.982124; 0.981529; 0.992344
2.81294; 25.3889; 0.206164; 0.412806; -0.000388546; 0.016; 0.982125; 0.981531; 0.992346
2.81394; 25.3821; 0.206331; 0.412785; -0.000364398; 0.016; 0.982126; 0.981532; 0.992348
2.81494; 25.3758; 0.206505; 0.412765; -0.000340273; 0.016; 0.982127; 0.981533; 0.992349
2.81594; 25.3699; 0.206687; 0.412743; -0.000316173; 0.016; 0.982129; 0.981535; 0.992351
2.81694; 25.3644; 0.206877; 0.412722; -0.000292098; 0.016; 0.98213; 0.981536; 0.992353
2.81794; 25.3594; 0.207074; 0.412699; -0.00026805; 0.016; 0.982131; 0.981538; 0.992356
2.81894; 25.3548; 0.20728; 0.412677; -0.000244029; 0.016; 0.982135; 0.981545; 0.992361
2.81994; 25.3506; 0.207493; 0.412654; -0.000220036; 0.016; 0.982136; 0.981546; 0.992364
2.82094; 25.3468; 0.207713; 0.41263; -0.000196072; 0.016; 0.982137; 0.981548; 0.992366
2.82194; 25.3435; 0.20794; 0.412606; -0.000172139; 0.016; 0.982138; 0.98155; 0.992368
2.82294; 25.3406; 0.208175; 0.412582; -0.000148236; 0.016; 0.98214; 0.981552; 0.992371
2.82394; 25.3382; 0.208418; 0.412557; -0.000124365; 0.016; 0.982141; 0.981554; 0.992374
2.82494; 25.3362; 0.208668; 0.412532; -0.000100528; 0.016; 0.982142; 0.981556; 0.992376
2.82594; 25.3346; 0.208925; 0.412506; -7.67235e-05; 0.016; 0.982143; 0.981558; 0.992379
2.82694; 25.3334; 0.20919; 0.41248; -5.29541e-05; 0.016; 0.982144; 0.98156; 0.992382
2.82794; 25.3327; 0.209462; 0.412453; -2.92203e-05; 0.016; 0.982145; 0.981561; 0.992384
2.82894; 25.3323; 0.209742; 0.412426; -5.52303e-06; 0.016; 0.982146; 0.981563; 0.992387
2.82994; 25.3325; 0.210029; 0.412399; 1.81369e-05; 0.016; 0.982148; 0.981565; 0.99239
2.83094; 25.333; 0.210323; 0.412371; 4.17585e-05; 0.016; 0.982149; 0.981567; 0.992393
2.83194; 25.334; 0.210624; 0.412343; 6.53409e-05; 0.016; 0.98215; 0.98157; 0.992396
2.83294; 25.3353; 0.210933; 0.412314; 8.88832e-05; 0.016; 0.982151; 0.981572; 0.992399
2.83394; 25.3372; 0.211248; 0.412285; 0.000112385; 0.016; 0.982152; 0.981574; 0.992402
2.83494; 25.3394; 0.211571; 0.412256; 0.000135844; 0.016; 0.982153; 0.981576; 0.992405
2.83594; 25.3421; 0.211902; 0.412226; 0.000159261; 0.016; 0.982154; 0.981578; 0.992408
2.83694; 25.3451; 0.212239; 0.412195; 0.000182634; 0.016; 0.982155; 0.98158; 0.992412
2.83794; 25.3486; 0.212584; 0.412165; 0.000205962; 0.016; 0.982156; 0.981582; 0.992415
2.83894; 25.3525; 0.212935; 0.412134; 0.000229246; 0.016; 0.982157; 0.981584; 0.992418
2.83994; 25.3569; 0.213294; 0.412102; 0.000252482; 0.016; 0.982158; 0.981587; 0.992422
2.84094; 25.3616; 0.213659; 0.41207; 0.000275672; 0.016; 0.982159; 0.981589; 0.992425
2.84194; 25.3668; 0.214032; 0.412038; 0.000298814; 0.016; 0.98216; 0.981591; 0.992429
2.84294; 25.3724; 0.214412; 0.412005; 0.000321907; 0.016; 0.982161; 0.981593; 0.992432
2.84394; 25.3784; 0.214798; 0.411972; 0.00034495; 0.016; 0.982162; 0.981596; 0.992436
2.84494; 25.3848; 0.215192; 0.411938; 0.000367943; 0.016; 0.982162; 0.981598; 0.992439
2.84594; 25.3916; 0.215592; 0.411904; 0.000390884; 0.016; 0.982163; 0.9816; 0.992443
2.84694; 25.3989; 0.215999; 0.41187; 0.000413773; 0.016; 0.982164; 0.981602; 0.992447
2.84794; 25.4065; 0.216413; 0.411835; 0.000436609; 0.016; 0.982165; 0.981605; 0.99245
2.84894; 25.4146; 0.216834; 0.4118; 0.000459391; 0.016; 0.982166; 0.981607; 0.992454
2.84994; 25.4231; 0.217262; 0.411764; 0.000482118; 0.016; 0.982167; 0.981609; 0.992458
2.85094; 25.432; 0.217696; 0.411728; 0.000504789; 0.016; 0.982168; 0.981612; 0.992462
2.85194; 25.4412; 0.218137; 0.411692; 0.000527404; 0.016; 0.982169; 0.981614; 0.992466
2.85294; 25.4509; 0.218585; 0.411655; 0.000549962; 0.016; 0.98217; 0.981616; 0.99247
2.85394; 25.461; 0.219039; 0.411618; 0.000572462; 0.016; 0.98217; 0.981619; 0.992474
2.85494; 25.4716; 0.2195; 0.411581; 0.000594902; 0.016; 0.982171; 0.981621; 0.992478
2.85594; 25.4825; 0.219968; 0.411543; 0.000617284; 0.016; 0.982172; 0.981624; 0.992482
2.85694; 25.4938; 0.220442; 0.411505; 0.000639604; 0.016; 0.982173; 0.981626; 0.992486
2.85794; 25.5055; 0.220923; 0.411466; 0.000661863; 0.016; 0.982174; 0.981629; 0.99249
2.85894; 25.5176; 0.22141; 0.411427; 0.000684061; 0.016; 0.982174; 0.981631; 0.992494
2.85994; 25.5301; 0.221903; 0.411388; 0.000706195; 0.016; 0.982175; 0.981633; 0.992498
2.86094; 25.543; 0.222403; 0.411348; 0.000728265; 0.016; 0.982176; 0.981636; 0.992502
2.86194; 25.5563; 0.22291; 0.411308; 0.000750271; 0.016; 0.982177; 0.981638; 0.992507
2.86294; 25.57; 0.223423; 0.411268; 0.000772212; 0.016; 0.982178; 0.981641; 0.992511
2.86394; 25.5841; 0.223942; 0.411227; 0.000794087; 0.016; 0.982178; 0.981643; 0.992515
2.86494; 25.5986; 0.224467; 0.411186; 0.000815894; 0.016; 0.982179; 0.981646; 0.99252
2.86594; 25.6135; 0.224999; 0.411144; 0.000837634; 0.016; 0.98218; 0.981648; 0.992524
2.86694; 25.6288; 0.225537; 0.411102; 0.000859306; 0.016; 0.98218; 0.98165; 0.992528
2.86794; 25.6444; 0.226081; 0.41106; 0.000880909; 0.016; 0.982181; 0.981653; 0.992533
2.86894; 25.6605; 0.226631; 0.411018; 0.000902441; 0.016; 0.982182; 0.981655; 0.992537
2.86994; 25.6769; 0.227188; 0.410975; 0.000923903; 0.016; 0.982182; 0.981658; 0.992542
2.87094; 25.6938; 0.22775; 0.410931; 0.000945294; 0.016; 0.982183; 0.98166; 0.992546
2.87194; 25.711; 0.228319; 0.410888; 0.000966612; 0.016; 0.982184; 0.981662; 0.992551
2.87294; 25.7286; 0.228894; 0.410844; 0.000987858; 0.016; 0.982184; 0.981665; 0.992555
2.87393; 25.7465; 0.229474; 0.4108; 0.00100903; 0.016; 0.982185; 0.981667; 0.99256
2.87493; 25.7649; 0.230061; 0.410755; 0.00103013; 0.016; 0.982185; 0.98167; 0.992564
2.87593; 25.7836; 0.230653; 0.41071; 0.00105115; 0.016; 0.982186; 0.981672; 0.992569
2.87693; 25.8027; 0.231252; 0.410665; 0.0010721; 0.016; 0.982186; 0.981674; 0.992573
2.87793; 25.8222; 0.231856; 0.410619; 0.00109297; 0.016; 0.982187; 0.981677; 0.992578
2.87893; 25.8421; 0.232466; 0.410573; 0.00111376; 0.016; 0.982187; 0.981679; 0.992582
2.87993; 25.8623; 0.233082; 0.410527; 0.00113447; 0.016; 0.982188; 0.981681; 0.992587
2.88093; 25.8829; 0.233704; 0.41048; 0.00115511; 0.016; 0.982188; 0.981683; 0.992591
2.88193; 25.9039; 0.234331; 0.410434; 0.00117567; 0.016; 0.982188; 0.981686; 0.992596
2.88293; 25.9252; 0.234964; 0.410386; 0.00119614; 0.016; 0.982189; 0.981688; 0.992601
2.88393; 25.947; 0.235603; 0.410339; 0.00121654; 0.016; 0.982189; 0.98169; 0.992605
2.88493; 25.969; 0.236247; 0.410291; 0.00123685; 0.016; 0.982189; 0.981692; 0.99261
2.88593; 25.9915; 0.236897; 0.410243; 0.00125708; 0.016; 0.98219; 0.981694; 0.992614
2.88693; 26.0143; 0.237553; 0.410194; 0.00127723; 0.016; 0.98219; 0.981697; 0.992619
2.88793; 26.0375; 0.238213; 0.410145; 0.0012973; 0.016; 0.98219; 0.981699; 0.992624
2.88893; 26.061; 0.23888; 0.410096; 0.00131728; 0.016; 0.98219; 0.981701; 0.992628
2.88993; 26.0849; 0.239552; 0.410047; 0.00133718; 0.016; 0.98219; 0.981703; 0.992633
2.89093; 26.1091; 0.240229; 0.409997; 0.00135699; 0.016; 0.982191; 0.981705; 0.992637
2.89193; 26.1337; 0.240911; 0.409947; 0.00137671; 0.016; 0.982191; 0.981707; 0.992642
2.89293; 26.1587; 0.241599; 0.409897; 0.00139635; 0.016; 0.982191; 0.981709; 0.992647
2.89393; 26.184; 0.242292; 0.409846; 0.0014159; 0.016; 0.982191; 0.981711; 0.992651
2.89493; 26.2097; 0.242991; 0.409796; 0.00143537; 0.016; 0.982191; 0.981712; 0.992656
2.89593; 26.2357; 0.243694; 0.409744; 0.00145474; 0.016; 0.982191; 0.981714; 0.99266
2.89693; 26.262; 0.244403; 0.409693; 0.00147402; 0.016; 0.982191; 0.981716; 0.992665
2.89793; 26.2887; 0.245117; 0.409641; 0.00149322; 0.016; 0.98219; 0.981718; 0.992669
2.89893; 26.3158; 0.245836; 0.409589; 0.00151232; 0.016; 0.98219; 0.981719; 0.992674
2.89993; 26.3432; 0.24656; 0.409537; 0.00153133; 0.016; 0.98219; 0.981721; 0.992679
2.90093; 26.3709; 0.247289; 0.409484; 0.00155025; 0.016; 0.98219; 0.981723; 0.992683
2.90193; 26.399; 0.248023; 0.409432; 0.00156908; 0.016; 0.98219; 0.981724; 0.992687
2.90293; 26.4274; 0.248762; 0.409378; 0.00158782; 0.016; 0.982189; 0.981726; 0.992692
2.90393; 26.4562; 0.249505; 0.409325; 0.00160646; 0.016; 0.982189; 0.981727; 0.992696
2.90493; 26.4852; 0.250254; 0.409272; 0.001625; 0.016; 0.982188; 0.981729; 0.992701
2.90593; 26.5147; 0.251008; 0.409218; 0.00164346; 0.016; 0.982188; 0.98173; 0.992705
2.90693; 26.5444; 0.251766; 0.409164; 0.00166181; 0.016; 0.982187; 0.981731; 0.99271
2.90793; 26.5745; 0.252529; 0.409109; 0.00168007; 0.016; 0.982187; 0.981733; 0.992714
2.90893; 26.6049; 0.253296; 0.409054; 0.00169824; 0.016; 0.982186; 0.981734; 0.992718
2.90993; 26.6356; 0.254069; 0.409; 0.0017163; 0.016; 0.982185; 0.981735; 0.992722
2.91093; 26.6667; 0.254846; 0.408944; 0.00173427; 0.016; 0.982185; 0.981736; 0.992727
2.91193; 26.6981; 0.255627; 0.408889; 0.00175214; 0.016; 0.982184; 0.981737; 0.992731
2.91293; 26.7298; 0.256413; 0.408833; 0.00176991; 0.016; 0.982183; 0.981738; 0.992735
2.91393; 26.7618; 0.257204; 0.408777; 0.00178759; 0.016; 0.982182; 0.981739; 0.992739
2.91493; 26.7941; 0.257998; 0.408721; 0.00180516; 0.016; 0.982181; 0.98174; 0.992743
2.91593; 26.8268; 0.258798; 0.408665; 0.00182263; 0.016; 0.98218; 0.981741; 0.992747
2.91693; 26.8597; 0.259602; 0.408608; 0.00184; 0.016; 0.982179; 0.981741; 0.992751
2.91793; 26.893; 0.26041; 0.408551; 0.00185727; 0.016; 0.982178; 0.981742; 0.992755
2.91893; 26.9266; 0.261222; 0.408494; 0.00187444; 0.016; 0.982177; 0.981742; 0.992759
2.91993; 26.9605; 0.262039; 0.408437; 0.0018915; 0.016; 0.982175; 0.981743; 0.992763
2.92093; 26.9947; 0.26286; 0.408379; 0.00190846; 0.016; 0.982174; 0.981743; 0.992767
2.92193; 27.0292; 0.263685; 0.408322; 0.00192532; 0.016; 0.982173; 0.981744; 0.992771
2.92293; 27.064; 0.264514; 0.408264; 0.00194207; 0.016; 0.982171; 0.981744; 0.992775
2.92393; 27.0991; 0.265347; 0.408205; 0.00195872; 0.016; 0.98217; 0.981744; 0.992778
2.92493; 27.1345; 0.266185; 0.408147; 0.00197526; 0.016; 0.982168; 0.981744; 0.992782
