Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eXST1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.656,5317.951,0.00038431058,0.15737985,0.7422,0.12398713,6.5242754e-18,0.012824165,0.0064120824
5.658,5323.6187,0.0003838963,0.15746051,0.7417999,0.12392028,3.1217218e-29,0.012824165,0.0064120824
5.66,5329.2886,0.00038348246,0.15754116,0.74139994,0.12385347,7.935921e-30,0.012824165,0.0064120824
5.662,5334.962,0.00038306904,0.1576218,0.74100024,0.123786695,1.434838e-17,0.012824165,0.0064120824
5.664,5340.6377,0.00038265612,0.15770245,0.7406007,0.12371995,9.7152876e-18,0.012824165,0.0064120824
5.666,5346.3164,0.0003822436,0.15778308,0.7402014,0.12365325,4.2600388e-29,0.012824165,0.0064120824
5.668,5351.998,0.00038183155,0.1578637,0.7398023,0.12358658,1.3612758e-17,0.012824165,0.0064120824
5.67,5357.6826,0.0003814199,0.15794432,0.7394035,0.12351995,3.6154245e-30,0.012824165,0.0064120824
5.672,5363.37,0.00038100875,0.15802495,0.7390048,0.12345336,9.296766e-31,0.012824165,0.0064120824
5.674,5369.0605,0.000380598,0.15810555,0.7386064,0.12338679,1.2127354e-29,0.012824165,0.0064120824
5.676,5374.754,0.00038018773,0.15818617,0.7382082,0.12332027,9.210483e-30,0.012824165,0.0064120824
5.678,5380.45,0.00037977786,0.15826677,0.73781013,0.123253785,1.1192042e-17,0.012824165,0.0064120824
5.68,5386.149,0.00037936846,0.15834737,0.7374124,0.123187326,6.65462e-30,0.012824165,0.0064120824
5.682,5391.851,0.0003789595,0.15842795,0.7370148,0.12312091,1.7780573e-17,0.012824165,0.0064120824
5.684,5397.556,0.000378551,0.15850854,0.73661745,0.123054534,6.2456653e-18,0.012824165,0.0064120824
5.686,5403.2637,0.0003781429,0.15858911,0.7362203,0.12298819,6.2531992e-30,0.012824165,0.0064120824
5.688,5408.9746,0.00037773527,0.1586697,0.73582333,0.12292188,5.3391623e-30,0.012824165,0.0064120824
5.69,5414.688,0.00037732805,0.15875027,0.7354266,0.1228556,7.157287e-18,0.012824165,0.0064120824
5.692,5420.4043,0.0003769213,0.15883082,0.7350301,0.12278937,1.32743405e-30,0.012824165,0.0064120824
5.694,5426.124,0.00037651497,0.15891138,0.73463386,0.12272316,5.7062786e-18,0.012824165,0.0064120824
5.696,5431.8467,0.0003761091,0.15899193,0.7342378,0.122657,4.4335524e-18,0.012824165,0.0064120824
5.698,5437.572,0.00037570362,0.15907247,0.7338419,0.12259087,1.6252419e-30,0.012824165,0.0064120824
5.7,5443.3,0.0003752986,0.15915301,0.73344624,0.122524776,1.3659005e-30,0.012824165,0.0064120824
5.702,5449.031,0.00037489404,0.15923356,0.7330508,0.12245871,2.4316275e-18,0.012824165,0.0064120824
5.704,5454.7646,0.0003744899,0.15931408,0.7326556,0.12239269,1.3617423e-29,0.012824165,0.0064120824
5.706,5460.5015,0.0003740862,0.1593946,0.7322606,0.1223267,9.193147e-18,0.012824165,0.0064120824
5.708,5466.241,0.00037368294,0.15947513,0.73186576,0.12226075,1.002423e-29,0.012824165,0.0064120824
5.71,5471.984,0.00037328008,0.15955564,0.7314712,0.122194834,1.3605746e-29,0.012824165,0.0064120824
5.712,5477.729,0.0003728777,0.15963614,0.73107684,0.12212895,6.0153725e-30,0.012824165,0.0064120824
5.714,5483.478,0.0003724757,0.15971665,0.7306827,0.12206311,2.5383952e-29,0.012824165,0.0064120824
5.716,5489.229,0.0003720742,0.15979715,0.7302887,0.1219973,7.388973e-30,0.012824165,0.0064120824
5.718,5494.9834,0.0003716731,0.15987764,0.729895,0.121931516,3.8232358e-29,0.012824165,0.0064120824
5.72,5500.74,0.0003712724,0.15995812,0.7295014,0.12186578,9.9077954e-30,0.012824165,0.0064120824
5.722,5506.5005,0.00037087218,0.1600386,0.72910815,0.12180007,3.0409515e-17,0.012824165,0.0064120824
5.724,5512.263,0.00037047238,0.16011907,0.728715,0.1217344,1.3684184e-17,0.012824165,0.0064120824
5.726,5518.029,0.000370073,0.16019955,0.72832215,0.12166877,2.1163782e-29,0.012824165,0.0064120824
5.728,5523.798,0.00036967406,0.16028,0.7279295,0.121603176,3.0094933e-29,0.012824165,0.0064120824
5.73,5529.5693,0.00036927554,0.16036047,0.727537,0.12153761,2.206093e-28,0.012824165,0.0064120824
5.732,5535.3438,0.00036887746,0.16044092,0.7271447,0.12147208,1.9693743e-29,0.012824165,0.0064120824
5.734,5541.121,0.00036847978,0.16052137,0.7267527,0.12140659,1.5718837e-28,0.012824165,0.0064120824
5.736,5546.9014,0.00036808258,0.16060181,0.72636086,0.12134113,1.074647e-28,0.012824165,0.0064120824
5.738,5552.6846,0.00036768577,0.16068225,0.72596925,0.12127571,4.7210095e-29,0.012824165,0.0064120824
5.74,5558.4707,0.00036728938,0.16076268,0.72557783,0.12121032,3.7067915e-17,0.012824165,0.0064120824
5.742,5564.2593,0.00036689345,0.1608431,0.72518665,0.12114497,9.630349e-29,0.012824165,0.0064120824
5.744,5570.0513,0.00036649793,0.16092353,0.72479564,0.12107965,2.4355694e-29,0.012824165,0.0064120824
5.746,5575.846,0.00036610282,0.16100393,0.7244049,0.12101438,1.843524e-17,0.012824165,0.0064120824
5.748,5581.6436,0.00036570817,0.16108434,0.7240143,0.12094913,1.8896084e-17,0.012824165,0.0064120824
5.75,5587.444,0.0003653139,0.16116475,0.72362393,0.12088392,5.4836545e-18,0.012824165,0.0064120824
5.752,5593.248,0.0003649201,0.16124515,0.7232338,0.12081874,6.251543e-29,0.012824165,0.0064120824
5.754,5599.0537,0.0003645267,0.16132554,0.7228438,0.1207536,9.153473e-18,0.012824165,0.0064120824
5.756,5604.8633,0.00036413374,0.16140592,0.72245413,0.1206885,3.0636002e-29,0.012824165,0.0064120824
5.758,5610.6753,0.0003637412,0.16148631,0.7220646,0.120623425,1.8896979e-17,0.012824165,0.0064120824
5.76,5616.49,0.00036334904,0.16156669,0.7216753,0.12055839,1.0229731e-17,0.012824165,0.0064120824
5.762,5622.3086,0.00036295736,0.16164705,0.7212862,0.12049339,1.2781949e-29,0.012824165,0.0064120824
5.764,5628.129,0.00036256606,0.16172741,0.7208973,0.12042842,2.3313018e-28,0.012824165,0.0064120824
5.766,5633.9526,0.0003621752,0.16180778,0.72050864,0.120363496,1.0300269e-28,0.012824165,0.0064120824
5.768,5639.7793,0.00036178477,0.16188814,0.72012013,0.120298594,1.4404252e-17,0.012824165,0.0064120824
5.77,5645.609,0.00036139475,0.16196848,0.71973187,0.12023374,6.158494e-29,0.012824165,0.0064120824
5.772,5651.441,0.00036100514,0.16204883,0.71934384,0.12016891,4.5425368e-18,0.012824165,0.0064120824
5.774,5657.2764,0.00036061596,0.16212916,0.718956,0.12010412,1.268492e-17,0.012824165,0.0064120824
5.776,5663.1143,0.00036022722,0.1622095,0.7185683,0.120039366,1.2108899e-28,0.012824165,0.0064120824
5.778,5668.9556,0.00035983886,0.16228983,0.7181809,0.11997464,5.534802e-29,0.012824165,0.0064120824
5.78,5674.7993,0.00035945093,0.16237015,0.7177937,0.11990996,1.9224261e-29,0.012824165,0.0064120824
5.782,5680.6465,0.00035906344,0.16245046,0.7174067,0.1198453,1.9236611e-17,0.012824165,0.0064120824
5.784,5686.496,0.00035867633,0.16253076,0.71701986,0.11978068,6.4506207e-29,0.012824165,0.0064120824
5.786,5692.348,0.00035828966,0.16261108,0.71663326,0.1197161,9.139342e-18,0.012824165,0.0064120824
5.788,5698.204,0.00035790342,0.16269137,0.7162469,0.119651556,8.1601795e-30,0.012824165,0.0064120824
5.79,5704.062,0.00035751757,0.16277167,0.7158607,0.11958704,2.1903868e-29,0.012824165,0.0064120824
5.792,5709.924,0.00035713214,0.16285196,0.7154747,0.119522564,2.3059451e-29,0.012824165,0.0064120824
5.794,5715.7876,0.00035674713,0.16293225,0.71508896,0.11945812,6.9042454e-31,0.012824165,0.0064120824
5.796,5721.655,0.00035636255,0.16301252,0.71470344,0.119393714,2.2406276e-31,0.012824165,0.0064120824
5.798,5727.525,0.00035597835,0.16309279,0.7143181,0.11932933,2.948077e-31,0.012824165,0.0064120824
5.8,5733.3975,0.0003555946,0.16317306,0.71393293,0.119265,4.844665e-30,0.012824165,0.0064120824
5.802,5739.273,0.00035521123,0.16325332,0.713548,0.11920069,8.24018e-30,0.012824165,0.0064120824
5.804,5745.152,0.00035482828,0.16333358,0.71316326,0.11913642,5.3986882e-30,0.012824165,0.0064120824
5.806,5751.033,0.00035444577,0.16341382,0.71277875,0.119072184,5.7492163e-18,0.012824165,0.0064120824
5.808,5756.918,0.00035406364,0.16349407,0.7123944,0.11900798,5.6195445e-18,0.012824165,0.0064120824
5.81,5762.8047,0.00035368194,0.16357431,0.7120103,0.11894382,4.978387e-18,0.012824165,0.0064120824
5.812,5768.6953,0.00035330062,0.16365455,0.7116264,0.11887968,1.6367115e-30,0.012824165,0.0064120824
5.814,5774.5884,0.00035291974,0.16373478,0.7112427,0.118815586,4.5189352e-18,0.012824165,0.0064120824
5.816,5780.4844,0.00035253927,0.16381499,0.7108592,0.11875152,6.9957725e-18,0.012824165,0.0064120824
5.818,5786.383,0.0003521592,0.16389522,0.7104759,0.11868749,1.1642551e-30,0.012824165,0.0064120824
5.82,5792.2847,0.00035177954,0.16397543,0.71009284,0.118623495,9.9888026e-30,0.012824165,0.0064120824
5.822,5798.1895,0.0003514003,0.16405563,0.70970994,0.11855953,1.1501607e-29,0.012824165,0.0064120824
5.824,5804.0967,0.00035102144,0.16413583,0.7093273,0.118495606,3.8581598e-30,0.012824165,0.0064120824
5.826,5810.0073,0.000350643,0.16421603,0.70894486,0.11843172,1.8167247e-17,0.012824165,0.0064120824
5.828,5815.9204,0.00035026498,0.16429622,0.70856255,0.11836786,4.5221737e-18,0.012824165,0.0064120824
5.83,5821.8364,0.00034988736,0.16437641,0.70818055,0.11830404,2.9093077e-29,0.012824165,0.0064120824
5.832,5827.756,0.00034951014,0.16445659,0.70779866,0.118240245,2.8298355e-17,0.012824165,0.0064120824
5.834,5833.6777,0.00034913333,0.16453676,0.707417,0.11817649,7.972224e-18,0.012824165,0.0064120824
5.836,5839.6025,0.00034875693,0.16461693,0.7070356,0.118112765,1.09039556e-29,0.012824165,0.0064120824
5.838,5845.53,0.00034838094,0.1646971,0.70665437,0.118049085,1.7895429e-17,0.012824165,0.0064120824
5.84,5851.4604,0.00034800533,0.16477725,0.7062733,0.11798543,6.4570846e-29,0.012824165,0.0064120824
5.842,5857.394,0.00034763015,0.1648574,0.7058925,0.117921814,1.5943605e-17,0.012824165,0.0064120824
5.844,5863.3306,0.00034725535,0.16493756,0.70551187,0.11785822,6.265654e-18,0.012824165,0.0064120824
5.846,5869.2695,0.000346881,0.1650177,0.7051315,0.11779468,9.167792e-30,0.012824165,0.0064120824
5.848,5875.2114,0.000346507,0.16509783,0.70475125,0.11773116,6.491245e-29,0.012824165,0.0064120824
5.85,5881.1567,0.00034613343,0.16517796,0.7043712,0.11766768,8.950017e-18,0.012824165,0.0064120824
5.852,5887.1045,0.00034576023,0.16525808,0.7039914,0.11760423,2.5119676e-29,0.012824165,0.0064120824
5.854,5893.055,0.00034538747,0.1653382,0.70361185,0.117540814,1.6201881e-28,0.012824165,0.0064120824
5.856,5899.0093,0.00034501508,0.16541831,0.7032324,0.11747744,1.04891e-28,0.012824165,0.0064120824
5.858,5904.9653,0.0003446431,0.16549842,0.70285326,0.117414095,1.6175704e-17,0.012824165,0.0064120824
5.86,5910.925,0.00034427154,0.16557853,0.70247424,0.11735078,9.035685e-29,0.012824165,0.0064120824
5.862,5916.8867,0.00034390035,0.16565862,0.70209545,0.1172875,1.32771314e-17,0.012824165,0.0064120824
5.864,5922.8525,0.00034352957,0.16573872,0.7017169,0.11722425,4.4501058e-29,0.012824165,0.0064120824
5.866,5928.8203,0.0003431592,0.16581881,0.70133847,0.11716105,5.648729e-29,0.012824165,0.0064120824
5.868,5934.7915,0.00034278922,0.16589889,0.70096034,0.11709787,1.1746255e-28,0.012824165,0.0064120824
5.87,5940.765,0.00034241963,0.16597897,0.7005823,0.117034726,1.1244283e-28,0.012824165,0.0064120824
5.872,5946.7417,0.00034205045,0.16605903,0.70020455,0.11697162,1.1073481e-17,0.012824165,0.0064120824
5.874,5952.721,0.00034168165,0.16613911,0.699827,0.11690854,6.139183e-29,0.012824165,0.0064120824
5.876,5958.704,0.00034131325,0.16621916,0.6994496,0.1168455,1.8051624e-17,0.012824165,0.0064120824
5.878,5964.689,0.00034094526,0.16629922,0.6990725,0.116782494,9.343905e-18,0.012824165,0.0064120824
5.88,5970.6772,0.00034057765,0.16637927,0.6986955,0.11671952,1.02152265e-29,0.012824165,0.0064120824
5.882,5976.6685,0.00034021045,0.1664593,0.6983187,0.11665659,8.9562e-18,0.012824165,0.0064120824
5.884,5982.6626,0.00033984365,0.16653936,0.69794214,0.116593674,2.8733027e-29,0.012824165,0.0064120824
5.886,5988.659,0.00033947724,0.16661939,0.6975658,0.116530806,9.288425e-18,0.012824165,0.0064120824
5.888,5994.659,0.0003391112,0.16669941,0.6971896,0.11646797,3.1551628e-30,0.012824165,0.0064120824
5.89,6000.662,0.00033874557,0.16677944,0.6968137,0.11640516,3.2722227e-29,0.012824165,0.0064120824
5.892,6006.6675,0.00033838034,0.16685945,0.69643795,0.11634239,1.4216404e-17,0.012824165,0.0064120824
5.894,6012.676,0.0003380155,0.16693947,0.6960624,0.116279654,1.6930542e-29,0.012824165,0.0064120824
5.896,6018.687,0.00033765103,0.16701947,0.695687,0.11621695,2.6274328e-17,0.012824165,0.0064120824
5.898,6024.701,0.00033728697,0.16709948,0.69531184,0.116154276,1.4421248e-29,0.012824165,0.0064120824
5.9,6030.7183,0.0003369233,0.16717947,0.69493693,0.11609164,7.927923e-18,0.012824165,0.0064120824
5.902,6036.7383,0.00033656,0.16725945,0.69456214,0.11602904,1.5569887e-17,0.012824165,0.0064120824
5.904,6042.7607,0.00033619712,0.16733944,0.69418764,0.11596647,9.428817e-30,0.012824165,0.0064120824
5.906,6048.786,0.00033583463,0.16741942,0.69381326,0.11590393,4.953764e-18,0.012824165,0.0064120824
5.908,6054.8154,0.00033547252,0.1674994,0.6934391,0.115841426,1.8060417e-31,0.012824165,0.0064120824
5.91,6060.846,0.0003351108,0.16757937,0.69306517,0.11577895,8.576477e-30,0.012824165,0.0064120824
5.912,6066.881,0.00033474946,0.16765933,0.6926914,0.11571652,1.5109966e-30,0.012824165,0.0064120824
5.914,6072.918,0.00033438852,0.16773929,0.69231784,0.11565412,1.1183052e-30,0.012824165,0.0064120824
5.916,6078.958,0.00033402795,0.16781923,0.69194454,0.11559175,4.967035e-31,0.012824165,0.0064120824
5.918,6085.001,0.0003336678,0.16789919,0.69157135,0.11552941,7.0931157e-32,0.012824165,0.0064120824
5.92,6091.047,0.00033330815,0.16797912,0.6911986,0.11546714,2.028667e-30,0.012824165,0.0064120824
5.922,6097.0957,0.00033294893,0.16805907,0.690826,0.1154049,4.567616e-31,0.012824165,0.0064120824
5.924,6103.147,0.00033259008,0.168139,0.69045365,0.11534269,9.876592e-18,0.012824165,0.0064120824
5.926,6109.2017,0.00033223163,0.16821891,0.6900815,0.11528052,3.1231896e-18,0.012824165,0.0064120824
5.928,6115.2593,0.00033187357,0.16829884,0.6897095,0.11521838,7.4468997e-31,0.012824165,0.0064120824
5.93,6121.32,0.00033151588,0.16837876,0.68933773,0.11515627,3.9894337e-30,0.012824165,0.0064120824
5.932,6127.383,0.0003311586,0.16845866,0.68896616,0.1150942,9.563661e-31,0.012824165,0.0064120824
5.934,6133.4487,0.00033080167,0.16853856,0.68859476,0.11503216,1.3717406e-30,0.012824165,0.0064120824
5.936,6139.518,0.00033044515,0.16861846,0.6882236,0.114970155,1.3707085e-30,0.012824165,0.0064120824
5.938,6145.59,0.00033008904,0.16869836,0.6878527,0.11490819,5.0971944e-30,0.012824165,0.0064120824
5.94,6151.664,0.00032973327,0.16877824,0.6874819,0.11484625,1.8610296e-29,0.012824165,0.0064120824
5.942,6157.7417,0.00032937792,0.16885813,0.6871113,0.114784345,1.8792696e-17,0.012824165,0.0064120824
5.944,6163.822,0.00032902294,0.168938,0.686741,0.114722475,1.8015979e-17,0.012824165,0.0064120824
5.946,6169.906,0.00032866833,0.16901787,0.6863708,0.114660636,9.538307e-18,0.012824165,0.0064120824
5.948,6175.9917,0.0003283141,0.16909774,0.6860009,0.11459883,2.4560048e-29,0.012824165,0.0064120824
5.95,6182.081,0.0003279603,0.16917759,0.6856311,0.11453707,4.7702284e-29,0.012824165,0.0064120824
5.952,6188.173,0.00032760686,0.16925745,0.68526155,0.11447533,6.023592e-29,0.012824165,0.0064120824
5.954,6194.2676,0.00032725377,0.1693373,0.6848922,0.11441363,1.1996902e-29,0.012824165,0.0064120824
5.956,6200.365,0.0003269011,0.16941714,0.68452305,0.11435196,2.7077116e-28,0.012824165,0.0064120824
5.958,6206.466,0.0003265488,0.16949698,0.6841541,0.11429033,3.346455e-29,0.012824165,0.0064120824
5.96,6212.5693,0.00032619687,0.16957681,0.6837853,0.114228725,2.3308767e-17,0.012824165,0.0064120824
5.962,6218.6753,0.00032584535,0.16965663,0.6834168,0.114167154,1.7409002e-17,0.012824165,0.0064120824
5.964,6224.7847,0.00032549418,0.16973646,0.6830484,0.11410562,2.720579e-17,0.012824165,0.0064120824
5.966,6230.897,0.0003251434,0.16981629,0.68268025,0.11404412,4.0011014e-17,0.012824165,0.0064120824
5.968,6237.0117,0.00032479299,0.1698961,0.6823123,0.11398265,2.5287977e-17,0.012824165,0.0064120824
5.97,6243.1294,0.00032444298,0.16997589,0.68194455,0.11392122,5.7072605e-29,0.012824165,0.0064120824
5.972,6249.2505,0.00032409333,0.1700557,0.681577,0.11385982,2.1683967e-29,0.012824165,0.0064120824
5.974,6255.374,0.00032374408,0.1701355,0.6812096,0.11379845,4.21521e-30,0.012824165,0.0064120824
5.976,6261.5005,0.0003233952,0.17021528,0.6808425,0.113737114,8.1269447e-29,0.012824165,0.0064120824
5.978,6267.6294,0.00032304667,0.17029506,0.68047553,0.11367581,2.0111131e-17,0.012824165,0.0064120824
5.98,6273.7617,0.00032269856,0.17037484,0.6801088,0.113614544,7.105208e-30,0.012824165,0.0064120824
5.982,6279.897,0.0003223508,0.17045462,0.6797422,0.11355331,1.1944485e-28,0.012824165,0.0064120824
5.984,6286.035,0.0003220034,0.17053439,0.6793759,0.11349211,1.2526129e-17,0.012824165,0.0064120824
5.986,6292.176,0.0003216564,0.17061415,0.67900974,0.11343094,1.1071066e-28,0.012824165,0.0064120824
5.988,6298.3193,0.00032130978,0.1706939,0.67864376,0.11336981,2.7020121e-17,0.012824165,0.0064120824
5.99,6304.466,0.00032096353,0.17077366,0.67827797,0.113308705,1.7953932e-17,0.012824165,0.0064120824
5.992,6310.615,0.00032061766,0.1708534,0.6779124,0.11324763,4.2839044e-29,0.012824165,0.0064120824
5.994,6316.7676,0.00032027214,0.17093316,0.67754704,0.1131866,1.7000194e-28,0.012824165,0.0064120824
5.996,6322.923,0.000319927,0.1710129,0.6771819,0.11312559,5.6276854e-30,0.012824165,0.0064120824
5.998,6329.0806,0.00031958226,0.17109261,0.67681694,0.113064624,9.108251e-18,0.012824165,0.0064120824
6.0,6335.2417,0.00031923788,0.17117235,0.67645216,0.11300369,3.34514e-18,0.012824165,0.0064120824
6.002,6341.406,0.00031889387,0.17125207,0.6760876,0.112942785,3.4587442e-29,0.012824165,0.0064120824
6.004,6347.5723,0.0003185502,0.17133178,0.6757232,0.11288192,9.054511e-18,0.012824165,0.0064120824
6.006,6353.7417,0.00031820696,0.17141148,0.6753591,0.11282108,2.2454306e-18,0.012824165,0.0064120824
6.008,6359.9136,0.00031786406,0.17149119,0.67499506,0.112760276,9.09312e-29,0.012824165,0.0064120824
6.01,6366.0894,0.00031752154,0.1715709,0.6746313,0.11269951,1.8970822e-17,0.012824165,0.0064120824
6.012,6372.267,0.00031717937,0.17165059,0.6742677,0.11263877,1.92244e-30,0.012824165,0.0064120824
6.014,6378.448,0.0003168376,0.17173028,0.6739043,0.112578064,8.862857e-30,0.012824165,0.0064120824
6.016,6384.6323,0.00031649618,0.17180996,0.6735411,0.112517394,6.873724e-30,0.012824165,0.0064120824
6.018,6390.819,0.00031615514,0.17188963,0.67317814,0.112456754,2.212191e-18,0.012824165,0.0064120824
6.02,6397.0083,0.00031581445,0.17196931,0.6728153,0.11239615,8.961258e-18,0.012824165,0.0064120824
6.022,6403.201,0.00031547414,0.17204897,0.67245275,0.11233558,1.6952453e-17,0.012824165,0.0064120824
6.024,6409.3965,0.0003151342,0.17212863,0.67209035,0.112275034,2.239096e-18,0.012824165,0.0064120824
6.026,6415.594,0.00031479463,0.1722083,0.67172813,0.11221453,8.02969e-18,0.012824165,0.0064120824
6.028,6421.7954,0.00031445542,0.17228794,0.67136616,0.11215405,6.8254626e-18,0.012824165,0.0064120824
6.03,6427.9995,0.0003141166,0.17236759,0.67100435,0.11209361,1.4440142e-30,0.012824165,0.0064120824
6.032,6434.2065,0.00031377812,0.17244723,0.67064273,0.1120332,3.0853804e-30,0.012824165,0.0064120824
6.034,6440.416,0.00031344002,0.17252687,0.6702813,0.111972824,1.5203736e-30,0.012824165,0.0064120824
6.036,6446.6284,0.00031310227,0.1726065,0.6699201,0.11191248,2.8696048e-19,0.012824165,0.0064120824
6.038,6452.844,0.0003127649,0.17268611,0.66955906,0.11185217,2.9994014e-19,0.012824165,0.0064120824
6.04,6459.0625,0.00031242787,0.17276573,0.6691982,0.111791894,4.9569605e-31,0.012824165,0.0064120824
6.042,6465.2837,0.00031209123,0.17284535,0.6688376,0.11173165,1.06341755e-30,0.012824165,0.0064120824
6.044,6471.5073,0.00031175496,0.17292495,0.6684772,0.11167144,1.0830821e-18,0.012824165,0.0064120824
6.046,6477.7344,0.00031141905,0.17300455,0.6681169,0.111611255,1.8883147e-30,0.012824165,0.0064120824
6.048,6483.964,0.00031108348,0.17308415,0.66775686,0.11155111,1.5244983e-30,0.012824165,0.0064120824
6.05,6490.197,0.0003107483,0.17316374,0.667397,0.111490995,2.7425467e-18,0.012824165,0.0064120824
6.052,6496.432,0.00031041345,0.17324333,0.66703737,0.11143091,3.364382e-18,0.012824165,0.0064120824
6.054,6502.6704,0.000310079,0.17332292,0.6666779,0.11137087,8.774515e-18,0.012824165,0.0064120824
6.056,6508.912,0.00030974488,0.17340249,0.66631866,0.11131085,4.609835e-18,0.012824165,0.0064120824
6.058,6515.156,0.00030941115,0.17348206,0.6659596,0.11125087,6.394527e-30,0.012824165,0.0064120824
6.06,6521.403,0.00030907776,0.17356163,0.6656007,0.111190915,9.214489e-18,0.012824165,0.0064120824
6.062,6527.653,0.00030874475,0.17364119,0.665242,0.111131,2.8417912e-29,0.012824165,0.0064120824
6.064,6533.9053,0.00030841207,0.17372075,0.66488355,0.11107111,1.909307e-29,0.012824165,0.0064120824
6.066,6540.1606,0.0003080798,0.17380029,0.6645253,0.11101126,1.8810842e-29,0.012824165,0.0064120824
6.068,6546.4194,0.00030774783,0.17387983,0.66416717,0.11095144,9.990753e-18,0.012824165,0.0064120824
6.07,6552.6807,0.00030741625,0.17395937,0.66380924,0.11089165,1.8551762e-29,0.012824165,0.0064120824
6.072,6558.945,0.00030708502,0.1740389,0.66345155,0.110831894,1.8071314e-29,0.012824165,0.0064120824
6.074,6565.2114,0.00030675417,0.17411844,0.66309404,0.11077217,4.2165744e-29,0.012824165,0.0064120824
6.076,6571.4814,0.00030642367,0.17419796,0.6627367,0.110712476,4.696961e-29,0.012824165,0.0064120824
6.078,6577.7544,0.0003060935,0.17427748,0.6623796,0.11065282,9.2600896e-29,0.012824165,0.0064120824
6.08,6584.0303,0.0003057637,0.17435698,0.6620227,0.11059319,4.7060143e-29,0.012824165,0.0064120824
6.082,6590.308,0.00030543428,0.1744365,0.6616659,0.110533595,9.969807e-18,0.012824165,0.0064120824
6.084,6596.59,0.00030510518,0.17451599,0.6613094,0.110474035,1.9884656e-17,0.012824165,0.0064120824
6.086,6602.874,0.00030477645,0.17459549,0.66095304,0.110414505,1.104533e-28,0.012824165,0.0064120824
6.088,6609.1606,0.0003044481,0.17467499,0.6605969,0.11035501,1.0624726e-29,0.012824165,0.0064120824
6.09,6615.4507,0.00030412007,0.17475447,0.66024095,0.11029554,4.4687883e-18,0.012824165,0.0064120824
6.092,6621.7437,0.00030379242,0.17483395,0.65988517,0.110236116,1.0293526e-28,0.012824165,0.0064120824
6.094,6628.039,0.00030346512,0.17491342,0.65952957,0.11017671,7.230224e-29,0.012824165,0.0064120824
6.096,6634.3374,0.00030313816,0.17499289,0.6591742,0.110117346,8.988434e-18,0.012824165,0.0064120824
6.098,6640.639,0.00030281156,0.17507236,0.658819,0.11005801,6.882295e-29,0.012824165,0.0064120824
6.1,6646.943,0.0003024853,0.17515182,0.658464,0.1099987,2.5734655e-29,0.012824165,0.0064120824
6.102,6653.2505,0.00030215943,0.17523128,0.65810925,0.10993943,5.0157574e-29,0.012824165,0.0064120824
6.104,6659.5605,0.00030183388,0.17531072,0.6577546,0.109880194,4.4962387e-29,0.012824165,0.0064120824
6.106,6665.873,0.0003015087,0.17539017,0.6574002,0.109820984,3.3957232e-29,0.012824165,0.0064120824
6.108,6672.189,0.00030118387,0.1754696,0.65704596,0.10976181,4.4693197e-17,0.012824165,0.0064120824
6.11,6678.507,0.00030085936,0.17554903,0.6566919,0.10970267,1.8454174e-17,0.012824165,0.0064120824
6.112,6684.8286,0.00030053523,0.17562847,0.6563381,0.109643556,5.3887677e-17,0.012824165,0.0064120824
6.114,6691.153,0.00030021145,0.17570788,0.65598446,0.10958448,9.788613e-18,0.012824165,0.0064120824
6.116,6697.48,0.00029988802,0.1757873,0.655631,0.109525435,8.985481e-18,0.012824165,0.0064120824
6.118,6703.81,0.00029956494,0.17586671,0.6552777,0.10946642,9.8184853e-29,0.012824165,0.0064120824
6.12,6710.1426,0.0002992422,0.17594612,0.65492463,0.10940744,1.8447484e-17,0.012824165,0.0064120824
6.122,6716.4785,0.00029891983,0.17602552,0.6545718,0.10934848,9.191424e-18,0.012824165,0.0064120824
6.124,6722.817,0.0002985978,0.17610492,0.6542191,0.10928957,1.3493317e-17,0.012824165,0.0064120824
6.126,6729.158,0.00029827608,0.1761843,0.6538666,0.10923068,2.5322945e-29,0.012824165,0.0064120824
6.128,6735.5024,0.00029795474,0.17626369,0.65351427,0.10917183,2.786792e-30,0.012824165,0.0064120824
6.13,6741.8496,0.00029763376,0.17634307,0.6531621,0.10911301,1.7948502e-29,0.012824165,0.0064120824
6.132,6748.199,0.00029731312,0.17642245,0.6528102,0.109054215,8.919082e-30,0.012824165,0.0064120824
6.134,6754.5522,0.0002969928,0.17650181,0.6524585,0.10899545,7.387682e-30,0.012824165,0.0064120824
6.136,6760.908,0.00029667286,0.17658117,0.65210694,0.10893673,3.8475154e-29,0.012824165,0.0064120824
6.138,6767.2666,0.00029635325,0.17666054,0.6517556,0.10887803,3.5313102e-29,0.012824165,0.0064120824
6.14,6773.628,0.00029603398,0.17673989,0.65140444,0.10881937,2.208788e-18,0.012824165,0.0064120824
6.142,6779.9927,0.00029571506,0.17681924,0.6510534,0.10876074,2.263437e-29,0.012824165,0.0064120824
6.144,6786.3594,0.0002953965,0.17689858,0.65070266,0.10870214,5.303875e-30,0.012824165,0.0064120824
6.146,6792.729,0.00029507827,0.17697792,0.65035206,0.10864358,1.1187157e-18,0.012824165,0.0064120824
6.148,6799.102,0.0002947604,0.17705725,0.65000165,0.10858504,2.1099289e-30,0.012824165,0.0064120824
6.15,6805.4775,0.00029444284,0.17713657,0.64965147,0.108526535,3.684902e-31,0.012824165,0.0064120824
