Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,eSAC2A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.468,44.780632,0.37963134,-2.95924e-05,0.66120666,0.88751334,0.9250017,0.9553519,0.9401658
4.47,44.77966,0.37948248,-2.4479194e-05,0.668254,0.8874696,0.9249768,0.95533514,0.94014496
4.472,44.77887,0.37934002,-1.933034e-05,0.6752828,0.8874271,0.9249527,0.9553188,0.9401247
4.474,44.77827,0.3792039,-1.4147899e-05,0.68229306,0.88738585,0.92492926,0.955303,0.940105
4.476,44.777855,0.37907413,-8.93283e-06,0.68928486,0.8873459,0.9249065,0.95528764,0.94008595
4.478,44.777626,0.37895074,-3.6862025e-06,0.69625825,0.88730717,0.9248845,0.9552728,0.94006747
4.48,44.77759,0.37883368,1.5893539e-06,0.7032132,0.88726974,0.92486316,0.95525837,0.9400496
4.482,44.777744,0.378723,6.8931945e-06,0.7101498,0.88723356,0.9248425,0.9552445,0.9400323
4.484,44.778088,0.37861863,1.222362e-05,0.7170681,0.8871987,0.92482257,0.955231,0.94001555
4.486,44.778625,0.3785206,1.7578179e-05,0.723968,0.887165,0.9248033,0.955218,0.9399994
4.488,44.779354,0.3784289,2.2956692e-05,0.7308497,0.8871326,0.9247847,0.9552055,0.93998384
4.49,44.78028,0.37834352,2.835676e-05,0.7377131,0.8871015,0.9247669,0.9551935,0.9399689
4.492,44.7814,0.37826446,3.3777254e-05,0.7445583,0.88707155,0.92474973,0.95518196,0.9399545
4.494,44.782715,0.37819168,3.9216513e-05,0.7513853,0.88704294,0.9247332,0.9551708,0.9399407
4.495584,44.78389,0.3781385,4.353634e-05,0.7567793,0.8870211,0.92472064,0.9551624,0.9399302
4.495584,44.78389,0.3781385,4.353634e-05,0.7567793,0.8870211,0.92472064,0.9551624,0.9399302
4.496,44.78422,0.37812522,4.4672615e-05,0.75819415,0.8870155,0.9247174,0.9551602,0.93992746
4.498,44.78593,0.37806502,5.014398e-05,0.76498485,0.88698936,0.92470235,0.95515007,0.9399148
4.5,44.78783,0.37801108,5.562885e-05,0.77175754,0.88696444,0.9246879,0.95514035,0.9399028
4.502,44.789936,0.3779634,6.112537e-05,0.7785121,0.8869407,0.92467415,0.9551311,0.9398913
4.504,44.792233,0.37792194,6.663225e-05,0.78524876,0.8869183,0.9246611,0.95512235,0.9398804
4.506,44.794735,0.3778867,7.214773e-05,0.7919674,0.8868971,0.92464876,0.95511407,0.93987
4.508,44.79743,0.37785769,7.767116e-05,0.798668,0.88687706,0.924637,0.95510626,0.9398602
4.51,44.800323,0.37783486,8.320047e-05,0.8053508,0.88685834,0.92462605,0.95509887,0.93985105
4.512,44.80342,0.37781817,8.873384e-05,0.81201565,0.88684076,0.9246157,0.95509195,0.9398424
4.512158,44.803677,0.37781712,8.917079e-05,0.81254095,0.88683945,0.9246149,0.9550914,0.93984175
4.512158,44.803677,0.37781712,8.917079e-05,0.81254095,0.88683945,0.9246149,0.9550914,0.93984175
4.514,44.806713,0.37780768,9.427134e-05,0.8186626,0.8868245,0.924606,0.9550855,0.93983436
4.516,44.810207,0.3778033,9.980997e-05,0.82529175,0.88680935,0.9245971,0.95507956,0.9398269
4.518,44.8139,0.37780502,0.00010534821,0.83190316,0.8867955,0.92458874,0.955074,0.93982
4.519046,44.81591,0.37780833,0.00010824282,0.8353529,0.8867887,0.9245847,0.95507133,0.9398166
4.519046,44.81591,0.37780833,0.00010824282,0.8353529,0.8867887,0.9245847,0.95507133,0.9398166
4.52,44.81779,0.37781283,0.00011088442,0.83849674,0.8867828,0.9245811,0.95506895,0.9398136
4.52031,44.818413,0.3778146,0.00011174227,0.83951706,0.886781,0.92458004,0.9550682,0.9398127
4.52031,44.818413,0.3778146,0.00011174227,0.83951706,0.886781,0.92458004,0.9550682,0.9398127
4.5203505,44.818497,0.37781483,0.00011185497,0.83965105,0.88678074,0.92457986,0.9550681,0.9398126
4.5203505,44.818497,0.37781483,0.00011185497,0.83965105,0.88678074,0.92457986,0.9550681,0.9398126
4.5203505,44.818497,0.37781483,0.00011185497,0.83965105,0.88678074,0.92457986,0.9550681,0.9398126
4.522,44.821884,0.37782672,0.00011641808,0.8450726,0.8867714,0.9245742,0.95506436,0.93980783
4.524,44.82617,0.37784666,0.00012194667,0.85163087,0.8867612,0.9245679,0.9550602,0.93980265
4.526,44.830666,0.37787262,0.0001274682,0.8581714,0.8867521,0.9245623,0.9550565,0.939798
4.528,44.835354,0.37790453,0.00013298183,0.86469436,0.8867443,0.9245573,0.9550532,0.9397939
4.53,44.840237,0.37794244,0.00013848612,0.87119967,0.8867377,0.92455304,0.9550504,0.93979037
4.532,44.84532,0.3779863,0.00014397941,0.87768745,0.8867323,0.9245494,0.9550481,0.9397874
4.534,44.850605,0.37803608,0.00014946095,0.8841577,0.88672805,0.9245464,0.9550462,0.939785
4.536,44.856083,0.37809172,0.00015492797,0.89061046,0.886725,0.92454416,0.95504475,0.9397831
4.538,44.86176,0.37815326,0.0001603807,0.8970458,0.8867232,0.9245425,0.9550438,0.93978184
4.54,44.86763,0.37822062,0.00016581664,0.90346366,0.88672256,0.92454153,0.9550432,0.93978107
4.542,44.873695,0.3782938,0.00017123486,0.9098641,0.8867231,0.92454123,0.95504314,0.9397809
4.544,44.87996,0.37837276,0.00017663401,0.9162472,0.8867248,0.92454153,0.9550435,0.93978125
4.546,44.886414,0.37845746,0.00018201213,0.92261297,0.88672775,0.92454255,0.95504427,0.9397822
4.548,44.893063,0.37854788,0.00018736796,0.92896146,0.88673186,0.9245442,0.9550455,0.93978363
4.55,44.899902,0.37864396,0.00019270001,0.93529266,0.8867371,0.92454654,0.9550472,0.93978566
4.552,44.906933,0.3787457,0.0001980069,0.94160664,0.88674355,0.92454946,0.95504934,0.9397882
4.554,44.914158,0.37885305,0.0002032872,0.9479034,0.8867512,0.9245531,0.9550519,0.9397914
4.556,44.92157,0.37896597,0.00020853941,0.95418304,0.88676,0.9245573,0.95505494,0.939795
4.558,44.92917,0.37908444,0.00021376208,0.9604455,0.88676995,0.9245622,0.9550584,0.93979925
4.56,44.93696,0.37920842,0.00021895405,0.96669096,0.88678104,0.92456776,0.95506227,0.939804
4.562,44.944935,0.37933785,0.00022411384,0.9729193,0.8867933,0.92457396,0.9550666,0.93980926
4.564,44.95309,0.37947273,0.00022924,0.9791306,0.8868068,0.9245808,0.9550714,0.9398151
4.566,44.961437,0.379613,0.00023433121,0.985325,0.8868214,0.9245883,0.9550766,0.9398215
4.568,44.969963,0.37975863,0.00023938627,0.99150234,0.8868371,0.9245964,0.95508224,0.9398284
4.57,44.978672,0.37990955,0.00024440372,0.9976628,0.886854,0.9246052,0.95508826,0.93983585
4.572,44.987556,0.38006577,0.0002493822,1.0038064,0.88687205,0.92461455,0.95509475,0.93984383
4.574,44.996624,0.3802272,0.00025432053,1.0099331,0.88689125,0.9246246,0.9551017,0.93985236
4.576,45.005867,0.38039383,0.00025921737,1.016043,0.88691163,0.9246353,0.95510906,0.9398614
4.578,45.01529,0.3805656,0.00026407142,1.0221361,0.8869331,0.92464656,0.95511687,0.939871
4.58,45.02488,0.38074252,0.0002688813,1.0282124,0.8869557,0.92465854,0.9551251,0.93988115
4.582,45.034645,0.38092446,0.00027364597,1.0342721,0.88697946,0.92467105,0.95513374,0.9398918
4.584,45.04458,0.38111144,0.00027836402,1.040315,0.8870043,0.9246843,0.9551428,0.93990296
4.586,45.054684,0.3813034,0.0002830342,1.0463414,0.88703036,0.9246981,0.95515233,0.9399147
4.588,45.064957,0.3815003,0.00028765528,1.0523511,0.8870575,0.92471254,0.9551622,0.9399269
4.59,45.075394,0.38170207,0.00029222606,1.0583442,0.8870858,0.9247276,0.9551726,0.9399397
4.592,45.086,0.38190868,0.00029674533,1.0643208,0.8871152,0.92474335,0.9551834,0.93995297
4.594,45.09676,0.3821201,0.00030121187,1.0702809,0.88714564,0.9247596,0.9551946,0.9399668
4.596,45.10768,0.38233626,0.0003056245,1.0762244,0.8871773,0.9247766,0.95520616,0.9399811
4.598,45.118767,0.38255712,0.00030998205,1.0821517,0.88721,0.92479414,0.9552182,0.93999594
4.6,45.13,0.38278264,0.00031428336,1.0880624,0.88724387,0.9248123,0.95523065,0.9400113
4.602,45.14139,0.38301274,0.00031852728,1.0939567,0.8872788,0.92483115,0.9552435,0.94002724
4.604,45.152935,0.3832474,0.0003227127,1.0998348,0.88731486,0.9248505,0.9552568,0.9400436
4.606,45.164627,0.3834866,0.00032683843,1.1056966,0.88735205,0.92487055,0.95527047,0.94006056
4.608,45.176468,0.3837302,0.00033090342,1.111542,0.8873903,0.92489123,0.9552846,0.94007796
4.61,45.18845,0.38397822,0.00033490654,1.1173713,0.88742965,0.92491245,0.95529914,0.9400959
4.612,45.20058,0.38423058,0.00033884673,1.1231843,0.8874701,0.9249343,0.95531404,0.9401144
4.614,45.21285,0.38448727,0.00034272287,1.1289812,0.8875117,0.9249568,0.9553294,0.94013333
4.616,45.225254,0.3847482,0.00034653395,1.134762,0.8875543,0.92497987,0.95534515,0.9401528
4.618,45.237797,0.38501328,0.0003502789,1.1405268,0.887598,0.9250036,0.9553613,0.9401728
4.62,45.250477,0.38528255,0.00035395668,1.1462754,0.8876428,0.92502785,0.9553779,0.9401933
4.6216087,45.26077,0.38550207,0.0003568656,1.1508878,0.88767964,0.9250478,0.9553915,0.94021016
4.6216087,45.26077,0.38550207,0.0003568656,1.1508878,0.88767964,0.9250478,0.9553915,0.94021016
4.622,45.263287,0.38555586,0.0003575663,1.1520005,0.8876887,0.92505276,0.95539486,0.9402143
4.624,45.276222,0.3858332,0.00036110665,1.1574453,0.8877356,0.9250783,0.95541227,0.9402358
4.626,45.28928,0.38611433,0.0003645765,1.1624819,0.8877836,0.9251043,0.95543,0.9402578
4.628,45.302467,0.3863992,0.00036797512,1.16711,0.8878325,0.9251309,0.9554481,0.9402802
4.63,45.315773,0.38668758,0.0003713014,1.1713303,0.88788235,0.92515796,0.95546657,0.940303
4.632,45.329193,0.38697946,0.0003745551,1.1751437,0.8879331,0.9251856,0.95548534,0.9403263
4.634,45.342735,0.3872746,0.00037773498,1.1785522,0.8879847,0.9252137,0.9555045,0.94034994
4.636,45.356388,0.38757285,0.00038084033,1.1815586,0.888037,0.9252422,0.9555239,0.94037396
4.638,45.37015,0.38787416,0.00038387073,1.1841648,0.88809013,0.9252711,0.9555436,0.94039834
4.64,45.384018,0.38817823,0.0003868252,1.1863767,0.88814396,0.92530036,0.9555635,0.940423
4.642,45.398,0.38848504,0.00038970323,1.1881971,0.8881984,0.92533004,0.9555837,0.940448
4.644,45.41208,0.3887944,0.00039250418,1.1896299,0.88825345,0.92536,0.9556041,0.94047326
4.646,45.426254,0.3891061,0.00039522734,1.1906831,0.888309,0.9253903,0.95562464,0.94049877
4.648,45.440533,0.38941997,0.00039787206,1.1913601,0.8883651,0.9254208,0.95564544,0.94052446
4.65,45.4549,0.3897359,0.0004004377,1.1916662,0.8884216,0.9254516,0.95566636,0.9405504
4.652,45.46936,0.3900537,0.00040292408,1.1916119,0.88847846,0.9254826,0.9556874,0.9405765
4.654,45.48391,0.39037317,0.00040533047,1.1912013,0.8885357,0.9255137,0.95570856,0.9406027
4.656,45.498543,0.39069417,0.0004076565,1.190442,0.88859314,0.925545,0.95572984,0.94062907
4.658,45.51326,0.39101654,0.000409902,1.1893432,0.88865083,0.9255764,0.9557512,0.94065547
4.66,45.528057,0.39134014,0.0004120664,1.187911,0.88870865,0.92560786,0.9557726,0.940682
4.662,45.542927,0.39166474,0.0004141496,1.1861541,0.8887666,0.92563933,0.955794,0.9407085
4.664,45.557873,0.39199024,0.0004161514,1.1840807,0.8888246,0.92567086,0.95581543,0.94073504
4.666,45.57289,0.39231643,0.00041807137,1.1816982,0.88888264,0.9257024,0.95583683,0.94076157
4.668,45.587975,0.3926432,0.0004199097,1.1790158,0.8889406,0.92573386,0.95585823,0.9407881
4.67,45.603123,0.39297035,0.00042166602,1.176041,0.88899845,0.9257653,0.95587957,0.94081455
4.672,45.618332,0.39329776,0.0004233403,1.1727824,0.88905615,0.9257966,0.95590085,0.9408409
4.674,45.633602,0.39362526,0.00042493266,1.1692486,0.88911366,0.9258278,0.95592207,0.9408672
4.676,45.64893,0.3939527,0.0004264429,1.1654476,0.88917094,0.92585886,0.9559431,0.9408933
4.678,45.664307,0.3942799,0.0004278711,1.161388,0.8892279,0.92588973,0.9559641,0.9409193
4.68,45.679733,0.39460674,0.0004292174,1.1570783,0.8892846,0.92592037,0.95598495,0.9409451
4.682,45.69521,0.39493304,0.0004304819,1.1525267,0.8893408,0.92595077,0.9560056,0.9409707
4.684,45.710728,0.3952587,0.00043166472,1.1477418,0.88939667,0.9259809,0.9560261,0.9409961
4.686,45.726288,0.39558354,0.0004327661,1.1427315,0.88945204,0.92601085,0.9560464,0.94102126
4.688,45.741882,0.39590743,0.00043378634,1.1375045,0.8895069,0.9260404,0.9560665,0.9410462
4.69,45.75752,0.39623028,0.00043472578,1.1320684,0.8895611,0.9260697,0.9560864,0.9410708
4.692,45.773182,0.39655188,0.00043558466,1.1264315,0.8896148,0.9260985,0.956106,0.9410951
4.694,45.78888,0.3968721,0.00043636322,1.1206021,0.88966787,0.9261271,0.9561254,0.94111913
4.696,45.8046,0.39719087,0.0004370619,1.1145879,0.8897202,0.9261552,0.9561445,0.9411428
4.698,45.820347,0.39750803,0.00043768118,1.1083966,0.8897719,0.9261829,0.95616335,0.94116616
4.7,45.836113,0.39782342,0.00043822126,1.1020365,0.8898228,0.92621017,0.9561819,0.9411891
4.702,45.8519,0.39813694,0.00043868247,1.0955155,0.88987285,0.926237,0.9562001,0.9412117
4.704,45.8677,0.39844847,0.00043906574,1.0888401,0.88992214,0.9262633,0.956218,0.9412339
4.706,45.88351,0.3987579,0.00043937145,1.0820185,0.88997054,0.9262891,0.9562355,0.9412556
4.708,45.899334,0.3990651,0.00043959988,1.0750585,0.89001805,0.9263144,0.95625275,0.9412769
4.71,45.91516,0.39936993,0.00043975154,1.0679677,0.8900646,0.92633915,0.9562696,0.94129777
4.712,45.930996,0.39967233,0.00043982768,1.0607513,0.89011025,0.92636335,0.9562861,0.94131815
4.714,45.94683,0.39997217,0.00043982847,1.053418,0.8901549,0.926387,0.95630217,0.9413381
4.716,45.96266,0.40026933,0.00043975448,1.0459751,0.89019847,0.9264101,0.95631784,0.94135755
4.718,45.978493,0.40056372,0.0004396064,1.0384294,0.8902411,0.92643255,0.95633316,0.94137645
4.72,45.994312,0.40085527,0.00043938542,1.0307859,0.8902826,0.92645437,0.956348,0.94139487
4.722,46.010124,0.40114382,0.00043909185,1.0230529,0.890323,0.9264756,0.9563625,0.94141275
4.724,46.02593,0.40142933,0.0004387264,1.0152372,0.89036226,0.92649615,0.9563765,0.9414301
4.726,46.041714,0.40171164,0.00043828992,1.0073448,0.8904004,0.92651606,0.9563901,0.9414469
4.728,46.057484,0.40199077,0.00043778337,0.9993816,0.8904374,0.92653525,0.9564032,0.9414631
4.73,46.073235,0.40226653,0.00043720743,0.99135417,0.8904732,0.92655385,0.95641583,0.9414788
4.732,46.088963,0.4025389,0.000436563,0.98326874,0.8905078,0.92657167,0.95642805,0.94149387
4.734,46.104664,0.40280777,0.0004358509,0.9751311,0.89054114,0.92658883,0.95643973,0.94150835
4.736,46.120342,0.40307307,0.00043507208,0.9669469,0.89057326,0.9266053,0.956451,0.94152224
4.738,46.13599,0.40333474,0.00043422743,0.95872205,0.89060414,0.926621,0.9564618,0.94153553
4.74,46.151608,0.40359268,0.00043331794,0.950462,0.8906337,0.92663604,0.95647204,0.9415482
4.742,46.16719,0.40384686,0.00043234442,0.9421724,0.890662,0.9266503,0.9564818,0.94156027
4.744,46.182735,0.4040972,0.00043130788,0.9338585,0.890689,0.9266638,0.95649105,0.9415717
4.746,46.198242,0.4043436,0.00043020927,0.92552567,0.89071465,0.9266766,0.9564998,0.9415825
4.748,46.21371,0.40458608,0.00042904963,0.91717887,0.890739,0.9266886,0.9565081,0.9415927
4.75,46.229134,0.40482453,0.00042782992,0.9088232,0.890762,0.9266998,0.9565158,0.94160223
4.752,46.244514,0.4050589,0.0004265512,0.9004635,0.89078367,0.9267103,0.95652306,0.9416111
4.754,46.259846,0.4052891,0.00042521453,0.89210457,0.89080393,0.92672,0.95652974,0.9416194
4.756,46.275127,0.4055152,0.0004238209,0.8837511,0.8908229,0.92672896,0.95653594,0.94162697
4.758,46.29036,0.40573704,0.00042237132,0.8754079,0.8908404,0.92673707,0.9565416,0.9416339
4.76,46.30554,0.40595463,0.00042086694,0.8670792,0.89085656,0.92674446,0.9565467,0.9416402
4.762,46.32066,0.4061679,0.00041930887,0.8587695,0.8908714,0.926751,0.9565513,0.9416458
4.764,46.335728,0.40637684,0.0004176982,0.8504828,0.89088476,0.92675686,0.95655537,0.9416508
4.766,46.350735,0.40658143,0.00041603605,0.84222347,0.8908968,0.92676187,0.9565589,0.9416551
4.768,46.36568,0.40678158,0.00041432361,0.83399534,0.8909074,0.92676604,0.9565619,0.94165874
4.77,46.380566,0.40697733,0.00041256202,0.8258023,0.89091665,0.9267695,0.95656437,0.9416617
4.772,46.395386,0.4071686,0.00041075196,0.81764877,0.89092445,0.9267721,0.95656633,0.94166404
4.774,46.41014,0.40735537,0.00040889473,0.8095382,0.8909309,0.92677397,0.9565677,0.9416657
4.776,46.424828,0.4075376,0.0004069916,0.80147415,0.8909359,0.926775,0.9565686,0.94166666
4.778,46.439445,0.40771532,0.00040504368,0.7934602,0.89093953,0.9267753,0.95656896,0.941667
4.78,46.453987,0.4078885,0.00040305217,0.78549963,0.8909418,0.92677474,0.9565688,0.9416667
4.782,46.468464,0.40805712,0.00040101822,0.7775958,0.89094263,0.9267734,0.95656806,0.9416657
4.784,46.482864,0.40822116,0.00039894303,0.7697519,0.8909421,0.92677134,0.9565668,0.9416641
4.786,46.497185,0.4083806,0.0003968277,0.76197124,0.8909402,0.9267685,0.9565651,0.9416618
4.788,46.511433,0.40853542,0.00039467297,0.7542572,0.8909369,0.92676485,0.95656276,0.94165885
4.79,46.525604,0.40868565,0.00039248035,0.7466125,0.89093226,0.92676044,0.95655996,0.9416553
4.792,46.539692,0.4088313,0.00039025096,0.73903984,0.89092624,0.9267552,0.9565567,0.94165105
4.794,46.553703,0.4089723,0.00038798605,0.731542,0.89091885,0.9267493,0.9565528,0.94164616
4.796,46.56763,0.4091087,0.00038568673,0.72412163,0.8909101,0.92674255,0.95654845,0.9416407
4.798,46.58147,0.40924048,0.00038335426,0.71678126,0.8909,0.9267351,0.9565436,0.94163454
4.8,46.59523,0.4093677,0.00038098978,0.7095233,0.89088863,0.9267269,0.95653826,0.94162774
4.802,46.608902,0.4094903,0.00037859412,0.70235074,0.8908759,0.9267179,0.9565324,0.94162035
4.804,46.62249,0.40960827,0.0003761685,0.6952657,0.8908618,0.92670816,0.95652604,0.94161236
4.806,46.635986,0.4097217,0.00037371423,0.6882702,0.89084643,0.92669773,0.9565192,0.9416037
4.808,46.649395,0.40983054,0.0003712324,0.68136644,0.8908298,0.9266866,0.95651186,0.9415945
4.81,46.662716,0.40993485,0.00036872426,0.67455643,0.89081186,0.9266747,0.95650405,0.9415847
4.812,46.67594,0.4100346,0.0003661909,0.667842,0.89079267,0.92666215,0.95649576,0.9415743
4.814,46.68908,0.41012987,0.00036363356,0.661225,0.89077216,0.9266488,0.956487,0.94156325
4.816,46.702126,0.41022062,0.00036105327,0.65470743,0.89075047,0.92663485,0.9564777,0.9415516
4.818,46.715076,0.41030684,0.00035845055,0.6482921,0.8907275,0.9266201,0.95646805,0.94153947
4.82,46.727932,0.41038862,0.00035582692,0.64198,0.8907033,0.92660475,0.95645785,0.9415267
4.822,46.740696,0.41046593,0.00035318354,0.6357725,0.8906779,0.9265887,0.95644724,0.94151336
4.824,46.75336,0.41053882,0.00035052147,0.62967134,0.89065135,0.926572,0.95643616,0.9414995
4.826,46.76593,0.41060734,0.00034784176,0.62367773,0.8906236,0.9265546,0.95642465,0.94148505
4.828,46.778404,0.41067147,0.00034514559,0.6177932,0.89059466,0.9265366,0.9564127,0.9414701
4.83,46.790783,0.4107313,0.00034243395,0.61201894,0.8905646,0.9265179,0.9564003,0.9414546
4.832,46.80306,0.41078678,0.00033970797,0.6063561,0.8905334,0.92649865,0.9563875,0.9414385
4.834,46.81524,0.41083804,0.00033696872,0.60080576,0.890501,0.9264787,0.9563743,0.9414219
4.836,46.82732,0.41088504,0.00033421724,0.595369,0.89046764,0.9264582,0.95636064,0.9414049
4.838,46.8393,0.41092786,0.00033145465,0.59004664,0.89043313,0.926437,0.9563466,0.9413873
4.84,46.85118,0.41096652,0.00032868198,0.5848397,0.89039755,0.9264153,0.95633215,0.94136924
4.842,46.862965,0.41100106,0.00032590027,0.57974875,0.8903609,0.926393,0.9563173,0.94135064
4.844,46.874645,0.41103154,0.00032311064,0.57477456,0.8903233,0.92637014,0.9563021,0.9413316
4.846,46.886227,0.41105798,0.00032031405,0.56991774,0.8902846,0.92634666,0.9562865,0.9413121
4.848,46.89771,0.41108036,0.00031751092,0.56518096,0.8902449,0.9263227,0.9562705,0.9412921
4.85,46.909084,0.4110988,0.00031470275,0.5605631,0.89020425,0.92629814,0.9562542,0.94127166
4.852,46.920364,0.41111335,0.0003118906,0.5560645,0.89016265,0.92627305,0.9562375,0.9412508
4.854,46.931538,0.41112402,0.00030907543,0.5516856,0.89012015,0.9262475,0.95622045,0.94122946
4.856,46.94261,0.4111309,0.00030625827,0.5474266,0.8900767,0.9262214,0.95620304,0.94120777
4.858,46.953587,0.411134,0.0003034401,0.5432877,0.8900323,0.9261948,0.95618534,0.9411856
4.86,46.964455,0.41113344,0.0003006219,0.53926903,0.8899871,0.9261677,0.95616734,0.94116306
4.862,46.975227,0.4111292,0.0002978047,0.5353706,0.88994104,0.9261401,0.956149,0.9411401
4.864,46.985897,0.41112137,0.00029498944,0.53159237,0.8898941,0.9261122,0.9561303,0.94111675
4.866,46.996464,0.41111004,0.0002921771,0.5279342,0.8898464,0.92608374,0.9561113,0.9410931
4.868,47.00693,0.41109523,0.00028936868,0.5243958,0.8897979,0.92605484,0.9560921,0.941069
4.87,47.017296,0.411077,0.00028656507,0.5209771,0.88974863,0.92602557,0.95607257,0.94104457
4.872,47.02756,0.41105545,0.00028376732,0.5176775,0.8896987,0.9259959,0.9560528,0.94101983
4.874,47.037724,0.4110306,0.00028097632,0.51449656,0.88964796,0.9259658,0.9560327,0.9409948
4.876,47.047787,0.41100255,0.00027819304,0.51143396,0.8895966,0.9259353,0.95601237,0.9409694
4.878,47.05775,0.41097096,0.0002754145,0.5084995,0.88954437,0.9259044,0.95599174,0.9409436
4.88,47.06761,0.41093615,0.00027264413,0.50568575,0.8894915,0.9258731,0.9559709,0.94091755
4.882,47.077374,0.4108982,0.0002698831,0.50299144,0.889438,0.9258415,0.9559498,0.94089115
4.884,47.087036,0.41085723,0.0002671322,0.5004159,0.8893838,0.9258095,0.95592844,0.9408645
4.886,47.0966,0.41081324,0.00026439223,0.49795875,0.889329,0.9257772,0.95590687,0.9408375
4.888,47.106068,0.4107663,0.00026166395,0.4956192,0.88927364,0.92574453,0.95588505,0.9408103
4.89,47.115433,0.4107165,0.00025894816,0.4933966,0.8892177,0.9257116,0.95586306,0.94078285
4.892,47.124702,0.4106639,0.0002562456,0.49129018,0.88916117,0.9256784,0.9558409,0.9407551
4.894,47.133877,0.41060856,0.00025355702,0.48929912,0.8891042,0.9256448,0.9558185,0.9407272
4.896,47.14295,0.41055053,0.00025088314,0.48742253,0.88904667,0.925611,0.95579594,0.940699
4.898,47.15193,0.4104899,0.0002482247,0.4856594,0.8889887,0.925577,0.9557732,0.94067055
4.9,47.160816,0.41042674,0.00024558243,0.48400873,0.88893026,0.9255427,0.9557503,0.94064194
4.902,47.16961,0.41036108,0.000242957,0.48246947,0.8888714,0.9255082,0.9557272,0.94061315
4.904,47.178307,0.41029307,0.00024034914,0.4810404,0.8888121,0.92547345,0.95570403,0.9405842
4.906,47.186913,0.4102227,0.0002377595,0.47972032,0.88875246,0.9254385,0.95568067,0.94055504
4.908,47.19542,0.41014975,0.00023518653,0.47851783,0.8886924,0.9254033,0.9556572,0.94052565
4.91,47.203835,0.41007447,0.00023263195,0.47742686,0.8886318,0.9253679,0.9556335,0.94049615
4.912,47.21216,0.40999696,0.00023009686,0.47644413,0.88857096,0.9253323,0.95560974,0.94046646
4.914,47.22039,0.4099173,0.00022758181,0.47556844,0.8885098,0.92529655,0.95558584,0.9404366
4.916,47.228535,0.40983555,0.00022508734,0.47479862,0.8884483,0.92526066,0.9555618,0.9404066
4.918,47.236588,0.40975177,0.000222614,0.47413343,0.88838655,0.9252246,0.95553774,0.9403765
4.92,47.244553,0.40966606,0.00022016233,0.4735715,0.8883245,0.92518836,0.95551354,0.9403463
4.922,47.25243,0.40957847,0.0002177328,0.4731115,0.8882622,0.92515206,0.9554893,0.940316
4.924,47.260223,0.4094891,0.00021532594,0.47275206,0.88819975,0.92511564,0.9554649,0.9402856
4.926,47.26793,0.40939793,0.00021294224,0.47249165,0.88813704,0.9250791,0.95544046,0.9402551
4.928,47.27555,0.40930513,0.00021058212,0.47232875,0.88807416,0.92504245,0.95541596,0.9402245
4.93,47.28309,0.4092107,0.00020824609,0.47226185,0.88801116,0.9250058,0.95539147,0.94019395
4.932,47.290543,0.40911475,0.00020593457,0.4722893,0.887948,0.924969,0.95536685,0.94016325
4.934,47.297913,0.40901724,0.00020364756,0.472413,0.8878847,0.9249322,0.95534223,0.9401325
4.936,47.305202,0.40891796,0.00020138464,0.47263888,0.8878212,0.9248953,0.95531756,0.9401017
4.938,47.312405,0.4088173,0.00019914705,0.4729576,0.8877576,0.9248583,0.9552928,0.9400708
4.94,47.319527,0.40871522,0.00019693513,0.47336778,0.8876939,0.92482126,0.9552681,0.94003993
4.942,47.326572,0.40861183,0.0001947492,0.47386792,0.88763016,0.92478424,0.9552433,0.940009
4.944,47.33354,0.40850723,0.00019258958,0.47445655,0.8875663,0.92474717,0.9552185,0.93997806
4.946,47.34043,0.4084014,0.00019045656,0.47513217,0.8875025,0.92471015,0.9551937,0.9399471
4.948,47.347248,0.40829447,0.00018835042,0.47589314,0.88743865,0.9246731,0.95516896,0.9399162
4.95,47.353985,0.40818647,0.00018627141,0.47673792,0.88737476,0.924636,0.95514417,0.93988526
4.952,47.360653,0.40807745,0.0001842198,0.4776649,0.887311,0.924599,0.9551194,0.9398543
4.954,47.367245,0.40796748,0.0001821958,0.4786723,0.88724715,0.924562,0.95509464,0.93982345
4.956,47.373764,0.40785664,0.00018019964,0.47975853,0.8871834,0.9245251,0.9550699,0.9397926
4.958,47.380215,0.40774497,0.00017823151,0.4809218,0.88711977,0.9244882,0.9550452,0.9397618
4.96,47.386597,0.40763256,0.00017629159,0.4821604,0.8870562,0.92445135,0.9550206,0.939731
4.962,47.392902,0.40751925,0.00017438048,0.48347974,0.88699263,0.9244145,0.95499593,0.9397003
4.964,47.399143,0.4074052,0.00017249813,0.48487508,0.8869292,0.9243778,0.9549714,0.9396696
4.966,47.405315,0.40729052,0.00017064462,0.48634303,0.8868659,0.92434114,0.9549469,0.93963903
4.968,47.41142,0.4071752,0.00016882007,0.48788193,0.88680273,0.9243046,0.9549224,0.9396085
4.97,47.41746,0.4070594,0.00016702461,0.48949018,0.88673973,0.9242681,0.954898,0.93957806
4.972,47.42344,0.40694308,0.00016525836,0.4911661,0.88667685,0.92423177,0.9548736,0.93954766
4.974,47.42935,0.40682635,0.0001635214,0.49290806,0.8866142,0.9241955,0.95484936,0.9395174
4.976,47.435207,0.40670925,0.0001618138,0.49471435,0.8865517,0.92415935,0.95482516,0.9394872
