Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,sCRX.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.856,57.21157,0.0025435116,0.124258764,3.1897178,0.31897178,5.280167e-29,0.012824165,0.0064120824
4.858,57.28967,0.002543382,0.124341294,3.1896367,0.31896368,8.1366375e-29,0.012824165,0.0064120824
4.86,57.36782,0.0025432527,0.12442382,3.1895556,0.31895557,3.1945652e-17,0.012824165,0.0064120824
4.862,57.446026,0.0025431232,0.12450634,3.1894743,0.31894743,3.2458937e-29,0.012824165,0.0064120824
4.864,57.52428,0.0025429938,0.124588855,3.1893933,0.31893933,1.7921358e-17,0.012824165,0.0064120824
4.866,57.60259,0.0025428645,0.12467136,3.1893122,0.31893122,1.6201362e-28,0.012824165,0.0064120824
4.868,57.680946,0.002542735,0.12475386,3.189231,0.31892312,5.3376535e-29,0.012824165,0.0064120824
4.87,57.759357,0.0025426056,0.124836355,3.1891499,0.31891498,1.267783e-28,0.012824165,0.0064120824
4.872,57.837822,0.0025424764,0.12491884,3.1890688,0.31890687,1.6038495e-28,0.012824165,0.0064120824
4.874,57.916336,0.002542347,0.12500133,3.1889875,0.31889877,9.600427e-29,0.012824165,0.0064120824
4.876,57.994904,0.0025422175,0.1250838,3.1889064,0.31889066,1.6497769e-28,0.012824165,0.0064120824
4.878,58.07352,0.0025420883,0.12516627,3.1888254,0.31888252,1.7238356e-17,0.012824165,0.0064120824
4.88,58.15219,0.0025419588,0.12524875,3.188744,0.31887442,9.061624e-30,0.012824165,0.0064120824
4.882,58.230915,0.0025418294,0.1253312,3.188663,0.3188663,6.7006473e-29,0.012824165,0.0064120824
4.884,58.30969,0.0025417001,0.12541366,3.188582,0.3188582,1.5941512e-17,0.012824165,0.0064120824
4.886,58.38851,0.0025415707,0.12549609,3.188501,0.31885007,3.189307e-17,0.012824165,0.0064120824
4.888,58.467392,0.0025414415,0.12557854,3.1884196,0.31884196,3.9706756e-29,0.012824165,0.0064120824
4.89,58.546318,0.002541312,0.12566097,3.1883385,0.31883386,1.18230554e-17,0.012824165,0.0064120824
4.892,58.6253,0.0025411828,0.1257434,3.1882575,0.31882575,6.8842974e-29,0.012824165,0.0064120824
4.894,58.704334,0.0025410533,0.12582582,3.1881762,0.31881762,3.3927148e-30,0.012824165,0.0064120824
4.896,58.783417,0.0025409241,0.12590824,3.188095,0.3188095,1.992931e-18,0.012824165,0.0064120824
4.898,58.862553,0.002540795,0.12599064,3.188014,0.3188014,5.521013e-30,0.012824165,0.0064120824
4.9,58.941742,0.0025406654,0.12607305,3.187933,0.3187933,2.3711379e-17,0.012824165,0.0064120824
4.902,59.02098,0.0025405362,0.12615545,3.1878517,0.31878516,3.2234605e-29,0.012824165,0.0064120824
4.904,59.100273,0.0025404068,0.12623784,3.1877706,0.31877705,2.3801822e-30,0.012824165,0.0064120824
4.906,59.17962,0.0025402775,0.12632023,3.1876895,0.31876895,4.753819e-30,0.012824165,0.0064120824
4.908,59.259014,0.0025401483,0.1264026,3.1876082,0.31876084,1.7993847e-30,0.012824165,0.0064120824
4.91,59.33846,0.0025400189,0.12648498,3.1875272,0.31875274,1.2815156e-30,0.012824165,0.0064120824
4.912,59.417957,0.0025398897,0.12656735,3.187446,0.3187446,2.8585095e-29,0.012824165,0.0064120824
4.914,59.49751,0.0025397604,0.12664971,3.187365,0.3187365,1.6309254e-30,0.012824165,0.0064120824
4.916,59.57711,0.0025396312,0.12673207,3.1872838,0.3187284,1.629315e-30,0.012824165,0.0064120824
4.918,59.656765,0.0025395018,0.12681441,3.1872027,0.31872028,1.8529697e-30,0.012824165,0.0064120824
4.92,59.73647,0.0025393725,0.12689675,3.1871216,0.31871217,1.0864481e-30,0.012824165,0.0064120824
4.922,59.816227,0.0025392433,0.1269791,3.1870406,0.31870404,3.8976932e-21,0.012824165,0.0064120824
4.924,59.896038,0.002539114,0.12706143,3.1869595,0.31869593,1.1421386e-31,0.012824165,0.0064120824
4.926,59.9759,0.0025389849,0.12714376,3.1868784,0.31868783,1.3418317e-30,0.012824165,0.0064120824
4.928,60.05581,0.002538856,0.12722607,3.1867974,0.31867972,3.6374866e-30,0.012824165,0.0064120824
4.93,60.135777,0.0025387267,0.12730838,3.1867163,0.3186716,2.5159593e-30,0.012824165,0.0064120824
4.932,60.21579,0.0025385974,0.1273907,3.1866353,0.3186635,7.963235e-18,0.012824165,0.0064120824
4.934,60.29586,0.0025384685,0.127473,3.1865542,0.3186554,8.364703e-30,0.012824165,0.0064120824
4.936,60.375977,0.0025383392,0.1275553,3.1864731,0.31864733,2.039517e-29,0.012824165,0.0064120824
4.938,60.45615,0.0025382102,0.12763758,3.186392,0.31863922,1.9776976e-18,0.012824165,0.0064120824
4.94,60.536373,0.002538081,0.12771986,3.186311,0.3186311,1.84072e-29,0.012824165,0.0064120824
4.942,60.616646,0.002537952,0.12780213,3.18623,0.318623,9.479964e-29,0.012824165,0.0064120824
4.944,60.69697,0.0025378228,0.12788442,3.186149,0.3186149,3.876646e-29,0.012824165,0.0064120824
4.946,60.77735,0.0025376938,0.12796667,3.1860678,0.3186068,1.534566e-29,0.012824165,0.0064120824
4.948,60.85778,0.0025375646,0.12804894,3.1859868,0.3185987,8.6643526e-30,0.012824165,0.0064120824
4.95,60.938263,0.0025374356,0.1281312,3.185906,0.31859058,1.7498447e-29,0.012824165,0.0064120824
4.952,61.018795,0.0025373064,0.12821344,3.1858249,0.31858248,2.7930293e-17,0.012824165,0.0064120824
4.954,61.09938,0.0025371774,0.12829567,3.1857438,0.31857437,2.6517684e-29,0.012824165,0.0064120824
4.956,61.180016,0.0025370484,0.12837791,3.1856627,0.31856626,4.2587042e-29,0.012824165,0.0064120824
4.958,61.260704,0.0025369192,0.12846014,3.1855817,0.3185582,4.293503e-17,0.012824165,0.0064120824
4.96,61.341442,0.0025367902,0.12854236,3.1855006,0.31855008,2.6586677e-29,0.012824165,0.0064120824
4.962,61.422234,0.0025366612,0.12862459,3.1854198,0.31854197,9.428264e-29,0.012824165,0.0064120824
4.964,61.50308,0.0025365322,0.1287068,3.1853387,0.31853387,4.0987545e-29,0.012824165,0.0064120824
4.966,61.583973,0.0025364032,0.12878901,3.1852577,0.31852576,4.6937534e-29,0.012824165,0.0064120824
4.968,61.664917,0.002536274,0.1288712,3.1851766,0.31851766,7.02869e-29,0.012824165,0.0064120824
4.97,61.74592,0.002536145,0.1289534,3.1850955,0.31850955,9.8702844e-29,0.012824165,0.0064120824
4.972,61.826965,0.002536016,0.12903558,3.1850147,0.31850147,9.4368364e-29,0.012824165,0.0064120824
4.974,61.908066,0.002535887,0.12911776,3.1849337,0.31849337,3.795355e-29,0.012824165,0.0064120824
4.976,61.98922,0.002535758,0.12919994,3.1848526,0.31848526,2.896405e-29,0.012824165,0.0064120824
4.978,62.070423,0.002535629,0.1292821,3.1847715,0.31847715,7.8222156e-29,0.012824165,0.0064120824
4.98,62.15168,0.0025355,0.12936427,3.1846905,0.31846905,3.901169e-28,0.012824165,0.0064120824
4.982,62.23299,0.002535371,0.12944643,3.1846097,0.31846097,2.87295e-28,0.012824165,0.0064120824
4.984,62.314346,0.0025352421,0.12952858,3.1845286,0.31845286,3.7497615e-29,0.012824165,0.0064120824
4.986,62.39576,0.0025351134,0.12961072,3.1844475,0.31844476,1.1036121e-28,0.012824165,0.0064120824
4.988,62.477222,0.0025349844,0.12969287,3.1843667,0.31843665,2.2509376e-28,0.012824165,0.0064120824
4.99,62.558735,0.0025348554,0.129775,3.1842856,0.31842858,5.438602e-29,0.012824165,0.0064120824
4.992,62.6403,0.0025347264,0.12985712,3.1842046,0.31842047,1.6373357e-17,0.012824165,0.0064120824
4.994,62.72192,0.0025345974,0.12993924,3.1841238,0.31841236,1.1667241e-29,0.012824165,0.0064120824
4.996,62.80359,0.0025344687,0.13002136,3.1840427,0.31840426,2.1757113e-28,0.012824165,0.0064120824
4.998,62.885307,0.0025343397,0.13010347,3.1839616,0.31839618,2.094138e-29,0.012824165,0.0064120824
5.0,62.96708,0.0025342107,0.13018557,3.1838808,0.31838807,1.4518913e-29,0.012824165,0.0064120824
5.002,63.048904,0.002534082,0.13026766,3.1837997,0.31837997,7.1763713e-28,0.012824165,0.0064120824
5.004,63.13078,0.002533953,0.13034976,3.1837187,0.31837186,5.703638e-18,0.012824165,0.0064120824
5.006,63.212708,0.002533824,0.13043185,3.1836379,0.3183638,3.8612387e-28,0.012824165,0.0064120824
5.008,63.294685,0.0025336952,0.13051392,3.1835568,0.31835568,1.6504326e-17,0.012824165,0.0064120824
5.01,63.376717,0.0025335662,0.130596,3.1834757,0.31834757,8.2713064e-30,0.012824165,0.0064120824
5.012,63.458797,0.0025334375,0.13067807,3.183395,0.3183395,3.1130888e-29,0.012824165,0.0064120824
5.014,63.54093,0.0025333085,0.13076013,3.1833138,0.3183314,1.7740857e-29,0.012824165,0.0064120824
5.016,63.623116,0.0025331797,0.13084218,3.183233,0.31832328,1.4128315e-28,0.012824165,0.0064120824
5.018,63.705353,0.002533051,0.13092424,3.183152,0.3183152,8.373481e-29,0.012824165,0.0064120824
5.02,63.78764,0.002532922,0.13100629,3.1830711,0.3183071,1.0224733e-28,0.012824165,0.0064120824
5.022,63.86998,0.0025327932,0.13108832,3.18299,0.318299,1.1275162e-28,0.012824165,0.0064120824
5.024,63.95237,0.0025326642,0.13117035,3.1829093,0.31829092,3.2428062e-29,0.012824165,0.0064120824
5.026,64.03481,0.0025325355,0.13125238,3.1828282,0.3182828,2.3844434e-17,0.012824165,0.0064120824
5.028,64.11731,0.0025324067,0.1313344,3.1827474,0.31827474,1.11436e-17,0.012824165,0.0064120824
5.03,64.19985,0.002532278,0.13141641,3.1826663,0.31826663,3.814747e-29,0.012824165,0.0064120824
5.032,64.28245,0.0025321492,0.13149841,3.1825855,0.31825852,1.1603445e-29,0.012824165,0.0064120824
5.034,64.3651,0.0025320202,0.13158041,3.1825044,0.31825045,6.0701966e-29,0.012824165,0.0064120824
5.036,64.4478,0.0025318915,0.13166241,3.1824236,0.31824234,5.626254e-30,0.012824165,0.0064120824
5.038,64.53055,0.0025317627,0.1317444,3.1823425,0.31823426,7.0277713e-29,0.012824165,0.0064120824
5.04,64.61335,0.002531634,0.13182639,3.1822617,0.31822616,2.8057974e-29,0.012824165,0.0064120824
5.042,64.696205,0.0025315052,0.13190837,3.1821806,0.31821808,1.5980153e-17,0.012824165,0.0064120824
5.044,64.77911,0.0025313764,0.13199034,3.1820998,0.31820998,6.3799643e-29,0.012824165,0.0064120824
5.046,64.86207,0.0025312477,0.1320723,3.1820188,0.31820187,2.0055202e-29,0.012824165,0.0064120824
5.048,64.94508,0.002531119,0.13215427,3.181938,0.3181938,3.407328e-30,0.012824165,0.0064120824
5.05,65.02814,0.0025309902,0.13223623,3.181857,0.3181857,5.62753e-29,0.012824165,0.0064120824
5.052,65.11125,0.0025308614,0.13231817,3.181776,0.3181776,8.065408e-18,0.012824165,0.0064120824
5.054,65.19442,0.0025307327,0.13240011,3.1816952,0.3181695,4.0473534e-18,0.012824165,0.0064120824
5.056,65.27763,0.0025306041,0.13248205,3.1816142,0.31816143,1.6730003e-29,0.012824165,0.0064120824
5.058,65.3609,0.0025304754,0.13256398,3.1815333,0.31815332,6.732863e-31,0.012824165,0.0064120824
5.06,65.444214,0.0025303466,0.1326459,3.1814525,0.31814525,1.3067e-29,0.012824165,0.0064120824
5.062,65.52759,0.0025302179,0.13272782,3.1813715,0.31813714,7.842147e-18,0.012824165,0.0064120824
5.064,65.61101,0.0025300893,0.13280974,3.1812906,0.31812906,6.813567e-30,0.012824165,0.0064120824
5.066,65.69448,0.0025299606,0.13289164,3.1812098,0.318121,2.0330527e-30,0.012824165,0.0064120824
5.068,65.778,0.0025298318,0.13297354,3.1811287,0.31811288,3.041678e-31,0.012824165,0.0064120824
5.07,65.86158,0.0025297033,0.13305543,3.181048,0.3181048,5.00456e-31,0.012824165,0.0064120824
5.072,65.945206,0.0025295746,0.13313733,3.180967,0.3180967,1.9558109e-18,0.012824165,0.0064120824
5.074,66.028885,0.002529446,0.13321921,3.1808863,0.31808862,5.6004256e-31,0.012824165,0.0064120824
5.076,66.11262,0.0025293173,0.1333011,3.1808052,0.3180805,1.5189614e-30,0.012824165,0.0064120824
5.078,66.196396,0.0025291888,0.13338296,3.1807244,0.31807244,1.1252561e-30,0.012824165,0.0064120824
5.08,66.28023,0.00252906,0.13346483,3.1806436,0.31806436,2.3951348e-30,0.012824165,0.0064120824
5.082,66.36411,0.0025289315,0.13354668,3.1805627,0.31805626,2.1422083e-30,0.012824165,0.0064120824
5.084,66.448044,0.0025288027,0.13362853,3.1804817,0.31804818,9.8445925e-30,0.012824165,0.0064120824
5.086,66.532036,0.0025286742,0.13371038,3.1804008,0.3180401,6.1564327e-18,0.012824165,0.0064120824
5.088,66.61607,0.0025285457,0.13379222,3.18032,0.318032,2.1590485e-30,0.012824165,0.0064120824
5.09,66.700165,0.002528417,0.13387406,3.1802392,0.31802392,3.8791305e-29,0.012824165,0.0064120824
5.092,66.7843,0.0025282884,0.1339559,3.1801584,0.3180158,4.1815893e-30,0.012824165,0.0064120824
5.094,66.8685,0.0025281599,0.13403772,3.1800773,0.31800774,2.661692e-29,0.012824165,0.0064120824
5.096,66.95274,0.0025280314,0.13411954,3.1799965,0.31799966,3.3188085e-29,0.012824165,0.0064120824
5.098,67.03703,0.0025279028,0.13420135,3.1799157,0.31799155,6.632362e-29,0.012824165,0.0064120824
5.1,67.12138,0.0025277743,0.13428316,3.1798348,0.31798348,2.184823e-29,0.012824165,0.0064120824
5.102,67.20578,0.0025276456,0.13436495,3.179754,0.3179754,1.6786685e-29,0.012824165,0.0064120824
5.104,67.29023,0.002527517,0.13444676,3.1796732,0.31796733,9.015134e-29,0.012824165,0.0064120824
5.106,67.37473,0.0025273885,0.13452853,3.1795924,0.31795922,5.9407187e-29,0.012824165,0.0064120824
5.108,67.45928,0.00252726,0.13461033,3.1795115,0.31795114,3.2729256e-29,0.012824165,0.0064120824
5.11,67.543884,0.0025271315,0.1346921,3.1794307,0.31794307,7.52274e-29,0.012824165,0.0064120824
5.112,67.62854,0.0025270032,0.13477387,3.1793497,0.317935,1.00830816e-28,0.012824165,0.0064120824
5.114,67.71325,0.0025268747,0.13485563,3.1792688,0.31792688,3.652157e-29,0.012824165,0.0064120824
5.116,67.798004,0.0025267461,0.13493739,3.179188,0.3179188,1.9275926e-28,0.012824165,0.0064120824
5.118,67.88282,0.0025266176,0.13501914,3.1791072,0.31791073,2.6577177e-29,0.012824165,0.0064120824
5.12,67.967674,0.002526489,0.13510089,3.1790264,0.31790265,2.4215881e-17,0.012824165,0.0064120824
5.122,68.05259,0.0025263606,0.13518263,3.1789455,0.31789455,8.5359665e-29,0.012824165,0.0064120824
5.124,68.13755,0.0025262323,0.13526437,3.1788647,0.31788647,4.977088e-29,0.012824165,0.0064120824
5.126,68.222565,0.0025261038,0.1353461,3.178784,0.3178784,8.14547e-18,0.012824165,0.0064120824
5.128,68.30763,0.0025259752,0.13542782,3.178703,0.31787032,1.3265141e-28,0.012824165,0.0064120824
5.13,68.39275,0.002525847,0.13550954,3.1786222,0.31786224,1.9507982e-29,0.012824165,0.0064120824
5.132,68.47792,0.0025257184,0.13559125,3.1785414,0.31785417,8.564404e-29,0.012824165,0.0064120824
5.134,68.56314,0.0025255901,0.13567296,3.1784608,0.31784606,4.050816e-28,0.012824165,0.0064120824
5.136,68.648415,0.0025254616,0.13575466,3.17838,0.31783798,2.5285875e-30,0.012824165,0.0064120824
5.138,68.733734,0.002525333,0.13583635,3.1782992,0.3178299,1.3959353e-28,0.012824165,0.0064120824
5.14,68.81911,0.0025252048,0.13591804,3.1782184,0.31782183,2.3603436e-29,0.012824165,0.0064120824
5.142,68.90453,0.0025250765,0.13599972,3.1781375,0.31781375,2.5691287e-17,0.012824165,0.0064120824
5.144,68.99001,0.002524948,0.1360814,3.1780567,0.31780568,6.769023e-29,0.012824165,0.0064120824
5.146,69.07554,0.0025248197,0.13616307,3.177976,0.3177976,4.748244e-28,0.012824165,0.0064120824
5.148,69.16112,0.0025246914,0.13624473,3.177895,0.31778952,1.6694689e-17,0.012824165,0.0064120824
5.15,69.24675,0.0025245629,0.13632639,3.1778145,0.31778145,2.472445e-29,0.012824165,0.0064120824
5.152,69.33243,0.0025244346,0.13640805,3.1777337,0.31777337,1.659475e-28,0.012824165,0.0064120824
5.154,69.41817,0.0025243063,0.13648969,3.1776528,0.3177653,3.370521e-29,0.012824165,0.0064120824
5.156,69.50395,0.002524178,0.13657133,3.177572,0.3177572,1.841817e-28,0.012824165,0.0064120824
5.158,69.58978,0.0025240495,0.13665296,3.1774912,0.3177491,9.6214326e-29,0.012824165,0.0064120824
5.16,69.675674,0.0025239212,0.13673459,3.1774106,0.31774104,3.1111917e-17,0.012824165,0.0064120824
5.162,69.76161,0.002523793,0.13681622,3.1773298,0.31773296,8.125672e-18,0.012824165,0.0064120824
5.164,69.8476,0.0025236646,0.13689783,3.177249,0.31772488,7.751215e-29,0.012824165,0.0064120824
5.166,69.93364,0.0025235363,0.13697945,3.1771681,0.3177168,1.16583845e-29,0.012824165,0.0064120824
5.168,70.01974,0.002523408,0.13706106,3.1770875,0.31770873,1.2962106e-28,0.012824165,0.0064120824
5.17,70.10588,0.0025232797,0.13714266,3.1770067,0.31770068,4.2749346e-29,0.012824165,0.0064120824
5.172,70.19207,0.0025231515,0.13722426,3.176926,0.3176926,1.6495396e-17,0.012824165,0.0064120824
5.174,70.27832,0.0025230232,0.13730584,3.1768453,0.31768453,2.0958863e-29,0.012824165,0.0064120824
5.176,70.36462,0.002522895,0.13738742,3.1767645,0.31767645,2.8201654e-29,0.012824165,0.0064120824
5.178,70.450966,0.0025227668,0.137469,3.1766837,0.31766838,4.145282e-30,0.012824165,0.0064120824
5.18,70.53736,0.0025226385,0.13755056,3.176603,0.3176603,1.985901e-29,0.012824165,0.0064120824
5.182,70.62382,0.0025225102,0.13763213,3.1765223,0.31765223,1.825662e-17,0.012824165,0.0064120824
5.184,70.71032,0.0025223822,0.13771369,3.1764414,0.31764415,4.4886502e-30,0.012824165,0.0064120824
5.186,70.796875,0.002522254,0.13779524,3.1763608,0.31763607,3.4264524e-29,0.012824165,0.0064120824
5.188,70.88348,0.0025221256,0.1378768,3.17628,0.317628,2.8452964e-29,0.012824165,0.0064120824
5.19,70.97013,0.0025219976,0.13795833,3.1761994,0.31761992,3.436074e-29,0.012824165,0.0064120824
5.192,71.05684,0.0025218693,0.13803987,3.1761186,0.31761187,1.7052123e-17,0.012824165,0.0064120824
5.194,71.1436,0.0025217412,0.1381214,3.1760378,0.3176038,2.158149e-29,0.012824165,0.0064120824
5.196,71.23041,0.002521613,0.13820292,3.1759572,0.31759572,2.099028e-17,0.012824165,0.0064120824
5.198,71.31727,0.0025214849,0.13828444,3.1758764,0.31758764,1.1508252e-29,0.012824165,0.0064120824
5.2,71.40418,0.0025213566,0.13836595,3.1757958,0.31757957,4.84128e-30,0.012824165,0.0064120824
5.202,71.49114,0.0025212285,0.13844746,3.175715,0.3175715,4.1682942e-18,0.012824165,0.0064120824
5.204,71.57816,0.0025211005,0.13852896,3.1756344,0.31756344,1.0450276e-18,0.012824165,0.0064120824
5.206,71.66523,0.0025209722,0.13861045,3.1755536,0.31755537,5.04324e-30,0.012824165,0.0064120824
5.208,71.75234,0.002520844,0.13869195,3.175473,0.3175473,4.232873e-30,0.012824165,0.0064120824
5.21,71.83951,0.002520716,0.13877343,3.1753924,0.31753922,7.6259317e-31,0.012824165,0.0064120824
5.212,71.926735,0.002520588,0.1388549,3.1753116,0.31753117,5.808555e-32,0.012824165,0.0064120824
5.214,72.014,0.0025204597,0.13893637,3.175231,0.3175231,4.757343e-32,0.012824165,0.0064120824
5.216,72.101326,0.0025203316,0.13901784,3.1751502,0.31751502,2.0279495e-30,0.012824165,0.0064120824
5.218,72.1887,0.0025202034,0.1390993,3.1750693,0.31750694,3.7771807e-31,0.012824165,0.0064120824
5.22,72.27612,0.0025200753,0.13918075,3.1749887,0.31749886,3.4151925e-30,0.012824165,0.0064120824
5.222,72.363594,0.0025199472,0.1392622,3.174908,0.3174908,7.838698e-18,0.012824165,0.0064120824
5.224,72.451126,0.002519819,0.13934365,3.1748273,0.31748274,1.524135e-29,0.012824165,0.0064120824
5.226,72.538704,0.002519691,0.13942508,3.1747465,0.31747466,9.0245436e-30,0.012824165,0.0064120824
5.228,72.62633,0.0025195628,0.1395065,3.174666,0.3174666,1.7186856e-29,0.012824165,0.0064120824
5.23,72.71401,0.0025194348,0.13958794,3.174585,0.3174585,4.9240365e-29,0.012824165,0.0064120824
5.232,72.80174,0.0025193065,0.13966936,3.1745045,0.31745043,1.8607303e-29,0.012824165,0.0064120824
5.234,72.88953,0.0025191784,0.13975076,3.1744237,0.31744236,2.479321e-29,0.012824165,0.0064120824
5.236,72.977356,0.0025190504,0.13983217,3.174343,0.3174343,3.0643938e-29,0.012824165,0.0064120824
5.238,73.06524,0.0025189223,0.13991357,3.1742623,0.31742623,7.29812e-30,0.012824165,0.0064120824
5.24,73.153175,0.0025187943,0.13999496,3.1741817,0.31741816,2.1319221e-29,0.012824165,0.0064120824
5.242,73.241165,0.0025186662,0.14007635,3.1741009,0.31741008,3.6279453e-29,0.012824165,0.0064120824
5.244,73.3292,0.0025185382,0.14015774,3.1740203,0.31740203,2.0274168e-29,0.012824165,0.0064120824
5.246,73.41729,0.00251841,0.14023912,3.1739395,0.31739396,1.466049e-29,0.012824165,0.0064120824
5.248,73.50543,0.002518282,0.1403205,3.173859,0.31738588,3.7238373e-29,0.012824165,0.0064120824
5.25,73.59362,0.002518154,0.14040186,3.173778,0.3173778,3.5779419e-28,0.012824165,0.0064120824
5.252,73.68187,0.002518026,0.14048322,3.1736975,0.31736976,5.9349247e-29,0.012824165,0.0064120824
5.254,73.77016,0.0025178979,0.14056458,3.173617,0.31736168,2.2712758e-17,0.012824165,0.0064120824
5.256,73.858505,0.0025177698,0.14064592,3.173536,0.3173536,1.766336e-17,0.012824165,0.0064120824
5.258,73.9469,0.002517642,0.14072727,3.1734555,0.31734553,4.322761e-29,0.012824165,0.0064120824
5.26,74.03535,0.002517514,0.14080861,3.1733747,0.31733748,4.2004857e-29,0.012824165,0.0064120824
5.262,74.12385,0.0025173859,0.14088994,3.173294,0.3173294,2.3973314e-28,0.012824165,0.0064120824
5.264,74.212395,0.0025172578,0.14097126,3.1732135,0.31732133,4.0840316e-17,0.012824165,0.0064120824
5.266,74.300995,0.00251713,0.14105259,3.1731327,0.31731328,5.363426e-30,0.012824165,0.0064120824
5.268,74.38965,0.002517002,0.14113389,3.173052,0.3173052,3.1629767e-29,0.012824165,0.0064120824
5.27,74.47835,0.0025168739,0.1412152,3.1729715,0.31729713,2.2080404e-28,0.012824165,0.0064120824
5.272,74.5671,0.002516746,0.1412965,3.1728907,0.31728908,4.4746223e-29,0.012824165,0.0064120824
5.274,74.65591,0.002516618,0.1413778,3.17281,0.317281,8.6379756e-30,0.012824165,0.0064120824
5.276,74.74477,0.0025164902,0.14145909,3.1727295,0.31727293,1.2421791e-28,0.012824165,0.0064120824
5.278,74.83367,0.0025163621,0.14154038,3.1726487,0.31726488,3.7351278e-29,0.012824165,0.0064120824
5.28,74.92263,0.0025162343,0.14162166,3.172568,0.3172568,9.6413994e-30,0.012824165,0.0064120824
5.282,75.011635,0.0025161062,0.14170294,3.1724875,0.31724876,2.1381307e-29,0.012824165,0.0064120824
5.284,75.1007,0.0025159784,0.1417842,3.172407,0.3172407,4.9967217e-28,0.012824165,0.0064120824
5.286,75.18981,0.0025158504,0.14186546,3.172326,0.3172326,4.0999425e-29,0.012824165,0.0064120824
5.288,75.27897,0.0025157225,0.14194672,3.1722455,0.31722456,1.0102411e-28,0.012824165,0.0064120824
5.29,75.36819,0.0025155947,0.14202797,3.172165,0.3172165,3.652828e-29,0.012824165,0.0064120824
5.292,75.45745,0.0025154667,0.14210922,3.1720843,0.31720844,2.3515448e-28,0.012824165,0.0064120824
5.294,75.54676,0.0025153388,0.14219046,3.1720035,0.31720036,7.057667e-29,0.012824165,0.0064120824
5.296,75.63613,0.002515211,0.14227168,3.171923,0.3171923,1.6482075e-28,0.012824165,0.0064120824
5.298,75.72555,0.0025150832,0.14235291,3.1718423,0.31718424,2.888146e-28,0.012824165,0.0064120824
5.3,75.81502,0.0025149551,0.14243414,3.1717618,0.31717616,1.4733049e-28,0.012824165,0.0064120824
5.302,75.90453,0.0025148273,0.14251535,3.1716812,0.31716812,2.8200713e-28,0.012824165,0.0064120824
5.304,75.9941,0.0025146995,0.14259656,3.1716003,0.31716004,2.4676027e-29,0.012824165,0.0064120824
5.306,76.083725,0.0025145716,0.14267775,3.1715198,0.317152,4.0011537e-18,0.012824165,0.0064120824
5.308,76.1734,0.0025144438,0.14275897,3.1714392,0.31714392,8.6999504e-29,0.012824165,0.0064120824
5.31,76.26312,0.002514316,0.14284015,3.1713586,0.31713587,1.3288113e-29,0.012824165,0.0064120824
5.312,76.3529,0.0025141882,0.14292134,3.171278,0.3171278,1.4127572e-28,0.012824165,0.0064120824
5.314,76.442726,0.0025140604,0.14300252,3.1711974,0.31711975,1.6121547e-17,0.012824165,0.0064120824
5.316,76.5326,0.0025139325,0.14308369,3.1711168,0.31711167,2.9308194e-30,0.012824165,0.0064120824
5.318,76.62253,0.0025138047,0.14316486,3.1710362,0.31710362,2.6816284e-29,0.012824165,0.0064120824
5.32,76.71251,0.0025136769,0.14324602,3.1709554,0.31709555,1.3497769e-29,0.012824165,0.0064120824
5.322,76.802536,0.002513549,0.14332719,3.1708748,0.3170875,6.828161e-29,0.012824165,0.0064120824
5.324,76.89262,0.0025134212,0.14340834,3.1707942,0.31707942,8.453433e-30,0.012824165,0.0064120824
5.326,76.98275,0.0025132936,0.14348948,3.1707137,0.31707138,1.1672949e-29,0.012824165,0.0064120824
5.328,77.07293,0.0025131658,0.14357062,3.170633,0.3170633,1.9466477e-29,0.012824165,0.0064120824
5.33,77.16316,0.002513038,0.14365175,3.1705525,0.31705526,2.3998123e-17,0.012824165,0.0064120824
5.332,77.25345,0.0025129102,0.14373289,3.170472,0.31704718,7.999456e-18,0.012824165,0.0064120824
5.334,77.34378,0.0025127826,0.14381401,3.1703913,0.31703913,3.33729e-31,0.012824165,0.0064120824
5.336,77.43417,0.0025126548,0.14389513,3.1703107,0.3170311,1.1256608e-17,0.012824165,0.0064120824
5.338,77.524605,0.002512527,0.14397624,3.1702302,0.317023,8.907416e-18,0.012824165,0.0064120824
5.34,77.6151,0.0025123993,0.14405735,3.1701496,0.31701496,1.4606361e-29,0.012824165,0.0064120824
5.342,77.705635,0.0025122715,0.14413844,3.170069,0.3170069,2.0053228e-18,0.012824165,0.0064120824
5.344,77.79623,0.002512144,0.14421953,3.1699884,0.31699884,5.511543e-30,0.012824165,0.0064120824
5.346,77.88686,0.002512016,0.14430062,3.1699078,0.3169908,9.881207e-30,0.012824165,0.0064120824
5.348,77.97756,0.0025118885,0.14438172,3.1698272,0.31698272,1.6887001e-30,0.012824165,0.0064120824
5.35,78.068306,0.0025117607,0.1444628,3.1697466,0.31697467,9.292046e-30,0.012824165,0.0064120824
5.352,78.159096,0.002511633,0.14454386,3.169666,0.31696662,7.543838e-19,0.012824165,0.0064120824
5.354,78.24994,0.0025115053,0.14462492,3.1695855,0.31695855,8.584991e-31,0.012824165,0.0064120824
5.356,78.340836,0.0025113777,0.14470598,3.169505,0.3169505,2.7416047e-30,0.012824165,0.0064120824
5.358,78.431786,0.00251125,0.14478704,3.1694243,0.31694245,3.451125e-30,0.012824165,0.0064120824
