Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eSAC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.638,33.958508,0.31952038,-0.0043474063,1.2621686,0.9818068,0.98150784,0.99282444,0.9871264
2.64,33.80235,0.3168514,-0.004327883,1.2578572,0.98190093,0.98156905,0.9928565,0.9871719
2.642,33.646908,0.3142014,-0.004307741,1.2535754,0.9819916,0.9816277,0.99288684,0.98721516
2.644,33.492203,0.31157088,-0.004286983,1.2493248,0.98207873,0.98168385,0.99291545,0.9872562
2.646,33.338253,0.3089602,-0.0042656157,1.2451072,0.98216254,0.98173755,0.9929423,0.98729527
2.648,33.18508,0.30636975,-0.004243642,1.2409253,0.9822429,0.9817887,0.9929674,0.98733217
2.65,33.03272,0.3038,-0.004221068,1.2367828,0.9823199,0.98183745,0.99299085,0.987367
2.652,32.881172,0.3012513,-0.0041978983,1.2326833,0.98239356,0.98188376,0.99301267,0.98739976
2.654,32.730476,0.29872409,-0.0041741375,1.2286311,0.98246396,0.9819277,0.9930328,0.9874305
2.656,32.580647,0.2962187,-0.0041497913,1.2246307,0.9825311,0.9819693,0.9930513,0.98745924
2.658,32.431698,0.2937356,-0.0041248645,1.2206868,0.9825949,0.9820085,0.9930682,0.98748606
2.66,32.28366,0.29127508,-0.0040993625,1.2168043,0.9826556,0.9820455,0.9930836,0.9875109
2.662,32.13655,0.28883758,-0.004073291,1.2129877,0.98271304,0.98208016,0.99309736,0.98753387
2.664,31.99039,0.28642344,-0.004046655,1.2092419,0.9827674,0.98211265,0.9931097,0.9875549
2.666,31.845198,0.28403306,-0.00401946,1.2055714,0.98281866,0.9821429,0.9931205,0.98757416
2.668,31.700994,0.28166676,-0.0039917124,1.2019806,0.9828668,0.982171,0.99312985,0.98759156
2.67,31.5578,0.27932492,-0.003963417,1.1984737,0.982912,0.9821969,0.9931377,0.9876072
2.672,31.415636,0.27700785,-0.0039345804,1.1950544,0.9829542,0.9822208,0.9931442,0.98762107
2.674,31.274517,0.27471593,-0.0039052079,1.1917262,0.9829934,0.9822426,0.99314934,0.9876332
2.676,31.134468,0.2724495,-0.0038753054,1.1884922,0.9830298,0.9822624,0.99315315,0.98764366
2.678,30.9955,0.27020887,-0.0038448796,1.1853552,0.9830633,0.98228014,0.9931556,0.9876525
2.68,30.857641,0.26799434,-0.0038139361,1.1823177,0.9830939,0.982296,0.99315673,0.9876597
2.682,30.720903,0.26580626,-0.0037824812,1.1793817,0.9831219,0.9823099,0.9931567,0.9876653
2.684,30.58531,0.26364493,-0.003750521,1.1765488,0.983147,0.9823219,0.9931553,0.9876694
2.686,30.450872,0.26151067,-0.0037180623,1.1738204,0.98316956,0.98233217,0.9931528,0.9876719
2.688,30.317616,0.25940377,-0.003685111,1.1711969,0.9831894,0.9823406,0.9931491,0.98767304
2.69,30.18555,0.25732452,-0.003651674,1.1686788,0.9832067,0.9823472,0.9931443,0.9876726
2.692,30.0547,0.25527322,-0.0036177575,1.1662657,0.9832215,0.98235214,0.9931384,0.9876709
2.694,29.925077,0.25325012,-0.0035833681,1.1639568,0.98323375,0.9823554,0.99313134,0.98766774
2.696,29.796703,0.2512555,-0.0035485127,1.1617522,0.9832436,0.982357,0.9931233,0.98766327
2.698,29.66959,0.24928966,-0.0035131979,1.1596516,0.98325104,0.9823571,0.9931143,0.98765755
2.7,29.543758,0.24735282,-0.0034774307,1.1576531,0.98325616,0.98235554,0.9931042,0.9876505
2.702,29.41922,0.24544525,-0.0034412176,1.1557554,0.98325896,0.9823525,0.99309325,0.9876423
2.704,29.295996,0.2435672,-0.0034045656,1.1539568,0.9832595,0.98234797,0.9930814,0.9876328
2.706,29.174099,0.24171889,-0.0033674818,1.152256,0.9832579,0.982342,0.9930686,0.98762226
2.708,29.053541,0.23990056,-0.0033299732,1.1506511,0.98325413,0.9823347,0.993055,0.9876106
2.71,28.934345,0.23811243,-0.003292047,1.1491399,0.9832483,0.982326,0.9930405,0.9875978
2.712,28.81652,0.23635474,-0.0032537098,1.1477205,0.9832404,0.98231596,0.9930253,0.987584
2.714,28.700083,0.23462768,-0.0032149693,1.1463908,0.98323053,0.9823047,0.99300927,0.9875692
2.716,28.585047,0.23293146,-0.0031758326,1.1451486,0.9832187,0.9822922,0.9929926,0.9875535
2.718,28.471428,0.23126628,-0.0031363068,1.143992,0.983205,0.98227847,0.9929752,0.9875367
2.72,28.359238,0.22963232,-0.0030963994,1.1429187,0.9831895,0.98226357,0.99295706,0.98751915
2.722,28.248491,0.22802976,-0.0030561176,1.1419262,0.9831722,0.9822476,0.99293834,0.9875007
2.724,28.139202,0.22645879,-0.003015469,1.1410124,0.9831531,0.9822306,0.992919,0.9874815
2.726,28.031382,0.22491957,-0.0029744608,1.1401756,0.98313236,0.9822125,0.9928991,0.9874614
2.728,27.925045,0.22341226,-0.0029331006,1.1394134,0.98310995,0.98219347,0.9928787,0.9874406
2.73,27.820202,0.22193702,-0.0028913957,1.1387236,0.983086,0.98217344,0.99285775,0.98741907
2.732,27.71687,0.22049399,-0.0028493542,1.1381042,0.9830605,0.9821525,0.9928363,0.98739684
2.734,27.615053,0.21908331,-0.002806983,1.1375532,0.9830334,0.9821307,0.9928144,0.987374
2.736,27.514769,0.21770513,-0.00276429,1.137069,0.983005,0.982108,0.99279207,0.9873505
2.738,27.416027,0.21635956,-0.002721283,1.1366496,0.9829751,0.9820846,0.99276936,0.98732644
2.74,27.318842,0.21504672,-0.0026779692,1.1362929,0.9829439,0.9820603,0.9927463,0.9873018
2.742,27.223219,0.21376674,-0.0026343567,1.1359974,0.9829114,0.9820354,0.9927228,0.98727673
2.744,27.12917,0.2125197,-0.0025904533,1.1357617,0.9828776,0.9820097,0.9926991,0.9872511
2.746,27.036709,0.21130572,-0.0025462662,1.135584,0.9828426,0.9819834,0.992675,0.987225
2.748,26.945843,0.2101249,-0.0025018037,1.1354625,0.9828065,0.9819565,0.9926507,0.98719853
2.75,26.856583,0.20897728,-0.0024570734,1.1353962,0.9827692,0.98192894,0.99262613,0.98717165
2.752,26.768936,0.207863,-0.0024120829,1.1353835,0.98273087,0.9819009,0.99260134,0.9871444
2.754,26.682915,0.2067821,-0.0023668404,1.1354232,0.98269147,0.98187226,0.9925764,0.9871168
2.756,26.598528,0.20573464,-0.0023213534,1.1355137,0.9826511,0.9818432,0.99255127,0.9870889
2.758,26.51578,0.2047207,-0.00227563,1.1356537,0.9826098,0.9818136,0.992526,0.9870607
2.76,26.434685,0.20374033,-0.0022296777,1.1358424,0.9825676,0.9817836,0.9925006,0.9870323
2.762,26.355247,0.20279355,-0.0021835046,1.1360785,0.9825245,0.9817533,0.99247515,0.9870037
2.764,26.277475,0.20188044,-0.0021371187,1.1363605,0.98248065,0.98172253,0.9924496,0.98697484
2.766,26.201376,0.20100102,-0.0020905277,1.1366875,0.98243594,0.9816914,0.99242395,0.9869458
2.768,26.126959,0.2001553,-0.0020437397,1.1370584,0.9823906,0.98166007,0.9923983,0.98691666
2.77,26.05423,0.19934332,-0.0019967621,1.1374719,0.98234445,0.9816284,0.9923727,0.9868874
2.772,25.983194,0.1985651,-0.0019496034,1.137927,0.98229766,0.98159647,0.99234706,0.986858
2.774,25.913858,0.19782062,-0.0019022713,1.1384227,0.9822503,0.98156434,0.99232143,0.98682857
2.776,25.846231,0.19710992,-0.0018547735,1.1389577,0.9822023,0.98153204,0.9922959,0.9867991
2.778,25.78032,0.19643298,-0.0018071182,1.139531,0.9821538,0.98149955,0.9922704,0.9867696
2.78,25.716122,0.1957898,-0.001759313,1.1401414,0.9821047,0.9814669,0.9922451,0.9867401
2.782,25.65365,0.19518034,-0.001711366,1.1407878,0.98205525,0.98143417,0.99221975,0.9867106
2.784,25.592905,0.19460462,-0.0016632851,1.1414691,0.9820053,0.9814013,0.9921946,0.98668116
2.786,25.533894,0.19406258,-0.0016150781,1.1421841,0.98195493,0.9813684,0.9921696,0.9866518
2.788,25.476622,0.19355421,-0.0015667529,1.1429317,0.98190415,0.9813354,0.9921447,0.98662245
2.79,25.42109,0.19307946,-0.0015183174,1.1437109,0.98185307,0.98130244,0.99212,0.98659325
2.792,25.367304,0.19263828,-0.0014697795,1.1445203,0.9818017,0.9812694,0.99209553,0.98656416
2.794,25.315266,0.19223064,-0.0014211469,1.1453588,0.98175,0.98123646,0.9920712,0.9865352
2.796,25.264982,0.19185647,-0.0013724276,1.1462253,0.9816981,0.9812035,0.99204713,0.9865064
2.798,25.216452,0.19151573,-0.0013236293,1.1471186,0.98164594,0.98117065,0.9920233,0.9864778
2.8,25.169682,0.19120833,-0.0012747599,1.1480376,0.9815936,0.9811378,0.9919997,0.9864493
2.802,25.12467,0.19093423,-0.0012258271,1.1489811,0.9815411,0.9811051,0.9919763,0.98642105
2.804,25.081423,0.19069332,-0.0011768389,1.1499478,0.9814884,0.9810725,0.9919532,0.98639303
2.806,25.03994,0.19048554,-0.0011278027,1.1509366,0.98143566,0.98104,0.9919304,0.9863652
2.808,25.000223,0.1903108,-0.0010787265,1.1519464,0.98138285,0.98100764,0.99190784,0.9863376
2.81,24.962273,0.190169,-0.0010296179,1.1529759,0.9813299,0.98097545,0.9918856,0.9863103
2.812,24.926088,0.19006006,-0.0009804846,1.154024,0.981277,0.98094344,0.99186367,0.98628324
2.814,24.891678,0.18998387,-0.0009313343,1.1550894,0.981224,0.9809116,0.9918421,0.9862564
2.816,24.859034,0.18994032,-0.00088217465,1.1561707,0.9811711,0.98087996,0.99182075,0.98622996
2.818,24.828161,0.1899293,-0.0008330132,1.1572669,0.98111814,0.98084855,0.9917998,0.98620373
2.82,24.799057,0.18995069,-0.00078385754,1.1583767,0.9810653,0.9808173,0.99177915,0.98617786
2.822,24.771723,0.19000438,-0.0007347153,1.1594989,0.9810124,0.9807863,0.9917589,0.98615223
2.824,24.746159,0.19009024,-0.000685594,1.1606323,0.9809597,0.9807556,0.9917389,0.98612696
2.826,24.722363,0.19020814,-0.000636501,1.1617755,0.9809071,0.9807251,0.9917193,0.98610204
2.828,24.700329,0.19035792,-0.0005874439,1.1629273,0.9808546,0.9806949,0.9917001,0.9860774
2.83,24.680063,0.19053948,-0.00053843006,1.1640878,0.9808022,0.9806649,0.9916812,0.98605317
2.832,24.661562,0.19075266,-0.000489467,1.1652553,0.98074996,0.9806352,0.99166274,0.9860292
2.834,24.644823,0.19099729,-0.000440562,1.1664286,0.98069793,0.98060584,0.99164456,0.98600566
2.836,24.62984,0.19127324,-0.0003917224,1.1676067,0.9806461,0.9805767,0.9916268,0.9859824
2.838,24.61662,0.19158036,-0.00034295543,1.1687886,0.9805944,0.9805479,0.9916094,0.9859596
2.84,24.605148,0.19191846,-0.00029426842,1.1699734,0.9805429,0.98051935,0.9915924,0.98593706
2.842,24.59543,0.1922874,-0.00024566855,1.17116,0.98049164,0.9804911,0.9915758,0.9859149
2.844,24.58746,0.19268699,-0.00019716287,1.1723478,0.9804406,0.98046315,0.9915595,0.98589313
2.846,24.581234,0.19311708,-0.00014875845,1.1735358,0.98038983,0.98043555,0.9915436,0.9858717
2.848,24.57675,0.19357747,-0.00010046253,1.1747233,0.9803393,0.9804082,0.9915281,0.98585063
2.85,24.574001,0.194068,-5.2282165e-05,1.1759092,0.980289,0.9803812,0.99151295,0.98582995
2.852,24.572985,0.19458845,-4.224397e-06,1.1770926,0.9802389,0.9803545,0.9914982,0.9858096
2.854,24.573696,0.19513865,4.370377e-05,1.1782728,0.98018914,0.9803281,0.99148375,0.98578966
2.856,24.57613,0.19571838,9.149537e-05,1.1794491,0.9801397,0.980302,0.99146974,0.98577005
2.858,24.580284,0.19632748,0.00013914346,1.1806206,0.9800905,0.9802762,0.99145603,0.9857508
2.86,24.58615,0.19696572,0.00018664188,1.1817869,0.98004156,0.9802507,0.99144274,0.9857319
2.862,24.593721,0.19763294,0.00023398348,1.1829472,0.9799929,0.98022556,0.9914298,0.98571336
2.864,24.602995,0.19832888,0.00028116145,1.1841007,0.9799446,0.98020065,0.99141717,0.9856951
2.866,24.613964,0.19905333,0.00032816906,1.1852471,0.9798965,0.9801761,0.99140495,0.9856773
2.868,24.626623,0.19980611,0.00037499965,1.1863853,0.97984874,0.9801518,0.991393,0.9856598
2.87,24.640965,0.20058694,0.0004216466,1.187515,0.9798013,0.9801278,0.99138147,0.9856426
2.872,24.656982,0.20139565,0.0004681033,1.1886356,0.97975415,0.9801041,0.99137026,0.98562574
2.874,24.674667,0.20223197,0.00051436346,1.1897465,0.97970724,0.9800806,0.99135935,0.98560923
2.876,24.694016,0.20309572,0.0005604212,1.1908473,0.9796607,0.9800575,0.99134874,0.985593
2.878,24.715017,0.20398666,0.0006062697,1.1919373,0.97961444,0.98003453,0.9913385,0.9855771
2.88,24.737667,0.20490451,0.0006519026,1.1930163,0.9795685,0.98001194,0.9913285,0.9855615
2.882,24.761955,0.20584907,0.0006973136,1.1940836,0.97952276,0.9799895,0.9913188,0.9855462
2.884,24.787874,0.20682007,0.00074249646,1.1951389,0.9794774,0.97996736,0.9913094,0.9855311
2.886,24.815413,0.20781726,0.000787445,1.1961819,0.9794323,0.9799455,0.99130034,0.98551637
2.888,24.844568,0.20884039,0.00083215313,1.1972121,0.97938746,0.9799238,0.9912915,0.9855019
2.89,24.875328,0.20988925,0.0008766153,1.1982291,0.9793429,0.9799023,0.99128294,0.98548764
2.892,24.907684,0.21096356,0.0009208255,1.1992325,0.9792986,0.97988105,0.9912746,0.98547363
2.894,24.941626,0.21206307,0.00096477766,1.200222,0.9792546,0.97986,0.99126655,0.98545986
2.896,24.977148,0.2131875,0.0010084659,1.2011975,0.97921085,0.97983915,0.9912587,0.9854464
2.898,25.014236,0.2143366,0.0010518843,1.2021586,0.97916734,0.9798184,0.9912511,0.98543304
2.9,25.052883,0.21551009,0.0010950273,1.203105,0.9791241,0.9797979,0.9912437,0.9854199
2.902,25.093077,0.21670769,0.0011378891,1.2040367,0.9790811,0.9797776,0.9912365,0.98540705
2.904,25.134808,0.21792915,0.0011804642,1.2049532,0.9790383,0.9797573,0.99122953,0.98539436
2.906,25.17807,0.21917427,0.0012227478,1.2058543,0.97899574,0.9797373,0.9912227,0.9853818
2.908,25.22285,0.2204427,0.0012647343,1.2067398,0.9789534,0.9797173,0.99121606,0.9853694
2.91,25.269136,0.2217342,0.0013064179,1.2076097,0.9789113,0.97969747,0.99120957,0.98535717
2.912,25.31692,0.22304845,0.0013477935,1.2084638,0.9788693,0.97967774,0.99120325,0.98534507
2.914,25.366188,0.2243852,0.0013888557,1.2093018,0.9788276,0.97965807,0.99119705,0.9853331
2.916,25.416927,0.22574416,0.0014295996,1.210124,0.978786,0.97963846,0.991191,0.9853212
2.918,25.46913,0.22712502,0.0014700199,1.21093,0.9787446,0.97961897,0.99118507,0.9853095
2.92,25.522783,0.22852752,0.0015101115,1.2117199,0.9787034,0.9795995,0.9911792,0.9852978
2.922,25.577875,0.22995134,0.0015498695,1.2124935,0.97866225,0.97958004,0.99117345,0.9852862
2.924,25.634392,0.2313962,0.0015892889,1.213251,0.9786213,0.9795607,0.9911678,0.9852746
2.926,25.692324,0.2328618,0.001628365,1.2139924,0.9785805,0.97954124,0.9911622,0.9852631
2.928,25.751656,0.23434784,0.0016670928,1.2147175,0.9785397,0.9795219,0.99115664,0.98525167
2.93,25.812376,0.235854,0.0017054677,1.2154266,0.9784991,0.97950244,0.9911511,0.9852402
2.932,25.874474,0.23738,0.001743485,1.2161196,0.9784585,0.97948295,0.9911456,0.9852288
2.934,25.937931,0.23892552,0.0017811401,1.2167968,0.97841805,0.97946346,0.9911402,0.98521733
2.936,26.002745,0.24049035,0.0018184292,1.2174575,0.9783777,0.9794439,0.9911347,0.9852058
2.938,26.068893,0.24207412,0.0018553473,1.2181026,0.97833735,0.9794243,0.9911292,0.9851943
2.94,26.136366,0.2436765,0.00189189,1.2187318,0.97829705,0.97940457,0.99112374,0.9851828
2.942,26.205149,0.2452972,0.0019280529,1.2193456,0.97825676,0.9793848,0.99111825,0.9851712
2.944,26.275227,0.24693584,0.0019638317,1.2199439,0.9782165,0.9793649,0.99111265,0.9851595
2.946,26.346586,0.24859217,0.0019992227,1.2205272,0.97817624,0.97934484,0.99110705,0.9851478
2.948,26.419212,0.25026584,0.002034221,1.2210954,0.978136,0.97932464,0.9911014,0.9851359
2.95,26.493092,0.25195652,0.002068823,1.221649,0.9780957,0.9793043,0.9910956,0.9851239
2.952,26.568209,0.25366387,0.0021030246,1.2221881,0.97805536,0.97928375,0.9910897,0.9851118
2.954,26.644548,0.25538757,0.0021368219,1.2227131,0.97801495,0.97926307,0.99108374,0.9850995
2.956,26.722095,0.2571273,0.002170211,1.2232242,0.97797453,0.97924215,0.9910776,0.9850871
2.958,26.800835,0.25888276,0.0022031881,1.2237216,0.97793394,0.97922105,0.9910714,0.9850745
2.96,26.88075,0.26065353,0.0022357495,1.224206,0.9778933,0.9791997,0.99106497,0.9850617
2.962,26.961828,0.2624393,0.0022678913,1.2246774,0.9778526,0.97917813,0.99105847,0.9850487
2.964,27.044052,0.26423976,0.00229961,1.2251363,0.9778117,0.97915626,0.99105173,0.98503554
2.966,27.127428,0.26605505,0.002330907,1.2255807,0.9777707,0.9791342,0.9910448,0.9850221
2.968,27.211927,0.26788458,0.0023617763,1.226012,0.9777296,0.97911185,0.9910378,0.98500854
2.97,27.297533,0.26972795,0.0023922138,1.2264311,0.9776884,0.9790892,0.9910305,0.98499465
2.972,27.384226,0.27158478,0.002422216,1.2268386,0.97764695,0.97906625,0.991023,0.9849805
2.974,27.471992,0.27345476,0.0024517805,1.2272346,0.9776054,0.979043,0.9910153,0.9849661
2.976,27.560814,0.27533755,0.0024809034,1.2276198,0.9775636,0.97901946,0.9910074,0.98495144
2.978,27.650675,0.27723277,0.0025095823,1.2279942,0.9775216,0.9789955,0.99099916,0.9849365
2.98,27.741562,0.2791401,0.0025378142,1.2283586,0.9774794,0.97897124,0.99099076,0.9849212
2.982,27.833454,0.28105927,0.002565596,1.2287134,0.97743696,0.9789466,0.990982,0.9849056
2.984,27.926338,0.28298983,0.0025929252,1.2290589,0.9773943,0.9789216,0.990973,0.9848896
2.986,28.020193,0.28493148,0.002619799,1.2293955,0.97735137,0.9788962,0.99096376,0.98487335
2.988,28.115007,0.28688386,0.002646215,1.229724,0.97730815,0.9788704,0.99095416,0.9848567
2.99,28.21076,0.28884664,0.0026721705,1.2300447,0.97726464,0.9788442,0.9909442,0.98483974
2.992,28.307432,0.29081947,0.002697663,1.2303582,0.97722083,0.9788176,0.990934,0.98482233
2.994,28.405008,0.29280198,0.00272269,1.2306651,0.9771767,0.9787905,0.9909234,0.9848046
2.996,28.503494,0.2947943,0.0027472521,1.2309628,0.9771323,0.97876304,0.99091256,0.98478645
2.998,28.602867,0.29679602,0.0027713466,1.2312521,0.9770877,0.97873515,0.99090135,0.9847679
3.0,28.703102,0.29880655,0.0027949698,1.2315352,0.97704273,0.9787068,0.9908898,0.984749
3.002,28.804174,0.30082557,0.0028181202,1.2318125,0.97699744,0.978678,0.99087787,0.98472965
3.004,28.906075,0.30285272,0.0028407956,1.2320844,0.97695184,0.9786487,0.9908656,0.9847099
3.006,29.008783,0.30488768,0.0028629943,1.2323517,0.9769058,0.9786189,0.99085295,0.9846897
3.008,29.112282,0.3069301,0.0028847144,1.2326145,0.97685945,0.9785887,0.9908399,0.9846691
3.01,29.21655,0.30897963,0.0029059541,1.2328737,0.9768127,0.97855794,0.9908264,0.984648
3.012,29.321571,0.31103593,0.002926712,1.2331296,0.97676563,0.9785267,0.9908126,0.9846264
3.014,29.427334,0.31309864,0.0029469866,1.2333828,0.9767181,0.97849494,0.99079835,0.9846044
3.016,29.53381,0.31516743,0.0029667763,1.2336339,0.9766702,0.9784627,0.99078375,0.98458195
3.018,29.64099,0.31724194,0.0029860795,1.2338834,0.9766219,0.97842985,0.9907687,0.98455894
3.02,29.748848,0.31932184,0.0030048955,1.2341319,0.97657317,0.97839653,0.9907532,0.98453546
3.022,29.85737,0.32140675,0.0030232226,1.23438,0.976524,0.9783626,0.9907372,0.9845115
3.024,29.966537,0.32349637,0.0030410595,1.2346282,0.97647434,0.9783282,0.9907208,0.98448706
3.026,30.076345,0.32559064,0.0030584063,1.2348746,0.97642434,0.97829324,0.99070406,0.9844621
3.028,30.186787,0.32768944,0.0030752623,1.2351183,0.97637403,0.9782578,0.99068683,0.9844367
3.03,30.297829,0.32979205,0.0030916256,1.2353623,0.9763232,0.9782218,0.9906692,0.98441076
3.032,30.409447,0.33189818,0.0031074958,1.2356074,0.976272,0.97818524,0.9906511,0.98438436
3.034,30.521626,0.33400744,0.003122872,1.2358538,0.9762203,0.97814816,0.99063253,0.9843574
3.036,30.634352,0.33611953,0.0031377533,1.2361022,0.9761682,0.9781105,0.9906135,0.98432994
3.038,30.747599,0.3382341,0.0031521393,1.2363532,0.97611564,0.9780722,0.990594,0.9843019
3.04,30.861357,0.34035084,0.0031660297,1.236607,0.9760626,0.9780334,0.9905741,0.98427343
3.042,30.975601,0.3424694,0.0031794237,1.2368642,0.9760091,0.9779941,0.99055374,0.9842444
3.044,31.090315,0.34458944,0.0031923212,1.2371255,0.9759551,0.97795415,0.9905329,0.98421484
3.046,31.205479,0.34671065,0.003204722,1.2373912,0.9759007,0.9779137,0.99051154,0.98418474
3.048,31.321072,0.34883267,0.0032166257,1.237662,0.9758458,0.9778726,0.9904898,0.98415416
3.05,31.437084,0.35095516,0.0032280325,1.2379382,0.97579044,0.97783095,0.9904675,0.984123
3.052,31.553486,0.35307783,0.003238942,1.2382205,0.9757346,0.9777887,0.9904447,0.9840913
3.054,31.670294,0.35520086,0.003249354,1.2385048,0.9756783,0.97774595,0.99042153,0.9840591
3.056,31.787476,0.35732365,0.0032592686,1.2387936,0.97562164,0.9777027,0.99039793,0.98402643
3.058,31.905003,0.3594458,0.0032686861,1.2390885,0.97556454,0.97765887,0.99037385,0.9839932
3.06,32.02286,0.361567,0.0032776073,1.2393899,0.97550696,0.97761446,0.99034923,0.98395944
3.062,32.141033,0.36368686,0.003286032,1.239698,0.97544897,0.9775696,0.99032426,0.9839252
3.064,32.259495,0.36580518,0.0032939606,1.2400134,0.9753905,0.97752404,0.99029875,0.9838904
3.066,32.378235,0.36792156,0.003301394,1.2403361,0.9753316,0.977478,0.9902728,0.9838551
3.068,32.49723,0.37003577,0.0033083325,1.2406667,0.97527224,0.9774315,0.9902464,0.98381937
3.07,32.616467,0.3721474,0.0033147768,1.2410057,0.97521245,0.9773844,0.99021953,0.98378307
3.072,32.735924,0.37425625,0.0033207275,1.2413532,0.97515225,0.97733676,0.99019223,0.98374623
3.074,32.85558,0.37636194,0.0033261857,1.2417096,0.9750916,0.9772886,0.9901645,0.983709
3.076,32.97542,0.37846416,0.003331152,1.2420754,0.9750305,0.9772399,0.9901363,0.9836711
3.078,33.09543,0.38056266,0.0033356275,1.2424508,0.9749689,0.97719073,0.99010766,0.98363286
3.08,33.215588,0.38265714,0.0033396129,1.2428359,0.974907,0.977141,0.99007857,0.98359406
3.082,33.335896,0.38474765,0.0033431067,1.2432284,0.9748447,0.97709084,0.99004906,0.98355484
3.084,33.45632,0.3868336,0.0033461123,1.2436309,0.97478205,0.9770402,0.9900192,0.98351514
3.086,33.57685,0.3889147,0.0033486306,1.2440434,0.974719,0.97698903,0.98998886,0.98347497
3.088,33.697464,0.39099067,0.003350663,1.2444663,0.9746555,0.9769374,0.9899581,0.9834344
3.09,33.818134,0.39306122,0.0033522109,1.2448997,0.97459173,0.9768854,0.98992693,0.9833933
3.092,33.938854,0.3951261,0.0033532756,1.245344,0.97452754,0.9768328,0.9898954,0.9833518
3.094,34.0596,0.39718497,0.0033538586,1.2457994,0.974463,0.9767798,0.98986346,0.98330986
3.096,34.180363,0.39923757,0.0033539613,1.246266,0.97439814,0.9767264,0.98983115,0.9832675
3.098,34.301117,0.40128362,0.0033535855,1.246744,0.97433287,0.9766726,0.9897984,0.9832247
3.1,34.421844,0.40332285,0.0033527329,1.2472337,0.97426736,0.97661835,0.9897653,0.98318154
3.102,34.542534,0.40535495,0.003351405,1.2477353,0.97420144,0.97656363,0.98973185,0.9831379
3.104,34.66316,0.4073797,0.0033496039,1.2482488,0.9741353,0.97650856,0.98969805,0.9830939
3.106,34.78371,0.40939677,0.0033473314,1.2487746,0.97406876,0.9764531,0.98966384,0.9830496
3.108,34.904175,0.41140607,0.0033445875,1.249312,0.97400206,0.97639734,0.9896293,0.98300487
3.11,35.024544,0.41340736,0.0033413738,1.2498609,0.97393507,0.9763411,0.9895945,0.98295975
3.112,35.14479,0.4154003,0.0033376934,1.250422,0.9738678,0.9762846,0.98955935,0.9829143
3.114,35.264896,0.41738456,0.0033335488,1.2509954,0.9738003,0.9762278,0.9895239,0.9828686
3.116,35.384846,0.41935995,0.0033289418,1.2515813,0.9737326,0.97617066,0.98948807,0.9828225
3.118,35.504616,0.4213262,0.003323875,1.2521796,0.97366464,0.9761132,0.989452,0.9827761
3.12,35.6242,0.423283,0.0033183505,1.2527906,0.97359645,0.97605544,0.98941565,0.9827294
3.122,35.74357,0.42523018,0.0033123705,1.2534143,0.97352815,0.9759974,0.989379,0.9826824
3.124,35.862717,0.42716745,0.0033059376,1.2540506,0.9734596,0.9759391,0.9893421,0.98263514
3.126,35.981625,0.42909455,0.0032990542,1.2546997,0.97339094,0.9758805,0.98930496,0.98258764
3.128,36.100277,0.43101126,0.0032917229,1.2553616,0.9733221,0.97582173,0.9892675,0.98253983
3.13,36.21865,0.43291733,0.003283946,1.2560363,0.9732532,0.9757627,0.9892299,0.9824918
3.132,36.33673,0.43481255,0.0032757267,1.2567238,0.9731841,0.9757035,0.98919207,0.9824436
3.134,36.454506,0.4366966,0.0032670675,1.2574241,0.9731149,0.97564405,0.989154,0.9823951
3.136,36.57197,0.43856955,0.0032579668,1.2581364,0.97304565,0.9755845,0.9891157,0.9823464
3.138,36.68911,0.440431,0.00324843,1.2588611,0.9729763,0.9755247,0.98907727,0.9822976
3.14,36.805897,0.44228074,0.0032384605,1.2595981,0.972907,0.9754649,0.98903865,0.9822486
3.142,36.922318,0.44411847,0.0032280611,1.2603477,0.9728376,0.97540486,0.98899984,0.98219943
3.144,37.03835,0.44594404,0.003217235,1.2611097,0.9727682,0.9753448,0.9889609,0.98215014
3.146,37.153988,0.44775718,0.0032059846,1.2618839,0.9726988,0.9752846,0.9889218,0.9821007
3.148,37.269215,0.44955772,0.0031943133,1.2626702,0.9726294,0.97522426,0.9888826,0.9820512
3.15,37.384014,0.45134544,0.0031822242,1.2634686,0.9725601,0.97516394,0.9888433,0.98200154
3.152,37.498363,0.45312008,0.0031697203,1.264279,0.9724908,0.97510356,0.9888039,0.98195183
3.154,37.61226,0.4548815,0.0031568052,1.2651012,0.9724216,0.9750432,0.9887644,0.98190206
3.156,37.725677,0.45662943,0.0031434817,1.265935,0.9723525,0.9749828,0.9887248,0.98185223
3.158,37.838604,0.4583637,0.0031297533,1.2667804,0.9722835,0.9749224,0.9886852,0.9818024
3.16,37.951027,0.46008414,0.0031156235,1.2676371,0.9722146,0.97486204,0.9886455,0.9817525
3.162,38.062935,0.46179053,0.0031010946,1.268505,0.97214586,0.9748017,0.9886058,0.9817026
3.164,38.174324,0.46348286,0.0030861662,1.2693834,0.9720773,0.9747415,0.9885661,0.9816528
3.166,38.28517,0.46516076,0.0030708455,1.2702726,0.97200894,0.9746813,0.98852634,0.98160297
3.168,38.39546,0.4668241,0.0030551357,1.2711722,0.9719408,0.9746213,0.9884866,0.9815532
3.17,38.505173,0.4684727,0.0030390406,1.272082,0.97187287,0.97456133,0.9884469,0.9815035
3.172,38.614296,0.47010633,0.0030225636,1.2730018,0.97180516,0.97450155,0.98840725,0.98145384
