Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.314,75.25753,0.015397841,0.13990207,10.0,0.7848115,1.103948e-32,0.012824165,0.0064120824
5.316,75.34546,0.015398932,0.13998047,10.0,0.7848393,3.040382e-32,0.012824165,0.0064120824
5.318,75.43343,0.01540002,0.14005885,10.0,0.784867,2.7069046e-32,0.012824165,0.0064120824
5.32,75.52146,0.015401105,0.14013721,10.0,0.78489465,1.841239e-19,0.012824165,0.0064120824
5.322,75.609535,0.015402188,0.14021559,10.0,0.78492224,1.06289525e-30,0.012824165,0.0064120824
5.324,75.69766,0.015403268,0.14029396,10.0,0.7849497,8.6260144e-32,0.012824165,0.0064120824
5.326,75.785835,0.015404345,0.1403723,10.0,0.7849772,1.4308709e-31,0.012824165,0.0064120824
5.328,75.874054,0.015405419,0.14045066,10.0,0.78500456,8.810493e-20,0.012824165,0.0064120824
5.33,75.962326,0.01540649,0.140529,10.0,0.78503186,1.3766424e-32,0.012824165,0.0064120824
5.332,76.05065,0.015407559,0.14060734,10.0,0.7850591,1.4482884e-31,0.012824165,0.0064120824
5.334,76.13902,0.015408626,0.14068568,10.0,0.7850863,8.800392e-31,0.012824165,0.0064120824
5.336,76.22744,0.015409689,0.14076401,10.0,0.78511333,5.929063e-32,0.012824165,0.0064120824
5.338,76.31591,0.01541075,0.14084233,10.0,0.7851404,1.6562077e-31,0.012824165,0.0064120824
5.34,76.40443,0.015411808,0.14092064,10.0,0.78516734,2.2931932e-31,0.012824165,0.0064120824
5.342,76.493,0.015412863,0.14099896,10.0,0.7851942,5.4727e-32,0.012824165,0.0064120824
5.344,76.58161,0.015413916,0.14107727,10.0,0.78522104,3.1068992e-19,0.012824165,0.0064120824
5.346,76.67028,0.015414966,0.14115556,10.0,0.78524774,1.400855e-31,0.012824165,0.0064120824
5.348,76.758995,0.015416013,0.14123385,10.0,0.78527445,2.8391856e-30,0.012824165,0.0064120824
5.35,76.84776,0.015417058,0.14131214,10.0,0.785301,8.766882e-19,0.012824165,0.0064120824
5.352,76.93658,0.0154181,0.14139043,10.0,0.78532755,3.7496768e-31,0.012824165,0.0064120824
5.354,77.02544,0.0154191395,0.1414687,10.0,0.7853541,3.5540853e-31,0.012824165,0.0064120824
5.356,77.11435,0.015420176,0.14154696,10.0,0.7853804,2.5635225e-32,0.012824165,0.0064120824
5.358,77.20331,0.01542121,0.14162523,10.0,0.78540677,5.5240824e-31,0.012824165,0.0064120824
5.36,77.29232,0.015422241,0.14170349,10.0,0.78543305,2.9594162e-19,0.012824165,0.0064120824
5.362,77.38138,0.01542327,0.14178175,10.0,0.7854592,2.879104e-30,0.012824165,0.0064120824
5.364,77.47049,0.015424296,0.14186,10.0,0.7854854,2.5512943e-30,0.012824165,0.0064120824
5.366,77.55965,0.01542532,0.14193822,10.0,0.78551143,1.9283676e-19,0.012824165,0.0064120824
5.368,77.64885,0.0154263405,0.14201646,10.0,0.7855374,3.9132154e-32,0.012824165,0.0064120824
5.37,77.738106,0.015427359,0.14209469,10.0,0.78556335,3.3493065e-19,0.012824165,0.0064120824
5.372,77.827415,0.0154283745,0.14217292,10.0,0.7855892,2.2402568e-30,0.012824165,0.0064120824
5.374,77.91677,0.015429388,0.14225113,10.0,0.785615,1.5480659e-18,0.012824165,0.0064120824
5.376,78.00617,0.015430398,0.14232934,10.0,0.7856407,1.859146e-32,0.012824165,0.0064120824
5.378,78.09563,0.015431407,0.14240755,10.0,0.7856664,3.6873403e-31,0.012824165,0.0064120824
5.38,78.18513,0.015432412,0.14248575,10.0,0.785692,2.1926427e-32,0.012824165,0.0064120824
5.382,78.27468,0.015433415,0.14256394,10.0,0.78571755,5.3777597e-31,0.012824165,0.0064120824
5.384,78.36428,0.015434415,0.14264213,10.0,0.785743,8.898491e-19,0.012824165,0.0064120824
5.386,78.453926,0.015435413,0.14272031,10.0,0.7857684,2.2488857e-19,0.012824165,0.0064120824
5.388,78.543625,0.015436409,0.14279848,10.0,0.7857937,4.0292975e-30,0.012824165,0.0064120824
5.39,78.63337,0.015437401,0.14287665,10.0,0.785819,4.613424e-31,0.012824165,0.0064120824
5.392,78.72317,0.015438392,0.14295483,10.0,0.7858442,2.937419e-31,0.012824165,0.0064120824
5.394,78.81302,0.015439379,0.14303298,10.0,0.78586936,3.3452396e-19,0.012824165,0.0064120824
5.396,78.90291,0.015440364,0.14311114,10.0,0.7858944,2.0966811e-30,0.012824165,0.0064120824
5.398,78.99285,0.015441347,0.14318928,10.0,0.7859194,1.0168534e-18,0.012824165,0.0064120824
5.4,79.08285,0.015442328,0.14326742,10.0,0.78594434,5.4989795e-31,0.012824165,0.0064120824
5.402,79.17289,0.015443305,0.14334555,10.0,0.78596926,1.2952699e-30,0.012824165,0.0064120824
5.404,79.26298,0.015444281,0.14342369,10.0,0.78599405,6.566925e-19,0.012824165,0.0064120824
5.406,79.35312,0.015445253,0.1435018,10.0,0.7860188,2.5429023e-31,0.012824165,0.0064120824
5.408,79.44331,0.015446223,0.14357993,10.0,0.78604347,1.4157459e-30,0.012824165,0.0064120824
5.41,79.53355,0.015447191,0.14365804,10.0,0.78606814,6.288147e-30,0.012824165,0.0064120824
5.412,79.62383,0.015448156,0.14373614,10.0,0.7860927,4.86753e-30,0.012824165,0.0064120824
5.414,79.71417,0.015449119,0.14381425,10.0,0.7861172,1.2602462e-18,0.012824165,0.0064120824
5.416,79.80456,0.015450079,0.14389235,10.0,0.7861416,5.840968e-31,0.012824165,0.0064120824
5.418,79.895,0.015451037,0.14397043,10.0,0.78616595,1.0523096e-31,0.012824165,0.0064120824
5.42,79.98547,0.015451993,0.14404851,10.0,0.7861903,3.763213e-31,0.012824165,0.0064120824
5.422,80.07601,0.015452946,0.1441266,10.0,0.78621453,8.955036e-19,0.012824165,0.0064120824
5.424,80.166595,0.0154538965,0.14420466,10.0,0.78623873,4.460134e-30,0.012824165,0.0064120824
5.426,80.257225,0.015454845,0.14428273,10.0,0.7862628,3.768812e-30,0.012824165,0.0064120824
5.428,80.3479,0.01545579,0.14436078,10.0,0.7862869,4.9427516e-19,0.012824165,0.0064120824
5.43,80.43863,0.015456733,0.14443885,10.0,0.7863109,4.2760103e-32,0.012824165,0.0064120824
5.432,80.52941,0.015457675,0.14451689,10.0,0.7863348,2.8175768e-30,0.012824165,0.0064120824
5.434,80.62024,0.015458613,0.14459494,10.0,0.7863587,2.0099776e-30,0.012824165,0.0064120824
5.436,80.71111,0.01545955,0.14467297,10.0,0.7863825,3.7094646e-18,0.012824165,0.0064120824
5.438,80.80204,0.015460483,0.144751,10.0,0.7864062,4.552694e-30,0.012824165,0.0064120824
5.44,80.89301,0.015461414,0.14482902,10.0,0.78642994,4.3487536e-30,0.012824165,0.0064120824
5.442,80.98404,0.015462344,0.14490704,10.0,0.78645355,8.650646e-30,0.012824165,0.0064120824
5.444,81.07511,0.01546327,0.14498506,10.0,0.78647715,1.44822785e-30,0.012824165,0.0064120824
5.446,81.16623,0.015464194,0.14506307,10.0,0.78650063,2.8469933e-18,0.012824165,0.0064120824
5.448,81.2574,0.015465116,0.14514107,10.0,0.78652406,3.0946668e-30,0.012824165,0.0064120824
5.45,81.34862,0.015466036,0.14521907,10.0,0.7865475,9.859537e-19,0.012824165,0.0064120824
5.452,81.43989,0.015466954,0.14529705,10.0,0.7865708,1.1689506e-31,0.012824165,0.0064120824
5.454,81.531204,0.015467868,0.14537504,10.0,0.78659403,4.7248192e-30,0.012824165,0.0064120824
5.456,81.622574,0.015468781,0.14545302,10.0,0.7866172,4.0517264e-31,0.012824165,0.0064120824
5.458,81.71399,0.015469691,0.145531,10.0,0.7866404,7.7888406e-31,0.012824165,0.0064120824
5.46,81.80545,0.015470599,0.14560896,10.0,0.7866635,1.880004e-18,0.012824165,0.0064120824
5.462,81.896965,0.015471504,0.14568692,10.0,0.7866865,3.0516564e-18,0.012824165,0.0064120824
5.464,81.988525,0.015472407,0.14576487,10.0,0.7867095,1.7476283e-30,0.012824165,0.0064120824
5.466,82.08014,0.015473309,0.14584284,10.0,0.7867324,8.257142e-30,0.012824165,0.0064120824
5.468,82.1718,0.015474208,0.14592077,10.0,0.7867552,1.9818784e-18,0.012824165,0.0064120824
5.47,82.263504,0.015475104,0.14599872,10.0,0.786778,4.3533442e-30,0.012824165,0.0064120824
5.472,82.35526,0.015475998,0.14607665,10.0,0.78680074,3.6485197e-30,0.012824165,0.0064120824
5.474,82.447075,0.01547689,0.14615457,10.0,0.7868234,1.0302286e-18,0.012824165,0.0064120824
5.476,82.53893,0.015477779,0.1462325,10.0,0.786846,1.36899605e-30,0.012824165,0.0064120824
5.478,82.63084,0.015478666,0.1463104,10.0,0.7868686,4.2557293e-30,0.012824165,0.0064120824
5.48,82.722786,0.015479552,0.14638832,10.0,0.78689104,7.634266e-31,0.012824165,0.0064120824
5.482,82.81479,0.0154804345,0.14646623,10.0,0.7869135,5.1898267e-30,0.012824165,0.0064120824
5.484,82.906845,0.015481315,0.14654413,10.0,0.78693587,5.750962e-30,0.012824165,0.0064120824
5.486,82.99895,0.015482193,0.14662202,10.0,0.7869582,1.88113e-30,0.012824165,0.0064120824
5.488,83.091095,0.015483069,0.1466999,10.0,0.78698045,1.7405543e-30,0.012824165,0.0064120824
5.49,83.1833,0.015483943,0.14677778,10.0,0.7870027,6.1028454e-30,0.012824165,0.0064120824
5.492,83.27554,0.0154848145,0.14685565,10.0,0.7870248,1.3479674e-29,0.012824165,0.0064120824
5.494,83.367836,0.015485683,0.14693353,10.0,0.7870469,1.0733679e-18,0.012824165,0.0064120824
5.496,83.46018,0.0154865505,0.1470114,10.0,0.7870689,3.143783e-18,0.012824165,0.0064120824
5.498,83.552574,0.015487416,0.14708926,10.0,0.7870909,3.4444787e-30,0.012824165,0.0064120824
5.5,83.64502,0.015488278,0.1471671,10.0,0.78711283,2.035714e-18,0.012824165,0.0064120824
5.502,83.73751,0.015489139,0.14724495,10.0,0.7871347,2.7156583e-30,0.012824165,0.0064120824
5.504,83.830055,0.015489996,0.14732279,10.0,0.7871565,2.028503e-30,0.012824165,0.0064120824
5.506,83.922646,0.015490852,0.14740063,10.0,0.7871783,1.3754746e-31,0.012824165,0.0064120824
5.508,84.01528,0.015491706,0.14747846,10.0,0.7872,4.0240835e-30,0.012824165,0.0064120824
5.51,84.10797,0.0154925585,0.14755628,10.0,0.7872216,9.653101e-30,0.012824165,0.0064120824
5.512,84.20071,0.015493408,0.1476341,10.0,0.7872432,8.7837715e-30,0.012824165,0.0064120824
5.514,84.293495,0.015494255,0.14771192,10.0,0.7872647,3.6633894e-18,0.012824165,0.0064120824
5.516,84.38633,0.0154951,0.14778972,10.0,0.78728616,2.2809825e-30,0.012824165,0.0064120824
5.518,84.47921,0.015495943,0.14786752,10.0,0.78730756,4.7396117e-30,0.012824165,0.0064120824
5.52,84.57214,0.015496784,0.14794531,10.0,0.78732896,1.4465072e-29,0.012824165,0.0064120824
5.522,84.66512,0.015497623,0.1480231,10.0,0.78735024,3.295243e-30,0.012824165,0.0064120824
5.524,84.758156,0.015498459,0.14810088,10.0,0.7873715,7.944054e-31,0.012824165,0.0064120824
5.526,84.851234,0.015499294,0.14817867,10.0,0.7873927,1.6489737e-30,0.012824165,0.0064120824
5.528,84.94436,0.015500126,0.14825644,10.0,0.78741384,1.8317777e-30,0.012824165,0.0064120824
5.53,85.03754,0.015500956,0.1483342,10.0,0.78743494,4.2502617e-31,0.012824165,0.0064120824
5.532,85.13076,0.015501784,0.14841197,10.0,0.787456,8.717873e-19,0.012824165,0.0064120824
5.534,85.22404,0.01550261,0.14848973,10.0,0.7874769,1.3336572e-30,0.012824165,0.0064120824
5.536,85.31736,0.0155034335,0.14856747,10.0,0.7874979,2.114352e-29,0.012824165,0.0064120824
5.538,85.410736,0.015504256,0.14864522,10.0,0.78751874,3.265813e-30,0.012824165,0.0064120824
5.54,85.50416,0.015505075,0.14872296,10.0,0.78753954,4.168124e-18,0.012824165,0.0064120824
5.542,85.597626,0.015505893,0.14880069,10.0,0.7875603,5.133911e-31,0.012824165,0.0064120824
5.544,85.69114,0.015506708,0.14887841,10.0,0.787581,6.6916564e-30,0.012824165,0.0064120824
5.546,85.78471,0.015507521,0.14895613,10.0,0.78760165,4.1094263e-30,0.012824165,0.0064120824
5.548,85.87833,0.015508332,0.14903384,10.0,0.7876223,1.5506104e-30,0.012824165,0.0064120824
5.55,85.97199,0.015509142,0.14911155,10.0,0.7876428,5.923354e-31,0.012824165,0.0064120824
5.552,86.065704,0.015509949,0.14918926,10.0,0.7876633,1.3634909e-18,0.012824165,0.0064120824
5.554,86.15947,0.015510754,0.14926696,10.0,0.7876837,4.1305988e-31,0.012824165,0.0064120824
5.556,86.25328,0.015511557,0.14934465,10.0,0.7877041,1.5930794e-19,0.012824165,0.0064120824
5.558,86.34714,0.0155123575,0.14942235,10.0,0.78772444,2.066877e-19,0.012824165,0.0064120824
5.56,86.44105,0.015513157,0.14950003,10.0,0.78774476,9.7922704e-30,0.012824165,0.0064120824
5.562,86.53501,0.015513954,0.1495777,10.0,0.78776497,1.4988253e-29,0.012824165,0.0064120824
5.564,86.62901,0.015514748,0.14965537,10.0,0.7877852,4.360157e-18,0.012824165,0.0064120824
5.566,86.72307,0.015515541,0.14973304,10.0,0.78780526,1.2223926e-29,0.012824165,0.0064120824
5.568,86.81718,0.015516331,0.14981069,10.0,0.78782535,2.8487987e-18,0.012824165,0.0064120824
5.57,86.91133,0.01551712,0.14988835,10.0,0.7878454,1.3460678e-29,0.012824165,0.0064120824
5.572,87.00553,0.015517907,0.14996599,10.0,0.78786534,2.7022695e-30,0.012824165,0.0064120824
5.574,87.09978,0.015518692,0.15004364,10.0,0.78788525,9.784145e-31,0.012824165,0.0064120824
5.576,87.194084,0.015519475,0.15012127,10.0,0.78790516,2.2845295e-31,0.012824165,0.0064120824
5.578,87.28843,0.015520255,0.1501989,10.0,0.78792495,2.5681401e-31,0.012824165,0.0064120824
5.58,87.38283,0.015521034,0.15027653,10.0,0.78794473,2.4897532e-19,0.012824165,0.0064120824
5.582,87.47727,0.01552181,0.15035415,10.0,0.7879644,4.2820974e-19,0.012824165,0.0064120824
5.584,87.57177,0.015522585,0.15043175,10.0,0.7879841,1.0694774e-18,0.012824165,0.0064120824
5.586,87.66631,0.015523358,0.15050937,10.0,0.7880037,7.0516124e-31,0.012824165,0.0064120824
5.588,87.7609,0.015524128,0.15058696,10.0,0.7880233,4.1085213e-30,0.012824165,0.0064120824
5.59,87.855545,0.015524898,0.15066457,10.0,0.7880428,1.9670611e-30,0.012824165,0.0064120824
5.592,87.95023,0.015525664,0.15074216,10.0,0.7880622,5.5610415e-30,0.012824165,0.0064120824
5.594,88.04497,0.015526429,0.15081973,10.0,0.78808165,5.0319772e-30,0.012824165,0.0064120824
5.596,88.139755,0.015527192,0.15089732,10.0,0.788101,1.828229e-30,0.012824165,0.0064120824
5.598,88.2346,0.015527952,0.1509749,10.0,0.7881203,2.0530474e-18,0.012824165,0.0064120824
5.6,88.329475,0.0155287115,0.15105246,10.0,0.7881396,6.1524253e-30,0.012824165,0.0064120824
5.602,88.424416,0.015529469,0.15113002,10.0,0.7881588,4.5760156e-29,0.012824165,0.0064120824
5.604,88.519394,0.015530224,0.15120758,10.0,0.78817797,6.765952e-31,0.012824165,0.0064120824
5.606,88.614426,0.0155309765,0.15128513,10.0,0.78819704,3.6615723e-31,0.012824165,0.0064120824
5.608,88.7095,0.015531728,0.15136267,10.0,0.7882161,2.5697017e-31,0.012824165,0.0064120824
5.61,88.804634,0.015532477,0.15144022,10.0,0.7882351,2.585867e-30,0.012824165,0.0064120824
5.612,88.89981,0.015533225,0.15151775,10.0,0.7882541,4.611961e-18,0.012824165,0.0064120824
5.614,88.99503,0.01553397,0.15159528,10.0,0.788273,6.2834376e-18,0.012824165,0.0064120824
5.616,89.09031,0.015534713,0.1516728,10.0,0.7882919,1.9418192e-30,0.012824165,0.0064120824
5.618,89.18563,0.015535455,0.15175033,10.0,0.7883107,1.91879e-30,0.012824165,0.0064120824
5.62,89.281006,0.015536195,0.15182783,10.0,0.7883294,1.222917e-30,0.012824165,0.0064120824
5.622,89.37643,0.015536932,0.15190534,10.0,0.7883482,1.696085e-30,0.012824165,0.0064120824
5.624,89.47189,0.015537668,0.15198284,10.0,0.78836685,6.933772e-30,0.012824165,0.0064120824
5.626,89.56741,0.015538403,0.15206033,10.0,0.78838545,2.7191784e-18,0.012824165,0.0064120824
5.628,89.66298,0.015539135,0.15213782,10.0,0.78840405,1.7146853e-30,0.012824165,0.0064120824
5.63,89.7586,0.015539865,0.1522153,10.0,0.7884226,1.6090016e-30,0.012824165,0.0064120824
5.632,89.85426,0.015540593,0.15229279,10.0,0.78844106,3.6654644e-18,0.012824165,0.0064120824
5.634,89.949974,0.01554132,0.15237026,10.0,0.7884595,2.7238086e-18,0.012824165,0.0064120824
5.636,90.04573,0.015542044,0.15244772,10.0,0.78847784,1.8483531e-30,0.012824165,0.0064120824
5.638,90.14154,0.015542767,0.15252519,10.0,0.7884962,9.075815e-30,0.012824165,0.0064120824
5.64,90.237404,0.015543488,0.15260264,10.0,0.7885145,1.0151399e-17,0.012824165,0.0064120824
5.642,90.33331,0.015544208,0.15268008,10.0,0.78853273,9.250766e-18,0.012824165,0.0064120824
5.644,90.42927,0.015544925,0.15275754,10.0,0.7885509,1.0507541e-17,0.012824165,0.0064120824
5.646,90.52527,0.01554564,0.15283497,10.0,0.78856903,5.0646827e-30,0.012824165,0.0064120824
5.648,90.62132,0.0155463535,0.15291241,10.0,0.78858715,9.5857614e-29,0.012824165,0.0064120824
5.65,90.71743,0.015547065,0.15298983,10.0,0.7886052,7.651034e-30,0.012824165,0.0064120824
5.652,90.813576,0.015547776,0.15306726,10.0,0.7886232,5.397873e-30,0.012824165,0.0064120824
5.654,90.909775,0.0155484835,0.15314467,10.0,0.78864115,2.1645716e-29,0.012824165,0.0064120824
5.656,91.00603,0.015549189,0.15322208,10.0,0.7886591,1.9614006e-29,0.012824165,0.0064120824
5.658,91.10232,0.015549894,0.15329948,10.0,0.7886769,8.8709194e-29,0.012824165,0.0064120824
5.66,91.19867,0.015550597,0.15337688,10.0,0.78869474,3.7495355e-29,0.012824165,0.0064120824
5.662,91.29506,0.015551298,0.15345427,10.0,0.78871256,2.0856783e-29,0.012824165,0.0064120824
5.664,91.3915,0.015551996,0.15353167,10.0,0.78873026,2.0692165e-18,0.012824165,0.0064120824
5.666,91.48799,0.015552694,0.15360905,10.0,0.78874797,3.5315652e-17,0.012824165,0.0064120824
5.668,91.58453,0.01555339,0.15368642,10.0,0.78876555,1.8079685e-29,0.012824165,0.0064120824
5.67,91.68112,0.0155540835,0.1537638,10.0,0.7887832,2.0080577e-17,0.012824165,0.0064120824
5.672,91.777756,0.0155547755,0.15384117,10.0,0.7888007,1.9826656e-29,0.012824165,0.0064120824
5.674,91.87444,0.015555466,0.15391852,10.0,0.78881824,3.1156527e-30,0.012824165,0.0064120824
5.676,91.971176,0.015556154,0.15399587,10.0,0.78883564,4.932784e-30,0.012824165,0.0064120824
5.678,92.06796,0.01555684,0.15407322,10.0,0.78885305,4.4508636e-31,0.012824165,0.0064120824
5.68,92.164795,0.015557525,0.15415058,10.0,0.78887045,5.0848307e-19,0.012824165,0.0064120824
5.682,92.26167,0.015558208,0.15422791,10.0,0.78888774,3.8866037e-30,0.012824165,0.0064120824
5.684,92.358604,0.01555889,0.15430523,10.0,0.788905,3.4212084e-30,0.012824165,0.0064120824
5.686,92.45558,0.015559569,0.15438257,10.0,0.78892225,9.43118e-19,0.012824165,0.0064120824
5.688,92.552605,0.015560247,0.1544599,10.0,0.7889394,5.158205e-29,0.012824165,0.0064120824
5.69,92.64968,0.015560923,0.1545372,10.0,0.7889566,7.1890755e-18,0.012824165,0.0064120824
5.692,92.7468,0.015561597,0.15461451,10.0,0.7889737,8.6867e-18,0.012824165,0.0064120824
5.694,92.84397,0.01556227,0.15469182,10.0,0.78899074,5.2401436e-31,0.012824165,0.0064120824
5.696,92.94119,0.015562941,0.15476912,10.0,0.7890077,8.489737e-18,0.012824165,0.0064120824
5.698,93.03846,0.01556361,0.15484641,10.0,0.7890247,4.9213935e-29,0.012824165,0.0064120824
5.7,93.13578,0.015564278,0.15492369,10.0,0.78904164,3.1304174e-29,0.012824165,0.0064120824
5.702,93.23315,0.015564944,0.15500098,10.0,0.7890585,3.5439955e-29,0.012824165,0.0064120824
5.704,93.33056,0.015565608,0.15507826,10.0,0.7890753,7.326449e-30,0.012824165,0.0064120824
5.706,93.428024,0.01556627,0.15515552,10.0,0.7890921,4.5226213e-29,0.012824165,0.0064120824
5.708,93.525536,0.01556693,0.15523279,10.0,0.7891089,1.1838369e-29,0.012824165,0.0064120824
5.71,93.62309,0.01556759,0.15531005,10.0,0.78912556,1.8747513e-17,0.012824165,0.0064120824
5.712,93.7207,0.015568247,0.15538731,10.0,0.7891422,1.1374794e-17,0.012824165,0.0064120824
5.714,93.81836,0.015568902,0.15546456,10.0,0.7891588,2.267286e-29,0.012824165,0.0064120824
5.716,93.91606,0.0155695565,0.15554179,10.0,0.7891754,1.19463704e-29,0.012824165,0.0064120824
5.718,94.01382,0.015570208,0.15561904,10.0,0.7891919,8.779445e-30,0.012824165,0.0064120824
5.72,94.11162,0.0155708585,0.15569627,10.0,0.7892084,1.8502033e-18,0.012824165,0.0064120824
5.722,94.20947,0.015571508,0.15577349,10.0,0.78922486,5.7640116e-18,0.012824165,0.0064120824
5.723442,94.28007,0.015571974,0.15582918,10.0,0.78923666,2.2597568e-30,0.012824165,0.0064120824
5.723442,94.28007,0.015571974,0.15582918,10.0,0.78923666,1.1338054e-32,0.012824165,0.0064120824
5.724,94.30737,0.015572155,0.15585071,10.0,0.78924125,2.8625888e-23,0.012824165,0.0064120824
5.726,94.40532,0.0155728,0.15592793,10.0,0.78925765,2.917378e-32,0.012824165,0.0064120824
5.728,94.50332,0.015573444,0.15600514,10.0,0.7892739,5.7434595e-33,0.012824165,0.0064120824
5.73,94.601364,0.015574086,0.15608235,10.0,0.7892902,4.0935533e-32,0.012824165,0.0064120824
5.732,94.699455,0.015574727,0.15615954,10.0,0.78930646,5.458657e-32,0.012824165,0.0064120824
5.734,94.7976,0.015575366,0.15623674,10.0,0.7893226,8.5041456e-32,0.012824165,0.0064120824
5.736,94.89579,0.015576003,0.15631393,10.0,0.78933877,7.068753e-32,0.012824165,0.0064120824
5.738,94.994026,0.015576639,0.1563911,10.0,0.78935486,2.206733e-31,0.012824165,0.0064120824
5.74,95.092316,0.0155772725,0.15646829,10.0,0.78937095,8.09727e-32,0.012824165,0.0064120824
5.742,95.19065,0.015577905,0.15654545,10.0,0.789387,8.270391e-21,0.012824165,0.0064120824
5.744,95.28903,0.015578536,0.15662262,10.0,0.78940296,1.06668025e-30,0.012824165,0.0064120824
5.746,95.38747,0.015579165,0.15669978,10.0,0.7894189,1.5775334e-32,0.012824165,0.0064120824
5.748,95.48595,0.015579793,0.15677693,10.0,0.7894348,4.721714e-32,0.012824165,0.0064120824
5.75,95.58448,0.0155804185,0.15685408,10.0,0.78945065,1.9313761e-19,0.012824165,0.0064120824
5.752,95.68306,0.0155810425,0.15693122,10.0,0.78946644,2.4493115e-19,0.012824165,0.0064120824
5.754,95.781685,0.015581666,0.15700836,10.0,0.78948224,2.3388437e-31,0.012824165,0.0064120824
5.756,95.88036,0.015582287,0.1570855,10.0,0.789498,1.3470086e-19,0.012824165,0.0064120824
5.758,95.97909,0.015582906,0.15716262,10.0,0.78951365,2.6250427e-31,0.012824165,0.0064120824
5.76,96.07786,0.015583524,0.15723974,10.0,0.7895293,1.1022662e-30,0.012824165,0.0064120824
5.762,96.17668,0.01558414,0.15731686,10.0,0.78954494,2.2481755e-31,0.012824165,0.0064120824
5.764,96.27555,0.015584755,0.15739396,10.0,0.7895605,1.530613e-31,0.012824165,0.0064120824
5.766,96.374466,0.015585368,0.15747108,10.0,0.78957605,6.5919967e-19,0.012824165,0.0064120824
5.768,96.473434,0.015585979,0.15754817,10.0,0.7895915,1.07622385e-30,0.012824165,0.0064120824
5.77,96.57245,0.015586589,0.15762526,10.0,0.789607,5.110259e-19,0.012824165,0.0064120824
5.772,96.67151,0.015587198,0.15770236,10.0,0.78962237,1.0070078e-30,0.012824165,0.0064120824
5.774,96.77062,0.015587805,0.15777944,10.0,0.78963774,5.2125543e-31,0.012824165,0.0064120824
5.776,96.86978,0.01558841,0.15785651,10.0,0.78965306,3.6077873e-31,0.012824165,0.0064120824
5.778,96.96899,0.015589014,0.15793358,10.0,0.7896684,9.1403e-31,0.012824165,0.0064120824
5.78,97.068245,0.015589616,0.15801065,10.0,0.78968364,7.5545397e-31,0.012824165,0.0064120824
5.782,97.16755,0.015590217,0.15808772,10.0,0.78969884,4.0011025e-31,0.012824165,0.0064120824
5.784,97.26691,0.015590816,0.15816477,10.0,0.789714,4.1011583e-31,0.012824165,0.0064120824
5.786,97.36631,0.015591413,0.15824181,10.0,0.7897291,2.1600158e-31,0.012824165,0.0064120824
5.788,97.46576,0.015592009,0.15831886,10.0,0.78974426,8.194478e-30,0.012824165,0.0064120824
5.79,97.565254,0.015592604,0.1583959,10.0,0.7897593,4.771973e-19,0.012824165,0.0064120824
5.792,97.6648,0.015593196,0.15847293,10.0,0.7897743,6.538676e-33,0.012824165,0.0064120824
5.794,97.7644,0.015593788,0.15854995,10.0,0.78978926,2.0585103e-18,0.012824165,0.0064120824
5.796,97.864044,0.015594378,0.15862697,10.0,0.7898042,2.0511805e-30,0.012824165,0.0064120824
5.798,97.96374,0.015594966,0.158704,10.0,0.7898191,5.1314286e-30,0.012824165,0.0064120824
5.8,98.06348,0.015595553,0.158781,10.0,0.78983396,1.1099524e-31,0.012824165,0.0064120824
5.802,98.16327,0.015596138,0.15885802,10.0,0.7898488,1.4388804e-30,0.012824165,0.0064120824
5.804,98.2631,0.015596722,0.15893501,10.0,0.7898636,3.5183968e-30,0.012824165,0.0064120824
5.806,98.36299,0.015597304,0.159012,10.0,0.7898783,4.878292e-30,0.012824165,0.0064120824
5.808,98.46292,0.0155978855,0.159089,10.0,0.78989303,2.4099574e-31,0.012824165,0.0064120824
5.81,98.562904,0.015598465,0.15916598,10.0,0.7899077,2.075135e-32,0.012824165,0.0064120824
5.812,98.66294,0.015599042,0.15924296,10.0,0.78992236,5.1987237e-19,0.012824165,0.0064120824
5.814,98.763016,0.015599619,0.15931992,10.0,0.78993696,2.9651841e-30,0.012824165,0.0064120824
5.816,98.863144,0.015600194,0.15939689,10.0,0.7899515,5.1949036e-31,0.012824165,0.0064120824
5.818,98.96332,0.015600767,0.15947385,10.0,0.789966,9.63153e-31,0.012824165,0.0064120824
5.82,99.063545,0.015601339,0.15955082,10.0,0.7899805,5.04138e-31,0.012824165,0.0064120824
5.822,99.16382,0.01560191,0.15962777,10.0,0.78999496,3.2970856e-30,0.012824165,0.0064120824
5.824,99.26414,0.015602479,0.1597047,10.0,0.7900093,8.8116e-30,0.012824165,0.0064120824
5.826,99.36451,0.015603046,0.15978165,10.0,0.7900237,7.5845674e-19,0.012824165,0.0064120824
5.828,99.46493,0.015603612,0.15985858,10.0,0.79003805,2.2040178e-31,0.012824165,0.0064120824
5.83,99.56539,0.015604177,0.1599355,10.0,0.7900523,1.803864e-30,0.012824165,0.0064120824
5.832,99.66591,0.01560474,0.16001244,10.0,0.7900666,2.0639782e-18,0.012824165,0.0064120824
5.834,99.76647,0.015605302,0.16008934,10.0,0.7900808,2.697439e-30,0.012824165,0.0064120824
5.836,99.86708,0.015605862,0.16016626,10.0,0.790095,2.0516573e-18,0.012824165,0.0064120824
