Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eSDC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
6.03,111.85015,0.0037591727,0.17152752,4.104435,0.38777658,1.1477029e-17,0.012824165,0.0064120824
6.032,111.957954,0.0037595101,0.17160642,4.104435,0.38779396,1.7682819e-17,0.012824165,0.0064120824
6.034,112.0658,0.0037598468,0.17168531,4.1044354,0.38781133,5.0401695e-18,0.012824165,0.0064120824
6.036,112.1737,0.0037601832,0.1717642,4.1044354,0.38782868,8.580758e-30,0.012824165,0.0064120824
6.038,112.28165,0.0037605192,0.17184307,4.1044354,0.38784602,1.1026803e-17,0.012824165,0.0064120824
6.04,112.38964,0.0037608547,0.17192194,4.104436,0.3878633,1.3866485e-29,0.012824165,0.0064120824
6.042,112.49769,0.00376119,0.17200081,4.104436,0.3878806,8.048043e-30,0.012824165,0.0064120824
6.044,112.60579,0.0037615246,0.17207967,4.104436,0.38789785,8.371836e-18,0.012824165,0.0064120824
6.046,112.71393,0.0037618587,0.17215852,4.1044364,0.38791507,4.1096926e-30,0.012824165,0.0064120824
6.048,112.82213,0.0037621926,0.17223737,4.1044364,0.3879323,4.2419032e-30,0.012824165,0.0064120824
6.05,112.930374,0.003762526,0.17231621,4.1044364,0.38794947,5.091154e-31,0.012824165,0.0064120824
6.052,113.038666,0.0037628587,0.17239505,4.104437,0.38796663,6.6999293e-32,0.012824165,0.0064120824
6.054,113.14701,0.0037631912,0.1724739,4.104437,0.38798377,1.8135243e-30,0.012824165,0.0064120824
6.056,113.2554,0.0037635232,0.17255272,4.104437,0.3880009,3.959641e-31,0.012824165,0.0064120824
6.058,113.363846,0.0037638547,0.17263153,4.1044374,0.38801798,1.6390786e-29,0.012824165,0.0064120824
6.06,113.472336,0.003764186,0.17271036,4.1044374,0.38803506,2.0287812e-29,0.012824165,0.0064120824
6.062,113.58088,0.0037645167,0.17278917,4.1044374,0.3880521,1.9801662e-28,0.012824165,0.0064120824
6.064,113.68947,0.003764847,0.17286797,4.104438,0.38806912,2.0471319e-30,0.012824165,0.0064120824
6.066,113.79811,0.0037651767,0.17294678,4.104438,0.3880861,1.4771923e-29,0.012824165,0.0064120824
6.068,113.9068,0.0037655062,0.17302556,4.104438,0.3881031,1.4529994e-30,0.012824165,0.0064120824
6.07,114.01554,0.0037658352,0.17310436,4.1044383,0.38812006,6.48722e-30,0.012824165,0.0064120824
6.072,114.12433,0.0037661637,0.17318314,4.1044383,0.38813698,2.0610472e-29,0.012824165,0.0064120824
6.072261,114.13853,0.0037662066,0.17319342,4.1044383,0.3881392,2.682716e-29,0.012824165,0.0064120824
6.072261,114.13853,0.0037662066,0.17319342,4.1044383,0.3881392,2.682716e-29,0.012824165,0.0064120824
6.074,114.23317,0.003766492,0.17326193,4.1044383,0.38815388,7.470274e-21,0.012824165,0.0064120824
6.076,114.34206,0.0037668196,0.1733407,4.104439,0.38817078,3.0878917e-32,0.012824165,0.0064120824
6.078,114.451,0.003767147,0.17341946,4.104439,0.38818765,2.238534e-32,0.012824165,0.0064120824
6.08,114.55998,0.0037674736,0.17349823,4.104439,0.3882045,3.5640406e-21,0.012824165,0.0064120824
6.082,114.66902,0.0037678,0.17357698,4.104439,0.3882213,2.9938497e-20,0.012824165,0.0064120824
6.084,114.77811,0.003768126,0.17365573,4.1044393,0.38823807,3.11152e-32,0.012824165,0.0064120824
6.086,114.887245,0.0037684517,0.17373449,4.1044393,0.38825485,3.6448946e-21,0.012824165,0.0064120824
6.088,114.99643,0.0037687768,0.17381322,4.1044393,0.3882716,6.704141e-31,0.012824165,0.0064120824
6.09,115.10567,0.0037691013,0.17389196,4.1044397,0.38828832,7.241325e-20,0.012824165,0.0064120824
6.092,115.21495,0.0037694257,0.1739707,4.1044397,0.38830504,1.1914181e-32,0.012824165,0.0064120824
6.094,115.32428,0.0037697495,0.17404942,4.1044397,0.3883217,1.831314e-19,0.012824165,0.0064120824
6.096,115.43366,0.003770073,0.17412813,4.10444,0.38833836,2.8773412e-31,0.012824165,0.0064120824
6.098,115.5431,0.0037703959,0.17420685,4.10444,0.38835502,1.3154563e-31,0.012824165,0.0064120824
6.1,115.65258,0.0037707186,0.17428556,4.10444,0.38837162,4.5684266e-32,0.012824165,0.0064120824
6.102,115.762115,0.0037710406,0.17436427,4.10444,0.38838822,5.1691306e-32,0.012824165,0.0064120824
6.104,115.8717,0.0037713624,0.17444296,4.1044407,0.38840476,8.965994e-32,0.012824165,0.0064120824
6.106,115.98132,0.0037716837,0.17452165,4.1044407,0.38842133,4.7598455e-32,0.012824165,0.0064120824
6.108,116.091,0.0037720045,0.17460035,4.1044407,0.38843784,4.8045055e-32,0.012824165,0.0064120824
6.11,116.20073,0.0037723249,0.17467903,4.104441,0.38845435,4.6679633e-31,0.012824165,0.0064120824
6.112,116.31051,0.003772645,0.1747577,4.104441,0.38847083,5.5252237e-32,0.012824165,0.0064120824
6.114,116.42034,0.0037729647,0.17483637,4.104441,0.38848728,1.6823505e-31,0.012824165,0.0064120824
6.116,116.53022,0.003773284,0.17491503,4.104441,0.3885037,9.660701e-31,0.012824165,0.0064120824
6.118,116.640144,0.0037736027,0.1749937,4.1044416,0.38852012,2.6723154e-30,0.012824165,0.0064120824
6.12,116.75012,0.003773921,0.17507236,4.1044416,0.3885365,2.7173905e-31,0.012824165,0.0064120824
6.122,116.860146,0.003774239,0.175151,4.1044416,0.38855287,2.9986997e-31,0.012824165,0.0064120824
6.124,116.97022,0.0037745563,0.17522964,4.1044416,0.3885692,1.1274969e-32,0.012824165,0.0064120824
6.126,117.080345,0.0037748734,0.17530829,4.104442,0.38858554,6.608329e-19,0.012824165,0.0064120824
6.128,117.19052,0.00377519,0.17538692,4.104442,0.38860184,1.8495524e-31,0.012824165,0.0064120824
6.13,117.30074,0.0037755065,0.17546554,4.104442,0.3886181,2.9663228e-31,0.012824165,0.0064120824
6.132,117.41102,0.0037758222,0.17554417,4.104442,0.38863435,3.8272443e-31,0.012824165,0.0064120824
6.134,117.52134,0.0037761377,0.17562278,4.1044426,0.3886506,2.7540725e-32,0.012824165,0.0064120824
6.136,117.631714,0.0037764527,0.1757014,4.1044426,0.3886668,3.1846244e-31,0.012824165,0.0064120824
6.138,117.742134,0.0037767673,0.17578,4.1044426,0.388683,9.853317e-20,0.012824165,0.0064120824
6.14,117.8526,0.0037770816,0.1758586,4.1044426,0.38869917,1.2364853e-18,0.012824165,0.0064120824
6.142,117.96312,0.0037773952,0.17593719,4.104443,0.3887153,9.460883e-31,0.012824165,0.0064120824
6.144,118.07369,0.0037777086,0.17601578,4.104443,0.38873142,3.6924085e-31,0.012824165,0.0064120824
6.146,118.18431,0.0037780215,0.17609437,4.104443,0.38874754,2.4972084e-19,0.012824165,0.0064120824
6.148,118.294975,0.0037783342,0.17617296,4.104443,0.3887636,1.116049e-30,0.012824165,0.0064120824
6.15,118.40569,0.0037786462,0.17625153,4.1044436,0.38877967,6.922794e-32,0.012824165,0.0064120824
6.152,118.516464,0.003778958,0.17633009,4.1044436,0.3887957,1.3542501e-31,0.012824165,0.0064120824
6.154,118.62728,0.0037792693,0.17640865,4.1044436,0.3888117,2.414966e-31,0.012824165,0.0064120824
6.156,118.738144,0.0037795801,0.1764872,4.1044436,0.3888277,1.3476221e-19,0.012824165,0.0064120824
6.158,118.84906,0.0037798907,0.17656577,4.104444,0.3888437,9.10656e-31,0.012824165,0.0064120824
6.16,118.96002,0.0037802008,0.17664431,4.104444,0.38885963,8.124865e-19,0.012824165,0.0064120824
6.162,119.07104,0.0037805105,0.17672285,4.104444,0.38887554,7.6899637e-19,0.012824165,0.0064120824
6.164,119.1821,0.0037808197,0.17680138,4.104444,0.38889146,1.2010811e-30,0.012824165,0.0064120824
6.166,119.29321,0.0037811284,0.17687993,4.1044445,0.38890734,1.2205368e-32,0.012824165,0.0064120824
6.168,119.40437,0.003781437,0.17695844,4.1044445,0.3889232,3.0936364e-31,0.012824165,0.0064120824
6.17,119.51559,0.003781745,0.17703697,4.1044445,0.38893905,2.4942618e-19,0.012824165,0.0064120824
6.172,119.62685,0.0037820528,0.17711549,4.1044445,0.38895488,6.4964664e-31,0.012824165,0.0064120824
6.174,119.73815,0.0037823599,0.17719398,4.104445,0.38897067,5.1620175e-31,0.012824165,0.0064120824
6.176,119.84952,0.0037826668,0.1772725,4.104445,0.38898644,1.3775424e-31,0.012824165,0.0064120824
6.178,119.96092,0.0037829732,0.177351,4.104445,0.3890022,2.0973083e-31,0.012824165,0.0064120824
6.18,120.07238,0.003783279,0.17742948,4.104445,0.38901794,1.7486567e-30,0.012824165,0.0064120824
6.182,120.18388,0.0037835848,0.17750798,4.104445,0.38903365,5.986645e-31,0.012824165,0.0064120824
6.184,120.29544,0.00378389,0.17758645,4.1044455,0.38904932,3.8057073e-19,0.012824165,0.0064120824
6.186,120.40705,0.0037841948,0.17766494,4.1044455,0.389065,7.70766e-32,0.012824165,0.0064120824
6.188,120.5187,0.0037844994,0.1777434,4.1044455,0.38908064,7.935199e-31,0.012824165,0.0064120824
6.19,120.63041,0.0037848032,0.17782187,4.1044455,0.3890963,5.419683e-31,0.012824165,0.0064120824
6.192,120.742165,0.0037851068,0.17790033,4.104446,0.38911188,8.530424e-32,0.012824165,0.0064120824
6.194,120.853966,0.0037854102,0.17797878,4.104446,0.38912746,2.0700926e-30,0.012824165,0.0064120824
6.196,120.96581,0.0037857129,0.17805724,4.104446,0.38914305,3.4978036e-31,0.012824165,0.0064120824
6.198,121.07772,0.0037860153,0.1781357,4.104446,0.38915858,3.0102794e-32,0.012824165,0.0064120824
6.2,121.18967,0.0037863173,0.17821413,4.104446,0.3891741,4.7611347e-30,0.012824165,0.0064120824
6.202,121.30167,0.003786619,0.17829256,4.1044464,0.3891896,8.47432e-31,0.012824165,0.0064120824
6.204,121.41372,0.00378692,0.17837098,4.1044464,0.38920507,3.6731877e-18,0.012824165,0.0064120824
6.206,121.52582,0.003787221,0.1784494,4.1044464,0.38922054,2.3538911e-18,0.012824165,0.0064120824
6.208,121.63796,0.0037875215,0.17852783,4.1044464,0.38923597,2.3200072e-30,0.012824165,0.0064120824
6.21,121.75016,0.0037878214,0.17860624,4.1044464,0.38925138,3.2182237e-30,0.012824165,0.0064120824
6.212,121.862404,0.003788121,0.17868465,4.104447,0.3892668,2.35988e-18,0.012824165,0.0064120824
6.214,121.9747,0.0037884202,0.17876305,4.104447,0.38928217,9.154554e-31,0.012824165,0.0064120824
6.216,122.08704,0.0037887192,0.17884146,4.104447,0.38929752,4.8167752e-31,0.012824165,0.0064120824
6.218,122.19944,0.0037890177,0.17891984,4.104447,0.38931283,2.6632216e-30,0.012824165,0.0064120824
6.22,122.31188,0.0037893157,0.17899823,4.104447,0.38932815,5.376851e-31,0.012824165,0.0064120824
6.222,122.42438,0.0037896133,0.17907661,4.1044474,0.38934344,6.644762e-30,0.012824165,0.0064120824
6.224,122.53692,0.0037899106,0.17915499,4.1044474,0.38935873,2.9711534e-18,0.012824165,0.0064120824
6.226,122.649506,0.0037902074,0.17923336,4.1044474,0.38937396,1.3619113e-18,0.012824165,0.0064120824
6.228,122.762146,0.003790504,0.17931172,4.1044474,0.3893892,4.4418875e-31,0.012824165,0.0064120824
6.23,122.87484,0.0037908,0.17939007,4.1044474,0.38940442,1.3694125e-30,0.012824165,0.0064120824
6.232,122.98758,0.0037910957,0.17946844,4.104448,0.3894196,1.871109e-18,0.012824165,0.0064120824
6.234,123.100365,0.0037913912,0.17954679,4.104448,0.38943475,1.5646213e-30,0.012824165,0.0064120824
6.236,123.2132,0.003791686,0.17962512,4.104448,0.38944992,8.4470257e-19,0.012824165,0.0064120824
6.238,123.32609,0.0037919807,0.17970346,4.104448,0.38946503,7.2239864e-32,0.012824165,0.0064120824
6.24,123.439026,0.0037922747,0.1797818,4.104448,0.38948014,5.604316e-31,0.012824165,0.0064120824
6.242,123.55201,0.0037925686,0.17986013,4.1044483,0.38949522,4.6154885e-30,0.012824165,0.0064120824
6.244,123.66505,0.003792862,0.17993845,4.1044483,0.3895103,2.7667634e-31,0.012824165,0.0064120824
6.246,123.77813,0.0037931548,0.18001677,4.1044483,0.38952532,6.046802e-30,0.012824165,0.0064120824
6.248,123.89126,0.0037934475,0.18009508,4.1044483,0.38954034,1.7688626e-30,0.012824165,0.0064120824
6.25,124.00444,0.0037937397,0.18017338,4.1044483,0.38955536,1.0890971e-18,0.012824165,0.0064120824
6.252,124.11767,0.0037940315,0.18025169,4.1044483,0.38957036,1.9562458e-30,0.012824165,0.0064120824
6.254,124.23095,0.003794323,0.18032998,4.104449,0.38958532,5.9349055e-31,0.012824165,0.0064120824
6.256,124.344284,0.003794614,0.18040827,4.104449,0.38960025,3.884727e-31,0.012824165,0.0064120824
6.258,124.45766,0.0037949046,0.18048656,4.104449,0.38961518,9.297587e-19,0.012824165,0.0064120824
6.26,124.57109,0.003795195,0.18056484,4.104449,0.38963008,2.5915655e-18,0.012824165,0.0064120824
6.262,124.68456,0.0037954848,0.18064311,4.104449,0.38964495,7.7751296e-31,0.012824165,0.0064120824
6.264,124.79809,0.0037957744,0.18072137,4.104449,0.38965982,1.7751602e-29,0.012824165,0.0064120824
6.266,124.91167,0.0037960636,0.18079965,4.1044493,0.38967466,7.2390953e-31,0.012824165,0.0064120824
6.268,125.02529,0.0037963523,0.1808779,4.1044493,0.38968948,1.3723574e-30,0.012824165,0.0064120824
6.27,125.13896,0.0037966408,0.18095616,4.1044493,0.3897043,1.3613296e-30,0.012824165,0.0064120824
6.272,125.252686,0.0037969288,0.1810344,4.1044493,0.38971907,5.158676e-19,0.012824165,0.0064120824
6.274,125.366455,0.0037972163,0.18111265,4.1044493,0.38973382,1.9964265e-31,0.012824165,0.0064120824
6.276,125.48028,0.0037975037,0.18119088,4.1044497,0.38974857,6.847764e-32,0.012824165,0.0064120824
6.278,125.59415,0.0037977905,0.18126911,4.1044497,0.38976327,9.545327e-31,0.012824165,0.0064120824
6.28,125.70807,0.0037980769,0.18134734,4.1044497,0.389778,3.9140913e-18,0.012824165,0.0064120824
6.282,125.82204,0.003798363,0.18142556,4.1044497,0.38979265,4.4548254e-18,0.012824165,0.0064120824
6.284,125.93605,0.0037986487,0.18150377,4.1044497,0.3898073,2.818106e-31,0.012824165,0.0064120824
6.286,126.05012,0.0037989342,0.18158199,4.1044497,0.38982198,6.290864e-30,0.012824165,0.0064120824
6.288,126.16424,0.0037992192,0.18166019,4.1044497,0.38983658,4.4882655e-18,0.012824165,0.0064120824
6.29,126.278404,0.0037995037,0.18173839,4.10445,0.38985118,5.177071e-19,0.012824165,0.0064120824
6.292,126.39262,0.003799788,0.1818166,4.10445,0.38986576,2.8491961e-30,0.012824165,0.0064120824
6.294,126.50688,0.0038000718,0.18189478,4.10445,0.38988033,6.0234846e-31,0.012824165,0.0064120824
6.296,126.62119,0.0038003551,0.18197297,4.10445,0.38989487,1.1133397e-30,0.012824165,0.0064120824
6.298,126.73555,0.0038006383,0.18205114,4.10445,0.3899094,7.0788225e-30,0.012824165,0.0064120824
6.3,126.84996,0.003800921,0.18212931,4.10445,0.3899239,3.1394507e-18,0.012824165,0.0064120824
6.302,126.964424,0.0038012033,0.18220748,4.1044507,0.38993838,9.674594e-30,0.012824165,0.0064120824
6.304,127.07893,0.0038014853,0.18228564,4.1044507,0.38995284,2.684278e-30,0.012824165,0.0064120824
6.306,127.19349,0.003801767,0.18236381,4.1044507,0.3899673,3.6312085e-31,0.012824165,0.0064120824
6.308,127.3081,0.0038020483,0.18244195,4.1044507,0.38998172,2.9333692e-18,0.012824165,0.0064120824
6.31,127.42275,0.003802329,0.1825201,4.1044507,0.3899961,7.559656e-31,0.012824165,0.0064120824
6.312,127.53746,0.0038026096,0.18259825,4.1044507,0.3900105,3.6042093e-31,0.012824165,0.0064120824
6.314,127.652214,0.0038028897,0.18267637,4.1044507,0.39002487,2.466925e-31,0.012824165,0.0064120824
6.316,127.76701,0.0038031694,0.18275452,4.104451,0.3900392,8.863293e-31,0.012824165,0.0064120824
6.318,127.88187,0.0038034488,0.18283264,4.104451,0.39005354,5.3194373e-30,0.012824165,0.0064120824
6.32,127.99677,0.0038037277,0.18291076,4.104451,0.39006785,5.376409e-18,0.012824165,0.0064120824
6.322,128.11172,0.0038040064,0.18298887,4.104451,0.39008212,2.3446326e-30,0.012824165,0.0064120824
6.324,128.22672,0.0038042846,0.18306698,4.104451,0.3900964,1.0689133e-18,0.012824165,0.0064120824
6.326,128.34177,0.0038045626,0.18314509,4.104451,0.39011064,3.1970787e-30,0.012824165,0.0064120824
6.328,128.45686,0.0038048401,0.18322319,4.104451,0.39012486,4.657022e-18,0.012824165,0.0064120824
6.33,128.57202,0.0038051172,0.18330128,4.1044517,0.39013907,2.3725742e-30,0.012824165,0.0064120824
6.332,128.68721,0.003805394,0.18337937,4.1044517,0.39015326,5.883253e-31,0.012824165,0.0064120824
6.334,128.80246,0.0038056707,0.18345745,4.1044517,0.39016744,1.003989e-18,0.012824165,0.0064120824
6.336,128.91776,0.0038059466,0.18353553,4.1044517,0.3901816,3.1437176e-30,0.012824165,0.0064120824
6.338,129.0331,0.0038062222,0.18361361,4.1044517,0.39019573,1.1252532e-18,0.012824165,0.0064120824
6.34,129.14848,0.0038064977,0.18369168,4.1044517,0.39020982,1.3994442e-30,0.012824165,0.0064120824
6.342,129.26393,0.0038067726,0.18376973,4.1044517,0.39022392,3.1878504e-30,0.012824165,0.0064120824
6.344,129.37943,0.0038070471,0.1838478,4.104452,0.390238,1.1521418e-30,0.012824165,0.0064120824
6.346,129.49496,0.0038073214,0.18392585,4.104452,0.39025205,3.0026647e-30,0.012824165,0.0064120824
6.348,129.61055,0.0038075955,0.18400389,4.104452,0.3902661,1.3302971e-30,0.012824165,0.0064120824
6.35,129.72618,0.003807869,0.18408193,4.104452,0.3902801,9.529545e-19,0.012824165,0.0064120824
6.352,129.84187,0.0038081422,0.18415996,4.104452,0.3902941,3.9681205e-31,0.012824165,0.0064120824
6.354,129.95761,0.0038084148,0.184238,4.104452,0.39030808,1.0609876e-18,0.012824165,0.0064120824
6.356,130.0734,0.0038086874,0.18431602,4.104452,0.39032206,2.1020723e-18,0.012824165,0.0064120824
6.358,130.18922,0.0038089594,0.18439405,4.1044526,0.39033598,2.0795968e-18,0.012824165,0.0064120824
6.36,130.30511,0.003809231,0.18447207,4.1044526,0.39034992,3.7218867e-30,0.012824165,0.0064120824
6.362,130.42104,0.0038095026,0.18455008,4.1044526,0.3903638,2.0190259e-18,0.012824165,0.0064120824
6.364,130.53702,0.0038097736,0.18462808,4.1044526,0.3903777,7.071563e-31,0.012824165,0.0064120824
6.366,130.65305,0.0038100441,0.18470608,4.1044526,0.39039156,1.2190867e-18,0.012824165,0.0064120824
6.368,130.76913,0.0038103145,0.18478407,4.1044526,0.39040542,1.5374843e-30,0.012824165,0.0064120824
6.37,130.88525,0.0038105843,0.18486206,4.1044526,0.39041924,5.5710453e-31,0.012824165,0.0064120824
6.372,131.00143,0.003810854,0.18494004,4.1044526,0.39043304,6.539203e-19,0.012824165,0.0064120824
6.374,131.11766,0.003811123,0.18501802,4.104453,0.39044684,2.1140023e-18,0.012824165,0.0064120824
6.376,131.23393,0.003811392,0.185096,4.104453,0.3904606,5.6984745e-18,0.012824165,0.0064120824
6.378,131.35025,0.0038116605,0.18517396,4.104453,0.39047438,3.7225762e-30,0.012824165,0.0064120824
6.38,131.46663,0.0038119287,0.18525192,4.104453,0.39048812,8.64513e-30,0.012824165,0.0064120824
6.382,131.58305,0.0038121964,0.18532988,4.104453,0.39050183,2.2166956e-17,0.012824165,0.0064120824
6.384,131.69952,0.003812464,0.18540783,4.104453,0.3905155,1.799509e-29,0.012824165,0.0064120824
6.386,131.81604,0.003812731,0.18548578,4.104453,0.3905292,1.7164127e-29,0.012824165,0.0064120824
6.388,131.93262,0.0038129976,0.18556373,4.104453,0.39054286,8.367739e-30,0.012824165,0.0064120824
6.39,132.04922,0.0038132642,0.18564166,4.104453,0.39055648,6.9626496e-29,0.012824165,0.0064120824
6.392,132.1659,0.00381353,0.1857196,4.1044536,0.39057013,2.0905375e-18,0.012824165,0.0064120824
6.394,132.28261,0.0038137957,0.18579751,4.1044536,0.39058372,2.398297e-29,0.012824165,0.0064120824
6.396,132.39937,0.0038140612,0.18587545,4.1044536,0.3905973,2.3120178e-17,0.012824165,0.0064120824
6.398,132.51619,0.0038143261,0.18595335,4.1044536,0.39061087,2.2854486e-17,0.012824165,0.0064120824
6.4,132.63306,0.0038145906,0.18603127,4.1044536,0.39062443,4.313358e-18,0.012824165,0.0064120824
6.402,132.74997,0.003814855,0.18610917,4.1044536,0.39063796,5.3250906e-18,0.012824165,0.0064120824
6.404,132.86693,0.003815119,0.18618707,4.1044536,0.39065146,7.3600494e-31,0.012824165,0.0064120824
6.406,132.98393,0.0038153825,0.18626496,4.1044536,0.39066496,2.5623828e-18,0.012824165,0.0064120824
6.408,133.101,0.0038156456,0.18634285,4.1044536,0.39067844,9.515036e-31,0.012824165,0.0064120824
6.41,133.2181,0.0038159085,0.18642074,4.104454,0.3906919,1.1401602e-18,0.012824165,0.0064120824
6.412,133.33525,0.003816171,0.18649861,4.104454,0.39070535,3.2454892e-18,0.012824165,0.0064120824
6.414,133.45245,0.0038164333,0.18657649,4.104454,0.39071876,9.912861e-30,0.012824165,0.0064120824
6.416,133.56972,0.0038166952,0.18665436,4.104454,0.39073217,1.4490871e-17,0.012824165,0.0064120824
6.418,133.68701,0.0038169567,0.18673222,4.104454,0.39074555,7.13379e-18,0.012824165,0.0064120824
6.42,133.80437,0.0038172177,0.18681008,4.104454,0.3907589,5.693957e-18,0.012824165,0.0064120824
6.422,133.92177,0.0038174784,0.18688793,4.104454,0.39077225,1.0749206e-29,0.012824165,0.0064120824
6.424,134.03922,0.003817739,0.18696578,4.104454,0.39078557,3.237675e-28,0.012824165,0.0064120824
6.426,134.15672,0.003817999,0.18704362,4.104454,0.3907989,1.0041195e-17,0.012824165,0.0064120824
6.428,134.27426,0.0038182589,0.18712147,4.1044545,0.3908122,9.3333815e-30,0.012824165,0.0064120824
6.43,134.39186,0.0038185182,0.1871993,4.1044545,0.39082548,3.7024156e-30,0.012824165,0.0064120824
6.432,134.5095,0.0038187772,0.18727712,4.1044545,0.3908387,7.54067e-30,0.012824165,0.0064120824
6.434,134.6272,0.003819036,0.18735494,4.1044545,0.39085197,9.762685e-30,0.012824165,0.0064120824
6.436,134.74495,0.0038192943,0.18743275,4.1044545,0.39086518,1.1822015e-29,0.012824165,0.0064120824
6.438,134.86273,0.0038195525,0.18751056,4.1044545,0.39087838,1.31776985e-17,0.012824165,0.0064120824
6.44,134.98058,0.00381981,0.18758836,4.1044545,0.39089158,1.8119784e-29,0.012824165,0.0064120824
6.442,135.09846,0.0038200675,0.18766618,4.1044545,0.39090475,2.8642964e-30,0.012824165,0.0064120824
6.444,135.2164,0.0038203245,0.18774396,4.1044545,0.3909179,5.0329443e-30,0.012824165,0.0064120824
6.446,135.3344,0.0038205811,0.18782176,4.1044545,0.390931,2.5085112e-30,0.012824165,0.0064120824
6.448,135.45242,0.0038208375,0.18789954,4.104455,0.39094415,6.3749856e-31,0.012824165,0.0064120824
6.45,135.57051,0.0038210934,0.18797733,4.104455,0.39095724,1.3253319e-30,0.012824165,0.0064120824
6.452,135.68864,0.003821349,0.1880551,4.104455,0.39097032,3.0450683e-30,0.012824165,0.0064120824
6.454,135.80682,0.0038216044,0.18813287,4.104455,0.39098337,1.4797857e-30,0.012824165,0.0064120824
6.456,135.92506,0.0038218594,0.18821064,4.104455,0.39099643,8.37678e-30,0.012824165,0.0064120824
6.458,136.04333,0.003822114,0.18828839,4.104455,0.39100945,2.0146815e-29,0.012824165,0.0064120824
6.46,136.16167,0.0038223683,0.18836614,4.104455,0.39102244,1.09159445e-29,0.012824165,0.0064120824
6.462,136.28004,0.0038226224,0.18844388,4.104455,0.39103544,1.5403426e-28,0.012824165,0.0064120824
6.464,136.39848,0.003822876,0.18852164,4.104455,0.3910484,3.727818e-17,0.012824165,0.0064120824
6.466,136.51695,0.0038231292,0.18859938,4.104455,0.39106137,2.4022016e-29,0.012824165,0.0064120824
6.468,136.63548,0.003823382,0.1886771,4.104455,0.3910743,1.8202482e-17,0.012824165,0.0064120824
6.47,136.75406,0.0038236347,0.18875483,4.1044555,0.39108723,1.4297206e-17,0.012824165,0.0064120824
6.472,136.87268,0.003823887,0.18883255,4.1044555,0.39110014,3.0625635e-29,0.012824165,0.0064120824
6.474,136.99135,0.003824139,0.18891028,4.1044555,0.391113,5.606062e-30,0.012824165,0.0064120824
6.476,137.11006,0.0038243907,0.18898799,4.1044555,0.3911259,9.399008e-18,0.012824165,0.0064120824
6.478,137.22884,0.003824642,0.1890657,4.1044555,0.39113873,4.3795516e-18,0.012824165,0.0064120824
6.48,137.34766,0.003824893,0.18914339,4.1044555,0.39115155,3.181037e-30,0.012824165,0.0064120824
6.482,137.46652,0.0038251434,0.18922108,4.1044555,0.39116436,1.0493047e-18,0.012824165,0.0064120824
6.484,137.58543,0.0038253937,0.18929878,4.1044555,0.39117718,7.106089e-31,0.012824165,0.0064120824
6.486,137.70439,0.0038256438,0.18937646,4.1044555,0.39118993,5.972475e-31,0.012824165,0.0064120824
6.488,137.82341,0.0038258934,0.18945415,4.1044555,0.39120272,4.2213074e-18,0.012824165,0.0064120824
6.49,137.94247,0.0038261425,0.18953182,4.1044555,0.39121544,6.3084014e-31,0.012824165,0.0064120824
6.492,138.06158,0.0038263917,0.1896095,4.104456,0.39122817,4.665334e-30,0.012824165,0.0064120824
6.494,138.18074,0.0038266403,0.18968716,4.104456,0.3912409,4.2024333e-30,0.012824165,0.0064120824
6.496,138.29996,0.0038268885,0.18976481,4.104456,0.3912536,1.9844644e-29,0.012824165,0.0064120824
6.498,138.4192,0.0038271365,0.18984248,4.104456,0.39126626,1.0401266e-17,0.012824165,0.0064120824
6.5,138.53851,0.0038273842,0.18992013,4.104456,0.39127892,6.0691408e-18,0.012824165,0.0064120824
6.502,138.65787,0.0038276315,0.18999776,4.104456,0.39129156,2.0984333e-30,0.012824165,0.0064120824
6.504,138.77727,0.0038278783,0.19007541,4.104456,0.3913042,9.917947e-18,0.012824165,0.0064120824
6.506,138.89673,0.003828125,0.19015303,4.104456,0.3913168,8.777029e-30,0.012824165,0.0064120824
6.507873,139.00865,0.0038283558,0.19022575,4.104456,0.39132857,2.5145175e-30,0.012824165,0.0064120824
6.507873,139.00865,0.0038283558,0.19022575,4.104456,0.39132857,3.8684083e-33,0.012824165,0.0064120824
6.508,139.01622,0.0038283714,0.19023067,4.104456,0.39132938,2.321372e-32,0.012824165,0.0064120824
6.51,139.13577,0.0038286173,0.19030829,4.104456,0.39134195,1.252091e-32,0.012824165,0.0064120824
6.512,139.25537,0.0038288631,0.19038591,4.104456,0.3913545,4.43862e-32,0.012824165,0.0064120824
6.514,139.37503,0.0038291083,0.19046353,4.104456,0.39136705,5.476994e-32,0.012824165,0.0064120824
6.516,139.49472,0.0038293535,0.19054113,4.1044564,0.39137957,2.4743692e-32,0.012824165,0.0064120824
6.518,139.61447,0.0038295982,0.19061874,4.1044564,0.39139208,1.5612669e-20,0.012824165,0.0064120824
6.52,139.73425,0.0038298424,0.19069633,4.1044564,0.39140457,2.3782371e-32,0.012824165,0.0064120824
6.522,139.8541,0.0038300864,0.19077393,4.1044564,0.39141703,1.8337479e-31,0.012824165,0.0064120824
6.524,139.974,0.0038303302,0.19085151,4.1044564,0.39142948,1.7743111e-20,0.012824165,0.0064120824
6.526,140.09393,0.0038305735,0.1909291,4.1044564,0.3914419,1.7567843e-19,0.012824165,0.0064120824
