Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eSST1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.634,49.05212,0.00014339299,0.11559233,0.10819682,0.07573548,1.300579e-28,0.012824165,0.0064120824
4.636,49.124775,0.00014306883,0.11567607,0.10807444,0.07564983,5.7125225e-29,0.012824165,0.0064120824
4.638,49.197483,0.00014274541,0.1157598,0.10795221,0.07556427,2.5163743e-29,0.012824165,0.0064120824
4.64,49.27024,0.00014242272,0.11584353,0.10783011,0.075478815,1.3382073e-28,0.012824165,0.0064120824
4.642,49.343056,0.00014210076,0.11592724,0.10770815,0.07539345,3.4179603e-17,0.012824165,0.0064120824
4.644,49.41592,0.00014177953,0.11601096,0.107586324,0.07530819,5.829823e-29,0.012824165,0.0064120824
4.646,49.48884,0.00014145902,0.116094664,0.10746464,0.07522302,3.249159e-17,0.012824165,0.0064120824
4.648,49.56181,0.00014113924,0.11617836,0.10734309,0.07513794,4.36805e-29,0.012824165,0.0064120824
4.65,49.634834,0.0001408202,0.116262056,0.10722168,0.07505297,5.505093e-17,0.012824165,0.0064120824
4.652,49.70791,0.00014050186,0.11634574,0.107100405,0.07496809,1.29386715e-17,0.012824165,0.0064120824
4.654,49.781036,0.00014018423,0.116429426,0.10697927,0.074883305,3.191026e-29,0.012824165,0.0064120824
4.656,49.854218,0.00013986733,0.1165131,0.106858276,0.07479862,4.993879e-17,0.012824165,0.0064120824
4.658,49.927452,0.00013955115,0.11659677,0.10673741,0.07471403,3.7358756e-29,0.012824165,0.0064120824
4.66,50.00074,0.0001392357,0.116680436,0.10661668,0.07462953,3.5648015e-29,0.012824165,0.0064120824
4.662,50.074078,0.00013892094,0.11676409,0.106496096,0.07454513,3.2927323e-28,0.012824165,0.0064120824
4.664,50.14747,0.00013860689,0.11684774,0.10637564,0.07446083,9.5472386e-29,0.012824165,0.0064120824
4.666,50.220913,0.00013829356,0.11693139,0.10625533,0.07437661,6.0480056e-29,0.012824165,0.0064120824
4.668,50.29441,0.00013798094,0.11701503,0.106135145,0.074292496,1.8190265e-28,0.012824165,0.0064120824
4.67,50.367958,0.00013766902,0.11709866,0.1060151,0.07420848,4.6736257e-17,0.012824165,0.0064120824
4.672,50.44156,0.00013735781,0.117182285,0.10589519,0.07412455,1.9336715e-17,0.012824165,0.0064120824
4.674,50.515213,0.0001370473,0.1172659,0.10577542,0.074040726,3.520661e-29,0.012824165,0.0064120824
4.676,50.58892,0.0001367375,0.11734952,0.10565578,0.07395699,3.2278496e-29,0.012824165,0.0064120824
4.678,50.662678,0.0001364284,0.11743312,0.10553628,0.07387335,7.3176645e-17,0.012824165,0.0064120824
4.68,50.736492,0.00013611998,0.117516726,0.10541692,0.073789805,2.081713e-17,0.012824165,0.0064120824
4.682,50.810356,0.00013581228,0.11760032,0.105297685,0.07370636,4.1903285e-29,0.012824165,0.0064120824
4.684,50.884274,0.00013550527,0.11768391,0.10517859,0.073623,7.799408e-29,0.012824165,0.0064120824
4.686,50.95824,0.00013519895,0.11776749,0.10505962,0.073539734,9.0084525e-29,0.012824165,0.0064120824
4.688,51.032265,0.00013489331,0.11785107,0.104940794,0.07345657,1.7018694e-17,0.012824165,0.0064120824
4.69,51.10634,0.00013458838,0.11793464,0.1048221,0.0733735,7.574587e-30,0.012824165,0.0064120824
4.692,51.180466,0.00013428414,0.1180182,0.10470354,0.07329052,3.457692e-17,0.012824165,0.0064120824
4.694,51.254642,0.00013398057,0.11810176,0.10458512,0.07320763,2.7861925e-17,0.012824165,0.0064120824
4.696,51.328876,0.0001336777,0.11818531,0.104466826,0.07312484,3.597939e-17,0.012824165,0.0064120824
4.698,51.40316,0.00013337552,0.11826886,0.10434867,0.07304214,5.769527e-29,0.012824165,0.0064120824
4.7,51.477497,0.00013307402,0.1183524,0.10423065,0.072959535,3.5658506e-17,0.012824165,0.0064120824
4.702,51.551884,0.0001327732,0.118435934,0.10411276,0.07287703,3.8483734e-29,0.012824165,0.0064120824
4.704,51.626328,0.00013247305,0.11851946,0.103995,0.07279461,2.5466117e-17,0.012824165,0.0064120824
4.706,51.70082,0.00013217359,0.11860298,0.10387738,0.07271228,1.3982123e-17,0.012824165,0.0064120824
4.708,51.775368,0.00013187481,0.1186865,0.10375989,0.072630055,5.2875734e-17,0.012824165,0.0064120824
4.71,51.849968,0.0001315767,0.11877,0.10364253,0.07254791,5.0007924e-29,0.012824165,0.0064120824
4.712,51.924618,0.00013127927,0.11885351,0.10352531,0.07246587,1.123163e-28,0.012824165,0.0064120824
4.714,51.99932,0.0001309825,0.118937,0.10340822,0.07238392,2.8112183e-17,0.012824165,0.0064120824
4.716,52.074078,0.00013068641,0.11902049,0.10329126,0.07230206,3.2793344e-17,0.012824165,0.0064120824
4.718,52.148888,0.000130391,0.119103976,0.10317443,0.07222029,4.6016006e-29,0.012824165,0.0064120824
4.72,52.22375,0.00013009625,0.11918745,0.10305774,0.072138615,6.9974024e-29,0.012824165,0.0064120824
4.722,52.298664,0.00012980217,0.11927093,0.10294118,0.07205703,2.186135e-29,0.012824165,0.0064120824
4.724,52.37363,0.00012950874,0.11935439,0.102824755,0.071975544,1.9751407e-17,0.012824165,0.0064120824
4.726,52.44865,0.00012921599,0.11943785,0.10270846,0.07189415,4.4617447e-30,0.012824165,0.0064120824
4.728,52.52372,0.00012892389,0.119521305,0.10259229,0.071812846,2.98637e-17,0.012824165,0.0064120824
4.73,52.598843,0.00012863246,0.11960475,0.10247626,0.07173163,1.5775537e-17,0.012824165,0.0064120824
4.732,52.67402,0.00012834168,0.11968819,0.10236036,0.07165051,1.2657643e-29,0.012824165,0.0064120824
4.734,52.74925,0.00012805156,0.11977163,0.102244586,0.07156948,1.2007838e-29,0.012824165,0.0064120824
4.736,52.824528,0.0001277621,0.11985505,0.102128945,0.071488544,4.006744e-30,0.012824165,0.0064120824
4.738,52.899864,0.0001274733,0.11993848,0.10201344,0.0714077,3.2861736e-29,0.012824165,0.0064120824
4.74,52.97525,0.00012718515,0.120021895,0.10189807,0.07132694,2.2592722e-29,0.012824165,0.0064120824
4.742,53.050686,0.00012689765,0.120105304,0.10178282,0.07124628,6.639978e-30,0.012824165,0.0064120824
4.744,53.12618,0.0001266108,0.120188706,0.1016677,0.07116571,8.869447e-18,0.012824165,0.0064120824
4.746,53.20172,0.0001263246,0.12027211,0.10155272,0.07108523,6.473081e-30,0.012824165,0.0064120824
4.748,53.277317,0.00012603904,0.1203555,0.10143787,0.071004845,5.1280375e-30,0.012824165,0.0064120824
4.75,53.352962,0.00012575413,0.12043888,0.10132314,0.07092454,3.9949847e-30,0.012824165,0.0064120824
4.752,53.428665,0.00012546987,0.12052226,0.101208545,0.07084434,1.3780833e-32,0.012824165,0.0064120824
4.754,53.504417,0.00012518626,0.12060564,0.10109408,0.07076422,6.6802267e-31,0.012824165,0.0064120824
4.756,53.58022,0.00012490328,0.120689005,0.10097975,0.0706842,6.587117e-18,0.012824165,0.0064120824
4.758,53.65608,0.00012462094,0.12077236,0.10086555,0.070604265,2.2438353e-30,0.012824165,0.0064120824
4.76,53.731987,0.00012433925,0.12085572,0.100751474,0.070524424,2.4036614e-31,0.012824165,0.0064120824
4.762,53.80795,0.00012405818,0.12093907,0.10063753,0.070444666,8.519382e-32,0.012824165,0.0064120824
4.764,53.883965,0.00012377773,0.12102241,0.1005237,0.070365004,2.5059877e-18,0.012824165,0.0064120824
4.766,53.96003,0.00012349793,0.121105745,0.10041,0.070285425,1.9075194e-30,0.012824165,0.0064120824
4.768,54.03615,0.00012321875,0.12118908,0.10029642,0.070205934,5.2248343e-30,0.012824165,0.0064120824
4.77,54.112324,0.0001229402,0.1212724,0.10018298,0.07012653,1.2850215e-29,0.012824165,0.0064120824
4.772,54.188545,0.00012266228,0.12135572,0.10006966,0.07004722,1.3930512e-17,0.012824165,0.0064120824
4.774,54.264824,0.00012238498,0.12143903,0.09995647,0.06996801,7.828438e-18,0.012824165,0.0064120824
4.776,54.341152,0.00012210832,0.12152234,0.099843405,0.069888875,4.511585e-30,0.012824165,0.0064120824
4.778,54.41753,0.00012183229,0.121605635,0.09973047,0.06980984,1.019231e-17,0.012824165,0.0064120824
4.78,54.493965,0.00012155687,0.12168893,0.09961767,0.069730885,1.3172719e-17,0.012824165,0.0064120824
4.782,54.57045,0.00012128208,0.12177222,0.099504985,0.06965202,2.299389e-17,0.012824165,0.0064120824
4.784,54.646988,0.000121007906,0.1218555,0.09939244,0.06957325,3.340164e-17,0.012824165,0.0064120824
4.786,54.72358,0.00012073435,0.12193877,0.099280015,0.06949457,5.2823486e-29,0.012824165,0.0064120824
4.788,54.80022,0.000120461424,0.12202205,0.09916771,0.06941597,1.9548619e-17,0.012824165,0.0064120824
4.79,54.876915,0.00012018911,0.12210531,0.09905554,0.069337465,2.5253699e-28,0.012824165,0.0064120824
4.792,54.953663,0.00011991741,0.12218856,0.0989435,0.06925905,8.725334e-29,0.012824165,0.0064120824
4.794,55.030464,0.00011964632,0.12227181,0.09883159,0.06918072,7.533562e-29,0.012824165,0.0064120824
4.796,55.107315,0.00011937584,0.12235506,0.0987198,0.06910248,3.9239905e-29,0.012824165,0.0064120824
4.798,55.18422,0.000119105986,0.1224383,0.098608136,0.06902433,3.773424e-17,0.012824165,0.0064120824
4.8,55.261173,0.00011883673,0.12252153,0.0984966,0.06894627,7.304477e-29,0.012824165,0.0064120824
4.802,55.338184,0.00011856809,0.12260476,0.098385185,0.068868294,2.3724852e-28,0.012824165,0.0064120824
4.804,55.415245,0.00011830006,0.12268798,0.0982739,0.068790406,4.1718464e-17,0.012824165,0.0064120824
4.806,55.49236,0.00011803262,0.12277119,0.09816275,0.068712614,1.1069657e-28,0.012824165,0.0064120824
4.808,55.569523,0.0001177658,0.1228544,0.09805171,0.068634905,1.5739882e-28,0.012824165,0.0064120824
4.81,55.64674,0.00011749958,0.1229376,0.09794081,0.06855728,4.7963705e-29,0.012824165,0.0064120824
4.812,55.72401,0.000117233954,0.1230208,0.09783003,0.06847975,4.2521018e-29,0.012824165,0.0064120824
4.814,55.801334,0.000116968935,0.12310398,0.09771937,0.0684023,2.7959584e-28,0.012824165,0.0064120824
4.816,55.878708,0.00011670452,0.12318717,0.09760884,0.06832494,1.3668814e-28,0.012824165,0.0064120824
4.818,55.956135,0.00011644069,0.12327035,0.09749843,0.06824767,6.373623e-17,0.012824165,0.0064120824
4.82,56.033615,0.00011617747,0.12335352,0.097388156,0.06817048,5.269289e-28,0.012824165,0.0064120824
4.822,56.111145,0.00011591484,0.12343668,0.097278,0.06809339,1.8521168e-28,0.012824165,0.0064120824
4.824,56.18873,0.0001156528,0.123519845,0.09716797,0.06801638,2.220319e-28,0.012824165,0.0064120824
4.826,56.266365,0.000115391354,0.123602994,0.097058065,0.06793945,3.1038236e-29,0.012824165,0.0064120824
4.828,56.344055,0.000115130504,0.12368614,0.09694828,0.06786262,2.3977392e-28,0.012824165,0.0064120824
4.83,56.421795,0.000114870236,0.12376928,0.09683862,0.067785874,3.3369507e-28,0.012824165,0.0064120824
4.832,56.499588,0.000114610564,0.12385242,0.09672909,0.06770921,4.888357e-28,0.012824165,0.0064120824
4.834,56.57743,0.000114351475,0.12393555,0.09661968,0.06763264,9.522284e-28,0.012824165,0.0064120824
4.836,56.65533,0.000114092974,0.12401867,0.096510395,0.06755615,5.8794404e-28,0.012824165,0.0064120824
4.838,56.733276,0.000113835056,0.12410179,0.09640124,0.067479745,3.1067094e-28,0.012824165,0.0064120824
4.84,56.81128,0.00011357772,0.1241849,0.0962922,0.06740343,4.7539245e-28,0.012824165,0.0064120824
4.842,56.88933,0.000113320966,0.124268,0.096183285,0.0673272,2.6595277e-28,0.012824165,0.0064120824
4.844,56.967438,0.000113064794,0.1243511,0.0960745,0.06725106,6.8995005e-28,0.012824165,0.0064120824
4.846,57.045597,0.0001128092,0.124434195,0.09596583,0.067175,5.8712787e-29,0.012824165,0.0064120824
4.848,57.12381,0.00011255418,0.12451728,0.095857285,0.06709903,9.815616e-28,0.012824165,0.0064120824
4.85,57.202072,0.00011229975,0.12460036,0.095748864,0.06702314,5.152726e-28,0.012824165,0.0064120824
4.852,57.280384,0.000112045884,0.12468343,0.09564057,0.06694735,4.4503306e-28,0.012824165,0.0064120824
4.854,57.358753,0.00011179259,0.1247665,0.095532395,0.066871636,8.4251436e-29,0.012824165,0.0064120824
4.856,57.437172,0.00011153988,0.124849565,0.09542434,0.066796005,1.4645286e-28,0.012824165,0.0064120824
4.858,57.515644,0.000111287736,0.12493262,0.09531641,0.06672046,4.5432182e-29,0.012824165,0.0064120824
4.86,57.594166,0.000111036155,0.12501566,0.09520861,0.06664501,3.2416993e-28,0.012824165,0.0064120824
4.862,57.67274,0.00011078515,0.1250987,0.09510092,0.06656964,1.3408544e-27,0.012824165,0.0064120824
4.864,57.75137,0.00011053471,0.12518175,0.09499336,0.06649435,6.3891594e-28,0.012824165,0.0064120824
4.866,57.83005,0.00011028484,0.12526478,0.094885916,0.066419154,3.2500439e-28,0.012824165,0.0064120824
4.868,57.908783,0.00011003554,0.12534781,0.0947786,0.06634404,6.033334e-28,0.012824165,0.0064120824
4.87,57.987568,0.00010978679,0.12543082,0.0946714,0.06626901,2.966441e-29,0.012824165,0.0064120824
4.872,58.066402,0.00010953861,0.12551384,0.094564326,0.066194065,1.3305275e-29,0.012824165,0.0064120824
4.874,58.145294,0.000109290995,0.12559685,0.09445737,0.0661192,2.0984752e-28,0.012824165,0.0064120824
4.876,58.22423,0.00010904393,0.12567985,0.09435054,0.06604443,3.9621507e-28,0.012824165,0.0064120824
4.878,58.303226,0.00010879744,0.12576284,0.094243824,0.065969735,3.6971194e-28,0.012824165,0.0064120824
4.88,58.38227,0.00010855149,0.12584583,0.09413724,0.06589513,6.6372675e-17,0.012824165,0.0064120824
4.882,58.46137,0.00010830611,0.12592882,0.09403077,0.06582061,8.591205e-28,0.012824165,0.0064120824
4.884,58.54052,0.00010806127,0.12601179,0.09392442,0.06574617,5.660234e-28,0.012824165,0.0064120824
4.886,58.61972,0.000107816995,0.12609476,0.093818195,0.06567182,1.988103e-28,0.012824165,0.0064120824
4.888,58.698975,0.00010757327,0.12617773,0.093712084,0.06559755,9.077322e-17,0.012824165,0.0064120824
4.89,58.77828,0.000107330095,0.12626068,0.0936061,0.06552336,1.2653369e-28,0.012824165,0.0064120824
4.892,58.85764,0.00010708747,0.12634364,0.093500234,0.06544926,3.3875353e-28,0.012824165,0.0064120824
4.894,58.937046,0.0001068454,0.12642658,0.09339449,0.065375246,1.5095937e-28,0.012824165,0.0064120824
4.896,59.01651,0.00010660387,0.12650952,0.09328886,0.065301314,4.986679e-28,0.012824165,0.0064120824
4.898,59.096024,0.00010636289,0.12659246,0.09318335,0.065227464,2.8554608e-28,0.012824165,0.0064120824
4.9,59.17559,0.000106122454,0.12667538,0.09307797,0.065153696,5.3262893e-28,0.012824165,0.0064120824
4.902,59.25521,0.00010588256,0.1267583,0.0929727,0.06508002,4.2798694e-28,0.012824165,0.0064120824
4.904,59.33488,0.00010564321,0.12684123,0.09286756,0.06500641,5.620898e-29,0.012824165,0.0064120824
4.906,59.414604,0.000105404404,0.12692414,0.09276253,0.0649329,1.7124127e-28,0.012824165,0.0064120824
4.908,59.494377,0.00010516614,0.12700704,0.092657626,0.064859465,4.9053585e-28,0.012824165,0.0064120824
4.91,59.574203,0.000104928404,0.12708993,0.09255284,0.06478612,3.3108406e-28,0.012824165,0.0064120824
4.912,59.654083,0.000104691215,0.12717283,0.09244817,0.06471285,2.1090637e-28,0.012824165,0.0064120824
4.914,59.734013,0.000104454564,0.12725572,0.09234362,0.06463967,2.0713393e-28,0.012824165,0.0064120824
4.916,59.814,0.000104218445,0.1273386,0.092239186,0.06456657,7.479381e-17,0.012824165,0.0064120824
4.918,59.89403,0.00010398286,0.12742147,0.09213488,0.06449355,5.2688695e-17,0.012824165,0.0064120824
4.92,59.97412,0.00010374781,0.12750433,0.09203068,0.06442062,1.68354e-28,0.012824165,0.0064120824
4.922,60.05426,0.00010351329,0.1275872,0.091926605,0.06434777,4.7881767e-28,0.012824165,0.0064120824
4.924,60.134453,0.00010327929,0.12767005,0.091822654,0.064275,5.0921e-28,0.012824165,0.0064120824
4.926,60.214695,0.00010304584,0.1277529,0.091718815,0.06420231,7.5567342e-28,0.012824165,0.0064120824
4.928,60.29499,0.000102812905,0.12783575,0.091615096,0.0641297,3.3103616e-28,0.012824165,0.0064120824
4.93,60.375336,0.0001025805,0.12791859,0.09151149,0.06405718,7.8748236e-17,0.012824165,0.0064120824
4.932,60.455738,0.00010234862,0.12800142,0.09140801,0.063984744,1.1834268e-28,0.012824165,0.0064120824
4.934,60.53619,0.000102117265,0.12808424,0.09130464,0.063912384,6.3542704e-17,0.012824165,0.0064120824
4.936,60.61669,0.000101886435,0.12816706,0.091201395,0.063840106,7.972475e-29,0.012824165,0.0064120824
4.938,60.697247,0.00010165613,0.12824988,0.091098264,0.06376791,1.6919286e-28,0.012824165,0.0064120824
4.94,60.777855,0.00010142634,0.12833269,0.090995245,0.0636958,1.1891676e-28,0.012824165,0.0064120824
4.942,60.858517,0.000101197074,0.12841548,0.09089235,0.06362377,5.5823614e-17,0.012824165,0.0064120824
4.944,60.939228,0.000100968326,0.12849829,0.09078957,0.06355182,2.1563932e-28,0.012824165,0.0064120824
4.946,61.019993,0.00010074009,0.12858108,0.09068691,0.06347995,1.780544e-28,0.012824165,0.0064120824
4.948,61.100807,0.000100512385,0.12866385,0.09058437,0.063408166,3.309679e-17,0.012824165,0.0064120824
4.95,61.181675,0.000100285186,0.12874663,0.09048194,0.06333646,1.1485765e-28,0.012824165,0.0064120824
4.952,61.262596,0.000100058496,0.1288294,0.090379626,0.06326484,2.1430903e-29,0.012824165,0.0064120824
4.954,61.343567,9.983233e-05,0.12891217,0.09027743,0.0631933,1.8167887e-17,0.012824165,0.0064120824
4.956,61.42459,9.960667e-05,0.12899493,0.09017535,0.06312184,1.612785e-29,0.012824165,0.0064120824
4.958,61.50567,9.938152e-05,0.12907769,0.09007339,0.06305046,3.010805e-29,0.012824165,0.0064120824
4.96,61.586796,9.915688e-05,0.12916043,0.08997155,0.06297916,2.2771568e-17,0.012824165,0.0064120824
4.962,61.667976,9.893275e-05,0.12924318,0.08986982,0.06290794,2.4844421e-17,0.012824165,0.0064120824
4.964,61.749207,9.8709126e-05,0.12932591,0.08976821,0.0628368,4.22531e-30,0.012824165,0.0064120824
4.966,61.83049,9.848601e-05,0.12940864,0.08966671,0.06276575,1.4398938e-17,0.012824165,0.0064120824
4.968,61.911827,9.8263394e-05,0.12949136,0.08956533,0.06269477,8.91398e-18,0.012824165,0.0064120824
4.97,61.993214,9.804129e-05,0.12957408,0.08946406,0.06262387,5.529543e-18,0.012824165,0.0064120824
4.972,62.074654,9.7819684e-05,0.12965679,0.08936291,0.062553056,3.4528959e-18,0.012824165,0.0064120824
4.974,62.156147,9.759858e-05,0.1297395,0.089261875,0.062482323,3.6335312e-32,0.012824165,0.0064120824
4.976,62.23769,9.737797e-05,0.1298222,0.08916094,0.062411666,1.9904522e-18,0.012824165,0.0064120824
4.978,62.319286,9.715784e-05,0.12990488,0.08906011,0.062341087,4.3852414e-18,0.012824165,0.0064120824
4.98,62.400932,9.693822e-05,0.12998758,0.0889594,0.062270585,8.557138e-18,0.012824165,0.0064120824
4.982,62.48263,9.671909e-05,0.13007025,0.088858806,0.062200166,1.590006e-30,0.012824165,0.0064120824
4.984,62.564384,9.6500466e-05,0.13015293,0.08875832,0.062129825,1.2662316e-17,0.012824165,0.0064120824
4.986,62.646187,9.6282325e-05,0.1302356,0.08865795,0.062059563,2.9595814e-30,0.012824165,0.0064120824
4.988,62.728043,9.606469e-05,0.13031827,0.0885577,0.061989382,7.1973266e-30,0.012824165,0.0064120824
4.99,62.80995,9.5847536e-05,0.13040093,0.088457555,0.06191928,1.6625525e-17,0.012824165,0.0064120824
4.992,62.89191,9.563087e-05,0.13048357,0.08835752,0.061849255,1.7442337e-29,0.012824165,0.0064120824
4.994,62.97392,9.54147e-05,0.13056622,0.0882576,0.061779313,2.5045077e-17,0.012824165,0.0064120824
4.996,63.055984,9.519902e-05,0.13064885,0.0881578,0.06170945,3.6611437e-17,0.012824165,0.0064120824
4.998,63.1381,9.498383e-05,0.1307315,0.088058114,0.061639663,2.2498823e-17,0.012824165,0.0064120824
5.0,63.220264,9.476912e-05,0.13081412,0.08795854,0.061569955,4.750644e-29,0.012824165,0.0064120824
5.002,63.302486,9.4554896e-05,0.13089675,0.08785907,0.06150033,2.697102e-29,0.012824165,0.0064120824
5.004,63.384754,9.434116e-05,0.13097936,0.087759726,0.061430782,3.71675e-29,0.012824165,0.0064120824
5.006,63.46708,9.412791e-05,0.13106197,0.087660484,0.06136131,3.6214037e-29,0.012824165,0.0064120824
5.008,63.549454,9.3915136e-05,0.13114457,0.087561354,0.06129192,2.8520663e-29,0.012824165,0.0064120824
5.01,63.631878,9.3702845e-05,0.13122717,0.08746234,0.061222605,3.4048573e-29,0.012824165,0.0064120824
5.012,63.71436,9.3491035e-05,0.13130976,0.087363444,0.06115337,5.300515e-29,0.012824165,0.0064120824
5.014,63.796886,9.3279705e-05,0.13139234,0.08726465,0.061084215,5.5363805e-29,0.012824165,0.0064120824
5.016,63.87947,9.306885e-05,0.13147493,0.087165974,0.061015137,1.0482681e-28,0.012824165,0.0064120824
5.018,63.962105,9.285847e-05,0.1315575,0.08706741,0.060946137,1.1741508e-28,0.012824165,0.0064120824
5.02,64.04479,9.2648566e-05,0.13164006,0.08696895,0.060877215,9.584369e-29,0.012824165,0.0064120824
5.022,64.127525,9.243914e-05,0.13172263,0.08687061,0.06080837,3.168002e-28,0.012824165,0.0064120824
5.024,64.21032,9.2230184e-05,0.13180518,0.08677238,0.060739607,2.1705693e-28,0.012824165,0.0064120824
5.026,64.29316,9.2021706e-05,0.13188773,0.08667426,0.060670916,4.8622153e-17,0.012824165,0.0064120824
5.028,64.37605,9.1813694e-05,0.13197027,0.08657625,0.060602307,1.1538167e-28,0.012824165,0.0064120824
5.03,64.459,9.1606154e-05,0.13205281,0.08647835,0.060533773,1.3533211e-28,0.012824165,0.0064120824
5.032,64.54199,9.139909e-05,0.13213535,0.08638056,0.06046532,5.412281e-17,0.012824165,0.0064120824
5.034,64.625046,9.119248e-05,0.13221787,0.08628289,0.06039694,4.0808496e-17,0.012824165,0.0064120824
5.036,64.708145,9.0986345e-05,0.13230039,0.08618532,0.06032864,5.1231322e-17,0.012824165,0.0064120824
5.038,64.7913,9.078068e-05,0.1323829,0.08608787,0.06026042,5.173644e-29,0.012824165,0.0064120824
5.04,64.874504,9.057548e-05,0.1324654,0.08599052,0.060192272,6.396192e-29,0.012824165,0.0064120824
5.042,64.957756,9.037073e-05,0.13254791,0.08589329,0.060124204,1.2083951e-28,0.012824165,0.0064120824
5.044,65.04107,9.016646e-05,0.13263041,0.08579616,0.06005621,6.884241e-17,0.012824165,0.0064120824
5.046,65.12443,8.996264e-05,0.1327129,0.08569915,0.059988298,4.6564918e-17,0.012824165,0.0064120824
5.048,65.20784,8.975929e-05,0.13279538,0.08560224,0.059920456,3.134612e-28,0.012824165,0.0064120824
5.05,65.291306,8.955639e-05,0.13287786,0.08550545,0.059852697,4.3486364e-17,0.012824165,0.0064120824
5.052,65.37482,8.9353955e-05,0.13296033,0.08540876,0.059785012,3.9800314e-29,0.012824165,0.0064120824
5.054,65.45838,8.915198e-05,0.1330428,0.08531218,0.059717406,4.295839e-17,0.012824165,0.0064120824
5.056,65.54201,8.895046e-05,0.13312526,0.08521572,0.059649874,1.447072e-28,0.012824165,0.0064120824
5.058,65.62568,8.874939e-05,0.13320771,0.08511936,0.059582416,1.8507932e-28,0.012824165,0.0064120824
5.06,65.7094,8.854878e-05,0.13329016,0.08502311,0.059515037,1.7938176e-17,0.012824165,0.0064120824
5.062,65.793175,8.834862e-05,0.1333726,0.08492697,0.059447736,4.323821e-28,0.012824165,0.0064120824
5.064,65.877,8.814892e-05,0.13345504,0.08483094,0.05938051,3.0862088e-28,0.012824165,0.0064120824
5.066,65.96088,8.7949666e-05,0.13353747,0.08473501,0.059313357,2.433434e-28,0.012824165,0.0064120824
5.068,66.04481,8.775086e-05,0.1336199,0.0846392,0.059246283,6.378871e-28,0.012824165,0.0064120824
5.07,66.12879,8.755251e-05,0.13370232,0.0845435,0.059179284,4.1557015e-17,0.012824165,0.0064120824
5.072,66.21282,8.73546e-05,0.13378473,0.0844479,0.059112363,5.176016e-29,0.012824165,0.0064120824
5.074,66.296906,8.715714e-05,0.13386713,0.08435241,0.059045516,3.8728596e-17,0.012824165,0.0064120824
5.076,66.38104,8.696013e-05,0.13394953,0.08425703,0.058978744,3.7750589e-28,0.012824165,0.0064120824
5.078,66.46523,8.676356e-05,0.13403194,0.08416175,0.058912046,1.9155365e-28,0.012824165,0.0064120824
5.08,66.54948,8.6567445e-05,0.13411433,0.084066585,0.058845427,3.0698813e-28,0.012824165,0.0064120824
5.082,66.633766,8.6371765e-05,0.1341967,0.08397153,0.058778882,4.4442962e-17,0.012824165,0.0064120824
5.084,66.71811,8.617653e-05,0.13427907,0.08387658,0.05871241,4.7065414e-28,0.012824165,0.0064120824
5.086,66.802505,8.598173e-05,0.13436145,0.083781734,0.058646016,5.6697135e-18,0.012824165,0.0064120824
5.088,66.886955,8.578738e-05,0.13444382,0.083687,0.0585797,2.9242003e-17,0.012824165,0.0064120824
5.09,66.97145,8.559346e-05,0.13452618,0.08359237,0.05851345,2.0504591e-28,0.012824165,0.0064120824
5.092,67.05601,8.539999e-05,0.13460852,0.08349785,0.058447283,8.7879907e-29,0.012824165,0.0064120824
5.094,67.14061,8.520695e-05,0.13469088,0.08340343,0.05838119,3.860582e-17,0.012824165,0.0064120824
5.096,67.225266,8.501435e-05,0.13477321,0.08330912,0.05831517,3.780674e-17,0.012824165,0.0064120824
5.098,67.30997,8.4822175e-05,0.13485555,0.083214924,0.058249224,7.367946e-29,0.012824165,0.0064120824
5.1,67.39473,8.463045e-05,0.13493788,0.08312083,0.058183353,1.0572525e-28,0.012824165,0.0064120824
5.102,67.47954,8.443915e-05,0.13502021,0.08302684,0.058117557,1.6665231e-17,0.012824165,0.0064120824
5.104,67.5644,8.424828e-05,0.13510253,0.08293296,0.058051832,5.2748844e-17,0.012824165,0.0064120824
5.106,67.649315,8.405784e-05,0.13518484,0.082839176,0.057986185,8.705165e-29,0.012824165,0.0064120824
5.108,67.734276,8.386784e-05,0.13526714,0.08274551,0.057920612,3.568528e-17,0.012824165,0.0064120824
5.11,67.81929,8.3678264e-05,0.13534944,0.08265194,0.057855114,6.721989e-29,0.012824165,0.0064120824
5.112,67.904366,8.348912e-05,0.13543174,0.08255848,0.057789687,8.350276e-29,0.012824165,0.0064120824
5.114,67.98948,8.3300394e-05,0.13551402,0.08246513,0.057724338,2.9034033e-17,0.012824165,0.0064120824
5.116,68.07465,8.311211e-05,0.1355963,0.08237188,0.05765906,1.69341e-28,0.012824165,0.0064120824
5.118,68.159874,8.2924234e-05,0.13567857,0.082278736,0.057593856,1.3735493e-17,0.012824165,0.0064120824
5.12,68.245155,8.273679e-05,0.13576084,0.0821857,0.057528727,1.3619417e-28,0.012824165,0.0064120824
5.122,68.33048,8.254978e-05,0.13584311,0.08209276,0.057463672,2.056693e-28,0.012824165,0.0064120824
5.124,68.415855,8.236318e-05,0.13592537,0.081999935,0.057398688,5.715251e-29,0.012824165,0.0064120824
5.126,68.50129,8.217701e-05,0.13600762,0.08190721,0.057333782,8.983399e-18,0.012824165,0.0064120824
5.128,68.58677,8.199125e-05,0.13608988,0.081814595,0.057268944,2.6061293e-17,0.012824165,0.0064120824
