Time,gENSAL.delta,gENSAL.PELEC,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.94,3277.567,0.0019647924,0.118503265,0.34701657,0.28034562,2.6405865e-17,0.012824165,0.0064120824
4.942,3281.8345,0.0019638091,0.11857317,0.34696323,0.28027546,3.6305007e-29,0.012824165,0.0064120824
4.944,3286.1042,0.0019628264,0.11864305,0.34690985,0.2802053,4.3865345e-29,0.012824165,0.0064120824
4.946,3290.3767,0.001961844,0.11871292,0.3468565,0.28013518,9.6576455e-29,0.012824165,0.0064120824
4.948,3294.6519,0.0019608624,0.11878277,0.34680316,0.2800651,1.0341219e-17,0.012824165,0.0064120824
4.95,3298.9292,0.001959881,0.118852615,0.3467498,0.279995,1.258804e-28,0.012824165,0.0064120824
4.952,3303.2092,0.0019589004,0.11892244,0.34669647,0.27992493,5.0128577e-29,0.012824165,0.0064120824
4.954,3307.4917,0.00195792,0.11899225,0.34664312,0.2798549,3.1202172e-29,0.012824165,0.0064120824
4.956,3311.7769,0.0019569402,0.119062044,0.34658977,0.27978486,5.4563593e-29,0.012824165,0.0064120824
4.958,3316.0642,0.0019559609,0.119131826,0.3465364,0.27971482,1.0591459e-28,0.012824165,0.0064120824
4.96,3320.3542,0.001954982,0.119201586,0.34648305,0.27964485,1.042656e-17,0.012824165,0.0064120824
4.962,3324.647,0.0019540037,0.11927134,0.3464297,0.27957487,8.553772e-29,0.012824165,0.0064120824
4.964,3328.942,0.0019530258,0.119341075,0.34637636,0.2795049,1.3354842e-28,0.012824165,0.0064120824
4.966,3333.2397,0.0019520485,0.11941079,0.346323,0.27943495,9.138602e-30,0.012824165,0.0064120824
4.968,3337.5398,0.0019510717,0.1194805,0.3462697,0.27936503,3.5706582e-29,0.012824165,0.0064120824
4.97,3341.8423,0.0019500953,0.11955018,0.34621635,0.27929512,3.1482246e-17,0.012824165,0.0064120824
4.972,3346.1472,0.0019491194,0.11961986,0.346163,0.27922523,2.8184396e-17,0.012824165,0.0064120824
4.974,3350.455,0.001948144,0.119689524,0.34610966,0.27915534,7.6045344e-29,0.012824165,0.0064120824
4.976,3354.7651,0.0019471691,0.119759165,0.3460563,0.2790855,3.3910153e-17,0.012824165,0.0064120824
4.978,3359.0776,0.0019461947,0.1198288,0.34600297,0.27901566,2.1788051e-18,0.012824165,0.0064120824
4.98,3363.3928,0.0019452207,0.11989841,0.34594962,0.27894583,1.9241567e-29,0.012824165,0.0064120824
4.982,3367.7107,0.0019442474,0.11996801,0.3458963,0.27887604,5.6803156e-30,0.012824165,0.0064120824
4.984,3372.0305,0.0019432744,0.12003759,0.34584296,0.27880624,9.05067e-30,0.012824165,0.0064120824
4.986,3376.3533,0.001942302,0.12010717,0.3457896,0.27873647,1.9932099e-29,0.012824165,0.0064120824
4.988,3380.6782,0.00194133,0.12017672,0.3457363,0.27866673,2.613024e-29,0.012824165,0.0064120824
4.99,3385.0059,0.0019403585,0.12024626,0.34568295,0.278597,2.0690118e-29,0.012824165,0.0064120824
4.992,3389.3362,0.0019393875,0.12031578,0.34562963,0.27852726,9.7050604e-30,0.012824165,0.0064120824
4.994,3393.6687,0.0019384171,0.1203853,0.3455763,0.27845758,3.9699465e-30,0.012824165,0.0064120824
4.996,3398.004,0.001937447,0.12045479,0.34552297,0.2783879,4.5606638e-30,0.012824165,0.0064120824
4.998,3402.3416,0.0019364775,0.12052427,0.34546962,0.27831823,2.383616e-30,0.012824165,0.0064120824
5.0,3406.682,0.0019355085,0.120593734,0.3454163,0.27824858,1.0205442e-30,0.012824165,0.0064120824
5.002,3411.0242,0.00193454,0.12066319,0.34536296,0.27817896,4.3902536e-30,0.012824165,0.0064120824
5.004,3415.3696,0.0019335719,0.12073262,0.34530964,0.27810934,2.163506e-30,0.012824165,0.0064120824
5.006,3419.717,0.0019326044,0.120802045,0.34525633,0.27803975,3.4869232e-30,0.012824165,0.0064120824
5.008,3424.0671,0.0019316372,0.12087145,0.34520298,0.27797017,4.1776718e-19,0.012824165,0.0064120824
5.01,3428.42,0.0019306706,0.12094084,0.34514967,0.27790064,1.4617104e-18,0.012824165,0.0064120824
5.012,3432.7751,0.0019297044,0.121010214,0.34509632,0.27783108,1.4800941e-31,0.012824165,0.0064120824
5.014,3437.1328,0.0019287387,0.12107958,0.34504294,0.27776155,4.40433e-31,0.012824165,0.0064120824
5.016,3441.4932,0.0019277734,0.12114892,0.34498954,0.27769202,8.8847256e-30,0.012824165,0.0064120824
5.018,3445.856,0.0019268085,0.12121826,0.34493616,0.27762252,7.841312e-30,0.012824165,0.0064120824
5.02,3450.2214,0.0019258442,0.12128757,0.3448828,0.27755305,8.5183556e-18,0.012824165,0.0064120824
5.022,3454.5894,0.0019248803,0.121356875,0.3448294,0.27748358,7.6614795e-30,0.012824165,0.0064120824
5.024,3458.9595,0.001923917,0.12142616,0.344776,0.27741414,1.729884e-29,0.012824165,0.0064120824
5.026,3463.3323,0.0019229541,0.12149543,0.34472263,0.2773447,6.359084e-18,0.012824165,0.0064120824
5.028,3467.7075,0.0019219917,0.12156469,0.34466925,0.2772753,3.0833744e-29,0.012824165,0.0064120824
5.03,3472.0854,0.0019210298,0.121633925,0.34461585,0.27720588,2.7437493e-29,0.012824165,0.0064120824
5.032,3476.4658,0.0019200683,0.121703155,0.34456247,0.27713653,1.8990465e-29,0.012824165,0.0064120824
5.034,3480.8484,0.0019191073,0.121772364,0.3445091,0.27706715,2.4097923e-29,0.012824165,0.0064120824
5.036,3485.234,0.0019181469,0.121841565,0.3444557,0.2769978,1.3898549e-28,0.012824165,0.0064120824
5.038,3489.6218,0.0019171868,0.12191074,0.3444023,0.27692848,1.2249088e-18,0.012824165,0.0064120824
5.04,3494.0117,0.0019162273,0.121979915,0.34434894,0.2768592,5.0088458e-29,0.012824165,0.0064120824
5.042,3498.4045,0.0019152683,0.12204906,0.34429556,0.2767899,2.4128103e-29,0.012824165,0.0064120824
5.044,3502.8,0.0019143097,0.122118205,0.34424216,0.2767206,1.0581883e-17,0.012824165,0.0064120824
5.046,3507.1978,0.0019133516,0.122187324,0.34418878,0.27665135,1.7192065e-29,0.012824165,0.0064120824
5.048,3511.598,0.001912394,0.122256435,0.3441354,0.27658212,1.0139496e-28,0.012824165,0.0064120824
5.05,3516.0007,0.0019114368,0.122325525,0.344082,0.2765129,8.2368735e-18,0.012824165,0.0064120824
5.052,3520.4058,0.0019104801,0.12239461,0.34402862,0.2764437,1.0487701e-28,0.012824165,0.0064120824
5.054,3524.8135,0.001909524,0.122463666,0.34397525,0.27637452,5.356901e-29,0.012824165,0.0064120824
5.056,3529.2236,0.0019085682,0.12253272,0.34392187,0.27630535,1.8120703e-29,0.012824165,0.0064120824
5.058,3533.6362,0.001907613,0.12260175,0.34386846,0.27623618,2.1475372e-29,0.012824165,0.0064120824
5.06,3538.0515,0.0019066583,0.12267077,0.3438151,0.27616704,1.5249965e-17,0.012824165,0.0064120824
5.062,3542.4692,0.001905704,0.12273977,0.3437617,0.27609792,4.8142613e-17,0.012824165,0.0064120824
5.064,3546.8894,0.0019047502,0.12280876,0.3437083,0.2760288,1.4712526e-17,0.012824165,0.0064120824
5.066,3551.312,0.0019037969,0.12287774,0.34365493,0.27595973,2.329995e-17,0.012824165,0.0064120824
5.068,3555.737,0.0019028441,0.122946694,0.34360155,0.27589068,2.0215947e-28,0.012824165,0.0064120824
5.07,3560.1648,0.0019018917,0.12301564,0.34354818,0.27582163,1.0363784e-17,0.012824165,0.0064120824
5.072,3564.5947,0.0019009399,0.12308457,0.34349477,0.2757526,2.3337993e-17,0.012824165,0.0064120824
5.074,3569.0273,0.0018999884,0.123153485,0.3434414,0.27568358,3.0557905e-17,0.012824165,0.0064120824
5.076,3573.4624,0.0018990374,0.12322238,0.34338802,0.2756146,2.7030444e-28,0.012824165,0.0064120824
5.078,3577.9,0.001898087,0.12329127,0.34333465,0.2755456,2.719361e-29,0.012824165,0.0064120824
5.08,3582.3398,0.001897137,0.12336014,0.34328124,0.27547663,1.1982319e-28,0.012824165,0.0064120824
5.082,3586.7825,0.0018961875,0.12342899,0.34322786,0.2754077,2.32758e-17,0.012824165,0.0064120824
5.084,3591.2273,0.0018952384,0.12349784,0.3431745,0.27533877,4.6701978e-29,0.012824165,0.0064120824
5.086,3595.6748,0.0018942899,0.123566665,0.3431211,0.27526984,1.176691e-28,0.012824165,0.0064120824
5.088,3600.1248,0.0018933418,0.12363547,0.3430677,0.27520096,4.407023e-28,0.012824165,0.0064120824
5.09,3604.5771,0.0018923942,0.12370427,0.34301433,0.2751321,3.5812126e-28,0.012824165,0.0064120824
5.092,3609.032,0.001891447,0.12377305,0.34296095,0.27506322,5.774248e-29,0.012824165,0.0064120824
5.094,3613.4895,0.0018905004,0.123841815,0.34290758,0.27499437,1.1156897e-17,0.012824165,0.0064120824
5.096,3617.9492,0.0018895542,0.12391057,0.34285417,0.27492556,1.3145856e-17,0.012824165,0.0064120824
5.098,3622.4116,0.0018886084,0.12397931,0.3428008,0.27485675,6.595038e-29,0.012824165,0.0064120824
5.1,3626.8765,0.0018876632,0.124048024,0.34274742,0.27478793,1.8437892e-29,0.012824165,0.0064120824
5.102,3631.3438,0.0018867184,0.12411673,0.34269404,0.27471918,1.4276832e-28,0.012824165,0.0064120824
5.104,3635.8132,0.0018857741,0.12418543,0.34264067,0.27465042,1.9214186e-28,0.012824165,0.0064120824
5.106,3640.2854,0.0018848303,0.12425411,0.34258726,0.27458167,1.4022845e-29,0.012824165,0.0064120824
5.108,3644.76,0.001883887,0.12432277,0.3425339,0.27451295,2.451388e-29,0.012824165,0.0064120824
5.11,3649.2375,0.001882944,0.124391414,0.3424805,0.27444425,4.2766993e-28,0.012824165,0.0064120824
5.112,3653.717,0.0018820016,0.12446005,0.34242713,0.27437556,5.454565e-29,0.012824165,0.0064120824
5.114,3658.199,0.0018810597,0.12452867,0.34237376,0.2743069,8.9056186e-29,0.012824165,0.0064120824
5.116,3662.6836,0.0018801182,0.124597274,0.34232038,0.27423823,6.8130994e-29,0.012824165,0.0064120824
5.118,3667.171,0.0018791772,0.124665864,0.34226698,0.2741696,1.107621e-29,0.012824165,0.0064120824
5.12,3671.6602,0.0018782367,0.12473444,0.3422136,0.274101,2.7525517e-29,0.012824165,0.0064120824
5.122,3676.152,0.0018772966,0.124803,0.34216022,0.27403238,4.913898e-29,0.012824165,0.0064120824
5.124,3680.6467,0.001876357,0.124871545,0.34210685,0.27396378,3.204886e-29,0.012824165,0.0064120824
5.126,3685.1436,0.0018754179,0.124940075,0.34205347,0.2738952,1.6532675e-17,0.012824165,0.0064120824
5.128,3689.6428,0.0018744792,0.12500858,0.3420001,0.27382666,1.4958793e-29,0.012824165,0.0064120824
5.13,3694.145,0.001873541,0.12507708,0.34194672,0.27375814,9.222824e-29,0.012824165,0.0064120824
5.132,3698.6492,0.0018726033,0.12514557,0.34189335,0.27368963,2.525401e-30,0.012824165,0.0064120824
5.134,3703.156,0.001871666,0.12521404,0.34183997,0.2736211,3.162126e-29,0.012824165,0.0064120824
5.136,3707.6653,0.0018707293,0.1252825,0.3417866,0.27355263,8.861768e-30,0.012824165,0.0064120824
5.138,3712.177,0.0018697929,0.12535094,0.3417332,0.27348417,9.996865e-18,0.012824165,0.0064120824
5.14,3716.6914,0.0018688571,0.12541936,0.3416798,0.2734157,2.3247834e-29,0.012824165,0.0064120824
5.142,3721.2078,0.0018679217,0.12548777,0.34162644,0.2733473,1.9699326e-17,0.012824165,0.0064120824
5.144,3725.7273,0.0018669869,0.12555619,0.34157306,0.27327886,1.00597436e-28,0.012824165,0.0064120824
5.146,3730.2485,0.0018660524,0.12562457,0.34151968,0.27321047,2.3134887e-29,0.012824165,0.0064120824
5.148,3734.773,0.0018651184,0.12569293,0.3414663,0.2731421,2.4427454e-29,0.012824165,0.0064120824
5.15,3739.2993,0.0018641849,0.12576129,0.34141293,0.27307373,2.850547e-30,0.012824165,0.0064120824
5.152,3743.8281,0.0018632519,0.12582962,0.34135956,0.27300537,7.577458e-18,0.012824165,0.0064120824
5.154,3748.3599,0.0018623193,0.12589794,0.34130618,0.27293706,1.1607246e-29,0.012824165,0.0064120824
5.156,3752.8938,0.0018613872,0.12596625,0.3412528,0.27286875,1.06215315e-29,0.012824165,0.0064120824
5.158,3757.43,0.0018604555,0.12603454,0.34119943,0.27280045,9.275496e-30,0.012824165,0.0064120824
5.16,3761.9685,0.0018595243,0.12610283,0.34114605,0.27273217,4.424658e-18,0.012824165,0.0064120824
5.162,3766.51,0.0018585937,0.1261711,0.3410927,0.2726639,4.0678106e-19,0.012824165,0.0064120824
5.164,3771.054,0.0018576634,0.12623934,0.34103933,0.27259564,4.3446007e-18,0.012824165,0.0064120824
5.166,3775.6,0.0018567336,0.12630758,0.34098595,0.27252743,1.5989341e-30,0.012824165,0.0064120824
5.168,3780.1484,0.0018558042,0.1263758,0.34093258,0.2724592,3.5407466e-30,0.012824165,0.0064120824
5.17,3784.7,0.0018548755,0.12644401,0.3408792,0.27239102,7.0968346e-31,0.012824165,0.0064120824
5.172,3789.2534,0.0018539471,0.1265122,0.34082583,0.27232286,2.8007498e-31,0.012824165,0.0064120824
5.174,3793.8093,0.0018530191,0.12658037,0.34077245,0.2722547,1.7232296e-19,0.012824165,0.0064120824
5.176,3798.3677,0.0018520916,0.12664853,0.34071907,0.27218655,1.8197479e-31,0.012824165,0.0064120824
5.178,3802.9287,0.0018511646,0.12671669,0.3406657,0.27211842,1.5627823e-30,0.012824165,0.0064120824
5.18,3807.4924,0.0018502381,0.12678482,0.34061235,0.27205032,4.1928167e-31,0.012824165,0.0064120824
5.182,3812.0583,0.0018493121,0.12685293,0.34055898,0.27198222,1.0214592e-17,0.012824165,0.0064120824
5.184,3816.6262,0.0018483865,0.12692104,0.3405056,0.27191415,2.5566199e-30,0.012824165,0.0064120824
5.186,3821.1973,0.0018474613,0.12698913,0.34045222,0.2718461,1.23544115e-17,0.012824165,0.0064120824
5.188,3825.7703,0.0018465366,0.1270572,0.34039888,0.27177805,5.0893e-18,0.012824165,0.0064120824
5.19,3830.3462,0.0018456124,0.12712526,0.3403455,0.27171004,2.5664508e-30,0.012824165,0.0064120824
5.192,3834.924,0.0018446887,0.1271933,0.34029213,0.27164203,1.5412911e-17,0.012824165,0.0064120824
5.194,3839.505,0.0018437654,0.12726133,0.34023875,0.27157405,3.0024983e-29,0.012824165,0.0064120824
5.196,3844.088,0.0018428426,0.12732935,0.3401854,0.27150607,3.887181e-29,0.012824165,0.0064120824
5.198,3848.6733,0.0018419201,0.12739734,0.34013203,0.27143812,7.833236e-30,0.012824165,0.0064120824
5.2,3853.261,0.0018409982,0.12746534,0.34007865,0.27137017,1.4362762e-17,0.012824165,0.0064120824
5.202,3857.8513,0.0018400768,0.1275333,0.3400253,0.27130225,1.1061729e-29,0.012824165,0.0064120824
5.204,3862.4443,0.0018391558,0.12760127,0.33997193,0.27123433,1.0434723e-28,0.012824165,0.0064120824
5.206,3867.0393,0.0018382352,0.1276692,0.33991855,0.27116644,1.63057e-29,0.012824165,0.0064120824
5.208,3871.6372,0.0018373152,0.12773713,0.3398652,0.27109858,9.322608e-29,0.012824165,0.0064120824
5.21,3876.2375,0.0018363956,0.12780504,0.33981183,0.27103072,7.236223e-29,0.012824165,0.0064120824
5.212,3880.84,0.0018354764,0.12787294,0.33975846,0.2709629,1.8983381e-29,0.012824165,0.0064120824
5.214,3885.4453,0.0018345577,0.12794082,0.3397051,0.27089506,2.1363973e-17,0.012824165,0.0064120824
5.216,3890.0527,0.0018336395,0.1280087,0.33965173,0.27082726,2.8820407e-29,0.012824165,0.0064120824
5.218,3894.6626,0.0018327218,0.12807655,0.3395984,0.2707595,1.4308129e-17,0.012824165,0.0064120824
5.22,3899.275,0.0018318044,0.12814438,0.339545,0.27069172,2.4861967e-29,0.012824165,0.0064120824
5.222,3903.8896,0.0018308875,0.12821221,0.33949167,0.27062398,1.9523161e-29,0.012824165,0.0064120824
5.224,3908.507,0.0018299711,0.12828003,0.3394383,0.27055624,6.7530025e-29,0.012824165,0.0064120824
5.226,3913.1267,0.0018290553,0.12834781,0.33938494,0.27048853,6.786022e-30,0.012824165,0.0064120824
5.228,3917.749,0.0018281398,0.1284156,0.33933157,0.27042082,2.9342949e-28,0.012824165,0.0064120824
5.23,3922.3733,0.0018272247,0.12848337,0.33927822,0.27035314,1.517678e-29,0.012824165,0.0064120824
5.232,3927.0005,0.0018263102,0.12855111,0.33922487,0.27028546,6.1285133e-18,0.012824165,0.0064120824
5.234,3931.6301,0.001825396,0.12861885,0.3391715,0.2702178,6.717288e-29,0.012824165,0.0064120824
5.236,3936.262,0.0018244823,0.12868658,0.33911815,0.27015018,3.8134604e-17,0.012824165,0.0064120824
5.238,3940.8965,0.0018235692,0.12875429,0.33906478,0.27008256,7.526141e-18,0.012824165,0.0064120824
5.24,3945.533,0.0018226565,0.12882198,0.33901143,0.27001497,1.3245277e-17,0.012824165,0.0064120824
5.242,3950.1724,0.0018217441,0.12888965,0.33895808,0.26994738,9.95883e-29,0.012824165,0.0064120824
5.244,3954.8137,0.0018208324,0.12895732,0.3389047,0.26987982,4.777753e-29,0.012824165,0.0064120824
5.246,3959.4578,0.001819921,0.12902497,0.33885136,0.26981226,8.072972e-29,0.012824165,0.0064120824
5.248,3964.1045,0.00181901,0.1290926,0.33879802,0.26974472,1.0863523e-28,0.012824165,0.0064120824
5.25,3968.7534,0.0018180995,0.12916023,0.33874467,0.26967722,7.784992e-29,0.012824165,0.0064120824
5.252,3973.405,0.0018171896,0.12922783,0.3386913,0.26960972,3.3423428e-28,0.012824165,0.0064120824
5.254,3978.0586,0.0018162801,0.12929542,0.33863795,0.26954225,1.5466099e-28,0.012824165,0.0064120824
5.256,3982.715,0.001815371,0.129363,0.3385846,0.26947477,3.6360167e-29,0.012824165,0.0064120824
5.258,3987.374,0.0018144622,0.12943056,0.33853126,0.26940733,1.4967535e-17,0.012824165,0.0064120824
5.26,3992.0352,0.0018135541,0.12949811,0.3384779,0.2693399,3.9563474e-28,0.012824165,0.0064120824
5.262,3996.6985,0.0018126464,0.12956564,0.33842456,0.26927248,4.217629e-18,0.012824165,0.0064120824
5.264,4001.3645,0.001811739,0.12963316,0.33837122,0.2692051,1.1385852e-28,0.012824165,0.0064120824
5.266,4006.033,0.0018108323,0.12970066,0.33831784,0.2691377,1.18701435e-29,0.012824165,0.0064120824
5.268,4010.704,0.0018099259,0.12976815,0.3382645,0.26907033,1.0988496e-29,0.012824165,0.0064120824
5.27,4015.3772,0.00180902,0.12983564,0.33821115,0.269003,2.5628846e-28,0.012824165,0.0064120824
5.272,4020.0532,0.0018081145,0.1299031,0.3381578,0.26893565,3.343847e-29,0.012824165,0.0064120824
5.274,4024.7312,0.0018072095,0.12997054,0.33810446,0.26886836,2.5116034e-29,0.012824165,0.0064120824
5.276,4029.4116,0.0018063049,0.13003796,0.3380511,0.26880106,3.317773e-17,0.012824165,0.0064120824
5.278,4034.0947,0.0018054008,0.13010538,0.33799776,0.26873377,1.0170596e-28,0.012824165,0.0064120824
5.28,4038.7803,0.0018044972,0.13017279,0.33794442,0.2686665,5.80308e-29,0.012824165,0.0064120824
5.282,4043.468,0.001803594,0.13024017,0.3378911,0.26859927,1.6416774e-28,0.012824165,0.0064120824
5.284,4048.1584,0.0018026913,0.13030754,0.33783776,0.26853204,8.423135e-29,0.012824165,0.0064120824
5.286,4052.851,0.0018017889,0.13037491,0.3377844,0.2684648,7.2027216e-29,0.012824165,0.0064120824
5.288,4057.5464,0.001800887,0.13044225,0.33773106,0.26839763,3.328273e-29,0.012824165,0.0064120824
5.29,4062.244,0.0017999856,0.13050957,0.33767772,0.26833045,1.0088925e-29,0.012824165,0.0064120824
5.292,4066.9438,0.0017990847,0.1305769,0.33762437,0.26826328,8.594973e-30,0.012824165,0.0064120824
5.294,4071.6465,0.0017981842,0.13064419,0.33757105,0.26819614,7.6877105e-29,0.012824165,0.0064120824
5.296,4076.3513,0.0017972841,0.13071148,0.3375177,0.26812902,3.500418e-29,0.012824165,0.0064120824
5.298,4081.0583,0.0017963846,0.13077874,0.33746436,0.2680619,8.637645e-30,0.012824165,0.0064120824
5.3,4085.768,0.0017954854,0.13084601,0.33741105,0.2679948,2.2016923e-29,0.012824165,0.0064120824
5.302,4090.4805,0.0017945868,0.13091324,0.3373577,0.2679277,3.7827626e-29,0.012824165,0.0064120824
5.304,4095.1948,0.0017936885,0.13098048,0.33730435,0.26786065,8.4007394e-30,0.012824165,0.0064120824
5.306,4099.912,0.0017927907,0.13104768,0.33725104,0.26779363,1.6938986e-17,0.012824165,0.0064120824
5.308,4104.6313,0.0017918933,0.13111489,0.3371977,0.2677266,1.1232408e-29,0.012824165,0.0064120824
5.31,4109.353,0.0017909964,0.13118207,0.33714435,0.26765957,2.0656107e-29,0.012824165,0.0064120824
5.312,4114.077,0.0017901,0.13124923,0.33709103,0.26759258,3.7075764e-29,0.012824165,0.0064120824
5.314,4118.8037,0.001789204,0.1313164,0.33703768,0.2675256,4.801394e-18,0.012824165,0.0064120824
5.316,4123.533,0.0017883084,0.13138354,0.33698437,0.26745865,5.900318e-19,0.012824165,0.0064120824
5.318,4128.2646,0.0017874133,0.13145065,0.33693102,0.26739168,5.371774e-30,0.012824165,0.0064120824
5.32,4132.9985,0.0017865186,0.13151777,0.3368777,0.26732478,7.937761e-18,0.012824165,0.0064120824
5.322,4137.735,0.0017856244,0.13158487,0.3368244,0.26725787,3.168662e-30,0.012824165,0.0064120824
5.324,4142.4736,0.0017847307,0.13165195,0.33677104,0.26719096,1.2273902e-31,0.012824165,0.0064120824
5.326,4147.215,0.0017838373,0.13171902,0.33671772,0.2671241,1.4404871e-31,0.012824165,0.0064120824
5.328,4151.958,0.0017829444,0.13178608,0.3366644,0.2670572,1.0130147e-18,0.012824165,0.0064120824
5.33,4156.704,0.001782052,0.1318531,0.33661106,0.2669904,2.19377e-32,0.012824165,0.0064120824
5.332,4161.4526,0.00178116,0.13192013,0.33655775,0.26692355,8.098646e-19,0.012824165,0.0064120824
5.334,4166.2036,0.0017802685,0.13198714,0.33650443,0.26685673,5.1799568e-18,0.012824165,0.0064120824
5.336,4170.957,0.0017793775,0.13205414,0.33645108,0.26678994,7.3058573e-31,0.012824165,0.0064120824
5.338,4175.7124,0.0017784868,0.13212112,0.33639777,0.26672316,6.5669633e-18,0.012824165,0.0064120824
5.34,4180.4707,0.0017775965,0.1321881,0.33634445,0.2666564,1.16957995e-17,0.012824165,0.0064120824
5.342,4185.231,0.0017767068,0.13225505,0.33629113,0.26658967,2.2559576e-29,0.012824165,0.0064120824
5.344,4189.994,0.0017758175,0.13232198,0.33623782,0.26652294,6.410438e-29,0.012824165,0.0064120824
5.346,4194.7593,0.0017749286,0.1323889,0.3361845,0.26645622,1.6427434e-30,0.012824165,0.0064120824
5.348,4199.527,0.0017740402,0.13245581,0.3361312,0.26638952,2.7765976e-29,0.012824165,0.0064120824
5.35,4204.297,0.0017731523,0.1325227,0.33607787,0.26632285,7.2799595e-30,0.012824165,0.0064120824
5.352,4209.0693,0.0017722647,0.1325896,0.33602455,0.26625618,2.126604e-29,0.012824165,0.0064120824
5.354,4213.844,0.0017713776,0.13265646,0.33597124,0.26618955,1.0002353e-29,0.012824165,0.0064120824
5.356,4218.6216,0.001770491,0.1327233,0.33591792,0.26612294,1.980607e-17,0.012824165,0.0064120824
5.358,4223.4014,0.0017696047,0.13279013,0.3358646,0.2660563,1.154823e-28,0.012824165,0.0064120824
5.36,4228.1836,0.001768719,0.13285697,0.3358113,0.26598972,6.636996e-29,0.012824165,0.0064120824
5.362,4232.968,0.0017678337,0.13292377,0.33575797,0.26592314,1.0464468e-29,0.012824165,0.0064120824
5.364,4237.755,0.0017669488,0.13299057,0.33570465,0.26585656,1.8424737e-29,0.012824165,0.0064120824
5.366,4242.544,0.0017660644,0.13305734,0.33565137,0.26579005,2.101825e-17,0.012824165,0.0064120824
5.368,4247.336,0.0017651804,0.13312411,0.33559805,0.2657235,1.9824512e-17,0.012824165,0.0064120824
5.37,4252.13,0.0017642969,0.13319086,0.33554474,0.265657,1.36605e-29,0.012824165,0.0064120824
5.372,4256.927,0.0017634138,0.1332576,0.33549142,0.2655905,2.9843198e-17,0.012824165,0.0064120824
5.374,4261.726,0.0017625311,0.13332431,0.33543813,0.26552403,6.681622e-29,0.012824165,0.0064120824
5.376,4266.527,0.0017616489,0.13339102,0.33538482,0.26545757,6.9436443e-29,0.012824165,0.0064120824
5.378,4271.331,0.0017607671,0.13345772,0.33533153,0.2653911,8.835777e-18,0.012824165,0.0064120824
5.38,4276.1367,0.0017598858,0.13352439,0.3352782,0.26532468,6.2560733e-28,0.012824165,0.0064120824
5.382,4280.946,0.0017590049,0.13359106,0.33522493,0.26525828,1.6350848e-17,0.012824165,0.0064120824
5.384,4285.757,0.0017581244,0.13365771,0.3351716,0.26519188,3.673462e-17,0.012824165,0.0064120824
5.386,4290.5703,0.0017572443,0.13372435,0.33511832,0.2651255,2.7074601e-17,0.012824165,0.0064120824
5.388,4295.386,0.0017563648,0.13379095,0.335065,0.26505914,2.0985274e-17,0.012824165,0.0064120824
5.39,4300.204,0.0017554857,0.13385756,0.33501172,0.2649928,1.7392278e-28,0.012824165,0.0064120824
5.392,4305.025,0.001754607,0.13392416,0.3349584,0.26492646,2.334618e-28,0.012824165,0.0064120824
5.394,4309.8477,0.0017537287,0.13399073,0.33490512,0.26486015,9.988444e-29,0.012824165,0.0064120824
5.396,4314.673,0.0017528508,0.1340573,0.33485183,0.26479387,6.805221e-29,0.012824165,0.0064120824
5.398,4319.501,0.0017519735,0.13412385,0.3347985,0.2647276,6.538232e-28,0.012824165,0.0064120824
5.4,4324.3306,0.0017510966,0.13419038,0.33474523,0.2646613,3.5120193e-29,0.012824165,0.0064120824
5.402,4329.163,0.0017502201,0.1342569,0.33469194,0.26459506,1.4118245e-29,0.012824165,0.0064120824
5.404,4333.9985,0.0017493439,0.1343234,0.33463866,0.26452884,5.3616875e-17,0.012824165,0.0064120824
5.406,4338.8354,0.0017484684,0.13438989,0.33458537,0.26446262,6.75099e-28,0.012824165,0.0064120824
5.408,4343.676,0.0017475932,0.13445638,0.33453208,0.26439643,3.2635662e-29,0.012824165,0.0064120824
5.41,4348.5176,0.0017467184,0.13452284,0.3344788,0.26433027,7.448954e-29,0.012824165,0.0064120824
5.412,4353.362,0.0017458441,0.13458928,0.3344255,0.26426408,1.6750455e-17,0.012824165,0.0064120824
5.414,4358.209,0.0017449702,0.13465571,0.33437222,0.26419795,1.6818852e-17,0.012824165,0.0064120824
5.416,4363.0586,0.0017440967,0.13472214,0.33431894,0.2641318,1.0788372e-29,0.012824165,0.0064120824
5.418,4367.91,0.0017432238,0.13478854,0.33426565,0.2640657,4.6808764e-28,0.012824165,0.0064120824
5.42,4372.764,0.0017423512,0.13485493,0.33421236,0.2639996,8.4563377e-29,0.012824165,0.0064120824
5.422,4377.6206,0.001741479,0.13492131,0.33415908,0.2639335,7.508765e-29,0.012824165,0.0064120824
5.424,4382.4795,0.0017406074,0.13498767,0.3341058,0.26386747,2.506826e-29,0.012824165,0.0064120824
5.426,4387.341,0.0017397362,0.13505402,0.3340525,0.26380143,3.2546435e-28,0.012824165,0.0064120824
5.428,4392.204,0.0017388653,0.13512035,0.33399925,0.26373538,8.7236345e-18,0.012824165,0.0064120824
5.43,4397.0703,0.001737995,0.13518667,0.33394596,0.26366937,6.8358933e-29,0.012824165,0.0064120824
5.432,4401.939,0.001737125,0.13525298,0.33389267,0.26360336,1.7484331e-28,0.012824165,0.0064120824
5.434,4406.8096,0.0017362555,0.13531926,0.33383942,0.26353738,6.073791e-29,0.012824165,0.0064120824
