Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.292,-0.08493746542459525,0.320498573779355,0.40217400002978887,0.004314238519531424,0.40217400002978887,0.9680750687776964,0.9197136681420172,0.936943953371484,0.9262765591121966
1.294,-0.0822211090488354,0.3228137203684043,0.4021799032020206,0.00433210482619762,0.4021799032020206,0.968228499313002,0.919913653056043,0.9371442514809452,0.9264860224675103
1.296,-0.07949369218396704,0.3251385096174467,0.40218572607855596,0.0043494447903191,0.40218572607855596,0.968381459892271,0.9201132237937638,0.9373443373421513,0.9266951784328306
1.298,-0.07675554621222112,0.3274726803343938,0.40219146852453075,0.004366256284481053,0.40219146852453075,0.9685339310988513,0.9203123516998775,0.9375441826071496,0.9269039972320826
1.3,-0.07400700383382525,0.3298159696082348,0.40219713040714455,0.004382537240848739,0.40219713040714455,0.9686858936818425,0.9205110083885331,0.9377437591539364,0.9271124493447253
1.302,-0.071248399029448,0.33216811283069636,0.4022027115955581,0.004398285651549956,0.4022027115955581,0.9688373285609785,0.920709165749819,0.9379430390922504,0.9273205055120771
1.304,-0.06848006702240456,0.3345288437183125,0.40220821196079665,0.004413499569052489,0.40220821196079665,0.9689882168314955,0.9209067959561548,0.9381419947692732,0.9275281367435446
1.306,-0.06570234424062668,0.3368978943349094,0.40221363137564947,0.00442817710653645,0.40221363137564947,0.9691385397689893,0.9211038714685903,0.9383405987752326,0.9277353143227494
1.308,-0.06291556827840045,0.3392749951145078,0.40221896971457355,0.004442316438261428,0.40221896971457355,0.9692882788342586,0.9213003650430099,0.9385388239489135,0.9279420098135559
1.31,-0.06012007785787489,0.3416598748846541,0.4022242268535975,0.004455915799928332,0.4022242268535975,0.9694374156781369,0.921496249736242,0.9387366433830737,0.9281481950660004
1.312,-0.057316212790345045,0.3440522608901776,0.40222940267022605,0.004468973489035855,0.40222940267022605,0.9695859321463091,0.9216914989120727,0.9389340304297629,0.9283538422221186
1.314,-0.05450431393731269,0.34645187881738715,0.4022344970433458,0.004481487865231439,0.4022344970433458,0.96973381028412,0.9218860862471662,0.9391309587055493,0.9285589237216746
1.316,-0.051684723171328335,0.3488584528187056,0.4022395098531321,0.0044934573506566575,0.4022395098531321,0.9698810323413662,0.9220799857368884,0.9393274020966502,0.9287634123077891
1.318,-0.048857783336617985,0.3512717055377532,0.40224444098095774,0.004504880430286913,0.40224444098095774,0.9700275807770756,0.9222731717010338,0.9395233347639655,0.928967281032466
1.32,-0.04602383820949827,0.35369135813487995,0.4022492903093003,0.0045157556522653405,0.4022492903093003,0.9701734382642747,0.9224656187894585,0.9397187311480184,0.9291705032620198
1.322,-0.04318323245858364,0.3561171303131597,0.40225405772165423,0.0045260816282308245,0.40225405772165423,0.9703185876947391,0.9226573019876136,0.939913565973798,0.929373052682401
1.324,-0.0403363116047893,0.3585487403448435,0.40225874310244053,0.00453585703364002,0.40225874310244053,0.9704630121837321,0.9228481966219835,0.9401078142555079,0.9295749033044202
1.326,-0.03748342198113379,0.3609859050982833,0.4022633463369188,0.004545080608083275,0.4022633463369188,0.9706066950747252,0.923038278365425,0.9403014513012168,0.9297760294688708
1.328,-0.03462491069234493,0.36342834006533,0.4022678673111019,0.00455375115559434,0.4022678673111019,0.9707496199441036,0.9232275232424085,0.9404944527174135,0.9299764058515485
1.33,-0.03176112557427323,0.3658757593892096,0.40227230591166896,0.0045618675449537825,0.40227230591166896,0.9708917706058527,0.9234159076341603,0.9406867944134655,0.9301760074681694
1.332,-0.028892415153116566,0.36832787589288624,0.4022766620258811,0.0045694287099859576,0.4022766620258811,0.9710331311162284,0.9236034082837036,0.9408784526059781,0.930374809679184
1.334,-0.026019128604460432,0.37078440110791394,0.40228093554149774,0.004576433649849463,0.40228093554149774,0.9711736857784034,0.9237900023008,0.9410694038230599,0.9305727881944876
1.336,-0.023141615712137673,0.37324504530378516,0.4022851263466948,0.004582881429320946,0.4022851263466948,0.9713134191470963,0.9239756671667887,0.9412596249084848,0.9307699190780256
1.338,-0.020260226826912066,0.3757095175177789,0.40228923432998276,0.004588771179072155,0.40228923432998276,0.9714523160331752,0.9241603807393233,0.9414490930257603,0.9309661787522955
1.34,-0.01737531282498997,0.3781775255853149,0.40229325938012656,0.0045941020959401275,0.40229325938012656,0.9715903615082366,0.9243441212570035,0.9416377856620937,0.9311615440027403
1.342,-0.01448722506636438,0.38064877617081866,0.40229720138606634,0.004598873443190388,0.40229720138606634,0.9717275409091597,0.9245268673439045,0.9418256806322591,0.9313559919820379
1.344,-0.011596315352995858,0.3831229747991002,0.40230106023683926,0.004603084550773056,0.40230106023683926,0.9718638398426295,0.9247085980139976,0.9420127560823649,0.9315495002142804
1.346,-0.008702935886834778,0.38559982588725394,0.40230483582150267,0.004606734815571737,0.40230483582150267,0.9719992441896318,0.9248892926754636,0.9421989904935187,0.9317420465990465
1.348,-0.0058074392276895185,0.3880790327770802,0.40230852802905903,0.0046098237016450805,0.40230852802905903,0.9721337401099136,0.9250689311348995,0.9423843626853912,0.9319336094153635
1.35,-0.0029101782509451863,0.39056029776803636,0.4023121367483797,0.0046123507404608865,0.4023121367483797,0.9722673140464095,0.9252474936014122,0.9425688518196771,0.9321241673255586
1.352,-1.1506105137631777e-05,0.39304332215071724,0.4023156618681323,0.00461431553112265,0.4023156618681323,0.972399952729629,0.925424960690602,0.942752437403453,0.9323136993789984
1.354,0.002888223830612471,0.39552780624087247,0.4023191032767081,0.004615717740588408,0.4023191032767081,0.972531643182005,0.9256013134284311,0.9429350992924294,0.9325021850157157
1.356,0.0057886579893006015,0.398013449413959,0.4023224608621513,0.004616557103881782,0.4023224608621513,0.9726623727221971,0.9257765332549782,0.9431168176940985,0.9326896040699199
1.358,0.008689442658869492,0.4004999501402356,0.40232573451208736,0.004616833424295085,0.40232573451208736,0.9727921289693505,0.9259506020280751,0.943297573170775,0.9328759367733949
1.36,0.011590224025165309,0.4029870060204013,0.40232892411365484,0.0046165465735843805,0.40232892411365484,0.9729208998473043,0.9261235020268247,0.9434773466425298,0.933061163758777
1.3604494223855441,0.012241981804410334,0.40354574164466617,0.4023296215596812,0.004616355550756896,0.4023296215596812,0.9729496092511127,0.926162128275233,0.9435175590216476,0.9331025757471352
1.3604494223855441,0.012241981804410334,0.4035457416458242,0.40232962155968277,0.004616355550756896,0.40232962155968277,0.9729496092511722,0.9261621282753131,0.9435175590217308,0.9331025757472211
1.362,0.014490580626333995,0.40547411210405604,0.4023320200431331,0.0046156474649098585,0.4023320200431331,0.973048586710689,0.9262951534735432,0.943656071988512,0.933245210258605
1.364,0.017390262961596466,0.4079613390283271,0.40233502873074006,0.0046142342122070645,0.40233502873074006,0.9731753556335108,0.9264656658708532,0.9438338259125346,0.9334281700686432
1.366,0.020288880402092657,0.41044820941690147,0.4023379293071647,0.004612257817489479,0.4023379293071647,0.9733011044906572,0.9266349587027516,0.9440105426507372,0.9336099683434141
1.368,0.023186079155923897,0.4129344177140401,0.40234070863664084,0.004609718421248342,0.40234070863664084,0.9734258224943719,0.9268030159825088,0.9441862045912619,0.9337905873623802
1.37,0.026081505540318854,0.41541965767901345,0.4023433538380887,0.004606616230390003,0.4023433538380887,0.9735494991794329,0.926969822158872,0.9443607944919452,0.9339700098191266
1.372,0.028974806023427398,0.41790362242240076,0.4023458522806361,0.004602951518438151,0.4023458522806361,0.9736721244071768,0.9271353621188506,0.944534295482534,0.9341482188238845
1.374,0.03186562726623861,0.4203860044430845,0.40234819157934365,0.004598724625726719,0.40234819157934365,0.9737936883694331,0.9272996211903661,0.9447066910667898,0.9343251979059273
1.376,0.0347536161646167,0.42286649566593265,0.40235035959112586,0.00459393595958334,0.40235035959112586,0.9739141815923676,0.9274625851447673,0.9448779651244795,0.9345009310158389
1.378,0.03763841989145082,0.4253447874801559,0.40235234441086126,0.004588585994503258,0.40235234441086126,0.9740335949402267,0.9276242401991996,0.9450481019132473,0.934675402527648
1.38,0.040519685938907896,0.42782057077831975,0.40235413436767914,0.00458267527231357,0.40235413436767914,0.9741519196189867,0.9277845730188365,0.9452170860703714,0.9348485972408325
1.382,0.0433970621607888,0.43029353599600884,0.40235571802141584,0.004576204402327711,0.40235571802141584,0.9742691471799,0.9279435707189633,0.9453849026143993,0.9350205003821853
1.384,0.04627019681497691,0.4327633731521282,0.4023570841592339,0.004569174061490052,0.4023570841592339,0.9743852695229365,0.9281012208669139,0.9455515369466635,0.9351910976075446
1.386,0.04913873860597469,0.4352297718898271,0.40235822179239267,0.004561584994510527,0.40235822179239267,0.974500278900117,0.9282575114838588,0.9457169748526717,0.9353603750033849
1.388,0.052002336727521706,0.43769242151804205,0.40235912015316794,0.004553438013989165,0.40235912015316794,0.9746141679187342,0.9284124310464377,0.9458812025033742,0.9355283190882634
1.39,0.05486064090528768,0.44015101105363935,0.4023597686919078,0.004544734000530433,0.4023597686919078,0.9747269295444578,0.928565968488239,0.9460442064563037,0.9356949168141264
1.392,0.057713301439634185,0.44260522926415313,0.4023601570742231,0.00453547390284729,0.4023601570742231,0.9748385571043191,0.9287181132011207,0.9462059736565867,0.9358601555674657
1.394,0.06055996924843843,0.44505476471110506,0.4023602751783023,0.004525658737854827,0.4023602751783023,0.9749490442895722,0.9288688550363694,0.9463664914378233,0.9360240231703286
1.396,0.06340029590997259,0.44749930579389513,0.4023601130923471,0.004515289590753426,0.4023601130923471,0.9750583851584276,0.9290181843056976,0.9465257475228376,0.936186507881177
1.398,0.0662339337058321,0.44993854079425044,0.4023596611121209,0.004504367615101304,0.4023596611121209,0.9751665741386508,0.9291660917820731,0.9466837300242916,0.936347598395592
1.4,0.06906053566390609,0.45237215792122876,0.40235890973860555,0.004492894032876363,0.40235890973860555,0.9752736060300272,0.9293125687003801,0.9468404274451635,0.9365072838468249
1.402,0.07187975560138342,0.4547998453567513,0.40235784967576094,0.004480870134527243,0.40235784967576094,0.9753794760066828,0.9294576067579079,0.9469958286790899,0.936665553806189
1.404,0.07469124816778723,0.4572212913016671,0.4023564718283825,0.004468297279013478,0.4023564718283825,0.9754841796192606,0.9296011981146654,0.9471499230105664,0.9368223982832922
1.406,0.07749466888803137,0.4596361840223274,0.40235476730004915,0.004455176893834661,0.40235476730004915,0.9755877127969458,0.929743335393517,0.9473027001150088,0.9369778077261074
