Time,gENSAL.delta,gENSAL.PELEC,gENSAL.SPEED,iEESGO.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.29,35.733723,0.6650345,0.0015603022,0.39996588,1.0079949,0.9929648,1.0003915,0.996644
2.292,35.78881,0.66595936,0.0014999516,0.39996555,1.008123,0.99302185,1.0004263,0.99668956
2.294,35.84172,0.6668439,0.001439401,0.39996523,1.0082476,0.99307746,1.0004603,0.99673396
2.296,35.892445,0.66768813,0.0013786595,0.3999649,1.0083686,0.9931318,1.0004936,0.9967775
2.298,35.940987,0.6684921,0.0013177366,0.3999646,1.0084864,0.9931851,1.0005263,0.9968202
2.3,35.987324,0.6692557,0.0012566413,0.39996427,1.0086012,0.99323744,1.0005586,0.9968622
2.302,36.031464,0.66997904,0.0011953828,0.39996397,1.0087131,0.993289,1.0005903,0.99690354
2.304,36.073395,0.6706621,0.0011339701,0.39996368,1.0088223,0.9933398,1.0006218,0.99694437
2.306,36.113117,0.6713049,0.0010724126,0.39996338,1.0089291,0.9933899,1.000653,0.9969848
2.308,36.150616,0.6719074,0.0010107193,0.39996308,1.0090334,0.9934395,1.0006839,0.9970248
2.31,36.185898,0.6724698,0.00094889954,0.3999628,1.0091354,0.99348855,1.0007147,0.9970645
2.312,36.21895,0.67299193,0.0008869619,0.3999625,1.0092362,0.99353784,1.0007458,0.99710447
2.314,36.249763,0.67347395,0.00082491577,0.39996225,1.0093355,0.99358714,1.0007769,0.99714446
2.316,36.278347,0.67391586,0.0007627705,0.39996198,1.0094333,0.99363637,1.0008082,0.9971846
2.318,36.304688,0.67431766,0.00070053496,0.3999617,1.0095296,0.9936856,1.0008396,0.99722475
2.32,36.328785,0.67467946,0.00063821854,0.39996144,1.0096245,0.9937349,1.0008713,0.99726504
2.322,36.35064,0.67500126,0.0005758302,0.3999612,1.009718,0.9937843,1.0009031,0.9973056
2.324,36.370247,0.6752832,0.0005133793,0.39996096,1.0098102,0.9938339,1.0009352,0.9973463
2.326,36.3876,0.6755252,0.00045087474,0.3999607,1.0099012,0.99388355,1.0009675,0.99738723
2.328,36.402702,0.67572737,0.00038832577,0.39996046,1.0099908,0.99393344,1.0010002,0.99742836
2.33,36.415554,0.6758898,0.00032574133,0.39996025,1.0100795,0.99398357,1.0010331,0.99746984
2.332,36.42615,0.6760125,0.00026312898,0.39996,1.0101686,0.9940348,1.0010669,0.9975124
2.334,36.434494,0.67609555,0.0002004989,0.3999598,1.010257,0.9940867,1.0011013,0.9975555
2.336,36.440582,0.67613906,0.0001378601,0.3999596,1.010345,0.99413913,1.0011362,0.9975991
2.338,36.444416,0.676143,7.522159e-05,0.3999594,1.0104324,0.9941922,1.0011717,0.9976434
2.34,36.446,0.6761075,1.2592386e-05,0.39995918,1.0105193,0.9942458,1.0012077,0.9976883
2.342,36.445324,0.6760327,-5.0018534e-05,0.39995897,1.0106057,0.99430007,1.0012443,0.9977338
2.344,36.442398,0.6759186,-0.00011260219,0.3999588,1.0106918,0.994355,1.0012815,0.9977799
2.346,36.437214,0.6757652,-0.00017514959,0.3999586,1.0107774,0.9944106,1.0013193,0.99782664
2.348,36.429783,0.67557275,-0.00023765178,0.39995843,1.0108625,0.9944667,1.0013576,0.99787396
2.35,36.4201,0.67534125,-0.00030010036,0.39995825,1.0109476,0.99452376,1.0013967,0.9979221
2.352,36.408173,0.675071,-0.00036248745,0.3999581,1.0110333,0.9945821,1.0014367,0.9979715
2.354,36.394,0.67476195,-0.00042480326,0.39995795,1.0111191,0.99464136,1.0014775,0.99802166
2.356,36.377586,0.67441416,-0.00048703895,0.39995778,1.0112051,0.99470156,1.0015191,0.99807274
2.358,36.358932,0.6740278,-0.00054918573,0.39995766,1.011291,0.9947627,1.0015614,0.99812466
2.36,36.338043,0.67360294,-0.0006112348,0.3999575,1.0113772,0.99482477,1.0016046,0.99817747
2.362,36.314922,0.6731397,-0.0006731774,0.3999574,1.0114635,0.9948878,1.0016484,0.9982311
2.364,36.289574,0.6726381,-0.0007350048,0.39995727,1.0115501,0.9949518,1.0016931,0.9982857
2.366,36.262,0.67209846,-0.00079670816,0.39995715,1.0116367,0.99501675,1.0017385,0.9983412
2.368,36.232212,0.6715207,-0.0008582789,0.39995703,1.0117236,0.99508274,1.0017848,0.9983975
2.37,36.200203,0.67090523,-0.0009197092,0.39995694,1.0118109,0.99514973,1.0018319,0.99845487
2.372,36.165993,0.6702521,-0.000980991,0.39995682,1.0118989,0.995218,1.0018799,0.99851334
2.374,36.129574,0.6695614,-0.001042115,0.39995673,1.0119872,0.99528724,1.0019288,0.9985727
2.376,36.090954,0.6688333,-0.0011030727,0.39995667,1.012076,0.9953576,1.0019785,0.9986331
2.378,36.050148,0.66806793,-0.0011638554,0.39995658,1.0121652,0.99542904,1.0020291,0.99869436
2.38,36.00716,0.6672654,-0.0012244547,0.39995652,1.012255,0.9955015,1.0020804,0.9987567
2.382,35.961987,0.66642594,-0.0012848622,0.39995646,1.0123451,0.9955751,1.0021327,0.99881995
2.384,35.914646,0.6655497,-0.0013450694,0.3999564,1.0124358,0.9956497,1.0021857,0.99888414
2.386,35.865143,0.66463673,-0.001405068,0.39995635,1.0125269,0.9957254,1.0022396,0.99894935
2.388,35.813484,0.66368735,-0.0014648493,0.39995632,1.0126185,0.99580216,1.0022943,0.99901545
2.39,35.759674,0.6627018,-0.001524407,0.3999563,1.0127108,0.99587995,1.0023497,0.99908257
2.392,35.703724,0.66168016,-0.0015837323,0.39995626,1.0128036,0.99595886,1.0024061,0.9991506
2.394,35.645645,0.6606226,-0.0016428166,0.39995623,1.0128969,0.99603873,1.0024632,0.99921954
2.396,35.585438,0.6595294,-0.0017016517,0.39995623,1.0129907,0.9961197,1.0025212,0.9992894
2.398,35.523125,0.6584007,-0.0017602294,0.39995623,1.0130851,0.99620163,1.0025798,0.99936014
2.4,35.458702,0.6572367,-0.0018185417,0.39995623,1.01318,0.99628454,1.0026392,0.99943185
2.402,35.392185,0.65603757,-0.0018765806,0.39995623,1.0132754,0.99636847,1.0026994,0.9995043
2.404,35.323586,0.6548036,-0.001934338,0.39995626,1.0133713,0.99645334,1.0027602,0.9995777
2.406,35.252914,0.65353495,-0.001991806,0.3999563,1.0134677,0.9965391,1.0028218,0.9996519
2.408,35.18018,0.6522319,-0.0020489765,0.39995632,1.0135646,0.99662584,1.002884,0.9997269
2.41,35.10539,0.6508945,-0.0021058435,0.39995635,1.013662,0.99671346,1.0029471,0.9998027
2.412,35.02856,0.64952326,-0.0021623983,0.3999564,1.0137599,0.996802,1.0030106,0.9998793
2.414,34.9497,0.6481182,-0.0022186332,0.39995646,1.0138582,0.9968913,1.0030749,0.99995667
2.416,34.86882,0.64667964,-0.0022745405,0.39995652,1.0139569,0.99698156,1.0031399,1.0000347
2.418,34.78593,0.6452078,-0.0023301125,0.39995658,1.0140561,0.9970726,1.0032053,1.0001135
2.42,34.70105,0.643703,-0.0023853418,0.39995667,1.0141557,0.99716437,1.0032713,1.000193
2.422,34.614185,0.64216536,-0.002440221,0.39995676,1.0142556,0.99725693,1.003338,1.0002732
2.424,34.525356,0.64059526,-0.0024947426,0.39995685,1.014356,0.99735016,1.0034051,1.0003539
2.426,34.43457,0.6389929,-0.0025488993,0.39995694,1.0144566,0.99744415,1.0034728,1.0004354
2.428,34.34184,0.63735855,-0.0026026836,0.39995706,1.0145577,0.9975388,1.003541,1.0005172
2.43,34.24718,0.6356925,-0.0026560891,0.39995715,1.014659,0.9976341,1.0036095,1.0005999
2.432,34.1506,0.633995,-0.0027091084,0.39995727,1.0147606,0.9977301,1.0036787,1.000683
2.434,34.052124,0.6322663,-0.0027617344,0.39995742,1.0148625,0.9978266,1.0037482,1.0007665
2.436,33.95176,0.63050675,-0.0028139597,0.39995754,1.0149648,0.99792373,1.0038182,1.0008507
2.438,33.84952,0.62871665,-0.0028657778,0.3999577,1.0150672,0.99802136,1.0038884,1.0009352
2.44,33.745426,0.6268962,-0.002917182,0.39995784,1.0151699,0.99811953,1.0039591,1.0010202
2.442,33.63949,0.6250458,-0.0029681649,0.39995798,1.0152726,0.9982182,1.0040301,1.0011057
2.444,33.531723,0.62316567,-0.0030187203,0.39995816,1.0153756,0.99831724,1.0041014,1.0011914
2.446,33.422146,0.6212562,-0.0030688413,0.39995834,1.0154788,0.9984168,1.0041729,1.0012776
2.448,33.310772,0.61931765,-0.0031185213,0.39995852,1.0155821,0.9985167,1.0042448,1.001364
2.45,33.197617,0.6173503,-0.0031677536,0.3999587,1.0156854,0.99861693,1.0043168,1.0014508
2.452,33.0827,0.6153545,-0.0032165318,0.39995888,1.0157889,0.9987175,1.0043892,1.0015378
2.454,32.96603,0.6133305,-0.0032648498,0.3999591,1.0158923,0.99881834,1.0044615,1.001625
2.456,32.84763,0.6112787,-0.003312701,0.3999593,1.0159957,0.9989195,1.0045341,1.0017124
2.458,32.727516,0.6091995,-0.0033600791,0.3999595,1.0160992,0.9990208,1.004607,1.0018001
2.46,32.60571,0.60709316,-0.0034069782,0.3999597,1.0162027,0.9991224,1.0046798,1.0018878
2.462,32.48222,0.60495996,-0.0034533923,0.39995995,1.016306,0.99922407,1.0047526,1.0019757
2.464,32.357067,0.6028003,-0.0034993151,0.3999602,1.0164094,0.9993259,1.0048256,1.0020636
2.466,32.23027,0.60061455,-0.0035447408,0.39996043,1.0165125,0.9994278,1.0048987,1.0021516
2.468,32.101845,0.598403,-0.0035896637,0.3999607,1.0166156,0.99952984,1.0049716,1.0022396
2.47,31.971811,0.5961661,-0.0036340777,0.39996094,1.0167185,0.9996319,1.0050446,1.0023277
2.472,31.84019,0.593904,-0.0036779772,0.3999612,1.0168213,0.9997339,1.0051175,1.0024157
2.474,31.706995,0.59161735,-0.003721357,0.39996147,1.0169238,0.99983597,1.0051904,1.0025036
2.476,31.572248,0.5893063,-0.0037642112,0.39996174,1.0170262,0.99993795,1.0052632,1.0025916
2.478,31.43597,0.5869713,-0.0038065345,0.39996204,1.0171282,1.0000398,1.0053358,1.0026793
2.48,31.298174,0.58461267,-0.0038483215,0.39996234,1.0172302,1.0001416,1.0054084,1.002767
2.482,31.158886,0.5822308,-0.003889567,0.3999626,1.0173317,1.0002433,1.0054808,1.0028545
2.484,31.01812,0.5798261,-0.0039302655,0.39996293,1.0174329,1.0003448,1.0055529,1.0029417
2.486,30.875898,0.577399,-0.0039704125,0.39996323,1.0175339,1.0004461,1.0056249,1.0030289
2.488,30.732235,0.5749497,-0.004010006,0.39996356,1.0176345,1.0005472,1.0056965,1.0031158
2.49,30.587145,0.57247853,-0.004049041,0.3999639,1.0177349,1.0006481,1.0057681,1.0032023
2.492,30.44066,0.56998605,-0.00408751,0.3999642,1.0178348,1.0007488,1.0058393,1.0032887
2.494,30.292797,0.56747264,-0.004125409,0.39996454,1.0179343,1.000849,1.0059103,1.0033747
2.496,30.143581,0.5649387,-0.0041627325,0.39996487,1.0180335,1.000949,1.0059808,1.0034604
2.498,29.993027,0.56238467,-0.0041994764,0.39996523,1.0181322,1.0010486,1.0060512,1.0035458
2.5,29.841162,0.55981094,-0.004235636,0.39996558,1.0182304,1.0011479,1.006121,1.0036306
2.502,29.688002,0.5572179,-0.0042712074,0.39996594,1.0183282,1.0012467,1.0061905,1.0037152
2.504,29.533571,0.554606,-0.004306186,0.3999663,1.0184255,1.001345,1.0062597,1.0037993
2.506,29.377893,0.55197567,-0.004340567,0.3999667,1.0185223,1.0014429,1.0063283,1.0038829
2.508,29.220987,0.5493273,-0.0043743467,0.39996707,1.0186185,1.0015403,1.0063967,1.0039661
2.51,29.062876,0.5466613,-0.004407521,0.39996746,1.0187141,1.0016372,1.0064644,1.0040487
2.512,28.903585,0.54397815,-0.004440086,0.39996785,1.0188092,1.0017335,1.0065317,1.0041307
2.514,28.743134,0.5412783,-0.0044720373,0.39996824,1.0189036,1.0018293,1.0065985,1.0042123
2.516,28.581545,0.5385622,-0.004503371,0.39996865,1.0189974,1.0019245,1.0066646,1.0042932
2.518,28.418842,0.5358302,-0.0045340843,0.39996904,1.0190907,1.002019,1.0067303,1.0043736
2.52,28.255053,0.53308284,-0.004564172,0.39996946,1.0191833,1.0021129,1.0067954,1.0044532
2.522,28.090195,0.5303206,-0.004593632,0.3999699,1.0192751,1.0022061,1.0068599,1.0045322
2.524,27.924252,0.52754265,-0.004622467,0.39997032,1.0193663,1.0022986,1.0069239,1.0046107
2.526,27.757278,0.52475035,-0.0046506687,0.39997074,1.0194566,1.0023904,1.0069871,1.0046883
2.528,27.5893,0.5219442,-0.0046782335,0.3999712,1.0195463,1.0024815,1.0070498,1.0047653
2.53,27.420338,0.5191247,-0.004705158,0.39997163,1.0196352,1.0025717,1.0071117,1.0048414
2.532,27.25042,0.5162923,-0.0047314395,0.39997208,1.0197233,1.0026611,1.007173,1.0049169
2.534,27.079567,0.5134473,-0.0047570746,0.39997253,1.0198107,1.0027498,1.0072335,1.0049915
2.536,26.907806,0.5105903,-0.0047820606,0.399973,1.0198971,1.0028375,1.0072933,1.0050654
2.538,26.735159,0.5077218,-0.0048063947,0.39997345,1.0199828,1.0029244,1.0073525,1.0051385
2.54,26.561651,0.5048421,-0.004830074,0.39997393,1.0200676,1.0030105,1.0074109,1.0052106
2.542,26.387306,0.50195175,-0.0048530963,0.3999744,1.0201515,1.0030956,1.0074685,1.005282
2.544,26.212149,0.49905127,-0.0048754583,0.39997488,1.0202345,1.0031798,1.0075252,1.0053525
2.546,26.036205,0.49614105,-0.004897158,0.39997536,1.0203166,1.003263,1.0075812,1.005422
2.548,25.8595,0.49322158,-0.004918193,0.39997587,1.0203978,1.0033453,1.0076363,1.0054907
2.55,25.68206,0.49029335,-0.004938561,0.39997634,1.0204779,1.0034266,1.0076907,1.0055583
2.552,25.503906,0.48735684,-0.00495826,0.39997685,1.020557,1.0035067,1.0077442,1.005625
2.554,25.32507,0.48441246,-0.0049772896,0.39997736,1.0206354,1.0035859,1.0077968,1.0056908
2.556,25.145576,0.4814591,-0.004995742,0.39997786,1.0207131,1.0036645,1.0078487,1.0057559
2.558,24.96544,0.4784985,-0.005013532,0.39997837,1.0207901,1.003742,1.0078999,1.00582
2.56,24.784689,0.47553107,-0.005030658,0.39997888,1.020866,1.0038185,1.0079502,1.0058832
2.562,24.60334,0.47255725,-0.0050471174,0.3999794,1.0209411,1.003894,1.0079997,1.0059454
2.564,24.421423,0.4695775,-0.005062909,0.39997992,1.0210153,1.0039685,1.0080483,1.0060067
2.566,24.238958,0.46659222,-0.00507803,0.39998046,1.0210885,1.0040418,1.008096,1.0060669
2.568,24.05597,0.46360192,-0.005092478,0.399981,1.0211607,1.0041142,1.0081427,1.0061263
2.57,23.87248,0.46060696,-0.005106252,0.39998153,1.0212319,1.0041854,1.0081886,1.0061845
2.572,23.688519,0.4576079,-0.00511935,0.39998206,1.0213022,1.0042557,1.0082337,1.0062417
2.574,23.504103,0.45460507,-0.005131769,0.3999826,1.0213715,1.0043247,1.0082778,1.006298
2.576,23.319262,0.45159897,-0.0051435074,0.39998317,1.0214398,1.0043926,1.0083209,1.0063531
2.578,23.134014,0.44859004,-0.0051545636,0.3999837,1.021507,1.0044595,1.0083631,1.0064073
2.58,22.948387,0.44557872,-0.0051649353,0.39998427,1.0215733,1.0045252,1.0084045,1.0064603
2.582,22.762403,0.44256547,-0.00517462,0.39998484,1.0216386,1.0045898,1.0084448,1.0065123
2.584,22.576088,0.43955073,-0.005183616,0.3999854,1.0217029,1.0046532,1.0084842,1.0065633
2.586,22.389463,0.4365349,-0.0051919217,0.39998597,1.0217661,1.0047154,1.0085227,1.0066131
2.588,22.20255,0.43351853,-0.005199535,0.39998654,1.0218282,1.0047766,1.0085603,1.0066619
2.59,22.01538,0.43050197,-0.005206453,0.3999871,1.0218893,1.0048366,1.0085969,1.0067096
2.592,21.82797,0.42748573,-0.005212675,0.39998767,1.0219493,1.0048953,1.0086324,1.0067562
2.594,21.640348,0.42447022,-0.0052181976,0.39998826,1.0220083,1.0049529,1.0086671,1.0068017
2.596,21.452536,0.4214559,-0.00522302,0.39998883,1.0220662,1.0050093,1.0087007,1.0068462
2.598,21.264566,0.41844139,-0.005227243,0.39998943,1.0221237,1.005065,1.0087337,1.0068898
2.6,21.076464,0.41542757,-0.0052308426,0.39999002,1.0221807,1.0051197,1.0087659,1.0069326
2.602,20.888245,0.4124158,-0.0052337605,0.3999906,1.0222368,1.0051733,1.0087973,1.0069745
2.604,20.699936,0.40940654,-0.0052359956,0.39999118,1.0222919,1.0052259,1.0088277,1.0070152
2.606,20.511555,0.40640023,-0.0052375477,0.39999178,1.022346,1.0052773,1.0088571,1.0070549
2.608,20.323132,0.40339726,-0.0052384157,0.39999238,1.0223993,1.0053277,1.0088856,1.0070935
2.61,20.13469,0.40039805,-0.005238598,0.399993,1.0224516,1.0053768,1.0089133,1.0071312
2.612,19.94625,0.39740306,-0.005238095,0.3999936,1.022503,1.005425,1.0089401,1.0071679
2.614,19.75784,0.39441267,-0.005236905,0.3999942,1.0225534,1.005472,1.0089658,1.0072035
2.616,19.569477,0.39142734,-0.0052350275,0.3999948,1.022603,1.0055178,1.0089909,1.007238
2.618,19.381193,0.3884475,-0.0052324617,0.39999542,1.0226516,1.0055625,1.0090148,1.0072715
2.62,19.193008,0.38547355,-0.0052292068,0.399996,1.0226992,1.0056062,1.009038,1.0073041
2.622,19.004946,0.38250592,-0.0052252617,0.39999664,1.022746,1.0056487,1.0090603,1.0073355
2.624,18.81703,0.37954503,-0.0052206255,0.39999726,1.0227917,1.0056902,1.0090815,1.0073661
2.626,18.629284,0.37659132,-0.005215298,0.39999786,1.0228366,1.0057305,1.009102,1.0073955
2.628,18.441736,0.37364522,-0.005209278,0.3999985,1.0228804,1.0057697,1.0091215,1.0074239
2.63,18.254406,0.37070712,-0.005202564,0.3999991,1.0229235,1.0058078,1.0091401,1.0074513
2.632,18.06732,0.36777747,-0.0051951557,0.39999974,1.0229654,1.0058448,1.0091579,1.0074778
2.634,17.880499,0.3648567,-0.005187053,0.40000036,1.0230066,1.0058807,1.0091748,1.0075032
2.636,17.69397,0.36194366,-0.0051783486,0.400001,1.0230471,1.0059159,1.009191,1.0075277
2.638,17.507767,0.35903722,-0.0051691346,0.40000162,1.0230877,1.0059505,1.0092068,1.0075519
2.64,17.321901,0.35614026,-0.005159263,0.40000224,1.0231277,1.0059841,1.0092218,1.0075752
2.642,17.136402,0.3532531,-0.005148736,0.40000287,1.0231669,1.0060169,1.009236,1.0075974
2.644,16.951288,0.35037616,-0.0051375534,0.4000035,1.0232053,1.0060486,1.0092493,1.0076189
2.646,16.766588,0.34750986,-0.0051257173,0.40000412,1.0232431,1.0060793,1.009262,1.0076395
2.648,16.582323,0.34465453,-0.005113228,0.40000474,1.02328,1.0061091,1.0092739,1.0076593
2.65,16.39852,0.34181058,-0.0051000873,0.40000537,1.0233163,1.0061381,1.009285,1.0076782
2.652,16.215199,0.33897838,-0.005086296,0.40000603,1.0233519,1.0061661,1.0092955,1.0076963
2.654,16.032385,0.33615837,-0.0050718547,0.40000665,1.0233867,1.0061932,1.0093051,1.0077134
2.656,15.850104,0.33335087,-0.0050567645,0.40000728,1.0234209,1.0062194,1.0093141,1.0077298
2.658,15.668381,0.33055627,-0.005041027,0.4000079,1.0234543,1.0062447,1.0093223,1.0077454
2.66,15.487237,0.327775,-0.005024643,0.40000856,1.0234871,1.006269,1.0093298,1.0077602
2.662,15.306697,0.3250074,-0.005007614,0.40000919,1.0235192,1.0062925,1.0093367,1.0077741
2.664,15.126784,0.3222539,-0.00498994,0.4000098,1.0235505,1.0063151,1.0093428,1.0077872
2.666,14.947522,0.31951484,-0.004971623,0.40001044,1.0235813,1.0063369,1.0093483,1.0077996
2.668,14.768939,0.3167906,-0.004952664,0.4000111,1.0236112,1.0063578,1.0093532,1.0078112
2.67,14.591053,0.3140816,-0.0049330634,0.40001172,1.0236405,1.0063778,1.0093573,1.007822
2.672,14.413894,0.31138822,-0.0049128225,0.40001234,1.0236692,1.006397,1.0093608,1.007832
2.674,14.237462,0.30871016,-0.0048919683,0.40001297,1.0236973,1.0064155,1.0093638,1.0078415
2.676,14.061655,0.30604303,-0.004870691,0.4000136,1.023726,1.0064338,1.0093665,1.0078508
2.678,13.886618,0.30339172,-0.0048488127,0.40001425,1.0237541,1.0064515,1.0093687,1.0078593
2.68,13.712374,0.30075657,-0.0048263366,0.40001488,1.0237818,1.0064684,1.0093703,1.0078673
2.682,13.538946,0.2981379,-0.004803265,0.4000155,1.023809,1.0064847,1.0093714,1.0078747
2.684,13.366359,0.29553607,-0.004779601,0.40001613,1.0238357,1.0065002,1.0093721,1.0078814
2.686,13.194633,0.29295135,-0.0047553475,0.40001675,1.023862,1.0065153,1.0093722,1.0078876
2.688,13.023791,0.2903841,-0.0047305073,0.40001738,1.0238879,1.0065296,1.0093718,1.0078932
2.69,12.853857,0.2878347,-0.004705083,0.400018,1.0239133,1.0065433,1.0093709,1.0078983
2.692,12.684853,0.2853034,-0.0046790782,0.40001863,1.0239383,1.0065563,1.0093696,1.0079029
2.694,12.516802,0.28279057,-0.0046524946,0.40001926,1.0239629,1.0065688,1.0093678,1.0079068
2.696,12.349727,0.28029656,-0.004625336,0.40001988,1.023987,1.0065806,1.0093657,1.0079103
2.698,12.18365,0.27782166,-0.0045976043,0.4000205,1.0240108,1.0065919,1.009363,1.0079131
2.7,12.018594,0.27536622,-0.0045693032,0.4000211,1.0240341,1.0066026,1.00936,1.0079156
2.702,11.854583,0.27293056,-0.0045404355,0.40002173,1.024057,1.0066128,1.0093565,1.0079175
2.704,11.691637,0.270515,-0.0045110034,0.40002236,1.0240796,1.0066224,1.0093527,1.0079191
2.706,11.529782,0.2681199,-0.00448101,0.40002295,1.0241017,1.0066315,1.0093484,1.00792
2.708,11.369039,0.26574555,-0.004450458,0.40002358,1.0241234,1.0066401,1.0093437,1.0079206
2.71,11.20943,0.2633923,-0.004419351,0.40002418,1.0241449,1.0066481,1.0093389,1.0079207
2.712,11.05098,0.26106045,-0.0043876907,0.4000248,1.0241659,1.0066556,1.0093335,1.0079205
2.714,10.89344,0.25874463,-0.0043556355,0.4000254,1.0241873,1.0066632,1.0093281,1.0079203
2.716,10.737014,0.25644895,-0.004323085,0.400026,1.0242088,1.0066705,1.0093226,1.0079197
2.718,10.581764,0.2541746,-0.0042900187,0.40002662,1.02423,1.0066774,1.0093168,1.0079188
2.72,10.42771,0.25192183,-0.0042564413,0.40002722,1.024251,1.0066838,1.0093108,1.0079176
2.722,10.274872,0.2496909,-0.0042223567,0.4000278,1.0242718,1.00669,1.0093045,1.0079162
2.724,10.123272,0.24748212,-0.0041877697,0.4000284,1.0242925,1.0066959,1.0092981,1.0079145
2.726,9.972928,0.24529573,-0.004152684,0.400029,1.024313,1.0067014,1.0092913,1.0079125
2.728,9.823863,0.24313203,-0.0041171038,0.40002957,1.0243332,1.0067066,1.0092845,1.0079103
2.73,9.676095,0.24099126,-0.0040810336,0.40003017,1.0243534,1.0067116,1.0092775,1.0079079
2.732,9.529646,0.2388737,-0.004044477,0.40003076,1.0243733,1.0067161,1.0092702,1.0079051
2.734,9.384535,0.23677963,-0.004007439,0.40003133,1.0243931,1.0067205,1.0092628,1.0079023
2.736,9.240784,0.23470932,-0.0039699236,0.4000319,1.0244128,1.0067247,1.0092553,1.0078993
2.738,9.098412,0.23266302,-0.0039319345,0.4000325,1.0244322,1.0067285,1.0092477,1.007896
2.74,8.957438,0.23064102,-0.0038934762,0.40003306,1.0244516,1.0067322,1.0092399,1.0078926
2.742,8.817887,0.2286436,-0.003854553,0.40003362,1.0244708,1.0067356,1.0092322,1.007889
2.744,8.679775,0.226671,-0.003815169,0.4000342,1.0244899,1.0067388,1.0092242,1.0078853
2.746,8.543125,0.22472349,-0.0037753284,0.40003476,1.0245088,1.0067419,1.0092162,1.0078814
2.748,8.407957,0.22280137,-0.0037350354,0.4000353,1.0245275,1.0067447,1.0092081,1.0078775
2.75,8.274289,0.22090487,-0.0036942943,0.40003586,1.0245463,1.0067474,1.0092,1.0078734
2.752,8.141891,0.21903007,-0.0036531917,0.4000364,1.0245653,1.0067501,1.0091919,1.0078695
2.754,8.010813,0.21717775,-0.0036117213,0.40003696,1.0245845,1.0067528,1.009184,1.0078655
2.756,7.88123,0.21535072,-0.0035698374,0.4000375,1.0246038,1.0067556,1.009176,1.0078617
2.758,7.7531586,0.21354923,-0.0035275456,0.40003803,1.024623,1.0067582,1.0091681,1.0078578
2.76,7.6266165,0.21177344,-0.0034848507,0.40003857,1.0246423,1.0067608,1.0091603,1.0078539
2.762,7.501621,0.21002361,-0.0034417582,0.4000391,1.0246615,1.0067633,1.0091524,1.0078499
2.764,7.378188,0.20829993,-0.0033982731,0.40003964,1.0246809,1.006766,1.0091447,1.0078461
2.766,7.256335,0.20660262,-0.003354401,0.40004015,1.0247002,1.0067685,1.009137,1.0078423
2.768,7.1360803,0.20493187,-0.0033101472,0.4000407,1.0247196,1.006771,1.0091294,1.0078385
2.77,7.01744,0.20328793,-0.0032655168,0.4000412,1.024739,1.0067735,1.009122,1.0078348
2.772,6.9004307,0.20167097,-0.0032205149,0.4000417,1.0247585,1.006776,1.0091146,1.0078311
2.774,6.7850704,0.20008123,-0.003175147,0.4000422,1.0247779,1.0067785,1.0091074,1.0078276
2.776,6.6713758,0.19851892,-0.0031294182,0.4000427,1.0247974,1.0067811,1.0091002,1.0078242
2.778,6.559365,0.19698425,-0.003083334,0.4000432,1.0248171,1.0067838,1.0090933,1.0078208
2.78,6.4490533,0.19547741,-0.0030368995,0.4000437,1.0248367,1.0067866,1.0090865,1.0078177
2.782,6.340459,0.19399863,-0.0029901199,0.40004417,1.0248564,1.0067893,1.0090798,1.0078146
2.784,6.233599,0.19254814,-0.0029430005,0.40004465,1.0248762,1.0067922,1.0090734,1.0078118
2.786,6.1284904,0.19112611,-0.0028955466,0.40004513,1.024896,1.0067952,1.009067,1.007809
2.788,6.0251503,0.18973279,-0.0028477635,0.4000456,1.0249159,1.0067983,1.009061,1.0078064
2.79,5.923477,0.18836662,-0.0027996802,0.40004608,1.0249361,1.0068015,1.0090551,1.007804
2.792,5.823335,0.18702556,-0.002751333,0.40004653,1.0249563,1.006805,1.0090495,1.0078019
2.794,5.7249417,0.18571278,-0.0027026867,0.400047,1.0249768,1.0068086,1.0090442,1.0078
2.796,5.6283083,0.18442842,-0.0026537476,0.40004745,1.0249975,1.0068123,1.009039,1.0077983
2.798,5.533446,0.18317258,-0.0026045223,0.4000479,1.0250182,1.0068164,1.0090342,1.0077969
2.8,5.440366,0.18194538,-0.0025550174,0.40004835,1.0250391,1.0068204,1.0090296,1.0077957
2.802,5.349079,0.18074697,-0.002505239,0.40004876,1.0250602,1.0068249,1.0090253,1.0077947
2.804,5.259595,0.17957743,-0.002455194,0.4000492,1.0250814,1.0068294,1.0090213,1.007794
2.806,5.1719255,0.17843689,-0.002404889,0.40004963,1.0251027,1.0068341,1.0090175,1.0077937
2.808,5.08608,0.17732544,-0.0023543308,0.40005004,1.0251243,1.0068392,1.0090141,1.0077935
2.81,5.0020685,0.17624323,-0.0023035258,0.40005046,1.025146,1.0068444,1.009011,1.0077938
2.812,4.919902,0.17519033,-0.0022524807,0.40005088,1.025168,1.0068499,1.0090082,1.0077943
2.814,4.839588,0.17416684,-0.0022012023,0.4000513,1.0251901,1.0068557,1.0090058,1.0077951
2.816,4.761138,0.17317288,-0.0021496976,0.40005168,1.0252124,1.0068617,1.0090036,1.0077962
2.818,4.6845603,0.17220853,-0.0020979734,0.40005207,1.0252349,1.006868,1.0090019,1.0077977
2.82,4.6098647,0.17127389,-0.0020460363,0.40005246,1.0252576,1.0068747,1.0090004,1.0077995
