Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSAC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.104,31.75832496443007,0.40038783420883545,0.4,-1.7066346162026695e-06,1.5238856161585972,1.0184347704296337,1.0029825096283609,1.0073188171702296,1.0051370660966323
5.106,31.758261899955432,0.4003860163110005,0.4,-1.7968751138032131e-06,1.5238844763327495,1.0184349981884238,1.0029826563539563,1.0073189117564152,1.0051371862675542
5.108,31.75819559470018,0.4003841411944849,0.4,-1.886675762197593e-06,1.5238833077932454,1.018435227408088,1.0029828042950086,1.0073190070536002,1.0051373073867746
5.11,31.75812606473813,0.40038220932672275,0.4,-1.9760232887163023e-06,1.5238821109934548,1.01843545806361,1.0029829534337682,1.0073191030507618,1.0051374294400288
5.112,31.758053326618903,0.4003802211829511,0.4,-2.0649045320519094e-06,1.5238808863903492,1.0184356901298468,1.0029831037523633,1.0073191997368085,1.005137552412959
5.114,31.75797739736391,0.4003781772461105,0.4,-2.15330644406055e-06,1.5238796344444159,1.0184359235815335,1.0029832552328009,1.0073192971005815,1.0051376762911157
5.116,31.75789829446222,0.4003760780067459,0.4,-2.2412160915393616e-06,1.5238783556195723,1.0184361583932875,1.0029834078569733,1.0073193951308586,1.0051378010599612
5.118,31.75781603586641,0.40037392396290733,0.4,-2.3286206579808425e-06,1.5238770503830803,1.0184363945396135,1.0029835616066596,1.0073194938163543,1.0051379267048721
5.12,31.757730639988313,0.40037171562004603,0.4,-2.4155074453031046e-06,1.52387571920546,1.0184366319949072,1.0029837164635287,1.0073195931457242,1.0051380532111427
5.122,31.757642125694755,0.4003694534909137,0.4,-2.5018638755564393e-06,1.5238743625604023,1.01843687073346,1.002983872409144,1.0073196931075639,1.0051381805639859
5.124,31.757550512303162,0.4003671380954572,0.4,-2.58767749260547e-06,1.5238729809246825,1.0184371107294634,1.0029840294249643,1.007319793690413,1.0051383087485366
5.126,31.757455819577164,0.40036476996071785,0.4,-2.6729359637868915e-06,1.5238715747780718,1.0184373519570142,1.0029841874923509,1.0073198948827575,1.0051384377498551
5.128,31.757358067722134,0.4003623496207218,0.4,-2.7576270815426597e-06,1.5238701446032519,1.0184375943901176,1.002984346592566,1.0073199966730306,1.0051385675529287
5.13,31.757257277380628,0.4003598776163781,0.4,-2.8417387650284296e-06,1.5238686908857249,1.0184378380026926,1.0029845067067809,1.0073200990496152,1.0051386981426753
5.132,31.75715346962782,0.4003573544953695,0.4,-2.925259061696959e-06,1.5238672141137266,1.018438082768576,1.0029846678160754,1.0073202020008458,1.005138829503945
5.134,31.75704666596683,0.4003547808120462,0.4,-3.0081761488563826e-06,1.5238657147781376,1.0184383286615273,1.0029848299014439,1.0073203055150115,1.0051389616215232
5.136,31.75693688832404,0.40035215712731664,0.4,-3.0904783352027985e-06,1.5238641933723955,1.0184385756552334,1.002984992943797,1.0073204095803565,1.005139094480134
5.138,31.75682415904434,0.40034948400853954,0.4,-3.1721540623280774e-06,1.5238626503924049,1.018438823723311,1.0029851569239658,1.0073205141850827,1.005139228064441
