Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,sCRX.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.234,55.5165,0.0028341815,0.010264658,3.3670475,0.33670476,1.06037106e-32,0.012824165,0.0064120824
2.236,55.887684,0.0028309606,0.010356501,3.3651338,0.33651337,5.350867e-21,0.012824165,0.0064120824
2.238,56.26217,0.0028278632,0.010448336,3.3632922,0.33632922,2.1443707e-32,0.012824165,0.0064120824
2.24,56.639957,0.0028248837,0.010540163,3.36152,0.33615202,8.2204605e-33,0.012824165,0.0064120824
2.242,57.02106,0.0028220164,0.010631982,3.3598137,0.33598137,8.092112e-33,0.012824165,0.0064120824
2.244,57.40546,0.0028192538,0.010723795,3.3581688,0.3358169,1.4279973e-32,0.012824165,0.0064120824
2.246,57.793167,0.0028165898,0.010815598,3.3565817,0.33565816,2.5336626e-32,0.012824165,0.0064120824
2.248,58.18418,0.0028140177,0.010907395,3.3550487,0.3355049,9.917451e-33,0.012824165,0.0064120824
2.25,58.578503,0.002811531,0.010999183,3.3535662,0.33535662,2.4027738e-32,0.012824165,0.0064120824
2.252,58.976124,0.002809124,0.011090963,3.3521302,0.335213,4.5008718e-32,0.012824165,0.0064120824
2.254,59.37705,0.0028067897,0.011182736,3.350737,0.3350737,3.978445e-21,0.012824165,0.0064120824
2.256,59.78128,0.002804535,0.011274501,3.349391,0.3349391,2.0258071e-32,0.012824165,0.0064120824
2.258,60.188816,0.0028023873,0.011366257,3.3481083,0.33481085,1.4856938e-32,0.012824165,0.0064120824
2.26,60.59965,0.0028003133,0.011458007,3.3468692,0.33468693,1.1243067e-20,0.012824165,0.0064120824
2.262,61.013794,0.0027983086,0.0115497485,3.345671,0.3345671,5.668607e-21,0.012824165,0.0064120824
2.264,61.431236,0.0027963691,0.011641482,3.3445113,0.33445114,8.074607e-33,0.012824165,0.0064120824
2.266,61.851974,0.0027944907,0.011733207,3.3433878,0.33433878,1.5027589e-20,0.012824165,0.0064120824
2.268,62.276028,0.0027926688,0.0118249245,3.3422978,0.33422977,7.972481e-34,0.012824165,0.0064120824
2.27,62.70337,0.0027908997,0.011916634,3.341239,0.3341239,1.4546095e-32,0.012824165,0.0064120824
2.272,63.13402,0.002789179,0.012008335,3.340209,0.33402088,1.2886753e-20,0.012824165,0.0064120824
2.274,63.56797,0.002787503,0.012100029,3.339205,0.3339205,1.1952587e-32,0.012824165,0.0064120824
2.276,64.005226,0.002785874,0.012191715,3.3382292,0.33382294,5.750602e-33,0.012824165,0.0064120824
2.278,64.44577,0.0027843225,0.012283392,3.3372996,0.33372995,1.2040738e-32,0.012824165,0.0064120824
2.28,64.889626,0.0027828168,0.012375061,3.336397,0.3336397,1.7758634e-32,0.012824165,0.0064120824
2.282,65.33678,0.002781354,0.012466723,3.33552,0.333552,2.3334305e-32,0.012824165,0.0064120824
2.284,65.78723,0.0027799313,0.012558377,3.3346667,0.33346668,1.3917853e-32,0.012824165,0.0064120824
2.286,66.24098,0.002778546,0.012650022,3.3338358,0.3333836,1.1924733e-32,0.012824165,0.0064120824
2.288,66.69804,0.0027771953,0.01274166,3.3330255,0.33330256,8.260306e-33,0.012824165,0.0064120824
2.29,67.15838,0.0027758763,0.01283329,3.332234,0.3332234,1.4958856e-32,0.012824165,0.0064120824
2.292,67.62203,0.0027745864,0.0129249105,3.3314598,0.33314598,9.124194e-21,0.012824165,0.0064120824
2.294,68.088974,0.002773323,0.013016524,3.330701,0.3330701,3.2376706e-32,0.012824165,0.0064120824
2.296,68.55922,0.0027720854,0.013108129,3.3299577,0.33299577,1.1388834e-21,0.012824165,0.0064120824
2.298,69.03276,0.0027709089,0.013199726,3.329251,0.3329251,1.3056808e-32,0.012824165,0.0064120824
2.3,69.5096,0.0027697622,0.013291315,3.328562,0.3328562,1.6973733e-20,0.012824165,0.0064120824
2.302,69.98974,0.0027686437,0.013382897,3.32789,0.332789,2.8276975e-32,0.012824165,0.0064120824
2.304,70.47317,0.0027675517,0.013474469,3.3272336,0.33272338,2.3201749e-32,0.012824165,0.0064120824
2.306,70.95989,0.0027664846,0.013566034,3.3265922,0.3326592,8.873207e-21,0.012824165,0.0064120824
2.308,71.44992,0.0027654408,0.013657591,3.3259647,0.33259645,1.4057256e-32,0.012824165,0.0064120824
2.31,71.943245,0.0027644187,0.013749139,3.3253498,0.33253497,3.3021417e-32,0.012824165,0.0064120824
2.312,72.43986,0.0027634164,0.01384068,3.3247468,0.33247468,2.4266775e-33,0.012824165,0.0064120824
2.314,72.939766,0.0027624324,0.013932213,3.3241549,0.3324155,1.2832971e-20,0.012824165,0.0064120824
2.316,73.44298,0.0027614648,0.014023737,3.3235726,0.33235726,9.338673e-33,0.012824165,0.0064120824
2.318,73.94948,0.0027605372,0.014115253,3.3230143,0.33230144,1.6918843e-32,0.012824165,0.0064120824
2.32,74.459274,0.0027596308,0.0142067615,3.3224688,0.33224687,3.3724166e-32,0.012824165,0.0064120824
2.322,74.97237,0.002758744,0.014298261,3.321935,0.3321935,2.2201158e-32,0.012824165,0.0064120824
2.324,75.48875,0.0027578757,0.014389753,3.321412,0.33214122,2.2351863e-32,0.012824165,0.0064120824
2.326,76.00843,0.002757025,0.014481237,3.3208997,0.33209,3.3076166e-32,0.012824165,0.0064120824
2.328,76.531395,0.002756191,0.0145727135,3.3203974,0.33203974,1.74317e-20,0.012824165,0.0064120824
2.33,77.05766,0.0027553723,0.014664181,3.3199043,0.33199045,6.8618e-33,0.012824165,0.0064120824
2.332,77.58722,0.0027545686,0.01475564,3.31942,0.33194202,1.4698112e-32,0.012824165,0.0064120824
2.334,78.12007,0.0027537784,0.014847091,3.318944,0.3318944,1.9954832e-32,0.012824165,0.0064120824
2.336,78.656204,0.002753001,0.014938535,3.3184755,0.33184755,2.1714234e-32,0.012824165,0.0064120824
2.338,79.19564,0.0027522468,0.01502997,3.3180208,0.3318021,4.138611e-33,0.012824165,0.0064120824
2.34,79.738365,0.0027515087,0.015121397,3.317576,0.3317576,2.0995816e-32,0.012824165,0.0064120824
2.342,80.28438,0.0027507846,0.015212816,3.3171394,0.33171394,6.920061e-33,0.012824165,0.0064120824
2.344,80.833694,0.0027500738,0.015304226,3.3167107,0.3316711,3.642645e-32,0.012824165,0.0064120824
2.346,81.38629,0.0027493758,0.015395629,3.3162897,0.33162898,3.2200305e-32,0.012824165,0.0064120824
2.348,81.94218,0.0027486896,0.015487024,3.315876,0.33158758,1.6353244e-32,0.012824165,0.0064120824
2.35,82.50135,0.0027480149,0.015578411,3.315469,0.3315469,3.333826e-32,0.012824165,0.0064120824
2.352,83.06382,0.002747351,0.01566979,3.3150685,0.33150685,1.2243099e-32,0.012824165,0.0064120824
2.354,83.62958,0.0027466973,0.01576116,3.3146741,0.33146742,1.0892588e-20,0.012824165,0.0064120824
2.356,84.19862,0.0027460533,0.01585252,3.3142855,0.33142853,1.05608455e-32,0.012824165,0.0064120824
2.358,84.77096,0.002745422,0.015943874,3.3139045,0.33139044,4.7529868e-32,0.012824165,0.0064120824
2.36,85.34658,0.0027448023,0.01603522,3.3135304,0.33135304,4.8698768e-32,0.012824165,0.0064120824
2.362,85.92549,0.0027441923,0.016126558,3.313162,0.3313162,2.6186264e-32,0.012824165,0.0064120824
2.364,86.50769,0.0027435918,0.016217887,3.3127997,0.33127996,2.773823e-32,0.012824165,0.0064120824
2.366,87.093185,0.0027430004,0.01630921,3.3124425,0.33124426,1.7165558e-20,0.012824165,0.0064120824
2.368,87.68196,0.0027424183,0.016400522,3.312091,0.33120912,1.8583428e-20,0.012824165,0.0064120824
2.37,88.274025,0.0027418449,0.016491827,3.3117447,0.3311745,1.4897887e-31,0.012824165,0.0064120824
2.372,88.86937,0.00274128,0.016583124,3.3114035,0.33114037,8.944275e-32,0.012824165,0.0064120824
2.374,89.46801,0.0027407233,0.016674412,3.3110673,0.33110675,5.072241e-21,0.012824165,0.0064120824
2.376,90.06992,0.0027401748,0.016765693,3.3107362,0.3310736,1.2075155e-32,0.012824165,0.0064120824
2.378,90.67513,0.0027396334,0.016856967,3.3104088,0.3310409,1.471408e-32,0.012824165,0.0064120824
2.38,91.28363,0.0027390986,0.01694823,3.310086,0.33100858,5.635314e-32,0.012824165,0.0064120824
2.382,91.89541,0.0027385713,0.017039487,3.3097672,0.33097672,3.668997e-20,0.012824165,0.0064120824
2.384,92.510475,0.0027380504,0.017130734,3.3094525,0.33094525,6.23557e-20,0.012824165,0.0064120824
2.386,93.128815,0.0027375363,0.017221976,3.3091419,0.33091417,7.351652e-32,0.012824165,0.0064120824
2.388,93.75045,0.0027370288,0.017313207,3.308835,0.3308835,2.612732e-31,0.012824165,0.0064120824
2.39,94.37537,0.0027365275,0.017404431,3.308532,0.3308532,1.7674819e-31,0.012824165,0.0064120824
2.392,95.00358,0.0027360322,0.017495647,3.3082325,0.33082324,6.5923234e-32,0.012824165,0.0064120824
2.394,95.63506,0.002735543,0.017586855,3.307937,0.33079368,1.8122536e-19,0.012824165,0.0064120824
2.396,96.26982,0.0027350597,0.017678054,3.3076446,0.33076447,4.8870173e-20,0.012824165,0.0064120824
2.398,96.90788,0.0027345822,0.017769245,3.3073559,0.3307356,3.999725e-31,0.012824165,0.0064120824
2.4,97.54922,0.0027341105,0.017860427,3.3070705,0.33070704,1.0064581e-31,0.012824165,0.0064120824
2.402,98.193825,0.002733644,0.017951604,3.3067884,0.33067885,2.9029133e-32,0.012824165,0.0064120824
2.404,98.84173,0.0027331833,0.018042771,3.3065097,0.33065096,7.105028e-33,0.012824165,0.0064120824
2.406,99.492905,0.002732728,0.018133929,3.3062341,0.33062342,8.49192e-32,0.012824165,0.0064120824
2.408,100.14737,0.0027322778,0.01822508,3.3059618,0.3305962,7.2089765e-32,0.012824165,0.0064120824
2.41,100.80511,0.0027318331,0.018316222,3.305693,0.3305693,5.257078e-32,0.012824165,0.0064120824
2.412,101.46613,0.0027313938,0.018407358,3.305427,0.3305427,8.92488e-32,0.012824165,0.0064120824
2.414,102.13044,0.0027309596,0.018498484,3.3051643,0.33051643,1.6980026e-32,0.012824165,0.0064120824
2.416,102.79803,0.002730531,0.018589603,3.304905,0.3304905,2.016676e-32,0.012824165,0.0064120824
2.418,103.468895,0.002730105,0.018680712,3.3046472,0.33046472,3.8002698e-32,0.012824165,0.0064120824
2.42,104.143036,0.002729681,0.018771814,3.3043907,0.33043906,4.0409337e-32,0.012824165,0.0064120824
2.422,104.820465,0.0027292613,0.018862909,3.3041365,0.33041367,1.7204452e-32,0.012824165,0.0064120824
2.424,105.501175,0.0027288457,0.018953994,3.303885,0.3303885,1.1763069e-31,0.012824165,0.0064120824
2.426,106.18516,0.0027284343,0.019045072,3.3036358,0.3303636,7.729397e-32,0.012824165,0.0064120824
2.428,106.87241,0.0027280268,0.019136142,3.3033893,0.33033893,2.6185632e-31,0.012824165,0.0064120824
2.43,107.56296,0.0027276233,0.019227203,3.303145,0.3303145,7.7778647e-32,0.012824165,0.0064120824
2.432,108.256775,0.002727224,0.019318257,3.302903,0.33029032,2.3938647e-32,0.012824165,0.0064120824
2.434,108.953865,0.0027268284,0.019409303,3.3026636,0.33026636,5.3911474e-32,0.012824165,0.0064120824
2.436,109.65424,0.0027264368,0.01950034,3.3024263,0.33024263,4.8801074e-20,0.012824165,0.0064120824
2.438,110.357895,0.0027260492,0.019591369,3.3021917,0.33021918,6.01286e-20,0.012824165,0.0064120824
2.44,111.06482,0.0027256657,0.01968239,3.3019593,0.33019593,8.994625e-20,0.012824165,0.0064120824
2.442,111.77503,0.002725286,0.019773403,3.3017292,0.33017293,1.968416e-19,0.012824165,0.0064120824
2.444,112.4885,0.0027249102,0.019864408,3.3015018,0.33015016,9.518594e-32,0.012824165,0.0064120824
2.446,113.20526,0.0027245386,0.019955404,3.3012764,0.33012766,4.451257e-20,0.012824165,0.0064120824
2.448,113.92529,0.002724171,0.020046394,3.3010538,0.33010536,1.1859862e-31,0.012824165,0.0064120824
2.45,114.648605,0.0027238072,0.020137375,3.3008335,0.33008334,2.8242035e-31,0.012824165,0.0064120824
2.452,115.37519,0.002723448,0.020228347,3.3006158,0.33006155,2.7433384e-32,0.012824165,0.0064120824
2.454,116.10505,0.0027230927,0.020319311,3.3004005,0.33004004,1.4005626e-31,0.012824165,0.0064120824
2.456,116.83817,0.0027227418,0.020410268,3.3001878,0.3300188,6.7734646e-21,0.012824165,0.0064120824
2.458,117.57459,0.002722393,0.020501217,3.2999766,0.32999766,1.5674844e-32,0.012824165,0.0064120824
2.46,118.31426,0.0027220421,0.020592157,3.2997637,0.32997638,1.1679662e-32,0.012824165,0.0064120824
2.462,119.05722,0.002721694,0.02068309,3.2995527,0.32995528,1.3989676e-31,0.012824165,0.0064120824
2.464,119.803444,0.0027213488,0.020774012,3.2993436,0.32993436,1.567538e-31,0.012824165,0.0064120824
2.466,120.55295,0.0027210065,0.020864928,3.299136,0.3299136,1.1642845e-31,0.012824165,0.0064120824
2.468,121.30572,0.002720667,0.020955836,3.2989302,0.32989302,3.6219535e-32,0.012824165,0.0064120824
2.47,122.06177,0.0027203304,0.021046737,3.298726,0.3298726,3.6885804e-31,0.012824165,0.0064120824
2.472,122.82109,0.0027199967,0.021137629,3.2985237,0.32985237,1.03208113e-19,0.012824165,0.0064120824
2.474,123.58368,0.0027196656,0.021228513,3.298323,0.3298323,1.3468407e-19,0.012824165,0.0064120824
2.476,124.34954,0.0027193374,0.021319387,3.2981238,0.32981238,2.7908805e-19,0.012824165,0.0064120824
2.478,125.118675,0.0027190119,0.021410255,3.2979264,0.32979265,1.8205074e-31,0.012824165,0.0064120824
2.48,125.89108,0.0027186892,0.021501115,3.297731,0.3297731,6.1911706e-32,0.012824165,0.0064120824
2.482,126.66676,0.0027183692,0.021591967,3.2975368,0.3297537,7.319095e-20,0.012824165,0.0064120824
2.484,127.4457,0.0027180521,0.02168281,3.2973444,0.32973444,1.7729289e-31,0.012824165,0.0064120824
2.486,128.22792,0.0027177378,0.021773646,3.2971537,0.32971537,1.0531197e-31,0.012824165,0.0064120824
2.488,129.01341,0.0027174265,0.021864472,3.296965,0.32969648,7.338609e-20,0.012824165,0.0064120824
2.49,129.80215,0.0027171178,0.021955293,3.2967777,0.32967776,1.404169e-19,0.012824165,0.0064120824
2.492,130.5942,0.0027168118,0.022046104,3.296592,0.3296592,1.3169608e-19,0.012824165,0.0064120824
2.494,131.38948,0.002716509,0.022136906,3.2964082,0.32964084,4.4703298e-32,0.012824165,0.0064120824
2.496,132.18803,0.0027162088,0.0222277,3.2962263,0.32962263,6.0508936e-32,0.012824165,0.0064120824
2.498,132.98988,0.0027159115,0.022318488,3.2960458,0.32960457,1.602711e-32,0.012824165,0.0064120824
2.5,133.79498,0.002715612,0.022409268,3.295864,0.3295864,3.688512e-32,0.012824165,0.0064120824
2.502,134.60335,0.0027153147,0.022500038,3.2956836,0.32956836,3.6833286e-20,0.012824165,0.0064120824
2.504,135.41498,0.0027150193,0.022590801,3.2955043,0.32955045,2.574613e-32,0.012824165,0.0064120824
2.506,136.22987,0.002714726,0.022681557,3.2953262,0.32953262,2.4016497e-31,0.012824165,0.0064120824
2.508,137.04805,0.0027144346,0.022772303,3.2951496,0.32951495,8.72369e-33,0.012824165,0.0064120824
2.51,137.86949,0.0027141452,0.022863042,3.2949739,0.32949737,5.62438e-32,0.012824165,0.0064120824
2.512,138.6942,0.0027138577,0.022953773,3.2947993,0.32947993,5.683749e-31,0.012824165,0.0064120824
2.514,139.52216,0.0027135722,0.023044495,3.294626,0.3294626,4.7145124e-31,0.012824165,0.0064120824
2.516,140.3534,0.0027132884,0.023135211,3.2944536,0.32944536,4.6308718e-31,0.012824165,0.0064120824
2.518,141.1879,0.0027130065,0.023225917,3.2942824,0.32942826,6.584137e-20,0.012824165,0.0064120824
2.52,142.02565,0.0027127264,0.023316616,3.2941124,0.32941124,9.349895e-20,0.012824165,0.0064120824
2.522,142.86668,0.0027124481,0.023407307,3.2939434,0.32939434,9.349619e-20,0.012824165,0.0064120824
2.524,143.71098,0.0027121718,0.02349799,3.2937756,0.32937756,4.5560144e-31,0.012824165,0.0064120824
2.526,144.55853,0.002711897,0.023588663,3.293609,0.32936087,1.1815503e-31,0.012824165,0.0064120824
2.528,145.40936,0.002711624,0.023679331,3.293443,0.3293443,1.1127507e-31,0.012824165,0.0064120824
2.53,146.26344,0.0027113527,0.02376999,3.2932782,0.32932782,9.3388064e-20,0.012824165,0.0064120824
2.532,147.1208,0.002711083,0.023860639,3.2931147,0.32931146,4.4260122e-32,0.012824165,0.0064120824
2.534,147.98141,0.0027108153,0.02395128,3.2929518,0.3292952,8.276068e-32,0.012824165,0.0064120824
2.536,148.8453,0.0027105492,0.024041915,3.2927902,0.329279,1.664953e-20,0.012824165,0.0064120824
2.538,149.71243,0.0027102847,0.024132542,3.2926295,0.32926294,2.5540372e-33,0.012824165,0.0064120824
2.54,150.58284,0.0027100206,0.024223162,3.2924693,0.3292469,1.9981342e-32,0.012824165,0.0064120824
2.542,151.45651,0.002709758,0.024313772,3.2923095,0.32923096,3.7890767e-32,0.012824165,0.0064120824
2.544,152.33344,0.0027094965,0.024404375,3.292151,0.32921508,3.832293e-32,0.012824165,0.0064120824
2.546,153.21362,0.0027092367,0.024494968,3.291993,0.32919928,1.9236788e-31,0.012824165,0.0064120824
2.548,154.09708,0.002708978,0.024585554,3.2918358,0.32918358,1.884404e-19,0.012824165,0.0064120824
2.55,154.98378,0.0027087207,0.024676133,3.2916796,0.32916796,2.5653902e-31,0.012824165,0.0064120824
2.552,155.87376,0.0027084649,0.024766704,3.291524,0.3291524,2.5670347e-31,0.012824165,0.0064120824
2.554,156.76698,0.0027082101,0.024857266,3.2913692,0.32913694,3.7753288e-19,0.012824165,0.0064120824
2.556,157.66347,0.0027079566,0.02494782,3.2912152,0.32912153,1.617478e-31,0.012824165,0.0064120824
2.558,158.56323,0.0027077044,0.025038367,3.2910619,0.32910618,5.878809e-31,0.012824165,0.0064120824
2.56,159.46623,0.0027074534,0.025128905,3.2909093,0.32909095,1.2918249e-19,0.012824165,0.0064120824
2.562,160.3725,0.0027072036,0.025219437,3.2907577,0.32907575,1.7354149e-31,0.012824165,0.0064120824
2.564,161.28204,0.002706955,0.025309958,3.2906065,0.32906064,5.579732e-19,0.012824165,0.0064120824
2.566,162.19482,0.0027067075,0.025400473,3.290456,0.3290456,4.5811733e-31,0.012824165,0.0064120824
2.568,163.11087,0.0027064611,0.025490979,3.2903063,0.32903063,7.1562563e-31,0.012824165,0.0064120824
2.57,164.03018,0.002706216,0.025581477,3.290157,0.3290157,2.0916533e-31,0.012824165,0.0064120824
2.572,164.95273,0.0027059717,0.025671968,3.2900088,0.32900086,2.1318314e-31,0.012824165,0.0064120824
2.574,165.87856,0.0027057286,0.02576245,3.289861,0.3289861,6.506843e-32,0.012824165,0.0064120824
2.576,166.80763,0.0027054865,0.025852926,3.2897139,0.3289714,1.1015904e-19,0.012824165,0.0064120824
2.578,167.73997,0.0027052455,0.025943391,3.2895672,0.32895672,3.265404e-32,0.012824165,0.0064120824
2.58,168.67555,0.0027050057,0.02603385,3.2894213,0.32894215,2.634534e-31,0.012824165,0.0064120824
2.582,169.61441,0.0027047668,0.0261243,3.2892761,0.3289276,3.7127116e-32,0.012824165,0.0064120824
2.584,170.5565,0.0027045289,0.026214743,3.2891314,0.32891315,3.3056142e-31,0.012824165,0.0064120824
2.586,171.50186,0.0027042918,0.026305178,3.2889874,0.32889873,5.185437e-31,0.012824165,0.0064120824
2.588,172.45047,0.002704056,0.026395606,3.2888439,0.3288844,3.2440731e-31,0.012824165,0.0064120824
2.59,173.40234,0.0027038208,0.026486024,3.288701,0.3288701,4.846798e-31,0.012824165,0.0064120824
2.592,174.35748,0.0027035868,0.026576435,3.2885587,0.32885587,8.735091e-31,0.012824165,0.0064120824
2.594,175.31586,0.0027033538,0.026666837,3.2884169,0.3288417,1.1464467e-18,0.012824165,0.0064120824
2.596,176.27748,0.0027031216,0.026757233,3.2882757,0.32882756,7.0378145e-19,0.012824165,0.0064120824
2.598,177.24237,0.0027028904,0.02684762,3.288135,0.3288135,2.5352037e-30,0.012824165,0.0064120824
2.6,178.21051,0.0027026602,0.026937999,3.2879949,0.3287995,8.9691007e-32,0.012824165,0.0064120824
2.602,179.18192,0.0027024306,0.027028369,3.2878554,0.32878554,1.2948271e-18,0.012824165,0.0064120824
2.604,180.15656,0.0027022022,0.027118731,3.2877164,0.32877162,1.7271727e-30,0.012824165,0.0064120824
2.606,181.13446,0.0027019745,0.027209086,3.2875779,0.3287578,1.6998491e-18,0.012824165,0.0064120824
2.608,182.1156,0.0027017477,0.027299434,3.2874398,0.328744,1.7724406e-31,0.012824165,0.0064120824
2.61,183.1,0.0027015219,0.027389774,3.2873025,0.32873026,2.0515404e-19,0.012824165,0.0064120824
2.612,184.08768,0.0027012967,0.027480105,3.2871656,0.32871655,1.6107523e-18,0.012824165,0.0064120824
2.614,185.07858,0.0027010725,0.027570428,3.287029,0.32870293,4.5456004e-31,0.012824165,0.0064120824
2.616,186.07274,0.0027008492,0.027660742,3.2868934,0.32868934,4.439144e-19,0.012824165,0.0064120824
2.618,187.07016,0.0027006269,0.02775105,3.286758,0.32867578,9.786041e-19,0.012824165,0.0064120824
2.62,188.07082,0.0027004052,0.02784135,3.286623,0.3286623,4.2640333e-30,0.012824165,0.0064120824
2.622,189.07474,0.0027001845,0.027931642,3.2864888,0.32864887,3.6695213e-30,0.012824165,0.0064120824
2.624,190.0819,0.0026999647,0.028021924,3.2863548,0.32863548,1.9681904e-18,0.012824165,0.0064120824
2.626,191.09232,0.0026997456,0.028112201,3.2862215,0.32862216,3.0572824e-31,0.012824165,0.0064120824
2.628,192.10597,0.0026995272,0.028202469,3.2860887,0.32860887,1.1827846e-30,0.012824165,0.0064120824
2.63,193.1229,0.00269931,0.028292729,3.2859564,0.32859564,8.900226e-19,0.012824165,0.0064120824
2.632,194.14305,0.0026990934,0.02838298,3.2858245,0.32858247,6.735952e-31,0.012824165,0.0064120824
2.634,195.16647,0.0026988776,0.028473224,3.2856932,0.32856932,1.125017e-31,0.012824165,0.0064120824
2.636,196.19313,0.0026986627,0.02856346,3.2855625,0.32855624,3.165201e-19,0.012824165,0.0064120824
2.638,197.22304,0.0026984487,0.028653689,3.285432,0.32854322,4.2807183e-31,0.012824165,0.0064120824
2.64,198.2562,0.0026982354,0.028743908,3.2853024,0.32853025,5.6951173e-31,0.012824165,0.0064120824
2.642,199.2926,0.002698023,0.028834121,3.2851732,0.32851732,4.007183e-30,0.012824165,0.0064120824
2.644,200.33224,0.0026978117,0.028924325,3.2850444,0.32850444,2.3897897e-31,0.012824165,0.0064120824
2.646,201.37515,0.002697601,0.02901452,3.2849162,0.3284916,1.7514919e-19,0.012824165,0.0064120824
2.648,202.4213,0.0026973912,0.02910471,3.2847884,0.32847884,1.5904728e-31,0.012824165,0.0064120824
2.65,203.47069,0.0026971821,0.02919489,3.284661,0.32846612,2.5201132e-31,0.012824165,0.0064120824
2.652,204.52333,0.002696974,0.029285064,3.2845345,0.32845345,1.799814e-31,0.012824165,0.0064120824
2.654,205.57922,0.0026967668,0.029375227,3.284408,0.32844082,2.5724786e-31,0.012824165,0.0064120824
2.656,206.63835,0.0026965605,0.029465385,3.2842824,0.32842824,1.8280783e-31,0.012824165,0.0064120824
2.658,207.70071,0.002696355,0.029555533,3.2841573,0.32841575,1.1349426e-31,0.012824165,0.0064120824
2.66,208.76634,0.0026961497,0.029645674,3.2840323,0.32840323,8.923779e-32,0.012824165,0.0064120824
2.662,209.8352,0.002695944,0.029735807,3.283907,0.3283907,1.7388199e-31,0.012824165,0.0064120824
2.664,210.90732,0.0026957383,0.029825933,3.2837818,0.3283782,2.2131702e-31,0.012824165,0.0064120824
2.666,211.98267,0.0026955337,0.02991605,3.283657,0.3283657,4.318494e-31,0.012824165,0.0064120824
2.668,213.06128,0.0026953297,0.030006161,3.2835329,0.3283533,5.9423926e-19,0.012824165,0.0064120824
2.67,214.14311,0.0026951262,0.03009626,3.2834089,0.3283409,7.8667956e-31,0.012824165,0.0064120824
2.672,215.22821,0.0026949234,0.030186355,3.2832854,0.32832855,2.193747e-31,0.012824165,0.0064120824
2.674,216.31653,0.0026947213,0.030276442,3.2831624,0.32831624,1.465346e-30,0.012824165,0.0064120824
2.676,217.40811,0.0026945197,0.03036652,3.2830396,0.32830396,2.1639601e-18,0.012824165,0.0064120824
2.678,218.50291,0.0026943188,0.03045659,3.282917,0.3282917,5.4685215e-31,0.012824165,0.0064120824
2.68,219.60098,0.0026941185,0.030546652,3.2827952,0.32827953,1.20016e-18,0.012824165,0.0064120824
2.682,220.70229,0.002693919,0.030636705,3.2826736,0.32826737,8.274662e-31,0.012824165,0.0064120824
2.684,221.80682,0.00269372,0.030726751,3.2825522,0.32825524,1.643408e-30,0.012824165,0.0064120824
2.686,222.91461,0.0026935216,0.030816792,3.2824314,0.32824314,6.324322e-31,0.012824165,0.0064120824
2.688,224.02563,0.002693324,0.03090682,3.282311,0.3282311,3.5464616e-30,0.012824165,0.0064120824
2.69,225.1399,0.002693127,0.030996844,3.2821908,0.3282191,1.0763439e-18,0.012824165,0.0064120824
2.692,226.25742,0.0026929304,0.031086858,3.282071,0.3282071,3.088762e-32,0.012824165,0.0064120824
2.694,227.37814,0.0026927346,0.031176867,3.2819517,0.32819518,2.2839803e-18,0.012824165,0.0064120824
2.696,228.50214,0.0026925392,0.031266864,3.2818327,0.32818326,6.5457027e-31,0.012824165,0.0064120824
2.698,229.62938,0.0026923446,0.031356856,3.2817142,0.32817143,1.2218766e-30,0.012824165,0.0064120824
2.7,230.75983,0.0026921507,0.03144684,3.281596,0.3281596,2.4596907e-30,0.012824165,0.0064120824
2.702,231.89352,0.0026919574,0.031536818,3.2814782,0.3281478,2.054622e-30,0.012824165,0.0064120824
2.704,233.03049,0.0026917646,0.031626783,3.2813606,0.32813606,8.9733424e-30,0.012824165,0.0064120824
2.706,234.17065,0.0026915725,0.031716745,3.2812436,0.32812434,1.2055044e-18,0.012824165,0.0064120824
2.708,235.31409,0.0026913811,0.031806696,3.281127,0.3281127,7.4395834e-31,0.012824165,0.0064120824
2.71,236.46074,0.0026911902,0.03189664,3.2810106,0.32810107,2.895826e-30,0.012824165,0.0064120824
2.712,237.61064,0.002691,0.031986576,3.2808945,0.32808948,2.8066916e-30,0.012824165,0.0064120824
2.714,238.76378,0.0026908105,0.032076504,3.2807791,0.3280779,1.3217754e-30,0.012824165,0.0064120824
2.716,239.92015,0.0026906217,0.032166425,3.280664,0.32806638,4.1357803e-31,0.012824165,0.0064120824
2.718,241.07977,0.0026904333,0.03225634,3.280549,0.3280549,9.874027e-31,0.012824165,0.0064120824
2.72,242.2426,0.0026902459,0.032346245,3.2804348,0.32804346,7.4856656e-19,0.012824165,0.0064120824
2.722,243.4087,0.002690059,0.03243614,3.280321,0.32803208,5.049425e-31,0.012824165,0.0064120824
2.724,244.57802,0.0026898724,0.03252603,3.2802072,0.32802072,5.8235666e-19,0.012824165,0.0064120824
2.726,245.75056,0.0026896868,0.03261591,3.280094,0.3280094,8.251989e-31,0.012824165,0.0064120824
2.728,246.92636,0.002689502,0.032705784,3.2799811,0.3279981,2.5142938e-30,0.012824165,0.0064120824
2.73,248.1054,0.0026893176,0.03279565,3.2798688,0.32798687,1.6742991e-30,0.012824165,0.0064120824
2.732,249.28764,0.0026891339,0.032885507,3.2797568,0.3279757,5.211197e-31,0.012824165,0.0064120824
2.734,250.47314,0.0026889509,0.032975357,3.2796452,0.3279645,1.9465299e-31,0.012824165,0.0064120824
2.736,251.66188,0.0026887686,0.0330652,3.279534,0.3279534,6.1365714e-31,0.012824165,0.0064120824
