Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,eSAC2A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.656,3025.8833,0.002279264,0.12361816,2.4975772,0.3019484,6.6298253e-31,0.012824165,0.0064120824
4.658,3030.3352,0.0022794204,0.12370659,2.497703,0.30195877,2.6534382e-19,0.012824165,0.0064120824
4.66,3034.79,0.0022795768,0.12379501,2.4978282,0.30196914,1.4475966e-30,0.012824165,0.0064120824
4.662,3039.2485,0.0022797333,0.12388342,2.4979532,0.30197948,5.1042157e-32,0.012824165,0.0064120824
4.664,3043.7097,0.002279891,0.12397182,2.4980772,0.3019899,9.60289e-33,0.012824165,0.0064120824
4.666,3048.1746,0.00228005,0.12406022,2.4982002,0.30200046,1.0333838e-18,0.012824165,0.0064120824
4.668,3052.642,0.0022802092,0.12414861,2.4983227,0.302011,4.0462927e-30,0.012824165,0.0064120824
4.67,3057.113,0.0022803685,0.12423699,2.4984448,0.30202156,7.430825e-30,0.012824165,0.0064120824
4.672,3061.5872,0.002280528,0.124325365,2.4985664,0.3020321,4.2863602e-30,0.012824165,0.0064120824
4.674,3066.0645,0.0022806874,0.124413736,2.4986877,0.3020427,3.4516787e-30,0.012824165,0.0064120824
4.676,3070.5452,0.0022808472,0.12450209,2.4988086,0.30205324,5.1727394e-30,0.012824165,0.0064120824
4.678,3075.0288,0.002281007,0.12459045,2.4989288,0.30206382,1.8608808e-29,0.012824165,0.0064120824
4.68,3079.5156,0.0022811666,0.1246788,2.4990487,0.3020744,1.0401492e-17,0.012824165,0.0064120824
4.682,3084.0056,0.0022813266,0.12476714,2.4991682,0.302085,8.8523595e-18,0.012824165,0.0064120824
4.684,3088.4988,0.0022814868,0.12485547,2.4992874,0.3020956,1.7564454e-29,0.012824165,0.0064120824
4.686,3092.9954,0.0022816467,0.1249438,2.4994059,0.3021062,3.8561146e-30,0.012824165,0.0064120824
4.688,3097.4949,0.002281807,0.12503211,2.499524,0.3021168,2.1444133e-29,0.012824165,0.0064120824
4.69,3101.9976,0.0022819673,0.12512043,2.499642,0.30212742,2.1634481e-29,0.012824165,0.0064120824
4.692,3106.5037,0.0022821277,0.12520874,2.4997592,0.30213803,4.3919994e-30,0.012824165,0.0064120824
4.694,3111.0127,0.0022822882,0.12529702,2.499876,0.30214864,6.5558e-30,0.012824165,0.0064120824
4.696,3115.525,0.0022824488,0.12538533,2.4999926,0.30215928,6.1010444e-30,0.012824165,0.0064120824
4.698,3120.0405,0.0022826095,0.1254736,2.5001087,0.30216992,6.5627513e-29,0.012824165,0.0064120824
4.7,3124.559,0.0022827701,0.12556188,2.5002244,0.30218056,7.452904e-29,0.012824165,0.0064120824
4.702,3129.081,0.002282931,0.12565015,2.5003395,0.3021912,4.0194755e-28,0.012824165,0.0064120824
4.704,3133.606,0.002283092,0.12573841,2.5004544,0.30220184,2.6389391e-17,0.012824165,0.0064120824
4.706,3138.1343,0.0022832528,0.12582667,2.5005689,0.3022125,4.3535367e-29,0.012824165,0.0064120824
4.708,3142.6655,0.002283414,0.12591492,2.5006828,0.30222315,8.327958e-18,0.012824165,0.0064120824
4.71,3147.2002,0.002283575,0.12600316,2.5007963,0.30223382,1.5259929e-28,0.012824165,0.0064120824
4.712,3151.7378,0.0022837361,0.1260914,2.5009093,0.30224448,2.4009344e-17,0.012824165,0.0064120824
4.714,3156.2788,0.0022838975,0.12617964,2.501022,0.30225515,6.9826973e-29,0.012824165,0.0064120824
4.716,3160.8228,0.0022840588,0.12626785,2.5011344,0.30226582,7.72667e-29,0.012824165,0.0064120824
4.718,3165.37,0.0022842202,0.12635607,2.5012465,0.30227652,4.159528e-29,0.012824165,0.0064120824
4.72,3169.9207,0.0022843815,0.12644427,2.5013578,0.3022872,4.4856843e-29,0.012824165,0.0064120824
4.722,3174.474,0.0022845431,0.12653247,2.501469,0.3022979,1.4027375e-29,0.012824165,0.0064120824
4.724,3179.0308,0.0022847047,0.12662067,2.5015798,0.3023086,1.5103504e-28,0.012824165,0.0064120824
4.726,3183.5908,0.0022848665,0.12670885,2.50169,0.30231926,1.7336258e-28,0.012824165,0.0064120824
4.728,3188.154,0.002285028,0.12679704,2.5017998,0.30232996,1.9971796e-17,0.012824165,0.0064120824
4.73,3192.7202,0.00228519,0.1268852,2.5019093,0.3023407,3.0001375e-29,0.012824165,0.0064120824
4.732,3197.2896,0.0022853517,0.12697336,2.5020185,0.3023514,6.7599196e-29,0.012824165,0.0064120824
4.734,3201.8625,0.0022855138,0.12706153,2.502127,0.30236208,6.359788e-29,0.012824165,0.0064120824
4.736,3206.4382,0.0022856756,0.12714967,2.5022352,0.3023728,2.1001067e-28,0.012824165,0.0064120824
4.738,3211.017,0.0022858377,0.12723783,2.5023432,0.3023835,7.351586e-29,0.012824165,0.0064120824
4.74,3215.5994,0.002286,0.12732595,2.5024507,0.30239424,4.1936677e-28,0.012824165,0.0064120824
4.742,3220.1846,0.002286162,0.12741409,2.5025578,0.30240497,2.077922e-28,0.012824165,0.0064120824
4.744,3224.7732,0.002286324,0.12750222,2.5026643,0.3024157,1.650316e-28,0.012824165,0.0064120824
4.746,3229.3647,0.0022864863,0.12759033,2.5027707,0.30242643,3.80012e-17,0.012824165,0.0064120824
4.748,3233.9597,0.0022866486,0.12767844,2.5028765,0.30243716,1.942844e-28,0.012824165,0.0064120824
4.75,3238.5576,0.0022868111,0.12776653,2.5029821,0.3024479,1.464206e-28,0.012824165,0.0064120824
4.752,3243.159,0.0022869734,0.12785463,2.5030873,0.30245864,2.9639273e-29,0.012824165,0.0064120824
4.754,3247.7632,0.002287136,0.12794273,2.503192,0.30246937,2.8787046e-28,0.012824165,0.0064120824
4.756,3252.3708,0.0022872982,0.1280308,2.5032964,0.3024801,1.2767422e-28,0.012824165,0.0064120824
4.758,3256.9814,0.0022874607,0.12811889,2.5034003,0.30249086,2.8233822e-28,0.012824165,0.0064120824
4.76,3261.5955,0.0022876232,0.12820695,2.5035038,0.30250162,1.67636e-28,0.012824165,0.0064120824
4.762,3266.2124,0.002287786,0.128295,2.503607,0.30251235,3.783857e-17,0.012824165,0.0064120824
4.764,3270.8328,0.0022879485,0.12838306,2.5037098,0.3025231,3.5063726e-17,0.012824165,0.0064120824
4.766,3275.456,0.0022881113,0.1284711,2.5038123,0.30253386,2.7464115e-17,0.012824165,0.0064120824
4.768,3280.0828,0.0022882738,0.12855914,2.5039144,0.30254462,4.4893514e-28,0.012824165,0.0064120824
4.77,3284.7124,0.0022884365,0.12864718,2.504016,0.30255538,9.022492e-30,0.012824165,0.0064120824
4.772,3289.3452,0.0022885993,0.12873521,2.5041173,0.30256614,1.7227016e-29,0.012824165,0.0064120824
4.774,3293.9814,0.0022887622,0.12882322,2.504218,0.3025769,1.1428899e-28,0.012824165,0.0064120824
4.776,3298.6206,0.002288925,0.12891124,2.5043187,0.30258766,4.6982793e-29,0.012824165,0.0064120824
4.778,3303.2632,0.0022890877,0.12899925,2.5044188,0.30259842,1.6538677e-28,0.012824165,0.0064120824
4.78,3307.9084,0.0022892507,0.12908724,2.5045187,0.30260918,2.089812e-28,0.012824165,0.0064120824
4.782,3312.5574,0.0022894135,0.12917523,2.5046182,0.30261993,1.3827042e-17,0.012824165,0.0064120824
4.784,3317.2092,0.0022895765,0.12926322,2.504717,0.30263072,5.2500977e-29,0.012824165,0.0064120824
4.786,3321.8645,0.0022897394,0.1293512,2.5048158,0.30264148,1.5499175e-28,0.012824165,0.0064120824
4.788,3326.5225,0.0022899024,0.12943916,2.5049143,0.30265224,3.7421153e-29,0.012824165,0.0064120824
4.79,3331.184,0.0022900654,0.12952712,2.5050123,0.30266303,2.4348998e-28,0.012824165,0.0064120824
4.792,3335.8484,0.0022902284,0.12961508,2.5051098,0.3026738,1.1745041e-29,0.012824165,0.0064120824
4.794,3340.5164,0.0022903914,0.12970303,2.505207,0.30268455,3.7888793e-17,0.012824165,0.0064120824
4.796,3345.1873,0.0022905543,0.12979098,2.5053039,0.30269533,2.3989114e-28,0.012824165,0.0064120824
4.798,3349.861,0.0022907173,0.12987891,2.5054004,0.3027061,3.2440063e-29,0.012824165,0.0064120824
4.8,3354.5386,0.0022908803,0.12996684,2.5054965,0.30271688,1.0509902e-28,0.012824165,0.0064120824
4.802,3359.2188,0.0022910435,0.13005476,2.5055923,0.30272764,4.166421e-29,0.012824165,0.0064120824
4.804,3363.9026,0.0022912065,0.13014267,2.5056877,0.30273843,1.4711724e-28,0.012824165,0.0064120824
4.806,3368.589,0.0022913695,0.13023059,2.5057828,0.3027492,8.259021e-29,0.012824165,0.0064120824
4.808,3373.279,0.0022915327,0.1303185,2.5058775,0.30275998,3.5302411e-28,0.012824165,0.0064120824
4.81,3377.9722,0.0022916957,0.13040638,2.505972,0.30277073,4.4327474e-29,0.012824165,0.0064120824
4.812,3382.6685,0.0022918587,0.13049427,2.5060658,0.30278152,2.584623e-17,0.012824165,0.0064120824
4.814,3387.3677,0.0022920219,0.13058215,2.5061595,0.30279228,1.0564759e-29,0.012824165,0.0064120824
4.816,3392.0703,0.0022921849,0.13067003,2.506253,0.30280304,6.217517e-29,0.012824165,0.0064120824
4.818,3396.776,0.002292348,0.13075788,2.506346,0.30281383,3.1476874e-28,0.012824165,0.0064120824
4.82,3401.4849,0.002292511,0.13084576,2.5064385,0.3028246,6.973081e-29,0.012824165,0.0064120824
4.822,3406.197,0.002292674,0.1309336,2.5065308,0.30283538,2.318893e-29,0.012824165,0.0064120824
4.824,3410.912,0.0022928372,0.13102144,2.5066228,0.30284613,1.547715e-29,0.012824165,0.0064120824
4.826,3415.6306,0.0022930002,0.13110928,2.5067143,0.3028569,3.591064e-17,0.012824165,0.0064120824
4.828,3420.352,0.0022931632,0.13119712,2.5068054,0.30286768,2.6218364e-29,0.012824165,0.0064120824
4.83,3425.0767,0.0022933262,0.13128494,2.5068965,0.30287844,1.9771511e-17,0.012824165,0.0064120824
4.832,3429.8044,0.0022934894,0.13137276,2.5069869,0.3028892,1.8385544e-29,0.012824165,0.0064120824
4.834,3434.5356,0.0022936524,0.13146058,2.5070772,0.30289996,8.151844e-29,0.012824165,0.0064120824
4.836,3439.2698,0.0022938154,0.13154837,2.507167,0.30291072,1.0095377e-28,0.012824165,0.0064120824
4.838,3444.007,0.0022939784,0.13163617,2.5072565,0.30292147,1.5629208e-28,0.012824165,0.0064120824
4.84,3448.7476,0.0022941413,0.13172397,2.507346,0.30293223,4.5379347e-17,0.012824165,0.0064120824
4.842,3453.4912,0.002294304,0.13181175,2.5074346,0.302943,1.0935657e-18,0.012824165,0.0064120824
4.844,3458.238,0.002294467,0.13189952,2.5075233,0.30295375,9.167796e-29,0.012824165,0.0064120824
4.846,3462.9878,0.00229463,0.13198729,2.5076115,0.3029645,9.875315e-30,0.012824165,0.0064120824
4.848,3467.741,0.0022947928,0.13207506,2.5076993,0.30297527,4.5300043e-30,0.012824165,0.0064120824
4.85,3472.4973,0.0022949558,0.13216281,2.507787,0.30298603,1.3988481e-17,0.012824165,0.0064120824
4.852,3477.2568,0.0022951185,0.13225056,2.507874,0.30299675,4.6990136e-29,0.012824165,0.0064120824
4.854,3482.0193,0.0022952813,0.1323383,2.507961,0.3030075,5.277855e-29,0.012824165,0.0064120824
4.856,3486.7852,0.002295444,0.13242604,2.5080476,0.30301824,2.5141743e-29,0.012824165,0.0064120824
4.858,3491.554,0.0022956068,0.13251378,2.508134,0.303029,1.2372434e-29,0.012824165,0.0064120824
4.86,3496.3262,0.0022957695,0.1326015,2.5082197,0.30303973,1.7255345e-29,0.012824165,0.0064120824
4.862,3501.1016,0.0022959323,0.13268921,2.5083053,0.30305046,3.9596725e-30,0.012824165,0.0064120824
4.864,3505.8796,0.0022960948,0.13277692,2.5083907,0.3030612,2.1954894e-29,0.012824165,0.0064120824
4.866,3510.6614,0.0022962573,0.13286461,2.5084755,0.30307192,3.9140024e-30,0.012824165,0.0064120824
4.868,3515.446,0.00229642,0.13295232,2.5085602,0.30308264,9.385291e-30,0.012824165,0.0064120824
4.87,3520.234,0.0022965823,0.13304,2.5086446,0.30309337,7.145363e-30,0.012824165,0.0064120824
4.872,3525.025,0.0022967448,0.13312767,2.5087285,0.3031041,5.235595e-18,0.012824165,0.0064120824
4.874,3529.819,0.0022969074,0.13321535,2.5088124,0.3031148,2.3341618e-18,0.012824165,0.0064120824
4.876,3534.6165,0.0022970696,0.13330302,2.5088956,0.30312553,1.1818179e-30,0.012824165,0.0064120824
4.878,3539.417,0.0022972322,0.13339068,2.5089788,0.30313623,2.696864e-30,0.012824165,0.0064120824
4.88,3544.2207,0.0022973944,0.13347833,2.5090616,0.30314696,1.272038e-31,0.012824165,0.0064120824
4.882,3549.0273,0.0022975586,0.13356598,2.509143,0.30315778,2.416084e-30,0.012824165,0.0064120824
4.884,3553.8374,0.0022977227,0.13365361,2.5092242,0.3031686,1.9625772e-30,0.012824165,0.0064120824
4.886,3558.6504,0.0022978866,0.13374124,2.509305,0.3031794,9.658235e-31,0.012824165,0.0064120824
4.888,3563.4666,0.0022980508,0.13382888,2.5093856,0.30319026,3.593075e-31,0.012824165,0.0064120824
4.89,3568.2864,0.0022982147,0.1339165,2.509466,0.30320108,6.1641212e-30,0.012824165,0.0064120824
4.892,3573.1086,0.0022983789,0.1340041,2.5095458,0.3032119,9.309077e-31,0.012824165,0.0064120824
4.894,3577.9343,0.002298543,0.1340917,2.5096254,0.30322272,2.33218e-29,0.012824165,0.0064120824
4.896,3582.7634,0.002298707,0.13417931,2.5097046,0.30323353,2.824442e-29,0.012824165,0.0064120824
4.898,3587.5955,0.002298871,0.1342669,2.5097835,0.30324435,4.9472106e-29,0.012824165,0.0064120824
4.9,3592.4307,0.002299035,0.13435449,2.509862,0.30325517,1.1329098e-17,0.012824165,0.0064120824
4.902,3597.269,0.0022991989,0.13444206,2.5099404,0.303266,2.4895725e-29,0.012824165,0.0064120824
4.904,3602.1104,0.002299363,0.13452964,2.510018,0.3032768,2.3896426e-29,0.012824165,0.0064120824
4.906,3606.955,0.002299527,0.1346172,2.5100958,0.30328763,2.2775546e-29,0.012824165,0.0064120824
4.908,3611.803,0.002299691,0.13470475,2.510173,0.30329844,7.778516e-30,0.012824165,0.0064120824
4.91,3616.654,0.002299855,0.1347923,2.51025,0.30330923,1.5475407e-29,0.012824165,0.0064120824
4.912,3621.508,0.002300019,0.13487984,2.5103269,0.30332005,1.580908e-17,0.012824165,0.0064120824
4.914,3626.3655,0.0023001828,0.13496739,2.5104032,0.30333087,2.4591428e-17,0.012824165,0.0064120824
4.916,3631.2258,0.0023003467,0.13505492,2.5104792,0.3033417,3.907857e-29,0.012824165,0.0064120824
4.918,3636.0894,0.0023005106,0.13514243,2.5105548,0.30335248,6.346369e-29,0.012824165,0.0064120824
4.92,3640.956,0.0023006746,0.13522995,2.5106301,0.3033633,3.992973e-30,0.012824165,0.0064120824
4.922,3645.826,0.0023008385,0.13531746,2.5107052,0.30337408,4.6086023e-29,0.012824165,0.0064120824
4.924,3650.699,0.0023010024,0.13540496,2.51078,0.3033849,1.8305684e-29,0.012824165,0.0064120824
4.926,3655.5752,0.002301166,0.13549246,2.5108545,0.3033957,1.36420455e-17,0.012824165,0.0064120824
4.928,3660.4546,0.00230133,0.13557994,2.5109286,0.30340648,1.2531492e-28,0.012824165,0.0064120824
4.93,3665.337,0.0023014937,0.13566743,2.5110023,0.3034173,2.70919e-29,0.012824165,0.0064120824
4.932,3670.2224,0.0023016576,0.1357549,2.511076,0.30342808,2.1198695e-17,0.012824165,0.0064120824
4.934,3675.1113,0.0023018213,0.13584237,2.5111492,0.30343887,5.855963e-29,0.012824165,0.0064120824
4.936,3680.0032,0.002301985,0.13592984,2.5112221,0.30344966,1.4610644e-28,0.012824165,0.0064120824
4.938,3684.8982,0.0023021486,0.1360173,2.5112946,0.30346045,2.1898435e-17,0.012824165,0.0064120824
4.94,3689.7964,0.0023023123,0.13610473,2.5113668,0.30347124,6.238904e-29,0.012824165,0.0064120824
4.942,3694.6978,0.002302476,0.13619217,2.5114388,0.30348203,5.7052184e-28,0.012824165,0.0064120824
4.944,3699.6025,0.0023026394,0.13627961,2.5115106,0.3034928,1.0394154e-28,0.012824165,0.0064120824
4.946,3704.5103,0.002302803,0.13636704,2.511582,0.30350357,1.4141548e-17,0.012824165,0.0064120824
4.948,3709.421,0.0023029665,0.13645446,2.511653,0.30351436,1.8251955e-28,0.012824165,0.0064120824
4.95,3714.3347,0.0023031302,0.13654187,2.5117238,0.30352515,1.4405156e-29,0.012824165,0.0064120824
4.952,3719.252,0.0023032937,0.13662928,2.5117943,0.3035359,3.9249032e-29,0.012824165,0.0064120824
4.954,3724.1719,0.0023034571,0.13671668,2.5118644,0.30354667,3.041115e-29,0.012824165,0.0064120824
4.956,3729.0955,0.0023036206,0.13680407,2.5119343,0.30355746,2.7691095e-17,0.012824165,0.0064120824
4.958,3734.0222,0.0023037838,0.13689145,2.512004,0.3035682,3.557617e-29,0.012824165,0.0064120824
4.96,3738.952,0.0023039472,0.13697883,2.5120733,0.30357897,9.39113e-29,0.012824165,0.0064120824
4.962,3743.8845,0.0023041104,0.13706622,2.5121422,0.30358973,7.046616e-29,0.012824165,0.0064120824
4.964,3748.8206,0.0023042737,0.13715358,2.5122108,0.3036005,2.590222e-28,0.012824165,0.0064120824
4.966,3753.7598,0.0023044369,0.13724093,2.5122793,0.30361122,6.682051e-29,0.012824165,0.0064120824
4.968,3758.702,0.0023046,0.13732828,2.5123475,0.30362198,8.505951e-28,0.012824165,0.0064120824
4.97,3763.6472,0.0023047633,0.13741563,2.5124154,0.30363274,1.5070554e-17,0.012824165,0.0064120824
4.972,3768.596,0.0023049263,0.13750297,2.512483,0.30364347,2.7504422e-28,0.012824165,0.0064120824
4.974,3773.5479,0.0023050893,0.1375903,2.51255,0.30365422,2.9922297e-28,0.012824165,0.0064120824
4.976,3778.5027,0.0023052522,0.13767762,2.512617,0.30366495,9.465018e-29,0.012824165,0.0064120824
4.978,3783.4607,0.0023054152,0.13776495,2.5126836,0.30367568,3.3767005e-28,0.012824165,0.0064120824
4.98,3788.4216,0.0023055782,0.13785225,2.5127501,0.3036864,6.28577e-28,0.012824165,0.0064120824
4.982,3793.3857,0.002305741,0.13793956,2.5128162,0.30369714,2.847559e-28,0.012824165,0.0064120824
4.984,3798.3533,0.002305904,0.13802686,2.512882,0.30370784,3.9306538e-28,0.012824165,0.0064120824
4.986,3803.324,0.0023060667,0.13811415,2.5129476,0.30371857,8.395584e-28,0.012824165,0.0064120824
4.988,3808.2976,0.0023062292,0.13820143,2.513013,0.3037293,1.681189e-28,0.012824165,0.0064120824
4.99,3813.2744,0.002306392,0.13828872,2.513078,0.30374,1.0017317e-27,0.012824165,0.0064120824
4.992,3818.2542,0.0023065545,0.13837598,2.5131426,0.3037507,5.162949e-28,0.012824165,0.0064120824
4.994,3823.2375,0.002306717,0.13846324,2.513207,0.3037614,1.795971e-28,0.012824165,0.0064120824
4.996,3828.2239,0.0023068795,0.1385505,2.513271,0.3037721,1.2030336e-28,0.012824165,0.0064120824
4.998,3833.2131,0.002307042,0.13863775,2.513335,0.3037828,8.7141054e-29,0.012824165,0.0064120824
5.0,3838.2058,0.0023072043,0.138725,2.5133986,0.3037935,1.1826105e-28,0.012824165,0.0064120824
5.002,3843.2012,0.0023073666,0.13881224,2.513462,0.30380416,1.0255414e-28,0.012824165,0.0064120824
5.004,3848.2002,0.0023075289,0.13889948,2.513525,0.30381486,9.569832e-29,0.012824165,0.0064120824
5.006,3853.202,0.0023076911,0.13898669,2.5135877,0.30382553,2.0491512e-28,0.012824165,0.0064120824
5.008,3858.207,0.0023078532,0.13907391,2.5136504,0.3038362,1.6351279e-28,0.012824165,0.0064120824
5.01,3863.2153,0.0023080152,0.13916112,2.5137126,0.30384687,4.609731e-17,0.012824165,0.0064120824
5.012,3868.2266,0.0023081773,0.13924833,2.5137746,0.30385754,4.8533825e-28,0.012824165,0.0064120824
5.014,3873.2415,0.0023083393,0.13933551,2.5138361,0.3038682,2.0389683e-28,0.012824165,0.0064120824
5.016,3878.2588,0.0023085012,0.13942271,2.5138977,0.30387884,3.787314e-17,0.012824165,0.0064120824
5.018,3883.2798,0.002308663,0.13950989,2.513959,0.3038895,4.872791e-28,0.012824165,0.0064120824
5.02,3888.3037,0.0023088248,0.13959707,2.5140197,0.30390015,2.3595836e-28,0.012824165,0.0064120824
5.022,3893.3308,0.0023089864,0.13968424,2.5140803,0.3039108,4.9158245e-28,0.012824165,0.0064120824
5.024,3898.3613,0.002309148,0.1397714,2.5141408,0.30392143,1.3640043e-28,0.012824165,0.0064120824
5.026,3903.3943,0.0023093096,0.13985856,2.514201,0.30393204,4.730725e-29,0.012824165,0.0064120824
5.028,3908.431,0.002309471,0.1399457,2.5142608,0.30394268,8.8105836e-29,0.012824165,0.0064120824
5.03,3913.4707,0.0023096325,0.14003284,2.5143204,0.3039533,2.6486547e-28,0.012824165,0.0064120824
5.032,3918.5134,0.0023097936,0.14011998,2.5143797,0.3039639,9.244922e-17,0.012824165,0.0064120824
5.034,3923.5593,0.002309955,0.14020711,2.5144389,0.3039745,1.216982e-29,0.012824165,0.0064120824
5.036,3928.6082,0.002310116,0.14029424,2.5144975,0.30398512,8.994691e-29,0.012824165,0.0064120824
5.038,3933.6604,0.0023102772,0.14038135,2.5145562,0.30399573,1.9364113e-28,0.012824165,0.0064120824
5.04,3938.7156,0.0023104383,0.14046846,2.5146143,0.3040063,1.9448528e-28,0.012824165,0.0064120824
5.042,3943.774,0.0023105992,0.14055556,2.5146725,0.3040169,3.1587177e-28,0.012824165,0.0064120824
5.044,3948.8354,0.00231076,0.14064266,2.5147302,0.3040275,1.6888924e-28,0.012824165,0.0064120824
5.046,3953.9006,0.0023109207,0.14072976,2.514788,0.30403805,1.0242339e-28,0.012824165,0.0064120824
5.048,3958.9683,0.0023110814,0.14081684,2.5148451,0.30404863,2.9404117e-17,0.012824165,0.0064120824
5.05,3964.0396,0.002311242,0.1409039,2.514902,0.3040592,8.708418e-29,0.012824165,0.0064120824
5.052,3969.1133,0.0023114027,0.14099097,2.514959,0.30406976,4.256815e-28,0.012824165,0.0064120824
5.054,3974.1904,0.0023115631,0.14107804,2.5150156,0.3040803,2.74936e-29,0.012824165,0.0064120824
5.056,3979.271,0.0023117233,0.1411651,2.5150719,0.30409086,5.089748e-29,0.012824165,0.0064120824
5.058,3984.3542,0.0023118837,0.14125215,2.515128,0.3041014,4.2084018e-17,0.012824165,0.0064120824
5.06,3989.4412,0.002312044,0.14133918,2.5151837,0.30411193,3.178178e-28,0.012824165,0.0064120824
5.062,3994.5308,0.0023122039,0.14142622,2.5152392,0.30412245,2.4239186e-29,0.012824165,0.0064120824
5.064,3999.6238,0.002312364,0.14151324,2.5152948,0.304133,6.580535e-29,0.012824165,0.0064120824
5.066,4004.7197,0.002312524,0.14160027,2.5153499,0.3041435,5.742077e-29,0.012824165,0.0064120824
5.068,4009.819,0.0023126837,0.14168727,2.5154047,0.304154,4.6171173e-29,0.012824165,0.0064120824
5.07,4014.9211,0.0023128435,0.14177428,2.5154593,0.3041645,4.610481e-29,0.012824165,0.0064120824
5.072,4020.0269,0.0023130032,0.14186129,2.5155137,0.30417502,4.776999e-29,0.012824165,0.0064120824
5.074,4025.1353,0.0023131627,0.14194828,2.5155678,0.3041855,4.225633e-29,0.012824165,0.0064120824
5.076,4030.247,0.0023133222,0.14203528,2.5156217,0.30419597,2.9034176e-29,0.012824165,0.0064120824
5.078,4035.3618,0.0023134814,0.14212225,2.5156753,0.30420646,5.860914e-29,0.012824165,0.0064120824
5.08,4040.48,0.0023136407,0.14220923,2.5157287,0.30421692,3.3231223e-29,0.012824165,0.0064120824
5.082,4045.6008,0.0023138,0.1422962,2.5157819,0.30422738,1.1620819e-29,0.012824165,0.0064120824
5.084,4050.7253,0.002313959,0.14238316,2.5158348,0.30423784,2.76976e-29,0.012824165,0.0064120824
5.086,4055.8525,0.002314118,0.1424701,2.5158875,0.3042483,9.887282e-31,0.012824165,0.0064120824
5.088,4060.9832,0.0023142768,0.14255705,2.51594,0.30425873,6.5404637e-31,0.012824165,0.0064120824
5.09,4066.1167,0.0023144356,0.142644,2.5159924,0.3042692,4.83675e-18,0.012824165,0.0064120824
5.092,4071.2534,0.002314594,0.14273094,2.5160444,0.3042796,2.1687178e-18,0.012824165,0.0064120824
5.094,4076.3933,0.0023147527,0.14281785,2.516096,0.30429003,1.5040156e-30,0.012824165,0.0064120824
5.096,4081.5361,0.0023149112,0.14290479,2.5161479,0.30430046,1.0352542e-31,0.012824165,0.0064120824
5.098,4086.6826,0.0023150702,0.14299169,2.5161986,0.3043109,3.43135e-31,0.012824165,0.0064120824
5.1,4091.8315,0.0023152295,0.14307861,2.5162492,0.30432135,6.2394e-18,0.012824165,0.0064120824
5.102,4096.984,0.0023153885,0.1431655,2.5162995,0.3043318,1.3647013e-30,0.012824165,0.0064120824
5.104,4102.1396,0.0023155476,0.1432524,2.5163496,0.30434227,1.182214e-29,0.012824165,0.0064120824
5.106,4107.2983,0.0023157066,0.14333929,2.5163994,0.3043527,1.1336315e-29,0.012824165,0.0064120824
5.108,4112.4604,0.0023158654,0.14342616,2.5164492,0.30436316,1.9849287e-29,0.012824165,0.0064120824
5.11,4117.625,0.0023160242,0.14351304,2.5164986,0.3043736,5.266852e-30,0.012824165,0.0064120824
5.112,4122.793,0.002316183,0.14359991,2.5165477,0.30438402,2.0000593e-29,0.012824165,0.0064120824
5.114,4127.9644,0.0023163415,0.14368677,2.5165966,0.30439445,2.9568577e-29,0.012824165,0.0064120824
5.116,4133.1387,0.0023165,0.14377362,2.5166452,0.30440485,1.4281682e-29,0.012824165,0.0064120824
5.118,4138.316,0.0023166586,0.14386047,2.5166936,0.3044153,2.0743513e-17,0.012824165,0.0064120824
5.12,4143.4966,0.002316817,0.1439473,2.5167418,0.3044257,2.224668e-28,0.012824165,0.0064120824
5.122,4148.68,0.0023169753,0.14403415,2.5167897,0.3044361,1.1118625e-28,0.012824165,0.0064120824
5.124,4153.867,0.0023171334,0.14412098,2.5168374,0.30444646,5.2509054e-29,0.012824165,0.0064120824
5.126,4159.0566,0.0023172917,0.14420779,2.5168848,0.30445686,1.2692525e-28,0.012824165,0.0064120824
5.128,4164.25,0.0023174495,0.1442946,2.5169322,0.30446723,5.025854e-29,0.012824165,0.0064120824
5.13,4169.4463,0.0023176076,0.14438142,2.5169792,0.30447763,4.3309648e-17,0.012824165,0.0064120824
5.132,4174.6455,0.0023177655,0.14446822,2.517026,0.304488,6.2111175e-29,0.012824165,0.0064120824
5.134,4179.848,0.0023179234,0.144555,2.5170724,0.30449837,3.2034587e-28,0.012824165,0.0064120824
5.136,4185.053,0.002318081,0.1446418,2.517119,0.30450872,4.047918e-17,0.012824165,0.0064120824
5.138,4190.262,0.0023182386,0.14472857,2.517165,0.3045191,1.4182471e-28,0.012824165,0.0064120824
5.14,4195.4736,0.0023183962,0.14481536,2.5172107,0.30452943,1.514969e-28,0.012824165,0.0064120824
5.142,4200.689,0.0023185536,0.14490211,2.5172565,0.30453977,3.6759317e-17,0.012824165,0.0064120824
5.144,4205.9067,0.002318711,0.14498888,2.5173018,0.3045501,3.3415145e-28,0.012824165,0.0064120824
5.146,4211.128,0.0023188684,0.14507563,2.517347,0.30456042,2.2296012e-28,0.012824165,0.0064120824
5.148,4216.3525,0.0023190256,0.14516237,2.517392,0.30457076,4.4445275e-29,0.012824165,0.0064120824
5.15,4221.5796,0.0023191827,0.14524911,2.5174367,0.30458108,5.3296784e-28,0.012824165,0.0064120824
5.152,4226.8105,0.0023193397,0.14533585,2.517481,0.3045914,7.398399e-29,0.012824165,0.0064120824
