Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.432,4703.643,0.0006365633,0.14833793,0.15957183,2.3294822e-29,0.012824165,0.0064120824
5.434,4708.985,0.0006363611,0.14841917,0.15954648,6.526622e-30,0.012824165,0.0064120824
5.436,4714.3296,0.0006361591,0.1485004,0.15952116,7.657383e-30,0.012824165,0.0064120824
5.438,4719.677,0.00063595746,0.14858161,0.15949588,5.434479e-29,0.012824165,0.0064120824
5.44,4725.027,0.0006357561,0.14866284,0.15947063,5.5666905e-29,0.012824165,0.0064120824
5.442,4730.3804,0.00063555513,0.14874405,0.15944542,1.8496467e-17,0.012824165,0.0064120824
5.444,4735.737,0.0006353544,0.14882524,0.15942024,4.1021224e-28,0.012824165,0.0064120824
5.446,4741.096,0.0006351539,0.14890645,0.15939508,1.569616e-29,0.012824165,0.0064120824
5.448,4746.458,0.0006349538,0.14898764,0.15936996,8.053268e-29,0.012824165,0.0064120824
5.45,4751.823,0.0006347539,0.14906883,0.15934488,2.7099216e-17,0.012824165,0.0064120824
5.452,4757.1914,0.00063455437,0.14915001,0.15931983,2.8957677e-17,0.012824165,0.0064120824
5.454,4762.562,0.00063435506,0.1492312,0.15929481,1.1125253e-29,0.012824165,0.0064120824
5.456,4767.9355,0.0006341561,0.14931236,0.15926982,3.0531544e-17,0.012824165,0.0064120824
5.458,4773.312,0.00063395745,0.14939353,0.15924488,1.7937934e-17,0.012824165,0.0064120824
5.46,4778.692,0.0006337591,0.14947468,0.15921997,3.3017695e-17,0.012824165,0.0064120824
5.462,4784.074,0.00063356094,0.14955585,0.15919508,8.963469e-18,0.012824165,0.0064120824
5.464,4789.46,0.00063336315,0.14963698,0.15917023,5.576248e-29,0.012824165,0.0064120824
5.466,4794.848,0.00063316565,0.14971814,0.1591454,3.828336e-17,0.012824165,0.0064120824
5.468,4800.2397,0.00063296844,0.14979927,0.15912062,7.5925575e-29,0.012824165,0.0064120824
5.47,4805.634,0.0006327715,0.1498804,0.15909585,5.30127e-29,0.012824165,0.0064120824
5.472,4811.031,0.00063257484,0.14996153,0.15907113,7.3505945e-29,0.012824165,0.0064120824
5.474,4816.431,0.0006323785,0.15004264,0.15904646,2.2237444e-17,0.012824165,0.0064120824
5.476,4821.8345,0.00063218246,0.15012376,0.1590218,1.9932761e-17,0.012824165,0.0064120824
5.478,4827.2397,0.0006319867,0.15020487,0.15899716,8.144517e-29,0.012824165,0.0064120824
5.48,4832.649,0.0006317912,0.15028597,0.15897258,2.4969935e-28,0.012824165,0.0064120824
5.482,4838.0605,0.000631596,0.15036707,0.15894802,1.7589349e-17,0.012824165,0.0064120824
5.484,4843.4756,0.0006314011,0.15044816,0.15892349,9.3422724e-30,0.012824165,0.0064120824
5.486,4848.8926,0.0006312065,0.15052925,0.158899,1.3368163e-28,0.012824165,0.0064120824
5.488,4854.3135,0.00063101214,0.15061033,0.15887453,2.0854983e-28,0.012824165,0.0064120824
5.49,4859.737,0.00063081813,0.1506914,0.1588501,3.3921932e-17,0.012824165,0.0064120824
5.492,4865.163,0.00063062436,0.15077247,0.15882571,1.2092927e-28,0.012824165,0.0064120824
5.494,4870.5923,0.0006304309,0.15085353,0.15880133,1.7743022e-17,0.012824165,0.0064120824
5.496,4876.025,0.0006302377,0.15093459,0.158777,2.6541463e-29,0.012824165,0.0064120824
5.498,4881.46,0.0006300448,0.15101564,0.15875271,1.0832586e-28,0.012824165,0.0064120824
5.5,4886.898,0.0006298521,0.15109669,0.15872844,1.0864611e-28,0.012824165,0.0064120824
5.502,4892.339,0.0006296598,0.15117773,0.15870419,1.2758454e-29,0.012824165,0.0064120824
5.504,4897.7827,0.0006294678,0.15125877,0.15867999,9.958511e-18,0.012824165,0.0064120824
5.506,4903.229,0.000629276,0.15133978,0.15865582,5.4263257e-29,0.012824165,0.0064120824
5.508,4908.6787,0.0006290845,0.15142082,0.15863167,4.6397428e-29,0.012824165,0.0064120824
5.51,4914.132,0.00062889326,0.15150183,0.15860756,5.408373e-29,0.012824165,0.0064120824
5.512,4919.587,0.00062870234,0.15158284,0.15858349,3.3587108e-29,0.012824165,0.0064120824
5.514,4925.0454,0.00062851165,0.15166385,0.15855944,3.5116402e-30,0.012824165,0.0064120824
5.516,4930.507,0.0006283213,0.15174486,0.15853542,8.688702e-18,0.012824165,0.0064120824
5.518,4935.971,0.0006281312,0.15182585,0.15851144,6.551626e-30,0.012824165,0.0064120824
5.52,4941.4385,0.0006279414,0.15190683,0.15848748,1.1164079e-18,0.012824165,0.0064120824
5.522,4946.9087,0.00062775187,0.15198782,0.15846357,6.8422667e-31,0.012824165,0.0064120824
5.524,4952.382,0.00062756264,0.1520688,0.15843968,4.3682374e-18,0.012824165,0.0064120824
5.526,4957.8574,0.00062737364,0.15214977,0.15841582,2.2746438e-30,0.012824165,0.0064120824
5.528,4963.3364,0.0006271849,0.15223074,0.158392,9.492999e-31,0.012824165,0.0064120824
5.53,4968.8184,0.0006269965,0.1523117,0.1583682,2.3677665e-31,0.012824165,0.0064120824
5.532,4974.3027,0.0006268084,0.15239266,0.15834443,1.4421336e-30,0.012824165,0.0064120824
5.534,4979.79,0.0006266205,0.1524736,0.15832071,4.467173e-18,0.012824165,0.0064120824
5.536,4985.2812,0.0006264329,0.15255454,0.158297,1.4306342e-30,0.012824165,0.0064120824
5.538,4990.7744,0.0006262456,0.15263548,0.15827334,7.426504e-30,0.012824165,0.0064120824
5.54,4996.2705,0.00062605855,0.15271641,0.15824969,9.029707e-31,0.012824165,0.0064120824
5.542,5001.77,0.00062587176,0.15279734,0.15822609,8.524218e-30,0.012824165,0.0064120824
5.544,5007.272,0.00062568526,0.15287827,0.15820251,1.316418e-29,0.012824165,0.0064120824
5.546,5012.777,0.000625499,0.15295918,0.15817897,1.334301e-17,0.012824165,0.0064120824
5.548,5018.285,0.0006253131,0.1530401,0.15815546,1.2493177e-17,0.012824165,0.0064120824
5.55,5023.796,0.0006251274,0.153121,0.15813197,6.2195706e-18,0.012824165,0.0064120824
5.552,5029.31,0.000624942,0.1532019,0.15810852,1.4835329e-29,0.012824165,0.0064120824
5.554,5034.8267,0.00062475685,0.15328279,0.1580851,5.4674286e-29,0.012824165,0.0064120824
5.556,5040.346,0.000624572,0.15336367,0.15806171,1.7876984e-29,0.012824165,0.0064120824
5.558,5045.8687,0.0006243874,0.15344456,0.15803835,4.7418803e-29,0.012824165,0.0064120824
5.56,5051.394,0.00062420306,0.15352544,0.15801501,1.1811057e-28,0.012824165,0.0064120824
5.562,5056.923,0.000624019,0.15360631,0.15799172,8.867381e-18,0.012824165,0.0064120824
5.564,5062.4536,0.0006238352,0.15368718,0.15796845,7.619136e-30,0.012824165,0.0064120824
5.566,5067.9883,0.0006236517,0.15376803,0.15794522,1.1688175e-29,0.012824165,0.0064120824
5.568,5073.5254,0.0006234684,0.15384889,0.15792201,7.058e-30,0.012824165,0.0064120824
5.57,5079.065,0.0006232855,0.15392974,0.15789883,1.501135e-28,0.012824165,0.0064120824
5.572,5084.608,0.00062310277,0.15401058,0.15787569,2.4791759e-29,0.012824165,0.0064120824
5.574,5090.154,0.0006229203,0.15409142,0.15785258,1.804083e-17,0.012824165,0.0064120824
5.576,5095.7026,0.00062273815,0.15417224,0.1578295,2.8454128e-29,0.012824165,0.0064120824
5.578,5101.2544,0.0006225562,0.15425307,0.15780644,9.228337e-18,0.012824165,0.0064120824
5.58,5106.809,0.0006223746,0.15433389,0.15778342,3.531596e-29,0.012824165,0.0064120824
5.582,5112.366,0.00062219315,0.1544147,0.15776041,1.122443e-28,0.012824165,0.0064120824
5.584,5117.927,0.00062201207,0.15449551,0.15773745,6.554875e-29,0.012824165,0.0064120824
5.586,5123.4897,0.0006218312,0.15457632,0.15771452,1.9490164e-17,0.012824165,0.0064120824
5.588,5129.0566,0.0006216506,0.15465711,0.15769161,6.543255e-29,0.012824165,0.0064120824
5.59,5134.6255,0.0006214703,0.1547379,0.15766874,2.3538709e-28,0.012824165,0.0064120824
5.592,5140.1973,0.00062129024,0.1548187,0.1576459,5.4149642e-17,0.012824165,0.0064120824
5.594,5145.7725,0.00062111043,0.15489948,0.1576231,1.7997915e-17,0.012824165,0.0064120824
5.596,5151.35,0.0006209309,0.15498024,0.15760031,4.3307603e-18,0.012824165,0.0064120824
5.598,5156.931,0.00062075164,0.15506102,0.15757756,5.337536e-29,0.012824165,0.0064120824
5.6,5162.5146,0.0006205726,0.15514179,0.15755484,6.9767697e-29,0.012824165,0.0064120824
5.602,5168.101,0.00062039384,0.15522254,0.15753214,2.9898847e-17,0.012824165,0.0064120824
5.604,5173.6904,0.0006202154,0.1553033,0.15750948,2.7724657e-28,0.012824165,0.0064120824
5.606,5179.2827,0.00062003714,0.15538403,0.15748684,3.587576e-17,0.012824165,0.0064120824
5.608,5184.8784,0.00061985914,0.15546478,0.15746424,7.833383e-29,0.012824165,0.0064120824
5.61,5190.4766,0.00061968144,0.15554552,0.15744166,2.4371712e-28,0.012824165,0.0064120824
5.612,5196.0776,0.000619504,0.15562625,0.15741912,2.6324274e-17,0.012824165,0.0064120824
5.614,5201.6816,0.0006193268,0.15570697,0.1573966,3.9578877e-29,0.012824165,0.0064120824
5.616,5207.288,0.0006191499,0.15578769,0.15737411,2.9246775e-29,0.012824165,0.0064120824
5.618,5212.8984,0.00061897316,0.15586841,0.15735166,3.087621e-29,0.012824165,0.0064120824
5.62,5218.5107,0.00061879674,0.15594912,0.15732923,3.8131045e-29,0.012824165,0.0064120824
5.622,5224.1265,0.0006186206,0.15602982,0.15730684,2.680091e-29,0.012824165,0.0064120824
5.624,5229.745,0.0006184447,0.15611051,0.15728447,2.7268348e-17,0.012824165,0.0064120824
5.626,5235.3667,0.000618269,0.1561912,0.15726213,1.6848171e-28,0.012824165,0.0064120824
5.628,5240.9907,0.00061809365,0.15627189,0.15723982,1.4090125e-28,0.012824165,0.0064120824
5.63,5246.6177,0.0006179185,0.15635256,0.15721755,1.7678216e-17,0.012824165,0.0064120824
5.632,5252.248,0.0006177436,0.15643324,0.1571953,1.3615872e-29,0.012824165,0.0064120824
5.634,5257.8813,0.00061756896,0.15651391,0.15717308,6.255884e-18,0.012824165,0.0064120824
5.636,5263.5176,0.0006173946,0.15659457,0.1571509,2.4738317e-29,0.012824165,0.0064120824
5.638,5269.156,0.0006172205,0.15667523,0.15712872,1.7898115e-30,0.012824165,0.0064120824
5.64,5274.798,0.0006170466,0.15675588,0.1571066,1.3542093e-17,0.012824165,0.0064120824
5.642,5280.443,0.000616873,0.15683652,0.1570845,7.524588e-18,0.012824165,0.0064120824
5.644,5286.09,0.00061669963,0.15691717,0.15706241,7.537471e-30,0.012824165,0.0064120824
5.646,5291.74,0.0006165265,0.1569978,0.15704037,6.035869e-31,0.012824165,0.0064120824
5.648,5297.394,0.00061635365,0.15707843,0.15701835,5.301008e-31,0.012824165,0.0064120824
5.65,5303.0503,0.000616181,0.15715906,0.15699635,2.7353883e-30,0.012824165,0.0064120824
5.652,5308.7095,0.00061600865,0.15723968,0.1569744,1.6065675e-31,0.012824165,0.0064120824
5.654,5314.3716,0.0006158365,0.15732029,0.15695247,8.869791e-32,0.012824165,0.0064120824
5.656,5320.036,0.0006156647,0.15740089,0.15693057,7.045397e-32,0.012824165,0.0064120824
5.658,5325.704,0.00061549316,0.15748149,0.1569087,6.893295e-31,0.012824165,0.0064120824
5.66,5331.375,0.00061532186,0.15756209,0.15688686,6.9348524e-33,0.012824165,0.0064120824
5.662,5337.049,0.0006151508,0.15764268,0.15686506,4.165806e-18,0.012824165,0.0064120824
5.664,5342.725,0.00061497994,0.15772326,0.15684327,1.8481394e-31,0.012824165,0.0064120824
5.666,5348.405,0.0006148094,0.15780385,0.15682152,2.427894e-30,0.012824165,0.0064120824
5.668,5354.0874,0.0006146391,0.15788442,0.15679981,4.3284884e-30,0.012824165,0.0064120824
5.67,5359.7725,0.000614469,0.15796499,0.15677811,9.34909e-18,0.012824165,0.0064120824
5.672,5365.4604,0.0006142992,0.15804555,0.15675645,1.4248103e-17,0.012824165,0.0064120824
5.674,5371.152,0.0006141296,0.1581261,0.15673481,2.584642e-29,0.012824165,0.0064120824
5.676,5376.8457,0.00061396026,0.15820666,0.1567132,1.7548536e-29,0.012824165,0.0064120824
5.678,5382.543,0.0006137912,0.1582872,0.15669161,8.507984e-30,0.012824165,0.0064120824
5.68,5388.2427,0.00061362237,0.15836774,0.15667006,7.876969e-29,0.012824165,0.0064120824
5.682,5393.9453,0.0006134538,0.15844828,0.15664855,2.5041129e-29,0.012824165,0.0064120824
5.684,5399.651,0.00061328546,0.1585288,0.15662704,8.5385555e-30,0.012824165,0.0064120824
5.686,5405.3594,0.00061311736,0.15860933,0.15660557,1.6512991e-29,0.012824165,0.0064120824
5.688,5411.0703,0.0006129495,0.15868984,0.15658414,2.939376e-17,0.012824165,0.0064120824
5.69,5416.785,0.0006127819,0.15877037,0.15656273,1.6594056e-28,0.012824165,0.0064120824
5.692,5422.502,0.0006126145,0.15885086,0.15654135,4.1464032e-29,0.012824165,0.0064120824
5.694,5428.222,0.0006124474,0.15893137,0.15652,1.3893514e-17,0.012824165,0.0064120824
5.696,5433.9453,0.0006122805,0.15901187,0.15649867,2.5512716e-29,0.012824165,0.0064120824
5.698,5439.671,0.0006121139,0.15909235,0.15647738,1.4355687e-28,0.012824165,0.0064120824
5.7,5445.4,0.0006119475,0.15917283,0.1564561,5.274443e-29,0.012824165,0.0064120824
5.702,5451.1313,0.0006117814,0.15925331,0.15643486,2.7576723e-17,0.012824165,0.0064120824
5.704,5456.866,0.0006116154,0.1593338,0.15641364,1.4428353e-17,0.012824165,0.0064120824
5.706,5462.6035,0.00061144977,0.15941426,0.15639246,4.4729365e-29,0.012824165,0.0064120824
5.708,5468.3438,0.00061128434,0.15949473,0.15637131,5.0548276e-29,0.012824165,0.0064120824
5.71,5474.087,0.00061111915,0.15957518,0.15635018,4.5392297e-17,0.012824165,0.0064120824
5.712,5479.833,0.0006109542,0.15965563,0.15632908,7.5182955e-29,0.012824165,0.0064120824
5.714,5485.582,0.0006107895,0.15973608,0.156308,6.0054044e-28,0.012824165,0.0064120824
5.716,5491.3345,0.000610625,0.15981652,0.15628695,3.1023358e-29,0.012824165,0.0064120824
5.718,5497.0894,0.0006104608,0.15989695,0.15626593,3.792865e-17,0.012824165,0.0064120824
5.72,5502.8467,0.0006102968,0.15997738,0.15624495,5.5932504e-30,0.012824165,0.0064120824
5.722,5508.6074,0.00061013305,0.1600578,0.15622398,2.0598894e-28,0.012824165,0.0064120824
5.724,5514.371,0.00060996955,0.16013822,0.15620305,2.1082943e-28,0.012824165,0.0064120824
5.726,5520.1377,0.0006098063,0.16021863,0.15618214,2.1425825e-29,0.012824165,0.0064120824
5.728,5525.9067,0.00060964323,0.16029903,0.15616126,3.5262013e-28,0.012824165,0.0064120824
5.73,5531.679,0.0006094804,0.16037944,0.1561404,3.0142784e-29,0.012824165,0.0064120824
5.732,5537.454,0.00060931785,0.16045983,0.15611959,5.1008375e-29,0.012824165,0.0064120824
5.734,5543.232,0.0006091555,0.16054022,0.15609878,1.2167414e-28,0.012824165,0.0064120824
5.736,5549.013,0.00060899346,0.16062061,0.15607801,2.7731562e-29,0.012824165,0.0064120824
5.738,5554.797,0.0006088316,0.16070099,0.15605727,7.440148e-29,0.012824165,0.0064120824
5.74,5560.5835,0.00060866994,0.16078137,0.15603656,5.673494e-29,0.012824165,0.0064120824
5.742,5566.373,0.0006085086,0.16086173,0.15601587,3.3539395e-17,0.012824165,0.0064120824
5.744,5572.1655,0.0006083474,0.16094209,0.1559952,2.68171e-17,0.012824165,0.0064120824
5.746,5577.961,0.00060818647,0.16102245,0.15597457,2.4940969e-29,0.012824165,0.0064120824
5.748,5583.7593,0.0006080258,0.1611028,0.15595397,1.0188984e-28,0.012824165,0.0064120824
5.75,5589.56,0.00060786534,0.16118315,0.1559334,4.9378626e-29,0.012824165,0.0064120824
5.752,5595.3643,0.0006077051,0.1612635,0.15591283,1.737632e-28,0.012824165,0.0064120824
5.754,5601.1714,0.00060754514,0.16134383,0.15589231,9.914232e-29,0.012824165,0.0064120824
5.756,5606.981,0.00060738536,0.16142416,0.15587181,1.01799935e-17,0.012824165,0.0064120824
5.758,5612.794,0.0006072258,0.16150448,0.15585133,1.1208653e-17,0.012824165,0.0064120824
5.76,5618.6094,0.00060706655,0.1615848,0.1558309,7.9129924e-30,0.012824165,0.0064120824
5.762,5624.4277,0.0006069075,0.16166511,0.15581048,2.0003095e-17,0.012824165,0.0064120824
5.764,5630.2495,0.0006067486,0.16174541,0.15579009,1.6194812e-29,0.012824165,0.0064120824
5.766,5636.0737,0.00060659,0.16182572,0.15576972,5.1195016e-29,0.012824165,0.0064120824
5.768,5641.901,0.0006064317,0.16190602,0.1557494,2.3552843e-29,0.012824165,0.0064120824
5.77,5647.731,0.00060627353,0.1619863,0.15572909,3.3131986e-29,0.012824165,0.0064120824
5.772,5653.564,0.0006061156,0.1620666,0.1557088,2.0299947e-29,0.012824165,0.0064120824
5.774,5659.3994,0.00060595793,0.16214687,0.15568854,9.68823e-30,0.012824165,0.0064120824
5.776,5665.2383,0.0006058004,0.16222714,0.15566832,2.0530622e-29,0.012824165,0.0064120824
5.778,5671.0796,0.0006056432,0.16230741,0.15564811,1.4692454e-30,0.012824165,0.0064120824
5.78,5676.925,0.0006054862,0.16238767,0.15562794,1.9960172e-30,0.012824165,0.0064120824
5.782,5682.7715,0.0006053294,0.16246793,0.15560779,5.960176e-18,0.012824165,0.0064120824
5.784,5688.622,0.0006051729,0.16254818,0.15558766,1.2733796e-29,0.012824165,0.0064120824
5.786,5694.4756,0.00060501654,0.16262843,0.15556757,5.7505707e-30,0.012824165,0.0064120824
5.788,5700.331,0.0006048604,0.16270867,0.1555475,6.082868e-30,0.012824165,0.0064120824
5.79,5706.19,0.0006047046,0.16278891,0.15552746,2.7333977e-18,0.012824165,0.0064120824
5.792,5712.0522,0.00060454896,0.16286914,0.15550743,1.8793042e-30,0.012824165,0.0064120824
5.794,5717.917,0.0006043935,0.16294935,0.15548745,2.4933879e-18,0.012824165,0.0064120824
5.796,5723.7847,0.0006042383,0.16302958,0.15546748,5.6653182e-18,0.012824165,0.0064120824
5.798,5729.655,0.00060408335,0.1631098,0.15544754,2.2092627e-29,0.012824165,0.0064120824
5.8,5735.5283,0.0006039286,0.16319,0.15542763,2.4224428e-29,0.012824165,0.0064120824
5.802,5741.405,0.00060377404,0.1632702,0.15540774,8.374385e-30,0.012824165,0.0064120824
5.804,5747.284,0.0006036198,0.1633504,0.15538788,8.4335156e-30,0.012824165,0.0064120824
5.806,5753.166,0.0006034657,0.16343059,0.15536804,2.5784384e-17,0.012824165,0.0064120824
5.808,5759.051,0.0006033118,0.16351077,0.15534824,2.0840981e-29,0.012824165,0.0064120824
5.81,5764.9385,0.0006031582,0.16359095,0.15532847,1.1582704e-29,0.012824165,0.0064120824
5.812,5770.829,0.00060300477,0.16367114,0.15530871,6.1110476e-30,0.012824165,0.0064120824
5.814,5776.723,0.00060285156,0.1637513,0.15528898,2.7763923e-29,0.012824165,0.0064120824
5.816,5782.6196,0.0006026986,0.16383147,0.15526928,2.313693e-29,0.012824165,0.0064120824
5.818,5788.5186,0.00060254586,0.16391163,0.1552496,5.824037e-30,0.012824165,0.0064120824
5.82,5794.4214,0.00060239335,0.16399178,0.15522994,5.5320014e-29,0.012824165,0.0064120824
5.822,5800.326,0.000602241,0.16407192,0.15521032,2.5956616e-30,0.012824165,0.0064120824
5.824,5806.2344,0.0006020889,0.16415207,0.15519072,4.5741063e-17,0.012824165,0.0064120824
5.826,5812.1455,0.00060193706,0.16423221,0.15517114,1.577916e-29,0.012824165,0.0064120824
5.828,5818.059,0.00060178543,0.16431233,0.1551516,2.2171741e-28,0.012824165,0.0064120824
5.83,5823.9756,0.000601634,0.16439246,0.15513209,9.684046e-29,0.012824165,0.0064120824
5.832,5829.8955,0.0006014828,0.16447258,0.15511258,2.014248e-17,0.012824165,0.0064120824
5.834,5835.818,0.00060133176,0.16455269,0.1550931,2.0819845e-17,0.012824165,0.0064120824
5.836,5841.743,0.000601181,0.1646328,0.15507367,1.883032e-29,0.012824165,0.0064120824
5.838,5847.6714,0.0006010305,0.1647129,0.15505424,3.4070868e-29,0.012824165,0.0064120824
5.84,5853.6025,0.0006008801,0.164793,0.15503486,3.828097e-17,0.012824165,0.0064120824
5.842,5859.5366,0.00060073,0.1648731,0.15501548,1.7229502e-29,0.012824165,0.0064120824
5.844,5865.473,0.00060058007,0.16495319,0.15499614,7.749858e-29,0.012824165,0.0064120824
5.846,5871.413,0.00060043036,0.16503327,0.15497683,7.629275e-29,0.012824165,0.0064120824
5.848,5877.356,0.0006002809,0.16511334,0.15495753,1.704233e-28,0.012824165,0.0064120824
5.85,5883.3013,0.00060013164,0.16519341,0.15493827,1.2473855e-17,0.012824165,0.0064120824
5.852,5889.2495,0.0005999826,0.16527347,0.15491903,1.1015988e-28,0.012824165,0.0064120824
5.854,5895.2007,0.0005998338,0.16535354,0.1548998,9.6114515e-29,0.012824165,0.0064120824
5.856,5901.155,0.0005996851,0.16543359,0.15488061,1.7374058e-28,0.012824165,0.0064120824
5.858,5907.1123,0.00059953675,0.16551363,0.15486145,3.6275414e-17,0.012824165,0.0064120824
5.86,5913.0723,0.00059938856,0.16559368,0.15484232,6.3006425e-29,0.012824165,0.0064120824
5.862,5919.035,0.0005992406,0.16567372,0.1548232,2.3736737e-28,0.012824165,0.0064120824
5.864,5925.0005,0.0005990928,0.16575375,0.15480411,4.6880075e-29,0.012824165,0.0064120824
5.866,5930.969,0.00059894525,0.16583379,0.15478504,2.119423e-28,0.012824165,0.0064120824
5.868,5936.9404,0.0005987979,0.1659138,0.15476601,1.363832e-28,0.012824165,0.0064120824
5.87,5942.915,0.0005986508,0.16599382,0.154747,3.3500567e-29,0.012824165,0.0064120824
5.872,5948.892,0.00059850386,0.16607383,0.154728,1.8498644e-17,0.012824165,0.0064120824
5.874,5954.8726,0.0005983572,0.16615383,0.15470904,3.1146734e-28,0.012824165,0.0064120824
5.876,5960.855,0.00059821067,0.16623384,0.1546901,1.0606901e-28,0.012824165,0.0064120824
5.878,5966.8413,0.0005980644,0.16631383,0.15467118,3.027868e-17,0.012824165,0.0064120824
5.88,5972.8296,0.00059791835,0.16639382,0.1546523,4.8844207e-29,0.012824165,0.0064120824
5.882,5978.822,0.0005977725,0.16647379,0.15463343,1.211686e-28,0.012824165,0.0064120824
5.884,5984.816,0.00059762684,0.16655378,0.15461458,1.7056534e-28,0.012824165,0.0064120824
5.886,5990.8135,0.0005974814,0.16663375,0.15459578,1.7988461e-28,0.012824165,0.0064120824
5.888,5996.8135,0.00059733615,0.16671371,0.15457699,3.812502e-29,0.012824165,0.0064120824
5.89,6002.8164,0.0005971911,0.16679367,0.15455821,1.2917778e-29,0.012824165,0.0064120824
5.892,6008.8228,0.0005970463,0.16687363,0.15453948,5.741291e-29,0.012824165,0.0064120824
5.894,6014.8315,0.0005969017,0.16695358,0.15452076,5.8715026e-29,0.012824165,0.0064120824
5.896,6020.8438,0.0005967573,0.16703352,0.15450206,1.3376688e-29,0.012824165,0.0064120824
5.898,6026.858,0.0005966131,0.16711347,0.1544834,1.9156861e-29,0.012824165,0.0064120824
5.9,6032.8755,0.0005964691,0.1671934,0.15446475,2.5590681e-30,0.012824165,0.0064120824
5.902,6038.896,0.0005963253,0.16727333,0.15444614,6.1853237e-18,0.012824165,0.0064120824
5.904,6044.919,0.0005961818,0.16735326,0.15442754,1.9560888e-17,0.012824165,0.0064120824
5.906,6050.9453,0.0005960384,0.16743317,0.15440898,8.942444e-18,0.012824165,0.0064120824
5.908,6056.974,0.0005958952,0.16751309,0.15439042,1.11264924e-17,0.012824165,0.0064120824
5.91,6063.0063,0.00059575227,0.16759299,0.15437192,1.6599386e-17,0.012824165,0.0064120824
5.912,6069.0415,0.00059560954,0.16767289,0.15435341,1.0266501e-30,0.012824165,0.0064120824
5.914,6075.079,0.000595467,0.16775279,0.15433495,6.938693e-19,0.012824165,0.0064120824
5.916,6081.119,0.0005953246,0.16783267,0.1543165,9.621805e-31,0.012824165,0.0064120824
5.918,6087.1626,0.0005951825,0.16791256,0.15429807,9.348113e-18,0.012824165,0.0064120824
5.92,6093.209,0.00059504056,0.16799244,0.15427968,4.2328182e-30,0.012824165,0.0064120824
5.922,6099.258,0.0005948988,0.16807231,0.15426129,8.131929e-31,0.012824165,0.0064120824
5.924,6105.31,0.0005947573,0.16815218,0.15424295,1.9336536e-18,0.012824165,0.0064120824
5.926,6111.365,0.000594616,0.16823205,0.15422462,1.5018375e-30,0.012824165,0.0064120824
5.928,6117.423,0.00059447484,0.16831191,0.15420632,5.4876978e-30,0.012824165,0.0064120824
5.93,6123.4834,0.0005943339,0.16839176,0.15418804,6.4552554e-31,0.012824165,0.0064120824
5.932,6129.547,0.00059419323,0.1684716,0.15416978,4.0276702e-30,0.012824165,0.0064120824
5.934,6135.6133,0.0005940527,0.16855145,0.15415156,1.1927404e-30,0.012824165,0.0064120824
5.936,6141.683,0.0005939124,0.16863129,0.15413335,6.1314767e-18,0.012824165,0.0064120824
5.938,6147.755,0.0005937723,0.16871111,0.15411517,2.8035028e-29,0.012824165,0.0064120824
5.94,6153.83,0.00059363234,0.16879094,0.154097,1.3105123e-17,0.012824165,0.0064120824
5.942,6159.9077,0.00059349264,0.16887076,0.15407887,1.2267568e-29,0.012824165,0.0064120824
5.944,6165.989,0.0005933531,0.16895057,0.15406077,1.6922508e-29,0.012824165,0.0064120824
5.946,6172.0723,0.00059321383,0.16903038,0.15404268,9.2057485e-18,0.012824165,0.0064120824
5.948,6178.159,0.0005930747,0.16911018,0.15402462,1.20100164e-29,0.012824165,0.0064120824
5.95,6184.2485,0.0005929358,0.16918999,0.15400657,2.5366954e-17,0.012824165,0.0064120824
5.952,6190.341,0.00059279706,0.16926977,0.15398856,4.7057998e-29,0.012824165,0.0064120824
5.954,6196.4355,0.0005926586,0.16934957,0.15397057,3.14695e-29,0.012824165,0.0064120824
5.956,6202.5337,0.0005925202,0.16942935,0.1539526,5.2134987e-17,0.012824165,0.0064120824
5.958,6208.635,0.0005923821,0.16950913,0.15393466,5.825359e-29,0.012824165,0.0064120824
5.96,6214.7383,0.0005922442,0.1695889,0.15391673,2.1910407e-28,0.012824165,0.0064120824
5.962,6220.845,0.0005921065,0.16966866,0.15389884,5.636279e-29,0.012824165,0.0064120824
5.964,6226.9546,0.00059196894,0.16974843,0.15388095,7.289203e-29,0.012824165,0.0064120824
5.966,6233.067,0.00059183163,0.16982818,0.1538631,1.1500702e-29,0.012824165,0.0064120824
5.968,6239.182,0.0005916945,0.16990793,0.15384528,2.642496e-17,0.012824165,0.0064120824
5.97,6245.3003,0.00059155753,0.16998766,0.15382747,4.4325293e-29,0.012824165,0.0064120824
5.972,6251.421,0.0005914208,0.1700674,0.1538097,2.2269007e-29,0.012824165,0.0064120824
5.974,6257.5454,0.00059128425,0.17014714,0.15379193,1.747776e-17,0.012824165,0.0064120824
5.976,6263.672,0.00059114787,0.17022687,0.1537742,1.0220852e-28,0.012824165,0.0064120824
5.978,6269.802,0.0005910117,0.1703066,0.1537565,1.8003437e-28,0.012824165,0.0064120824
5.98,6275.934,0.00059087574,0.1703863,0.15373881,1.3786904e-17,0.012824165,0.0064120824
5.982,6282.0693,0.00059074,0.17046602,0.15372114,5.6109504e-28,0.012824165,0.0064120824
5.984,6288.2075,0.0005906044,0.17054573,0.1537035,1.5686738e-28,0.012824165,0.0064120824
5.986,6294.3486,0.00059046905,0.17062542,0.15368588,1.9818511e-17,0.012824165,0.0064120824
