Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
5.98,0.1671241054994468,0.921462746612925,0.9077679938756165,0.9333102774231028,0.9277228265256738,0.9187156058214057
6.0,0.1673227858094413,0.9212277856102888,0.9075708500132784,0.9331342414389785,0.9275413073980758,0.9185216139387965
6.02,0.16753111392924594,0.9210207516017398,0.9073990185974782,0.9329804005111739,0.9273845534895532,0.9183521034286825
6.04,0.16774977029079413,0.9208441469527288,0.9072547766017482,0.9328507216116407,0.9272547643232382,0.9182092594583253
6.06,0.16797895678982763,0.9206987371003351,0.9071389598784932,0.9327459775765231,0.9271527765816814,0.9180939170110408
6.08,0.16821912454321505,0.9205864495872094,0.9070532875338472,0.9326676360350323,0.9270802364872848,0.9180077151918482
6.1,0.16847046167106186,0.9205083470648124,0.906998729996112,0.9326165314394517,0.9270380733925343,0.9179515835459447
6.12,0.1687330205682505,0.9204648761026157,0.9069757805093428,0.9325931237786281,0.9270267795199937,0.9179260176334624
6.14,0.16900670160305498,0.9204560006720442,0.9069845053004922,0.9325975103493287,0.9270464370790086,0.9179311072603116
6.16,0.16929123572523105,0.9204813395952695,0.9070245949863649,0.9326294373877998,0.9270967457580807,0.9179665651457288
6.18,0.16958625021261337,0.9205401514066763,0.907095420139165,0.9326883798633455,0.9271770988106716,0.9180318001771782
6.2,0.1698915735552388,0.9206327075415935,0.9071970272579821,0.9327742928921654,0.9272874770766673,0.9181268037921524
6.22,0.17020654160516263,0.9207573525376874,0.9073279631726849,0.9328859447895227,0.9274264787430794,0.9182501976984389
6.24,0.1705305033823333,0.9209126414769657,0.90748685837591,0.9330221301409791,0.9275927533062441,0.9184006546487563
6.26,0.1708628338383544,0.9210970311171242,0.9076723188462831,0.9331816550001613,0.9277849487130968,0.9185768443638312
6.28,0.17120276636385703,0.9213086060857539,0.9078825774742295,0.9333629857082272,0.9280013401562419,0.9187770676541321
6.3,0.1715494258617686,0.9215451274555211,0.9081155610019466,0.9335643168031335,0.9282399017734646,0.9189993270054384
6.32,0.1719018956076953,0.92180419373765,0.908369065725756,0.9337837374619413,0.9284984863261705,0.9192415044085586
6.34,0.17225921073779102,0.9220833219818458,0.9086408072243771,0.9340192635831724,0.9287748653990926,0.9195014022898353
6.36,0.1726203266059645,0.9223795857168237,0.908928148510905,0.9342686236835823,0.9290664823237189,0.9197764956491201
6.38,0.17298415170159226,0.9226899046666881,0.9092283295218491,0.9345294444319093,0.9293706641602848,0.9200641443560452
6.4,0.1733498101806036,0.9230120319362956,0.9095391941278314,0.9347998043919348,0.9296852793751783,0.9203622432856302
6.42,0.1737162194635217,0.9233428475395519,0.9098579454149601,0.9350772901460799,0.930007615807119,0.9206681117813935
6.44,0.1740823378776518,0.9236793327485686,0.9101818658880678,0.9353595469340378,0.9303350329091727,0.9209791390852134
6.46,0.17444707401115483,0.924018356557329,0.910508117960237,0.9356441012752792,0.9306647644220619,0.9212925899024499
6.48,0.17480927454780185,0.9243566289565733,0.9108337106912816,0.9359283354581744,0.9309938881949748,0.9216055745602235
6.5,0.1751679220216361,0.924691105399883,0.9111559085189038,0.9362098640769229,0.9313197392710496,0.9219154556346341
6.52,0.1755219801886739,0.9250187023450033,0.9114719275795434,0.9364862473775883,0.9316395982465219,0.9222195414934569
6.54,0.17587085596570015,0.9253378110545413,0.911780203322171,0.9367560529941549,0.9319518983175611,0.9225162807820522
6.56,0.17621365146457882,0.9256457270880858,0.9120782639472421,0.9370170887943389,0.9322542103136867,0.9228032672685218
6.58,0.17654970617697574,0.9259405099018427,0.9123642654876671,0.9372676774142401,0.9325446965766919,0.9230786793340879
6.6,0.17687808456589724,0.9262190843504635,0.9126355647961492,0.9375055480342817,0.9328208071468705,0.9233399904397108
6.62,0.17719788463921032,0.9264784042867746,0.9128895739237349,0.9377284885750705,0.9330800533534669,0.9235847339952643
6.64,0.17750854025160784,0.9267165855775547,0.9131245899469296,0.9379349788857795,0.9333207590110383,0.9238112460329242
6.66,0.1778095223887472,0.9269317895233249,0.9133389913526848,0.9381235889482126,0.9335413396742125,0.9240179531928284
6.68,0.17810103819422038,0.9271249518145678,0.9135332657402033,0.9382945453410042,0.9337421483444237,0.9242051998658202
6.7,0.1783825640629371,0.9272940649641306,0.913705696791284,0.9384463625329907,0.9339215272434096,0.924371338291649
6.72,0.17865395824982985,0.9274385036502674,0.9138556333476467,0.9385784010399421,0.9340788034299374,0.9245156951303993
6.74,0.1789150796342609,0.927557548157957,0.9139824783393505,0.9386901422086723,0.934213401892089,0.924637695950012
6.76,0.1791659422764484,0.9276509827124131,0.9140859755102528,0.9387813109175209,0.9343250471824657,0.9247370606677043
6.78,0.17940667750700678,0.9277189478960589,0.9141661387255369,0.9388518459046165,0.934413714045407,0.9248137557222719
6.8,0.17963757787654555,0.9277619384896395,0.9142234020021026,0.9389021096642665,0.9344798225688604,0.9248681888983321
6.82,0.17985895005706765,0.9277803554140547,0.9142582649316587,0.9389326025003739,0.9345239066865316,0.9249008823113042
6.84,0.18007078616899347,0.927774000414228,0.9142703949000087,0.9389429482232877,0.9345455948342408,0.9249114601425521
6.86,0.18027350786479795,0.9277438697513379,0.9142606075447122,0.9389338199516972,0.9345456638957881,0.9249006839161922
6.88,0.18046845739288458,0.9276938096271701,0.9142322069427006,0.9389080411839095,0.9345273015570895,0.924871701686374
6.9,0.18065559128080613,0.9276233861041387,0.9141847346247642,0.9388651769687262,0.9344900458812717,0.9248240484490344
6.92,0.18083538321688414,0.9275336388214791,0.9141191171293963,0.9388060410748846,0.9344348095084556,0.9247586203444451
6.94,0.18100849796714838,0.9274253822050581,0.9140367038558821,0.9387321347773346,0.9343631184882621,0.9246769231170929
6.96,0.1811753611155054,0.9272997907273144,0.9139383129745612,0.9386440622817288,0.9342757071667652,0.9245796754720536
6.98,0.18133654454534445,0.9271581492229316,0.9138251303745191,0.9385428865724044,0.9341737550810806,0.9244680381434368
7.0,0.18149345117289514,0.9270046175178731,0.9137008039420164,0.9384317699766684,0.9340608053995132,0.9243455156518328
