Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.99,20.248196742602218,0.3997535988183812,0.4,2.8524461226178557e-05,0.8988375117026091,0.8787129500558089,0.9112173817448903,0.8930599927051682
8.992,20.249224593501012,0.39976640857527834,0.4,2.857786683581967e-05,0.8988360313310102,0.8787125005713284,0.911217422158165,0.8930598348096489
8.994,20.25025431304228,0.3997792168548216,0.4,2.8628274801307575e-05,0.8988345539340689,0.878712052922814,0.9112174637744467,0.8930596784339473
8.996,20.2512857933244,0.3997920220122889,0.4,2.867568594015086e-05,0.8988330794987537,0.8787116070376036,0.9112175064999612,0.8930595234883989
8.998,20.252318926482083,0.39980482240763415,0.4,2.872010145350206e-05,0.8988316080118164,0.8787111628430876,0.9112175502410993,0.8930593698834641
9.0,20.253353604700166,0.399817616405684,0.4,2.8761522925006568e-05,0.898830139459795,0.8787107202667178,0.9112175949044274,0.8930592175297428
9.002,20.25438972022738,0.39983040237633644,0.4,2.8799952319605105e-05,0.8988286738290161,0.878710279236017,0.9112176403967001,0.8930590663379825
9.004,20.255427165390017,0.3998431786947561,0.4,2.8835391982290347e-05,0.8988272111055969,0.8787098396785875,0.9112176866248698,0.8930589162190912
9.006,20.256465832605627,0.3998559437415709,0.4,2.8867844636818125e-05,0.8988257512754478,0.8787094015221208,0.9112177334961007,0.8930587670841476
9.008,20.257505614396607,0.3998686959030647,0.4,2.8897313384373e-05,0.8988242943242748,0.8787089646944062,0.9112177809177779,0.893058618844412
9.01,20.258546403403766,0.39988143357137024,0.4,2.8923801702189038e-05,0.8988228402375813,0.8787085291233395,0.91121782879752,0.8930584714113374
