Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,gGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
6.002,30.520485,0.42465466,0.39953256,0.0002804677,0.39953256,0.99608636,0.9894776,0.99835867,0.9939112
6.004,30.530468,0.4247858,0.39951637,0.00027414077,0.39951637,0.9960941,0.98948115,0.9983612,0.99391425
6.006,30.540222,0.4249122,0.39950037,0.00026777823,0.39950037,0.996102,0.98948485,0.9983638,0.9939174
6.008,30.54975,0.42503387,0.39948452,0.00026138136,0.39948452,0.9961099,0.9894886,0.9983664,0.9939206
6.01,30.559042,0.42515078,0.3994688,0.00025495136,0.3994688,0.99611795,0.9894924,0.9983691,0.9939239
6.012,30.568106,0.42526296,0.39945328,0.00024848946,0.39945328,0.996126,0.9894963,0.99837184,0.99392724
6.014,30.576933,0.42537037,0.39943793,0.00024199691,0.39943793,0.99613416,0.9895003,0.9983746,0.99393064
6.016,30.58553,0.42547297,0.39942273,0.00023547493,0.39942273,0.9961424,0.9895044,0.99837744,0.99393415
6.018,30.593885,0.42557082,0.3994077,0.00022892478,0.3994077,0.99615073,0.98950857,0.9983803,0.9939377
6.02,30.60201,0.4256639,0.39939287,0.00022234768,0.39939287,0.9961591,0.9895128,0.9983833,0.99394125
6.022,30.609896,0.42575213,0.3993782,0.00021574488,0.3993782,0.99616754,0.98951715,0.99838626,0.99394494
6.024,30.617546,0.4258356,0.39936373,0.00020911764,0.39936373,0.99617606,0.9895215,0.99838924,0.9939487
6.026,30.624952,0.4259143,0.39934942,0.00020246718,0.39934942,0.9961847,0.98952603,0.99839234,0.99395245
6.028,30.632122,0.42598817,0.39933532,0.00019579478,0.39933532,0.99619335,0.98953056,0.99839544,0.9939563
6.03,30.639051,0.42605722,0.39932138,0.00018910167,0.39932138,0.9962021,0.9895352,0.99839866,0.99396026
6.032,30.645737,0.4261215,0.39930764,0.0001823891,0.39930764,0.9962109,0.98954,0.9984019,0.99396425
6.034,30.652182,0.42618096,0.39929408,0.00017565834,0.39929408,0.99621975,0.98954475,0.99840516,0.9939683
6.036,30.658384,0.42623562,0.39928073,0.00016891061,0.39928073,0.9962287,0.98954964,0.99840844,0.9939724
6.038,30.664343,0.42628548,0.39926755,0.00016214717,0.39926755,0.9962377,0.98955464,0.99841183,0.9939766
6.04,30.67006,0.42633054,0.3992546,0.00015536929,0.3992546,0.99624676,0.98955965,0.99841523,0.9939808
6.042,30.675531,0.4263708,0.3992418,0.0001485782,0.3992418,0.9962559,0.9895648,0.9984187,0.9939851
6.044,30.680756,0.42640626,0.39922923,0.00014177513,0.39922923,0.99626505,0.98956996,0.99842215,0.99398947
6.046,30.685738,0.42643696,0.39921686,0.00013496137,0.39921686,0.9962743,0.98957527,0.9984257,0.9939939
6.048,30.690475,0.42646286,0.39920467,0.00012813816,0.39920467,0.9962836,0.9895806,0.9984293,0.99399835
6.05,30.694963,0.426484,0.3991927,0.00012130671,0.3991927,0.99629295,0.989586,0.99843293,0.9940029
6.052,30.699207,0.42650035,0.39918095,0.0001144683,0.39918095,0.99630237,0.9895915,0.9984366,0.99400747
6.054,30.703207,0.42651197,0.3991694,0.00010762416,0.3991694,0.99631184,0.9895971,0.9984403,0.9940121
6.056,30.706957,0.42651883,0.39915803,0.00010077553,0.39915803,0.9963214,0.9896027,0.9984441,0.99401677
6.058,30.71046,0.42652097,0.3991469,9.392365e-05,0.3991469,0.996331,0.9896084,0.9984479,0.99402153
6.06,30.713718,0.42651835,0.39913598,8.7069755e-05,0.39913598,0.9963406,0.9896142,0.9984517,0.99402636
6.062,30.71673,0.42651105,0.39912528,8.021508e-05,0.39912528,0.9963503,0.98962003,0.99845564,0.9940312
6.064,30.719498,0.42649904,0.39911476,7.3360854e-05,0.39911476,0.99636,0.98962593,0.9984595,0.99403614
6.066,30.722013,0.42648232,0.39910448,6.650831e-05,0.39910448,0.9963698,0.9896319,0.9984635,0.9940411
6.068,30.724285,0.42646095,0.39909443,5.965867e-05,0.39909443,0.9963796,0.989638,0.9984675,0.9940461
6.07,30.72631,0.4264349,0.39908457,5.281315e-05,0.39908457,0.9963895,0.98964405,0.99847156,0.99405116
6.072,30.728086,0.4264042,0.39907494,4.5972967e-05,0.39907494,0.9963994,0.98965025,0.9984756,0.9940563
6.074,30.72962,0.4263689,0.39906555,3.9139344e-05,0.39906555,0.99640936,0.98965645,0.9984797,0.99406147
6.076,30.730904,0.426329,0.39905638,3.2313485e-05,0.39905638,0.99641937,0.98966277,0.9984839,0.9940667
6.078,30.731945,0.42628446,0.3990474,2.549659e-05,0.3990474,0.9964294,0.98966914,0.99848807,0.99407196
6.08,30.73274,0.42623538,0.39903867,1.8689869e-05,0.39903867,0.99643946,0.9896755,0.9984923,0.99407727
6.082,30.73329,0.42618173,0.39903018,1.1894511e-05,0.39903018,0.9964496,0.989682,0.9984966,0.9940826
6.084,30.733597,0.42612356,0.3990219,5.11171e-06,0.3990219,0.9964597,0.9896886,0.9985009,0.99408805
6.086,30.73366,0.4260609,0.39901382,-1.6573479e-06,0.39901382,0.9964699,0.98969513,0.9985052,0.9940935
6.088,30.733479,0.42599368,0.399006,-8.411483e-06,0.399006,0.9964801,0.9897018,0.9985095,0.99409896
6.09,30.733055,0.42592204,0.3989984,-1.5149519e-05,0.3989984,0.99649036,0.98970854,0.99851394,0.9941045
6.092,30.732386,0.42584595,0.39899102,-2.1870286e-05,0.39899102,0.9965007,0.9897153,0.99851835,0.99411005
6.094,30.731478,0.42576545,0.3989839,-2.8572622e-05,0.3989839,0.996511,0.9897221,0.9985228,0.9941157
6.096,30.73033,0.42568055,0.39897698,-3.525537e-05,0.39897698,0.9965213,0.9897289,0.9985273,0.9941214
6.098,30.72894,0.42559126,0.3989703,-4.1917374e-05,0.3989703,0.99653167,0.9897359,0.99853176,0.99412704
6.1,30.72731,0.42549765,0.39896384,-4.8557493e-05,0.39896384,0.99654204,0.9897428,0.9985363,0.99413276
6.102,30.725443,0.42539972,0.39895764,-5.517459e-05,0.39895764,0.99655247,0.98974985,0.9985409,0.99413854
6.104,30.72334,0.4252975,0.39895165,-6.176753e-05,0.39895165,0.99656284,0.9897569,0.99854547,0.9941443
6.106,30.720997,0.42519102,0.39894593,-6.833519e-05,0.39894593,0.9965733,0.98976403,0.99855006,0.99415016
6.108,30.718418,0.4250803,0.3989404,-7.487646e-05,0.3989404,0.99658376,0.9897712,0.9985547,0.99415606
6.11,30.715607,0.4249654,0.3989351,-8.1390215e-05,0.3989351,0.99659425,0.98977834,0.99855936,0.99416196
6.112,30.712557,0.42484632,0.39893007,-8.787536e-05,0.39893007,0.99660474,0.9897856,0.99856406,0.99416786
6.114,30.709278,0.4247231,0.39892527,-9.4330804e-05,0.39892527,0.99661523,0.9897929,0.9985688,0.9941739
6.116,30.705769,0.42459577,0.39892069,-0.00010075546,0.39892069,0.9966258,0.98980016,0.9985735,0.99417984
6.118,30.702024,0.42446437,0.39891636,-0.00010714825,0.39891636,0.9966363,0.98980755,0.99857825,0.99418586
6.12,30.698053,0.42432892,0.39891225,-0.0001135081,0.39891225,0.9966468,0.98981494,0.998583,0.99419194
6.122,30.693853,0.42418948,0.3989084,-0.000119833945,0.3989084,0.9966574,0.9898223,0.9985878,0.994198
6.124,30.689423,0.42404607,0.39890477,-0.00012612474,0.39890477,0.9966679,0.9898298,0.99859256,0.9942041
6.126,30.684772,0.4238987,0.39890137,-0.00013237944,0.39890137,0.9966785,0.9898373,0.9985974,0.99421024
6.128,30.679892,0.42374745,0.3988982,-0.00013859701,0.3988982,0.996689,0.9898448,0.9986022,0.9942164
6.13,30.674793,0.42359233,0.3988953,-0.00014477641,0.3988953,0.9966996,0.98985237,0.9986071,0.9942225
6.132,30.66947,0.42343336,0.3988926,-0.00015091665,0.3988926,0.9967101,0.98985994,0.9986119,0.9942287
6.134,30.663927,0.4232706,0.39889017,-0.0001570167,0.39889017,0.9967207,0.98986757,0.9986168,0.994235
6.136,30.658165,0.42310414,0.39888793,-0.00016307556,0.39888793,0.9967312,0.9898752,0.9986217,0.9942412
6.138,30.652185,0.42293394,0.39888597,-0.00016909225,0.39888597,0.9967418,0.9898828,0.9986266,0.99424744
6.14,30.64599,0.42276004,0.3988842,-0.00017506581,0.3988842,0.9967523,0.9898905,0.99863154,0.9942537
6.142,30.63958,0.42258254,0.39888272,-0.00018099525,0.39888272,0.9967628,0.9898982,0.9986364,0.99425995
6.144,30.632957,0.42240143,0.39888144,-0.00018687961,0.39888144,0.99677336,0.98990595,0.9986414,0.9942663
6.146,30.626125,0.42221674,0.3988804,-0.00019271797,0.3988804,0.99678385,0.9899137,0.9986463,0.99427253
6.148,30.619083,0.42202857,0.3988796,-0.00019850935,0.3988796,0.99679434,0.98992145,0.99865127,0.99427885
6.15,30.611832,0.42183694,0.39887902,-0.00020425286,0.39887902,0.9968048,0.9899292,0.9986562,0.99428517
6.152,30.604374,0.42164186,0.39887866,-0.00020994757,0.39887866,0.99681526,0.989937,0.99866116,0.99429154
6.154,30.596714,0.42144343,0.39887857,-0.00021559258,0.39887857,0.9968257,0.9899448,0.9986661,0.99429786
6.156,30.588852,0.42124164,0.3988787,-0.00022118699,0.3988787,0.99683607,0.9899526,0.99867105,0.9943042
6.158,30.58079,0.42103654,0.39887905,-0.00022672993,0.39887905,0.9968465,0.98996043,0.998676,0.99431056
6.16,30.572529,0.42082822,0.39887962,-0.00023222051,0.39887962,0.99685687,0.98996824,0.998681,0.99431694
6.162,30.56407,0.4206167,0.39888045,-0.00023765789,0.39888045,0.9968672,0.9899761,0.99868596,0.99432325
6.164,30.555418,0.420402,0.3988815,-0.00024304123,0.3988815,0.9968775,0.989984,0.9986909,0.99432963
6.166,30.54657,0.42018417,0.39888275,-0.00024836967,0.39888275,0.9968878,0.9899918,0.9986959,0.994336
6.168,30.537533,0.4199633,0.39888427,-0.00025364239,0.39888427,0.99689806,0.98999965,0.99870086,0.9943423
6.17,30.528309,0.4197394,0.398886,-0.00025885858,0.398886,0.9969083,0.9900075,0.9987058,0.9943487
6.172,30.518898,0.41951254,0.39888793,-0.00026401744,0.39888793,0.9969185,0.9900154,0.99871075,0.9943551
6.174,30.5093,0.41928273,0.3988901,-0.0002691182,0.3988901,0.99692863,0.9900232,0.9987157,0.9943614
6.176,30.49952,0.41905007,0.39889252,-0.00027416006,0.39889252,0.99693877,0.99003106,0.99872065,0.9943678
6.178,30.48956,0.41881457,0.39889514,-0.0002791423,0.39889514,0.99694884,0.99003893,0.99872553,0.9943741
6.18,30.479422,0.4185763,0.39889798,-0.00028406412,0.39889798,0.9969589,0.99004674,0.9987305,0.9943805
6.182,30.469109,0.41833532,0.39890105,-0.00028892478,0.39890105,0.9969689,0.9900546,0.99873537,0.9943868
6.184,30.458618,0.41809165,0.39890432,-0.0002937236,0.39890432,0.9969789,0.9900624,0.9987403,0.9943931
6.186,30.44796,0.41784534,0.39890784,-0.00029845984,0.39890784,0.99698883,0.9900702,0.9987452,0.99439937
6.188,30.43713,0.41759646,0.39891157,-0.0003031328,0.39891157,0.99699867,0.99007803,0.9987501,0.9944057
6.19,30.426134,0.41734505,0.3989155,-0.00030774184,0.3989155,0.9970085,0.99008584,0.9987549,0.99441195
6.192,30.414972,0.4170912,0.39891964,-0.0003122862,0.39891964,0.99701834,0.99009365,0.9987598,0.9944182
6.194,30.403648,0.41683486,0.398924,-0.00031676528,0.398924,0.99702805,0.9901014,0.99876463,0.99442446
6.196,30.392166,0.4165762,0.39892858,-0.00032117844,0.39892858,0.9970377,0.99010915,0.99876946,0.9944307
6.198,30.380526,0.41631523,0.39893335,-0.00032552503,0.39893335,0.99704736,0.9901169,0.9987743,0.9944369
6.2,30.368729,0.41605195,0.39893836,-0.0003298044,0.39893836,0.99705696,0.9901246,0.99877906,0.9944431
6.202,30.35678,0.41578647,0.39894357,-0.00033401602,0.39894357,0.9970665,0.9901323,0.9987838,0.9944493
6.204,30.34468,0.41551885,0.39894897,-0.00033815924,0.39894897,0.9970759,0.99013996,0.9987886,0.99445546
6.206,30.33243,0.41524914,0.3989546,-0.00034223348,0.3989546,0.99708533,0.9901476,0.9987933,0.9944616
6.208,30.320036,0.41497734,0.3989604,-0.0003462382,0.3989604,0.9970947,0.9901552,0.9987981,0.99446774
6.21,30.307503,0.41470355,0.39896643,-0.00035017286,0.39896643,0.997104,0.99016285,0.9988027,0.9944738
6.212,30.294827,0.41442782,0.39897266,-0.0003540369,0.39897266,0.9971132,0.9901704,0.99880743,0.99447984
6.214,30.282013,0.4141502,0.39897907,-0.0003578298,0.39897907,0.9971224,0.990178,0.9988121,0.9944859
6.216,30.269062,0.41387075,0.39898568,-0.00036155106,0.39898568,0.9971315,0.9901855,0.99881667,0.99449193
6.218,30.25598,0.4135895,0.3989925,-0.0003652002,0.3989925,0.9971405,0.99019295,0.9988213,0.9944979
6.22,30.242767,0.41330656,0.3989995,-0.0003687767,0.3989995,0.9971495,0.9902004,0.99882585,0.99450386
6.222,30.229427,0.41302192,0.3990067,-0.0003722801,0.3990067,0.9971584,0.99020785,0.99883044,0.99450976
6.224,30.215961,0.4127357,0.3990141,-0.00037571002,0.3990141,0.9971673,0.99021524,0.99883497,0.99451566
6.226,30.202375,0.4124479,0.39902166,-0.00037906595,0.39902166,0.99717605,0.9902226,0.99883944,0.9945215
6.228,30.188671,0.41215858,0.39902943,-0.00038234747,0.39902943,0.99718475,0.9902299,0.9988439,0.99452734
6.23,30.174847,0.41186783,0.39903736,-0.00038555422,0.39903736,0.99719334,0.9902372,0.9988484,0.9945331
6.232,30.16091,0.4115757,0.3990455,-0.00038868576,0.3990455,0.9972019,0.9902444,0.9988528,0.9945389
6.234,30.14686,0.4112822,0.3990538,-0.00039174175,0.3990538,0.9972104,0.9902516,0.99885714,0.9945446
6.236,30.132706,0.41098747,0.39906228,-0.00039472178,0.39906228,0.9972188,0.99025875,0.9988615,0.9945503
6.238,30.118444,0.41069147,0.39907095,-0.00039762552,0.39907095,0.99722713,0.9902659,0.9988658,0.99455595
6.24,30.104076,0.41039434,0.3990798,-0.00040045267,0.3990798,0.99723536,0.99027294,0.9988701,0.99456155
6.242,30.08961,0.41009608,0.3990888,-0.00040320287,0.3990888,0.9972435,0.99028,0.99887437,0.99456716
6.244,30.075045,0.40979677,0.39909798,-0.00040587582,0.39909798,0.99725163,0.99028695,0.9988786,0.9945727
6.246,30.060387,0.4094965,0.39910734,-0.00040847124,0.39910734,0.9972596,0.9902939,0.9988828,0.9945782
6.248,30.045637,0.40919524,0.39911684,-0.00041098887,0.39911684,0.99726754,0.9903008,0.9988869,0.9945836
6.25,30.030794,0.4088931,0.39912653,-0.0004134284,0.39912653,0.9972754,0.9903076,0.998891,0.99458903
6.252,30.015867,0.40859017,0.39913636,-0.00041578963,0.39913636,0.99728316,0.9903144,0.9988951,0.9945944
6.254,30.000858,0.40828645,0.39914638,-0.0004180723,0.39914638,0.99729085,0.99032116,0.99889916,0.9945997
6.256,29.985767,0.40798202,0.39915654,-0.0004202762,0.39915654,0.9972985,0.99032784,0.99890316,0.994605
6.258,29.970596,0.40767694,0.39916685,-0.00042240112,0.39916685,0.997306,0.9903345,0.9989071,0.99461025
6.26,29.955357,0.40737125,0.3991773,-0.0004244469,0.3991773,0.9973134,0.99034107,0.998911,0.99461544
6.262,29.940039,0.40706503,0.39918792,-0.00042641335,0.39918792,0.9973207,0.9903476,0.99891496,0.99462056
6.264,29.924654,0.4067583,0.3991987,-0.0004283003,0.3991987,0.997328,0.99035406,0.9989188,0.9946256
6.266,29.9092,0.40645117,0.39920962,-0.00043010764,0.39920962,0.99733514,0.9903605,0.9989226,0.9946307
6.268,29.893686,0.40614367,0.39922068,-0.00043183521,0.39922068,0.99734217,0.9903669,0.99892634,0.9946357
6.27,29.878109,0.40583584,0.39923188,-0.0004334829,0.39923188,0.9973492,0.99037313,0.9989301,0.99464065
6.272,29.862474,0.40552774,0.3992432,-0.00043505064,0.3992432,0.99735606,0.9903794,0.9989338,0.99464554
6.274,29.846786,0.40521947,0.39925468,-0.0004365383,0.39925468,0.99736285,0.9903856,0.9989374,0.99465036
6.276,29.831043,0.40491104,0.3992663,-0.00043794583,0.3992663,0.9973696,0.99039173,0.99894106,0.99465513
6.278,29.815252,0.4046025,0.39927804,-0.0004392732,0.39927804,0.9973762,0.9903978,0.9989446,0.9946599
6.28,29.799416,0.40429395,0.3992899,-0.00044052035,0.3992899,0.9973827,0.9904038,0.99894816,0.9946646
6.282,29.783535,0.4039854,0.3993019,-0.00044168724,0.3993019,0.99738914,0.99040973,0.9989516,0.9946692
6.284,29.767614,0.40367696,0.39931402,-0.0004427739,0.39931402,0.99739546,0.99041563,0.9989551,0.9946738
6.286,29.751656,0.40336865,0.39932626,-0.00044378027,0.39932626,0.9974017,0.9904214,0.9989584,0.9946783
6.288,29.735662,0.4030605,0.39933863,-0.00044470644,0.39933863,0.99740785,0.9904272,0.9989618,0.9946828
6.29,29.719635,0.4027526,0.39935112,-0.00044555237,0.39935112,0.9974139,0.99043286,0.9989651,0.9946872
6.292,29.70358,0.40244502,0.3993637,-0.00044631818,0.3993637,0.99741983,0.9904385,0.99896836,0.9946916
6.294,29.687504,0.4021378,0.39937642,-0.00044700387,0.39937642,0.9974257,0.99044406,0.9989716,0.9946959
6.296,29.671398,0.40183097,0.39938924,-0.00044760958,0.39938924,0.99743146,0.99044955,0.99897474,0.99470013
6.298,29.655275,0.4015246,0.39940214,-0.00044813534,0.39940214,0.9974371,0.990455,0.99897784,0.99470437
6.3,29.639132,0.40121874,0.39941517,-0.00044858127,0.39941517,0.99744266,0.99046034,0.99898094,0.9947085
6.302,29.622974,0.40091348,0.3994283,-0.00044894748,0.3994283,0.99744815,0.99046564,0.9989839,0.9947126
6.304,29.606808,0.40060884,0.39944154,-0.00044923415,0.39944154,0.9974535,0.9904709,0.99898696,0.9947166
6.306,29.59063,0.40030485,0.39945486,-0.00044944137,0.39945486,0.99745876,0.990476,0.9989899,0.9947206
6.308,29.57445,0.40000162,0.39946827,-0.00044956934,0.39946827,0.99746394,0.9904811,0.99899274,0.9947245
6.31,29.558262,0.39969918,0.39948177,-0.0004496182,0.39948177,0.997469,0.9904861,0.9989956,0.9947283
6.312,29.542074,0.39939755,0.39949536,-0.0004495882,0.39949536,0.997474,0.99049103,0.9989984,0.99473214
6.314,29.52589,0.39909685,0.39950904,-0.00044947947,0.39950904,0.99747884,0.9904959,0.99900115,0.99473584
6.316,29.509712,0.39879707,0.3995228,-0.00044929227,0.3995228,0.9974836,0.99050075,0.9990038,0.99473953
6.318,29.493542,0.3984983,0.39953667,-0.00044902682,0.39953667,0.9974883,0.99050546,0.9990065,0.99474317
6.32,29.477383,0.39820054,0.3995506,-0.00044868333,0.3995506,0.9974929,0.9905101,0.99900913,0.99474674
6.322,29.461239,0.39790392,0.39956456,-0.00044826212,0.39956456,0.9974974,0.9905147,0.9990117,0.9947502
6.324,29.44511,0.39760843,0.39957866,-0.00044776342,0.39957866,0.99750173,0.9905192,0.9990142,0.99475366
6.326,29.428997,0.39731413,0.3995928,-0.0004471875,0.3995928,0.997506,0.9905237,0.99901664,0.99475706
6.328,29.412912,0.3970211,0.399607,-0.00044653472,0.399607,0.9975102,0.99052805,0.999019,0.99476033
6.33,29.396847,0.39672938,0.39962125,-0.00044580532,0.39962125,0.9975143,0.99053234,0.9990214,0.9947636
6.332,29.380814,0.396439,0.39963558,-0.00044499966,0.39963558,0.9975183,0.9905366,0.99902374,0.99476683
6.334,29.364807,0.39615,0.39964998,-0.00044411805,0.39964998,0.9975222,0.99054074,0.999026,0.99476993
6.336,29.348835,0.39586246,0.3996644,-0.00044316088,0.3996644,0.99752593,0.99054486,0.99902827,0.99477303
6.338,29.3329,0.39557642,0.39967892,-0.00044212848,0.39967892,0.9975296,0.99054885,0.9990304,0.994776
6.34,29.317003,0.3952919,0.39969346,-0.00044102123,0.39969346,0.99753326,0.9905528,0.99903256,0.994779
6.342,29.301146,0.395009,0.39970806,-0.00043983952,0.39970806,0.9975367,0.99055666,0.99903464,0.9947819
6.344,29.285334,0.39472774,0.3997227,-0.00043858378,0.3997227,0.9975401,0.9905604,0.99903667,0.9947847
6.346,29.269571,0.39444816,0.39973736,-0.00043725438,0.39973736,0.9975434,0.9905641,0.99903864,0.9947875
6.348,29.25385,0.39417028,0.39975208,-0.00043585175,0.39975208,0.9975466,0.9905678,0.9990406,0.9947902
6.35,29.23819,0.39389423,0.39976683,-0.00043437633,0.39976683,0.9975497,0.9905713,0.99904245,0.9947929
6.352,29.222578,0.39361998,0.39978164,-0.00043282856,0.39978164,0.99755275,0.99057484,0.9990443,0.99479544
6.354,29.207024,0.3933476,0.39979646,-0.00043120893,0.39979646,0.9975556,0.99057823,0.9990461,0.994798
6.356,29.191528,0.39307714,0.3998113,-0.0004295179,0.3998113,0.9975584,0.99058163,0.9990479,0.99480045
6.358,29.1761,0.39280862,0.39982617,-0.00042775596,0.39982617,0.99756116,0.9905849,0.99904954,0.9948029
6.36,29.160732,0.3925421,0.39984107,-0.0004259236,0.39984107,0.9975638,0.99058807,0.9990512,0.9948053
6.362,29.145432,0.39227766,0.39985597,-0.0004240213,0.39985597,0.9975663,0.9905912,0.9990528,0.99480754
6.364,29.130203,0.39201528,0.3998709,-0.0004220496,0.3998709,0.9975687,0.99059427,0.9990544,0.9948098
6.366,29.115044,0.391755,0.39988586,-0.00042000905,0.39988586,0.99757105,0.99059725,0.9990559,0.99481195
6.368,29.099964,0.39149693,0.39990082,-0.00041790018,0.39990082,0.9975733,0.99060017,0.99905735,0.9948141
6.37,29.084957,0.39124107,0.39991578,-0.0004157235,0.39991578,0.99757546,0.99060297,0.9990588,0.9948161
6.372,29.07003,0.39098746,0.39993075,-0.00041347966,0.39993075,0.99757755,0.9906057,0.99906015,0.99481815
6.374,29.055185,0.39073613,0.39994574,-0.00041116917,0.39994574,0.9975795,0.99060845,0.9990615,0.99482006
6.376,29.040424,0.39048716,0.39996073,-0.0004087926,0.39996073,0.99758136,0.990611,0.9990628,0.99482197
6.378,29.025753,0.39024055,0.3999757,-0.0004063506,0.3999757,0.99758315,0.9906136,0.999064,0.99482375
6.38,29.011168,0.38999632,0.39999065,-0.00040384373,0.39999065,0.9975849,0.9906161,0.9990652,0.99482554
6.382,28.996677,0.38975456,0.40000564,-0.00040127264,0.40000564,0.9975864,0.99061847,0.99906635,0.9948273
6.384,28.982275,0.3895153,0.40002057,-0.00039863793,0.40002057,0.997588,0.9906208,0.9990675,0.9948289
6.386,28.967974,0.38927856,0.40003553,-0.00039594024,0.40003553,0.9975894,0.99062306,0.99906856,0.9948305
6.388,28.95377,0.38904437,0.40005043,-0.0003931802,0.40005043,0.9975907,0.9906252,0.9990696,0.99483204
6.39,28.939665,0.38881278,0.40006536,-0.00039035853,0.40006536,0.997592,0.99062735,0.9990705,0.9948335
6.392,28.925663,0.3885838,0.40008023,-0.0003874758,0.40008023,0.99759316,0.9906294,0.9990715,0.99483496
6.394,28.911768,0.3883575,0.4000951,-0.00038453276,0.4000951,0.99759424,0.99063134,0.9990724,0.99483633
6.396,28.897978,0.3881339,0.40010995,-0.00038153006,0.40010995,0.99759525,0.99063325,0.9990732,0.99483764
6.398,28.884296,0.38791305,0.40012476,-0.0003784684,0.40012476,0.99759614,0.9906351,0.99907404,0.9948389
6.4,28.870728,0.38769493,0.4001395,-0.00037534846,0.4001395,0.997597,0.9906369,0.9990748,0.9948401
6.402,28.85727,0.38747963,0.40015426,-0.00037217097,0.40015426,0.9975977,0.99063855,0.99907553,0.9948412
6.404,28.84393,0.38726714,0.400169,-0.00036893666,0.400169,0.99759835,0.9906402,0.9990762,0.99484235
6.406,28.830708,0.38705754,0.40018365,-0.0003656462,0.40018365,0.99759895,0.9906418,0.99907684,0.99484336
6.408,28.817604,0.3868508,0.40019828,-0.0003623004,0.40019828,0.9975994,0.99064326,0.99907744,0.9948444
6.41,28.804623,0.38664702,0.40021285,-0.00035889997,0.40021285,0.99759984,0.9906447,0.99907804,0.99484533
6.412,28.791765,0.38644615,0.4002274,-0.00035544563,0.4002274,0.9976002,0.99064606,0.9990785,0.99484617
6.414,28.77903,0.3862483,0.40024188,-0.0003519382,0.40024188,0.99760044,0.9906473,0.999079,0.994847
6.416,28.766424,0.3860534,0.4002563,-0.00034837838,0.4002563,0.9976006,0.99064857,0.99907947,0.99484783
6.418,28.753946,0.3858616,0.4002707,-0.000344767,0.4002707,0.99760073,0.99064976,0.9990799,0.99484855
6.42,28.7416,0.38567284,0.40028504,-0.0003411048,0.40028504,0.9976008,0.99065083,0.99908024,0.9948492
6.422,28.729387,0.38548714,0.40029928,-0.00033739262,0.40029928,0.99760073,0.99065185,0.9990806,0.99484986
6.424,28.717308,0.38530457,0.4003135,-0.0003336312,0.4003135,0.9976006,0.99065286,0.99908084,0.9948504
6.426,28.705366,0.38512516,0.40032762,-0.00032982137,0.40032762,0.99760044,0.99065375,0.99908113,0.99485093
6.428,28.69356,0.38494888,0.40034172,-0.00032596392,0.40034172,0.9976002,0.9906546,0.9990814,0.9948514
6.43,28.681898,0.38477582,0.40035573,-0.00032205967,0.40035573,0.99759984,0.99065536,0.99908155,0.9948519
6.432,28.670372,0.38460594,0.40036964,-0.00031810947,0.40036964,0.9975994,0.9906561,0.9990817,0.99485224
6.434,28.658993,0.3844393,0.4003835,-0.00031411412,0.4003835,0.99759895,0.9906568,0.9990818,0.9948526
6.436,28.647757,0.3842759,0.4003973,-0.00031007445,0.4003973,0.9975984,0.9906574,0.99908185,0.9948529
6.438,28.636667,0.38411582,0.400411,-0.00030599133,0.400411,0.9975978,0.9906579,0.9990819,0.99485314
6.44,28.625725,0.383959,0.40042463,-0.00030186557,0.40042463,0.99759716,0.9906584,0.9990819,0.9948533
6.442,28.614933,0.38380548,0.4004382,-0.00029769805,0.4004382,0.99759644,0.9906588,0.9990819,0.9948535
6.444,28.604292,0.3836553,0.40045166,-0.0002934896,0.40045166,0.9975956,0.9906592,0.99908185,0.9948536
6.446,28.593801,0.3835085,0.40046504,-0.0002892411,0.40046504,0.9975948,0.9906595,0.9990818,0.9948537
6.448,28.583466,0.38336506,0.4004783,-0.00028495342,0.4004783,0.9975938,0.9906597,0.9990817,0.9948537
6.45,28.573284,0.38322502,0.4004915,-0.0002806274,0.4004915,0.9975928,0.9906599,0.9990815,0.9948537
6.452,28.563261,0.38308835,0.40050462,-0.00027626395,0.40050462,0.9975918,0.9906601,0.9990813,0.9948536
6.454,28.553394,0.38295513,0.4005176,-0.00027186394,0.4005176,0.99759066,0.99066013,0.99908113,0.9948535
6.456,28.543686,0.38282531,0.40053052,-0.00026742826,0.40053052,0.9975895,0.99066013,0.9990809,0.9948534
6.458,28.534138,0.38269898,0.40054333,-0.00026295776,0.40054333,0.9975883,0.99066013,0.9990806,0.9948532
6.46,28.524754,0.3825761,0.40055606,-0.0002584534,0.40055606,0.997587,0.99066,0.9990803,0.99485296
6.462,28.51553,0.3824567,0.40056866,-0.00025391602,0.40056866,0.99758565,0.9906599,0.99908,0.99485266
6.464,28.506472,0.38234076,0.40058115,-0.00024934654,0.40058115,0.9975843,0.9906597,0.99907964,0.99485236
6.466,28.497578,0.38222834,0.40059355,-0.00024474587,0.40059355,0.9975828,0.9906595,0.9990792,0.994852
6.468,28.48885,0.38211945,0.40060583,-0.00024011491,0.40060583,0.9975813,0.9906592,0.9990788,0.99485165
6.47,28.48029,0.38201407,0.400618,-0.00023545457,0.400618,0.99757975,0.9906588,0.9990784,0.99485123
6.472,28.471897,0.3819122,0.40063006,-0.00023076577,0.40063006,0.9975782,0.99065846,0.9990779,0.99485075
6.474,28.463673,0.38181388,0.40064198,-0.00022604942,0.40064198,0.99757653,0.990658,0.99907744,0.9948503
