Time,gENROU.delta,gENROU.PELEC,iEEEG1.PMECH_HP,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.06863, 30.472, 0.0962915, 0.399981, 0.00262817, 0.529006, 0.205418, 0.30531, 2.55266e-07
2.06868, 30.4744, 0.0962995, 0.399981, 0.00263006, 0.528975, 0.205409, 0.305308, 2.5526e-07
2.06873, 30.4768, 0.0963075, 0.399981, 0.00263195, 0.528944, 0.2054, 0.305305, 2.55254e-07
2.06878, 30.4791, 0.0963153, 0.399981, 0.00263384, 0.528913, 0.205391, 0.305303, 2.55248e-07
2.06883, 30.4815, 0.0963233, 0.399981, 0.00263574, 0.528882, 0.205381, 0.305301, 2.55242e-07
2.06888, 30.4839, 0.0963311, 0.399981, 0.00263763, 0.528851, 0.205372, 0.305298, 2.55236e-07
2.06893, 30.4863, 0.0963391, 0.399981, 0.00263952, 0.52882, 0.205363, 0.305296, 2.5523e-07
2.06898, 30.4886, 0.096347, 0.399981, 0.00264141, 0.52879, 0.205354, 0.305293, 2.55224e-07
2.06903, 30.491, 0.096355, 0.399981, 0.0026433, 0.528759, 0.205345, 0.305291, 2.55218e-07
2.06908, 30.4934, 0.0963629, 0.399981, 0.00264519, 0.528728, 0.205336, 0.305288, 2.55212e-07
2.06913, 30.4958, 0.0963708, 0.399981, 0.00264708, 0.528698, 0.205327, 0.305286, 2.55206e-07
2.06918, 30.4982, 0.0963788, 0.399981, 0.00264897, 0.528667, 0.205318, 0.305284, 2.552e-07
2.06923, 30.5005, 0.0963867, 0.399981, 0.00265086, 0.528636, 0.205309, 0.305281, 2.55195e-07
2.06928, 30.5029, 0.0963947, 0.39998, 0.00265276, 0.528606, 0.2053, 0.305279, 2.55189e-07
2.06933, 30.5053, 0.0964027, 0.39998, 0.00265465, 0.528575, 0.205291, 0.305276, 2.55183e-07
2.06938, 30.5077, 0.0964106, 0.39998, 0.00265654, 0.528545, 0.205282, 0.305274, 2.55177e-07
2.06943, 30.5101, 0.0964185, 0.39998, 0.00265843, 0.528514, 0.205273, 0.305271, 2.55171e-07
2.06948, 30.5125, 0.0964265, 0.39998, 0.00266032, 0.528484, 0.205264, 0.305269, 2.55165e-07
2.06953, 30.5149, 0.0964345, 0.39998, 0.00266221, 0.528453, 0.205255, 0.305267, 2.55159e-07
2.06958, 30.5173, 0.0964425, 0.39998, 0.0026641, 0.528423, 0.205246, 0.305264, 2.55153e-07
2.06963, 30.5197, 0.0964504, 0.39998, 0.00266599, 0.528392, 0.205237, 0.305262, 2.55148e-07
2.06968, 30.5221, 0.0964583, 0.39998, 0.00266788, 0.528362, 0.205228, 0.305259, 2.55142e-07
2.06973, 30.5245, 0.0964664, 0.39998, 0.00266977, 0.528331, 0.205219, 0.305257, 2.55136e-07
2.06978, 30.5269, 0.0964743, 0.39998, 0.00267166, 0.528301, 0.20521, 0.305255, 2.5513e-07
2.06983, 30.5293, 0.0964824, 0.39998, 0.00267355, 0.528271, 0.205201, 0.305252, 2.55124e-07
2.06988, 30.5317, 0.0964904, 0.39998, 0.00267544, 0.528241, 0.205192, 0.30525, 2.55118e-07
2.06993, 30.5341, 0.0964983, 0.39998, 0.00267733, 0.52821, 0.205183, 0.305247, 2.55112e-07
2.06998, 30.5365, 0.0965063, 0.39998, 0.00267922, 0.52818, 0.205174, 0.305245, 2.55107e-07
2.07003, 30.5389, 0.0965144, 0.39998, 0.00268111, 0.52815, 0.205165, 0.305243, 2.55101e-07
2.07008, 30.5414, 0.0965223, 0.39998, 0.002683, 0.52812, 0.205156, 0.30524, 2.55095e-07
2.07013, 30.5438, 0.0965304, 0.39998, 0.00268489, 0.52809, 0.205147, 0.305238, 2.55089e-07
2.07018, 30.5462, 0.0965383, 0.39998, 0.00268678, 0.528059, 0.205138, 0.305235, 2.55083e-07
2.07023, 30.5486, 0.0965464, 0.399979, 0.00268867, 0.528029, 0.205129, 0.305233, 2.55078e-07
2.07028, 30.551, 0.0965544, 0.399979, 0.00269056, 0.527999, 0.20512, 0.305231, 2.55072e-07
2.07033, 30.5535, 0.0965624, 0.399979, 0.00269245, 0.527969, 0.205111, 0.305228, 2.55066e-07
2.07038, 30.5559, 0.0965704, 0.399979, 0.00269434, 0.527939, 0.205103, 0.305226, 2.5506e-07
2.07043, 30.5583, 0.0965784, 0.399979, 0.00269623, 0.527909, 0.205094, 0.305223, 2.55054e-07
2.07048, 30.5607, 0.0965865, 0.399979, 0.00269812, 0.527879, 0.205085, 0.305221, 2.55049e-07
2.07053, 30.5632, 0.0965946, 0.399979, 0.00270001, 0.52785, 0.205076, 0.305219, 2.55043e-07
2.07058, 30.5656, 0.0966026, 0.399979, 0.0027019, 0.52782, 0.205067, 0.305216, 2.55037e-07
2.07063, 30.568, 0.0966106, 0.399979, 0.00270379, 0.52779, 0.205058, 0.305214, 2.55031e-07
2.07068, 30.5705, 0.0966187, 0.399979, 0.00270568, 0.52776, 0.205049, 0.305212, 2.55025e-07
2.07073, 30.5729, 0.0966268, 0.399979, 0.00270757, 0.52773, 0.20504, 0.305209, 2.5502e-07
2.07078, 30.5753, 0.0966348, 0.399979, 0.00270945, 0.5277, 0.205032, 0.305207, 2.55014e-07
2.07083, 30.5778, 0.0966428, 0.399979, 0.00271134, 0.527671, 0.205023, 0.305204, 2.55008e-07
2.07088, 30.5802, 0.0966509, 0.399979, 0.00271323, 0.527641, 0.205014, 0.305202, 2.55002e-07
2.07093, 30.5827, 0.0966589, 0.399979, 0.00271512, 0.527611, 0.205005, 0.3052, 2.54997e-07
2.07098, 30.5851, 0.096667, 0.399979, 0.00271701, 0.527581, 0.204996, 0.305197, 2.54991e-07
2.07103, 30.5876, 0.0966751, 0.399978, 0.0027189, 0.527552, 0.204988, 0.305195, 2.54985e-07
2.07108, 30.59, 0.0966832, 0.399978, 0.00272079, 0.527522, 0.204979, 0.305193, 2.54979e-07
2.07113, 30.5925, 0.0966912, 0.399978, 0.00272268, 0.527493, 0.20497, 0.30519, 2.54974e-07
2.07118, 30.5949, 0.0966994, 0.399978, 0.00272457, 0.527463, 0.204961, 0.305188, 2.54968e-07
2.07123, 30.5974, 0.0967074, 0.399978, 0.00272645, 0.527433, 0.204952, 0.305185, 2.54962e-07
2.07128, 30.5998, 0.0967155, 0.399978, 0.00272834, 0.527404, 0.204944, 0.305183, 2.54956e-07
2.07133, 30.6023, 0.0967236, 0.399978, 0.00273023, 0.527375, 0.204935, 0.305181, 2.54951e-07
2.07138, 30.6047, 0.0967317, 0.399978, 0.00273212, 0.527345, 0.204926, 0.305178, 2.54945e-07
2.07143, 30.6072, 0.0967398, 0.399978, 0.00273401, 0.527316, 0.204917, 0.305176, 2.54939e-07
2.07148, 30.6096, 0.0967479, 0.399978, 0.0027359, 0.527286, 0.204909, 0.305174, 2.54934e-07
2.07153, 30.6121, 0.096756, 0.399978, 0.00273779, 0.527257, 0.2049, 0.305171, 2.54928e-07
2.07158, 30.6146, 0.0967641, 0.399978, 0.00273967, 0.527227, 0.204891, 0.305169, 2.54922e-07
2.07163, 30.617, 0.0967722, 0.399978, 0.00274156, 0.527198, 0.204882, 0.305167, 2.54916e-07
2.07168, 30.6195, 0.0967804, 0.399978, 0.00274345, 0.527169, 0.204874, 0.305164, 2.54911e-07
2.07173, 30.622, 0.0967885, 0.399978, 0.00274534, 0.52714, 0.204865, 0.305162, 2.54905e-07
2.07178, 30.6245, 0.0967966, 0.399978, 0.00274723, 0.52711, 0.204856, 0.30516, 2.54899e-07
2.07183, 30.6269, 0.0968047, 0.399978, 0.00274911, 0.527081, 0.204848, 0.305157, 2.54894e-07
2.07188, 30.6294, 0.0968128, 0.399977, 0.002751, 0.527052, 0.204839, 0.305155, 2.54888e-07
2.07193, 30.6319, 0.096821, 0.399977, 0.00275289, 0.527023, 0.20483, 0.305153, 2.54882e-07
2.07198, 30.6344, 0.0968292, 0.399977, 0.00275478, 0.526994, 0.204822, 0.30515, 2.54877e-07
2.07203, 30.6368, 0.0968372, 0.399977, 0.00275667, 0.526964, 0.204813, 0.305148, 2.54871e-07
2.07208, 30.6393, 0.0968453, 0.399977, 0.00275855, 0.526935, 0.204804, 0.305146, 2.54865e-07
2.07213, 30.6418, 0.0968535, 0.399977, 0.00276044, 0.526906, 0.204796, 0.305143, 2.5486e-07
2.07218, 30.6443, 0.0968617, 0.399977, 0.00276233, 0.526877, 0.204787, 0.305141, 2.54854e-07
2.07223, 30.6468, 0.0968698, 0.399977, 0.00276422, 0.526848, 0.204778, 0.305139, 2.54848e-07
2.07228, 30.6493, 0.0968779, 0.399977, 0.0027661, 0.526819, 0.20477, 0.305136, 2.54843e-07
2.07233, 30.6517, 0.0968861, 0.399977, 0.00276799, 0.52679, 0.204761, 0.305134, 2.54837e-07
2.07238, 30.6542, 0.0968942, 0.399977, 0.00276988, 0.526761, 0.204752, 0.305132, 2.54831e-07
2.07243, 30.6567, 0.0969024, 0.399977, 0.00277177, 0.526732, 0.204744, 0.305129, 2.54826e-07
2.07248, 30.6592, 0.0969106, 0.399977, 0.00277365, 0.526703, 0.204735, 0.305127, 2.5482e-07
2.07253, 30.6617, 0.0969187, 0.399977, 0.00277554, 0.526675, 0.204727, 0.305125, 2.54815e-07
2.07258, 30.6642, 0.0969269, 0.399977, 0.00277743, 0.526646, 0.204718, 0.305122, 2.54809e-07
2.07263, 30.6667, 0.096935, 0.399977, 0.00277931, 0.526617, 0.204709, 0.30512, 2.54803e-07
2.07268, 30.6692, 0.0969433, 0.399977, 0.0027812, 0.526588, 0.204701, 0.305118, 2.54798e-07
2.07273, 30.6717, 0.0969514, 0.399976, 0.00278309, 0.526559, 0.204692, 0.305115, 2.54792e-07
2.07278, 30.6742, 0.0969597, 0.399976, 0.00278498, 0.526531, 0.204684, 0.305113, 2.54787e-07
2.07283, 30.6767, 0.0969678, 0.399976, 0.00278686, 0.526502, 0.204675, 0.305111, 2.54781e-07
2.07288, 30.6792, 0.096976, 0.399976, 0.00278875, 0.526473, 0.204667, 0.305109, 2.54775e-07
2.07293, 30.6818, 0.0969843, 0.399976, 0.00279064, 0.526445, 0.204658, 0.305106, 2.5477e-07
2.07298, 30.6843, 0.0969925, 0.399976, 0.00279252, 0.526416, 0.204649, 0.305104, 2.54764e-07
2.07303, 30.6868, 0.0970006, 0.399976, 0.00279441, 0.526387, 0.204641, 0.305102, 2.54759e-07
2.07308, 30.6893, 0.0970088, 0.399976, 0.0027963, 0.526359, 0.204632, 0.305099, 2.54753e-07
2.07313, 30.6918, 0.0970171, 0.399976, 0.00279818, 0.52633, 0.204624, 0.305097, 2.54747e-07
2.07318, 30.6943, 0.0970253, 0.399976, 0.00280007, 0.526302, 0.204615, 0.305095, 2.54742e-07
2.07323, 30.6969, 0.0970335, 0.399976, 0.00280196, 0.526273, 0.204607, 0.305092, 2.54736e-07
2.07328, 30.6994, 0.0970418, 0.399976, 0.00280384, 0.526245, 0.204598, 0.30509, 2.54731e-07
2.07333, 30.7019, 0.09705, 0.399976, 0.00280573, 0.526216, 0.20459, 0.305088, 2.54725e-07
2.07338, 30.7044, 0.0970582, 0.399976, 0.00280761, 0.526188, 0.204581, 0.305086, 2.5472e-07
2.07343, 30.7069, 0.0970664, 0.399976, 0.0028095, 0.52616, 0.204573, 0.305083, 2.54714e-07
2.07348, 30.7095, 0.0970747, 0.399976, 0.00281139, 0.526131, 0.204564, 0.305081, 2.54708e-07
2.07353, 30.712, 0.0970829, 0.399975, 0.00281327, 0.526103, 0.204556, 0.305079, 2.54703e-07
2.07358, 30.7145, 0.0970911, 0.399975, 0.00281516, 0.526075, 0.204547, 0.305076, 2.54697e-07
2.07363, 30.7171, 0.0970994, 0.399975, 0.00281705, 0.526046, 0.204539, 0.305074, 2.54692e-07
2.07368, 30.7196, 0.0971076, 0.399975, 0.00281893, 0.526018, 0.204531, 0.305072, 2.54686e-07
2.07373, 30.7221, 0.0971159, 0.399975, 0.00282082, 0.52599, 0.204522, 0.30507, 2.54681e-07
2.07378, 30.7247, 0.0971242, 0.399975, 0.0028227, 0.525961, 0.204514, 0.305067, 2.54675e-07
2.07383, 30.7272, 0.0971324, 0.399975, 0.00282459, 0.525933, 0.204505, 0.305065, 2.5467e-07
2.07388, 30.7298, 0.0971406, 0.399975, 0.00282647, 0.525905, 0.204497, 0.305063, 2.54664e-07
2.07393, 30.7323, 0.0971489, 0.399975, 0.00282836, 0.525877, 0.204488, 0.30506, 2.54659e-07
2.07398, 30.7349, 0.0971572, 0.399975, 0.00283025, 0.525849, 0.20448, 0.305058, 2.54653e-07
2.07403, 30.7374, 0.0971654, 0.399975, 0.00283213, 0.525821, 0.204472, 0.305056, 2.54648e-07
2.07408, 30.74, 0.0971737, 0.399975, 0.00283402, 0.525793, 0.204463, 0.305054, 2.54642e-07
2.07413, 30.7425, 0.097182, 0.399975, 0.0028359, 0.525765, 0.204455, 0.305051, 2.54637e-07
2.07418, 30.7451, 0.0971902, 0.399975, 0.00283779, 0.525737, 0.204446, 0.305049, 2.54631e-07
2.07423, 30.7476, 0.0971985, 0.399975, 0.00283967, 0.525708, 0.204438, 0.305047, 2.54626e-07
2.07428, 30.7502, 0.0972068, 0.399974, 0.00284156, 0.525681, 0.20443, 0.305045, 2.5462e-07
2.07433, 30.7527, 0.0972151, 0.399974, 0.00284344, 0.525653, 0.204421, 0.305042, 2.54615e-07
2.07438, 30.7553, 0.0972234, 0.399974, 0.00284533, 0.525625, 0.204413, 0.30504, 2.54609e-07
2.07443, 30.7579, 0.0972318, 0.399974, 0.00284721, 0.525597, 0.204405, 0.305038, 2.54604e-07
2.07448, 30.7604, 0.09724, 0.399974, 0.0028491, 0.525569, 0.204396, 0.305036, 2.54598e-07
2.07453, 30.763, 0.0972483, 0.399974, 0.00285098, 0.525541, 0.204388, 0.305033, 2.54593e-07
2.07458, 30.7655, 0.0972566, 0.399974, 0.00285287, 0.525513, 0.204379, 0.305031, 2.54587e-07
2.07463, 30.7681, 0.097265, 0.399974, 0.00285475, 0.525485, 0.204371, 0.305029, 2.54582e-07
2.07468, 30.7707, 0.0972733, 0.399974, 0.00285664, 0.525458, 0.204363, 0.305026, 2.54576e-07
2.07473, 30.7733, 0.0972816, 0.399974, 0.00285852, 0.52543, 0.204355, 0.305024, 2.54571e-07
2.07478, 30.7758, 0.0972899, 0.399974, 0.00286041, 0.525402, 0.204346, 0.305022, 2.54565e-07
2.07483, 30.7784, 0.0972983, 0.399974, 0.00286229, 0.525375, 0.204338, 0.30502, 2.5456e-07
2.07488, 30.781, 0.0973066, 0.399974, 0.00286418, 0.525347, 0.20433, 0.305017, 2.54555e-07
2.07493, 30.7836, 0.0973149, 0.399974, 0.00286606, 0.525319, 0.204321, 0.305015, 2.54549e-07
2.07498, 30.7861, 0.0973233, 0.399974, 0.00286795, 0.525292, 0.204313, 0.305013, 2.54544e-07
2.07503, 30.7887, 0.0973316, 0.399973, 0.00286983, 0.525264, 0.204305, 0.305011, 2.54538e-07
2.07508, 30.7913, 0.0973399, 0.399973, 0.00287171, 0.525236, 0.204296, 0.305009, 2.54533e-07
2.07513, 30.7939, 0.0973483, 0.399973, 0.0028736, 0.525209, 0.204288, 0.305006, 2.54527e-07
2.07518, 30.7965, 0.0973566, 0.399973, 0.00287548, 0.525181, 0.20428, 0.305004, 2.54522e-07
2.07523, 30.7991, 0.097365, 0.399973, 0.00287737, 0.525154, 0.204272, 0.305002, 2.54517e-07
2.07528, 30.8017, 0.0973734, 0.399973, 0.00287925, 0.525126, 0.204263, 0.305, 2.54511e-07
2.07533, 30.8042, 0.0973817, 0.399973, 0.00288113, 0.525099, 0.204255, 0.304997, 2.54506e-07
2.07538, 30.8068, 0.0973901, 0.399973, 0.00288302, 0.525072, 0.204247, 0.304995, 2.545e-07
2.07543, 30.8094, 0.0973985, 0.399973, 0.0028849, 0.525044, 0.204239, 0.304993, 2.54495e-07
2.07548, 30.812, 0.0974068, 0.399973, 0.00288679, 0.525017, 0.204231, 0.304991, 2.54489e-07
2.07553, 30.8146, 0.0974152, 0.399973, 0.00288867, 0.524989, 0.204222, 0.304988, 2.54484e-07
2.07558, 30.8172, 0.0974236, 0.399973, 0.00289055, 0.524962, 0.204214, 0.304986, 2.54479e-07
2.07563, 30.8198, 0.0974319, 0.399973, 0.00289244, 0.524935, 0.204206, 0.304984, 2.54473e-07
2.07569, 30.8224, 0.0974403, 0.399973, 0.00289432, 0.524907, 0.204198, 0.304982, 2.54468e-07
2.07574, 30.825, 0.0974487, 0.399973, 0.00289621, 0.52488, 0.204189, 0.304979, 2.54463e-07
2.07579, 30.8277, 0.097457, 0.399972, 0.00289809, 0.524853, 0.204181, 0.304977, 2.54457e-07
2.07584, 30.8303, 0.0974655, 0.399972, 0.00289997, 0.524826, 0.204173, 0.304975, 2.54452e-07
2.07589, 30.8329, 0.0974739, 0.399972, 0.00290186, 0.524799, 0.204165, 0.304973, 2.54446e-07
2.07594, 30.8355, 0.0974823, 0.399972, 0.00290374, 0.524771, 0.204157, 0.304971, 2.54441e-07
2.07599, 30.8381, 0.0974907, 0.399972, 0.00290562, 0.524744, 0.204149, 0.304968, 2.54436e-07
2.07604, 30.8407, 0.0974991, 0.399972, 0.00290751, 0.524717, 0.20414, 0.304966, 2.5443e-07
2.07609, 30.8433, 0.0975075, 0.399972, 0.00290939, 0.52469, 0.204132, 0.304964, 2.54425e-07
2.07614, 30.846, 0.0975159, 0.399972, 0.00291127, 0.524663, 0.204124, 0.304962, 2.5442e-07
2.07619, 30.8486, 0.0975244, 0.399972, 0.00291315, 0.524636, 0.204116, 0.30496, 2.54414e-07
2.07624, 30.8512, 0.0975328, 0.399972, 0.00291504, 0.524609, 0.204108, 0.304957, 2.54409e-07
2.07629, 30.8538, 0.0975411, 0.399972, 0.00291692, 0.524582, 0.2041, 0.304955, 2.54404e-07
2.07634, 30.8564, 0.0975496, 0.399972, 0.0029188, 0.524555, 0.204092, 0.304953, 2.54398e-07
2.07639, 30.8591, 0.0975581, 0.399972, 0.00292069, 0.524528, 0.204083, 0.304951, 2.54393e-07
2.07644, 30.8617, 0.0975665, 0.399972, 0.00292257, 0.524501, 0.204075, 0.304948, 2.54387e-07
2.07649, 30.8643, 0.097575, 0.399972, 0.00292445, 0.524474, 0.204067, 0.304946, 2.54382e-07
2.07654, 30.867, 0.0975834, 0.399971, 0.00292633, 0.524447, 0.204059, 0.304944, 2.54377e-07
2.07659, 30.8696, 0.0975918, 0.399971, 0.00292822, 0.524421, 0.204051, 0.304942, 2.54372e-07
2.07664, 30.8722, 0.0976003, 0.399971, 0.0029301, 0.524394, 0.204043, 0.30494, 2.54366e-07
2.07669, 30.8749, 0.0976087, 0.399971, 0.00293198, 0.524367, 0.204035, 0.304937, 2.54361e-07
2.07674, 30.8775, 0.0976171, 0.399971, 0.00293386, 0.52434, 0.204027, 0.304935, 2.54356e-07
2.07679, 30.8802, 0.0976256, 0.399971, 0.00293575, 0.524313, 0.204019, 0.304933, 2.5435e-07
2.07684, 30.8828, 0.0976341, 0.399971, 0.00293763, 0.524287, 0.204011, 0.304931, 2.54345e-07
2.07689, 30.8854, 0.0976425, 0.399971, 0.00293951, 0.52426, 0.204003, 0.304929, 2.5434e-07
2.07694, 30.8881, 0.0976509, 0.399971, 0.00294139, 0.524233, 0.203995, 0.304927, 2.54334e-07
2.07699, 30.8907, 0.0976595, 0.399971, 0.00294328, 0.524207, 0.203987, 0.304924, 2.54329e-07
2.07704, 30.8934, 0.0976679, 0.399971, 0.00294516, 0.52418, 0.203978, 0.304922, 2.54324e-07
2.07709, 30.896, 0.0976764, 0.399971, 0.00294704, 0.524153, 0.20397, 0.30492, 2.54318e-07
2.07714, 30.8987, 0.0976849, 0.399971, 0.00294892, 0.524127, 0.203962, 0.304918, 2.54313e-07
2.07719, 30.9014, 0.0976933, 0.39997, 0.0029508, 0.5241, 0.203954, 0.304916, 2.54308e-07
2.07724, 30.904, 0.0977018, 0.39997, 0.00295269, 0.524073, 0.203946, 0.304913, 2.54303e-07
2.07729, 30.9067, 0.0977104, 0.39997, 0.00295457, 0.524047, 0.203938, 0.304911, 2.54297e-07
2.07734, 30.9093, 0.0977188, 0.39997, 0.00295645, 0.52402, 0.20393, 0.304909, 2.54292e-07
2.07739, 30.912, 0.0977273, 0.39997, 0.00295833, 0.523994, 0.203922, 0.304907, 2.54287e-07
2.07744, 30.9147, 0.0977358, 0.39997, 0.00296021, 0.523967, 0.203914, 0.304905, 2.54282e-07
2.07749, 30.9173, 0.0977443, 0.39997, 0.00296209, 0.523941, 0.203906, 0.304902, 2.54276e-07
2.07754, 30.92, 0.0977528, 0.39997, 0.00296398, 0.523915, 0.203898, 0.3049, 2.54271e-07
2.07759, 30.9227, 0.0977614, 0.39997, 0.00296586, 0.523888, 0.20389, 0.304898, 2.54266e-07
2.07764, 30.9253, 0.0977698, 0.39997, 0.00296774, 0.523862, 0.203882, 0.304896, 2.5426e-07
2.07769, 30.928, 0.0977783, 0.39997, 0.00296962, 0.523835, 0.203874, 0.304894, 2.54255e-07
2.07774, 30.9307, 0.0977869, 0.39997, 0.0029715, 0.523809, 0.203866, 0.304892, 2.5425e-07
2.07779, 30.9333, 0.0977954, 0.39997, 0.00297338, 0.523783, 0.203858, 0.304889, 2.54245e-07
2.07784, 30.936, 0.0978038, 0.39997, 0.00297526, 0.523757, 0.203851, 0.304887, 2.5424e-07
2.07789, 30.9387, 0.0978124, 0.399969, 0.00297714, 0.52373, 0.203843, 0.304885, 2.54234e-07
2.07794, 30.9414, 0.097821, 0.399969, 0.00297903, 0.523704, 0.203835, 0.304883, 2.54229e-07
2.07799, 30.9441, 0.0978295, 0.399969, 0.00298091, 0.523678, 0.203827, 0.304881, 2.54224e-07
2.07804, 30.9468, 0.097838, 0.399969, 0.00298279, 0.523652, 0.203819, 0.304879, 2.54219e-07
2.07809, 30.9494, 0.0978465, 0.399969, 0.00298467, 0.523626, 0.203811, 0.304876, 2.54213e-07
2.07814, 30.9521, 0.097855, 0.399969, 0.00298655, 0.523599, 0.203803, 0.304874, 2.54208e-07
2.07819, 30.9548, 0.0978636, 0.399969, 0.00298843, 0.523573, 0.203795, 0.304872, 2.54203e-07
2.07824, 30.9575, 0.0978721, 0.399969, 0.00299031, 0.523547, 0.203787, 0.30487, 2.54198e-07
2.07829, 30.9602, 0.0978807, 0.399969, 0.00299219, 0.523521, 0.203779, 0.304868, 2.54193e-07
2.07834, 30.9629, 0.0978892, 0.399969, 0.00299407, 0.523495, 0.203771, 0.304866, 2.54187e-07
2.07839, 30.9656, 0.0978978, 0.399969, 0.00299595, 0.523469, 0.203763, 0.304864, 2.54182e-07
2.07844, 30.9683, 0.0979064, 0.399969, 0.00299783, 0.523443, 0.203756, 0.304861, 2.54177e-07
2.07849, 30.971, 0.0979149, 0.399969, 0.00299971, 0.523417, 0.203748, 0.304859, 2.54172e-07
2.07854, 30.9737, 0.0979235, 0.399968, 0.00300159, 0.523391, 0.20374, 0.304857, 2.54167e-07
2.07859, 30.9764, 0.0979321, 0.399968, 0.00300347, 0.523365, 0.203732, 0.304855, 2.54161e-07
2.07864, 30.9791, 0.0979406, 0.399968, 0.00300535, 0.523339, 0.203724, 0.304853, 2.54156e-07
2.07869, 30.9818, 0.0979492, 0.399968, 0.00300723, 0.523313, 0.203716, 0.304851, 2.54151e-07
2.07874, 30.9845, 0.0979578, 0.399968, 0.00300911, 0.523287, 0.203708, 0.304848, 2.54146e-07
2.07879, 30.9872, 0.0979664, 0.399968, 0.00301099, 0.523261, 0.203701, 0.304846, 2.54141e-07
2.07884, 30.9899, 0.097975, 0.399968, 0.00301287, 0.523236, 0.203693, 0.304844, 2.54135e-07
2.07889, 30.9926, 0.0979836, 0.399968, 0.00301475, 0.52321, 0.203685, 0.304842, 2.5413e-07
2.07894, 30.9954, 0.0979921, 0.399968, 0.00301663, 0.523184, 0.203677, 0.30484, 2.54125e-07
2.07899, 30.9981, 0.0980007, 0.399968, 0.00301851, 0.523158, 0.203669, 0.304838, 2.5412e-07
2.07904, 31.0008, 0.0980094, 0.399968, 0.00302039, 0.523133, 0.203661, 0.304836, 2.54115e-07
2.07909, 31.0035, 0.0980179, 0.399968, 0.00302227, 0.523107, 0.203654, 0.304834, 2.5411e-07
2.07914, 31.0062, 0.0980266, 0.399968, 0.00302415, 0.523081, 0.203646, 0.304831, 2.54105e-07
2.07919, 31.0089, 0.0980352, 0.399967, 0.00302603, 0.523056, 0.203638, 0.304829, 2.54099e-07
2.07924, 31.0117, 0.0980438, 0.399967, 0.00302791, 0.52303, 0.20363, 0.304827, 2.54094e-07
2.07929, 31.0144, 0.0980524, 0.399967, 0.00302979, 0.523004, 0.203622, 0.304825, 2.54089e-07
2.07934, 31.0171, 0.098061, 0.399967, 0.00303167, 0.522979, 0.203615, 0.304823, 2.54084e-07
2.07939, 31.0199, 0.0980696, 0.399967, 0.00303355, 0.522953, 0.203607, 0.304821, 2.54079e-07
2.07944, 31.0226, 0.0980783, 0.399967, 0.00303543, 0.522928, 0.203599, 0.304819, 2.54074e-07
2.07949, 31.0253, 0.0980868, 0.399967, 0.00303731, 0.522902, 0.203591, 0.304816, 2.54069e-07
2.07954, 31.0281, 0.0980955, 0.399967, 0.00303919, 0.522877, 0.203584, 0.304814, 2.54063e-07
2.07959, 31.0308, 0.0981041, 0.399967, 0.00304107, 0.522851, 0.203576, 0.304812, 2.54058e-07
2.07964, 31.0335, 0.0981128, 0.399967, 0.00304295, 0.522826, 0.203568, 0.30481, 2.54053e-07
2.07969, 31.0363, 0.0981215, 0.399967, 0.00304483, 0.5228, 0.20356, 0.304808, 2.54048e-07
2.07974, 31.039, 0.09813, 0.399967, 0.0030467, 0.522775, 0.203553, 0.304806, 2.54043e-07
2.07979, 31.0417, 0.0981387, 0.399967, 0.00304858, 0.522749, 0.203545, 0.304804, 2.54038e-07
2.07984, 31.0445, 0.0981473, 0.399966, 0.00305046, 0.522724, 0.203537, 0.304802, 2.54033e-07
2.07989, 31.0472, 0.098156, 0.399966, 0.00305234, 0.522699, 0.203529, 0.304799, 2.54028e-07
2.07994, 31.05, 0.0981646, 0.399966, 0.00305422, 0.522673, 0.203522, 0.304797, 2.54023e-07
2.07999, 31.0527, 0.0981733, 0.399966, 0.0030561, 0.522648, 0.203514, 0.304795, 2.54017e-07
2.08004, 31.0555, 0.098182, 0.399966, 0.00305798, 0.522623, 0.203506, 0.304793, 2.54012e-07
2.08009, 31.0582, 0.0981906, 0.399966, 0.00305985, 0.522597, 0.203499, 0.304791, 2.54007e-07
2.08014, 31.061, 0.0981993, 0.399966, 0.00306173, 0.522572, 0.203491, 0.304789, 2.54002e-07
2.08019, 31.0637, 0.098208, 0.399966, 0.00306361, 0.522547, 0.203483, 0.304787, 2.53997e-07
2.08024, 31.0665, 0.0982166, 0.399966, 0.00306549, 0.522522, 0.203476, 0.304785, 2.53992e-07
2.08029, 31.0693, 0.0982253, 0.399966, 0.00306737, 0.522496, 0.203468, 0.304783, 2.53987e-07
2.08034, 31.072, 0.098234, 0.399966, 0.00306925, 0.522471, 0.20346, 0.304781, 2.53982e-07
2.08039, 31.0748, 0.0982427, 0.399966, 0.00307112, 0.522446, 0.203453, 0.304778, 2.53977e-07
2.08044, 31.0776, 0.0982514, 0.399965, 0.003073, 0.522421, 0.203445, 0.304776, 2.53972e-07
2.08049, 31.0803, 0.0982601, 0.399965, 0.00307488, 0.522396, 0.203437, 0.304774, 2.53967e-07
2.08054, 31.0831, 0.0982687, 0.399965, 0.00307676, 0.522371, 0.20343, 0.304772, 2.53962e-07
2.08059, 31.0859, 0.0982774, 0.399965, 0.00307864, 0.522346, 0.203422, 0.30477, 2.53957e-07
2.08064, 31.0886, 0.0982861, 0.399965, 0.00308051, 0.522321, 0.203414, 0.304768, 2.53952e-07
