Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,pSS2A.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.11,31.841125,0.00025946848,0.093435325,0.1,0.10187737,1.3955839e-30,0.012824165,0.0064120824
4.112,31.899858,0.00025888192,0.09352073,0.1,0.10176215,2.2110153e-18,0.012824165,0.0064120824
4.114,31.958647,0.0002582967,0.09360614,0.1,0.101647064,2.6071325e-18,0.012824165,0.0064120824
4.116,32.017487,0.0002577128,0.09369153,0.1,0.10153211,3.5258263e-30,0.012824165,0.0064120824
4.118,32.07638,0.00025713022,0.09377692,0.1,0.10141729,6.4772033e-31,0.012824165,0.0064120824
4.12,32.13533,0.00025654896,0.0938623,0.1,0.10130259,1.9386697e-30,0.012824165,0.0064120824
4.122,32.194332,0.000255969,0.09394768,0.1,0.10118803,3.3580882e-18,0.012824165,0.0064120824
4.124,32.253387,0.00025539036,0.09403305,0.1,0.101073585,6.950726e-30,0.012824165,0.0064120824
4.126,32.3125,0.00025481303,0.09411841,0.1,0.10095928,8.7285985e-31,0.012824165,0.0064120824
4.128,32.371662,0.000254237,0.09420376,0.1,0.1008451,3.0578082e-30,0.012824165,0.0064120824
4.13,32.430878,0.0002536623,0.09428911,0.1,0.10073105,2.9834566e-29,0.012824165,0.0064120824
4.132,32.49015,0.00025308886,0.094374456,0.1,0.10061713,9.959782e-18,0.012824165,0.0064120824
4.134,32.549473,0.00025251674,0.09445979,0.1,0.10050334,1.3550103e-17,0.012824165,0.0064120824
4.136,32.608852,0.0002519459,0.09454512,0.1,0.10038968,1.1884164e-29,0.012824165,0.0064120824
4.138,32.66828,0.00025137636,0.09463044,0.1,0.10027614,1.1083187e-17,0.012824165,0.0064120824
4.14,32.727768,0.00025080808,0.09471576,0.1,0.10016274,1.35105775e-17,0.012824165,0.0064120824
4.142,32.787304,0.0002502411,0.09480107,0.1,0.100049466,3.1160863e-29,0.012824165,0.0064120824
4.144,32.846897,0.00024967542,0.09488637,0.1,0.099936314,2.3080404e-17,0.012824165,0.0064120824
4.146,32.906544,0.000249111,0.09497167,0.1,0.099823296,2.766966e-29,0.012824165,0.0064120824
4.148,32.966244,0.00024854788,0.09505696,0.1,0.0997104,3.6862928e-29,0.012824165,0.0064120824
4.15,33.025993,0.00024798603,0.095142245,0.1,0.09959763,1.2638619e-30,0.012824165,0.0064120824
4.152,33.0858,0.00024742543,0.095227525,0.1,0.099484995,1.7919857e-30,0.012824165,0.0064120824
4.154,33.14566,0.0002468661,0.09531279,0.1,0.099372484,3.271465e-29,0.012824165,0.0064120824
4.156,33.205574,0.00024630805,0.09539805,0.1,0.09926011,3.631002e-29,0.012824165,0.0064120824
4.158,33.26554,0.00024575123,0.09548332,0.1,0.09914785,1.2655563e-28,0.012824165,0.0064120824
4.16,33.32556,0.0002451957,0.09556857,0.1,0.09903572,2.8040278e-17,0.012824165,0.0064120824
4.162,33.38564,0.00024464141,0.09565381,0.1,0.09892371,1.614899e-17,0.012824165,0.0064120824
4.164,33.445766,0.00024408838,0.09573905,0.1,0.09881184,7.9867587e-29,0.012824165,0.0064120824
4.166,33.505947,0.0002435366,0.09582428,0.1,0.09870009,3.014267e-17,0.012824165,0.0064120824
4.168,33.56618,0.00024298608,0.095909506,0.1,0.09858847,9.038933e-18,0.012824165,0.0064120824
4.17,33.62647,0.00024243678,0.095994726,0.1,0.09847697,1.3575996e-17,0.012824165,0.0064120824
4.172,33.686813,0.00024188875,0.09607994,0.1,0.098365605,2.0273992e-17,0.012824165,0.0064120824
4.174,33.747208,0.00024134193,0.09616514,0.1,0.09825436,5.289417e-29,0.012824165,0.0064120824
4.176,33.807655,0.00024079636,0.09625034,0.1,0.09814324,3.221484e-17,0.012824165,0.0064120824
4.178,33.86816,0.00024025202,0.09633554,0.1,0.09803224,2.2823607e-17,0.012824165,0.0064120824
4.18,33.928715,0.00023970891,0.09642072,0.1,0.09792138,1.9748422e-29,0.012824165,0.0064120824
4.182,33.989326,0.00023916704,0.0965059,0.1,0.09781063,3.2350984e-17,0.012824165,0.0064120824
4.184,34.049988,0.00023862638,0.09659108,0.1,0.09770002,1.4302371e-17,0.012824165,0.0064120824
4.186,34.110706,0.00023808696,0.096676245,0.1,0.09758953,6.426599e-18,0.012824165,0.0064120824
4.188,34.171474,0.00023754874,0.096761405,0.1,0.097479165,9.953791e-29,0.012824165,0.0064120824
4.19,34.2323,0.00023701174,0.09684656,0.1,0.09736892,4.5955692e-29,0.012824165,0.0064120824
4.192,34.293175,0.00023647597,0.0969317,0.1,0.097258806,6.3810976e-29,0.012824165,0.0064120824
4.194,34.354107,0.00023594139,0.09701684,0.1,0.09714881,1.1666499e-28,0.012824165,0.0064120824
4.196,34.415092,0.00023540804,0.09710198,0.1,0.09703895,1.01390696e-17,0.012824165,0.0064120824
4.198,34.476128,0.00023487587,0.09718711,0.1,0.0969292,7.569002e-29,0.012824165,0.0064120824
4.2,34.53722,0.00023434493,0.097272225,0.1,0.09681958,4.5417265e-17,0.012824165,0.0064120824
4.202,34.598366,0.00023381517,0.09735734,0.1,0.096710086,1.4190975e-28,0.012824165,0.0064120824
4.204,34.659565,0.00023328663,0.09744245,0.1,0.09660071,4.0679534e-29,0.012824165,0.0064120824
4.206,34.720814,0.00023275927,0.097527556,0.1,0.09649147,3.4752696e-29,0.012824165,0.0064120824
4.208,34.78212,0.0002322331,0.09761265,0.1,0.09638234,2.8390528e-28,0.012824165,0.0064120824
4.21,34.84348,0.00023170812,0.097697735,0.1,0.09627334,6.008544e-17,0.012824165,0.0064120824
4.212,34.904892,0.00023118433,0.09778282,0.1,0.096164465,3.732423e-17,0.012824165,0.0064120824
4.214,34.966354,0.00023066172,0.0978679,0.1,0.09605571,9.702099e-18,0.012824165,0.0064120824
4.216,35.027874,0.0002301403,0.09795297,0.1,0.09594708,1.26077215e-17,0.012824165,0.0064120824
4.218,35.089447,0.00022962005,0.09803803,0.1,0.09583857,1.9820068e-28,0.012824165,0.0064120824
4.22,35.151073,0.00022910099,0.09812309,0.1,0.095730186,3.2448697e-17,0.012824165,0.0064120824
4.222,35.212753,0.0002285831,0.09820814,0.1,0.09562192,2.7942413e-17,0.012824165,0.0064120824
4.224,35.274487,0.00022806638,0.09829318,0.1,0.09551378,1.488725e-17,0.012824165,0.0064120824
4.226,35.33627,0.00022755082,0.09837822,0.1,0.095405765,1.5173823e-28,0.012824165,0.0064120824
4.228,35.39811,0.00022703643,0.098463245,0.1,0.09529787,9.607468e-18,0.012824165,0.0064120824
4.23,35.460003,0.0002265232,0.09854827,0.1,0.0951901,4.515111e-29,0.012824165,0.0064120824
4.232,35.52195,0.00022601114,0.09863329,0.1,0.09508245,3.9218807e-29,0.012824165,0.0064120824
4.234,35.58395,0.00022550023,0.0987183,0.1,0.09497491,2.1829309e-29,0.012824165,0.0064120824
4.236,35.646004,0.00022499048,0.098803304,0.1,0.094867505,1.2947348e-29,0.012824165,0.0064120824
4.238,35.70811,0.00022448188,0.09888831,0.1,0.094760224,1.502906e-29,0.012824165,0.0064120824
4.24,35.77027,0.00022397444,0.0989733,0.1,0.094653055,5.079195e-29,0.012824165,0.0064120824
4.242,35.832485,0.00022346813,0.099058285,0.1,0.09454601,1.18898564e-29,0.012824165,0.0064120824
4.244,35.89475,0.00022296298,0.09914326,0.1,0.09443909,1.37624805e-17,0.012824165,0.0064120824
4.246,35.95707,0.00022245896,0.09922823,0.1,0.09433229,8.979689e-18,0.012824165,0.0064120824
4.248,36.019444,0.00022195608,0.0993132,0.1,0.09422561,1.5213974e-17,0.012824165,0.0064120824
4.25,36.08187,0.00022145435,0.09939816,0.1,0.09411905,3.9823675e-29,0.012824165,0.0064120824
4.252,36.144352,0.00022095375,0.09948312,0.1,0.09401261,9.670894e-30,0.012824165,0.0064120824
4.254,36.206886,0.00022045428,0.09956806,0.1,0.09390629,6.061346e-30,0.012824165,0.0064120824
4.256,36.269474,0.00021995594,0.099653,0.1,0.09380009,4.940757e-30,0.012824165,0.0064120824
4.258,36.33211,0.00021945873,0.099737935,0.1,0.09369402,2.320439e-18,0.012824165,0.0064120824
4.26,36.394806,0.00021896264,0.099822864,0.1,0.093588054,1.6153196e-18,0.012824165,0.0064120824
4.262,36.457554,0.00021846767,0.099907786,0.1,0.09348222,3.2684904e-30,0.012824165,0.0064120824
4.264,36.520355,0.00021797382,0.0999927,0.1,0.0933765,1.0312565e-18,0.012824165,0.0064120824
4.266,36.58321,0.0002174811,0.10007761,0.1,0.093270905,2.3236321e-31,0.012824165,0.0064120824
4.268,36.646114,0.00021698946,0.100162506,0.1,0.09316542,2.0177998e-31,0.012824165,0.0064120824
4.27,36.709076,0.00021649894,0.100247405,0.1,0.093060054,1.2328451e-30,0.012824165,0.0064120824
4.272,36.77209,0.00021600952,0.10033229,0.1,0.09295481,1.1511406e-18,0.012824165,0.0064120824
4.274,36.83516,0.00021552121,0.100417174,0.1,0.09284969,5.9467007e-30,0.012824165,0.0064120824
4.276,36.898277,0.000215034,0.10050205,0.1,0.09274468,1.4864016e-30,0.012824165,0.0064120824
4.278,36.961452,0.0002145479,0.10058692,0.1,0.09263979,6.7635916e-18,0.012824165,0.0064120824
4.28,37.02468,0.00021406288,0.10067178,0.1,0.09253502,5.9093535e-18,0.012824165,0.0064120824
4.282,37.08796,0.00021357897,0.10075664,0.1,0.09243037,9.050445e-18,0.012824165,0.0064120824
4.284,37.151295,0.00021309615,0.10084149,0.1,0.09232583,7.3334475e-18,0.012824165,0.0064120824
4.286,37.21468,0.00021261442,0.10092633,0.1,0.09222142,9.218717e-18,0.012824165,0.0064120824
4.288,37.278122,0.00021213379,0.10101117,0.1,0.092117116,5.147816e-18,0.012824165,0.0064120824
4.29,37.341618,0.00021165423,0.101096004,0.1,0.09201294,1.8028283e-29,0.012824165,0.0064120824
4.292,37.405163,0.00021117576,0.10118083,0.1,0.09190888,2.070941e-30,0.012824165,0.0064120824
4.294,37.468765,0.00021069837,0.10126565,0.1,0.09180493,4.1795548e-29,0.012824165,0.0064120824
4.296,37.532417,0.00021022206,0.10135046,0.1,0.091701105,1.25239726e-29,0.012824165,0.0064120824
4.298,37.596123,0.00020974682,0.10143526,0.1,0.09159739,2.7754125e-29,0.012824165,0.0064120824
4.3,37.659885,0.00020927266,0.10152006,0.1,0.0914938,5.028538e-18,0.012824165,0.0064120824
4.302,37.723698,0.00020879958,0.10160486,0.1,0.09139033,4.8659384e-29,0.012824165,0.0064120824
4.304,37.787563,0.00020832756,0.10168964,0.1,0.09128697,5.05247e-18,0.012824165,0.0064120824
4.306,37.851486,0.00020785662,0.10177442,0.1,0.09118373,2.306202e-18,0.012824165,0.0064120824
4.308,37.91546,0.00020738672,0.10185919,0.1,0.091080606,1.15656885e-29,0.012824165,0.0064120824
4.31,37.979485,0.0002069179,0.101943955,0.1,0.090977594,2.3966242e-29,0.012824165,0.0064120824
4.312,38.043564,0.00020645013,0.10202872,0.1,0.0908747,1.8038367e-17,0.012824165,0.0064120824
4.314,38.107697,0.00020598342,0.10211347,0.1,0.09077193,5.0207128e-29,0.012824165,0.0064120824
4.316,38.171886,0.00020551778,0.10219822,0.1,0.09066927,3.8812574e-30,0.012824165,0.0064120824
4.318,38.236126,0.00020505316,0.10228296,0.1,0.090566725,2.372267e-17,0.012824165,0.0064120824
4.32,38.30042,0.00020458961,0.1023677,0.1,0.090464294,7.008899e-18,0.012824165,0.0064120824
4.322,38.364765,0.00020412711,0.10245243,0.1,0.09036198,1.9286803e-17,0.012824165,0.0064120824
4.324,38.42916,0.00020366565,0.10253715,0.1,0.09025979,1.3735106e-28,0.012824165,0.0064120824
4.326,38.493614,0.00020320523,0.10262186,0.1,0.09015771,5.054606e-29,0.012824165,0.0064120824
4.328,38.55812,0.00020274585,0.10270657,0.1,0.09005574,1.5747621e-17,0.012824165,0.0064120824
4.33,38.62268,0.00020228751,0.10279127,0.1,0.08995389,1.4349459e-28,0.012824165,0.0064120824
4.332,38.687294,0.00020183022,0.10287597,0.1,0.08985216,1.7082225e-28,0.012824165,0.0064120824
4.334,38.751957,0.00020137394,0.10296066,0.1,0.089750536,2.3952434e-17,0.012824165,0.0064120824
4.336,38.816677,0.0002009187,0.103045344,0.1,0.08964904,8.6552453e-29,0.012824165,0.0064120824
4.338,38.881447,0.00020046449,0.10313002,0.1,0.08954764,5.045209e-29,0.012824165,0.0064120824
4.34,38.946274,0.00020001132,0.10321469,0.1,0.089446366,2.0791014e-17,0.012824165,0.0064120824
4.342,39.01115,0.00019955916,0.10329936,0.1,0.0893452,2.426602e-28,0.012824165,0.0064120824
4.344,39.076084,0.00019910802,0.10338401,0.1,0.08924416,1.0116998e-17,0.012824165,0.0064120824
4.346,39.141068,0.0001986579,0.103468664,0.1,0.089143224,8.240207e-29,0.012824165,0.0064120824
4.348,39.206104,0.0001982088,0.10355331,0.1,0.0890424,1.29474876e-17,0.012824165,0.0064120824
4.35,39.2712,0.00019776072,0.10363795,0.1,0.0889417,4.5718005e-29,0.012824165,0.0064120824
4.352,39.33634,0.00019731364,0.10372258,0.1,0.08884111,1.9815131e-17,0.012824165,0.0064120824
4.354,39.40154,0.00019686758,0.1038072,0.1,0.08874063,1.0389739e-17,0.012824165,0.0064120824
4.356,39.46679,0.00019642252,0.10389183,0.1,0.088640265,1.5655612e-17,0.012824165,0.0064120824
4.358,39.532093,0.00019597847,0.103976436,0.1,0.08854002,9.164906e-18,0.012824165,0.0064120824
4.36,39.59745,0.00019553542,0.104061045,0.1,0.08843988,3.5261234e-29,0.012824165,0.0064120824
4.362,39.66286,0.00019509338,0.104145646,0.1,0.08833986,2.6220308e-29,0.012824165,0.0064120824
4.364,39.728325,0.00019465233,0.10423024,0.1,0.088239945,1.6917008e-29,0.012824165,0.0064120824
4.366,39.79384,0.00019421228,0.10431483,0.1,0.088140145,1.3076432e-29,0.012824165,0.0064120824
4.368,39.85941,0.00019377323,0.104399405,0.1,0.08804046,1.0263326e-28,0.012824165,0.0064120824
4.37,39.925034,0.00019333516,0.104483984,0.1,0.08794089,3.3342367e-17,0.012824165,0.0064120824
4.372,39.990707,0.0001928981,0.10456855,0.1,0.08784143,9.8604796e-29,0.012824165,0.0064120824
4.374,40.056435,0.000192462,0.10465311,0.1,0.08774208,7.1042816e-30,0.012824165,0.0064120824
4.376,40.12222,0.00019202691,0.10473767,0.1,0.08764285,3.1667895e-29,0.012824165,0.0064120824
4.378,40.188053,0.00019159279,0.10482222,0.1,0.08754372,1.055039e-17,0.012824165,0.0064120824
4.38,40.25394,0.00019115965,0.10490676,0.1,0.08744471,4.021094e-29,0.012824165,0.0064120824
4.382,40.319885,0.0001907275,0.104991294,0.1,0.08734581,3.3508825e-29,0.012824165,0.0064120824
4.384,40.38588,0.00019029631,0.10507583,0.1,0.08724702,1.0500317e-17,0.012824165,0.0064120824
4.386,40.451927,0.00018986611,0.10516035,0.1,0.087148346,1.2486644e-28,0.012824165,0.0064120824
4.388,40.51803,0.00018943688,0.10524487,0.1,0.08704978,2.5204265e-28,0.012824165,0.0064120824
4.39,40.58418,0.00018900861,0.10532938,0.1,0.08695133,3.3721285e-17,0.012824165,0.0064120824
4.392,40.650387,0.00018858131,0.105413884,0.1,0.08685298,8.231959e-29,0.012824165,0.0064120824
4.394,40.71665,0.00018815498,0.10549838,0.1,0.086754754,1.2807308e-28,0.012824165,0.0064120824
4.396,40.78296,0.00018772962,0.10558288,0.1,0.08665664,2.7766177e-17,0.012824165,0.0064120824
4.398,40.849327,0.00018730521,0.10566736,0.1,0.086558625,2.1519765e-29,0.012824165,0.0064120824
4.4,40.915745,0.00018688176,0.10575184,0.1,0.086460724,9.561749e-29,0.012824165,0.0064120824
4.402,40.98222,0.00018645928,0.10583631,0.1,0.08636294,4.0378987e-30,0.012824165,0.0064120824
4.404,41.048744,0.00018603774,0.10592078,0.1,0.086265266,4.8356734e-29,0.012824165,0.0064120824
4.406,41.115322,0.00018561716,0.10600524,0.1,0.08616769,4.6174754e-29,0.012824165,0.0064120824
4.408,41.181953,0.00018519752,0.1060897,0.1,0.08607024,2.3857462e-29,0.012824165,0.0064120824
4.41,41.24864,0.00018477884,0.10617414,0.1,0.08597289,2.7258192e-29,0.012824165,0.0064120824
4.412,41.315376,0.00018436111,0.10625858,0.1,0.08587566,4.7308444e-18,0.012824165,0.0064120824
4.414,41.382168,0.00018394431,0.106343016,0.1,0.08577853,6.437127e-29,0.012824165,0.0064120824
4.416,41.44901,0.00018352846,0.106427446,0.1,0.08568151,1.7248708e-17,0.012824165,0.0064120824
4.418,41.515907,0.00018311355,0.10651187,0.1,0.0855846,3.4034164e-29,0.012824165,0.0064120824
4.42,41.58286,0.00018269957,0.10659628,0.1,0.08548781,2.8143838e-30,0.012824165,0.0064120824
4.422,41.64986,0.00018228653,0.10668069,0.1,0.08539112,2.7511232e-29,0.012824165,0.0064120824
4.424,41.716915,0.00018187442,0.10676509,0.1,0.085294545,2.367881e-18,0.012824165,0.0064120824
4.426,41.784027,0.00018146326,0.10684949,0.1,0.085198075,5.601057e-18,0.012824165,0.0064120824
4.428,41.85119,0.00018105301,0.106933884,0.1,0.08510171,2.7849506e-30,0.012824165,0.0064120824
4.43,41.918404,0.00018064369,0.10701827,0.1,0.08500546,8.039621e-18,0.012824165,0.0064120824
4.432,41.985672,0.00018023529,0.10710264,0.1,0.08490932,1.7132882e-29,0.012824165,0.0064120824
4.434,42.05299,0.00017982782,0.10718702,0.1,0.08481328,4.698704e-31,0.012824165,0.0064120824
4.436,42.120365,0.00017942127,0.10727138,0.1,0.084717356,2.942572e-30,0.012824165,0.0064120824
4.438,42.187794,0.00017901564,0.107355736,0.1,0.08462154,1.2466243e-30,0.012824165,0.0064120824
4.44,42.255272,0.00017861094,0.10744009,0.1,0.08452583,2.4353837e-18,0.012824165,0.0064120824
4.442,42.322807,0.00017820713,0.10752444,0.1,0.084430225,6.2030583e-31,0.012824165,0.0064120824
4.444,42.390392,0.00017780425,0.10760878,0.1,0.08433474,1.5213835e-30,0.012824165,0.0064120824
4.446,42.45803,0.00017740227,0.10769311,0.1,0.08423935,2.9025205e-18,0.012824165,0.0064120824
4.448,42.525723,0.0001770012,0.10777744,0.1,0.08414407,2.9529709e-18,0.012824165,0.0064120824
4.45,42.593468,0.00017660104,0.10786176,0.1,0.084048904,2.5902828e-18,0.012824165,0.0064120824
4.452,42.661266,0.00017620178,0.107946075,0.1,0.08395384,7.810346e-18,0.012824165,0.0064120824
4.454,42.72912,0.00017580342,0.10803038,0.1,0.083858885,1.0108305e-29,0.012824165,0.0064120824
4.456,42.79702,0.00017540598,0.10811468,0.1,0.08376404,1.9579511e-29,0.012824165,0.0064120824
4.458,42.86498,0.00017500941,0.10819898,0.1,0.0836693,6.848635e-30,0.012824165,0.0064120824
4.46,42.932987,0.00017461376,0.10828327,0.1,0.08357467,5.7431754e-30,0.012824165,0.0064120824
4.462,43.001053,0.00017421899,0.10836755,0.1,0.08348014,8.393844e-18,0.012824165,0.0064120824
4.464,43.069168,0.00017382512,0.10845183,0.1,0.08338572,6.3890616e-18,0.012824165,0.0064120824
4.466,43.137337,0.00017343213,0.108536094,0.1,0.08329141,3.253653e-29,0.012824165,0.0064120824
4.468,43.20556,0.00017304004,0.10862036,0.1,0.0831972,1.1566422e-17,0.012824165,0.0064120824
4.47,43.27383,0.00017264883,0.10870462,0.1,0.083103105,1.7063743e-30,0.012824165,0.0064120824
4.472,43.34216,0.0001722585,0.10878887,0.1,0.08300911,1.3930337e-29,0.012824165,0.0064120824
4.474,43.41054,0.00017186906,0.108873114,0.1,0.082915224,4.758102e-18,0.012824165,0.0064120824
4.476,43.478973,0.0001714805,0.10895735,0.1,0.08282144,1.4740365e-17,0.012824165,0.0064120824
4.478,43.54746,0.00017109282,0.10904159,0.1,0.08272777,1.01680995e-17,0.012824165,0.0064120824
4.48,43.616,0.000170706,0.10912581,0.1,0.082634196,2.8938685e-17,0.012824165,0.0064120824
4.482,43.684593,0.00017032007,0.10921003,0.1,0.082540736,2.1741407e-17,0.012824165,0.0064120824
4.484,43.75324,0.00016993501,0.10929424,0.1,0.08244738,1.2140684e-28,0.012824165,0.0064120824
4.486,43.821934,0.00016955081,0.10937845,0.1,0.08235413,1.0488498e-28,0.012824165,0.0064120824
4.488,43.890686,0.0001691675,0.10946265,0.1,0.08226098,1.169138e-17,0.012824165,0.0064120824
4.49,43.959488,0.00016878503,0.10954684,0.1,0.08216794,3.505063e-17,0.012824165,0.0064120824
4.492,44.028347,0.00016840345,0.10963103,0.1,0.08207501,9.226512e-29,0.012824165,0.0064120824
4.494,44.097256,0.00016802271,0.109715216,0.1,0.08198217,3.948339e-17,0.012824165,0.0064120824
4.496,44.166218,0.00016764285,0.10979939,0.1,0.08188945,4.2160956e-17,0.012824165,0.0064120824
4.498,44.235233,0.00016726383,0.10988356,0.1,0.081796825,9.362145e-18,0.012824165,0.0064120824
4.5,44.304302,0.00016688569,0.10996772,0.1,0.08170431,2.822915e-17,0.012824165,0.0064120824
4.502,44.373425,0.00016650838,0.11005188,0.1,0.081611894,1.4960728e-17,0.012824165,0.0064120824
4.504,44.442596,0.00016613194,0.110136025,0.1,0.08151959,6.843466e-17,0.012824165,0.0064120824
4.506,44.511826,0.00016575634,0.11022017,0.1,0.08142739,7.5613544e-29,0.012824165,0.0064120824
4.508,44.581104,0.0001653816,0.11030431,0.1,0.08133529,3.172603e-29,0.012824165,0.0064120824
4.51,44.650436,0.0001650077,0.11038844,0.1,0.08124329,1.5116032e-28,0.012824165,0.0064120824
4.512,44.719822,0.00016463465,0.11047257,0.1,0.0811514,1.961092e-29,0.012824165,0.0064120824
4.514,44.78926,0.00016426243,0.110556684,0.1,0.08105962,1.7293402e-17,0.012824165,0.0064120824
4.516,44.858753,0.00016389106,0.110640794,0.1,0.08096793,4.280318e-29,0.012824165,0.0064120824
4.518,44.928295,0.00016352054,0.1107249,0.1,0.08087636,1.0673669e-17,0.012824165,0.0064120824
4.52,44.997894,0.00016315083,0.110809006,0.1,0.08078488,8.073704e-30,0.012824165,0.0064120824
4.522,45.067543,0.00016278199,0.1108931,0.1,0.080693506,2.9982251e-28,0.012824165,0.0064120824
4.524,45.137245,0.00016241397,0.11097719,0.1,0.080602236,3.3367922e-29,0.012824165,0.0064120824
4.526,45.207,0.00016204677,0.11106127,0.1,0.08051107,5.5644624e-29,0.012824165,0.0064120824
4.528,45.27681,0.00016168041,0.11114534,0.1,0.08042001,1.0505334e-17,0.012824165,0.0064120824
4.53,45.346672,0.00016131488,0.11122941,0.1,0.08032905,1.0455026e-17,0.012824165,0.0064120824
4.532,45.416584,0.00016095018,0.11131347,0.1,0.08023819,1.3878051e-17,0.012824165,0.0064120824
4.534,45.48655,0.00016058629,0.11139753,0.1,0.08014744,2.993384e-29,0.012824165,0.0064120824
4.536,45.556572,0.00016022324,0.11148158,0.1,0.08005679,2.8622193e-17,0.012824165,0.0064120824
4.538,45.626644,0.000159861,0.11156562,0.1,0.07996624,3.5119e-17,0.012824165,0.0064120824
4.54,45.69677,0.00015949957,0.111649655,0.1,0.0798758,2.7516745e-29,0.012824165,0.0064120824
4.542,45.766945,0.00015913897,0.11173369,0.1,0.07978545,3.8957272e-17,0.012824165,0.0064120824
4.544,45.837177,0.00015877919,0.11181771,0.1,0.07969521,6.709634e-30,0.012824165,0.0064120824
4.546,45.90746,0.00015842021,0.11190173,0.1,0.07960507,1.0416081e-17,0.012824165,0.0064120824
4.548,45.9778,0.00015806206,0.11198574,0.1,0.07951503,4.1663552e-29,0.012824165,0.0064120824
4.55,46.048187,0.00015770471,0.11206975,0.1,0.0794251,7.803163e-17,0.012824165,0.0064120824
4.552,46.11863,0.00015734816,0.112153746,0.1,0.079335265,2.2200768e-29,0.012824165,0.0064120824
4.554,46.18912,0.00015699242,0.112237744,0.1,0.07924553,5.7704665e-29,0.012824165,0.0064120824
4.556,46.25967,0.00015663748,0.11232173,0.1,0.0791559,3.632953e-29,0.012824165,0.0064120824
4.558,46.33027,0.00015628335,0.11240571,0.1,0.079066366,1.9203368e-17,0.012824165,0.0064120824
4.56,46.400925,0.00015593003,0.112489685,0.1,0.07897694,4.2404144e-29,0.012824165,0.0064120824
4.562,46.47163,0.0001555775,0.11257365,0.1,0.07888761,5.127334e-29,0.012824165,0.0064120824
4.564,46.54239,0.00015522576,0.112657614,0.1,0.07879838,3.09695e-17,0.012824165,0.0064120824
4.566,46.613197,0.00015487483,0.11274157,0.1,0.07870926,3.4732395e-29,0.012824165,0.0064120824
4.568,46.684063,0.00015452468,0.11282552,0.1,0.07862024,2.0845942e-17,0.012824165,0.0064120824
4.57,46.75498,0.00015417533,0.112909466,0.1,0.07853131,3.7682e-30,0.012824165,0.0064120824
4.572,46.82595,0.00015382677,0.1129934,0.1,0.07844249,7.136178e-18,0.012824165,0.0064120824
4.574,46.896973,0.00015347899,0.11307733,0.1,0.07835377,5.2556155e-29,0.012824165,0.0064120824
4.576,46.968044,0.000153132,0.11316125,0.1,0.078265145,3.2255875e-17,0.012824165,0.0064120824
4.578,47.039173,0.0001527858,0.113245174,0.1,0.078176625,2.152446e-29,0.012824165,0.0064120824
4.58,47.110355,0.00015244038,0.11332908,0.1,0.0780882,2.3905372e-30,0.012824165,0.0064120824
4.582,47.181587,0.00015209573,0.11341299,0.1,0.07799988,1.5593787e-29,0.012824165,0.0064120824
4.584,47.252872,0.00015175187,0.11349689,0.1,0.07791166,1.8606295e-17,0.012824165,0.0064120824
4.586,47.32421,0.00015140879,0.113580786,0.1,0.077823535,4.1651466e-30,0.012824165,0.0064120824
4.588,47.395603,0.00015106649,0.11366467,0.1,0.07773551,3.688487e-30,0.012824165,0.0064120824
4.59,47.46705,0.00015072495,0.11374855,0.1,0.0776476,6.999341e-30,0.012824165,0.0064120824
4.592,47.538544,0.00015038419,0.11383243,0.1,0.07755977,5.4576367e-30,0.012824165,0.0064120824
4.594,47.610092,0.0001500442,0.11391629,0.1,0.077472046,1.0145899e-17,0.012824165,0.0064120824
4.596,47.681694,0.00014970498,0.11400016,0.1,0.07738443,3.5184596e-30,0.012824165,0.0064120824
4.598,47.75335,0.00014936653,0.11408401,0.1,0.0772969,2.393569e-18,0.012824165,0.0064120824
4.6,47.825058,0.00014902884,0.11416786,0.1,0.07720947,6.73473e-31,0.012824165,0.0064120824
4.602,47.896816,0.00014869192,0.1142517,0.1,0.077122144,4.643601e-32,0.012824165,0.0064120824
4.604,47.96863,0.00014835571,0.114335544,0.1,0.077034906,2.1032386e-18,0.012824165,0.0064120824
4.606,48.040497,0.00014802029,0.11441937,0.1,0.07694777,1.0684951e-30,0.012824165,0.0064120824
4.608,48.112415,0.00014768561,0.1145032,0.1,0.07686073,3.6884135e-30,0.012824165,0.0064120824
4.61,48.184383,0.00014735169,0.11458702,0.1,0.07677379,3.2480898e-31,0.012824165,0.0064120824
4.612,48.25641,0.00014701852,0.11467083,0.1,0.07668695,6.4954726e-30,0.012824165,0.0064120824
4.614,48.328484,0.00014668611,0.11475463,0.1,0.0766002,1.5861484e-29,0.012824165,0.0064120824
4.616,48.40061,0.00014635445,0.114838436,0.1,0.07651356,8.834892e-30,0.012824165,0.0064120824
4.618,48.472794,0.00014602354,0.114922225,0.1,0.076427005,1.354565e-29,0.012824165,0.0064120824
4.62,48.54503,0.00014569338,0.115006015,0.1,0.076340556,7.784689e-30,0.012824165,0.0064120824
4.622,48.617313,0.00014536396,0.1150898,0.1,0.076254204,6.300583e-18,0.012824165,0.0064120824
4.624,48.689655,0.00014503529,0.11517357,0.1,0.07616795,6.2709567e-18,0.012824165,0.0064120824
4.626,48.762047,0.00014470736,0.11525734,0.1,0.07608179,6.968957e-18,0.012824165,0.0064120824
