Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.31,-18.673456,-0.44154587,0.3999995291233063,-0.0032807775,8.41,1.578423,1.3238226,1.2139064,1.2680972
0.312,-18.787771,-0.44442835,0.3999995291233063,-0.0030696944,8.41,1.5783341,1.3236921,1.2137791,1.2679641
0.314,-18.894474,-0.44702393,0.3999995291233063,-0.0028579477,8.41,1.578253,1.3235737,1.2136638,1.2678435
0.316,-18.993544,-0.44933248,0.3999995291233063,-0.0026456094,8.41,1.5781801,1.3234676,1.2135607,1.2677356
0.316,-18.993544,-0.44933248,0.3999995291233063,-0.0026456094,8.41,1.5781801,1.3234676,1.2135607,1.2677356
0.318,-19.084959,-0.45135397,0.3999995291233063,-0.0024327512,8.41,1.5781152,1.323374,1.2134699,1.2676405
0.32,-19.168703,-0.45308846,0.3999995291233063,-0.002219445,8.41,1.5780586,1.3232931,1.2133914,1.2675582
0.322,-19.24476,-0.45453608,0.3999995291233063,-0.0020057624,8.41,1.5780103,1.3232249,1.2133255,1.2674891
0.324,-19.313118,-0.455697,0.3999995291233063,-0.0017917752,8.41,1.5779706,1.3231695,1.2132721,1.267433
0.326,-19.373768,-0.4565714,0.3999995291233063,-0.0015775552,8.41,1.5779394,1.3231269,1.2132313,1.2673901
0.328,-19.426702,-0.4571596,0.3999995291233063,-0.0013631737,8.41,1.5779169,1.3230973,1.2132033,1.2673604
0.33,-19.471916,-0.457462,0.3999995291233063,-0.0011487026,8.41,1.5779029,1.3230808,1.2131879,1.267344
0.332,-19.509409,-0.45747897,0.3999995291233063,-0.00093421293,8.41,1.5778977,1.3230771,1.2131852,1.2673409
0.334,-19.53918,-0.457211,0.3999995291233063,-0.00071977626,8.41,1.5779011,1.3230865,1.2131953,1.267351
0.336,-19.561235,-0.45665863,0.3999995291233063,-0.00050546357,8.41,1.5779134,1.3231089,1.2132181,1.2673744
0.338,-19.575575,-0.4558225,0.3999995291233063,-0.00029134596,8.41,1.5779344,1.3231443,1.2132535,1.267411
0.34,-19.582212,-0.4547032,0.3999995291233063,-7.749424e-05,8.41,1.5779641,1.3231926,1.2133015,1.2674607
0.342,-19.581156,-0.45330152,0.3999995291233063,0.00013602096,8.41,1.5780025,1.3232538,1.2133621,1.2675235
0.344,-19.57242,-0.45161822,0.3999995291233063,0.00034912914,8.41,1.5780495,1.3233275,1.213435,1.2675995
0.346,-19.556019,-0.44965416,0.3999995291233063,0.0005617601,8.41,1.5781051,1.3234141,1.2135204,1.2676882
0.348,-19.531973,-0.44741026,0.3999995291233063,0.0007738437,8.41,1.5781693,1.3235132,1.2136179,1.2677897
0.35,-19.500303,-0.44488746,0.3999995291233063,0.0009853104,8.41,1.578242,1.3236246,1.2137276,1.2679038
0.352,-19.461031,-0.44208685,0.3999995291233063,0.0011960904,8.41,1.5783229,1.3237482,1.2138491,1.2680304
0.354,-19.414185,-0.43900952,0.3999995291233063,0.0014061147,8.41,1.5784122,1.323884,1.2139825,1.2681694
0.356,-19.359793,-0.4356566,0.3999995291233063,0.0016153142,8.41,1.5785094,1.3240316,1.2141274,1.2683204
0.358,-19.297884,-0.4320294,0.3999995291233063,0.0018236202,8.41,1.5786148,1.3241909,1.2142838,1.2684834
0.36,-19.228493,-0.42812917,0.3999995291233063,0.0020309645,8.41,1.5787281,1.3243616,1.2144513,1.2686579
0.362,-19.151655,-0.4239573,0.3999995291233063,0.0022372792,8.41,1.578849,1.3245436,1.2146298,1.268844
0.364,-19.067408,-0.41951522,0.3999995291233063,0.0024424964,8.41,1.5789775,1.3247365,1.2148191,1.2690413
0.366,-18.975796,-0.4148045,0.3999995291233063,0.0026465491,8.41,1.5791132,1.3249401,1.2150187,1.2692496
0.368,-18.876858,-0.40982664,0.3999995291233063,0.0028493705,8.41,1.5792563,1.3251541,1.2152287,1.2694684
0.37,-18.770641,-0.40458336,0.3999995291233063,0.003050894,8.41,1.5794063,1.3253783,1.2154486,1.2696977
0.372,-18.657192,-0.39907637,0.3999995291233063,0.0032510536,8.41,1.579563,1.3256122,1.2156782,1.2699369
0.374,-18.536566,-0.39330748,0.3999995291233063,0.0034497837,8.41,1.5797262,1.3258557,1.2159171,1.270186
0.376,-18.40881,-0.38727853,0.3999995291233063,0.0036470194,8.41,1.5798959,1.3261085,1.2161651,1.2704444
0.378,-18.27398,-0.38099155,0.3999995291233063,0.0038426958,8.41,1.5800714,1.3263699,1.2164217,1.2707119
0.38,-18.132135,-0.37444854,0.3999995291233063,0.0040367492,8.41,1.580253,1.3266399,1.2166868,1.2709881
0.382,-17.983335,-0.36765158,0.3999995291233063,0.004229116,8.41,1.58044,1.3269179,1.21696,1.2712727
0.384,-17.82764,-0.36060295,0.3999995291233063,0.0044197324,8.41,1.5806323,1.3272038,1.2172408,1.2715652
0.386,-17.665115,-0.35330483,0.3999995291233063,0.0046085366,8.41,1.5808297,1.3274969,1.2175289,1.2718654
0.388,-17.495827,-0.34575966,0.3999995291233063,0.0047954665,8.41,1.5810319,1.3277969,1.2178241,1.2721727
0.39,-17.319841,-0.33796987,0.3999995291233063,0.0049804617,8.41,1.5812385,1.3281037,1.2181259,1.2724868
0.392,-17.137234,-0.32993793,0.3999995291233063,0.00516346,8.41,1.5814492,1.3284163,1.2184339,1.2728074
0.394,-16.948072,-0.32166654,0.3999995291233063,0.0053444025,8.41,1.5816638,1.3287349,1.2187476,1.2731339
0.396,-16.752438,-0.3131583,0.3999995291233063,0.0055232295,8.41,1.581882,1.3290586,1.2190667,1.2734659
0.398,-16.550402,-0.3044161,0.3999995291233063,0.0056998827,8.41,1.5821034,1.3293872,1.219391,1.273803
0.4,-16.342045,-0.29544276,0.3999995291233063,0.0058743036,8.41,1.5823276,1.3297201,1.2197198,1.2741448
0.402,-16.12745,-0.28624123,0.3999995291233063,0.0060464353,8.41,1.5825546,1.3300571,1.2200527,1.2744908
0.404,-15.906703,-0.2768146,0.3999995291233063,0.0062162215,8.41,1.5827837,1.3303976,1.2203895,1.2748407
0.406,-15.679885,-0.26716602,0.3999995291233063,0.0063836067,8.41,1.5830147,1.3307412,1.2207296,1.2751938
0.408,-15.447084,-0.2572987,0.3999995291233063,0.0065485355,8.41,1.5832474,1.3310872,1.2210727,1.2755499
0.41,-15.208391,-0.24721596,0.3999995291233063,0.006710954,8.41,1.5834814,1.3314354,1.2214181,1.2759084
0.412,-14.963896,-0.23692124,0.3999995291233063,0.0068708095,8.41,1.5837163,1.3317854,1.2217658,1.2762688
0.414,-14.713693,-0.22641802,0.3999995291233063,0.0070280493,8.41,1.5839517,1.3321365,1.2221149,1.2766308
0.416,-14.457876,-0.21570992,0.3999995291233063,0.0071826223,8.41,1.5841875,1.3324884,1.2224654,1.2769938
0.418,-14.196544,-0.20480062,0.3999995291233063,0.0073344773,8.41,1.5844231,1.3328406,1.2228166,1.2773573
0.42,-13.929794,-0.19369389,0.3999995291233063,0.0074835657,8.41,1.5846583,1.3331926,1.223168,1.277721
0.422,-13.657728,-0.18239363,0.3999995291233063,0.007629838,8.41,1.5848926,1.3335439,1.2235196,1.2780844
0.424,-13.380446,-0.17090377,0.3999995291233063,0.007773247,8.41,1.5851258,1.3338941,1.2238704,1.278447
0.426,-13.098055,-0.15922837,0.3999995291233063,0.007913747,8.41,1.5853577,1.3342427,1.2242204,1.2788084
0.428,-12.8106575,-0.14737158,0.3999995291233063,0.00805129,8.41,1.5855876,1.3345894,1.2245691,1.279168
0.43,-12.518362,-0.1353376,0.3999995291233063,0.008185835,8.41,1.5858154,1.3349335,1.2249159,1.2795255
0.432,-12.221278,-0.12313077,0.3999995291233063,0.008317335,8.41,1.5860407,1.3352748,1.2252605,1.2798804
0.434,-11.919515,-0.110755466,0.3999995291233063,0.008445749,8.41,1.5862633,1.3356128,1.2256025,1.2802324
0.436,-11.613184,-0.09821618,0.3999995291233063,0.008571037,8.41,1.5864826,1.3359468,1.2259415,1.2805809
0.438,-11.3024,-0.08551748,0.3999995291233063,0.008693157,8.41,1.5866987,1.3362768,1.2262771,1.2809254
0.44,-10.987277,-0.072664015,0.3999995291233063,0.008812072,8.41,1.5869108,1.336602,1.2266089,1.2812657
0.442,-10.667932,-0.059660494,0.3999995291233063,0.008927741,8.41,1.5871189,1.3369222,1.2269365,1.2816013
