Time(s) " gENROE.delta" " gENROE.PELEC" " iEEET2_1.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
3.65188 " 28.2287" " 0.33587" " 1.50141" " 0.4" " -0.00209938" " 0.1" " 1.03517" " 1.0132" " 1.01397"
3.65288 " 28.191" " 0.335218" " 1.5005" " 0.4" " -0.00209175" " 0.1" " 1.03517" " 1.0132" " 1.01397"
3.65388 " 28.1534" " 0.334569" " 1.49959" " 0.4" " -0.00208405" " 0.1" " 1.03518" " 1.01321" " 1.01397"
3.65488 " 28.1159" " 0.333924" " 1.49868" " 0.4" " -0.00207627" " 0.1" " 1.03518" " 1.01321" " 1.01397"
3.65588 " 28.0786" " 0.333283" " 1.49777" " 0.4" " -0.00206842" " 0.1" " 1.03518" " 1.01321" " 1.01397"
3.65688 " 28.0415" " 0.332645" " 1.49686" " 0.4" " -0.00206049" " 0.1" " 1.03518" " 1.01321" " 1.01397"
3.65788 " 28.0045" " 0.332012" " 1.49595" " 0.4" " -0.00205249" " 0.1" " 1.03519" " 1.01322" " 1.01397"
3.65888 " 27.9676" " 0.331381" " 1.49504" " 0.4" " -0.00204441" " 0.1" " 1.03519" " 1.01322" " 1.01397"
3.65988 " 27.9309" " 0.330755" " 1.49414" " 0.4" " -0.00203626" " 0.1" " 1.03519" " 1.01322" " 1.01396"
3.66088 " 27.8943" " 0.330132" " 1.49323" " 0.4" " -0.00202804" " 0.1" " 1.03519" " 1.01322" " 1.01396"
3.66188 " 27.8579" " 0.329513" " 1.49232" " 0.4" " -0.00201975" " 0.1" " 1.03519" " 1.01322" " 1.01396"
3.66288 " 27.8216" " 0.328898" " 1.49142" " 0.4" " -0.00201138" " 0.1" " 1.03519" " 1.01322" " 1.01396"
3.66388 " 27.7854" " 0.328287" " 1.49051" " 0.4" " -0.00200295" " 0.1" " 1.03519" " 1.01322" " 1.01396"
3.66488 " 27.7495" " 0.327679" " 1.48961" " 0.4" " -0.00199444" " 0.1" " 1.03519" " 1.01323" " 1.01396"
3.66588 " 27.7136" " 0.327076" " 1.4887" " 0.4" " -0.00198586" " 0.1" " 1.03519" " 1.01323" " 1.01396"
3.66688 " 27.678" " 0.326476" " 1.4878" " 0.4" " -0.00197722" " 0.1" " 1.03519" " 1.01323" " 1.01396"
3.66788 " 27.6425" " 0.32588" " 1.48689" " 0.4" " -0.0019685" " 0.1" " 1.03519" " 1.01323" " 1.01395"
3.66888 " 27.6071" " 0.325288" " 1.48599" " 0.4" " -0.00195971" " 0.1" " 1.03519" " 1.01323" " 1.01395"
3.66988 " 27.5719" " 0.3247" " 1.48509" " 0.4" " -0.00195086" " 0.1" " 1.03519" " 1.01323" " 1.01395"
3.67088 " 27.5369" " 0.324115" " 1.48419" " 0.4" " -0.00194194" " 0.1" " 1.03519" " 1.01323" " 1.01395"
3.67188 " 27.502" " 0.323535" " 1.48329" " 0.4" " -0.00193295" " 0.1" " 1.03518" " 1.01323" " 1.01395"
3.67288 " 27.4673" " 0.322959" " 1.48239" " 0.4" " -0.00192389" " 0.1" " 1.03518" " 1.01323" " 1.01394"
3.67388 " 27.4327" " 0.322387" " 1.48149" " 0.4" " -0.00191477" " 0.1" " 1.03518" " 1.01323" " 1.01394"
3.67488 " 27.3984" " 0.321819" " 1.48059" " 0.4" " -0.00190558" " 0.1" " 1.03518" " 1.01322" " 1.01394"
3.67588 " 27.3641" " 0.321255" " 1.47969" " 0.4" " -0.00189632" " 0.1" " 1.03518" " 1.01322" " 1.01394"
3.67688 " 27.3301" " 0.320695" " 1.47879" " 0.4" " -0.001887" " 0.1" " 1.03517" " 1.01322" " 1.01393"
3.67788 " 27.2962" " 0.320139" " 1.47789" " 0.4" " -0.00187762" " 0.1" " 1.03517" " 1.01322" " 1.01393"
3.67888 " 27.2625" " 0.319587" " 1.477" " 0.4" " -0.00186817" " 0.1" " 1.03517" " 1.01322" " 1.01393"
3.67988 " 27.2289" " 0.319039" " 1.4761" " 0.4" " -0.00185865" " 0.1" " 1.03516" " 1.01322" " 1.01393"
3.68088 " 27.1956" " 0.318496" " 1.47521" " 0.4" " -0.00184907" " 0.1" " 1.03516" " 1.01322" " 1.01392"
3.68188 " 27.1624" " 0.317956" " 1.47431" " 0.4" " -0.00183944" " 0.1" " 1.03515" " 1.01321" " 1.01392"
3.68288 " 27.1294" " 0.317421" " 1.47342" " 0.4" " -0.00182973" " 0.1" " 1.03515" " 1.01321" " 1.01392"
3.68388 " 27.0965" " 0.31689" " 1.47252" " 0.4" " -0.00181997" " 0.1" " 1.03514" " 1.01321" " 1.01391"
3.68488 " 27.0638" " 0.316363" " 1.47163" " 0.4" " -0.00181014" " 0.1" " 1.03514" " 1.01321" " 1.01391"
3.68588 " 27.0313" " 0.31584" " 1.47074" " 0.4" " -0.00180026" " 0.1" " 1.03513" " 1.0132" " 1.01391"
3.68688 " 26.999" " 0.315322" " 1.46985" " 0.4" " -0.00179031" " 0.1" " 1.03513" " 1.0132" " 1.0139"
3.68788 " 26.9669" " 0.314807" " 1.46896" " 0.4" " -0.00178031" " 0.1" " 1.03512" " 1.0132" " 1.0139"
3.68888 " 26.9349" " 0.314298" " 1.46807" " 0.4" " -0.00177024" " 0.1" " 1.03512" " 1.0132" " 1.0139"
3.68988 " 26.9032" " 0.313792" " 1.46718" " 0.4" " -0.00176012" " 0.1" " 1.03511" " 1.01319" " 1.01389"
3.69088 " 26.8716" " 0.313291" " 1.46629" " 0.4" " -0.00174993" " 0.1" " 1.03511" " 1.01319" " 1.01389"
3.69188 " 26.8402" " 0.312793" " 1.4654" " 0.4" " -0.00173969" " 0.1" " 1.0351" " 1.01319" " 1.01388"
3.69288 " 26.8089" " 0.312301" " 1.46451" " 0.4" " -0.00172939" " 0.1" " 1.03509" " 1.01318" " 1.01388"
3.69388 " 26.7779" " 0.311812" " 1.46362" " 0.4" " -0.00171904" " 0.1" " 1.03508" " 1.01318" " 1.01387"
3.69488 " 26.7471" " 0.311328" " 1.46274" " 0.4" " -0.00170863" " 0.1" " 1.03508" " 1.01317" " 1.01387"
3.69588 " 26.7164" " 0.310848" " 1.46185" " 0.4" " -0.00169816" " 0.1" " 1.03507" " 1.01317" " 1.01387"
3.69688 " 26.6859" " 0.310373" " 1.46097" " 0.4" " -0.00168764" " 0.1" " 1.03506" " 1.01316" " 1.01386"
3.69788 " 26.6556" " 0.309902" " 1.46008" " 0.4" " -0.00167706" " 0.1" " 1.03505" " 1.01316" " 1.01386"
3.69888 " 26.6255" " 0.309436" " 1.4592" " 0.4" " -0.00166643" " 0.1" " 1.03505" " 1.01316" " 1.01385"
3.69988 " 26.5956" " 0.308974" " 1.45832" " 0.4" " -0.00165575" " 0.1" " 1.03504" " 1.01315" " 1.01385"
3.70088 " 26.5659" " 0.308516" " 1.45743" " 0.4" " -0.00164501" " 0.1" " 1.03503" " 1.01315" " 1.01384"
3.70187 " 26.5364" " 0.308063" " 1.45655" " 0.4" " -0.00163422" " 0.1" " 1.03502" " 1.01314" " 1.01384"
3.70287 " 26.5071" " 0.307614" " 1.45567" " 0.4" " -0.00162337" " 0.1" " 1.03501" " 1.01314" " 1.01383"
3.70387 " 26.478" " 0.30717" " 1.45479" " 0.4" " -0.00161248" " 0.1" " 1.035" " 1.01313" " 1.01383"
3.70487 " 26.4491" " 0.30673" " 1.45391" " 0.4" " -0.00160153" " 0.1" " 1.03499" " 1.01312" " 1.01382"
3.70587 " 26.4203" " 0.306295" " 1.45303" " 0.4" " -0.00159054" " 0.1" " 1.03498" " 1.01312" " 1.01382"
3.70687 " 26.3918" " 0.305864" " 1.45215" " 0.4" " -0.00157949" " 0.1" " 1.03497" " 1.01311" " 1.01381"
3.70787 " 26.3635" " 0.305437" " 1.45127" " 0.4" " -0.0015684" " 0.1" " 1.03496" " 1.01311" " 1.01381"
3.70887 " 26.3353" " 0.305015" " 1.4504" " 0.4" " -0.00155725" " 0.1" " 1.03495" " 1.0131" " 1.0138"
3.70987 " 26.3074" " 0.304598" " 1.44952" " 0.4" " -0.00154606" " 0.1" " 1.03494" " 1.0131" " 1.01379"
3.71087 " 26.2797" " 0.304185" " 1.44864" " 0.4" " -0.00153482" " 0.1" " 1.03493" " 1.01309" " 1.01379"
3.71187 " 26.2521" " 0.303777" " 1.44777" " 0.4" " -0.00152353" " 0.1" " 1.03492" " 1.01308" " 1.01378"
3.71287 " 26.2248" " 0.303374" " 1.44689" " 0.4" " -0.00151219" " 0.1" " 1.03491" " 1.01308" " 1.01378"
3.71387 " 26.1977" " 0.302975" " 1.44602" " 0.4" " -0.00150081" " 0.1" " 1.0349" " 1.01307" " 1.01377"
3.71487 " 26.1708" " 0.302581" " 1.44515" " 0.4" " -0.00148938" " 0.1" " 1.03489" " 1.01306" " 1.01376"
3.71587 " 26.1441" " 0.302191" " 1.44428" " 0.4" " -0.00147791" " 0.1" " 1.03487" " 1.01306" " 1.01376"
3.71687 " 26.1176" " 0.301805" " 1.4434" " 0.4" " -0.00146639" " 0.1" " 1.03486" " 1.01305" " 1.01375"
3.71787 " 26.0913" " 0.301425" " 1.44253" " 0.4" " -0.00145483" " 0.1" " 1.03485" " 1.01304" " 1.01375"
3.71887 " 26.0652" " 0.301049" " 1.44166" " 0.4" " -0.00144322" " 0.1" " 1.03484" " 1.01303" " 1.01374"
3.71987 " 26.0393" " 0.300678" " 1.44079" " 0.4" " -0.00143157" " 0.1" " 1.03482" " 1.01303" " 1.01373"
3.72087 " 26.0137" " 0.300311" " 1.43992" " 0.4" " -0.00141988" " 0.1" " 1.03481" " 1.01302" " 1.01373"
3.72187 " 25.9882" " 0.299949" " 1.43905" " 0.4" " -0.00140815" " 0.1" " 1.0348" " 1.01301" " 1.01372"
3.72287 " 25.963" " 0.299591" " 1.43819" " 0.4" " -0.00139637" " 0.1" " 1.03479" " 1.013" " 1.01371"
3.72387 " 25.938" " 0.299239" " 1.43732" " 0.4" " -0.00138456" " 0.1" " 1.03477" " 1.01299" " 1.01371"
3.72487 " 25.9131" " 0.298891" " 1.43645" " 0.4" " -0.0013727" " 0.1" " 1.03476" " 1.01299" " 1.0137"
3.72587 " 25.8885" " 0.298547" " 1.43559" " 0.4" " -0.0013608" " 0.1" " 1.03474" " 1.01298" " 1.01369"
3.72687 " 25.8642" " 0.298209" " 1.43472" " 0.4" " -0.00134887" " 0.1" " 1.03473" " 1.01297" " 1.01369"
3.72787 " 25.84" " 0.297875" " 1.43386" " 0.4" " -0.00133689" " 0.1" " 1.03472" " 1.01296" " 1.01368"
3.72887 " 25.816" " 0.297545" " 1.43299" " 0.4" " -0.00132488" " 0.1" " 1.0347" " 1.01295" " 1.01367"
3.72987 " 25.7923" " 0.297221" " 1.43213" " 0.4" " -0.00131283" " 0.1" " 1.03469" " 1.01294" " 1.01367"
3.73087 " 25.7688" " 0.296901" " 1.43127" " 0.4" " -0.00130074" " 0.1" " 1.03467" " 1.01293" " 1.01366"
3.73187 " 25.7455" " 0.296586" " 1.4304" " 0.4" " -0.00128862" " 0.1" " 1.03466" " 1.01293" " 1.01365"
3.73287 " 25.7224" " 0.296275" " 1.42954" " 0.4" " -0.00127646" " 0.1" " 1.03464" " 1.01292" " 1.01364"
3.73387 " 25.6995" " 0.29597" " 1.42868" " 0.4" " -0.00126427" " 0.1" " 1.03463" " 1.01291" " 1.01364"
3.73487 " 25.6769" " 0.295669" " 1.42782" " 0.4" " -0.00125204" " 0.1" " 1.03461" " 1.0129" " 1.01363"
3.73587 " 25.6544" " 0.295373" " 1.42696" " 0.4" " -0.00123977" " 0.1" " 1.0346" " 1.01289" " 1.01362"
3.73687 " 25.6322" " 0.295081" " 1.4261" " 0.4" " -0.00122748" " 0.1" " 1.03458" " 1.01288" " 1.01362"
3.73787 " 25.6102" " 0.294794" " 1.42525" " 0.4" " -0.00121514" " 0.1" " 1.03456" " 1.01287" " 1.01361"
3.73887 " 25.5885" " 0.294513" " 1.42439" " 0.4" " -0.00120278" " 0.1" " 1.03455" " 1.01286" " 1.0136"
3.73987 " 25.5669" " 0.294235" " 1.42353" " 0.4" " -0.00119038" " 0.1" " 1.03453" " 1.01285" " 1.01359"
3.74087 " 25.5456" " 0.293963" " 1.42268" " 0.4" " -0.00117796" " 0.1" " 1.03451" " 1.01284" " 1.01358"
3.74187 " 25.5245" " 0.293695" " 1.42182" " 0.4" " -0.0011655" " 0.1" " 1.0345" " 1.01283" " 1.01358"
3.74287 " 25.5037" " 0.293432" " 1.42097" " 0.4" " -0.00115301" " 0.1" " 1.03448" " 1.01282" " 1.01357"
3.74387 " 25.483" " 0.293174" " 1.42011" " 0.4" " -0.00114049" " 0.1" " 1.03446" " 1.01281" " 1.01356"
3.74487 " 25.4626" " 0.292921" " 1.41926" " 0.4" " -0.00112794" " 0.1" " 1.03445" " 1.0128" " 1.01355"
3.74587 " 25.4424" " 0.292672" " 1.41841" " 0.4" " -0.00111537" " 0.1" " 1.03443" " 1.01279" " 1.01355"
3.74687 " 25.4225" " 0.292429" " 1.41755" " 0.4" " -0.00110276" " 0.1" " 1.03441" " 1.01278" " 1.01354"
3.74787 " 25.4027" " 0.29219" " 1.4167" " 0.4" " -0.00109013" " 0.1" " 1.03439" " 1.01277" " 1.01353"
3.74887 " 25.3832" " 0.291955" " 1.41585" " 0.4" " -0.00107747" " 0.1" " 1.03438" " 1.01276" " 1.01352"
3.74987 " 25.3639" " 0.291726" " 1.415" " 0.4" " -0.00106479" " 0.1" " 1.03436" " 1.01275" " 1.01351"
3.75087 " 25.3449" " 0.291501" " 1.41415" " 0.4" " -0.00105207" " 0.1" " 1.03434" " 1.01273" " 1.0135"
3.75187 " 25.3261" " 0.291281" " 1.4133" " 0.4" " -0.00103934" " 0.1" " 1.03432" " 1.01272" " 1.0135"
3.75287 " 25.3075" " 0.291066" " 1.41245" " 0.4" " -0.00102657" " 0.1" " 1.0343" " 1.01271" " 1.01349"
3.75387 " 25.2891" " 0.290856" " 1.41161" " 0.4" " -0.00101379" " 0.1" " 1.03428" " 1.0127" " 1.01348"
3.75487 " 25.271" " 0.290651" " 1.41076" " 0.4" " -0.00100098" " 0.1" " 1.03426" " 1.01269" " 1.01347"
3.75587 " 25.2531" " 0.290451" " 1.40991" " 0.4" " -0.000988146" " 0.1" " 1.03425" " 1.01268" " 1.01347"
3.75687 " 25.2354" " 0.290256" " 1.40907" " 0.4" " -0.00097529" " 0.1" " 1.03423" " 1.01267" " 1.01346"
3.75787 " 25.218" " 0.290064" " 1.40822" " 0.4" " -0.000962413" " 0.1" " 1.03421" " 1.01266" " 1.01345"
3.75887 " 25.2007" " 0.289878" " 1.40738" " 0.4" " -0.000949514" " 0.1" " 1.03419" " 1.01265" " 1.01344"
3.75987 " 25.1838" " 0.289697" " 1.40653" " 0.4" " -0.000936595" " 0.1" " 1.03417" " 1.01264" " 1.01343"
3.76087 " 25.167" " 0.28952" " 1.40569" " 0.4" " -0.000923655" " 0.1" " 1.03415" " 1.01262" " 1.01342"
3.76187 " 25.1505" " 0.289348" " 1.40485" " 0.4" " -0.000910695" " 0.1" " 1.03413" " 1.01261" " 1.01341"
3.76287 " 25.1342" " 0.289181" " 1.40401" " 0.4" " -0.000897716" " 0.1" " 1.03411" " 1.0126" " 1.01341"
3.76387 " 25.1182" " 0.289018" " 1.40317" " 0.4" " -0.000884718" " 0.1" " 1.03409" " 1.01259" " 1.0134"
3.76487 " 25.1024" " 0.288861" " 1.40232" " 0.4" " -0.000871703" " 0.1" " 1.03407" " 1.01257" " 1.01339"
3.76587 " 25.0868" " 0.288708" " 1.40148" " 0.4" " -0.000858669" " 0.1" " 1.03405" " 1.01256" " 1.01338"
3.76687 " 25.0715" " 0.28856" " 1.40064" " 0.4" " -0.000845619" " 0.1" " 1.03403" " 1.01255" " 1.01337"
3.76787 " 25.0564" " 0.288417" " 1.39981" " 0.4" " -0.000832553" " 0.1" " 1.034" " 1.01254" " 1.01336"
3.76887 " 25.0415" " 0.288279" " 1.39897" " 0.4" " -0.00081947" " 0.1" " 1.03398" " 1.01252" " 1.01335"
3.76987 " 25.0269" " 0.288145" " 1.39813" " 0.4" " -0.000806373" " 0.1" " 1.03396" " 1.01251" " 1.01334"
3.77087 " 25.0125" " 0.288016" " 1.39729" " 0.4" " -0.00079326" " 0.1" " 1.03394" " 1.0125" " 1.01333"
3.77187 " 24.9983" " 0.287892" " 1.39646" " 0.4" " -0.000780134" " 0.1" " 1.03392" " 1.01248" " 1.01332"
3.77287 " 24.9844" " 0.287773" " 1.39562" " 0.4" " -0.000766993" " 0.1" " 1.0339" " 1.01247" " 1.01332"
3.77387 " 24.9707" " 0.287658" " 1.39478" " 0.4" " -0.00075384" " 0.1" " 1.03387" " 1.01246" " 1.01331"
3.77487 " 24.9573" " 0.287548" " 1.39395" " 0.4" " -0.000740675" " 0.1" " 1.03385" " 1.01244" " 1.0133"
3.77587 " 24.944" " 0.287443" " 1.39312" " 0.4" " -0.000727497" " 0.1" " 1.03383" " 1.01243" " 1.01329"
3.77687 " 24.9311" " 0.287343" " 1.39228" " 0.4" " -0.000714308" " 0.1" " 1.03381" " 1.01242" " 1.01328"
3.77787 " 24.9183" " 0.287248" " 1.39145" " 0.4" " -0.000701108" " 0.1" " 1.03379" " 1.0124" " 1.01327"
3.77887 " 24.9058" " 0.287157" " 1.39062" " 0.4" " -0.000687898" " 0.1" " 1.03376" " 1.01239" " 1.01326"
3.77987 " 24.8936" " 0.287071" " 1.38979" " 0.4" " -0.000674678" " 0.1" " 1.03374" " 1.01238" " 1.01325"
3.78087 " 24.8815" " 0.28699" " 1.38896" " 0.4" " -0.000661449" " 0.1" " 1.03372" " 1.01236" " 1.01324"
3.78187 " 24.8698" " 0.286913" " 1.38813" " 0.4" " -0.000648212" " 0.1" " 1.03369" " 1.01235" " 1.01323"
3.78287 " 24.8582" " 0.286841" " 1.3873" " 0.4" " -0.000634966" " 0.1" " 1.03367" " 1.01234" " 1.01322"
3.78387 " 24.8469" " 0.286775" " 1.38647" " 0.4" " -0.000621713" " 0.1" " 1.03365" " 1.01232" " 1.01321"
3.78487 " 24.8358" " 0.286712" " 1.38564" " 0.4" " -0.000608453" " 0.1" " 1.03362" " 1.01231" " 1.0132"
3.78587 " 24.825" " 0.286655" " 1.38481" " 0.4" " -0.000595187" " 0.1" " 1.0336" " 1.01229" " 1.01319"
3.78687 " 24.8144" " 0.286602" " 1.38398" " 0.4" " -0.000581915" " 0.1" " 1.03358" " 1.01228" " 1.01318"
3.78787 " 24.804" " 0.286554" " 1.38316" " 0.4" " -0.000568637" " 0.1" " 1.03355" " 1.01226" " 1.01317"
3.78887 " 24.7939" " 0.28651" " 1.38233" " 0.4" " -0.000555355" " 0.1" " 1.03353" " 1.01225" " 1.01316"
3.78987 " 24.784" " 0.286471" " 1.38151" " 0.4" " -0.000542069" " 0.1" " 1.0335" " 1.01224" " 1.01315"
3.79087 " 24.7744" " 0.286437" " 1.38068" " 0.4" " -0.000528779" " 0.1" " 1.03348" " 1.01222" " 1.01314"
3.79187 " 24.765" " 0.286408" " 1.37986" " 0.4" " -0.000515486" " 0.1" " 1.03345" " 1.01221" " 1.01313"
3.79287 " 24.7559" " 0.286383" " 1.37903" " 0.4" " -0.00050219" " 0.1" " 1.03343" " 1.01219" " 1.01312"
3.79387 " 24.7469" " 0.286363" " 1.37821" " 0.4" " -0.000488893" " 0.1" " 1.03341" " 1.01218" " 1.01311"
3.79487 " 24.7383" " 0.286347" " 1.37739" " 0.4" " -0.000475593" " 0.1" " 1.03338" " 1.01216" " 1.0131"
3.79587 " 24.7298" " 0.286337" " 1.37657" " 0.4" " -0.000462293" " 0.1" " 1.03336" " 1.01215" " 1.01309"
3.79687 " 24.7216" " 0.286331" " 1.37575" " 0.4" " -0.000448993" " 0.1" " 1.03333" " 1.01213" " 1.01308"
3.79787 " 24.7136" " 0.286329" " 1.37492" " 0.4" " -0.000435693" " 0.1" " 1.0333" " 1.01212" " 1.01307"
3.79887 " 24.7059" " 0.286332" " 1.3741" " 0.4" " -0.000422393" " 0.1" " 1.03328" " 1.0121" " 1.01306"
3.79987 " 24.6984" " 0.28634" " 1.37329" " 0.4" " -0.000409095" " 0.1" " 1.03325" " 1.01209" " 1.01305"
3.80087 " 24.6912" " 0.286352" " 1.37247" " 0.4" " -0.000395799" " 0.1" " 1.03323" " 1.01207" " 1.01304"
3.80187 " 24.6842" " 0.286369" " 1.37165" " 0.4" " -0.000382505" " 0.1" " 1.0332" " 1.01206" " 1.01303"
3.80287 " 24.6774" " 0.286391" " 1.37083" " 0.4" " -0.000369214" " 0.1" " 1.03318" " 1.01204" " 1.01302"
3.80387 " 24.6709" " 0.286417" " 1.37001" " 0.4" " -0.000355926" " 0.1" " 1.03315" " 1.01202" " 1.01301"
3.80487 " 24.6646" " 0.286448" " 1.3692" " 0.4" " -0.000342642" " 0.1" " 1.03312" " 1.01201" " 1.013"
3.80587 " 24.6586" " 0.286483" " 1.36838" " 0.4" " -0.000329363" " 0.1" " 1.0331" " 1.01199" " 1.01299"
3.80687 " 24.6528" " 0.286523" " 1.36757" " 0.4" " -0.000316088" " 0.1" " 1.03307" " 1.01198" " 1.01298"
3.80787 " 24.6472" " 0.286567" " 1.36675" " 0.4" " -0.000302819" " 0.1" " 1.03305" " 1.01196" " 1.01297"
3.80887 " 24.6419" " 0.286616" " 1.36594" " 0.4" " -0.000289557" " 0.1" " 1.03302" " 1.01195" " 1.01296"
3.80987 " 24.6368" " 0.28667" " 1.36513" " 0.4" " -0.000276301" " 0.1" " 1.03299" " 1.01193" " 1.01295"
3.81087 " 24.6319" " 0.286728" " 1.36431" " 0.4" " -0.000263052" " 0.1" " 1.03296" " 1.01191" " 1.01294"
3.81187 " 24.6273" " 0.28679" " 1.3635" " 0.4" " -0.00024981" " 0.1" " 1.03294" " 1.0119" " 1.01293"
3.81287 " 24.6229" " 0.286857" " 1.36269" " 0.4" " -0.000236577" " 0.1" " 1.03291" " 1.01188" " 1.01292"
3.81387 " 24.6188" " 0.286929" " 1.36188" " 0.4" " -0.000223353" " 0.1" " 1.03288" " 1.01187" " 1.01291"
3.81487 " 24.6149" " 0.287005" " 1.36107" " 0.4" " -0.000210137" " 0.1" " 1.03286" " 1.01185" " 1.0129"
3.81587 " 24.6112" " 0.287085" " 1.36026" " 0.4" " -0.000196932" " 0.1" " 1.03283" " 1.01183" " 1.01289"
3.81687 " 24.6078" " 0.28717" " 1.35945" " 0.4" " -0.000183737" " 0.1" " 1.0328" " 1.01182" " 1.01288"
3.81787 " 24.6046" " 0.287259" " 1.35864" " 0.4" " -0.000170552" " 0.1" " 1.03277" " 1.0118" " 1.01287"
3.81887 " 24.6016" " 0.287353" " 1.35783" " 0.4" " -0.000157379" " 0.1" " 1.03275" " 1.01178" " 1.01286"
3.81987 " 24.5989" " 0.287451" " 1.35702" " 0.4" " -0.000144218" " 0.1" " 1.03272" " 1.01177" " 1.01285"
3.82087 " 24.5965" " 0.287554" " 1.35622" " 0.4" " -0.000131069" " 0.1" " 1.03269" " 1.01175" " 1.01283"
3.82187 " 24.5942" " 0.28766" " 1.35541" " 0.4" " -0.000117933" " 0.1" " 1.03266" " 1.01173" " 1.01282"
3.82287 " 24.5922" " 0.287772" " 1.3546" " 0.4" " -0.00010481" " 0.1" " 1.03263" " 1.01172" " 1.01281"
3.82387 " 24.5904" " 0.287887" " 1.3538" " 0.4" " -9.17012e-05" " 0.1" " 1.0326" " 1.0117" " 1.0128"
3.82487 " 24.5889" " 0.288007" " 1.35299" " 0.4" " -7.86067e-05" " 0.1" " 1.03258" " 1.01168" " 1.01279"
3.82587 " 24.5876" " 0.288132" " 1.35219" " 0.4" " -6.55271e-05" " 0.1" " 1.03255" " 1.01167" " 1.01278"
3.82687 " 24.5865" " 0.28826" " 1.35139" " 0.4" " -5.24629e-05" " 0.1" " 1.03252" " 1.01165" " 1.01277"
3.82787 " 24.5857" " 0.288394" " 1.35058" " 0.4" " -3.94146e-05" " 0.1" " 1.03249" " 1.01163" " 1.01276"
3.82887 " 24.5851" " 0.288531" " 1.34978" " 0.4" " -2.63827e-05" " 0.1" " 1.03246" " 1.01162" " 1.01275"
3.82987 " 24.5848" " 0.288672" " 1.34898" " 0.4" " -1.33676e-05" " 0.1" " 1.03243" " 1.0116" " 1.01274"
3.83087 " 24.5847" " 0.288818" " 1.34818" " 0.4" " -3.70023e-07" " 0.1" " 1.0324" " 1.01158" " 1.01273"
3.83187 " 24.5848" " 0.288968" " 1.34738" " 0.4" " 1.26097e-05" " 0.1" " 1.03237" " 1.01156" " 1.01272"
3.83287 " 24.5851" " 0.289123" " 1.34658" " 0.4" " 2.5571e-05" " 0.1" " 1.03234" " 1.01155" " 1.0127"
3.83387 " 24.5857" " 0.289282" " 1.34578" " 0.4" " 3.85134e-05" " 0.1" " 1.03231" " 1.01153" " 1.01269"
3.83487 " 24.5865" " 0.289444" " 1.34498" " 0.4" " 5.14365e-05" " 0.1" " 1.03228" " 1.01151" " 1.01268"
3.83587 " 24.5875" " 0.289611" " 1.34418" " 0.4" " 6.43396e-05" " 0.1" " 1.03225" " 1.01149" " 1.01267"
3.83687 " 24.5888" " 0.289783" " 1.34338" " 0.4" " 7.72225e-05" " 0.1" " 1.03222" " 1.01148" " 1.01266"
3.83787 " 24.5903" " 0.289958" " 1.34259" " 0.4" " 9.00844e-05" " 0.1" " 1.03219" " 1.01146" " 1.01265"
3.83887 " 24.5921" " 0.290138" " 1.34179" " 0.4" " 0.000102925" " 0.1" " 1.03216" " 1.01144" " 1.01264"
3.83986 " 24.594" " 0.290323" " 1.34099" " 0.4" " 0.000115744" " 0.1" " 1.03214" " 1.01143" " 1.01263"
3.84086 " 24.5962" " 0.290511" " 1.3402" " 0.4" " 0.00012854" " 0.1" " 1.03211" " 1.01141" " 1.01262"
3.84186 " 24.5986" " 0.290702" " 1.3394" " 0.4" " 0.000141314" " 0.1" " 1.03208" " 1.01139" " 1.01261"
3.84286 " 24.6013" " 0.290899" " 1.33861" " 0.4" " 0.000154064" " 0.1" " 1.03205" " 1.01137" " 1.0126"
3.84386 " 24.6042" " 0.291099" " 1.33781" " 0.4" " 0.00016679" " 0.1" " 1.03202" " 1.01136" " 1.01259"
3.84486 " 24.6073" " 0.291303" " 1.33702" " 0.4" " 0.000179493" " 0.1" " 1.03199" " 1.01134" " 1.01257"
3.84586 " 24.6107" " 0.291511" " 1.33623" " 0.4" " 0.00019217" " 0.1" " 1.03195" " 1.01132" " 1.01256"
3.84686 " 24.6142" " 0.291724" " 1.33544" " 0.4" " 0.000204823" " 0.1" " 1.03192" " 1.0113" " 1.01255"
3.84786 " 24.618" " 0.29194" " 1.33464" " 0.4" " 0.00021745" " 0.1" " 1.03189" " 1.01128" " 1.01254"
3.84886 " 24.6221" " 0.29216" " 1.33385" " 0.4" " 0.00023005" " 0.1" " 1.03186" " 1.01126" " 1.01253"
3.84986 " 24.6263" " 0.292385" " 1.33306" " 0.4" " 0.000242625" " 0.1" " 1.03183" " 1.01125" " 1.01252"
3.85086 " 24.6308" " 0.292613" " 1.33227" " 0.4" " 0.000255172" " 0.1" " 1.0318" " 1.01123" " 1.01251"
3.85186 " 24.6355" " 0.292845" " 1.33148" " 0.4" " 0.000267691" " 0.1" " 1.03177" " 1.01121" " 1.01249"
3.85286 " 24.6404" " 0.293082" " 1.33069" " 0.4" " 0.000280183" " 0.1" " 1.03174" " 1.01119" " 1.01248"
3.85386 " 24.6456" " 0.293322" " 1.32991" " 0.4" " 0.000292646" " 0.1" " 1.0317" " 1.01117" " 1.01247"
3.85486 " 24.651" " 0.293566" " 1.32912" " 0.4" " 0.000305081" " 0.1" " 1.03167" " 1.01115" " 1.01246"
