Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,iEESGO.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.214,0.21355813350083377,0.29079183204240705,0.40003063763682967,0.001564578434089915,0.40003063763682967,1.0085823455100316,0.9974424756613071,1.003326875787932,1.0003286766695767
5.216,0.2145489020873695,0.2917311289733602,0.4000305132081611,0.0015891000534934883,0.4000305132081611,1.0085781167840804,0.9974401243370674,1.0033289116173485,1.0003290151548496
5.218,0.2155550101478703,0.2926828964959552,0.40003038491702947,0.0016134050280532614,0.40003038491702947,1.008573858321818,0.9974377041668196,1.0033309316151566,1.0003293156381854
5.22,0.21657632068083646,0.2936470117798856,0.400030252783415,0.0016374905628233959,0.400030252783415,1.0085695665117995,0.9974352108921302,1.003332931778292,1.0003295738360947
5.222,0.21761269493751376,0.2946233506725383,0.4000301168277522,0.0016613538911140712,0.4000301168277522,1.0085652377362244,0.997432640251141,1.0033349080966951,1.0003297854592286
5.224,0.2186639924397385,0.2956117877115119,0.40002997707092736,0.0016849922747873788,0.40002997707092736,1.008560868371938,0.9974299879804216,1.0033368565550125,1.0003299462142163
5.226,0.2197300709979723,0.2966121961372439,0.40002983353427496,0.0017084030045504456,0.40002983353427496,1.0085564547914456,0.9974272498168295,1.0033387731343093,1.000330051805512
5.228,0.2208107867295153,0.29762444790573733,0.400029686239575,0.0017315834002455518,0.400029686239575,1.0085519933639282,0.9974244214993722,1.0033406538137797,1.0003300979372403
5.23,0.22190599407690376,0.29864841370139306,0.4000295352090497,0.0017545308111373888,0.4000295352090497,1.008547480456265,0.9974214987710721,1.0033424945724616,1.0003300803150468
5.232,0.2230155458264842,0.2996839629499422,0.40002938046536024,0.001777242616197309,0.40002938046536024,1.008542912434064,0.997418477380835,1.0033442913909514,1.0003299946479494
5.234,0.22413929312717007,0.30073096383148473,0.40002922203160357,0.0017997162243847094,0.40002922203160357,1.008538285662698,0.9974153530853216,1.0033460402531238,1.0003298366501956
5.236,0.22527708550936948,0.3017892832936255,0.40002905993130927,0.0018219490749253207,0.40002905993130927,1.0085335965083484,0.997412121650819,1.0033477371478459,1.0003296020431132
5.238,0.22642877090408972,0.3028587870647127,0.40002889418843607,0.0018439386375865426,0.40002889418843607,1.008528841339053,0.9974087788551149,1.003349378070699,1.00032928655697
5.24,0.22759419566221084,0.30393933966717357,0.4000287248273684,0.001865682412949684,0.4000287248273684,1.0085240165257632,0.9974053204893721,1.0033509590256933,1.0003288859328272
5.242,0.22877320457393438,0.30503080443095665,0.4000285518729132,0.00188717793267924,0.4000285518729132,1.0085191184434101,0.997401742360005,1.0033524760269874,1.000328395924398
5.244,0.22996564088839527,0.30613304350706577,0.40002837535029634,0.0019084227597889907,0.40002837535029634,1.008514143471972,0.997398040290554,1.0033539251006043,1.0003278122999013
5.246,0.23117134633344297,0.30724591788119676,0.4000281952851591,0.0019294144889050549,0.4000281952851591,1.0085090879975558,0.9973942101235611,1.0033553022861443,1.0003271308439166
5.248,0.23239016113558375,0.3083692873874721,0.4000280117035545,0.0019501507465257586,0.4000280117035545,1.0085039484134821,0.9973902477224437,1.0033566036384978,1.0003263473592354
5.25,0.23362192404009074,0.30950301072227443,0.40002782463194414,0.0019706291912784525,0.40002782463194414,1.0084987211213776,0.9973861489733684,1.003357825229556,1.0003254576687126
5.252,0.23486647233126876,0.3106469454581764,0.4000276340971939,0.001990847514173063,0.4000276340971939,1.0084934025322794,0.997381909787121,1.003358963149916,1.0003244576171133
5.254,0.2361236418528803,0.31180094805797026,0.40002744012657077,0.0020108034388525006,0.40002744012657077,1.0084879890677414,0.9973775261009767,1.003360013510584,1.0003233430729574
5.256,0.23739326702872782,0.312964873888794,0.40002724274773904,0.002030494721839851,0.40002724274773904,1.008482477160953,0.9973729938805657,1.0033609724446748,1.0003221099303605
5.258,0.23867518088338757,0.3141385772363536,0.4000270419887565,0.002049919152782289,0.4000270419887565,1.0084768632578651,0.9973683091217361,1.0033618361091043,1.0003207541108692
5.26,0.23996921506310118,0.31532191131924725,0.4000268378780705,0.0020690745546918217,0.4000268378780705,1.0084711438183207,0.997363467852415,1.0033626006862817,1.0003192715652949
5.262,0.2412751998568119,0.31651472830338273,0.40002663044451414,0.002087958784182665,0.40002663044451414,1.0084653153172,0.997358466134462,1.0033632623857887,1.000317658275538
5.264,0.2425929642173524,0.3177168793164943,0.4000264197173027,0.0021065697317053703,0.4000264197173027,1.0084593742455672,0.997353300065521,1.0033638174460608,1.0003159102564108
5.266,0.2439223357827751,0.3189282144627558,0.4000262057260292,0.002124905321777578,0.4000262057260292,1.0084533171118302,0.9973479657808672,1.0033642621360574,1.0003140235574521
5.268,0.2452631408978323,0.32014858283749564,0.40002598850066107,0.00214296351321151,0.40002598850066107,1.0084471404429067,0.9973424594552459,1.0033645927569246,1.0003119942647338
5.27,0.24661520463559222,0.3213778325420038,0.40002576807153534,0.0021607422993380116,0.40002576807153534,1.008440840785397,0.9973367773047072,1.0033648056436517,1.0003098185026629
5.272,0.24797835081919858,0.3226158106984428,0.4000255444693554,0.0021782397082272527,0.4000255444693554,1.0084344147067694,0.9973309155884342,1.0033648971667213,1.0003074924357747
5.274,0.24935240204376385,0.3238623634648517,0.4000253177251864,0.002195453802905973,0.4000253177251864,1.0084278587965476,0.9973248706105644,1.0033648637337484,1.000305012270517
5.276,0.25073717969840414,0.3251173360502561,0.4000250878704513,0.0022123826815713707,0.4000250878704513,1.008421169667514,0.9973186387220023,1.003364701791111,1.0003023742570267
5.278,0.2521325039884013,0.32638057272987064,0.40002485493692685,0.002229024477801459,0.40002485493692685,1.008414343956914,0.9973122163222251,1.0033644078255715,1.0002995746908967
5.28,0.2535381939574997,0.32765191686040446,0.400024618956739,0.0022453773607619895,0.400024618956739,1.0084073783276715,0.9973055998610785,1.0033639783658885,1.0002966099149322
5.282,0.25495406751032845,0.32893121089546623,0.4000243799623592,0.002261439535409834,0.4000243799623592,1.0084002694696135,0.9972987858405661,1.0033634099844178,1.0002934763208977
5.284,0.25637994143495607,0.3302182964010719,0.4000241379865998,0.0022772092426929153,0.4000241379865998,1.0083930141006994,0.9972917708166267,1.0033626992987017,1.0002901703512537
5.286,0.2578156314255639,0.3315130140712504,0.40002389306260977,0.0022926847597465197,0.40002389306260977,1.0083856089682612,0.997284551400902,1.0033618429730482,1.000286688500879
5.288,0.2592609521052453,0.3328152037437537,0.40002364522387046,0.0023078644000860864,0.40002364522387046,1.008378050850248,0.9972771242624939,1.0033608377200964,1.0002830273187842
5.29,0.26071571704892094,0.3341247044158667,0.400023394504191,0.0023227465137963645,0.400023394504191,1.0083703365564822,0.9972694861297119,1.003359680302371,1.0002791834098117
5.292,0.26217973880637835,0.33544135426032473,0.4000231409377046,0.002337329487717024,0.4000231409377046,1.0083624629299166,0.9972616337918045,1.0033583675338216,1.0002751534363215
5.294,0.2636528289254206,0.3367649906413304,0.4000228845588631,0.002351611745624562,0.4000228845588631,1.0083544268479046,0.9972535641006843,1.0033568962813513,1.0002709341198641
