Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
3.158,33.4577928583628,0.5467009419062089,0.4007680542385247,0.0022873238291822393,0.4007680542385247,1.0062366121152122,0.9941340471298811,1.001457401798366,0.9977930983208753
3.16,33.53947394510121,0.5478590307229563,0.4007467226276182,0.002250465795618012,0.4007467226276182,1.006239229401137,0.9941179518300405,1.0014452231325304,0.9977788255590055
3.162,33.619822943402404,0.5489891261291056,0.4007251632046603,0.0022133200776702153,0.4007251632046603,1.0062426131906101,0.9941026654358679,1.0014335931083103,0.9977652315777671
3.164,33.69882962226729,0.5500911101525817,0.40070337762859454,0.002175893660132206,0.40070337762859454,1.0062467750444004,0.9940882026418684,1.0014225236035437,0.9977523299233912
3.166,33.776484002668255,0.5511648692456194,0.4006813675443768,0.0021381935564467624,0.4006813675443768,1.0062517261632589,0.994074577744098,1.00141202618756,0.9977401337833793
3.168,33.85277635856073,0.5522102942862874,0.4006591345830909,0.002100226807593423,0.4006591345830909,1.0062574773784116,0.9940618046304595,1.0014021121134762,0.99772865597764
3.17,33.927697217854295,0.5532272805798254,0.4006366803620632,0.0020620004809757445,0.4006366803620632,1.0062640391422524,0.9940498967712327,1.0013927923106818,0.9977179089498409
3.172,34.001237363344075,0.5542157278598051,0.4006140064849769,0.002023521669308252,0.4006140064849769,1.0062714215192459,0.9940388672098447,1.0013840773775224,0.9977079047589876
3.174,34.073387833601736,0.5551755402891309,0.4005911145419847,0.001984797489503394,0.4005911145419847,1.006279634177046,0.9940287285538907,1.0013759775741897,0.9976986550712309
3.176,34.14413992382672,0.5561066264608907,0.40056800610982035,0.0019458350815582703,0.40056800610982035,1.0062886863778342,0.9940194929664042,1.0013685028158081,0.9976901711519066
3.178,34.21348518665715,0.5570088993990583,0.4005446827519106,0.0019066416074414413,0.4005446827519106,1.0062985869698866,0.9940111721573881,1.001361662665741,0.9976824638578173
3.18,34.281415432940854,0.5578822765590724,0.4005211460184845,0.0018672242499795796,0.4005211460184845,1.0063093443793718,0.9940037773756074,1.001355466329104,0.9976755436297554
3.182,34.34792273246609,0.5587266798282858,0.4004973974466831,0.0018275902117442708,0.4004973974466831,1.0063209666023882,0.9939973194006545,1.001349922646503,0.9976694204852776
3.184,34.41299941465249,0.559542035526302,0.40047343856066786,0.0017877467139387141,0.40047343856066786,1.006333461197245,0.9939918085352845,1.0013450400879897,0.9976641040117303
3.186,34.476638069201584,0.5603282744052095,0.400449270871728,0.0017477009952846336,0.400449270871728,1.0063468352769929,0.9939872545980337,1.0013408267472463,0.9976596033595359
3.188,34.53883154670761,0.5610853316497079,0.40042489587838687,0.001707460310909139,0.40042489587838687,1.0063610955022095,0.9939836669161201,1.0013372903359994,0.9976559272357378
3.19,34.59957295922792,0.56181314687715,0.40040031506650825,0.0016670319312318475,0.40040031506650825,1.006376248074046,0.9939810543186347,1.0013344381786675,0.997653083897817
3.192,34.65885568081357,0.5625116641374923,0.4003755299094008,0.001626423140852002,0.4003755299094008,1.006392298727537,0.9939794251300264,1.0013322772072473,0.9976510811477757
3.194,34.716673347999716,0.5631808319131651,0.40035054186792207,0.0015856412374358926,0.40035054186792207,1.0064092527251856,0.9939787871638841,1.0013308139564379,0.9976499263264968
3.196,34.773019860256056,0.5638206031188666,0.4003253523905821,0.0015446935306043146,0.4003253523905821,1.0064271148508173,0.9939791477170239,1.0013300545590111,0.997649626308384
3.198,34.82788938039709,0.5644309351012825,0.400299962913645,0.0015035873408203691,0.400299962913645,1.0064458894037218,0.9939805135638812,1.0013300047414313,0.9976501874962828
3.2,34.88127633495251,0.5650117896387383,0.4002743748612314,0.0014623299982773356,0.4002743748612314,1.006465580193076,0.9939828909512156,1.0013306698197182,0.9976516158166876
3.202,34.933175414497384,0.5655631329407833,0.4002485896454182,0.001420928841786922,0.4002485896454182,1.006486190532656,0.9939862855931303,1.0013320546955706,0.9976539167152401
3.204,34.983581573942516,0.5660849356477105,0.40022260866633896,0.0013793912176676174,0.40022260866633896,1.0065077232358481,0.9939907026664113,1.0013341638527427,0.9976570951525207
3.206,35.032490032784565,0.5665771728300101,0.4001964333122829,0.001337724478633459,0.4001964333122829,1.0065301806109521,0.9939961468061871,1.001337001353679,0.9976611556001329
3.208,35.079896275316415,0.5670398239877646,0.4001700649597927,0.00129593598268293,0.4001700649597927,1.0065535644567958,0.9940026221019171,1.0013405708364116,0.9976661020370932
3.21,35.1257960507973,0.5674728730499747,0.4001435049737626,0.0012540330919883042,0.4001435049737626,1.0065778760586481,0.9940101320937068,1.0013448755117178,0.9976719379465158
3.212,35.17018537358315,0.5678763083738234,0.4001167547075343,0.0012120231717851532,0.4001167547075343,1.006603116184449,0.9940186797689574,1.0013499181605496,0.9976786663126078
3.214,35.21306052321686,0.5682501227438731,0.4000898155029934,0.0011699135892623321,0.4000898155029934,1.006629285081352,0.9940282675593497,1.0013557011317253,0.9976862896179703
3.216,35.254418044478655,0.5685943133711924,0.4000626886906641,0.001127711712452162,0.4000626886906641,1.0066563824725854,0.994038897338165,1.0013622263398936,0.9976948098412068
3.218,35.29425474739643,0.5689088818924122,0.4000353755898034,0.0010854249091211236,0.4000353755898034,1.0066844075546335,0.9940505704179488,1.001369495263769,0.9977042284548463
3.22,35.33256770721628,0.5691938343687023,0.4000078775084951,0.0010430605456607854,0.4000078775084951,1.006713358994746,0.9940632875485147,1.0013775089446408,0.9977145464235794
3.222,35.36935426433299,0.5694491812846698,0.399980195743742,0.0010006259859792802,0.399980195743742,1.006743234928772,0.9940770489152961,1.0013862679851555,0.9977257642028092
3.224,35.40461202418076,0.5696749375471676,0.3999523315815581,0.000958128590393056,0.3999523315815581,1.0067740329593267,0.994091854138042,1.001395772548378,0.9977378817375213
3.226,35.43833885708385,0.5698711224840101,0.3999242862970598,0.0009155757145192208,0.3999242862970598,1.0068057501542906,0.9941077022698622,1.0014060223571248,0.9977508984614694
3.228,35.47053289806761,0.5700377598425901,0.39989606115455656,0.0008729747081682056,0.39989606115455656,1.006838383045646,0.9941245917966247,1.0014170166935836,0.9977648132966852
3.23,35.50119254662938,0.5701748777883837,0.3998676574076404,0.0008303329142370732,0.3998676574076404,1.0068719276286486,0.9941425206367004,1.001428754399202,0.9977796246533048
3.232,35.530316466469806,0.5702825089033399,0.39983907629927495,0.000787657667603199,0.39983907629927495,1.0069063793613426,0.9941614861410647,1.0014412338748646,0.9977953304297207
3.234,35.55790358518414,0.570360690184144,0.399810319061884,0.0007449562940186555,0.399810319061884,1.006941733164416,0.9941814850937487,1.0014544530813447,0.9978119280130531
3.236,35.58395309391391,0.5704094630403425,0.39978138691743875,0.0007022361090050321,0.39978138691743875,1.0069779834214,0.9942025137126468,1.0014684095400397,0.9978294142799473
3.238,35.60846444695868,0.57042887329232,0.3997522810775447,0.0006595044167490271,0.3997522810775447,1.0070151239792131,0.9942245676506765,1.0014831003339826,0.9978477855976909
3.24,35.63143736134817,0.5704189711691195,0.39972300274352796,0.0006167685089985482,0.39972300274352796,1.007053148149051,0.994247641997295,1.0014985221091404,0.9978670378256572
3.242,35.65287181637454,0.5703798113060863,0.3996935531065206,0.0005740356639596653,0.3996935531065206,1.0070920487076256,0.9942717312803688,1.0015146710759861,0.9978871663170698
3.244,35.67276805308513,0.5703114527423311,0.39966393334754535,0.0005313131451941567,0.39966393334754535,1.0071318178987498,0.994296829468397,1.0015315430113556,0.9979081659210897
3.246,35.69112657373534,0.5702139589179921,0.3996341446375997,0.0004886082005180001,0.3996341446375997,1.007172447435271,0.9943229299730898,1.001549133260581,0.9979300309852263
3.248,35.70794814120204,0.5700873976712839,0.3996041881377392,0.0004459280609005564,0.3996041881377392,1.0072139285013544,0.9943500256522984,1.0015674367399017,0.9979527553580673
3.25,35.723233778357226,0.5699318412353191,0.39957406499916015,0.00040327993936480424,0.39957406499916015,1.007256251755114,0.9943781088132967,1.001586447939155,0.9979763323923296
3.252,35.736984767402234,0.5697473662346851,0.39954377636328164,0.0003606710298883902,0.39954377636328164,1.0072994073315915,0.9944071712164161,1.0016061609247424,0.9980007549482298
3.254,35.749202649162285,0.5695340536817605,0.3995133233618269,0.0003181085063057954,0.3995133233618269,1.007343384846085,0.994437204079025,1.0016265693428694,0.9980260153971711
