Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,tGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.778,34.403697623398536,0.4000000025153538,0.4000000003046164,9.803375967534533e-11,0.4000000003046164,0.9999999932535045,0.9919935391344095,0.9999999963272884,0.995984173713633
1.78,34.40369762691818,0.4000000025852651,0.4000000003004007,9.749942326326063e-11,0.4000000003004007,0.9999999932539306,0.9919935391342081,0.9999999963272697,0.9959841737135405
1.782,34.403697630418286,0.400000002654592,0.40000000029622546,9.694789103129541e-11,0.40000000029622546,0.9999999932543807,0.9919935391340247,0.9999999963272621,0.9959841737134626
1.784,34.403697633898226,0.4000000027233245,0.40000000029209115,9.637931177441011e-11,0.40000000029209115,0.9999999932548549,0.9919935391338596,0.9999999963272656,0.9959841737133991
1.786,34.403697637357396,0.4000000027914533,0.4000000002879983,9.57938366805108e-11,0.4000000002879983,0.9999999932553533,0.991993539133713,0.9999999963272804,0.9959841737133506
1.788,34.40369764079518,0.4000000028589688,0.4000000002839475,9.519161922236677e-11,0.4000000002839475,0.9999999932558765,0.991993539133585,0.9999999963273065,0.9959841737133165
1.79,34.403697644210986,0.4000000029258622,0.4000000002799391,9.457281517706533e-11,0.4000000002799391,0.9999999932564245,0.9919935391334759,0.9999999963273444,0.9959841737132978
1.792,34.403697647604226,0.4000000029921239,0.40000000027597377,9.393758249847455e-11,0.40000000027597377,0.9999999932569976,0.9919935391333858,0.9999999963273939,0.9959841737132944
1.794,34.4036976509743,0.4000000030577451,0.40000000027205185,9.328608153556977e-11,0.40000000027205185,0.999999993257596,0.9919935391333152,0.9999999963274551,0.9959841737133062
1.796,34.40369765432063,0.4000000031227162,0.40000000026817395,9.261847469305475e-11,0.40000000026817395,0.9999999932582202,0.9919935391332639,0.9999999963275282,0.9959841737133336
1.798,34.40369765764264,0.40000000318702966,0.40000000026434035,9.193492655241393e-11,0.40000000026434035,0.9999999932588701,0.9919935391332325,0.9999999963276135,0.9959841737133767
1.8,34.403697660939756,0.40000000325067625,0.4000000002605517,9.123560385029606e-11,0.4000000002605517,0.9999999932595462,0.991993539133221,0.9999999963277109,0.9959841737134356
1.802,34.403697664211414,0.40000000331364705,0.4000000002568083,9.05206754223112e-11,0.4000000002568083,0.9999999932602485,0.9919935391332295,0.9999999963278204,0.9959841737135106
1.804,34.40369766745706,0.4000000033759346,0.40000000025311067,8.979031208414011e-11,0.40000000025311067,0.9999999932609773,0.9919935391332584,0.9999999963279426,0.9959841737136017
1.806,34.40369767067613,0.40000000343753006,0.40000000024945925,8.904468671367684e-11,0.40000000024945925,0.999999993261733,0.9919935391333076,0.999999996328077,0.9959841737137091
1.808,34.403697673868095,0.40000000349842585,0.40000000024585447,8.8283974145108e-11,0.40000000024585447,0.9999999932625157,0.9919935391333775,0.9999999963282241,0.995984173713833
1.81,34.403697677032405,0.4000000035586135,0.40000000024229665,8.750835119917577e-11,0.40000000024229665,0.9999999932633251,0.9919935391334682,0.9999999963283839,0.9959841737139734
1.812,34.40369768016852,0.40000000361808546,0.40000000023878624,8.671799654483242e-11,0.40000000023878624,0.9999999932641621,0.9919935391335798,0.9999999963285564,0.9959841737141305
1.814,34.40369768327592,0.40000000367683475,0.40000000023532367,8.591309085487898e-11,0.40000000023532367,0.9999999932650268,0.9919935391337125,0.9999999963287417,0.9959841737143043
1.816,34.403697686354086,0.4000000037348529,0.4000000002319093,8.509381646226309e-11,0.4000000002319093,0.9999999932659189,0.9919935391338666,0.9999999963289402,0.9959841737144952
1.818,34.4036976894025,0.4000000037921331,0.40000000022854354,8.426035763028513e-11,0.40000000022854354,0.9999999932668392,0.9919935391340421,0.9999999963291516,0.9959841737147032
