Time(s), gENSAE.delta, gENSAE.PELEC, gENSAE.PMECH, gENSAE.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
3.91619, 35.9381, 0.376894, 0.4, -0.00211843, 0.985124, 0.983265, 0.994145, 0.988687
3.91719, 35.9, 0.376422, 0.4, -0.0021156, 0.985095, 0.98325, 0.994134, 0.988674
3.91819, 35.862, 0.375951, 0.4, -0.00211272, 0.985067, 0.983236, 0.994123, 0.988661
3.91919, 35.8239, 0.375482, 0.4, -0.00210978, 0.985038, 0.983221, 0.994113, 0.988648
3.92019, 35.786, 0.375015, 0.4, -0.00210679, 0.98501, 0.983207, 0.994102, 0.988636
3.92119, 35.7481, 0.374549, 0.4, -0.00210375, 0.984981, 0.983192, 0.994092, 0.988623
3.92219, 35.7103, 0.374084, 0.4, -0.00210065, 0.984953, 0.983178, 0.994081, 0.988611
3.92319, 35.6725, 0.373621, 0.4, -0.0020975, 0.984925, 0.983164, 0.994071, 0.988598
3.92419, 35.6348, 0.373159, 0.4, -0.00209429, 0.984897, 0.983149, 0.99406, 0.988585
3.92519, 35.5971, 0.372699, 0.4, -0.00209103, 0.984868, 0.983135, 0.994049, 0.988573
3.92619, 35.5595, 0.37224, 0.4, -0.00208771, 0.98484, 0.983121, 0.994039, 0.98856
3.92719, 35.5219, 0.371783, 0.4, -0.00208435, 0.984812, 0.983106, 0.994029, 0.988548
3.92819, 35.4844, 0.371327, 0.4, -0.00208093, 0.984784, 0.983092, 0.994018, 0.988535
3.92919, 35.447, 0.370873, 0.4, -0.00207745, 0.984757, 0.983078, 0.994008, 0.988523
3.93019, 35.4097, 0.37042, 0.4, -0.00207393, 0.984729, 0.983064, 0.993997, 0.98851
3.93119, 35.3724, 0.369969, 0.4, -0.00207035, 0.984701, 0.983049, 0.993987, 0.988498
3.93219, 35.3351, 0.36952, 0.4, -0.00206672, 0.984674, 0.983035, 0.993976, 0.988485
3.93319, 35.298, 0.369072, 0.4, -0.00206303, 0.984646, 0.983021, 0.993966, 0.988473
3.93419, 35.2608, 0.368626, 0.4, -0.0020593, 0.984618, 0.983007, 0.993955, 0.988461
3.93519, 35.2238, 0.368181, 0.4, -0.00205551, 0.984591, 0.982993, 0.993945, 0.988448
3.93619, 35.1869, 0.367738, 0.4, -0.00205167, 0.984564, 0.982979, 0.993935, 0.988436
3.93719, 35.15, 0.367296, 0.4, -0.00204778, 0.984536, 0.982965, 0.993924, 0.988423
3.93819, 35.1131, 0.366857, 0.4, -0.00204384, 0.984509, 0.982951, 0.993914, 0.988411
3.93919, 35.0764, 0.366419, 0.4, -0.00203984, 0.984482, 0.982937, 0.993904, 0.988399
3.94019, 35.0397, 0.365982, 0.4, -0.0020358, 0.984455, 0.982923, 0.993894, 0.988387
3.94119, 35.0031, 0.365547, 0.4, -0.0020317, 0.984428, 0.982909, 0.993883, 0.988374
3.94219, 34.9666, 0.365114, 0.4, -0.00202756, 0.984402, 0.982895, 0.993873, 0.988362
3.94319, 34.9301, 0.364682, 0.4, -0.00202336, 0.984375, 0.982881, 0.993863, 0.98835
3.94419, 34.8937, 0.364252, 0.4, -0.00201912, 0.984348, 0.982867, 0.993853, 0.988338
3.94519, 34.8574, 0.363824, 0.4, -0.00201482, 0.984322, 0.982854, 0.993842, 0.988326
3.94619, 34.8212, 0.363398, 0.4, -0.00201048, 0.984295, 0.98284, 0.993832, 0.988314
3.94719, 34.785, 0.362973, 0.4, -0.00200608, 0.984269, 0.982826, 0.993822, 0.988302
3.94819, 34.749, 0.36255, 0.4, -0.00200164, 0.984243, 0.982813, 0.993812, 0.98829
3.94919, 34.713, 0.362129, 0.4, -0.00199714, 0.984217, 0.982799, 0.993802, 0.988278
3.95019, 34.6771, 0.361709, 0.4, -0.0019926, 0.98419, 0.982785, 0.993792, 0.988266
3.95119, 34.6412, 0.361291, 0.4, -0.00198801, 0.984165, 0.982772, 0.993782, 0.988254
3.95219, 34.6055, 0.360875, 0.4, -0.00198337, 0.984139, 0.982758, 0.993772, 0.988242
3.95319, 34.5698, 0.360461, 0.4, -0.00197868, 0.984113, 0.982745, 0.993762, 0.98823
3.95419, 34.5343, 0.360048, 0.4, -0.00197395, 0.984087, 0.982732, 0.993752, 0.988218
3.95519, 34.4988, 0.359638, 0.4, -0.00196916, 0.984062, 0.982718, 0.993742, 0.988207
3.95619, 34.4634, 0.359229, 0.4, -0.00196433, 0.984036, 0.982705, 0.993733, 0.988195
3.95719, 34.4281, 0.358821, 0.4, -0.00195945, 0.984011, 0.982692, 0.993723, 0.988183
3.95819, 34.3928, 0.358416, 0.4, -0.00195453, 0.983986, 0.982678, 0.993713, 0.988172
3.95919, 34.3577, 0.358012, 0.4, -0.00194956, 0.983961, 0.982665, 0.993703, 0.98816
3.96019, 34.3226, 0.35761, 0.4, -0.00194454, 0.983935, 0.982652, 0.993693, 0.988148
3.96119, 34.2877, 0.35721, 0.4, -0.00193947, 0.983911, 0.982639, 0.993684, 0.988137
3.96219, 34.2528, 0.356812, 0.4, -0.00193436, 0.983886, 0.982626, 0.993674, 0.988125
3.96319, 34.2181, 0.356416, 0.4, -0.0019292, 0.983861, 0.982613, 0.993664, 0.988114
3.96419, 34.1834, 0.356021, 0.4, -0.00192399, 0.983836, 0.9826, 0.993655, 0.988102
3.96519, 34.1488, 0.355629, 0.4, -0.00191874, 0.983812, 0.982587, 0.993645, 0.988091
3.96619, 34.1143, 0.355238, 0.4, -0.00191345, 0.983787, 0.982574, 0.993636, 0.98808
3.96719, 34.0799, 0.354849, 0.4, -0.0019081, 0.983763, 0.982561, 0.993626, 0.988068
3.96819, 34.0456, 0.354462, 0.4, -0.00190272, 0.983739, 0.982549, 0.993617, 0.988057
3.96919, 34.0114, 0.354077, 0.4, -0.00189729, 0.983715, 0.982536, 0.993607, 0.988046
3.97019, 33.9773, 0.353693, 0.4, -0.00189181, 0.983691, 0.982523, 0.993598, 0.988035
3.97119, 33.9433, 0.353312, 0.4, -0.00188629, 0.983667, 0.982511, 0.993589, 0.988024
3.97219, 33.9094, 0.352932, 0.4, -0.00188072, 0.983644, 0.982498, 0.993579, 0.988013
3.97319, 33.8756, 0.352555, 0.4, -0.00187512, 0.98362, 0.982486, 0.99357, 0.988002
3.97419, 33.8419, 0.352179, 0.4, -0.00186946, 0.983597, 0.982473, 0.993561, 0.987991
3.97519, 33.8083, 0.351805, 0.4, -0.00186377, 0.983574, 0.982461, 0.993552, 0.98798
3.97619, 33.7748, 0.351433, 0.4, -0.00185803, 0.98355, 0.982448, 0.993542, 0.987969
3.97719, 33.7414, 0.351063, 0.4, -0.00185225, 0.983527, 0.982436, 0.993533, 0.987958
3.97819, 33.7081, 0.350695, 0.4, -0.00184642, 0.983504, 0.982424, 0.993524, 0.987947
3.97919, 33.6749, 0.350329, 0.4, -0.00184055, 0.983481, 0.982412, 0.993515, 0.987937
3.98019, 33.6419, 0.349965, 0.4, -0.00183464, 0.983459, 0.9824, 0.993506, 0.987926
3.98119, 33.6089, 0.349603, 0.4, -0.00182869, 0.983436, 0.982388, 0.993497, 0.987915
3.98219, 33.576, 0.349242, 0.4, -0.0018227, 0.983414, 0.982376, 0.993489, 0.987905
3.98319, 33.5433, 0.348884, 0.4, -0.00181666, 0.983392, 0.982364, 0.99348, 0.987894
3.98419, 33.5106, 0.348528, 0.4, -0.00181058, 0.98337, 0.982352, 0.993471, 0.987884
3.98519, 33.4781, 0.348173, 0.4, -0.00180446, 0.983347, 0.98234, 0.993462, 0.987873
3.98619, 33.4457, 0.347821, 0.4, -0.00179831, 0.983326, 0.982329, 0.993453, 0.987863
3.98719, 33.4134, 0.34747, 0.4, -0.0017921, 0.983304, 0.982317, 0.993445, 0.987853
3.98819, 33.3811, 0.347122, 0.4, -0.00178586, 0.983282, 0.982305, 0.993436, 0.987843
3.98919, 33.3491, 0.346776, 0.4, -0.00177958, 0.983261, 0.982294, 0.993428, 0.987832
3.99019, 33.3171, 0.346431, 0.4, -0.00177326, 0.983239, 0.982283, 0.993419, 0.987822
3.99119, 33.2852, 0.346089, 0.4, -0.0017669, 0.983218, 0.982271, 0.993411, 0.987812
3.99219, 33.2535, 0.345748, 0.4, -0.0017605, 0.983197, 0.98226, 0.993402, 0.987802
3.99319, 33.2218, 0.34541, 0.4, -0.00175406, 0.983176, 0.982249, 0.993394, 0.987792
3.99419, 33.1903, 0.345073, 0.4, -0.00174758, 0.983155, 0.982237, 0.993385, 0.987782
3.99519, 33.1589, 0.344739, 0.4, -0.00174106, 0.983135, 0.982226, 0.993377, 0.987773
3.99619, 33.1276, 0.344407, 0.4, -0.00173451, 0.983114, 0.982215, 0.993369, 0.987763
3.99719, 33.0965, 0.344076, 0.4, -0.00172791, 0.983094, 0.982204, 0.993361, 0.987753
3.99819, 33.0654, 0.343748, 0.4, -0.00172128, 0.983074, 0.982194, 0.993353, 0.987743
3.99919, 33.0345, 0.343422, 0.4, -0.00171461, 0.983053, 0.982183, 0.993344, 0.987734
4.00019, 33.0037, 0.343097, 0.4, -0.0017079, 0.983033, 0.982172, 0.993336, 0.987724
4.00119, 32.973, 0.342775, 0.4, -0.00170115, 0.983014, 0.982161, 0.993328, 0.987715
4.00219, 32.9425, 0.342455, 0.4, -0.00169437, 0.982994, 0.982151, 0.993321, 0.987706
4.00319, 32.912, 0.342137, 0.4, -0.00168755, 0.982975, 0.98214, 0.993313, 0.987696
4.00419, 32.8817, 0.341821, 0.4, -0.00168069, 0.982955, 0.98213, 0.993305, 0.987687
4.00519, 32.8515, 0.341507, 0.4, -0.0016738, 0.982936, 0.982119, 0.993297, 0.987678
4.00619, 32.8215, 0.341195, 0.4, -0.00166687, 0.982917, 0.982109, 0.993289, 0.987669
4.00719, 32.7915, 0.340885, 0.4, -0.0016599, 0.982898, 0.982099, 0.993282, 0.98766
4.00819, 32.7617, 0.340577, 0.4, -0.0016529, 0.982879, 0.982089, 0.993274, 0.987651
4.00919, 32.732, 0.340272, 0.4, -0.00164586, 0.982861, 0.982079, 0.993267, 0.987642
4.01019, 32.7025, 0.339968, 0.4, -0.00163879, 0.982842, 0.982069, 0.993259, 0.987633
4.01119, 32.673, 0.339667, 0.4, -0.00163168, 0.982824, 0.982059, 0.993252, 0.987624
4.01219, 32.6437, 0.339367, 0.4, -0.00162454, 0.982806, 0.982049, 0.993244, 0.987616
4.01319, 32.6145, 0.33907, 0.4, -0.00161736, 0.982788, 0.982039, 0.993237, 0.987607
4.01419, 32.5855, 0.338775, 0.4, -0.00161015, 0.98277, 0.98203, 0.99323, 0.987598
4.01519, 32.5566, 0.338482, 0.4, -0.00160291, 0.982752, 0.98202, 0.993223, 0.98759
4.01619, 32.5278, 0.338191, 0.4, -0.00159563, 0.982735, 0.982011, 0.993215, 0.987581
4.01719, 32.4991, 0.337902, 0.4, -0.00158832, 0.982717, 0.982001, 0.993208, 0.987573
4.01819, 32.4706, 0.337615, 0.4, -0.00158097, 0.9827, 0.981992, 0.993201, 0.987565
4.01919, 32.4422, 0.337331, 0.4, -0.00157359, 0.982683, 0.981983, 0.993194, 0.987557
4.02019, 32.414, 0.337048, 0.4, -0.00156618, 0.982666, 0.981974, 0.993187, 0.987548
4.02119, 32.3858, 0.336768, 0.4, -0.00155874, 0.98265, 0.981965, 0.993181, 0.98754
4.02219, 32.3578, 0.336489, 0.4, -0.00155126, 0.982633, 0.981956, 0.993174, 0.987532
4.02319, 32.33, 0.336213, 0.4, -0.00154375, 0.982617, 0.981947, 0.993167, 0.987524
4.02419, 32.3023, 0.335939, 0.4, -0.00153621, 0.982601, 0.981938, 0.993161, 0.987517
4.02519, 32.2747, 0.335667, 0.4, -0.00152864, 0.982584, 0.981929, 0.993154, 0.987509
4.02619, 32.2472, 0.335397, 0.4, -0.00152104, 0.982569, 0.98192, 0.993147, 0.987501
4.02718, 32.2199, 0.33513, 0.4, -0.00151341, 0.982553, 0.981912, 0.993141, 0.987493
4.02818, 32.1927, 0.334864, 0.4, -0.00150574, 0.982537, 0.981903, 0.993134, 0.987486
4.02918, 32.1657, 0.334601, 0.4, -0.00149805, 0.982522, 0.981895, 0.993128, 0.987478
4.03018, 32.1388, 0.33434, 0.4, -0.00149032, 0.982507, 0.981887, 0.993122, 0.987471
4.03118, 32.1121, 0.33408, 0.4, -0.00148257, 0.982492, 0.981879, 0.993116, 0.987464
4.03218, 32.0854, 0.333824, 0.4, -0.00147478, 0.982477, 0.98187, 0.99311, 0.987457
4.03318, 32.059, 0.333569, 0.4, -0.00146697, 0.982462, 0.981863, 0.993104, 0.987449
4.03418, 32.0326, 0.333317, 0.4, -0.00145912, 0.982447, 0.981855, 0.993097, 0.987442
4.03518, 32.0064, 0.333066, 0.4, -0.00145125, 0.982433, 0.981847, 0.993092, 0.987435
4.03618, 31.9804, 0.332818, 0.4, -0.00144335, 0.982419, 0.981839, 0.993086, 0.987428
4.03718, 31.9545, 0.332572, 0.4, -0.00143542, 0.982405, 0.981831, 0.99308, 0.987422
4.03818, 31.9287, 0.332328, 0.4, -0.00142746, 0.982391, 0.981824, 0.993074, 0.987415
4.03918, 31.9031, 0.332086, 0.4, -0.00141947, 0.982377, 0.981816, 0.993068, 0.987408
4.04018, 31.8776, 0.331846, 0.4, -0.00141146, 0.982364, 0.981809, 0.993063, 0.987402
4.04118, 31.8523, 0.331609, 0.4, -0.00140342, 0.98235, 0.981802, 0.993057, 0.987395
4.04218, 31.8271, 0.331373, 0.4, -0.00139535, 0.982337, 0.981795, 0.993052, 0.987389
4.04318, 31.802, 0.33114, 0.4, -0.00138725, 0.982324, 0.981787, 0.993046, 0.987382
4.04418, 31.7771, 0.330909, 0.4, -0.00137913, 0.982311, 0.98178, 0.993041, 0.987376
4.04518, 31.7524, 0.330681, 0.4, -0.00137098, 0.982299, 0.981774, 0.993036, 0.98737
4.04618, 31.7278, 0.330454, 0.4, -0.0013628, 0.982286, 0.981767, 0.993031, 0.987364
4.04718, 31.7033, 0.33023, 0.4, -0.0013546, 0.982274, 0.98176, 0.993025, 0.987358
4.04818, 31.679, 0.330007, 0.4, -0.00134638, 0.982262, 0.981753, 0.99302, 0.987352
4.04918, 31.6549, 0.329787, 0.4, -0.00133812, 0.98225, 0.981747, 0.993015, 0.987346
4.05018, 31.6309, 0.32957, 0.4, -0.00132985, 0.982238, 0.981741, 0.99301, 0.98734
4.05118, 31.607, 0.329354, 0.4, -0.00132154, 0.982227, 0.981734, 0.993006, 0.987335
4.05218, 31.5833, 0.32914, 0.4, -0.00131322, 0.982215, 0.981728, 0.993001, 0.987329
4.05318, 31.5597, 0.328929, 0.4, -0.00130486, 0.982204, 0.981722, 0.992996, 0.987323
4.05418, 31.5363, 0.32872, 0.4, -0.00129649, 0.982193, 0.981716, 0.992992, 0.987318
4.05518, 31.513, 0.328513, 0.4, -0.00128809, 0.982182, 0.98171, 0.992987, 0.987313
4.05618, 31.4899, 0.328308, 0.4, -0.00127966, 0.982171, 0.981704, 0.992982, 0.987307
4.05718, 31.467, 0.328105, 0.4, -0.00127122, 0.982161, 0.981698, 0.992978, 0.987302
4.05818, 31.4442, 0.327907, 0.4, -0.00126275, 0.982153, 0.981698, 0.992977, 0.987301
4.05918, 31.4215, 0.327708, 0.4, -0.00125426, 0.982143, 0.981692, 0.992973, 0.987296
4.06018, 31.399, 0.327512, 0.4, -0.00124574, 0.982133, 0.981687, 0.992968, 0.987292
4.06118, 31.3767, 0.327318, 0.4, -0.0012372, 0.982123, 0.981682, 0.992964, 0.987287
4.06218, 31.3545, 0.327127, 0.4, -0.00122864, 0.982114, 0.981676, 0.99296, 0.987282
4.06318, 31.3324, 0.326937, 0.4, -0.00122006, 0.982104, 0.981671, 0.992956, 0.987277
4.06418, 31.3105, 0.32675, 0.4, -0.00121146, 0.982095, 0.981666, 0.992952, 0.987273
4.06518, 31.2888, 0.326565, 0.4, -0.00120283, 0.982086, 0.981661, 0.992949, 0.987268
4.06618, 31.2672, 0.326382, 0.4, -0.00119419, 0.982077, 0.981656, 0.992945, 0.987264
4.06718, 31.2458, 0.326201, 0.4, -0.00118552, 0.982069, 0.981652, 0.992941, 0.98726
4.06818, 31.2246, 0.326022, 0.4, -0.00117683, 0.98206, 0.981647, 0.992937, 0.987255
4.06918, 31.2035, 0.325846, 0.4, -0.00116813, 0.982052, 0.981642, 0.992934, 0.987251
4.07018, 31.1825, 0.325672, 0.4, -0.0011594, 0.982044, 0.981638, 0.99293, 0.987247
4.07118, 31.1617, 0.3255, 0.4, -0.00115065, 0.982036, 0.981634, 0.992927, 0.987243
4.07218, 31.1411, 0.32533, 0.4, -0.00114188, 0.982028, 0.981629, 0.992924, 0.987239
4.07318, 31.1206, 0.325163, 0.4, -0.0011331, 0.982021, 0.981625, 0.99292, 0.987236
4.07418, 31.1003, 0.324998, 0.4, -0.00112429, 0.982013, 0.981621, 0.992917, 0.987232
4.07518, 31.0801, 0.324834, 0.4, -0.00111547, 0.982006, 0.981617, 0.992914, 0.987228
4.07618, 31.0601, 0.324673, 0.4, -0.00110663, 0.981999, 0.981614, 0.992911, 0.987225
4.07718, 31.0403, 0.324515, 0.4, -0.00109776, 0.981992, 0.98161, 0.992908, 0.987222
4.07818, 31.0206, 0.324358, 0.4, -0.00108889, 0.981986, 0.981606, 0.992905, 0.987218
4.07918, 31.0011, 0.324204, 0.4, -0.00107999, 0.981979, 0.981603, 0.992902, 0.987215
4.08018, 30.9817, 0.324052, 0.4, -0.00107108, 0.981973, 0.981599, 0.9929, 0.987212
4.08118, 30.9625, 0.323902, 0.4, -0.00106214, 0.981967, 0.981596, 0.992897, 0.987209
4.08218, 30.9435, 0.323754, 0.4, -0.0010532, 0.981961, 0.981593, 0.992894, 0.987206
4.08318, 30.9246, 0.323609, 0.4, -0.00104423, 0.981956, 0.98159, 0.992892, 0.987203
4.08418, 30.9059, 0.323465, 0.4, -0.00103525, 0.98195, 0.981587, 0.99289, 0.9872
4.08518, 30.8874, 0.323324, 0.4, -0.00102625, 0.981945, 0.981584, 0.992887, 0.987198
4.08618, 30.869, 0.323185, 0.4, -0.00101724, 0.98194, 0.981581, 0.992885, 0.987195
4.08718, 30.8507, 0.323048, 0.4, -0.00100821, 0.981935, 0.981579, 0.992883, 0.987193
4.08818, 30.8327, 0.322914, 0.4, -0.000999165, 0.98193, 0.981576, 0.992881, 0.98719
4.08918, 30.8148, 0.322781, 0.4, -0.000990105, 0.981926, 0.981574, 0.992879, 0.987188
4.09018, 30.797, 0.322651, 0.4, -0.00098103, 0.981921, 0.981571, 0.992877, 0.987186
4.09118, 30.7794, 0.322523, 0.4, -0.000971941, 0.981917, 0.981569, 0.992875, 0.987184
4.09218, 30.762, 0.322397, 0.4, -0.000962837, 0.981913, 0.981567, 0.992873, 0.987182
4.09318, 30.7448, 0.322274, 0.4, -0.000953719, 0.981909, 0.981565, 0.992871, 0.98718
4.09418, 30.7277, 0.322152, 0.4, -0.000944588, 0.981906, 0.981563, 0.99287, 0.987178
4.09518, 30.7108, 0.322033, 0.4, -0.000935442, 0.981902, 0.981561, 0.992868, 0.987176
4.09618, 30.694, 0.321916, 0.4, -0.000926283, 0.981899, 0.98156, 0.992867, 0.987175
4.09718, 30.6774, 0.321801, 0.4, -0.000917111, 0.981896, 0.981558, 0.992865, 0.987173
4.09818, 30.661, 0.321689, 0.4, -0.000907927, 0.981893, 0.981557, 0.992864, 0.987172
4.09918, 30.6447, 0.321578, 0.4, -0.000898729, 0.981891, 0.981555, 0.992863, 0.98717
4.10018, 30.6287, 0.32147, 0.4, -0.00088952, 0.981888, 0.981554, 0.992861, 0.987169
4.10118, 30.6127, 0.321364, 0.4, -0.000880298, 0.981886, 0.981553, 0.99286, 0.987168
4.10218, 30.597, 0.32126, 0.4, -0.000871064, 0.981884, 0.981552, 0.992859, 0.987167
4.10318, 30.5814, 0.321158, 0.4, -0.000861819, 0.981882, 0.981551, 0.992858, 0.987166
4.10418, 30.5659, 0.321059, 0.4, -0.000852562, 0.981881, 0.98155, 0.992858, 0.987165
4.10518, 30.5507, 0.320961, 0.4, -0.000843295, 0.981879, 0.98155, 0.992857, 0.987164
4.10618, 30.5356, 0.320866, 0.4, -0.000834016, 0.981878, 0.981549, 0.992856, 0.987163
4.10718, 30.5206, 0.320773, 0.4, -0.000824727, 0.981877, 0.981548, 0.992855, 0.987163
4.10818, 30.5059, 0.320682, 0.4, -0.000815428, 0.981876, 0.981548, 0.992855, 0.987162
4.10918, 30.4913, 0.320593, 0.4, -0.000806119, 0.981875, 0.981548, 0.992854, 0.987162
4.11018, 30.4769, 0.320507, 0.4, -0.0007968, 0.981875, 0.981548, 0.992854, 0.987162
4.11118, 30.4626, 0.320422, 0.4, -0.000787471, 0.981874, 0.981548, 0.992854, 0.987161
4.11218, 30.4485, 0.32034, 0.4, -0.000778133, 0.981874, 0.981548, 0.992854, 0.987161
4.11318, 30.4346, 0.32026, 0.4, -0.000768786, 0.981874, 0.981548, 0.992853, 0.987161
4.11418, 30.4208, 0.320182, 0.4, -0.00075943, 0.981875, 0.981548, 0.992853, 0.987161
4.11518, 30.4073, 0.320106, 0.4, -0.000750066, 0.981875, 0.981549, 0.992853, 0.987162
4.11618, 30.3938, 0.320033, 0.4, -0.000740693, 0.981876, 0.981549, 0.992853, 0.987162
4.11718, 30.3806, 0.319961, 0.4, -0.000731312, 0.981876, 0.98155, 0.992854, 0.987162
4.11818, 30.3675, 0.319892, 0.4, -0.000721924, 0.981878, 0.98155, 0.992854, 0.987163
4.11918, 30.3546, 0.319825, 0.4, -0.000712528, 0.981879, 0.981551, 0.992854, 0.987163
4.12018, 30.3419, 0.31976, 0.4, -0.000703125, 0.98188, 0.981552, 0.992855, 0.987164
4.12118, 30.3293, 0.319697, 0.4, -0.000693714, 0.981882, 0.981553, 0.992855, 0.987165
4.12218, 30.3169, 0.319637, 0.4, -0.000684297, 0.981884, 0.981554, 0.992856, 0.987165
4.12318, 30.3046, 0.319578, 0.4, -0.000674874, 0.981886, 0.981556, 0.992856, 0.987166
4.12418, 30.2926, 0.319522, 0.4, -0.000665444, 0.981888, 0.981557, 0.992857, 0.987167
4.12518, 30.2807, 0.319467, 0.4, -0.000656008, 0.98189, 0.981559, 0.992858, 0.987169
4.12618, 30.269, 0.319415, 0.4, -0.000646566, 0.981893, 0.98156, 0.992859, 0.98717
4.12718, 30.2574, 0.319365, 0.4, -0.000637119, 0.981896, 0.981562, 0.99286, 0.987171
4.12818, 30.246, 0.319318, 0.4, -0.000627667, 0.981899, 0.981564, 0.992861, 0.987172
4.12918, 30.2348, 0.319272, 0.4, -0.000618209, 0.981902, 0.981566, 0.992862, 0.987174
4.13018, 30.2238, 0.319228, 0.4, -0.000608747, 0.981905, 0.981568, 0.992863, 0.987176
4.13118, 30.2129, 0.319187, 0.4, -0.00059928, 0.981909, 0.98157, 0.992865, 0.987177
4.13218, 30.2022, 0.319148, 0.4, -0.000589809, 0.981912, 0.981572, 0.992866, 0.987179
4.13318, 30.1917, 0.31911, 0.4, -0.000580334, 0.981916, 0.981574, 0.992867, 0.987181
4.13418, 30.1813, 0.319075, 0.4, -0.000570856, 0.98192, 0.981577, 0.992869, 0.987183
4.13518, 30.1711, 0.319042, 0.4, -0.000561373, 0.981925, 0.98158, 0.992871, 0.987185
4.13618, 30.1611, 0.319012, 0.4, -0.000551888, 0.981929, 0.981582, 0.992872, 0.987187
4.13718, 30.1512, 0.318983, 0.4, -0.000542399, 0.981934, 0.981585, 0.992874, 0.98719
4.13818, 30.1416, 0.318956, 0.4, -0.000532908, 0.981939, 0.981588, 0.992876, 0.987192
4.13918, 30.1321, 0.318932, 0.4, -0.000523414, 0.981944, 0.981591, 0.992878, 0.987194
4.14018, 30.1227, 0.318909, 0.4, -0.000513917, 0.981949, 0.981594, 0.99288, 0.987197
4.14118, 30.1136, 0.318889, 0.4, -0.000504419, 0.981955, 0.981597, 0.992882, 0.9872
4.14218, 30.1046, 0.318871, 0.4, -0.000494919, 0.98196, 0.981601, 0.992884, 0.987202
4.14318, 30.0957, 0.318855, 0.4, -0.000485417, 0.981966, 0.981604, 0.992886, 0.987205
4.14418, 30.0871, 0.318841, 0.4, -0.000475914, 0.981972, 0.981608, 0.992889, 0.987208
4.14518, 30.0786, 0.318829, 0.4, -0.00046641, 0.981978, 0.981611, 0.992891, 0.987211
4.14618, 30.0703, 0.318819, 0.4, -0.000456905, 0.981985, 0.981615, 0.992894, 0.987214
4.14718, 30.0622, 0.318811, 0.4, -0.0004474, 0.981991, 0.981619, 0.992896, 0.987218
4.14818, 30.0542, 0.318806, 0.4, -0.000437894, 0.981998, 0.981623, 0.992899, 0.987221
4.14918, 30.0464, 0.318802, 0.4, -0.000428388, 0.982005, 0.981627, 0.992902, 0.987224
4.15018, 30.0388, 0.318801, 0.4, -0.000418882, 0.982012, 0.981632, 0.992904, 0.987228
4.15118, 30.0313, 0.318801, 0.4, -0.000409377, 0.98202, 0.981636, 0.992907, 0.987232
4.15218, 30.024, 0.318804, 0.4, -0.000399872, 0.982027, 0.98164, 0.99291, 0.987235
4.15318, 30.0169, 0.318809, 0.4, -0.000390368, 0.982035, 0.981645, 0.992913, 0.987239
4.15418, 30.01, 0.318816, 0.4, -0.000380866, 0.982043, 0.981649, 0.992916, 0.987243
4.15518, 30.0032, 0.318824, 0.4, -0.000371364, 0.982051, 0.981654, 0.99292, 0.987247
4.15618, 29.9966, 0.318835, 0.4, -0.000361865, 0.982059, 0.981659, 0.992923, 0.987251
4.15718, 29.9902, 0.318848, 0.4, -0.000352367, 0.982068, 0.981664, 0.992926, 0.987255
4.15818, 29.9839, 0.318863, 0.4, -0.000342871, 0.982076, 0.981669, 0.99293, 0.987259
4.15918, 29.9778, 0.318881, 0.4, -0.000333377, 0.982085, 0.981674, 0.992933, 0.987264
4.16018, 29.9719, 0.3189, 0.4, -0.000323886, 0.982094, 0.98168, 0.992937, 0.987268
4.16118, 29.9662, 0.318921, 0.4, -0.000314398, 0.982104, 0.981685, 0.99294, 0.987273
4.16218, 29.9606, 0.318944, 0.4, -0.000304913, 0.982113, 0.981691, 0.992944, 0.987277
4.16318, 29.9552, 0.318969, 0.4, -0.000295431, 0.982123, 0.981696, 0.992948, 0.987282
4.16418, 29.95, 0.318997, 0.4, -0.000285953, 0.982132, 0.981702, 0.992952, 0.987287
4.16517, 29.9449, 0.319026, 0.4, -0.000276479, 0.982142, 0.981708, 0.992956, 0.987292
4.16617, 29.94, 0.319057, 0.4, -0.000267008, 0.982152, 0.981714, 0.99296, 0.987297
4.16717, 29.9353, 0.319091, 0.4, -0.000257542, 0.982163, 0.98172, 0.992964, 0.987302
4.16817, 29.9308, 0.319126, 0.4, -0.00024808, 0.982173, 0.981726, 0.992968, 0.987307
4.16917, 29.9264, 0.319164, 0.4, -0.000238623, 0.982184, 0.981732, 0.992972, 0.987312
4.17017, 29.9222, 0.319203, 0.4, -0.00022917, 0.982195, 0.981738, 0.992977, 0.987318
4.17117, 29.9181, 0.319245, 0.4, -0.000219723, 0.982206, 0.981745, 0.992981, 0.987323
4.17217, 29.9143, 0.319288, 0.4, -0.000210282, 0.982217, 0.981751, 0.992986, 0.987329
4.17317, 29.9106, 0.319333, 0.4, -0.000200845, 0.982228, 0.981758, 0.99299, 0.987334
4.17417, 29.907, 0.319381, 0.4, -0.000191415, 0.98224, 0.981765, 0.992995, 0.98734
4.17517, 29.9037, 0.31943, 0.4, -0.000181991, 0.982252, 0.981772, 0.993, 0.987346
4.17617, 29.9005, 0.319482, 0.4, -0.000172573, 0.982264, 0.981779, 0.993005, 0.987352
4.17717, 29.8974, 0.319535, 0.4, -0.000163162, 0.982276, 0.981786, 0.993009, 0.987358
4.17817, 29.8946, 0.31959, 0.4, -0.000153758, 0.982288, 0.981793, 0.993014, 0.987364
