Time(s) " gENSAL.delta" " gENSAL.PELEC" " gENSAL.PMECH" " gENSAL.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
1.18 " 36.6408" " 0.4" " 0.4" " 1.66071e-08" " 1" " 0.991994" " 1" " 0.995984"
1.185 " 36.6408" " 0.4" " 0.4" " 1.66767e-08" " 1" " 0.991994" " 1" " 0.995984"
1.19 " 36.6408" " 0.4" " 0.4" " 1.67464e-08" " 1" " 0.991994" " 1" " 0.995984"
1.195 " 36.6408" " 0.4" " 0.4" " 1.6816e-08" " 1" " 0.991994" " 1" " 0.995984"
1.2 " 36.6408" " 0.4" " 0.4" " 1.68856e-08" " 1" " 0.991994" " 1" " 0.995984"
1.205 " 36.6408" " 0.4" " 0.4" " 1.69553e-08" " 1" " 0.991994" " 1" " 0.995984"
1.21 " 36.6408" " 0.4" " 0.4" " 1.70249e-08" " 1" " 0.991994" " 1" " 0.995984"
1.215 " 36.6408" " 0.4" " 0.4" " 1.70945e-08" " 1" " 0.991994" " 1" " 0.995984"
1.22 " 36.6408" " 0.4" " 0.4" " 1.71642e-08" " 1" " 0.991994" " 1" " 0.995984"
1.225 " 36.6408" " 0.4" " 0.4" " 1.72338e-08" " 1" " 0.991994" " 1" " 0.995984"
1.23 " 36.6408" " 0.4" " 0.4" " 1.73034e-08" " 1" " 0.991994" " 1" " 0.995984"
1.235 " 36.6408" " 0.4" " 0.4" " 1.73731e-08" " 1" " 0.991994" " 1" " 0.995984"
1.24 " 36.6408" " 0.4" " 0.4" " 1.74427e-08" " 1" " 0.991994" " 1" " 0.995984"
1.245 " 36.6408" " 0.4" " 0.4" " 1.75123e-08" " 1" " 0.991994" " 1" " 0.995984"
1.25 " 36.6408" " 0.4" " 0.4" " 1.75819e-08" " 1" " 0.991994" " 1" " 0.995984"
1.255 " 36.6408" " 0.4" " 0.4" " 1.76516e-08" " 1" " 0.991994" " 1" " 0.995984"
1.26 " 36.6408" " 0.4" " 0.4" " 1.77212e-08" " 1" " 0.991994" " 1" " 0.995984"
1.265 " 36.6408" " 0.4" " 0.4" " 1.77908e-08" " 1" " 0.991994" " 1" " 0.995984"
1.27 " 36.6408" " 0.4" " 0.4" " 1.78605e-08" " 1" " 0.991994" " 1" " 0.995984"
1.275 " 36.6408" " 0.4" " 0.4" " 1.79301e-08" " 1" " 0.991994" " 1" " 0.995984"
1.28 " 36.6408" " 0.4" " 0.4" " 1.79997e-08" " 1" " 0.991994" " 1" " 0.995984"
1.285 " 36.6408" " 0.4" " 0.4" " 1.80694e-08" " 1" " 0.991994" " 1" " 0.995984"
1.29 " 36.6408" " 0.4" " 0.4" " 1.8139e-08" " 1" " 0.991994" " 1" " 0.995984"
1.295 " 36.6408" " 0.4" " 0.4" " 1.82086e-08" " 1" " 0.991994" " 1" " 0.995984"
1.3 " 36.6408" " 0.4" " 0.4" " 1.82783e-08" " 1" " 0.991994" " 1" " 0.995984"
1.305 " 36.6408" " 0.4" " 0.4" " 1.83479e-08" " 1" " 0.991994" " 1" " 0.995984"
1.31 " 36.6408" " 0.4" " 0.4" " 1.84175e-08" " 1" " 0.991994" " 1" " 0.995984"
1.315 " 36.6408" " 0.4" " 0.4" " 1.84872e-08" " 1" " 0.991994" " 1" " 0.995984"
1.32 " 36.6408" " 0.4" " 0.4" " 1.85568e-08" " 1" " 0.991994" " 1" " 0.995984"
1.325 " 36.6408" " 0.4" " 0.4" " 1.86264e-08" " 1" " 0.991994" " 1" " 0.995984"
1.33 " 36.6408" " 0.4" " 0.4" " 1.8696e-08" " 1" " 0.991994" " 1" " 0.995984"
1.335 " 36.6408" " 0.4" " 0.4" " 1.87657e-08" " 1" " 0.991994" " 1" " 0.995984"
1.34 " 36.6408" " 0.4" " 0.4" " 1.88353e-08" " 1" " 0.991994" " 1" " 0.995984"
1.345 " 36.6408" " 0.4" " 0.4" " 1.89049e-08" " 1" " 0.991994" " 1" " 0.995984"
1.35 " 36.6408" " 0.4" " 0.4" " 1.89746e-08" " 1" " 0.991994" " 1" " 0.995984"
1.355 " 36.6408" " 0.4" " 0.4" " 1.90442e-08" " 1" " 0.991994" " 1" " 0.995984"
1.36 " 36.6408" " 0.4" " 0.4" " 1.90094e-08" " 1" " 0.991994" " 1" " 0.995984"
1.365 " 36.6408" " 0.4" " 0.4" " 1.89049e-08" " 1" " 0.991994" " 1" " 0.995984"
1.37 " 36.6408" " 0.4" " 0.4" " 1.87309e-08" " 1" " 0.991994" " 1" " 0.995984"
1.375 " 36.6408" " 0.4" " 0.4" " 1.85916e-08" " 1" " 0.991994" " 1" " 0.995984"
1.38 " 36.6408" " 0.4" " 0.4" " 1.84523e-08" " 1" " 0.991994" " 1" " 0.995984"
1.385 " 36.6408" " 0.4" " 0.4" " 1.83131e-08" " 1" " 0.991994" " 1" " 0.995984"
1.39 " 36.6408" " 0.4" " 0.4" " 1.81738e-08" " 1" " 0.991994" " 1" " 0.995984"
1.395 " 36.6408" " 0.4" " 0.4" " 1.80345e-08" " 1" " 0.991994" " 1" " 0.995984"
1.4 " 36.6408" " 0.4" " 0.4" " 1.78953e-08" " 1" " 0.991994" " 1" " 0.995984"
1.405 " 36.6408" " 0.4" " 0.4" " 1.7756e-08" " 1" " 0.991994" " 1" " 0.995984"
1.41 " 36.6408" " 0.4" " 0.4" " 1.76168e-08" " 1" " 0.991994" " 1" " 0.995984"
1.415 " 36.6408" " 0.4" " 0.4" " 1.74775e-08" " 1" " 0.991994" " 1" " 0.995984"
1.42 " 36.6408" " 0.4" " 0.4" " 1.73382e-08" " 1" " 0.991994" " 1" " 0.995984"
1.425 " 36.6408" " 0.4" " 0.4" " 1.7199e-08" " 1" " 0.991994" " 1" " 0.995984"
1.43 " 36.6408" " 0.4" " 0.4" " 1.70597e-08" " 1" " 0.991994" " 1" " 0.995984"
1.435 " 36.6408" " 0.4" " 0.4" " 1.69204e-08" " 1" " 0.991994" " 1" " 0.995984"
1.44 " 36.6408" " 0.4" " 0.4" " 1.67812e-08" " 1" " 0.991994" " 1" " 0.995984"
1.445 " 36.6408" " 0.4" " 0.4" " 1.66419e-08" " 1" " 0.991994" " 1" " 0.995984"
1.45 " 36.6408" " 0.4" " 0.4" " 1.65027e-08" " 1" " 0.991994" " 1" " 0.995984"
1.455 " 36.6408" " 0.4" " 0.4" " 1.63634e-08" " 1" " 0.991994" " 1" " 0.995984"
1.46 " 36.6408" " 0.4" " 0.4" " 1.62241e-08" " 1" " 0.991994" " 1" " 0.995984"
1.465 " 36.6408" " 0.4" " 0.4" " 1.60849e-08" " 1" " 0.991994" " 1" " 0.995984"
1.47 " 36.6408" " 0.4" " 0.4" " 1.59456e-08" " 1" " 0.991994" " 1" " 0.995984"
1.475 " 36.6408" " 0.4" " 0.4" " 1.58063e-08" " 1" " 0.991994" " 1" " 0.995984"
1.48 " 36.6408" " 0.4" " 0.4" " 1.56671e-08" " 1" " 0.991994" " 1" " 0.995984"
1.485 " 36.6408" " 0.4" " 0.4" " 1.55278e-08" " 1" " 0.991994" " 1" " 0.995984"
1.49 " 36.6408" " 0.4" " 0.4" " 1.53886e-08" " 1" " 0.991994" " 1" " 0.995984"
1.495 " 36.6408" " 0.4" " 0.4" " 1.52493e-08" " 1" " 0.991994" " 1" " 0.995984"
1.5 " 36.6408" " 0.4" " 0.4" " 1.511e-08" " 1" " 0.991994" " 1" " 0.995984"
1.505 " 36.6408" " 0.4" " 0.4" " 1.49708e-08" " 1" " 0.991994" " 1" " 0.995984"
1.51 " 36.6408" " 0.4" " 0.4" " 1.48315e-08" " 1" " 0.991994" " 1" " 0.995984"
1.515 " 36.6408" " 0.4" " 0.4" " 1.46922e-08" " 1" " 0.991994" " 1" " 0.995984"
1.52 " 36.6408" " 0.4" " 0.4" " 1.4553e-08" " 1" " 0.991994" " 1" " 0.995984"
1.525 " 36.6408" " 0.4" " 0.4" " 1.44137e-08" " 1" " 0.991994" " 1" " 0.995984"
1.53 " 36.6408" " 0.4" " 0.4" " 1.42745e-08" " 1" " 0.991994" " 1" " 0.995984"
1.535 " 36.6408" " 0.4" " 0.4" " 1.41352e-08" " 1" " 0.991994" " 1" " 0.995984"
1.54 " 36.6408" " 0.4" " 0.4" " 1.39959e-08" " 1" " 0.991994" " 1" " 0.995984"
1.545 " 36.6408" " 0.4" " 0.4" " 1.38567e-08" " 1" " 0.991994" " 1" " 0.995984"
1.55 " 36.6408" " 0.4" " 0.4" " 1.37174e-08" " 1" " 0.991994" " 1" " 0.995984"
1.555 " 36.6408" " 0.4" " 0.4" " 1.35781e-08" " 1" " 0.991994" " 1" " 0.995984"
1.56 " 36.6408" " 0.4" " 0.4" " 1.34389e-08" " 1" " 0.991994" " 1" " 0.995984"
1.565 " 36.6408" " 0.4" " 0.4" " 1.32996e-08" " 1" " 0.991994" " 1" " 0.995984"
1.57 " 36.6408" " 0.4" " 0.4" " 1.31603e-08" " 1" " 0.991994" " 1" " 0.995984"
1.575 " 36.6408" " 0.4" " 0.4" " 1.30211e-08" " 1" " 0.991994" " 1" " 0.995984"
1.58 " 36.6408" " 0.4" " 0.4" " 1.28818e-08" " 1" " 0.991994" " 1" " 0.995984"
1.585 " 36.6408" " 0.4" " 0.4" " 1.27426e-08" " 1" " 0.991994" " 1" " 0.995984"
1.59 " 36.6408" " 0.4" " 0.4" " 1.26033e-08" " 1" " 0.991994" " 1" " 0.995984"
1.595 " 36.6408" " 0.4" " 0.4" " 1.2464e-08" " 1" " 0.991994" " 1" " 0.995984"
1.6 " 36.6408" " 0.4" " 0.4" " 1.23248e-08" " 1" " 0.991994" " 1" " 0.995984"
1.605 " 36.6408" " 0.4" " 0.4" " 1.21855e-08" " 1" " 0.991994" " 1" " 0.995984"
1.61 " 36.6408" " 0.4" " 0.4" " 1.20462e-08" " 1" " 0.991994" " 1" " 0.995984"
1.615 " 36.6408" " 0.4" " 0.4" " 1.1907e-08" " 1" " 0.991994" " 1" " 0.995984"
1.62 " 36.6408" " 0.4" " 0.4" " 1.17677e-08" " 1" " 0.991994" " 1" " 0.995984"
1.625 " 36.6408" " 0.4" " 0.4" " 1.16285e-08" " 1" " 0.991994" " 1" " 0.995984"
1.63 " 36.6408" " 0.4" " 0.4" " 1.14892e-08" " 1" " 0.991994" " 1" " 0.995984"
1.635 " 36.6408" " 0.4" " 0.4" " 1.13499e-08" " 1" " 0.991994" " 1" " 0.995984"
1.64 " 36.6408" " 0.4" " 0.4" " 1.12107e-08" " 1" " 0.991994" " 1" " 0.995984"
1.645 " 36.6408" " 0.4" " 0.4" " 1.10714e-08" " 1" " 0.991994" " 1" " 0.995984"
1.65 " 36.6408" " 0.4" " 0.4" " 1.09321e-08" " 1" " 0.991994" " 1" " 0.995984"
1.655 " 36.6408" " 0.4" " 0.4" " 1.07929e-08" " 1" " 0.991994" " 1" " 0.995984"
1.66 " 36.6408" " 0.4" " 0.4" " 1.06536e-08" " 1" " 0.991994" " 1" " 0.995984"
1.665 " 36.6408" " 0.4" " 0.4" " 1.05144e-08" " 1" " 0.991994" " 1" " 0.995984"
1.67 " 36.6408" " 0.4" " 0.4" " 1.03751e-08" " 1" " 0.991994" " 1" " 0.995984"
1.675 " 36.6408" " 0.4" " 0.4" " 1.02358e-08" " 1" " 0.991994" " 1" " 0.995984"
1.68 " 36.6408" " 0.4" " 0.4" " 1.00966e-08" " 1" " 0.991994" " 1" " 0.995984"
1.685 " 36.6408" " 0.4" " 0.4" " 9.9573e-09" " 1" " 0.991994" " 1" " 0.995984"
1.69 " 36.6408" " 0.4" " 0.4" " 9.81804e-09" " 1" " 0.991994" " 1" " 0.995984"
1.695 " 36.6408" " 0.4" " 0.4" " 9.67878e-09" " 1" " 0.991994" " 1" " 0.995984"
1.7 " 36.6408" " 0.4" " 0.4" " 9.53952e-09" " 1" " 0.991994" " 1" " 0.995984"
1.705 " 36.6408" " 0.4" " 0.4" " 9.40025e-09" " 1" " 0.991994" " 1" " 0.995984"
1.71 " 36.6408" " 0.4" " 0.4" " 9.26099e-09" " 1" " 0.991994" " 1" " 0.995984"
1.715 " 36.6408" " 0.4" " 0.4" " 9.12173e-09" " 1" " 0.991994" " 1" " 0.995984"
1.72 " 36.6408" " 0.4" " 0.4" " 8.98246e-09" " 1" " 0.991994" " 1" " 0.995984"
1.725 " 36.6408" " 0.4" " 0.4" " 8.8432e-09" " 1" " 0.991994" " 1" " 0.995984"
1.73 " 36.6408" " 0.4" " 0.4" " 8.70394e-09" " 1" " 0.991994" " 1" " 0.995984"
1.735 " 36.6408" " 0.4" " 0.4" " 8.56468e-09" " 1" " 0.991994" " 1" " 0.995984"
1.74 " 36.6408" " 0.4" " 0.4" " 8.42541e-09" " 1" " 0.991994" " 1" " 0.995984"
1.745 " 36.6408" " 0.4" " 0.4" " 8.28615e-09" " 1" " 0.991994" " 1" " 0.995984"
1.75 " 36.6408" " 0.4" " 0.4" " 8.14689e-09" " 1" " 0.991994" " 1" " 0.995984"
1.755 " 36.6408" " 0.4" " 0.4" " 8.00762e-09" " 1" " 0.991994" " 1" " 0.995984"
1.76 " 36.6408" " 0.4" " 0.4" " 7.86836e-09" " 1" " 0.991994" " 1" " 0.995984"
1.765 " 36.6408" " 0.4" " 0.4" " 7.7291e-09" " 1" " 0.991994" " 1" " 0.995984"
1.77 " 36.6408" " 0.4" " 0.4" " 7.58984e-09" " 1" " 0.991994" " 1" " 0.995984"
1.775 " 36.6408" " 0.4" " 0.4" " 7.45057e-09" " 1" " 0.991994" " 1" " 0.995984"
1.78 " 36.6408" " 0.4" " 0.4" " 7.31131e-09" " 1" " 0.991994" " 1" " 0.995984"
1.785 " 36.6408" " 0.4" " 0.4" " 7.17205e-09" " 1" " 0.991994" " 1" " 0.995984"
1.79 " 36.6408" " 0.4" " 0.4" " 7.03278e-09" " 1" " 0.991994" " 1" " 0.995984"
1.795 " 36.6408" " 0.4" " 0.4" " 6.89352e-09" " 1" " 0.991994" " 1" " 0.995984"
1.8 " 36.6408" " 0.4" " 0.4" " 6.75426e-09" " 1" " 0.991994" " 1" " 0.995984"
1.805 " 36.6408" " 0.4" " 0.4" " 6.61499e-09" " 1" " 0.991994" " 1" " 0.995984"
1.81 " 36.6408" " 0.4" " 0.4" " 6.47573e-09" " 1" " 0.991994" " 1" " 0.995984"
1.815 " 36.6408" " 0.4" " 0.4" " 6.33647e-09" " 1" " 0.991994" " 1" " 0.995984"
1.82 " 36.6408" " 0.4" " 0.4" " 6.1972e-09" " 1" " 0.991994" " 1" " 0.995984"
1.825 " 36.6408" " 0.4" " 0.4" " 6.05794e-09" " 1" " 0.991994" " 1" " 0.995984"
1.83 " 36.6408" " 0.4" " 0.4" " 5.91868e-09" " 1" " 0.991994" " 1" " 0.995984"
1.835 " 36.6408" " 0.4" " 0.4" " 5.77941e-09" " 1" " 0.991994" " 1" " 0.995984"
1.84 " 36.6408" " 0.4" " 0.4" " 5.64015e-09" " 1" " 0.991994" " 1" " 0.995984"
1.845 " 36.6408" " 0.4" " 0.4" " 5.50089e-09" " 1" " 0.991994" " 1" " 0.995984"
1.85 " 36.6408" " 0.4" " 0.4" " 5.36162e-09" " 1" " 0.991994" " 1" " 0.995984"
1.855 " 36.6408" " 0.4" " 0.4" " 5.22236e-09" " 1" " 0.991994" " 1" " 0.995984"
1.86 " 36.6408" " 0.4" " 0.4" " 5.0831e-09" " 1" " 0.991994" " 1" " 0.995984"
1.865 " 36.6408" " 0.4" " 0.4" " 4.94383e-09" " 1" " 0.991994" " 1" " 0.995984"
1.87 " 36.6408" " 0.4" " 0.4" " 4.80457e-09" " 1" " 0.991994" " 1" " 0.995984"
1.875 " 36.6408" " 0.4" " 0.4" " 4.66531e-09" " 1" " 0.991994" " 1" " 0.995984"
1.88 " 36.6408" " 0.4" " 0.4" " 4.52604e-09" " 1" " 0.991994" " 1" " 0.995984"
1.885 " 36.6408" " 0.4" " 0.4" " 4.38678e-09" " 1" " 0.991994" " 1" " 0.995984"
1.89 " 36.6408" " 0.4" " 0.4" " 4.24752e-09" " 1" " 0.991994" " 1" " 0.995984"
1.895 " 36.6408" " 0.4" " 0.4" " 4.10826e-09" " 1" " 0.991994" " 1" " 0.995984"
1.9 " 36.6408" " 0.4" " 0.4" " 3.96899e-09" " 1" " 0.991994" " 1" " 0.995984"
1.905 " 36.6408" " 0.4" " 0.4" " 3.82973e-09" " 1" " 0.991994" " 1" " 0.995984"
1.91 " 36.6408" " 0.4" " 0.4" " 3.69047e-09" " 1" " 0.991994" " 1" " 0.995984"
1.915 " 36.6408" " 0.4" " 0.4" " 3.5512e-09" " 1" " 0.991994" " 1" " 0.995984"
1.92 " 36.6408" " 0.4" " 0.4" " 3.41194e-09" " 1" " 0.991994" " 1" " 0.995984"
1.925 " 36.6408" " 0.4" " 0.4" " 3.27268e-09" " 1" " 0.991994" " 1" " 0.995984"
1.93 " 36.6408" " 0.4" " 0.4" " 3.13341e-09" " 1" " 0.991994" " 1" " 0.995984"
1.935 " 36.6408" " 0.4" " 0.4" " 2.99415e-09" " 1" " 0.991994" " 1" " 0.995984"
1.94 " 36.6408" " 0.4" " 0.4" " 2.85489e-09" " 1" " 0.991994" " 1" " 0.995984"
1.945 " 36.6408" " 0.4" " 0.4" " 2.71562e-09" " 1" " 0.991994" " 1" " 0.995984"
1.95 " 36.6408" " 0.4" " 0.4" " 2.57636e-09" " 1" " 0.991994" " 1" " 0.995984"
1.955 " 36.6408" " 0.4" " 0.4" " 2.4371e-09" " 1" " 0.991994" " 1" " 0.995984"
1.96 " 36.6408" " 0.4" " 0.4" " 2.29783e-09" " 1" " 0.991994" " 1" " 0.995984"
1.965 " 36.6408" " 0.4" " 0.4" " 2.15857e-09" " 1" " 0.991994" " 1" " 0.995984"
1.97 " 36.6408" " 0.4" " 0.4" " 2.01931e-09" " 1" " 0.991994" " 1" " 0.995984"
1.975 " 36.6408" " 0.4" " 0.4" " 1.88004e-09" " 1" " 0.991994" " 1" " 0.995984"
1.98 " 36.6408" " 0.4" " 0.4" " 1.74078e-09" " 1" " 0.991994" " 1" " 0.995984"
1.985 " 36.6408" " 0.4" " 0.4" " 1.60152e-09" " 1" " 0.991994" " 1" " 0.995984"
1.99 " 36.6408" " 0.4" " 0.4" " 1.46225e-09" " 1" " 0.991994" " 1" " 0.995984"
1.995 " 36.6408" " 0.4" " 0.4" " 1.32299e-09" " 1" " 0.991994" " 1" " 0.995984"
2 " 36.6408" " 0.4" " 0.4" " 1.18373e-09" " 1" " 0.991994" " 1" " 0.995984"
2 " 36.6408" " 0.0913377" " 0.4" " 1.18373e-09" " 0.621517" " 0.230955" " 0.31179" " 2.71364e-07"
2.001 " 36.6408" " 0.0923285" " 0.4" " 2.70452e-05" " 0.615679" " 0.22935" " 0.311392" " 2.70366e-07"
2.002 " 36.6415" " 0.0939175" " 0.4" " 7.19431e-05" " 0.606445" " 0.226803" " 0.310756" " 2.68775e-07"
2.003 " 36.6432" " 0.0950718" " 0.4" " 0.000107603" " 0.599672" " 0.224924" " 0.310282" " 2.67596e-07"
2.004 " 36.6455" " 0.096183" " 0.4" " 0.000143152" " 0.593213" " 0.223123" " 0.309825" " 2.66461e-07"
2.005 " 36.6484" " 0.0972399" " 0.4" " 0.000178573" " 0.587087" " 0.221406" " 0.309387" " 2.65375e-07"
2.006 " 36.6519" " 0.0982444" " 0.4" " 0.000213871" " 0.581273" " 0.219769" " 0.308966" " 2.64336e-07"
2.007 " 36.6561" " 0.0991981" " 0.4" " 0.000249053" " 0.575751" " 0.218206" " 0.308562" " 2.63339e-07"
2.008 " 36.6609" " 0.100103" " 0.4" " 0.000284125" " 0.570502" " 0.216713" " 0.308173" " 2.62384e-07"
2.009 " 36.6663" " 0.100959" " 0.4" " 0.000319093" " 0.565509" " 0.215286" " 0.3078" " 2.61468e-07"
2.01 " 36.6724" " 0.10177" " 0.4" " 0.000353962" " 0.560757" " 0.213922" " 0.307441" " 2.6059e-07"
2.011 " 36.6791" " 0.102537" " 0.4" " 0.000388737" " 0.55623" " 0.212617" " 0.307096" " 2.59746e-07"
2.012 " 36.6864" " 0.10326" " 0.4" " 0.000423424" " 0.551913" " 0.211367" " 0.306764" " 2.58936e-07"
2.013 " 36.6943" " 0.103942" " 0.4" " 0.000458027" " 0.547795" " 0.21017" " 0.306445" " 2.58158e-07"
2.014 " 36.7029" " 0.104585" " 0.4" " 0.000492551" " 0.543863" " 0.209022" " 0.306137" " 2.5741e-07"
2.015 " 36.7121" " 0.10519" " 0.4" " 0.000527001" " 0.540104" " 0.207921" " 0.305841" " 2.56691e-07"
2.016 " 36.7219" " 0.105758" " 0.4" " 0.000561381" " 0.53651" " 0.206864" " 0.305556" " 2.55998e-07"
2.017 " 36.7323" " 0.106291" " 0.4" " 0.000595695" " 0.533069" " 0.205849" " 0.305281" " 2.55332e-07"
2.018 " 36.7433" " 0.10679" " 0.4" " 0.000629947" " 0.529772" " 0.204873" " 0.305016" " 2.5469e-07"
2.019 " 36.7549" " 0.107257" " 0.4" " 0.000664141" " 0.526612" " 0.203935" " 0.30476" " 2.54072e-07"
2.02 " 36.7672" " 0.107693" " 0.4" " 0.000698281" " 0.523579" " 0.203033" " 0.304514" " 2.53477e-07"
2.021 " 36.7801" " 0.1081" " 0.4" " 0.00073237" " 0.520667" " 0.202164" " 0.304276" " 2.52902e-07"
2.022 " 36.7936" " 0.108479" " 0.4" " 0.000766411" " 0.517868" " 0.201327" " 0.304046" " 2.52348e-07"
2.023 " 36.8077" " 0.108817" " 0.4" " 0.000800409" " 0.515174" " 0.200514" " 0.303823" " 2.51809e-07"
2.024 " 36.8224" " 0.109144" " 0.4" " 0.000834368" " 0.512583" " 0.199736" " 0.303609" " 2.51293e-07"
2.025 " 36.8377" " 0.109447" " 0.4" " 0.000868287" " 0.510087" " 0.198986" " 0.303402" " 2.50795e-07"
2.026 " 36.8536" " 0.109727" " 0.4" " 0.000902171" " 0.507682" " 0.198262" " 0.303202" " 2.50313e-07"
2.027 " 36.8702" " 0.109985" " 0.4" " 0.000936022" " 0.505361" " 0.197562" " 0.303009" " 2.49848e-07"
2.028 " 36.8873" " 0.110222" " 0.4" " 0.000969843" " 0.503121" " 0.196886" " 0.302822" " 2.49398e-07"
2.029 " 36.9051" " 0.110438" " 0.4" " 0.00100364" " 0.500958" " 0.196233" " 0.302642" " 2.48962e-07"
2.03 " 36.9235" " 0.110637" " 0.4" " 0.0010374" " 0.498866" " 0.1956" " 0.302467" " 2.48541e-07"
2.031 " 36.9425" " 0.110817" " 0.4" " 0.00107115" " 0.496844" " 0.194989" " 0.302298" " 2.48133e-07"
2.032 " 36.962" " 0.110981" " 0.4" " 0.00110487" " 0.494886" " 0.194396" " 0.302134" " 2.47738e-07"
2.033 " 36.9822" " 0.111128" " 0.4" " 0.00113857" " 0.49299" " 0.193823" " 0.301975" " 2.47356e-07"
2.034 " 37.003" " 0.111261" " 0.4" " 0.00117225" " 0.491153" " 0.193266" " 0.301821" " 2.46985e-07"
2.035 " 37.0244" " 0.11138" " 0.4" " 0.00120592" " 0.489373" " 0.192727" " 0.301672" " 2.46626e-07"
2.036 " 37.0464" " 0.111485" " 0.4" " 0.00123958" " 0.487645" " 0.192205" " 0.301528" " 2.46277e-07"
2.037 " 37.0691" " 0.111577" " 0.4" " 0.00127322" " 0.485969" " 0.191697" " 0.301388" " 2.45939e-07"
2.038 " 37.0923" " 0.111658" " 0.4" " 0.00130684" " 0.484341" " 0.191205" " 0.301252" " 2.45611e-07"
2.039 " 37.1161" " 0.111727" " 0.4" " 0.00134046" " 0.48276" " 0.190727" " 0.30112" " 2.45293e-07"
2.04 " 37.1405" " 0.111786" " 0.4" " 0.00137407" " 0.481222" " 0.190262" " 0.300992" " 2.44984e-07"
2.041 " 37.1656" " 0.111835" " 0.4" " 0.00140767" " 0.479728" " 0.189811" " 0.300868" " 2.44683e-07"
2.042 " 37.1912" " 0.111875" " 0.4" " 0.00144127" " 0.478273" " 0.189372" " 0.300747" " 2.44391e-07"
2.043 " 37.2174" " 0.111907" " 0.4" " 0.00147486" " 0.476858" " 0.188945" " 0.30063" " 2.44108e-07"
2.044 " 37.2443" " 0.111931" " 0.4" " 0.00150844" " 0.47548" " 0.188529" " 0.300516" " 2.43832e-07"
2.045 " 37.2718" " 0.111947" " 0.4" " 0.00154202" " 0.474138" " 0.188125" " 0.300405" " 2.43563e-07"
2.04599 " 37.2998" " 0.111956" " 0.4" " 0.0015756" " 0.47283" " 0.187731" " 0.300297" " 2.43302e-07"
2.04699 " 37.3285" " 0.111958" " 0.4" " 0.00160917" " 0.471555" " 0.187348" " 0.300192" " 2.43048e-07"
2.04799 " 37.3578" " 0.111955" " 0.4" " 0.00164275" " 0.470312" " 0.186975" " 0.30009" " 2.42801e-07"
2.04899 " 37.3876" " 0.111946" " 0.4" " 0.00167632" " 0.469099" " 0.186611" " 0.299991" " 2.4256e-07"
2.04999 " 37.4181" " 0.111933" " 0.4" " 0.00170989" " 0.467916" " 0.186256" " 0.299894" " 2.42325e-07"
2.05099 " 37.4492" " 0.111914" " 0.4" " 0.00174347" " 0.466761" " 0.18591" " 0.2998" " 2.42096e-07"
2.05199 " 37.4809" " 0.111891" " 0.4" " 0.00177704" " 0.465634" " 0.185572" " 0.299708" " 2.41873e-07"
2.05299 " 37.5131" " 0.111865" " 0.4" " 0.00181062" " 0.464532" " 0.185243" " 0.299618" " 2.41655e-07"
2.05399 " 37.546" " 0.111834" " 0.4" " 0.00184419" " 0.463456" " 0.184921" " 0.299531" " 2.41443e-07"
2.05499 " 37.5795" " 0.111801" " 0.4" " 0.00187777" " 0.462405" " 0.184607" " 0.299446" " 2.41236e-07"
2.05599 " 37.6136" " 0.111764" " 0.4" " 0.00191135" " 0.461377" " 0.184301" " 0.299363" " 2.41034e-07"
2.05699 " 37.6483" " 0.111725" " 0.4" " 0.00194494" " 0.460372" " 0.184001" " 0.299282" " 2.40836e-07"
2.05799 " 37.6837" " 0.111684" " 0.4" " 0.00197853" " 0.459389" " 0.183708" " 0.299203" " 2.40643e-07"
2.05899 " 37.7196" " 0.11164" " 0.4" " 0.00201212" " 0.458428" " 0.183422" " 0.299125" " 2.40455e-07"
2.05999 " 37.7561" " 0.111595" " 0.4" " 0.00204571" " 0.457487" " 0.183142" " 0.29905" " 2.40271e-07"
2.06099 " 37.7932" " 0.111548" " 0.4" " 0.00207931" " 0.456567" " 0.182869" " 0.298976" " 2.40091e-07"
2.06199 " 37.8309" " 0.1115" " 0.4" " 0.00211291" " 0.455666" " 0.182601" " 0.298904" " 2.39915e-07"
2.06299 " 37.8693" " 0.111451" " 0.4" " 0.00214652" " 0.454783" " 0.182339" " 0.298833" " 2.39743e-07"
2.06399 " 37.9082" " 0.111401" " 0.4" " 0.00218013" " 0.453919" " 0.182082" " 0.298764" " 2.39574e-07"
2.06499 " 37.9478" " 0.11135" " 0.4" " 0.00221375" " 0.453073" " 0.181831" " 0.298697" " 2.39409e-07"
2.06599 " 37.9879" " 0.111298" " 0.4" " 0.00224737" " 0.452243" " 0.181585" " 0.298631" " 2.39248e-07"
2.06699 " 38.0287" " 0.111246" " 0.4" " 0.00228099" " 0.451431" " 0.181344" " 0.298566" " 2.3909e-07"
2.06799 " 38.07" " 0.111194" " 0.4" " 0.00231462" " 0.450634" " 0.181108" " 0.298502" " 2.38935e-07"
2.06899 " 38.112" " 0.111142" " 0.4" " 0.00234825" " 0.449853" " 0.180877" " 0.29844" " 2.38783e-07"
2.06999 " 38.1546" " 0.11109" " 0.4" " 0.00238189" " 0.449088" " 0.18065" " 0.298379" " 2.38634e-07"
2.07099 " 38.1977" " 0.111038" " 0.4" " 0.00241553" " 0.448337" " 0.180427" " 0.29832" " 2.38488e-07"
