Time(s) " gENROE.delta" " gENROE.PELEC" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
5.37079 " 37.0063" " 0.430368" " 0.4" " 0.000114255" " 0.992877" " 0.987513" " 0.997056" " 0.992279"
5.37579 " 37.0158" " 0.430353" " 0.4" " 9.64875e-05" " 0.992895" " 0.987524" " 0.997063" " 0.992288"
5.38079 " 37.0236" " 0.43031" " 0.4" " 7.87413e-05" " 0.992914" " 0.987536" " 0.997071" " 0.992298"
5.38579 " 37.0299" " 0.430239" " 0.4" " 6.10329e-05" " 0.992933" " 0.987549" " 0.99708" " 0.992309"
5.39079 " 37.0346" " 0.430138" " 0.4" " 4.3379e-05" " 0.992954" " 0.987563" " 0.997089" " 0.99232"
5.39579 " 37.0377" " 0.430009" " 0.4" " 2.57965e-05" " 0.992976" " 0.987578" " 0.997099" " 0.992332"
5.40079 " 37.0393" " 0.429853" " 0.4" " 8.30113e-06" " 0.992999" " 0.987593" " 0.997109" " 0.992345"
5.40579 " 37.0392" " 0.429667" " 0.4" " -9.09036e-06" " 0.993021" " 0.987605" " 0.997116" " 0.992355"
5.41079 " 37.0376" " 0.429455" " 0.4" " -2.63604e-05" " 0.993045" " 0.987621" " 0.997127" " 0.992368"
5.41579 " 37.0345" " 0.429217" " 0.4" " -4.34954e-05" " 0.99307" " 0.987638" " 0.997138" " 0.992382"
5.42079 " 37.0298" " 0.428952" " 0.4" " -6.04794e-05" " 0.993097" " 0.987656" " 0.99715" " 0.992397"
5.42579 " 37.0236" " 0.428661" " 0.4" " -7.72971e-05" " 0.993124" " 0.987675" " 0.997162" " 0.992413"
5.43079 " 37.0159" " 0.428345" " 0.4" " -9.39335e-05" " 0.993152" " 0.987695" " 0.997175" " 0.992429"
5.43579 " 37.0067" " 0.428004" " 0.4" " -0.000110374" " 0.993181" " 0.987715" " 0.997188" " 0.992445"
5.44079 " 36.996" " 0.427639" " 0.4" " -0.000126604" " 0.993211" " 0.987736" " 0.997202" " 0.992462"
5.44579 " 36.9839" " 0.427249" " 0.4" " -0.00014261" " 0.993242" " 0.987757" " 0.997216" " 0.99248"
5.45079 " 36.9703" " 0.426836" " 0.4" " -0.000158378" " 0.993273" " 0.98778" " 0.99723" " 0.992498"
5.45579 " 36.9554" " 0.426401" " 0.4" " -0.000173894" " 0.993306" " 0.987803" " 0.997245" " 0.992517"
5.46079 " 36.939" " 0.425943" " 0.4" " -0.000189145" " 0.993339" " 0.987826" " 0.99726" " 0.992536"
5.46579 " 36.9213" " 0.425463" " 0.4" " -0.000204119" " 0.993372" " 0.98785" " 0.997275" " 0.992556"
5.47079 " 36.9022" " 0.424962" " 0.4" " -0.000218802" " 0.993406" " 0.987875" " 0.997291" " 0.992576"
5.47579 " 36.8819" " 0.424441" " 0.4" " -0.000233184" " 0.993441" " 0.9879" " 0.997307" " 0.992597"
5.48079 " 36.8603" " 0.423901" " 0.4" " -0.000247252" " 0.993477" " 0.987926" " 0.997324" " 0.992618"
5.48579 " 36.8374" " 0.423341" " 0.4" " -0.000260995" " 0.993513" " 0.987952" " 0.997341" " 0.992639"
5.49079 " 36.8133" " 0.422762" " 0.4" " -0.000274403" " 0.99355" " 0.987978" " 0.997358" " 0.992661"
5.49579 " 36.788" " 0.422166" " 0.4" " -0.000287464" " 0.993587" " 0.988005" " 0.997375" " 0.992683"
5.50079 " 36.7615" " 0.421553" " 0.4" " -0.000300169" " 0.993625" " 0.988033" " 0.997392" " 0.992705"
5.50579 " 36.7339" " 0.420924" " 0.4" " -0.000312507" " 0.993663" " 0.98806" " 0.99741" " 0.992728"
5.51079 " 36.7052" " 0.420279" " 0.4" " -0.000324471" " 0.993701" " 0.988088" " 0.997428" " 0.992751"
5.51579 " 36.6755" " 0.419618" " 0.4" " -0.00033605" " 0.99374" " 0.988117" " 0.997446" " 0.992774"
5.52079 " 36.6447" " 0.418944" " 0.4" " -0.000347237" " 0.993779" " 0.988145" " 0.997464" " 0.992797"
5.52579 " 36.613" " 0.418257" " 0.4" " -0.000358023" " 0.993818" " 0.988174" " 0.997483" " 0.992821"
5.53079 " 36.5803" " 0.417557" " 0.4" " -0.000368401" " 0.993858" " 0.988203" " 0.997501" " 0.992844"
5.53579 " 36.5466" " 0.416845" " 0.4" " -0.000378365" " 0.993898" " 0.988233" " 0.99752" " 0.992868"
5.54079 " 36.5121" " 0.416122" " 0.4" " -0.000387906" " 0.993938" " 0.988262" " 0.997539" " 0.992892"
5.54579 " 36.4768" " 0.415388" " 0.4" " -0.00039702" " 0.993978" " 0.988292" " 0.997557" " 0.992916"
5.55079 " 36.4407" " 0.414645" " 0.4" " -0.000405701" " 0.994018" " 0.988322" " 0.997576" " 0.99294"
5.55579 " 36.4038" " 0.413893" " 0.4" " -0.000413942" " 0.994059" " 0.988351" " 0.997595" " 0.992964"
5.56079 " 36.3661" " 0.413134" " 0.4" " -0.00042174" " 0.994099" " 0.988381" " 0.997614" " 0.992988"
5.56579 " 36.3278" " 0.412367" " 0.4" " -0.00042909" " 0.994139" " 0.988411" " 0.997633" " 0.993012"
5.57079 " 36.2889" " 0.411594" " 0.4" " -0.000435989" " 0.99418" " 0.988441" " 0.997651" " 0.993037"
5.57579 " 36.2493" " 0.410815" " 0.4" " -0.000442432" " 0.99422" " 0.988471" " 0.99767" " 0.993061"
5.58079 " 36.2092" " 0.410031" " 0.4" " -0.000448417" " 0.99426" " 0.9885" " 0.997689" " 0.993085"
5.58579 " 36.1686" " 0.409243" " 0.4" " -0.000453942" " 0.9943" " 0.98853" " 0.997707" " 0.993109"
5.59079 " 36.1275" " 0.408452" " 0.4" " -0.000459004" " 0.99434" " 0.988559" " 0.997726" " 0.993132"
5.59579 " 36.086" " 0.407659" " 0.4" " -0.000463603" " 0.99438" " 0.988589" " 0.997744" " 0.993156"
5.60079 " 36.044" " 0.406864" " 0.4" " -0.000467736" " 0.994419" " 0.988618" " 0.997763" " 0.99318"
5.60579 " 36.0017" " 0.406068" " 0.4" " -0.000471403" " 0.994458" " 0.988647" " 0.997781" " 0.993203"
5.6108 " 35.9591" " 0.405272" " 0.4" " -0.000474605" " 0.994497" " 0.988676" " 0.997799" " 0.993226"
5.6158 " 35.9163" " 0.404477" " 0.4" " -0.000477341" " 0.994536" " 0.988704" " 0.997817" " 0.993249"
5.6208 " 35.8732" " 0.403684" " 0.4" " -0.000479612" " 0.994574" " 0.988733" " 0.997834" " 0.993272"
5.6258 " 35.8299" " 0.402892" " 0.4" " -0.000481419" " 0.994612" " 0.988761" " 0.997852" " 0.993295"
5.6308 " 35.7865" " 0.402104" " 0.4" " -0.000482764" " 0.99465" " 0.988788" " 0.997869" " 0.993317"
5.6358 " 35.743" " 0.401319" " 0.4" " -0.00048365" " 0.994687" " 0.988816" " 0.997886" " 0.993339"
5.6408 " 35.6994" " 0.400538" " 0.4" " -0.000484078" " 0.994723" " 0.988843" " 0.997903" " 0.993361"
5.6458 " 35.6559" " 0.399763" " 0.4" " -0.000484051" " 0.994759" " 0.98887" " 0.997919" " 0.993382"
5.6508 " 35.6123" " 0.398994" " 0.4" " -0.000483573" " 0.994795" " 0.988896" " 0.997936" " 0.993403"
5.6558 " 35.5688" " 0.398231" " 0.4" " -0.000482648" " 0.99483" " 0.988922" " 0.997952" " 0.993424"
5.6608 " 35.5254" " 0.397476" " 0.4" " -0.000481279" " 0.994865" " 0.988948" " 0.997967" " 0.993445"
5.6658 " 35.4821" " 0.396729" " 0.4" " -0.000479472" " 0.994899" " 0.988973" " 0.997983" " 0.993465"
5.6708 " 35.4391" " 0.39599" " 0.4" " -0.000477231" " 0.994932" " 0.988998" " 0.997998" " 0.993484"
5.6758 " 35.3962" " 0.39526" " 0.4" " -0.000474561" " 0.994965" " 0.989022" " 0.998013" " 0.993504"
5.6808 " 35.3536" " 0.394541" " 0.4" " -0.000471469" " 0.994998" " 0.989046" " 0.998028" " 0.993523"
5.6858 " 35.3113" " 0.393832" " 0.4" " -0.00046796" " 0.995029" " 0.989069" " 0.998042" " 0.993542"
5.6908 " 35.2694" " 0.393134" " 0.4" " -0.000464042" " 0.995061" " 0.989092" " 0.998056" " 0.99356"
5.6958 " 35.2278" " 0.392448" " 0.4" " -0.000459719" " 0.995091" " 0.989114" " 0.99807" " 0.993578"
5.7008 " 35.1866" " 0.391775" " 0.4" " -0.000455001" " 0.995121" " 0.989136" " 0.998083" " 0.993595"
5.7058 " 35.1459" " 0.391114" " 0.4" " -0.000449894" " 0.99515" " 0.989158" " 0.998096" " 0.993612"
5.7108 " 35.1056" " 0.390467" " 0.4" " -0.000444406" " 0.995178" " 0.989178" " 0.998109" " 0.993629"
5.7158 " 35.0659" " 0.389834" " 0.4" " -0.000438546" " 0.995206" " 0.989199" " 0.998121" " 0.993645"
5.7208 " 35.0267" " 0.389215" " 0.4" " -0.00043232" " 0.995233" " 0.989219" " 0.998133" " 0.993661"
5.7258 " 34.988" " 0.388612" " 0.4" " -0.00042574" " 0.995259" " 0.989238" " 0.998145" " 0.993676"
5.7308 " 34.95" " 0.388023" " 0.4" " -0.000418813" " 0.995285" " 0.989257" " 0.998156" " 0.993691"
5.7358 " 34.9126" " 0.387451" " 0.4" " -0.000411548" " 0.99531" " 0.989275" " 0.998167" " 0.993705"
5.7408 " 34.8759" " 0.386895" " 0.4" " -0.000403956" " 0.995334" " 0.989293" " 0.998178" " 0.993719"
5.7458 " 34.8399" " 0.386357" " 0.4" " -0.000396045" " 0.995357" " 0.98931" " 0.998188" " 0.993733"
5.7508 " 34.8046" " 0.385835" " 0.4" " -0.000387827" " 0.99538" " 0.989326" " 0.998198" " 0.993746"
5.7558 " 34.7701" " 0.385331" " 0.4" " -0.000379311" " 0.995402" " 0.989342" " 0.998208" " 0.993759"
5.7608 " 34.7363" " 0.384845" " 0.4" " -0.000370507" " 0.995423" " 0.989357" " 0.998217" " 0.993771"
5.7658 " 34.7034" " 0.384377" " 0.4" " -0.000361427" " 0.995443" " 0.989372" " 0.998226" " 0.993783"
5.7708 " 34.6713" " 0.383928" " 0.4" " -0.000352081" " 0.995463" " 0.989386" " 0.998235" " 0.993794"
5.7758 " 34.64" " 0.383497" " 0.4" " -0.000342481" " 0.995482" " 0.9894" " 0.998243" " 0.993805"
5.7808 " 34.6096" " 0.383086" " 0.4" " -0.000332637" " 0.9955" " 0.989413" " 0.998251" " 0.993815"
5.7858 " 34.5801" " 0.382695" " 0.4" " -0.000322561" " 0.995517" " 0.989426" " 0.998259" " 0.993825"
5.7908 " 34.5515" " 0.382322" " 0.4" " -0.000312264" " 0.995534" " 0.989438" " 0.998266" " 0.993835"
5.7958 " 34.5239" " 0.38197" " 0.4" " -0.000301757" " 0.99555" " 0.989449" " 0.998273" " 0.993844"
5.8008 " 34.4972" " 0.381639" " 0.4" " -0.000291054" " 0.995565" " 0.98946" " 0.99828" " 0.993853"
5.8058 " 34.4715" " 0.381327" " 0.4" " -0.000280165" " 0.995579" " 0.989471" " 0.998286" " 0.993861"
5.8108 " 34.4468" " 0.381036" " 0.4" " -0.000269103" " 0.995593" " 0.98948" " 0.998292" " 0.993869"
5.8158 " 34.423" " 0.380765" " 0.4" " -0.000257879" " 0.995606" " 0.98949" " 0.998297" " 0.993876"
5.8208 " 34.4003" " 0.380515" " 0.4" " -0.000246506" " 0.995618" " 0.989498" " 0.998303" " 0.993883"
5.8258 " 34.3787" " 0.380286" " 0.4" " -0.000234995" " 0.99563" " 0.989506" " 0.998308" " 0.993889"
5.8308 " 34.358" " 0.380077" " 0.4" " -0.000223359" " 0.995641" " 0.989514" " 0.998312" " 0.993895"
5.8358 " 34.3385" " 0.379892" " 0.4" " -0.00021161" " 0.995653" " 0.989526" " 0.99832" " 0.993905"
5.8408 " 34.3199" " 0.379725" " 0.4" " -0.000199762" " 0.995663" " 0.989532" " 0.998324" " 0.99391"
5.8458 " 34.3025" " 0.379579" " 0.4" " -0.000187825" " 0.995671" " 0.989538" " 0.998327" " 0.993914"
5.8508 " 34.2861" " 0.379454" " 0.4" " -0.000175812" " 0.995679" " 0.989543" " 0.99833" " 0.993918"
5.8558 " 34.2708" " 0.37935" " 0.4" " -0.000163734" " 0.995687" " 0.989547" " 0.998333" " 0.993922"
5.8608 " 34.2567" " 0.379266" " 0.4" " -0.000151605" " 0.995693" " 0.989551" " 0.998335" " 0.993925"
5.8658 " 34.2436" " 0.379203" " 0.4" " -0.000139436" " 0.995699" " 0.989554" " 0.998337" " 0.993928"
5.8708 " 34.2316" " 0.379161" " 0.4" " -0.000127239" " 0.995704" " 0.989558" " 0.998339" " 0.99393"
5.8758 " 34.2207" " 0.37914" " 0.4" " -0.000115026" " 0.995709" " 0.98956" " 0.998341" " 0.993932"
5.8808 " 34.2108" " 0.379138" " 0.4" " -0.000102809" " 0.995713" " 0.989562" " 0.998342" " 0.993934"
5.8858 " 34.2021" " 0.379157" " 0.4" " -9.06009e-05" " 0.995716" " 0.989563" " 0.998343" " 0.993935"
5.8908 " 34.1945" " 0.379196" " 0.4" " -7.84122e-05" " 0.995719" " 0.989564" " 0.998344" " 0.993936"
5.8958 " 34.188" " 0.379255" " 0.4" " -6.6255e-05" " 0.995721" " 0.989565" " 0.998345" " 0.993937"
5.9008 " 34.1826" " 0.379334" " 0.4" " -5.41409e-05" " 0.995722" " 0.989565" " 0.998345" " 0.993937"
5.9058 " 34.1783" " 0.379432" " 0.4" " -4.20812e-05" " 0.995723" " 0.989565" " 0.998345" " 0.993937"
5.9108 " 34.1751" " 0.379549" " 0.4" " -3.00872e-05" " 0.995724" " 0.989564" " 0.998345" " 0.993936"
5.9158 " 34.1729" " 0.379685" " 0.4" " -1.81701e-05" " 0.995724" " 0.989563" " 0.998344" " 0.993936"
5.9208 " 34.1718" " 0.37984" " 0.4" " -6.34067e-06" " 0.995723" " 0.989561" " 0.998343" " 0.993934"
5.9258 " 34.1717" " 0.380013" " 0.4" " 5.39023e-06" " 0.995722" " 0.98956" " 0.998342" " 0.993933"
5.9308 " 34.1728" " 0.380204" " 0.4" " 1.70121e-05" " 0.99572" " 0.989557" " 0.998341" " 0.993931"
5.9358 " 34.1748" " 0.380414" " 0.4" " 2.85143e-05" " 0.995721" " 0.98956" " 0.998343" " 0.993934"
5.9408 " 34.1779" " 0.380641" " 0.4" " 3.9885e-05" " 0.995718" " 0.989557" " 0.998342" " 0.993932"
5.9458 " 34.182" " 0.380884" " 0.4" " 5.11163e-05" " 0.995716" " 0.989554" " 0.998341" " 0.99393"
5.9508 " 34.1871" " 0.381144" " 0.4" " 6.2198e-05" " 0.995712" " 0.989551" " 0.998339" " 0.993927"
5.9558 " 34.1932" " 0.38142" " 0.4" " 7.31204e-05" " 0.995709" " 0.989547" " 0.998337" " 0.993925"
5.9608 " 34.2003" " 0.381712" " 0.4" " 8.38742e-05" " 0.995705" " 0.989543" " 0.998335" " 0.993922"
5.9658 " 34.2083" " 0.38202" " 0.4" " 9.44504e-05" " 0.9957" " 0.989539" " 0.998333" " 0.993919"
5.9708 " 34.2173" " 0.382342" " 0.4" " 0.00010484" " 0.995696" " 0.989534" " 0.99833" " 0.993915"
5.9758 " 34.2272" " 0.382679" " 0.4" " 0.000115034" " 0.99569" " 0.989529" " 0.998327" " 0.993911"
5.9808 " 34.238" " 0.383031" " 0.4" " 0.000125025" " 0.995685" " 0.989524" " 0.998325" " 0.993907"
5.9858 " 34.2497" " 0.383396" " 0.4" " 0.000134804" " 0.995679" " 0.989518" " 0.998322" " 0.993903"
5.9908 " 34.2623" " 0.383774" " 0.4" " 0.000144363" " 0.995672" " 0.989512" " 0.998319" " 0.993899"
5.9958 " 34.2757" " 0.384166" " 0.4" " 0.000153695" " 0.995666" " 0.989506" " 0.998315" " 0.993894"
6.0008 " 34.2899" " 0.384569" " 0.4" " 0.000162793" " 0.995659" " 0.9895" " 0.998312" " 0.993889"
6.0058 " 34.305" " 0.384985" " 0.4" " 0.000171649" " 0.995652" " 0.989493" " 0.998308" " 0.993884"
6.0108 " 34.3208" " 0.385411" " 0.4" " 0.000180258" " 0.995644" " 0.989486" " 0.998304" " 0.993879"
6.0158 " 34.3375" " 0.385849" " 0.4" " 0.000188611" " 0.995636" " 0.989479" " 0.9983" " 0.993874"
6.0208 " 34.3548" " 0.386297" " 0.4" " 0.000196704" " 0.995628" " 0.989472" " 0.998296" " 0.993868"
6.0258 " 34.3729" " 0.386755" " 0.4" " 0.000204531" " 0.99562" " 0.989464" " 0.998292" " 0.993862"
6.0308 " 34.3916" " 0.387222" " 0.4" " 0.000212085" " 0.995612" " 0.989456" " 0.998288" " 0.993856"
6.0358 " 34.4111" " 0.387698" " 0.4" " 0.000219363" " 0.995603" " 0.989448" " 0.998283" " 0.99385"
6.0408 " 34.4311" " 0.388182" " 0.4" " 0.000226358" " 0.995594" " 0.98944" " 0.998279" " 0.993844"
6.0458 " 34.4518" " 0.388673" " 0.4" " 0.000233066" " 0.995585" " 0.989432" " 0.998274" " 0.993838"
6.05081 " 34.4731" " 0.389172" " 0.4" " 0.000239483" " 0.995576" " 0.989423" " 0.998269" " 0.993831"
6.05581 " 34.4949" " 0.389678" " 0.4" " 0.000245605" " 0.995566" " 0.989415" " 0.998265" " 0.993825"
6.06081 " 34.5173" " 0.39019" " 0.4" " 0.000251428" " 0.995557" " 0.989406" " 0.99826" " 0.993818"
6.06581 " 34.5402" " 0.390707" " 0.4" " 0.00025695" " 0.995547" " 0.989397" " 0.998255" " 0.993811"
6.07081 " 34.5636" " 0.39123" " 0.4" " 0.000262166" " 0.995538" " 0.989388" " 0.99825" " 0.993804"
6.07581 " 34.5874" " 0.391757" " 0.4" " 0.000267074" " 0.995528" " 0.989379" " 0.998245" " 0.993797"
6.08081 " 34.6117" " 0.392287" " 0.4" " 0.000271673" " 0.995518" " 0.98937" " 0.99824" " 0.993791"
6.08581 " 34.6363" " 0.392822" " 0.4" " 0.000275959" " 0.995508" " 0.989361" " 0.998235" " 0.993783"
6.09081 " 34.6614" " 0.393359" " 0.4" " 0.000279931" " 0.995498" " 0.989352" " 0.998229" " 0.993776"
6.09581 " 34.6867" " 0.393898" " 0.4" " 0.000283587" " 0.995488" " 0.989342" " 0.998224" " 0.993769"
6.10081 " 34.7124" " 0.394439" " 0.4" " 0.000286928" " 0.995478" " 0.989333" " 0.998219" " 0.993762"
6.10581 " 34.7384" " 0.394981" " 0.4" " 0.00028995" " 0.995468" " 0.989324" " 0.998213" " 0.993755"
6.11081 " 34.7646" " 0.395525" " 0.4" " 0.000292655" " 0.995459" " 0.989314" " 0.998208" " 0.993748"
6.11581 " 34.7911" " 0.396068" " 0.4" " 0.000295042" " 0.995449" " 0.989305" " 0.998203" " 0.993741"
6.12081 " 34.8178" " 0.396611" " 0.4" " 0.000297111" " 0.995439" " 0.989296" " 0.998198" " 0.993733"
6.12581 " 34.8446" " 0.397153" " 0.4" " 0.000298863" " 0.995429" " 0.989286" " 0.998192" " 0.993726"
6.13081 " 34.8716" " 0.397694" " 0.4" " 0.000300297" " 0.99542" " 0.989277" " 0.998187" " 0.993719"
6.13581 " 34.8987" " 0.398232" " 0.4" " 0.000301416" " 0.99541" " 0.989268" " 0.998182" " 0.993712"
6.14081 " 34.9258" " 0.398769" " 0.4" " 0.000302221" " 0.995401" " 0.989259" " 0.998177" " 0.993705"
6.14581 " 34.9531" " 0.399302" " 0.4" " 0.000302713" " 0.995392" " 0.98925" " 0.998172" " 0.993698"
6.15081 " 34.9803" " 0.399832" " 0.4" " 0.000302894" " 0.995383" " 0.989241" " 0.998167" " 0.993691"
6.15581 " 35.0076" " 0.400359" " 0.4" " 0.000302766" " 0.995374" " 0.989232" " 0.998162" " 0.993685"
6.16081 " 35.0348" " 0.40088" " 0.4" " 0.000302332" " 0.995365" " 0.989223" " 0.998157" " 0.993678"
6.16581 " 35.062" " 0.401397" " 0.4" " 0.000301595" " 0.995357" " 0.989215" " 0.998152" " 0.993671"
6.17081 " 35.0891" " 0.401909" " 0.4" " 0.000300558" " 0.995348" " 0.989207" " 0.998147" " 0.993665"
6.17581 " 35.1161" " 0.402415" " 0.4" " 0.000299223" " 0.99534" " 0.989198" " 0.998142" " 0.993659"
6.18081 " 35.143" " 0.402915" " 0.4" " 0.000297595" " 0.995333" " 0.98919" " 0.998138" " 0.993652"
6.18581 " 35.1697" " 0.403408" " 0.4" " 0.000295677" " 0.995325" " 0.989182" " 0.998133" " 0.993646"
6.19081 " 35.1963" " 0.403894" " 0.4" " 0.000293474" " 0.995318" " 0.989175" " 0.998129" " 0.99364"
6.19581 " 35.2226" " 0.404373" " 0.4" " 0.000290988" " 0.995311" " 0.989167" " 0.998125" " 0.993635"
6.20081 " 35.2486" " 0.404844" " 0.4" " 0.000288227" " 0.995304" " 0.98916" " 0.998121" " 0.993629"
6.20581 " 35.2745" " 0.405306" " 0.4" " 0.000285193" " 0.995298" " 0.989153" " 0.998117" " 0.993624"
6.21081 " 35.3" " 0.40576" " 0.4" " 0.000281892" " 0.995292" " 0.989146" " 0.998113" " 0.993619"
6.21581 " 35.3252" " 0.406205" " 0.4" " 0.000278329" " 0.995286" " 0.98914" " 0.998109" " 0.993614"
6.22081 " 35.3501" " 0.406641" " 0.4" " 0.00027451" " 0.995281" " 0.989133" " 0.998106" " 0.993609"
6.22581 " 35.3746" " 0.407067" " 0.4" " 0.00027044" " 0.995275" " 0.989127" " 0.998102" " 0.993604"
6.23081 " 35.3988" " 0.407482" " 0.4" " 0.000266126" " 0.995271" " 0.989122" " 0.998099" " 0.9936"
6.23581 " 35.4226" " 0.407888" " 0.4" " 0.000261572" " 0.995267" " 0.989116" " 0.998096" " 0.993596"
6.24081 " 35.4459" " 0.408282" " 0.4" " 0.000256786" " 0.995263" " 0.989111" " 0.998093" " 0.993592"
6.24581 " 35.4688" " 0.408666" " 0.4" " 0.000251773" " 0.995259" " 0.989106" " 0.998091" " 0.993588"
6.25081 " 35.4912" " 0.409039" " 0.4" " 0.000246541" " 0.995256" " 0.989102" " 0.998088" " 0.993585"
6.25581 " 35.5132" " 0.409399" " 0.4" " 0.000241096" " 0.995254" " 0.989098" " 0.998086" " 0.993582"
6.26081 " 35.5346" " 0.409748" " 0.4" " 0.000235444" " 0.995251" " 0.989094" " 0.998084" " 0.993579"
6.26581 " 35.5556" " 0.410086" " 0.4" " 0.000229594" " 0.99525" " 0.98909" " 0.998082" " 0.993576"
6.27081 " 35.576" " 0.41041" " 0.4" " 0.000223551" " 0.995248" " 0.989087" " 0.99808" " 0.993574"
6.27581 " 35.5958" " 0.410722" " 0.4" " 0.000217324" " 0.995247" " 0.989084" " 0.998079" " 0.993572"
6.28081 " 35.6151" " 0.411022" " 0.4" " 0.00021092" " 0.995247" " 0.989082" " 0.998078" " 0.99357"
6.28581 " 35.6338" " 0.411309" " 0.4" " 0.000204346" " 0.995247" " 0.98908" " 0.998077" " 0.993569"
6.29081 " 35.6519" " 0.411582" " 0.4" " 0.00019761" " 0.995247" " 0.989078" " 0.998076" " 0.993567"
6.29581 " 35.6694" " 0.411842" " 0.4" " 0.000190719" " 0.995248" " 0.989077" " 0.998075" " 0.993566"
6.30081 " 35.6862" " 0.412089" " 0.4" " 0.000183682" " 0.99525" " 0.989076" " 0.998075" " 0.993566"
6.30581 " 35.7024" " 0.412323" " 0.4" " 0.000176507" " 0.995252" " 0.989075" " 0.998075" " 0.993566"
6.31081 " 35.718" " 0.412542" " 0.4" " 0.000169201" " 0.995254" " 0.989075" " 0.998075" " 0.993566"
6.31581 " 35.7329" " 0.412748" " 0.4" " 0.000161772" " 0.995257" " 0.989075" " 0.998076" " 0.993566"
6.32081 " 35.7471" " 0.412938" " 0.4" " 0.000154228" " 0.995258" " 0.989071" " 0.998073" " 0.993563"
6.32581 " 35.7607" " 0.413116" " 0.4" " 0.000146581" " 0.995262" " 0.989072" " 0.998074" " 0.993564"
6.33081 " 35.7735" " 0.41328" " 0.4" " 0.000138834" " 0.995267" " 0.989074" " 0.998075" " 0.993565"
6.33581 " 35.7856" " 0.41343" " 0.4" " 0.000130997" " 0.995272" " 0.989076" " 0.998077" " 0.993567"
6.34081 " 35.7971" " 0.413567" " 0.4" " 0.000123079" " 0.995277" " 0.989079" " 0.998079" " 0.99357"
6.34581 " 35.8078" " 0.413688" " 0.4" " 0.000115087" " 0.995283" " 0.989082" " 0.998081" " 0.993572"
6.35081 " 35.8178" " 0.413796" " 0.4" " 0.00010703" " 0.99529" " 0.989085" " 0.998083" " 0.993575"
6.35581 " 35.8271" " 0.41389" " 0.4" " 9.89161e-05" " 0.995297" " 0.989089" " 0.998086" " 0.993578"
6.36081 " 35.8356" " 0.413969" " 0.4" " 9.07535e-05" " 0.995304" " 0.989093" " 0.998089" " 0.993582"
6.36581 " 35.8434" " 0.414035" " 0.4" " 8.25505e-05" " 0.995312" " 0.989097" " 0.998092" " 0.993586"
6.37081 " 35.8505" " 0.414086" " 0.4" " 7.43154e-05" " 0.995321" " 0.989102" " 0.998096" " 0.99359"
6.37581 " 35.8568" " 0.414123" " 0.4" " 6.60563e-05" " 0.99533" " 0.989108" " 0.998099" " 0.993594"
6.38081 " 35.8624" " 0.414146" " 0.4" " 5.77816e-05" " 0.99534" " 0.989114" " 0.998103" " 0.993599"
6.38581 " 35.8672" " 0.414156" " 0.4" " 4.94992e-05" " 0.995349" " 0.98912" " 0.998107" " 0.993604"
6.39081 " 35.8713" " 0.414151" " 0.4" " 4.12175e-05" " 0.99536" " 0.989126" " 0.998111" " 0.99361"
6.39581 " 35.8746" " 0.414133" " 0.4" " 3.2944e-05" " 0.995371" " 0.989133" " 0.998116" " 0.993616"
6.40081 " 35.8772" " 0.414102" " 0.4" " 2.46871e-05" " 0.995382" " 0.98914" " 0.998121" " 0.993622"
6.40581 " 35.8791" " 0.414057" " 0.4" " 1.64546e-05" " 0.995394" " 0.989148" " 0.998126" " 0.993628"
6.41081 " 35.8802" " 0.413999" " 0.4" " 8.25404e-06" " 0.995407" " 0.989156" " 0.998131" " 0.993635"
6.41581 " 35.8805" " 0.413927" " 0.4" " 9.32801e-08" " 0.995419" " 0.989165" " 0.998137" " 0.993642"
6.42081 " 35.8802" " 0.413843" " 0.4" " -8.02013e-06" " 0.995433" " 0.989173" " 0.998142" " 0.993649"
6.42581 " 35.8791" " 0.413746" " 0.4" " -1.60785e-05" " 0.995446" " 0.989182" " 0.998148" " 0.993656"
6.43081 " 35.8773" " 0.413636" " 0.4" " -2.40746e-05" " 0.99546" " 0.989192" " 0.998155" " 0.993664"
6.43581 " 35.8748" " 0.413514" " 0.4" " -3.20011e-05" " 0.995475" " 0.989202" " 0.998161" " 0.993672"
6.44081 " 35.8715" " 0.41338" " 0.4" " -3.98509e-05" " 0.99549" " 0.989212" " 0.998167" " 0.99368"
6.44581 " 35.8676" " 0.413234" " 0.4" " -4.7617e-05" " 0.995505" " 0.989222" " 0.998174" " 0.993689"
6.45081 " 35.863" " 0.413076" " 0.4" " -5.52923e-05" " 0.99552" " 0.989233" " 0.998181" " 0.993698"
6.45581 " 35.8576" " 0.412906" " 0.4" " -6.28701e-05" " 0.995536" " 0.989244" " 0.998188" " 0.993707"
6.46081 " 35.8516" " 0.412726" " 0.4" " -7.03436e-05" " 0.995553" " 0.989255" " 0.998195" " 0.993716"
6.46581 " 35.845" " 0.412532" " 0.4" " -7.77067e-05" " 0.995567" " 0.989262" " 0.998199" " 0.993721"
6.47081 " 35.8376" " 0.412329" " 0.4" " -8.49511e-05" " 0.995583" " 0.989273" " 0.998207" " 0.99373"
6.47581 " 35.8297" " 0.412116" " 0.4" " -9.20728e-05" " 0.9956" " 0.989285" " 0.998214" " 0.99374"
6.48081 " 35.8211" " 0.411893" " 0.4" " -9.90656e-05" " 0.995618" " 0.989297" " 0.998222" " 0.99375"
