Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.428,28.845942,0.39999947,0.3999995291233063,-5.189252e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.43,28.845942,0.39999947,0.3999995291233063,-5.0662463e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.432,28.845942,0.39999947,0.3999995291233063,-4.9428617e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.434,28.845942,0.39999947,0.3999995291233063,-4.819119e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.436,28.845942,0.39999947,0.3999995291233063,-4.6950416e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.438,28.845942,0.39999947,0.3999995291233063,-4.5706502e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.44,28.845942,0.39999947,0.3999995291233063,-4.4459678e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.442,28.845942,0.39999947,0.3999995291233063,-4.321016e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.444,28.845942,0.39999947,0.3999995291233063,-4.1958167e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.446,28.845942,0.39999947,0.3999995291233063,-4.070392e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.448,28.845942,0.39999947,0.3999995291233063,-3.9447642e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.45,28.845942,0.39999947,0.3999995291233063,-3.8189546e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.452,28.845942,0.39999947,0.3999995291233063,-3.6929856e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.454,28.845942,0.39999947,0.3999995291233063,-3.5668787e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
