Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
6.016,6386.6606,0.0005912511,0.17181852,0.15378763,6.2915605e-29,0.012824165,0.0064120824
6.018,6392.847,0.00059111847,0.17189814,0.15377037,2.2411586e-29,0.012824165,0.0064120824
6.02,6399.037,0.000590986,0.17197774,0.15375315,4.261633e-18,0.012824165,0.0064120824
6.022,6405.23,0.0005908537,0.17205735,0.15373594,1.34955915e-17,0.012824165,0.0064120824
6.024,6411.4253,0.0005907216,0.17213695,0.15371875,8.537286e-30,0.012824165,0.0064120824
6.026,6417.6235,0.0005905897,0.17221655,0.15370159,3.0884387e-29,0.012824165,0.0064120824
6.028,6423.825,0.000590458,0.17229612,0.15368445,9.358631e-30,0.012824165,0.0064120824
6.03,6430.029,0.0005903265,0.17237571,0.15366733,9.576349e-18,0.012824165,0.0064120824
6.032,6436.2363,0.0005901952,0.17245528,0.15365024,1.4832242e-30,0.012824165,0.0064120824
6.034,6442.446,0.000590064,0.17253485,0.15363316,5.0395244e-31,0.012824165,0.0064120824
6.036,6448.6587,0.0005899331,0.17261443,0.15361612,2.567522e-30,0.012824165,0.0064120824
6.038,6454.874,0.0005898023,0.17269398,0.15359908,1.1863432e-30,0.012824165,0.0064120824
6.04,6461.0923,0.00058967166,0.17277354,0.15358208,4.0382087e-30,0.012824165,0.0064120824
6.042,6467.3135,0.0005895413,0.17285308,0.1535651,3.8557583e-31,0.012824165,0.0064120824
6.044,6473.538,0.00058941107,0.17293262,0.15354814,3.08037e-18,0.012824165,0.0064120824
6.046,6479.765,0.00058928103,0.17301217,0.15353121,9.6138105e-32,0.012824165,0.0064120824
6.048,6485.995,0.00058915117,0.1730917,0.15351428,2.7518067e-32,0.012824165,0.0064120824
6.05,6492.2275,0.0005890215,0.17317122,0.15349738,4.3219815e-31,0.012824165,0.0064120824
6.052,6498.4634,0.00058889197,0.17325075,0.15348051,1.920889e-30,0.012824165,0.0064120824
6.054,6504.7017,0.0005887627,0.17333026,0.15346366,2.6706617e-30,0.012824165,0.0064120824
6.056,6510.943,0.0005886336,0.17340977,0.15344684,1.9126818e-17,0.012824165,0.0064120824
6.058,6517.187,0.00058850466,0.17348929,0.15343003,6.4552244e-30,0.012824165,0.0064120824
6.06,6523.434,0.0005883759,0.17356879,0.15341324,4.685167e-30,0.012824165,0.0064120824
6.062,6529.684,0.0005882473,0.17364828,0.15339649,9.200424e-18,0.012824165,0.0064120824
6.064,6535.937,0.0005881189,0.17372778,0.15337974,4.3150662e-18,0.012824165,0.0064120824
6.066,6542.1924,0.0005879907,0.17380726,0.15336302,5.5718395e-30,0.012824165,0.0064120824
6.068,6548.451,0.0005878627,0.17388673,0.15334633,8.906933e-18,0.012824165,0.0064120824
6.07,6554.712,0.00058773486,0.17396621,0.15332966,5.7741607e-29,0.012824165,0.0064120824
6.072,6560.9766,0.00058760715,0.17404568,0.153313,3.5502343e-29,0.012824165,0.0064120824
6.074,6567.243,0.0005874797,0.17412515,0.15329637,3.6881357e-29,0.012824165,0.0064120824
6.076,6573.5137,0.0005873524,0.1742046,0.15327975,2.7162428e-17,0.012824165,0.0064120824
6.078,6579.7866,0.00058722525,0.17428406,0.15326317,1.7488678e-17,0.012824165,0.0064120824
6.08,6586.062,0.00058709836,0.17436351,0.1532466,7.095834e-30,0.012824165,0.0064120824
6.082,6592.3403,0.0005869716,0.17444295,0.15323006,2.798926e-29,0.012824165,0.0064120824
6.084,6598.6216,0.000586845,0.17452239,0.15321353,2.0003975e-29,0.012824165,0.0064120824
6.086,6604.9062,0.0005867186,0.17460181,0.15319704,1.1385959e-29,0.012824165,0.0064120824
6.088,6611.193,0.00058659236,0.17468123,0.15318055,8.565205e-29,0.012824165,0.0064120824
6.09,6617.483,0.00058646634,0.17476065,0.15316409,3.640238e-17,0.012824165,0.0064120824
6.092,6623.776,0.0005863405,0.17484008,0.15314765,3.5512727e-17,0.012824165,0.0064120824
6.094,6630.0713,0.0005862148,0.17491949,0.15313125,2.4833656e-17,0.012824165,0.0064120824
6.096,6636.37,0.00058608927,0.1749989,0.15311486,1.8915247e-17,0.012824165,0.0064120824
6.098,6642.6714,0.00058596395,0.17507829,0.15309848,9.138432e-18,0.012824165,0.0064120824
6.1,6648.9756,0.0005858388,0.17515768,0.15308213,2.815042e-29,0.012824165,0.0064120824
6.102,6655.2827,0.00058571383,0.17523707,0.1530658,1.2045635e-17,0.012824165,0.0064120824
6.104,6661.593,0.0005855891,0.17531645,0.1530495,2.6837008e-17,0.012824165,0.0064120824
6.106,6667.906,0.00058546447,0.17539583,0.15303321,1.2113645e-29,0.012824165,0.0064120824
6.108,6674.221,0.00058534,0.1754752,0.15301694,5.3579784e-17,0.012824165,0.0064120824
6.11,6680.5396,0.00058521575,0.17555457,0.1530007,2.697381e-17,0.012824165,0.0064120824
6.112,6686.861,0.00058509165,0.17563394,0.15298449,9.6664344e-29,0.012824165,0.0064120824
6.114,6693.1855,0.0005849677,0.17571329,0.15296829,3.374927e-29,0.012824165,0.0064120824
6.116,6699.5127,0.00058484403,0.17579263,0.1529521,4.5281553e-29,0.012824165,0.0064120824
6.118,6705.843,0.00058472046,0.17587198,0.15293595,7.194052e-29,0.012824165,0.0064120824
6.12,6712.1753,0.00058459706,0.17595133,0.15291981,1.00222675e-17,0.012824165,0.0064120824
6.122,6718.511,0.0005844739,0.17603067,0.15290369,1.7654784e-28,0.012824165,0.0064120824
6.124,6724.8496,0.00058435084,0.17610998,0.1528876,1.5743086e-29,0.012824165,0.0064120824
6.126,6731.191,0.00058422796,0.17618932,0.15287152,5.7853094e-29,0.012824165,0.0064120824
6.128,6737.535,0.0005841053,0.17626864,0.15285547,5.606214e-29,0.012824165,0.0064120824
6.13,6743.8823,0.0005839828,0.17634794,0.15283944,1.8448126e-29,0.012824165,0.0064120824
6.132,6750.232,0.00058386044,0.17642726,0.15282343,8.535052e-29,0.012824165,0.0064120824
6.134,6756.585,0.00058373826,0.17650656,0.15280744,6.29984e-29,0.012824165,0.0064120824
6.136,6762.941,0.0005836163,0.17658585,0.15279147,1.3982572e-17,0.012824165,0.0064120824
6.138,6769.2993,0.0005834945,0.17666514,0.15277553,8.059641e-30,0.012824165,0.0064120824
6.14,6775.6606,0.00058337284,0.17674443,0.1527596,1.520837e-29,0.012824165,0.0064120824
6.142,6782.025,0.00058325136,0.17682372,0.1527437,2.7368852e-17,0.012824165,0.0064120824
6.144,6788.392,0.00058313005,0.176903,0.15272781,2.8545002e-29,0.012824165,0.0064120824
6.146,6794.7617,0.0005830089,0.17698227,0.15271196,1.8361135e-17,0.012824165,0.0064120824
6.148,6801.1343,0.00058288797,0.17706153,0.1526961,4.5449997e-18,0.012824165,0.0064120824
6.15,6807.5103,0.0005827672,0.17714079,0.1526803,9.96041e-31,0.012824165,0.0064120824
6.152,6813.8887,0.0005826466,0.17722005,0.15266448,1.1059255e-29,0.012824165,0.0064120824
6.154,6820.27,0.00058252615,0.17729929,0.1526487,1.6315845e-17,0.012824165,0.0064120824
6.156,6826.6543,0.00058240583,0.17737854,0.15263295,3.205895e-18,0.012824165,0.0064120824
6.158,6833.041,0.00058228575,0.17745778,0.15261722,2.081036e-29,0.012824165,0.0064120824
6.16,6839.431,0.00058216584,0.17753701,0.1526015,1.9306831e-29,0.012824165,0.0064120824
6.162,6845.824,0.00058204605,0.17761624,0.15258579,4.019778e-29,0.012824165,0.0064120824
6.164,6852.219,0.0005819265,0.17769547,0.15257011,4.2100362e-29,0.012824165,0.0064120824
6.166,6858.618,0.00058180705,0.17777468,0.15255447,7.7278144e-29,0.012824165,0.0064120824
6.168,6865.0195,0.0005816878,0.1778539,0.15253882,2.866408e-29,0.012824165,0.0064120824
6.17,6871.4233,0.0005815687,0.17793311,0.1525232,2.8032672e-29,0.012824165,0.0064120824
6.172,6877.8306,0.00058144977,0.17801231,0.15250762,1.6774003e-30,0.012824165,0.0064120824
6.174,6884.24,0.000581331,0.17809151,0.15249205,1.7074034e-29,0.012824165,0.0064120824
6.176,6890.653,0.00058121246,0.1781707,0.15247649,4.8265807e-18,0.012824165,0.0064120824
6.178,6897.069,0.00058109406,0.17824988,0.15246096,3.2248117e-29,0.012824165,0.0064120824
6.18,6903.4873,0.0005809758,0.17832907,0.15244545,4.7417343e-18,0.012824165,0.0064120824
6.182,6909.908,0.00058085774,0.17840824,0.15242995,1.2025165e-28,0.012824165,0.0064120824
6.184,6916.3325,0.0005807398,0.1784874,0.15241449,2.7455128e-30,0.012824165,0.0064120824
6.186,6922.7593,0.00058062206,0.17856658,0.15239903,2.3430352e-29,0.012824165,0.0064120824
6.188,6929.189,0.0005805045,0.17864573,0.1523836,2.4392674e-17,0.012824165,0.0064120824
6.19,6935.622,0.0005803871,0.17872488,0.15236819,1.3632946e-29,0.012824165,0.0064120824
6.192,6942.0576,0.00058026984,0.17880404,0.1523528,2.1064629e-29,0.012824165,0.0064120824
6.194,6948.496,0.0005801528,0.17888318,0.15233742,3.6667756e-29,0.012824165,0.0064120824
6.196,6954.937,0.00058003585,0.17896232,0.15232207,5.2814945e-29,0.012824165,0.0064120824
6.198,6961.3813,0.0005799191,0.17904145,0.15230675,7.269144e-29,0.012824165,0.0064120824
6.2,6967.828,0.00057980255,0.17912059,0.15229143,3.829334e-28,0.012824165,0.0064120824
6.202,6974.278,0.00057968614,0.1791997,0.15227614,6.0174684e-28,0.012824165,0.0064120824
6.204,6980.7305,0.00057956984,0.17927882,0.15226087,3.886002e-29,0.012824165,0.0064120824
6.206,6987.1855,0.0005794538,0.17935793,0.15224563,3.8903227e-17,0.012824165,0.0064120824
6.208,6993.6445,0.0005793378,0.17943704,0.1522304,1.3708971e-29,0.012824165,0.0064120824
6.21,7000.105,0.0005792221,0.17951614,0.15221518,5.8348425e-29,0.012824165,0.0064120824
6.212,7006.5693,0.0005791065,0.17959523,0.1522,1.0412007e-28,0.012824165,0.0064120824
6.214,7013.036,0.0005789911,0.17967433,0.15218483,7.8042774e-29,0.012824165,0.0064120824
6.216,7019.506,0.0005788758,0.17975341,0.15216967,7.793875e-29,0.012824165,0.0064120824
6.218,7025.9785,0.0005787607,0.17983249,0.15215455,2.241522e-29,0.012824165,0.0064120824
6.22,7032.4536,0.00057864573,0.17991157,0.15213944,1.4265359e-29,0.012824165,0.0064120824
6.222,7038.932,0.00057853095,0.17999063,0.15212435,1.1773821e-28,0.012824165,0.0064120824
6.224,7045.413,0.00057841634,0.1800697,0.15210928,8.0032285e-17,0.012824165,0.0064120824
6.226,7051.897,0.0005783019,0.18014877,0.15209423,3.094086e-17,0.012824165,0.0064120824
6.228,7058.384,0.00057818764,0.18022782,0.1520792,2.6375803e-28,0.012824165,0.0064120824
6.23,7064.8735,0.0005780735,0.18030687,0.15206419,1.7640723e-17,0.012824165,0.0064120824
6.232,7071.3657,0.0005779595,0.1803859,0.1520492,1.8061564e-29,0.012824165,0.0064120824
6.234,7077.8613,0.0005778457,0.18046494,0.15203422,4.5151396e-17,0.012824165,0.0064120824
6.236,7084.3594,0.00057773205,0.18054397,0.15201928,2.167731e-28,0.012824165,0.0064120824
6.238,7090.8604,0.00057761854,0.18062301,0.15200435,9.91516e-29,0.012824165,0.0064120824
6.24,7097.3643,0.00057750527,0.18070203,0.15198943,6.663299e-17,0.012824165,0.0064120824
6.242,7103.871,0.00057739206,0.18078105,0.15197454,5.416836e-29,0.012824165,0.0064120824
6.244,7110.3804,0.0005772791,0.18086006,0.15195967,3.7889756e-28,0.012824165,0.0064120824
6.246,7116.893,0.0005771662,0.18093906,0.15194482,3.1169122e-17,0.012824165,0.0064120824
6.248,7123.408,0.0005770535,0.18101807,0.15192997,3.2464926e-29,0.012824165,0.0064120824
6.25,7129.9263,0.000576941,0.18109706,0.15191516,3.4530908e-28,0.012824165,0.0064120824
6.252,7136.4473,0.00057682866,0.18117605,0.15190037,1.3891679e-29,0.012824165,0.0064120824
6.254,7142.9707,0.00057671644,0.18125504,0.1518856,5.9881724e-29,0.012824165,0.0064120824
6.256,7149.4976,0.0005766044,0.18133402,0.15187085,9.6451805e-29,0.012824165,0.0064120824
6.258,7156.027,0.0005764925,0.181413,0.15185611,2.7809465e-29,0.012824165,0.0064120824
6.26,7162.559,0.00057638076,0.18149196,0.15184139,2.0842671e-28,0.012824165,0.0064120824
6.262,7169.094,0.0005762692,0.18157093,0.1518267,2.7338994e-29,0.012824165,0.0064120824
6.264,7175.6323,0.00057615776,0.18164988,0.15181202,3.4749115e-29,0.012824165,0.0064120824
6.266,7182.1733,0.0005760465,0.18172884,0.15179735,2.87336e-28,0.012824165,0.0064120824
6.268,7188.717,0.0005759354,0.18180779,0.15178272,5.1647192e-17,0.012824165,0.0064120824
6.27,7195.263,0.00057582447,0.18188673,0.15176809,5.406027e-29,0.012824165,0.0064120824
6.272,7201.8125,0.0005757137,0.18196566,0.1517535,1.4247098e-28,0.012824165,0.0064120824
6.274,7208.3647,0.00057560304,0.1820446,0.15173891,4.1093642e-29,0.012824165,0.0064120824
6.276,7214.92,0.00057549257,0.18212353,0.15172435,1.1455619e-28,0.012824165,0.0064120824
6.278,7221.4775,0.00057538226,0.18220246,0.15170981,1.5258693e-28,0.012824165,0.0064120824
6.28,7228.0386,0.0005752721,0.18228137,0.15169528,1.806726e-28,0.012824165,0.0064120824
6.282,7234.602,0.0005751621,0.18236028,0.15168078,3.5168066e-28,0.012824165,0.0064120824
6.284,7241.168,0.0005750522,0.1824392,0.1516663,1.7096561e-28,0.012824165,0.0064120824
6.286,7247.7373,0.00057494256,0.1825181,0.15165183,1.4222051e-28,0.012824165,0.0064120824
6.288,7254.3096,0.000574833,0.18259698,0.15163738,1.7137807e-28,0.012824165,0.0064120824
6.29,7260.885,0.00057472364,0.18267587,0.15162295,2.4507904e-29,0.012824165,0.0064120824
6.292,7267.462,0.0005746144,0.18275476,0.15160854,2.120023e-28,0.012824165,0.0064120824
6.294,7274.0425,0.0005745053,0.18283364,0.15159415,1.7660113e-28,0.012824165,0.0064120824
6.296,7280.6265,0.0005743964,0.18291251,0.15157978,1.9935779e-17,0.012824165,0.0064120824
6.298,7287.2124,0.0005742876,0.18299139,0.15156543,5.2571706e-29,0.012824165,0.0064120824
6.3,7293.8013,0.000574179,0.18307026,0.1515511,2.7913267e-29,0.012824165,0.0064120824
6.302,7300.3936,0.00057407055,0.18314911,0.15153678,3.578609e-17,0.012824165,0.0064120824
6.304,7306.9883,0.0005739622,0.18322796,0.15152249,5.487064e-17,0.012824165,0.0064120824
6.306,7313.586,0.0005738541,0.18330681,0.15150821,3.0561174e-29,0.012824165,0.0064120824
6.308,7320.1865,0.0005737461,0.18338566,0.15149395,1.9328129e-28,0.012824165,0.0064120824
6.31,7326.7896,0.00057363824,0.1834645,0.15147972,1.25048645e-29,0.012824165,0.0064120824
6.312,7333.396,0.00057353056,0.18354332,0.15146549,4.8477902e-17,0.012824165,0.0064120824
6.314,7340.005,0.00057342305,0.18362215,0.15145129,5.104877e-29,0.012824165,0.0064120824
6.316,7346.617,0.00057331566,0.18370098,0.15143712,1.9036414e-29,0.012824165,0.0064120824
6.318,7353.231,0.0005732084,0.18377979,0.15142295,9.069227e-29,0.012824165,0.0064120824
6.32,7359.849,0.00057310134,0.1838586,0.1514088,4.160695e-29,0.012824165,0.0064120824
6.322,7366.469,0.00057299435,0.18393742,0.15139468,4.0241834e-17,0.012824165,0.0064120824
6.324,7373.0923,0.0005728876,0.18401621,0.15138057,9.298818e-18,0.012824165,0.0064120824
6.326,7379.7188,0.00057278096,0.18409501,0.15136649,4.8788906e-30,0.012824165,0.0064120824
6.328,7386.347,0.0005726745,0.18417381,0.1513524,3.9597397e-17,0.012824165,0.0064120824
6.33,7392.9785,0.00057256815,0.18425259,0.15133835,5.563551e-18,0.012824165,0.0064120824
6.332,7399.6133,0.000572462,0.18433137,0.15132433,3.0488165e-30,0.012824165,0.0064120824
6.334,7406.2505,0.00057235593,0.18441014,0.15131031,1.2858306e-17,0.012824165,0.0064120824
6.336,7412.8906,0.00057225005,0.18448892,0.15129632,3.094938e-17,0.012824165,0.0064120824
6.338,7419.534,0.00057214434,0.18456769,0.15128234,1.4047226e-17,0.012824165,0.0064120824
6.34,7426.1797,0.00057203876,0.18464644,0.15126838,2.7544394e-29,0.012824165,0.0064120824
6.342,7432.828,0.00057193334,0.1847252,0.15125445,2.2358175e-29,0.012824165,0.0064120824
6.344,7439.4795,0.00057182804,0.18480395,0.15124051,1.9281704e-17,0.012824165,0.0064120824
6.346,7446.135,0.0005717229,0.18488269,0.15122661,1.45766e-17,0.012824165,0.0064120824
6.348,7452.7915,0.0005716179,0.18496142,0.15121272,1.6668489e-28,0.012824165,0.0064120824
6.35,7459.4517,0.0005715131,0.18504016,0.15119886,8.019335e-30,0.012824165,0.0064120824
6.352,7466.1143,0.0005714084,0.1851189,0.15118502,2.0869688e-29,0.012824165,0.0064120824
6.354,7472.7803,0.0005713039,0.18519762,0.15117118,2.589867e-30,0.012824165,0.0064120824
6.356,7479.448,0.0005711995,0.18527633,0.15115738,1.3182195e-17,0.012824165,0.0064120824
6.358,7486.12,0.00057109527,0.18535505,0.15114358,1.6110288e-28,0.012824165,0.0064120824
6.36,7492.794,0.0005709912,0.18543376,0.1511298,1.5990367e-29,0.012824165,0.0064120824
6.362,7499.4707,0.00057088723,0.18551245,0.15111604,4.3529113e-29,0.012824165,0.0064120824
6.364,7506.151,0.00057078345,0.18559116,0.1511023,4.1376887e-29,0.012824165,0.0064120824
6.366,7512.834,0.0005706798,0.18566985,0.1510886,3.925274e-29,0.012824165,0.0064120824
6.368,7519.5195,0.0005705763,0.18574853,0.15107489,1.2325058e-28,0.012824165,0.0064120824
6.37,7526.2075,0.0005704729,0.18582721,0.1510612,4.8263626e-17,0.012824165,0.0064120824
6.372,7532.8994,0.0005703697,0.18590589,0.15104754,1.0079231e-28,0.012824165,0.0064120824
6.374,7539.593,0.0005702666,0.18598457,0.1510339,6.2048094e-29,0.012824165,0.0064120824
6.376,7546.2896,0.0005701637,0.18606323,0.15102026,2.9642053e-28,0.012824165,0.0064120824
6.378,7552.9897,0.000570061,0.1861419,0.15100665,2.8564598e-17,0.012824165,0.0064120824
6.38,7559.692,0.0005699583,0.18622054,0.15099305,5.278117e-28,0.012824165,0.0064120824
6.382,7566.3975,0.00056985585,0.1862992,0.15097947,1.860748e-17,0.012824165,0.0064120824
6.384,7573.106,0.0005697535,0.18637784,0.15096593,2.0712392e-17,0.012824165,0.0064120824
6.386,7579.8164,0.0005696513,0.18645649,0.15095238,1.079696e-28,0.012824165,0.0064120824
6.388,7586.5303,0.0005695493,0.18653512,0.15093887,3.7407954e-29,0.012824165,0.0064120824
6.39,7593.247,0.00056944735,0.18661375,0.15092535,2.643115e-29,0.012824165,0.0064120824
6.392,7599.967,0.0005693456,0.18669237,0.15091188,3.3424942e-17,0.012824165,0.0064120824
6.394,7606.689,0.00056924403,0.18677099,0.15089841,1.5558786e-28,0.012824165,0.0064120824
6.396,7613.4136,0.0005691425,0.18684961,0.15088496,3.4651324e-28,0.012824165,0.0064120824
6.398,7620.142,0.00056904124,0.18692821,0.15087153,3.3046e-17,0.012824165,0.0064120824
6.4,7626.873,0.00056894,0.18700682,0.15085812,6.4257786e-29,0.012824165,0.0064120824
6.402,7633.6064,0.000568839,0.18708542,0.15084472,1.7939164e-17,0.012824165,0.0064120824
6.404,7640.343,0.0005687381,0.18716401,0.15083134,9.2900415e-29,0.012824165,0.0064120824
6.406,7647.0825,0.0005686374,0.1872426,0.15081798,5.957111e-29,0.012824165,0.0064120824
6.408,7653.8247,0.00056853675,0.18732119,0.15080464,4.374957e-18,0.012824165,0.0064120824
6.41,7660.57,0.0005684363,0.18739976,0.15079132,2.761464e-17,0.012824165,0.0064120824
6.412,7667.3174,0.000568336,0.18747833,0.15077801,1.1295392e-17,0.012824165,0.0064120824
6.414,7674.0674,0.0005682358,0.1875569,0.15076472,7.5648795e-29,0.012824165,0.0064120824
6.416,7680.8213,0.00056813576,0.18763547,0.15075144,2.766011e-17,0.012824165,0.0064120824
6.418,7687.5776,0.0005680359,0.18771403,0.1507382,1.1332653e-18,0.012824165,0.0064120824
6.42,7694.3364,0.0005679361,0.18779257,0.15072496,1.9845203e-29,0.012824165,0.0064120824
6.422,7701.099,0.0005678365,0.18787111,0.15071175,6.416654e-31,0.012824165,0.0064120824
6.424,7707.8633,0.00056773704,0.18794966,0.15069854,1.311132e-29,0.012824165,0.0064120824
6.426,7714.631,0.00056763773,0.1880282,0.15068536,4.5013312e-30,0.012824165,0.0064120824
6.428,7721.402,0.00056753855,0.18810673,0.1506722,3.6898805e-30,0.012824165,0.0064120824
6.43,7728.175,0.0005674395,0.18818526,0.15065904,8.101498e-30,0.012824165,0.0064120824
6.432,7734.951,0.0005673406,0.18826377,0.15064591,3.5291764e-18,0.012824165,0.0064120824
6.434,7741.7295,0.0005672418,0.18834229,0.1506328,3.3829998e-30,0.012824165,0.0064120824
6.436,7748.511,0.0005671432,0.1884208,0.1506197,2.4254377e-18,0.012824165,0.0064120824
6.438,7755.2964,0.0005670447,0.1884993,0.15060663,4.8291687e-31,0.012824165,0.0064120824
6.44,7762.083,0.0005669464,0.1885778,0.15059356,3.8012972e-32,0.012824165,0.0064120824
6.442,7768.8735,0.00056684803,0.1886563,0.15058051,1.0016646e-30,0.012824165,0.0064120824
6.444,7775.6665,0.0005667499,0.18873478,0.15056746,4.293181e-30,0.012824165,0.0064120824
6.446,7782.4624,0.0005666518,0.18881327,0.15055443,1.098104e-29,0.012824165,0.0064120824
6.448,7789.2617,0.0005665539,0.18889175,0.15054142,3.1772676e-30,0.012824165,0.0064120824
6.45,7796.0625,0.0005664561,0.18897022,0.15052845,3.382472e-30,0.012824165,0.0064120824
6.452,7802.8667,0.0005663585,0.1890487,0.15051547,2.6808812e-29,0.012824165,0.0064120824
6.454,7809.675,0.00056626095,0.18912716,0.1505025,2.981249e-17,0.012824165,0.0064120824
6.456,7816.4844,0.0005661636,0.18920562,0.15048957,2.7585486e-29,0.012824165,0.0064120824
6.458,7823.2974,0.00056606636,0.18928407,0.15047665,1.8192014e-29,0.012824165,0.0064120824
6.46,7830.1123,0.00056596927,0.18936253,0.15046374,1.5829996e-29,0.012824165,0.0064120824
6.462,7836.9316,0.0005658723,0.18944097,0.15045086,9.5065294e-30,0.012824165,0.0064120824
6.464,7843.7524,0.0005657755,0.1895194,0.15043798,8.867305e-29,0.012824165,0.0064120824
6.466,7850.576,0.0005656788,0.18959785,0.15042512,6.366786e-30,0.012824165,0.0064120824
6.468,7857.4033,0.00056558225,0.18967627,0.15041229,1.4288543e-29,0.012824165,0.0064120824
6.47,7864.233,0.00056548585,0.1897547,0.15039946,1.7807802e-17,0.012824165,0.0064120824
6.472,7871.0654,0.0005653895,0.1898331,0.15038666,2.2325292e-17,0.012824165,0.0064120824
6.474,7877.9014,0.0005652934,0.18991151,0.15037388,2.833804e-17,0.012824165,0.0064120824
6.476,7884.7397,0.0005651974,0.18998992,0.1503611,2.0778752e-28,0.012824165,0.0064120824
6.478,7891.58,0.0005651015,0.19006833,0.15034835,1.12995995e-29,0.012824165,0.0064120824
6.48,7898.425,0.00056500576,0.19014673,0.15033561,1.5607585e-28,0.012824165,0.0064120824
6.482,7905.271,0.0005649101,0.19022512,0.15032288,1.1842822e-28,0.012824165,0.0064120824
6.484,7912.121,0.00056481466,0.1903035,0.15031019,8.923285e-18,0.012824165,0.0064120824
6.486,7918.9727,0.0005647193,0.19038188,0.1502975,1.8850597e-17,0.012824165,0.0064120824
6.488,7925.8276,0.0005646241,0.19046026,0.15028483,4.4738874e-17,0.012824165,0.0064120824
6.49,7932.686,0.00056452904,0.19053863,0.15027218,3.270951e-29,0.012824165,0.0064120824
6.492,7939.5464,0.00056443404,0.190617,0.15025954,4.6678795e-17,0.012824165,0.0064120824
6.494,7946.4106,0.0005643393,0.19069536,0.15024692,6.6110133e-29,0.012824165,0.0064120824
6.496,7953.277,0.0005642446,0.19077371,0.15023431,1.6358985e-28,0.012824165,0.0064120824
6.498,7960.146,0.00056415005,0.19085206,0.15022172,3.2177412e-17,0.012824165,0.0064120824
6.5,7967.0186,0.0005640556,0.19093041,0.15020914,8.8730606e-18,0.012824165,0.0064120824
6.502,7973.893,0.00056396134,0.19100875,0.1501966,1.0605122e-28,0.012824165,0.0064120824
6.504,7980.771,0.00056386716,0.19108708,0.15018405,7.9082824e-29,0.012824165,0.0064120824
6.506,7987.6514,0.00056377315,0.19116542,0.15017153,3.381438e-29,0.012824165,0.0064120824
6.508,7994.534,0.00056367926,0.19124374,0.15015903,1.3817392e-29,0.012824165,0.0064120824
6.51,8001.421,0.0005635855,0.19132206,0.15014654,3.4938683e-17,0.012824165,0.0064120824
6.512,8008.31,0.00056349183,0.19140038,0.15013407,1.8065778e-17,0.012824165,0.0064120824
6.514,8015.202,0.00056339835,0.19147868,0.15012161,1.0474027e-28,0.012824165,0.0064120824
6.516,8022.096,0.000563305,0.19155699,0.15010917,4.325935e-18,0.012824165,0.0064120824
6.518,8028.9937,0.00056321174,0.1916353,0.15009674,1.9578052e-17,0.012824165,0.0064120824
6.52,8035.894,0.00056311867,0.19171359,0.15008433,2.8768296e-29,0.012824165,0.0064120824
6.522,8042.7974,0.00056302565,0.19179188,0.15007195,3.910485e-29,0.012824165,0.0064120824
6.524,8049.703,0.0005629328,0.19187015,0.15005957,5.2376244e-30,0.012824165,0.0064120824
6.526,8056.6113,0.0005628401,0.19194844,0.15004721,1.3963805e-17,0.012824165,0.0064120824
6.528,8063.5234,0.00056274753,0.1920267,0.15003487,5.8776985e-18,0.012824165,0.0064120824
6.53,8070.438,0.00056265504,0.19210498,0.15002255,8.009194e-31,0.012824165,0.0064120824
6.532,8077.355,0.0005625627,0.19218324,0.15001024,9.4891825e-30,0.012824165,0.0064120824
6.534,8084.275,0.0005624705,0.1922615,0.14999795,2.781845e-19,0.012824165,0.0064120824
6.536,8091.198,0.00056237844,0.19233975,0.14998567,2.7095478e-30,0.012824165,0.0064120824
6.538,8098.123,0.0005622865,0.192418,0.1499734,1.6057717e-30,0.012824165,0.0064120824
6.54,8105.052,0.0005621947,0.19249624,0.14996116,4.0939365e-30,0.012824165,0.0064120824
6.542,8111.983,0.000562103,0.19257449,0.14994892,3.17241e-30,0.012824165,0.0064120824
6.544,8118.9175,0.00056201144,0.19265272,0.14993672,1.810008e-30,0.012824165,0.0064120824
6.546,8125.854,0.00056192,0.19273095,0.14992452,1.2878915e-30,0.012824165,0.0064120824
6.548,8132.794,0.0005618287,0.19280916,0.14991234,3.91379e-30,0.012824165,0.0064120824
6.55,8139.7363,0.0005617375,0.19288738,0.14990018,3.5487446e-18,0.012824165,0.0064120824
6.552,8146.6816,0.0005616465,0.1929656,0.14988802,2.1934288e-30,0.012824165,0.0064120824
6.554,8153.6304,0.00056155556,0.1930438,0.1498759,7.395235e-30,0.012824165,0.0064120824
6.556,8160.5806,0.00056146475,0.193122,0.14986378,6.250949e-18,0.012824165,0.0064120824
6.558,8167.5347,0.0005613741,0.1932002,0.14985168,4.9397088e-18,0.012824165,0.0064120824
6.56,8174.491,0.00056128355,0.19327839,0.1498396,5.9707126e-29,0.012824165,0.0064120824
6.562,8181.451,0.00056119316,0.19335657,0.14982753,2.1794363e-29,0.012824165,0.0064120824
6.564,8188.413,0.0005611029,0.19343476,0.14981547,2.7650482e-17,0.012824165,0.0064120824
6.566,8195.378,0.0005610127,0.19351293,0.14980343,7.3470406e-29,0.012824165,0.0064120824
6.568,8202.346,0.00056092266,0.1935911,0.14979142,5.369493e-17,0.012824165,0.0064120824
6.57,8209.316,0.00056083273,0.19366927,0.14977941,7.6450174e-29,0.012824165,0.0064120824
