Time,gENSAL.delta,gENSAL.PELEC,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.534,36.640793,0.4,2.1490906e-11,1.0,0.99199355,1.0,0.9959842
1.536,36.640793,0.4,2.1480265e-11,1.0,0.99199355,1.0,0.9959842
1.538,36.640793,0.4,2.1469623e-11,1.0,0.99199355,1.0,0.9959842
1.54,36.640793,0.4,2.1458982e-11,1.0,0.99199355,1.0,0.9959842
1.542,36.640793,0.4,2.1448341e-11,1.0,0.99199355,1.0,0.9959842
1.544,36.640793,0.4,2.1437699e-11,1.0,0.99199355,1.0,0.9959842
1.546,36.640793,0.4,2.1427058e-11,1.0,0.99199355,1.0,0.9959842
1.548,36.640793,0.4,2.1416416e-11,1.0,0.99199355,1.0,0.9959842
1.55,36.640793,0.4,2.1405775e-11,1.0,0.99199355,1.0,0.9959842
1.552,36.640793,0.4,2.1395134e-11,1.0,0.99199355,1.0,0.9959842
1.554,36.640793,0.4,2.1384491e-11,1.0,0.99199355,1.0,0.9959842
1.556,36.640793,0.4,2.137385e-11,1.0,0.99199355,1.0,0.9959842
1.558,36.640793,0.4,2.1363208e-11,1.0,0.99199355,1.0,0.9959842
1.56,36.640793,0.4,2.1352567e-11,1.0,0.99199355,1.0,0.9959842
1.562,36.640793,0.4,2.1341926e-11,1.0,0.99199355,1.0,0.9959842
1.564,36.640793,0.4,2.1331284e-11,1.0,0.99199355,1.0,0.9959842
1.566,36.640793,0.4,2.1320643e-11,1.0,0.99199355,1.0,0.9959842
1.568,36.640793,0.4,2.131e-11,1.0,0.99199355,1.0,0.9959842
1.57,36.640793,0.4,2.129936e-11,1.0,0.99199355,1.0,0.9959842
1.572,36.640793,0.4,2.1288719e-11,1.0,0.99199355,1.0,0.9959842
1.574,36.640793,0.4,2.1278077e-11,1.0,0.99199355,1.0,0.9959842
1.576,36.640793,0.4,2.1267436e-11,1.0,0.99199355,1.0,0.9959842
1.578,36.640793,0.4,2.1256793e-11,1.0,0.99199355,1.0,0.9959842
1.58,36.640793,0.4,2.1246152e-11,1.0,0.99199355,1.0,0.9959842
1.582,36.640793,0.4,2.1235512e-11,1.0,0.99199355,1.0,0.9959842
1.584,36.640793,0.4,2.1224869e-11,1.0,0.99199355,1.0,0.9959842
1.586,36.640793,0.4,2.1214228e-11,1.0,0.99199355,1.0,0.9959842
1.588,36.640793,0.4,2.1203586e-11,1.0,0.99199355,1.0,0.9959842
1.59,36.640793,0.4,2.1192945e-11,1.0,0.99199355,1.0,0.9959842
1.592,36.640793,0.4,2.1182304e-11,1.0,0.99199355,1.0,0.9959842
1.594,36.640793,0.4,2.1171662e-11,1.0,0.99199355,1.0,0.9959842
1.596,36.640793,0.4,2.116102e-11,1.0,0.99199355,1.0,0.9959842
1.598,36.640793,0.4,2.1150378e-11,1.0,0.99199355,1.0,0.9959842
1.6,36.640793,0.4,2.1139738e-11,1.0,0.99199355,1.0,0.9959842
1.602,36.640793,0.4,2.1129097e-11,1.0,0.99199355,1.0,0.9959842
1.604,36.640793,0.4,2.1118454e-11,1.0,0.99199355,1.0,0.9959842
1.606,36.640793,0.4,2.1107813e-11,1.0,0.99199355,1.0,0.9959842
1.608,36.640793,0.4,2.1097171e-11,1.0,0.99199355,1.0,0.9959842
1.61,36.640793,0.4,2.108653e-11,1.0,0.99199355,1.0,0.9959842
1.612,36.640793,0.4,2.1075888e-11,1.0,0.99199355,1.0,0.9959842
1.614,36.640793,0.4,2.1065247e-11,1.0,0.99199355,1.0,0.9959842
1.616,36.640793,0.4,2.1054606e-11,1.0,0.99199355,1.0,0.9959842
1.618,36.640793,0.4,2.1043963e-11,1.0,0.99199355,1.0,0.9959842
1.62,36.640793,0.4,2.1033323e-11,1.0,0.99199355,1.0,0.9959842
1.622,36.640793,0.4,2.102268e-11,1.0,0.99199355,1.0,0.9959842
1.624,36.640793,0.4,2.101204e-11,1.0,0.99199355,1.0,0.9959842
1.626,36.640793,0.4,2.1001399e-11,1.0,0.99199355,1.0,0.9959842
1.628,36.640793,0.4,2.0990756e-11,1.0,0.99199355,1.0,0.9959842
1.63,36.640793,0.4,2.0980115e-11,1.0,0.99199355,1.0,0.9959842
1.632,36.640793,0.4,2.0969473e-11,1.0,0.99199355,1.0,0.9959842
1.634,36.640793,0.4,2.0958832e-11,1.0,0.99199355,1.0,0.9959842
1.636,36.640793,0.4,2.0948191e-11,1.0,0.99199355,1.0,0.9959842
1.638,36.640793,0.4,2.0937549e-11,1.0,0.99199355,1.0,0.9959842
1.64,36.640793,0.4,2.0926908e-11,1.0,0.99199355,1.0,0.9959842
1.642,36.640793,0.4,2.0916265e-11,1.0,0.99199355,1.0,0.9959842
1.644,36.640793,0.4,2.0905624e-11,1.0,0.99199355,1.0,0.9959842
1.646,36.640793,0.4,2.0894984e-11,1.0,0.99199355,1.0,0.9959842
1.648,36.640793,0.4,2.0884341e-11,1.0,0.99199355,1.0,0.9959842
1.65,36.640793,0.4,2.08737e-11,1.0,0.99199355,1.0,0.9959842
1.652,36.640793,0.4,2.0863058e-11,1.0,0.99199355,1.0,0.9959842
1.654,36.640793,0.4,2.0852417e-11,1.0,0.99199355,1.0,0.9959842
1.656,36.640793,0.4,2.0841776e-11,1.0,0.99199355,1.0,0.9959842
1.658,36.640793,0.4,2.0831134e-11,1.0,0.99199355,1.0,0.9959842
1.66,36.640793,0.4,2.0820493e-11,1.0,0.99199355,1.0,0.9959842
1.662,36.640793,0.4,2.080985e-11,1.0,0.99199355,1.0,0.9959842
1.664,36.640793,0.4,2.079921e-11,1.0,0.99199355,1.0,0.9959842
1.666,36.640793,0.4,2.0788569e-11,1.0,0.99199355,1.0,0.9959842
1.668,36.640793,0.4,2.0777926e-11,1.0,0.99199355,1.0,0.9959842
1.67,36.640793,0.4,2.0767285e-11,1.0,0.99199355,1.0,0.9959842
1.672,36.640793,0.4,2.0756643e-11,1.0,0.99199355,1.0,0.9959842
1.674,36.640793,0.4,2.0746002e-11,1.0,0.99199355,1.0,0.9959842
1.676,36.640793,0.4,2.0735361e-11,1.0,0.99199355,1.0,0.9959842
1.678,36.640793,0.4,2.0724719e-11,1.0,0.99199355,1.0,0.9959842
1.68,36.640793,0.4,2.0714078e-11,1.0,0.99199355,1.0,0.9959842
1.682,36.640793,0.4,2.0703435e-11,1.0,0.99199355,1.0,0.9959842
1.684,36.640793,0.4,2.0692795e-11,1.0,0.99199355,1.0,0.9959842
1.686,36.640793,0.4,2.0682152e-11,1.0,0.99199355,1.0,0.9959842
1.688,36.640793,0.4,2.0671511e-11,1.0,0.99199355,1.0,0.9959842
1.69,36.640793,0.4,2.066087e-11,1.0,0.99199355,1.0,0.9959842
1.692,36.640793,0.4,2.0650228e-11,1.0,0.99199355,1.0,0.9959842
1.694,36.640793,0.4,2.0639587e-11,1.0,0.99199355,1.0,0.9959842
1.696,36.640793,0.4,2.0628945e-11,1.0,0.99199355,1.0,0.9959842
1.698,36.640793,0.4,2.0618304e-11,1.0,0.99199355,1.0,0.9959842
1.7,36.640793,0.4,2.0607663e-11,1.0,0.99199355,1.0,0.9959842
1.702,36.640793,0.4,2.059702e-11,1.0,0.99199355,1.0,0.9959842
1.704,36.640793,0.4,2.058638e-11,1.0,0.99199355,1.0,0.9959842
1.706,36.640793,0.4,2.0575737e-11,1.0,0.99199355,1.0,0.9959842
1.708,36.640793,0.4,2.0565097e-11,1.0,0.99199355,1.0,0.9959842
1.71,36.640793,0.4,2.0554456e-11,1.0,0.99199355,1.0,0.9959842
1.712,36.640793,0.4,2.0543813e-11,1.0,0.99199355,1.0,0.9959842
1.714,36.640793,0.4,2.0533172e-11,1.0,0.99199355,1.0,0.9959842
1.716,36.640793,0.4,2.052253e-11,1.0,0.99199355,1.0,0.9959842
1.718,36.640793,0.4,2.0511889e-11,1.0,0.99199355,1.0,0.9959842
1.72,36.640793,0.4,2.0501248e-11,1.0,0.99199355,1.0,0.9959842
1.722,36.640793,0.4,2.0490606e-11,1.0,0.99199355,1.0,0.9959842
1.724,36.640793,0.4,2.0479965e-11,1.0,0.99199355,1.0,0.9959842
1.726,36.640793,0.4,2.0469322e-11,1.0,0.99199355,1.0,0.9959842
1.728,36.640793,0.4,2.0458682e-11,1.0,0.99199355,1.0,0.9959842
1.73,36.640793,0.4,2.044804e-11,1.0,0.99199355,1.0,0.9959842
1.732,36.640793,0.4,2.0437398e-11,1.0,0.99199355,1.0,0.9959842
1.734,36.640793,0.4,2.0426758e-11,1.0,0.99199355,1.0,0.9959842
1.736,36.640793,0.4,2.0416115e-11,1.0,0.99199355,1.0,0.9959842
1.738,36.640793,0.4,2.0405474e-11,1.0,0.99199355,1.0,0.9959842
1.74,36.640793,0.4,2.0394833e-11,1.0,0.99199355,1.0,0.9959842
1.742,36.640793,0.4,2.038419e-11,1.0,0.99199355,1.0,0.9959842
1.744,36.640793,0.4,2.037355e-11,1.0,0.99199355,1.0,0.9959842
1.746,36.640793,0.4,2.0362908e-11,1.0,0.99199355,1.0,0.9959842
1.748,36.640793,0.4,2.0352267e-11,1.0,0.99199355,1.0,0.9959842
1.75,36.640793,0.4,2.0341626e-11,1.0,0.99199355,1.0,0.9959842
1.752,36.640793,0.4,2.0330983e-11,1.0,0.99199355,1.0,0.9959842
1.754,36.640793,0.4,2.0320343e-11,1.0,0.99199355,1.0,0.9959842
1.756,36.640793,0.4,2.03097e-11,1.0,0.99199355,1.0,0.9959842
1.758,36.640793,0.4,2.029906e-11,1.0,0.99199355,1.0,0.9959842
1.76,36.640793,0.4,2.0288419e-11,1.0,0.99199355,1.0,0.9959842
1.762,36.640793,0.4,2.0277776e-11,1.0,0.99199355,1.0,0.9959842
1.764,36.640793,0.4,2.0267135e-11,1.0,0.99199355,1.0,0.9959842
1.766,36.640793,0.4,2.0256493e-11,1.0,0.99199355,1.0,0.9959842
1.768,36.640793,0.4,2.0245852e-11,1.0,0.99199355,1.0,0.9959842
1.77,36.640793,0.4,2.023521e-11,1.0,0.99199355,1.0,0.9959842
1.772,36.640793,0.4,2.0224569e-11,1.0,0.99199355,1.0,0.9959842
1.774,36.640793,0.4,2.0213928e-11,1.0,0.99199355,1.0,0.9959842
1.776,36.640793,0.4,2.0203285e-11,1.0,0.99199355,1.0,0.9959842
1.778,36.640793,0.4,2.0192644e-11,1.0,0.99199355,1.0,0.9959842
1.78,36.640793,0.4,2.0182002e-11,1.0,0.99199355,1.0,0.9959842
1.782,36.640793,0.4,2.0171361e-11,1.0,0.99199355,1.0,0.9959842
1.784,36.640793,0.4,2.016072e-11,1.0,0.99199355,1.0,0.9959842
1.786,36.640793,0.4,2.0150078e-11,1.0,0.99199355,1.0,0.9959842
1.788,36.640793,0.4,2.0139437e-11,1.0,0.99199355,1.0,0.9959842
1.79,36.640793,0.4,2.0128794e-11,1.0,0.99199355,1.0,0.9959842
1.792,36.640793,0.4,2.0118154e-11,1.0,0.99199355,1.0,0.9959842
1.794,36.640793,0.4,2.0107513e-11,1.0,0.99199355,1.0,0.9959842
1.796,36.640793,0.4,2.009687e-11,1.0,0.99199355,1.0,0.9959842
1.798,36.640793,0.4,2.008623e-11,1.0,0.99199355,1.0,0.9959842
1.8,36.640793,0.4,2.0075587e-11,1.0,0.99199355,1.0,0.9959842
1.802,36.640793,0.4,2.0064946e-11,1.0,0.99199355,1.0,0.9959842
1.804,36.640793,0.4,2.0054305e-11,1.0,0.99199355,1.0,0.9959842
1.806,36.640793,0.4,2.0043663e-11,1.0,0.99199355,1.0,0.9959842
1.808,36.640793,0.4,2.0033022e-11,1.0,0.99199355,1.0,0.9959842
1.81,36.640793,0.4,2.002238e-11,1.0,0.99199355,1.0,0.9959842
1.812,36.640793,0.4,2.0011739e-11,1.0,0.99199355,1.0,0.9959842
1.814,36.640793,0.4,2.0001098e-11,1.0,0.99199355,1.0,0.9959842
1.816,36.640793,0.4,1.9990455e-11,1.0,0.99199355,1.0,0.9959842
1.818,36.640793,0.4,1.9979815e-11,1.0,0.99199355,1.0,0.9959842
1.82,36.640793,0.4,1.9969172e-11,1.0,0.99199355,1.0,0.9959842
1.822,36.640793,0.4,1.9958531e-11,1.0,0.99199355,1.0,0.9959842
1.824,36.640793,0.4,1.994789e-11,1.0,0.99199355,1.0,0.9959842
1.826,36.640793,0.4,1.9937248e-11,1.0,0.99199355,1.0,0.9959842
1.828,36.640793,0.4,1.9926607e-11,1.0,0.99199355,1.0,0.9959842
1.83,36.640793,0.4,1.9915965e-11,1.0,0.99199355,1.0,0.9959842
1.832,36.640793,0.4,1.9905324e-11,1.0,0.99199355,1.0,0.9959842
1.834,36.640793,0.4,1.9894683e-11,1.0,0.99199355,1.0,0.9959842
1.836,36.640793,0.4,1.988404e-11,1.0,0.99199355,1.0,0.9959842
1.838,36.640793,0.4,1.98734e-11,1.0,0.99199355,1.0,0.9959842
1.84,36.640793,0.4,1.9862757e-11,1.0,0.99199355,1.0,0.9959842
1.842,36.640793,0.4,1.9852116e-11,1.0,0.99199355,1.0,0.9959842
1.844,36.640793,0.4,1.9841476e-11,1.0,0.99199355,1.0,0.9959842
1.846,36.640793,0.4,1.9830833e-11,1.0,0.99199355,1.0,0.9959842
1.848,36.640793,0.4,1.9820192e-11,1.0,0.99199355,1.0,0.9959842
1.85,36.640793,0.4,1.980955e-11,1.0,0.99199355,1.0,0.9959842
1.852,36.640793,0.4,1.9798909e-11,1.0,0.99199355,1.0,0.9959842
1.854,36.640793,0.4,1.9788267e-11,1.0,0.99199355,1.0,0.9959842
1.856,36.640793,0.4,1.9777626e-11,1.0,0.99199355,1.0,0.9959842
1.858,36.640793,0.4,1.9766985e-11,1.0,0.99199355,1.0,0.9959842
1.86,36.640793,0.4,1.9756342e-11,1.0,0.99199355,1.0,0.9959842
1.862,36.640793,0.4,1.9745702e-11,1.0,0.99199355,1.0,0.9959842
1.864,36.640793,0.4,1.9735059e-11,1.0,0.99199355,1.0,0.9959842
1.866,36.640793,0.4,1.9724418e-11,1.0,0.99199355,1.0,0.9959842
1.868,36.640793,0.4,1.9713777e-11,1.0,0.99199355,1.0,0.9959842
1.87,36.640793,0.4,1.9703135e-11,1.0,0.99199355,1.0,0.9959842
1.872,36.640793,0.4,1.9692494e-11,1.0,0.99199355,1.0,0.9959842
1.874,36.640793,0.4,1.9681852e-11,1.0,0.99199355,1.0,0.9959842
1.876,36.640793,0.4,1.967121e-11,1.0,0.99199355,1.0,0.9959842
1.878,36.640793,0.4,1.966057e-11,1.0,0.99199355,1.0,0.9959842
1.88,36.640793,0.4,1.9649928e-11,1.0,0.99199355,1.0,0.9959842
1.882,36.640793,0.4,1.9639287e-11,1.0,0.99199355,1.0,0.9959842
1.884,36.640793,0.4,1.9628644e-11,1.0,0.99199355,1.0,0.9959842
1.886,36.640793,0.4,1.9618003e-11,1.0,0.99199355,1.0,0.9959842
1.888,36.640793,0.4,1.9607363e-11,1.0,0.99199355,1.0,0.9959842
1.89,36.640793,0.4,1.959672e-11,1.0,0.99199355,1.0,0.9959842
1.892,36.640793,0.4,1.958608e-11,1.0,0.99199355,1.0,0.9959842
1.894,36.640793,0.4,1.9575437e-11,1.0,0.99199355,1.0,0.9959842
1.896,36.640793,0.4,1.9564796e-11,1.0,0.99199355,1.0,0.9959842
1.898,36.640793,0.4,1.9554155e-11,1.0,0.99199355,1.0,0.9959842
1.9,36.640793,0.4,1.9543513e-11,1.0,0.99199355,1.0,0.9959842
1.902,36.640793,0.4,1.9532872e-11,1.0,0.99199355,1.0,0.9959842
1.904,36.640793,0.4,1.952223e-11,1.0,0.99199355,1.0,0.9959842
1.906,36.640793,0.4,1.9511589e-11,1.0,0.99199355,1.0,0.9959842
1.908,36.640793,0.4,1.9500948e-11,1.0,0.99199355,1.0,0.9959842
1.91,36.640793,0.4,1.9490305e-11,1.0,0.99199355,1.0,0.9959842
1.912,36.640793,0.4,1.9479664e-11,1.0,0.99199355,1.0,0.9959842
1.914,36.640793,0.4,1.9469022e-11,1.0,0.99199355,1.0,0.9959842
1.916,36.640793,0.4,1.9458381e-11,1.0,0.99199355,1.0,0.9959842
1.918,36.640793,0.4,1.944774e-11,1.0,0.99199355,1.0,0.9959842
1.92,36.640793,0.4,1.9437098e-11,1.0,0.99199355,1.0,0.9959842
1.922,36.640793,0.4,1.9426457e-11,1.0,0.99199355,1.0,0.9959842
1.924,36.640793,0.4,1.9415814e-11,1.0,0.99199355,1.0,0.9959842
1.926,36.640793,0.4,1.9405174e-11,1.0,0.99199355,1.0,0.9959842
1.928,36.640793,0.4,1.9394533e-11,1.0,0.99199355,1.0,0.9959842
1.93,36.640793,0.4,1.938389e-11,1.0,0.99199355,1.0,0.9959842
1.932,36.640793,0.4,1.937325e-11,1.0,0.99199355,1.0,0.9959842
1.934,36.640793,0.4,1.9362607e-11,1.0,0.99199355,1.0,0.9959842
1.936,36.640793,0.4,1.9351966e-11,1.0,0.99199355,1.0,0.9959842
1.938,36.640793,0.4,1.9341324e-11,1.0,0.99199355,1.0,0.9959842
1.94,36.640793,0.4,1.9330683e-11,1.0,0.99199355,1.0,0.9959842
1.942,36.640793,0.4,1.9320042e-11,1.0,0.99199355,1.0,0.9959842
1.944,36.640793,0.4,1.93094e-11,1.0,0.99199355,1.0,0.9959842
1.946,36.640793,0.4,1.9298759e-11,1.0,0.99199355,1.0,0.9959842
1.948,36.640793,0.4,1.9288116e-11,1.0,0.99199355,1.0,0.9959842
1.95,36.640793,0.4,1.9277475e-11,1.0,0.99199355,1.0,0.9959842
1.952,36.640793,0.4,1.9266835e-11,1.0,0.99199355,1.0,0.9959842
1.954,36.640793,0.4,1.9256192e-11,1.0,0.99199355,1.0,0.9959842
1.956,36.640793,0.4,1.9245551e-11,1.0,0.99199355,1.0,0.9959842
1.958,36.640793,0.4,1.9234909e-11,1.0,0.99199355,1.0,0.9959842
1.96,36.640793,0.4,1.9224268e-11,1.0,0.99199355,1.0,0.9959842
1.962,36.640793,0.4,1.9213627e-11,1.0,0.99199355,1.0,0.9959842
1.964,36.640793,0.4,1.9202985e-11,1.0,0.99199355,1.0,0.9959842
1.966,36.640793,0.4,1.9192344e-11,1.0,0.99199355,1.0,0.9959842
1.968,36.640793,0.4,1.9181701e-11,1.0,0.99199355,1.0,0.9959842
1.97,36.640793,0.4,1.917106e-11,1.0,0.99199355,1.0,0.9959842
1.972,36.640793,0.4,1.916042e-11,1.0,0.99199355,1.0,0.9959842
1.974,36.640793,0.4,1.9149777e-11,1.0,0.99199355,1.0,0.9959842
1.976,36.640793,0.4,1.9139136e-11,1.0,0.99199355,1.0,0.9959842
1.978,36.640793,0.4,1.9128494e-11,1.0,0.99199355,1.0,0.9959842
1.98,36.640793,0.4,1.9117853e-11,1.0,0.99199355,1.0,0.9959842
1.982,36.640793,0.4,1.9107212e-11,1.0,0.99199355,1.0,0.9959842
1.984,36.640793,0.4,1.909657e-11,1.0,0.99199355,1.0,0.9959842
1.986,36.640793,0.4,1.9085929e-11,1.0,0.99199355,1.0,0.9959842
1.988,36.640793,0.4,1.9075286e-11,1.0,0.99199355,1.0,0.9959842
1.99,36.640793,0.4,1.9064646e-11,1.0,0.99199355,1.0,0.9959842
1.992,36.640793,0.4,1.9054005e-11,1.0,0.99199355,1.0,0.9959842
1.994,36.640793,0.4,1.9043362e-11,1.0,0.99199355,1.0,0.9959842
1.996,36.640793,0.4,1.9032722e-11,1.0,0.99199355,1.0,0.9959842
1.998,36.640793,0.4,1.9022079e-11,1.0,0.99199355,1.0,0.9959842
2.0,36.640793,0.4,1.9011438e-11,1.0,0.99199355,1.0,0.9959842
2.0,36.640793,0.091320686,1.9011438e-11,0.6215157,0.23095076,0.3117892,1.0000001e-10
2.002,36.642086,0.09381337,7.182416e-05,0.6066857,0.22686969,0.31077245,1e-10
2.004,36.645954,0.096087344,0.00014309523,0.59336245,0.2231656,0.30983612,1e-10
2.006,36.652374,0.09814934,0.00021385726,0.5813742,0.21979867,0.3089734,1e-10
2.008,36.661335,0.10000898,0.0002841552,0.57056344,0.21673222,0.30817777,1e-10
2.01,36.672817,0.10167824,0.00035403404,0.56078696,0.2139327,0.30744308,1e-10
2.012,36.68681,0.10316591,0.00042353122,0.55192655,0.21137284,0.30676442,1e-10
2.014,36.703304,0.1044848,0.00049268716,0.5438706,0.2090263,0.30613676,1e-10
2.016,36.722282,0.10564834,0.000561541,0.53652054,0.20686941,0.3055553,1e-10
2.018,36.743732,0.10667244,0.0006301326,0.5297861,0.20487995,0.30501544,1e-10
2.02,36.767654,0.107567266,0.00069849123,0.5235979,0.20304124,0.3045137,1e-10
2.022,36.79403,0.10834644,0.0007666495,0.5178895,0.20133655,0.30404642,1e-10
2.024,36.822853,0.1090194,0.00083463185,0.51260877,0.199753,0.3036108,1e-10
2.026,36.854122,0.10959641,0.00090246304,0.5077084,0.19827856,0.30320412,1e-10
2.028,36.887833,0.11008658,0.00097016414,0.50314796,0.19690287,0.30282396,1e-10
2.03,36.923977,0.11049799,0.0010377541,0.49889296,0.19561696,0.30246824,1e-10
2.032,36.96255,0.110839784,0.0011052522,0.49491125,0.19441214,0.30213478,1e-10
2.034,37.003555,0.111117974,0.0011726718,0.49117783,0.19328183,0.301822,1e-10
2.036,37.046986,0.111339964,0.001240028,0.48766848,0.19221932,0.3015282,1e-10
2.038,37.092834,0.111511946,0.0013073325,0.48436287,0.1912189,0.3012518,1e-10
2.04,37.14111,0.11163971,0.0013745964,0.48124292,0.19027543,0.30099154,1e-10
2.042,37.191803,0.11172923,0.0014418303,0.47829208,0.18938401,0.30074602,1e-10
2.044,37.24492,0.11178521,0.0015090426,0.47549644,0.18854056,0.30051416,1e-10
2.046,37.300453,0.11181203,0.0015762402,0.47284365,0.18774137,0.3002949,1e-10
2.048,37.358402,0.11181357,0.0016434293,0.47032276,0.18698312,0.30008733,1e-10
2.05,37.418774,0.11179318,0.0017106152,0.4679241,0.18626288,0.29989058,1e-10
2.052,37.481564,0.11175344,0.0017778013,0.46563947,0.18557817,0.29970396,1e-10
2.054,37.546772,0.111696355,0.0018449897,0.46346173,0.18492685,0.2995269,1e-10
2.056,37.6144,0.11162678,0.0019121877,0.46138173,0.18430574,0.2993584,1e-10
2.058,37.684444,0.11154698,0.0019793974,0.45939314,0.18371281,0.29919785,1e-10
2.06,37.756912,0.111458145,0.0020466193,0.45749086,0.18314652,0.29904485,1e-10
2.062,37.8318,0.11136191,0.0021138545,0.45566985,0.18260524,0.29889888,1e-10
2.064,37.909107,0.11126196,0.0021811079,0.45392343,0.18208656,0.2987592,1e-10
2.066,37.98884,0.11115879,0.0022483782,0.45224804,0.18158941,0.29862547,1e-10
2.068,38.07099,0.11105365,0.0023156656,0.4506397,0.18111247,0.29849732,1e-10
2.07,38.155563,0.110948,0.0023829709,0.44909438,0.18065438,0.29837435,1e-10
2.072,38.242565,0.1108436,0.002450295,0.4476079,0.18021365,0.2982561,1e-10
2.074,38.331985,0.110740945,0.0025176369,0.44617748,0.17978938,0.2981423,1e-10
2.076,38.423836,0.11064075,0.0025849957,0.44480017,0.17938066,0.29803267,1e-10
2.078,38.518105,0.11054419,0.0026523713,0.44347268,0.1789863,0.29792684,1e-10
2.08,38.614803,0.11045192,0.002719763,0.44219247,0.17860542,0.29782456,1e-10
2.082,38.71393,0.11036426,0.0027871693,0.4409572,0.17823732,0.29772562,1e-10
2.084,38.81548,0.11028153,0.0028545887,0.4397647,0.1778813,0.2976298,1e-10
2.086,38.919456,0.11020477,0.002922021,0.43861225,0.17753634,0.29753682,1e-10
2.088,39.025864,0.11013394,0.0029894644,0.43749815,0.17720194,0.29744652,1e-10
2.09,39.1347,0.110069215,0.0030569169,0.4364206,0.17687754,0.29735872,1e-10
2.092,39.245964,0.110010825,0.0031243772,0.43537775,0.17656255,0.29727328,1e-10
2.094,39.359657,0.10995916,0.003191844,0.43436775,0.17625631,0.29719,1e-10
2.096,39.475777,0.10991423,0.0032593154,0.43338907,0.17595838,0.29710874,1e-10
2.098,39.594322,0.10987612,0.00332679,0.43244025,0.17566827,0.29702938,1e-10
2.1,39.7153,0.10984491,0.0033942657,0.43151987,0.17538552,0.29695174,1e-10
2.102,39.83871,0.10982068,0.003461741,0.43062648,0.1751097,0.29687575,1e-10
2.104,39.96455,0.10980348,0.0035292145,0.42975885,0.17484039,0.29680127,1e-10
2.106,40.09282,0.109793395,0.0035966844,0.42891568,0.17457718,0.2967282,1e-10
2.108,40.223515,0.109790176,0.0036641487,0.42809594,0.17431977,0.29665643,1e-10
2.11,40.356636,0.10979403,0.003731606,0.42729837,0.17406777,0.29658586,1e-10
2.112,40.49219,0.10980501,0.0037990555,0.4265218,0.17382075,0.29651636,1e-10
2.114,40.630173,0.109823205,0.003866495,0.42576513,0.17357837,0.2964478,1e-10
2.116,40.77058,0.10984871,0.003933924,0.42502725,0.17334023,0.29638016,1e-10
2.118,40.913418,0.109881684,0.004001341,0.42430705,0.17310596,0.29631323,1e-10
2.12,41.058678,0.109921634,0.0040687434,0.42360398,0.17287548,0.29624704,1e-10
2.122,41.206367,0.109967746,0.004136128,0.42291793,0.17264888,0.29618162,1e-10
2.124,41.356483,0.11002064,0.004203495,0.4222474,0.17242557,0.29611683,1e-10
2.126,41.509026,0.11008026,0.004270843,0.42159167,0.1722053,0.29605258,1e-10
2.128,41.663986,0.11014655,0.004338171,0.42094988,0.17198783,0.29598877,1e-10
2.13,41.821373,0.11021947,0.004405477,0.4203213,0.17177291,0.29592535,1e-10
2.132,41.981182,0.110298984,0.0044727596,0.41970518,0.17156029,0.29586223,1e-10
2.134,42.143414,0.11038451,0.004540017,0.41910124,0.17134999,0.2957995,1e-10
2.136,42.308064,0.11047603,0.0046072477,0.41850886,0.1711418,0.295737,1e-10
2.138,42.475132,0.110573485,0.00467445,0.41792744,0.17093551,0.29567474,1e-10
2.14,42.644623,0.11067671,0.004741623,0.41735652,0.17073102,0.2956127,1e-10
2.142,42.816532,0.110785544,0.0048087654,0.41679564,0.17052819,0.2955508,1e-10
2.144,42.990852,0.11089979,0.0048758755,0.41624445,0.17032693,0.29548904,1e-10
2.146,43.16759,0.1110193,0.0049429517,0.4157025,0.17012711,0.2954274,1e-10
2.148,43.346745,0.11114405,0.0050099934,0.41516897,0.16992848,0.29536578,1e-10
2.15,43.528313,0.11127374,0.005076999,0.41464388,0.16973105,0.2953042,1e-10
2.15,43.528313,0.6960988,0.005076999,0.7135341,0.80936813,0.8770547,0.84303594
2.152,43.70987,0.67433476,0.0050099166,0.7263117,0.8186428,0.88346785,0.8509144
2.154,43.889126,0.6547011,0.004947575,0.7388527,0.82749844,0.8895585,0.85841525
2.156,44.066235,0.6370267,0.004889562,0.75107163,0.8359333,0.8953336,0.86554235
2.158,44.24132,0.6211486,0.004835472,0.7629086,0.84395206,0.90080285,0.87230396
2.16,44.414524,0.606912,0.004784911,0.7743241,0.85156417,0.905978,0.8787118
2.162,44.58594,0.5941891,0.0047375634,0.7852869,0.8587775,0.9108685,0.8847751
2.164,44.755688,0.5828497,0.004693092,0.79578304,0.8656058,0.9154871,0.8905076
2.166,44.923862,0.5727711,0.0046511735,0.8058093,0.8720652,0.9198475,0.89592475
2.168,45.09057,0.5638333,0.0046114796,0.8153729,0.8781752,0.9239649,0.9010443
2.17,45.255875,0.5559424,0.0045737717,0.82447815,0.88395005,0.92785084,0.90587944
2.172,45.41986,0.54900056,0.0045377826,0.8331391,0.88940835,0.93151915,0.91044647
2.174,45.58258,0.54292923,0.0045033125,0.8413667,0.8945645,0.9349806,0.9147583
2.176,45.744087,0.53765196,0.00447016,0.84917617,0.89943427,0.9382468,0.9188287
2.178,45.904427,0.5331006,0.00443815,0.8565827,0.9040323,0.9413282,0.9226704
2.18,46.063625,0.5292139,0.004407126,0.8636019,0.90837246,0.94423485,0.92629534
