Time,gENSAE.delta,gENSAE.PELEC,gENSAE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
7.656,216.64359,0.00049849506,0.23544124,0.14121014,2.811786e-17,0.012824165,0.0064120824
7.658,216.79153,0.00049845525,0.23551676,0.14120449,7.391565e-29,0.012824165,0.0064120824
7.66,216.93954,0.0004984155,0.23559229,0.14119886,3.2958323e-17,0.012824165,0.0064120824
7.662,217.0876,0.0004983758,0.23566781,0.14119324,8.5623765e-18,0.012824165,0.0064120824
7.664,217.2357,0.00049833616,0.23574331,0.14118762,3.7336674e-29,0.012824165,0.0064120824
7.666,217.38385,0.0004982966,0.23581882,0.141182,1.8643043e-28,0.012824165,0.0064120824
7.668,217.53204,0.000498257,0.23589432,0.14117642,1.2598006e-28,0.012824165,0.0064120824
7.67,217.6803,0.00049821753,0.23596983,0.14117081,1.704682e-17,0.012824165,0.0064120824
7.672,217.82858,0.00049817807,0.23604533,0.14116523,1.0747406e-17,0.012824165,0.0064120824
7.674,217.97693,0.0004981387,0.23612082,0.14115965,5.453571e-29,0.012824165,0.0064120824
7.676,218.1253,0.00049809937,0.2361963,0.14115408,2.790064e-17,0.012824165,0.0064120824
7.678,218.27374,0.0004980601,0.23627178,0.14114851,3.5941244e-29,0.012824165,0.0064120824
7.68,218.42223,0.0004980209,0.23634726,0.14114295,2.5926868e-17,0.012824165,0.0064120824
7.682,218.57076,0.00049798173,0.23642273,0.1411374,2.0176313e-29,0.012824165,0.0064120824
7.684,218.71933,0.0004979426,0.23649819,0.14113186,1.3613827e-17,0.012824165,0.0064120824
7.686,218.86795,0.0004979035,0.23657365,0.14112632,6.0330094e-30,0.012824165,0.0064120824
7.688,219.01662,0.0004978645,0.23664911,0.14112079,6.9963245e-29,0.012824165,0.0064120824
7.69,219.16534,0.00049782556,0.23672457,0.14111528,7.3825493e-28,0.012824165,0.0064120824
7.692,219.3141,0.0004977867,0.23680001,0.14110976,3.120654e-17,0.012824165,0.0064120824
7.694,219.46292,0.0004977478,0.23687546,0.14110425,3.9461194e-29,0.012824165,0.0064120824
7.696,219.61177,0.00049770897,0.2369509,0.14109875,3.1536173e-29,0.012824165,0.0064120824
7.698,219.76068,0.00049767026,0.23702633,0.14109325,2.2462416e-29,0.012824165,0.0064120824
7.7,219.90964,0.00049763155,0.23710176,0.14108777,5.457951e-29,0.012824165,0.0064120824
7.702,220.05864,0.0004975929,0.2371772,0.14108229,6.681294e-29,0.012824165,0.0064120824
7.704,220.20769,0.0004975543,0.23725262,0.14107682,1.3499876e-17,0.012824165,0.0064120824
7.706,220.35678,0.0004975158,0.23732804,0.14107135,2.3937003e-30,0.012824165,0.0064120824
7.708,220.50594,0.00049747725,0.23740344,0.1410659,1.3549277e-17,0.012824165,0.0064120824
7.71,220.65512,0.0004974388,0.23747885,0.14106044,3.905667e-30,0.012824165,0.0064120824
7.712,220.80437,0.0004974004,0.23755425,0.141055,8.0193105e-30,0.012824165,0.0064120824
7.714,220.95364,0.0004973621,0.23762965,0.14104956,2.1342337e-18,0.012824165,0.0064120824
7.716,221.10298,0.0004973238,0.23770505,0.14104414,2.8700714e-30,0.012824165,0.0064120824
7.718,221.25237,0.00049728557,0.23778044,0.14103872,2.9118124e-31,0.012824165,0.0064120824
7.72,221.4018,0.0004972474,0.23785582,0.1410333,2.0522246e-18,0.012824165,0.0064120824
7.722,221.55127,0.00049720926,0.2379312,0.1410279,3.5471995e-31,0.012824165,0.0064120824
7.724,221.70079,0.0004971712,0.23800658,0.14102249,6.2335413e-18,0.012824165,0.0064120824
7.726,221.85037,0.0004971331,0.23808195,0.1410171,3.5724684e-31,0.012824165,0.0064120824
7.728,221.99998,0.00049709517,0.23815732,0.14101171,2.5631336e-30,0.012824165,0.0064120824
7.73,222.14964,0.0004970572,0.23823267,0.14100634,6.9329705e-18,0.012824165,0.0064120824
7.732,222.29936,0.0004970193,0.23830803,0.14100096,1.0717844e-17,0.012824165,0.0064120824
7.734,222.44913,0.0004969815,0.23838338,0.14099559,2.18743e-29,0.012824165,0.0064120824
7.736,222.59892,0.0004969437,0.23845874,0.14099024,1.5870865e-29,0.012824165,0.0064120824
7.738,222.74878,0.000496906,0.23853408,0.14098488,1.5188339e-30,0.012824165,0.0064120824
7.74,222.89868,0.00049686834,0.23860942,0.14097954,1.7156145e-29,0.012824165,0.0064120824
7.742,223.04863,0.0004968307,0.23868474,0.1409742,7.2845526e-29,0.012824165,0.0064120824
7.744,223.19864,0.00049679313,0.23876008,0.14096887,4.1694738e-18,0.012824165,0.0064120824
7.746,223.34868,0.0004967556,0.2388354,0.14096354,1.0629902e-29,0.012824165,0.0064120824
7.748,223.49876,0.0004967181,0.23891072,0.14095822,9.525257e-18,0.012824165,0.0064120824
7.75,223.64891,0.0004966807,0.23898603,0.14095291,5.134e-29,0.012824165,0.0064120824
7.752,223.79909,0.0004966433,0.23906136,0.14094761,9.2673444e-29,0.012824165,0.0064120824
7.754,223.94933,0.000496606,0.23913665,0.1409423,2.5984881e-17,0.012824165,0.0064120824
7.756,224.09961,0.0004965687,0.23921196,0.14093702,1.5349322e-17,0.012824165,0.0064120824
7.758,224.24994,0.0004965315,0.23928726,0.14093174,8.9794625e-28,0.012824165,0.0064120824
7.76,224.40031,0.0004964943,0.23936255,0.14092647,1.2582974e-29,0.012824165,0.0064120824
7.762,224.55074,0.00049645716,0.23943783,0.14092119,9.3323866e-29,0.012824165,0.0064120824
7.764,224.7012,0.0004964201,0.23951311,0.14091593,8.743072e-30,0.012824165,0.0064120824
7.766,224.85172,0.000496383,0.2395884,0.14091067,6.789564e-30,0.012824165,0.0064120824
7.768,225.00229,0.00049634604,0.23966368,0.14090542,9.29047e-29,0.012824165,0.0064120824
7.77,225.1529,0.0004963091,0.23973894,0.14090018,7.9050824e-29,0.012824165,0.0064120824
7.772,225.30356,0.00049627223,0.2398142,0.14089493,1.8033979e-29,0.012824165,0.0064120824
7.774,225.45427,0.0004962354,0.23988947,0.1408897,9.198324e-29,0.012824165,0.0064120824
7.776,225.60503,0.0004961986,0.23996472,0.14088449,4.594539e-29,0.012824165,0.0064120824
7.778,225.75581,0.0004961618,0.24003997,0.14087927,9.551109e-18,0.012824165,0.0064120824
7.78,225.90666,0.00049612514,0.24011523,0.14087406,2.4914447e-17,0.012824165,0.0064120824
7.782,226.05757,0.00049608847,0.24019046,0.14086886,9.5142976e-18,0.012824165,0.0064120824
7.784,226.20851,0.00049605186,0.24026571,0.14086366,2.4621363e-17,0.012824165,0.0064120824
7.786,226.3595,0.0004960153,0.24034093,0.14085847,8.390487e-18,0.012824165,0.0064120824
7.788,226.51053,0.0004959788,0.24041617,0.14085329,8.435497e-29,0.012824165,0.0064120824
7.79,226.66162,0.00049594237,0.24049139,0.14084812,1.7173183e-29,0.012824165,0.0064120824
7.792,226.81274,0.000495906,0.24056661,0.14084294,5.7251183e-30,0.012824165,0.0064120824
7.794,226.96393,0.0004958696,0.24064183,0.14083777,1.7039784e-29,0.012824165,0.0064120824
7.796,227.11516,0.0004958333,0.24071704,0.14083262,3.2242017e-29,0.012824165,0.0064120824
7.798,227.26643,0.000495797,0.24079224,0.14082748,7.285373e-31,0.012824165,0.0064120824
7.8,227.41776,0.0004957608,0.24086745,0.14082232,1.1767835e-30,0.012824165,0.0064120824
7.802,227.56912,0.0004957246,0.24094264,0.1408172,1.0858648e-18,0.012824165,0.0064120824
7.804,227.72054,0.0004956885,0.24101783,0.14081205,2.787392e-30,0.012824165,0.0064120824
7.806,227.872,0.00049565244,0.24109302,0.14080693,1.6514982e-18,0.012824165,0.0064120824
7.808,228.02351,0.0004956164,0.2411682,0.14080182,2.9423806e-31,0.012824165,0.0064120824
7.81,228.17506,0.00049558043,0.24124339,0.1407967,1.7208357e-31,0.012824165,0.0064120824
7.812,228.32668,0.00049554446,0.24131857,0.1407916,4.6442544e-18,0.012824165,0.0064120824
7.814,228.47832,0.0004955086,0.24139373,0.1407865,8.66619e-18,0.012824165,0.0064120824
7.816,228.63002,0.00049547275,0.24146889,0.1407814,3.310745e-30,0.012824165,0.0064120824
7.818,228.78177,0.00049543695,0.24154405,0.14077632,1.2281639e-29,0.012824165,0.0064120824
7.82,228.93356,0.0004954012,0.24161921,0.14077124,2.818818e-29,0.012824165,0.0064120824
7.822,229.0854,0.0004953655,0.24169436,0.14076617,1.0031363e-29,0.012824165,0.0064120824
7.824,229.23729,0.00049532985,0.24176951,0.1407611,2.6432365e-29,0.012824165,0.0064120824
7.826,229.38922,0.0004952942,0.24184465,0.14075604,1.8640862e-28,0.012824165,0.0064120824
7.828,229.5412,0.00049525866,0.24191979,0.14075099,2.7582255e-17,0.012824165,0.0064120824
7.83,229.69324,0.00049522315,0.24199493,0.14074594,2.2217332e-17,0.012824165,0.0064120824
7.832,229.8453,0.00049518765,0.24207005,0.1407409,2.756587e-29,0.012824165,0.0064120824
7.834,229.99744,0.00049515226,0.24214518,0.14073586,3.2705507e-29,0.012824165,0.0064120824
7.836,230.1496,0.00049511687,0.2422203,0.14073084,4.2716816e-29,0.012824165,0.0064120824
7.838,230.30182,0.00049508153,0.24229541,0.14072582,5.129171e-29,0.012824165,0.0064120824
7.84,230.45409,0.0004950462,0.24237053,0.1407208,2.1853822e-17,0.012824165,0.0064120824
7.842,230.6064,0.000495011,0.24244563,0.1407158,1.6651411e-28,0.012824165,0.0064120824
7.844,230.75876,0.0004949758,0.24252073,0.14071079,1.0228178e-17,0.012824165,0.0064120824
7.846,230.91116,0.0004949406,0.24259584,0.1407058,2.6223182e-17,0.012824165,0.0064120824
7.848,231.06361,0.0004949055,0.24267092,0.1407008,5.9039304e-29,0.012824165,0.0064120824
7.85,231.21613,0.0004948704,0.24274601,0.14069581,2.1804334e-17,0.012824165,0.0064120824
7.852,231.36867,0.00049483543,0.2428211,0.14069083,1.9412278e-17,0.012824165,0.0064120824
7.854,231.52127,0.00049480045,0.24289617,0.14068587,3.172645e-17,0.012824165,0.0064120824
7.856,231.6739,0.0004947655,0.24297124,0.1406809,4.666182e-29,0.012824165,0.0064120824
7.858,231.8266,0.0004947306,0.24304631,0.14067593,7.471216e-29,0.012824165,0.0064120824
7.86,231.97934,0.0004946958,0.24312139,0.14067098,5.3909734e-29,0.012824165,0.0064120824
7.862,232.13213,0.000494661,0.24319644,0.14066604,2.9388126e-17,0.012824165,0.0064120824
7.864,232.28496,0.00049462623,0.2432715,0.14066109,1.0754396e-29,0.012824165,0.0064120824
7.866,232.43784,0.00049459154,0.24334656,0.14065616,4.2375903e-29,0.012824165,0.0064120824
7.868,232.59076,0.00049455685,0.2434216,0.14065123,1.5828783e-29,0.012824165,0.0064120824
7.87,232.74373,0.0004945222,0.24349664,0.14064631,3.2815625e-29,0.012824165,0.0064120824
7.872,232.89674,0.00049448764,0.24357168,0.14064139,2.0723922e-17,0.012824165,0.0064120824
7.874,233.04982,0.0004944531,0.24364671,0.14063647,1.8837918e-17,0.012824165,0.0064120824
7.876,233.20293,0.00049441867,0.24372174,0.14063157,4.8232974e-30,0.012824165,0.0064120824
7.878,233.3561,0.0004943842,0.24379677,0.14062668,9.902518e-18,0.012824165,0.0064120824
7.88,233.5093,0.0004943498,0.2438718,0.14062178,2.7052878e-30,0.012824165,0.0064120824
7.882,233.66255,0.00049431546,0.2439468,0.1406169,5.0223288e-30,0.012824165,0.0064120824
7.884,233.81586,0.0004942811,0.24402182,0.14061202,4.4260685e-18,0.012824165,0.0064120824
7.886,233.96921,0.00049424684,0.24409682,0.14060715,2.1485547e-30,0.012824165,0.0064120824
7.888,234.1226,0.0004942126,0.24417183,0.14060228,1.2347374e-30,0.012824165,0.0064120824
7.89,234.27605,0.00049417844,0.24424683,0.1405974,5.9394322e-18,0.012824165,0.0064120824
7.892,234.42953,0.0004941443,0.24432181,0.14059256,6.184663e-19,0.012824165,0.0064120824
7.894,234.58307,0.0004941102,0.2443968,0.1405877,2.8342286e-31,0.012824165,0.0064120824
7.896,234.73666,0.0004940762,0.24447179,0.14058286,9.583438e-31,0.012824165,0.0064120824
7.898,234.89029,0.0004940421,0.24454677,0.14057802,1.6860127e-30,0.012824165,0.0064120824
7.9,235.04398,0.0004940082,0.24462174,0.14057319,9.730568e-30,0.012824165,0.0064120824
7.902,235.1977,0.00049397425,0.2446967,0.14056836,1.03948706e-29,0.012824165,0.0064120824
7.904,235.35147,0.0004939404,0.24477167,0.14056353,7.09203e-30,0.012824165,0.0064120824
7.906,235.5053,0.0004939065,0.24484664,0.14055872,4.0092535e-29,0.012824165,0.0064120824
7.908,235.65916,0.00049387274,0.2449216,0.1405539,9.56724e-18,0.012824165,0.0064120824
7.91,235.81308,0.000493839,0.24499655,0.14054911,3.2914462e-29,0.012824165,0.0064120824
7.912,235.96704,0.0004938052,0.2450715,0.14054431,1.87763e-29,0.012824165,0.0064120824
7.914,236.12105,0.0004937716,0.24514644,0.14053951,2.6819092e-29,0.012824165,0.0064120824
7.916,236.2751,0.0004937379,0.24522138,0.14053473,1.0524671e-29,0.012824165,0.0064120824
7.918,236.42921,0.00049370434,0.24529631,0.14052995,9.797019e-30,0.012824165,0.0064120824
7.92,236.58336,0.0004936708,0.24537125,0.14052518,1.870605e-17,0.012824165,0.0064120824
7.922,236.73755,0.0004936373,0.24544618,0.14052041,3.2877782e-29,0.012824165,0.0064120824
7.924,236.8918,0.0004936038,0.2455211,0.14051564,1.6608481e-28,0.012824165,0.0064120824
7.926,237.0461,0.0004935704,0.245596,0.14051089,2.6738279e-17,0.012824165,0.0064120824
7.928,237.20042,0.000493537,0.24567091,0.14050613,1.2628055e-28,0.012824165,0.0064120824
7.93,237.35481,0.0004935037,0.24574582,0.1405014,1.7235671e-28,0.012824165,0.0064120824
7.932,237.50925,0.0004934704,0.24582073,0.14049666,1.419336e-28,0.012824165,0.0064120824
7.934,237.66373,0.0004934371,0.24589562,0.14049192,5.589447e-29,0.012824165,0.0064120824
7.936,237.81825,0.00049340393,0.24597052,0.1404872,2.138039e-28,0.012824165,0.0064120824
7.938,237.97282,0.00049337075,0.24604541,0.14048247,1.5672598e-29,0.012824165,0.0064120824
7.94,238.12746,0.0004933376,0.2461203,0.14047775,2.6436645e-29,0.012824165,0.0064120824
7.942,238.28212,0.0004933045,0.24619518,0.14047304,1.9906179e-29,0.012824165,0.0064120824
7.944,238.43683,0.00049327145,0.24627006,0.14046833,4.48945e-29,0.012824165,0.0064120824
7.946,238.5916,0.00049323845,0.24634492,0.14046364,2.7713656e-29,0.012824165,0.0064120824
7.948,238.7464,0.00049320544,0.24641979,0.14045893,4.258621e-18,0.012824165,0.0064120824
7.95,238.90126,0.00049317256,0.24649465,0.14045425,2.6965416e-17,0.012824165,0.0064120824
7.952,239.05617,0.00049313967,0.24656951,0.14044955,9.55636e-29,0.012824165,0.0064120824
7.954,239.2111,0.0004931068,0.24664436,0.14044489,6.58906e-29,0.012824165,0.0064120824
7.956,239.3661,0.000493074,0.24671921,0.14044021,1.2228263e-17,0.012824165,0.0064120824
7.958,239.52115,0.00049304124,0.24679406,0.14043555,3.884984e-29,0.012824165,0.0064120824
7.96,239.67624,0.00049300847,0.24686891,0.14043088,1.1352927e-29,0.012824165,0.0064120824
7.962,239.83138,0.0004929758,0.24694374,0.14042622,3.061283e-30,0.012824165,0.0064120824
7.964,239.98657,0.00049294316,0.24701858,0.14042157,2.045267e-17,0.012824165,0.0064120824
7.966,240.1418,0.00049291056,0.2470934,0.14041694,3.8172774e-30,0.012824165,0.0064120824
7.968,240.29707,0.00049287797,0.24716821,0.14041229,6.934174e-30,0.012824165,0.0064120824
7.97,240.45241,0.00049284543,0.24724303,0.14040765,4.7946313e-31,0.012824165,0.0064120824
7.972,240.60777,0.00049281295,0.24731785,0.14040303,3.1230884e-18,0.012824165,0.0064120824
7.974,240.7632,0.00049278047,0.24739265,0.14039841,7.840451e-31,0.012824165,0.0064120824
7.976,240.91867,0.00049274805,0.24746746,0.1403938,3.9865208e-30,0.012824165,0.0064120824
7.978,241.07417,0.0004927157,0.24754226,0.14038917,9.2687325e-31,0.012824165,0.0064120824
7.98,241.22974,0.0004926834,0.24761705,0.14038457,5.6117517e-31,0.012824165,0.0064120824
7.982,241.38535,0.0004926511,0.24769184,0.14037997,3.8845027e-28,0.012824165,0.0064120824
7.984,241.541,0.0004926188,0.24776663,0.14037538,7.069762e-18,0.012824165,0.0064120824
7.986,241.6967,0.0004925866,0.24784142,0.14037079,8.975507e-18,0.012824165,0.0064120824
7.988,241.85245,0.0004925544,0.24791619,0.1403662,8.852835e-18,0.012824165,0.0064120824
7.99,242.00826,0.00049252226,0.24799097,0.14036162,3.154999e-29,0.012824165,0.0064120824
7.992,242.1641,0.0004924902,0.24806574,0.14035705,1.2003957e-17,0.012824165,0.0064120824
7.994,242.31998,0.0004924581,0.2481405,0.14035247,1.534159e-29,0.012824165,0.0064120824
7.996,242.47592,0.0004924261,0.24821526,0.14034791,9.1816916e-18,0.012824165,0.0064120824
7.998,242.6319,0.0004923941,0.24829002,0.14034335,1.4652202e-28,0.012824165,0.0064120824
8.0,242.78793,0.00049236213,0.24836476,0.1403388,4.3557298e-30,0.012824165,0.0064120824
8.002,242.94402,0.00049233023,0.2484395,0.14033425,3.6083296e-17,0.012824165,0.0064120824
8.004,243.10013,0.00049229834,0.24851425,0.1403297,3.4615329e-28,0.012824165,0.0064120824
8.006,243.2563,0.0004922665,0.248589,0.14032517,1.5511015e-28,0.012824165,0.0064120824
8.008,243.41252,0.0004922347,0.24866372,0.14032064,1.09839916e-17,0.012824165,0.0064120824
8.01,243.56879,0.000492203,0.24873845,0.14031611,1.7197307e-17,0.012824165,0.0064120824
8.012,243.7251,0.00049217127,0.24881317,0.14031158,3.691636e-17,0.012824165,0.0064120824
8.014,243.88145,0.00049213954,0.2488879,0.14030707,1.7991513e-17,0.012824165,0.0064120824
8.016,244.03787,0.00049210794,0.24896261,0.14030255,1.8648833e-28,0.012824165,0.0064120824
8.018,244.19432,0.0004920763,0.24903733,0.14029805,9.06173e-29,0.012824165,0.0064120824
8.02,244.35081,0.0004920447,0.24911202,0.14029355,8.952571e-18,0.012824165,0.0064120824
8.022,244.50737,0.0004920132,0.24918672,0.14028905,8.251461e-29,0.012824165,0.0064120824
8.024,244.66396,0.0004919817,0.24926142,0.14028457,5.4224503e-29,0.012824165,0.0064120824
8.026,244.8206,0.00049195025,0.24933612,0.14028008,6.6451025e-28,0.012824165,0.0064120824
8.028,244.9773,0.0004919188,0.24941081,0.1402756,5.302776e-29,0.012824165,0.0064120824
8.03,245.13402,0.00049188745,0.2494855,0.14027113,3.591001e-17,0.012824165,0.0064120824
8.032,245.2908,0.0004918561,0.24956016,0.14026666,3.6444813e-17,0.012824165,0.0064120824
8.034,245.44763,0.00049182476,0.24963485,0.14026219,2.86302e-29,0.012824165,0.0064120824
8.036,245.6045,0.0004917935,0.24970952,0.14025773,2.8259362e-17,0.012824165,0.0064120824
8.038,245.76143,0.00049176224,0.24978417,0.14025328,1.5435265e-29,0.012824165,0.0064120824
8.04,245.9184,0.00049173104,0.24985884,0.14024882,2.1592729e-29,0.012824165,0.0064120824
8.042,246.07541,0.00049169984,0.2499335,0.14024438,2.1050772e-17,0.012824165,0.0064120824
8.044,246.23248,0.00049166876,0.25000814,0.14023994,5.3740002e-30,0.012824165,0.0064120824
8.046,246.38959,0.0004916376,0.2500828,0.1402355,3.3573236e-30,0.012824165,0.0064120824
8.048,246.54674,0.0004916066,0.25015745,0.14023107,6.0591735e-30,0.012824165,0.0064120824
8.05,246.70395,0.00049157557,0.25023207,0.14022665,9.360963e-30,0.012824165,0.0064120824
8.052,246.86119,0.00049154455,0.25030673,0.14022224,7.071754e-18,0.012824165,0.0064120824
8.054,247.0185,0.00049151364,0.25038135,0.14021781,4.6317838e-18,0.012824165,0.0064120824
8.056,247.17584,0.0004914827,0.25045598,0.1402134,1.29422e-30,0.012824165,0.0064120824
8.058,247.33322,0.0004914518,0.2505306,0.140209,3.433572e-30,0.012824165,0.0064120824
8.06,247.49066,0.000491421,0.2506052,0.1402046,6.281986e-31,0.012824165,0.0064120824
8.062,247.64815,0.0004913902,0.25067982,0.14020021,2.4923552e-18,0.012824165,0.0064120824
8.064,247.80568,0.0004913594,0.25075445,0.14019582,1.2593662e-30,0.012824165,0.0064120824
8.066,247.96326,0.00049132865,0.25082904,0.14019144,4.6704727e-30,0.012824165,0.0064120824
8.068,248.12088,0.0004912979,0.25090364,0.14018705,8.588502e-18,0.012824165,0.0064120824
8.07,248.27856,0.00049126724,0.25097823,0.14018267,1.5231155e-29,0.012824165,0.0064120824
8.072,248.43628,0.0004912366,0.25105283,0.14017831,7.4173385e-30,0.012824165,0.0064120824
8.074,248.59404,0.000491206,0.2511274,0.14017394,4.4333888e-30,0.012824165,0.0064120824
8.076,248.75186,0.00049117545,0.251202,0.14016958,9.916395e-30,0.012824165,0.0064120824
8.078,248.90971,0.00049114495,0.25127655,0.14016522,1.0232928e-29,0.012824165,0.0064120824
8.08,249.06763,0.00049111445,0.25135115,0.14016087,2.1173688e-17,0.012824165,0.0064120824
8.082,249.22557,0.00049108395,0.2514257,0.14015652,4.216546e-30,0.012824165,0.0064120824
8.084,249.38358,0.00049105356,0.25150028,0.14015217,2.1359781e-28,0.012824165,0.0064120824
8.086,249.54163,0.0004910232,0.2515748,0.14014784,8.953029e-18,0.012824165,0.0064120824
8.088,249.6997,0.0004909928,0.25164938,0.14014351,2.196872e-17,0.012824165,0.0064120824
8.09,249.85785,0.00049096247,0.25172395,0.14013918,4.404755e-17,0.012824165,0.0064120824
8.092,250.01604,0.0004909322,0.25179848,0.14013486,2.195533e-29,0.012824165,0.0064120824
8.094,250.17427,0.00049090193,0.25187302,0.14013053,2.8371405e-17,0.012824165,0.0064120824
8.096,250.33255,0.0004908717,0.25194755,0.14012623,1.8557641e-29,0.012824165,0.0064120824
8.098,250.49088,0.0004908415,0.2520221,0.14012192,8.298739e-30,0.012824165,0.0064120824
8.1,250.64926,0.00049081136,0.25209662,0.14011762,3.6850804e-17,0.012824165,0.0064120824
8.102,250.80768,0.0004907812,0.25217116,0.14011331,7.8578315e-29,0.012824165,0.0064120824
8.104,250.96614,0.0004907511,0.25224566,0.14010902,2.7326383e-17,0.012824165,0.0064120824
8.106,251.12466,0.0004907211,0.25232017,0.14010473,1.1279277e-28,0.012824165,0.0064120824
8.108,251.28322,0.00049069105,0.25239468,0.14010043,5.444033e-29,0.012824165,0.0064120824
8.11,251.44183,0.00049066107,0.25246918,0.14009616,3.192545e-29,0.012824165,0.0064120824
8.112,251.60048,0.0004906311,0.2525437,0.14009188,1.7942838e-17,0.012824165,0.0064120824
8.114,251.75919,0.0004906012,0.2526182,0.1400876,5.446752e-29,0.012824165,0.0064120824
8.116,251.91794,0.0004905713,0.2526927,0.14008334,9.803068e-18,0.012824165,0.0064120824
8.118,252.07674,0.00049054145,0.25276718,0.14007908,1.1179095e-18,0.012824165,0.0064120824
8.12,252.23557,0.00049051165,0.25284165,0.14007482,1.20410005e-29,0.012824165,0.0064120824
8.122,252.39445,0.00049048185,0.25291613,0.14007057,1.8309218e-17,0.012824165,0.0064120824
8.124,252.55339,0.0004904521,0.2529906,0.14006633,1.3000582e-29,0.012824165,0.0064120824
8.126,252.71237,0.00049042236,0.25306508,0.14006208,9.923823e-18,0.012824165,0.0064120824
8.128,252.87141,0.0004903927,0.25313956,0.14005783,1.9785098e-29,0.012824165,0.0064120824
8.13,253.03049,0.000490363,0.253214,0.1400536,9.717826e-18,0.012824165,0.0064120824
8.132,253.1896,0.00049033336,0.25328848,0.14004937,5.6532525e-30,0.012824165,0.0064120824
8.134,253.34877,0.0004903038,0.25336292,0.14004514,3.1459298e-30,0.012824165,0.0064120824
8.136,253.508,0.0004902742,0.25343737,0.14004092,3.5250364e-18,0.012824165,0.0064120824
8.138,253.66725,0.00049024465,0.25351182,0.1400367,1.2924153e-30,0.012824165,0.0064120824
8.14,253.82657,0.00049021514,0.25358626,0.14003249,6.5365056e-31,0.012824165,0.0064120824
8.142,253.98592,0.00049018615,0.2536607,0.14002834,2.5253875e-30,0.012824165,0.0064120824
8.144,254.14532,0.0004901573,0.25373513,0.14002421,1.2296777e-18,0.012824165,0.0064120824
8.146,254.30478,0.0004901285,0.25380954,0.1400201,7.04807e-18,0.012824165,0.0064120824
8.148,254.46428,0.0004900997,0.25388396,0.140016,5.0706406e-30,0.012824165,0.0064120824
8.15,254.62383,0.000490071,0.25395837,0.14001189,7.1428115e-30,0.012824165,0.0064120824
8.152,254.78342,0.0004900423,0.2540328,0.1400078,5.3139025e-30,0.012824165,0.0064120824
8.154,254.94305,0.0004900137,0.2541072,0.1400037,1.3711561e-17,0.012824165,0.0064120824
8.156,255.10275,0.00048998505,0.25418162,0.13999961,1.9068095e-29,0.012824165,0.0064120824
8.158,255.26248,0.00048995647,0.254256,0.13999553,9.41126e-18,0.012824165,0.0064120824
8.16,255.42226,0.00048992794,0.2543304,0.13999146,2.925476e-17,0.012824165,0.0064120824
8.162,255.58209,0.0004898995,0.25440478,0.13998738,7.621146e-29,0.012824165,0.0064120824
8.164,255.74196,0.000489871,0.25447917,0.13998333,9.264031e-18,0.012824165,0.0064120824
8.166,255.90189,0.00048984255,0.25455356,0.13997926,1.3034181e-17,0.012824165,0.0064120824
8.168,256.06186,0.0004898142,0.25462794,0.1399752,1.7234709e-28,0.012824165,0.0064120824
8.17,256.22186,0.00048978586,0.2547023,0.13997115,9.987488e-29,0.012824165,0.0064120824
8.172,256.38193,0.0004897575,0.2547767,0.13996711,3.6372505e-17,0.012824165,0.0064120824
8.174,256.54202,0.0004897293,0.25485104,0.13996308,3.5147897e-17,0.012824165,0.0064120824
8.176,256.70218,0.00048970105,0.2549254,0.13995904,1.3952457e-28,0.012824165,0.0064120824
8.178,256.8624,0.0004896728,0.25499976,0.139955,1.4791053e-28,0.012824165,0.0064120824
8.18,257.02264,0.0004896447,0.2550741,0.13995098,1.2515883e-29,0.012824165,0.0064120824
8.182,257.18292,0.0004896166,0.25514847,0.13994697,2.2086419e-29,0.012824165,0.0064120824
8.184,257.34326,0.0004895885,0.2552228,0.13994294,4.375449e-29,0.012824165,0.0064120824
8.186,257.50366,0.0004895604,0.25529712,0.13993894,2.913031e-29,0.012824165,0.0064120824
8.188,257.6641,0.0004895324,0.25537148,0.13993494,1.2045167e-28,0.012824165,0.0064120824
8.19,257.82455,0.0004895045,0.2554458,0.13993093,1.8229181e-17,0.012824165,0.0064120824
8.192,257.9851,0.00048947654,0.25552014,0.13992694,2.8659174e-29,0.012824165,0.0064120824
8.194,258.14566,0.0004894486,0.25559443,0.13992296,2.006872e-28,0.012824165,0.0064120824
8.196,258.3063,0.0004894208,0.25566876,0.13991898,1.9615228e-17,0.012824165,0.0064120824
8.198,258.46695,0.00048939296,0.25574306,0.139915,2.41113e-17,0.012824165,0.0064120824
8.2,258.6277,0.0004893652,0.25581738,0.13991103,2.0147043e-29,0.012824165,0.0064120824
8.202,258.78842,0.0004893374,0.25589168,0.13990706,4.9018928e-29,0.012824165,0.0064120824
8.204,258.94925,0.0004893097,0.25596598,0.1399031,1.6051491e-17,0.012824165,0.0064120824
8.206,259.1101,0.000489282,0.25604028,0.13989915,1.0199357e-29,0.012824165,0.0064120824
8.208,259.271,0.00048925437,0.25611454,0.13989519,4.908309e-18,0.012824165,0.0064120824
8.21,259.43195,0.0004892268,0.25618884,0.13989125,4.193782e-30,0.012824165,0.0064120824
8.212,259.59293,0.00048919924,0.2562631,0.1398873,4.5623606e-18,0.012824165,0.0064120824
8.214,259.75397,0.0004891717,0.2563374,0.13988337,3.4486676e-30,0.012824165,0.0064120824
8.216,259.91507,0.0004891442,0.25641167,0.13987944,1.658883e-30,0.012824165,0.0064120824
