Time,gENROE.delta,gENROE.PELEC,eXAC1.EFD,gENROE.PMECH,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0933333, 34.4037, 0.4, 1.43142, 0.4, 3.84714e-10, 1, 0.991993, 1, 0.995984
0.0943334, 34.4037, 0.4, 1.43142, 0.4, 3.88196e-10, 1, 0.991993, 1, 0.995984
0.0953334, 34.4037, 0.4, 1.43142, 0.4, 3.91677e-10, 1, 0.991993, 1, 0.995984
0.0963334, 34.4037, 0.4, 1.43142, 0.4, 3.95159e-10, 1, 0.991993, 1, 0.995984
0.0973334, 34.4037, 0.4, 1.43142, 0.4, 3.98641e-10, 1, 0.991993, 1, 0.995984
0.0983334, 34.4037, 0.4, 1.43142, 0.4, 4.02122e-10, 1, 0.991993, 1, 0.995984
0.0993334, 34.4037, 0.4, 1.43142, 0.4, 4.05604e-10, 1, 0.991993, 1, 0.995984
0.100333, 34.4037, 0.4, 1.43142, 0.4, 4.09085e-10, 1, 0.991993, 1, 0.995984
0.101333, 34.4037, 0.4, 1.43142, 0.4, 4.12567e-10, 1, 0.991993, 1, 0.995984
0.102333, 34.4037, 0.4, 1.43142, 0.4, 4.16048e-10, 1, 0.991993, 1, 0.995984
0.103333, 34.4037, 0.4, 1.43142, 0.4, 4.1953e-10, 1, 0.991993, 1, 0.995984
0.104333, 34.4037, 0.4, 1.43142, 0.4, 4.23012e-10, 1, 0.991993, 1, 0.995984
0.105333, 34.4037, 0.4, 1.43142, 0.4, 4.26493e-10, 1, 0.991993, 1, 0.995984
0.106333, 34.4037, 0.4, 1.43142, 0.4, 4.29975e-10, 1, 0.991993, 1, 0.995984
0.107333, 34.4037, 0.4, 1.43142, 0.4, 4.33456e-10, 1, 0.991993, 1, 0.995984
0.108333, 34.4037, 0.4, 1.43142, 0.4, 4.36938e-10, 1, 0.991993, 1, 0.995984
0.109333, 34.4037, 0.4, 1.43142, 0.4, 4.40419e-10, 1, 0.991993, 1, 0.995984
0.110333, 34.4037, 0.4, 1.43142, 0.4, 4.43901e-10, 1, 0.991993, 1, 0.995984
0.111333, 34.4037, 0.4, 1.43142, 0.4, 4.47383e-10, 1, 0.991993, 1, 0.995984
0.112333, 34.4037, 0.4, 1.43142, 0.4, 4.50864e-10, 1, 0.991993, 1, 0.995984
0.113333, 34.4037, 0.4, 1.43142, 0.4, 4.54346e-10, 1, 0.991993, 1, 0.995984
0.114333, 34.4037, 0.4, 1.43142, 0.4, 4.57827e-10, 1, 0.991993, 1, 0.995984
0.115333, 34.4037, 0.4, 1.43142, 0.4, 4.61309e-10, 1, 0.991993, 1, 0.995984
0.116333, 34.4037, 0.4, 1.43142, 0.4, 4.6479e-10, 1, 0.991993, 1, 0.995984
0.117333, 34.4037, 0.4, 1.43142, 0.4, 4.68272e-10, 1, 0.991993, 1, 0.995984
0.118333, 34.4037, 0.4, 1.43142, 0.4, 4.71754e-10, 1, 0.991993, 1, 0.995984
0.119333, 34.4037, 0.4, 1.43142, 0.4, 4.75235e-10, 1, 0.991993, 1, 0.995984
0.120333, 34.4037, 0.4, 1.43142, 0.4, 4.78717e-10, 1, 0.991993, 1, 0.995984
0.121333, 34.4037, 0.4, 1.43142, 0.4, 4.82198e-10, 1, 0.991993, 1, 0.995984
0.122333, 34.4037, 0.4, 1.43142, 0.4, 4.8568e-10, 1, 0.991993, 1, 0.995984
0.123333, 34.4037, 0.4, 1.43142, 0.4, 4.89162e-10, 1, 0.991993, 1, 0.995984
0.124333, 34.4037, 0.4, 1.43142, 0.4, 4.92643e-10, 1, 0.991993, 1, 0.995984
0.125333, 34.4037, 0.4, 1.43142, 0.4, 4.96125e-10, 1, 0.991993, 1, 0.995984
0.126333, 34.4037, 0.4, 1.43142, 0.4, 4.99606e-10, 1, 0.991993, 1, 0.995984
0.127333, 34.4037, 0.4, 1.43142, 0.4, 5.03088e-10, 1, 0.991993, 1, 0.995984
0.128333, 34.4037, 0.4, 1.43142, 0.4, 5.0657e-10, 1, 0.991993, 1, 0.995984
0.129333, 34.4037, 0.4, 1.43142, 0.4, 5.10051e-10, 1, 0.991993, 1, 0.995984
0.130333, 34.4037, 0.4, 1.43142, 0.4, 5.13533e-10, 1, 0.991993, 1, 0.995984
0.131333, 34.4037, 0.4, 1.43142, 0.4, 5.17014e-10, 1, 0.991993, 1, 0.995984
0.132333, 34.4037, 0.4, 1.43142, 0.4, 5.20496e-10, 1, 0.991993, 1, 0.995984
0.133333, 34.4037, 0.4, 1.43142, 0.4, 5.23978e-10, 1, 0.991993, 1, 0.995984
0.134333, 34.4037, 0.4, 1.43142, 0.4, 5.27459e-10, 1, 0.991993, 1, 0.995984
0.135333, 34.4037, 0.4, 1.43142, 0.4, 5.30941e-10, 1, 0.991993, 1, 0.995984
0.136333, 34.4037, 0.4, 1.43142, 0.4, 5.34423e-10, 1, 0.991993, 1, 0.995984
0.137333, 34.4037, 0.4, 1.43142, 0.4, 5.37904e-10, 1, 0.991993, 1, 0.995984
0.138333, 34.4037, 0.4, 1.43142, 0.4, 5.41386e-10, 1, 0.991993, 1, 0.995984
0.139333, 34.4037, 0.4, 1.43142, 0.4, 5.44867e-10, 1, 0.991993, 1, 0.995984
0.140333, 34.4037, 0.4, 1.43142, 0.4, 5.48349e-10, 1, 0.991993, 1, 0.995984
0.141333, 34.4037, 0.4, 1.43142, 0.4, 5.51831e-10, 1, 0.991993, 1, 0.995984
0.142333, 34.4037, 0.4, 1.43142, 0.4, 5.55312e-10, 1, 0.991993, 1, 0.995984
0.143333, 34.4037, 0.4, 1.43142, 0.4, 5.58794e-10, 1, 0.991993, 1, 0.995984
0.144333, 34.4037, 0.4, 1.43142, 0.4, 5.62275e-10, 1, 0.991993, 1, 0.995984
0.145333, 34.4037, 0.4, 1.43142, 0.4, 5.65757e-10, 1, 0.991993, 1, 0.995984
0.146333, 34.4037, 0.4, 1.43142, 0.4, 5.69239e-10, 1, 0.991993, 1, 0.995984
0.147333, 34.4037, 0.4, 1.43142, 0.4, 5.7272e-10, 1, 0.991993, 1, 0.995984
0.148333, 34.4037, 0.4, 1.43142, 0.4, 5.76202e-10, 1, 0.991993, 1, 0.995984
0.149333, 34.4037, 0.4, 1.43142, 0.4, 5.79683e-10, 1, 0.991993, 1, 0.995984
0.150333, 34.4037, 0.4, 1.43142, 0.4, 5.83165e-10, 1, 0.991993, 1, 0.995984
0.151333, 34.4037, 0.4, 1.43142, 0.4, 5.86647e-10, 1, 0.991993, 1, 0.995984
0.152333, 34.4037, 0.4, 1.43142, 0.4, 5.90128e-10, 1, 0.991993, 1, 0.995984
0.153333, 34.4037, 0.4, 1.43142, 0.4, 5.9361e-10, 1, 0.991993, 1, 0.995984
0.154333, 34.4037, 0.4, 1.43142, 0.4, 5.97091e-10, 1, 0.991993, 1, 0.995984
0.155333, 34.4037, 0.4, 1.43142, 0.4, 6.00573e-10, 1, 0.991993, 1, 0.995984
0.156333, 34.4037, 0.4, 1.43142, 0.4, 6.04055e-10, 1, 0.991993, 1, 0.995984
0.157333, 34.4037, 0.4, 1.43142, 0.4, 6.07536e-10, 1, 0.991993, 1, 0.995984
0.158333, 34.4037, 0.4, 1.43142, 0.4, 6.11018e-10, 1, 0.991993, 1, 0.995984
0.159333, 34.4037, 0.4, 1.43142, 0.4, 6.14499e-10, 1, 0.991993, 1, 0.995984
0.160333, 34.4037, 0.4, 1.43142, 0.4, 6.17981e-10, 1, 0.991993, 1, 0.995984
0.161333, 34.4037, 0.4, 1.43142, 0.4, 6.21463e-10, 1, 0.991993, 1, 0.995984
0.162333, 34.4037, 0.4, 1.43142, 0.4, 6.24944e-10, 1, 0.991993, 1, 0.995984
0.163333, 34.4037, 0.4, 1.43142, 0.4, 6.28426e-10, 1, 0.991993, 1, 0.995984
0.164333, 34.4037, 0.4, 1.43142, 0.4, 6.31907e-10, 1, 0.991993, 1, 0.995984
0.165333, 34.4037, 0.4, 1.43142, 0.4, 6.35389e-10, 1, 0.991993, 1, 0.995984
0.166333, 34.4037, 0.4, 1.43142, 0.4, 6.38871e-10, 1, 0.991993, 1, 0.995984
0.167333, 34.4037, 0.4, 1.43142, 0.4, 6.42352e-10, 1, 0.991993, 1, 0.995984
0.168334, 34.4037, 0.4, 1.43142, 0.4, 6.45834e-10, 1, 0.991993, 1, 0.995984
0.169334, 34.4037, 0.4, 1.43142, 0.4, 6.49315e-10, 1, 0.991993, 1, 0.995984
0.170334, 34.4037, 0.4, 1.43142, 0.4, 6.52797e-10, 1, 0.991993, 1, 0.995984
0.171334, 34.4037, 0.4, 1.43142, 0.4, 6.56279e-10, 1, 0.991993, 1, 0.995984
0.172334, 34.4037, 0.4, 1.43142, 0.4, 6.5976e-10, 1, 0.991993, 1, 0.995984
0.173334, 34.4037, 0.4, 1.43142, 0.4, 6.63242e-10, 1, 0.991993, 1, 0.995984
0.174334, 34.4037, 0.4, 1.43142, 0.4, 6.66723e-10, 1, 0.991993, 1, 0.995984
0.175334, 34.4037, 0.4, 1.43142, 0.4, 6.70205e-10, 1, 0.991993, 1, 0.995984
