Time,gENROE.delta,gENROE.PELEC,eXAC1_1.EFD,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.114,0.675030139794759,0.09025299571791026,2.0915285501901364,0.0041595611372850765,0.45452419169226876,0.1848542920769163,0.30004946781067793,1e-10
2.116,0.6776662755749235,0.09054801296453127,2.1044041229037536,0.00423150711981624,0.45364419536973816,0.1845735994860267,0.29997062065535857,1e-10
2.118,0.680347592441849,0.09084904249570788,2.117256345455944,0.004303376805910644,0.4527898872059242,0.18429895117807263,0.29989306849118047,1e-10
2.12,0.6830740420196385,0.09115597372339052,2.1300848087544444,0.0043751688120035204,0.45196021788283325,0.18403005231305927,0.29981673330762487,1e-10
2.122,0.6858455750771174,0.09146869898694471,2.142889121456447,0.004446881779501454,0.45115418049709327,0.1837666191493482,0.29974153980502377,1e-10
2.124,0.6886621415457819,0.09178711331260495,2.155668909141774,0.004518514373847997,0.45037080840729293,0.18350837847488585,0.29966741525471235,1e-10
2.126,0.6915236905220716,0.0921111143918733,2.168423814661185,0.004590065285351676,0.44960917537278045,0.18325506767606461,0.2995942895227528,1e-10
2.128,0.6944301702393648,0.0924406029943631,2.181153500775922,0.004661533233426028,0.44886840009372136,0.18300643603641892,0.29952209540989677,1e-10
2.13,0.6973815281973698,0.09277548120948531,2.1938576407839023,0.004732916953192178,0.4481476277714486,0.1827622396179391,0.2994507673417165,1e-10
2.132,0.7003777110938627,0.09311565340335512,2.2065359241994504,0.004804215204221567,0.4474460405724199,0.18252224420617036,0.2993802421306618,1e-10
2.134,0.7034186648295766,0.09346102628800579,2.219188057221864,0.004875426771132882,0.446762858257806,0.18228622551432658,0.29931045903413916,1e-10
2.136,0.7065043345612717,0.0938115081174701,2.2318137587251576,0.004946550458689084,0.4460973299593232,0.18205396691001444,0.29924135917507216,1e-10
2.138,0.7096346647175206,0.09416700849573476,2.244412759504544,0.005017585091125407,0.4454487323970075,0.18182525893788384,0.2991728854237034,1e-10
2.14,0.7128095989883704,0.09452743865465763,2.256984803859874,0.005088529514506228,0.4448163726988261,0.1815999001304983,0.29910498261092394,1e-10
2.142,0.7160290803042851,0.09489271200624921,2.2695296523867508,0.00515938260063222,0.44419959357589384,0.18137769848300003,0.29903759791292256,1e-10
2.144,0.71929305094489,0.09526274219338898,2.2820470723446658,0.005230143234956412,0.44359775423550496,0.1811584661247466,0.2989706794835812,1e-10
2.146,0.7226014524841521,0.09563744425335893,2.2945368435957505,0.005300810324570484,0.44301024176916204,0.18094202252846414,0.2989041772848936,1e-10
2.148,0.7259542257989511,0.09601673468421232,2.3069987588721483,0.005371382798589037,0.44243647148257,0.18072819462429426,0.29883804312077555,1e-10
2.15,0.7293513111001687,0.09640053092062026,2.3194326212465373,0.00544185960546161,0.4418758817244419,0.18051681536816258,0.29877223027241323,1e-10
2.150000000315014,0.7293513116387202,0.09640053098142123,2.3194326232027405,0.005441859616554618,0.4418758816371542,0.1805168153350531,0.2987722302620701,1e-10
2.150000000315014,0.7293513116387202,0.5699433922926079,2.3783388018609934,0.005441859616554618,0.7635545309647902,0.8461981780955918,0.9025507097798817,0.8743350131644932
2.1501561843077908,0.7296182483725743,0.5701584351625684,2.379631276303777,0.005438717412766121,0.7640994142486341,0.8465266257881549,0.9027696538024861,0.8746087207670215
2.1501561843077908,0.7296182483725743,0.5701584351625684,2.379631276303777,0.005438717412766121,0.7640994142486341,0.8465266257881549,0.9027696538024861,0.8746087207670215
2.152,0.7327578321387904,0.5727117499725517,2.394817593488748,0.005401326458279015,0.770419095969306,0.8503334992396399,0.9053070799262622,0.8777809736064104
2.154,0.7361386826954316,0.5755088431170803,2.411143259358815,0.005360146810465169,0.7770440379713649,0.8543192399636163,0.9079632324329308,0.8811019617570789
2.156,0.7394934545883087,0.5783301198808872,2.42732005181577,0.005318314562683026,0.783437440472945,0.8581608020367223,0.9105228035277702,0.8843025023528638
2.158,0.7428217361277263,0.5811712812566948,2.4433520984504318,0.0052758246324623205,0.789607185520042,0.8618634102082385,0.9129893083515974,0.8873869705067444
2.16,0.7461231127400557,0.5840282670706114,2.459243403115469,0.005232672914056727,0.7955609492237595,0.8654321162890062,0.9153661440703644,0.890359595380595
2.162,0.749397167564483,0.5868972431875691,2.4749978492025813,0.0051888562240640125,0.8013061997764835,0.8688718038247685,0.9176565933292905,0.8932244643137652
2.164,0.7526434820161866,0.5897745894709764,2.490619202695519,0.005144372249953888,0.8068501967804785,0.8721871927831811,0.9198638276708339,0.8959855269313743
2.166,0.7558616363182366,0.5926568884409419,2.506111115039307,0.005099219501313765,0.812199991663269,0.875382844230773,0.921990910906846,0.898646599216939
2.168,0.7590512100032689,0.5955409145768478,2.5214771258581705,0.0050533972637069454,0.8173624289831254,0.8784631649759831,0.9240408024342863,0.9012113675331989
2.17,0.7622117823873225,0.5984236242231737,2.536720665558033,0.005006905554932994,0.822344148476036,0.881432412168678,0.9260163604926364,0.9036833925863548
2.172,0.765342933016749,0.6013021460542998,2.551845057837645,0.0049597450835971515,0.8271515877041695,0.8842946978395908,0.927920345355891,0.9060661133226805
2.1729001358987916,0.7667424509027931,0.6025955824840805,2.5586140442504313,0.004938301779570987,0.8292600615903718,0.8855490811861204,0.9287546262722718,0.9071102475271481
2.1729001358987916,0.7667424509027931,0.6025955824840805,2.5586140442504313,0.004938301779570987,0.8292600615903718,0.8855490811861204,0.9287546262722718,0.9071102475271481
2.174,0.7684442419743421,0.6041737725589283,2.5668535228634117,0.004911917210388677,0.8317909870181737,0.8870539944739049,0.9297554231928634,0.9083628516723335
2.176,0.7715152908167285,0.607035949011048,2.5817491760376003,0.004863423909593451,0.836268384013752,0.889714133910602,0.9315241654536941,0.9105768117145704
2.178,0.7745556619514938,0.6098862703040123,2.5965350373764626,0.0048142677344459464,0.8405896350097193,0.892278822317136,0.9332290589692077,0.912711092236281
2.18,0.7775649398879414,0.6127224688710686,2.611214027468761,0.004764451782745241,0.8447604031437356,0.8947516347268698,0.9348725023953188,0.9147686822387989
2.182,0.7805427112008259,0.6155424086986734,2.625788971830097,0.00471397967048384,0.8487861675803564,0.8971360221472369,0.9364568110356521,0.9167524669187505
2.184,0.7834885648942843,0.6183440795408531,2.6402626042621318,0.004662855491780588,0.8526722308696231,0.8994353173554638,0.9379842207758805,0.9186652325461705
2.186,0.7864020926391827,0.6211255892649304,2.65463756800133,0.004611083799866202,0.8564237203124347,0.9016527369266607,0.9394568894961531,0.9205096681958503
2.188,0.7892828891363821,0.6238851579913312,2.668916418257648,0.0045586695758569286,0.8600455931835084,0.9037913854449788,0.940876899930758,0.9222883692924496
2.19,0.7921305523467997,0.6266211122691147,2.6831016245954213,0.004505618203797351,0.8635426415232029,0.9058542593370777,0.9422462622692447,0.9240038408362281
2.192,0.7949446837301116,0.6293318796127515,2.697195573331692,0.00445193544584464,0.8669194970284295,0.9078442506578696,0.9435669167193905,0.9256585005846941
2.194,0.7977248884715578,0.6320159830435108,2.7112005696622,0.004397627420492482,0.8701806351785272,0.9097641503219666,0.9448407356951241,0.9272546817685676
2.196,0.8004707757155459,0.6346720362614936,2.7251188401069406,0.004342700579187023,0.873330380229248,0.9116166517743687,0.9460695262925218,0.928794636170568
2.198,0.8031819587604544,0.637298738758098,2.7389525346816357,0.004287161686721325,0.8763729094221517,0.9134043541171403,0.9472550323991146,0.9302805367480961
2.2,0.8058580552501456,0.6398948713164505,2.7527037291892404,0.004231017801466184,0.8793122575010195,0.9151297653562401,0.948398936879716,0.9317144803536207
2.201846402741581,0.8082971561570353,0.6422634966940646,2.7653273458392795,0.004178654945831129,0.8819376414991911,0.9166694632115975,0.9494194648908146,0.9329939256598664
2.201846402741581,0.8082971561570353,0.6422634966940646,2.7653273458392795,0.004178654945831129,0.8819376414991911,0.9166694632115975,0.9494194648908146,0.9329939256598664
2.202,0.8084986873419099,0.6424592917566021,2.7663744275225977,0.004174276256927328,0.8821523212374315,0.9167953055973308,0.9495028637252042,0.9330984904104783
2.204,0.811103481102028,0.6449909333474345,2.7799665670065226,0.004116944660796963,0.8848968715163524,0.9184033147540609,0.9505683832097083,0.9344345233492205
2.206,0.8136720697562044,0.6474887905755451,2.793482007791012,0.0040590308129226415,0.887549525460081,0.9199560360951415,0.9515970009237944,0.9357244548978682
2.208,0.8162040891951089,0.6499519309998923,2.806922554360925,0.00400054278876041,0.8901137989083306,0.9214556482470281,0.9525901791380421,0.9369701067709749
2.21,0.8186991814954091,0.6523794805340016,2.820289943700154,0.003941488850683534,0.8925930755307965,0.9229042468477552,0.9535493245691444,0.9381732313787946
2.212,0.8211569934990832,0.6547706252581462,2.8335858537325938,0.0038818774679507894,0.8949906266047588,0.9243038567458096,0.9544757965259474,0.9393355220025622
2.214,0.8235771776633641,0.6571246055636462,2.8468119022597063,0.003821717288331942,0.8973096068721487,0.9256564297395756,0.9553709054066654,0.9404586109136397
2.216,0.8259593919780795,0.659440713994916,2.859969649974054,0.003761017128941206,0.899553060791582,0.9269638485609734,0.9562359153608928,0.94154407269768
2.218,0.8283032999683548,0.6617182926828796,2.873060602818995,0.003699785966738791,0.9017239270819803,0.9282279298073394,0.957072046249123,0.9425934267013898
2.22,0.8306085708437316,0.6639567304188667,2.886086213715067,0.003638032926181708,0.9038250416762339,0.9294504258947033,0.9578804749485907,0.9436081386628846
2.222,0.832874879606752,0.6661554600891714,2.899047884464182,0.0035757672678077782,0.9058591411756782,0.9306330272949058,0.9586623368477306,0.9445896225781714
2.224,0.8351019071180762,0.6683139561690836,2.911946967600859,0.0035129983789963493,0.90782886613001,0.9317773646530575,0.9594187272604623,0.9455392424676141
2.226,0.8372893401683333,0.6704317323606471,2.924784768196436,0.0034497357647725216,0.9097367642403809,0.932885010844252,0.9601507027994315,0.9464583140914031
2.2274051825980465,0.8388023638656688,0.6718950649292497,2.9337685216971634,0.0034049978747114455,0.9110415854234077,0.9336421076374342,0.9606509302780141,0.9470864602222048
2.2274051825980465,0.8388023638656688,0.6718950649292497,2.9337685216971634,0.0034049978747114455,0.9110415854234077,0.9336421076374342,0.9606509302780141,0.9470864602222048
2.228,0.8394368713314583,0.6725083400880351,2.9375625464137887,0.00338598904559457,0.9115852954637635,0.9339574841628525,0.9608592835042719,0.9473481076088537
2.23,0.841544199622047,0.6745433646098495,2.9502815171848726,0.00332176793002665,0.9133768300559353,0.9349962472448061,0.9615454521231309,0.9482098466803067
2.232,0.8436110303439069,0.6765364236955761,2.96294285266338,0.0032570822126332835,0.9151136535345724,0.9360027101517507,0.9622101561704035,0.9490447110384643
2.234,0.8456370745900254,0.6784871671123631,2.975547685548278,0.0031919417883619597,0.9167979734690369,0.9369782345468212,0.9628543107124993,0.9498538399696731
2.236,0.8476220495982051,0.6803952743103051,2.9880971098070273,0.003126356629325702,0.9184319205924892,0.9379241344374598,0.9634787988628422,0.9506383329328373
2.238,0.8495656791521808,0.6822604513183512,3.0005921808401514,0.0030603367719914784,0.9200175478499664,0.9388416756716026,0.9640844714458926,0.9513992491394462
2.24,0.8514676932831365,0.6840824302928288,3.013033918164084,0.0029938923194873903,0.9215568361509909,0.9397320794646532,0.9646721493494029,0.9521376104934806
2.242,0.8533278283324411,0.6858609678681653,3.025423306712229,0.0029270334353426147,0.9230516965855923,0.9405965237903199,0.9652426244518097,0.9528544027505794
2.244,0.8551458272163543,0.6875958428640706,3.0377612973757664,0.002859770331811571,0.9245039707357784,0.9414361436200082,0.9657966597817516,0.9535505757174314
2.246,0.8569214392156965,0.6892868558169272,3.0500488092177584,0.002792113271077155,0.9259154353683533,0.9422520337943228,0.9663349914327831,0.9542270456450368
2.2472302865401543,0.8579925322429184,0.6903052034267356,3.057582699108422,0.002750303241361976,0.9267641605894928,0.9427425940772007,0.9666586500985358,0.9546337679222568
2.2472302865401543,0.8579925322429184,0.6903052034267356,3.057582699108422,0.002750303241361976,0.9267641605894928,0.9427425940772007,0.9666586500985358,0.9546337679222568
2.248,0.8586544195836083,0.690933828921309,3.0622867320714415,0.0027240725772999744,0.9272878079079888,0.9430452523602065,0.9668583307886378,0.9548846980101087
2.25,0.8603445307278612,0.6925366012047923,3.0744759239635036,0.0026556585877045304,0.9286227393926071,0.9438168163682964,0.9673673617201947,0.9555243840117044
2.252,0.861991542388077,0.694095027059714,3.08661721192675,0.002586881637146589,0.9299218159934887,0.9445677028241646,0.9678627412198051,0.9561469213639875
2.254,0.8635952287477162,0.6956089832482164,3.0987114021232887,0.002517752185600248,0.9311865819448084,0.9452988625250842,0.9683451086289613,0.9567531058296721
2.256,0.8651553717250507,0.6970783588889667,3.1107592707375735,0.0024482806550610407,0.932418518341675,0.9460112073228845,0.9688150771432975,0.957343700602545
2.258,0.8666717595695601,0.6985030581129221,3.1227615694174324,0.002378477507380171,0.9336190545219736,0.9467056170035963,0.9692732384006397,0.957919442041871
2.259172641787681,0.8675404188431189,0.6993175785796188,3.129777868093193,0.002337400446558648,0.9343089051858602,0.9471047640484824,0.9695366061825735,0.9582503890332833
2.259172641787681,0.8675404188431189,0.6993175785796188,3.129777868093193,0.002337400446558648,0.9343089051858602,0.9471047640484824,0.9695366061825735,0.9582503890332833
2.26,0.8681441870898352,0.6998829985423114,3.1347190256637574,0.002308353235972443,0.934789568365998,0.9473829394912592,0.9697201626166503,0.9584810398419951
2.262,0.8695724561738891,0.7012181092187956,3.1466323422310785,0.002237918320553615,0.9359313851775336,0.9480439901975556,0.9701563981511941,0.9590291764901787
2.263383051810067,0.8705342139204979,0.7021151211933936,3.1548452505515665,0.002189034560695124,0.9367048676401936,0.9484920195188541,0.9704520922472484,0.9594006994236025
2.263383051810067,0.8705342139204979,0.7021151211933936,3.1548452505515665,0.002189034560695124,0.9367048676401936,0.9484920195188541,0.9704520922472484,0.9594006994236025
2.2638612137227074,0.8708617766957445,0.7024202487727492,3.157679902156068,0.0021721012546472764,0.9369693102332707,0.9486452411658294,0.9705532240322923,0.959527761235908
2.2638612137227074,0.8708617766957445,0.7024202487727492,3.157679902156068,0.0021721012546472764,0.9369693102332707,0.9486452411658294,0.9705532240322923,0.959527761235908
2.2638669996656047,0.870865724753429,0.7024239252033718,3.157714187511974,0.0021718962531395917,0.93697250085431,0.9486470900086058,0.9705544443590325,0.9595292944373347
2.2638669996656047,0.870865724753429,0.7024239252033718,3.157714187511974,0.0021718962531395917,0.93697250085431,0.9486470900086058,0.9705544443590325,0.9595292944373347
2.2638670004986654,0.8708657253218429,0.7024239257326759,3.1577141924483567,0.0021718962236232653,0.9369725013136794,0.948647090274793,0.9705544445347289,0.9595292946580773
2.2638670004986654,0.8708657253218429,0.7024239257326759,3.1577141924483567,0.0021718962236232653,0.9369725013136794,0.948647090274793,0.9705544445347289,0.9595292946580773
2.263867328712623,0.87086594926845,0.7024241342708176,3.1577161373119145,0.0021718845946142075,0.9369726822984932,0.9486471951486788,0.9705545137566456,0.9595293816275128
2.263867328712623,0.87086594926845,0.7024241342708176,3.1577161373119145,0.0021718845946142075,0.9369726822984932,0.9486471951486788,0.9705545137566456,0.9595293816275128
2.264,0.8709563752571154,0.7025083309425588,3.158502191034076,0.0021671832545950864,0.9370457825283192,0.9486895549597846,0.9705824734678365,0.959564509715531
2.266,0.8722957578106778,0.7037536192401346,3.1703006636755515,0.0020961586257577766,0.9381340030884586,0.9493203978028414,0.9709989023136875,0.9600876789610038
2.268,0.8735904271486655,0.7049539198703336,3.181915765662129,0.0020248548577760264,0.9391972167385101,0.9499372383902749,0.9714061687246155,0.960599286614494
2.27,0.8748402099925668,0.7061091792971367,3.1932292824751105,0.0019532825711445234,0.9402365643960262,0.9505407785879502,0.9718047447701302,0.9610999201692962
2.272,0.8760449409800608,0.7072193321131885,3.2041385332961485,0.0018814523137669712,0.9412531285346508,0.95113168472128,0.9721950787199943,0.9615901374340314
2.274,0.877204461346748,0.7082843047540293,3.214554442394227,0.0018093746507061436,0.9422479440556919,0.9517105941146001,0.9725775994027671,0.9620704719818145
2.276,0.8783186188093153,0.7093040164700604,3.2244002175540016,0.0017370601695931099,0.9432220011021938,0.9522781167674016,0.9729527173189881,0.9625414345444276
2.278,0.8793872680105796,0.7102783777235048,3.2336112012010876,0.0016645194801394683,0.9441762435203289,0.9528348344359809,0.9733208240286779,0.9630035122466775
2.28,0.8804102703787456,0.7112072921318324,3.2421331518494787,0.0015917632118444016,0.9451115724055946,0.9533813027310997,0.9736822935422219,0.9634571703497705
2.282,0.8813874938222906,0.7120906587543046,3.249920571998963,0.0015188020142480182,0.9460288503906373,0.9539180536613151,0.9740374840083222,0.9639028543660955
2.284,0.8823188127702921,0.7129283721711631,3.2569361636259075,0.001445646559988727,0.9469289027446287,0.9544455962854955,0.9743867381461109,0.9643409906011242
2.286,0.883204108442796,0.7137203214833284,3.263150774544243,0.0013723075475316488,0.9478125167088078,0.9549644163153168,0.9747303829791674,0.9647719858214223
2.288,0.8840432689819543,0.7144663909423309,3.2685425763047897,0.0012987957016328117,0.9486804427620235,0.9554749768545123,0.9750687303231639,0.9651962278674165
2.29,0.8848361892185261,0.7151664611675486,3.2730960983421458,0.0012251217725411773,0.9495333973597821,0.9559777200258001,0.9754020778656317,0.9656140870061757
2.292,0.8855827706944185,0.715820410026778,3.276801466958069,0.0011512965372326319,0.9503720646386568,0.956473067973397,0.9757307098290416,0.9660259167635509
2.294,0.8862829217091559,0.7164281132991459,3.279653796458959,0.001077330800490554,0.9511970977872849,0.9569614236680317,0.9760548975027626,0.966432054592063
2.296,0.8869365573711517,0.7169894451289207,3.2816527157828266,0.0010032353955786702,0.9520091201447201,0.9574431715515049,0.9763748996687025,0.9668328224054786
2.298,0.8875435996184355,0.717504278504878,3.2828019143416656,0.000929021184435831,0.9528087263574885,0.9579186782172322,0.9766909630510812,0.967228527143468
2.3,0.8881039772251627,0.7179724857602897,3.2831087062781834,0.0008546990577028808,0.9535964835558519,0.9583882931026754,0.9770033227742205,0.9676194613462346
2.302,0.8886176258108958,0.7183939393174403,3.2825835327025397,0.000780279934725501,0.9543729327378082,0.9588523493027536,0.9773122029003029,0.968005903829547
2.304,0.8890844878692067,0.7187685120585074,3.2812396229064413,0.0007057747636125191,0.9551385896793644,0.9593111641043184,0.9776178167822633,0.9683881201279906
2.306,0.8895045128003068,0.7190960781887125,3.2790925005788996,0.0006311945212735097,0.9558939463073401,0.9597650397906745,0.9779203675952882,0.9687663631623936
2.308,0.8898776568937589,0.7193765135759009,3.2761597113358465,0.0005565502128637622,0.956639471638271,0.9602142641960725,0.9782200487036263,0.9691408737001287
2.31,0.8902038833451018,0.7196096961316251,3.2724605953008616,0.0004818528711071675,0.9573756126648183,0.9606591112275134,0.9785170440054398,0.9695118807880709
2.312,0.8904831623053852,0.7197955062608459,3.268016028110035,0.0004071135558024086,0.9581027951982742,0.9610998413583591,0.9788115282585688,0.9698796021618841
2.314,0.8907154708753763,0.7199338274670946,3.262848087175381,0.0003323433534178783,0.9588214249491053,0.9615367022642176,0.9791036675010364,0.9702442447738152
2.316,0.8909007931444896,0.7200245465240915,3.2569799431991058,0.0002575533758819764,0.9595318880987189,0.9619699291601975,0.979393619273824,0.9706060050724592
2.318,0.8910391201851016,0.7200675542778061,3.250435475988033,0.0001827547603663588,0.9602345525067009,0.962399745510313,0.9796815330900001,0.9709650695915932
2.32,0.8911304500707771,0.7200627460285366,3.243239084692832,0.00010795866822596596,0.9609297684753197,0.9628263634783998,0.9799675507329677,0.9713216153244877
2.322,0.8911747879051538,0.7200100215631865,3.2354156917007204,3.317628344261839e-05,0.9616178691502956,0.9632499841669403,0.9802518064145548,0.9716758099222343
2.324,0.8911721458242229,0.7199092859093622,3.226990401866114,-4.158118788468596e-05,0.9622991716082008,0.9636707982567542,0.980534427198249,0.9720278122248566
2.326,0.8911225430025845,0.7197604492029712,3.217988579308418,-0.00011630251971237142,0.9629739771360524,0.9640889861778986,0.9808155331130074,0.9723777724036606
2.328,0.8910260056815308,0.719563427506495,3.2084355132119473,-0.00019097646632997868,0.9636425722685306,0.9645047187183037,0.9810952375557406,0.9727258324664422
2.33,0.8908825671749433,0.7193181429756195,3.1983563738148537,-0.00026559176404847913,0.9643052292956951,0.9649181573274658,0.9813736474929855,0.9730721265101041
2.332,0.8906922678722601,0.7190245238798992,3.187776217463432,-0.0003401371331354385,0.9649622066341593,0.9653294543414258,0.9816508636107685,0.9734167809080885
2.334,0.8904551552583103,0.7186825052003272,3.176719774860692,-0.00041460127870461105,0.9656137496437561,0.9657387534649675,0.9819269806341019,0.9737599147110345
2.336,0.8901712839177123,0.7182920286278458,3.1652114629548627,-0.000488972892739059,0.9662600909432909,0.9661461899648287,0.9822020874560752,0.9741016398079971
2.338,0.8898407155446756,0.7178530430600094,3.153275244203404,-0.0005632406553419151,0.9669014511398106,0.9665518911028093,0.9824762674253851,0.9744420612866733
2.34,0.889463518951702,0.7173655047660894,3.14093458545613,-0.0006373932364760084,0.9675380392520232,0.9669559763917307,0.9827495985170431,0.9747812776467875
2.342,0.889039770069331,0.7168293773844624,3.128212474299322,-0.0007114192980591662,0.9681700529904306,0.9673585577691445,0.9830221534490113,0.975119380945408
2.344,0.8885695519574983,0.7162446324310251,3.1151312892287217,-0.0007853074952881046,0.9687976794588206,0.9677597400153821,0.9832939999602042,0.9754564571449506
2.346,0.8880529548056518,0.7156112493638562,3.101712804512094,-0.0008590464786882929,0.9694210954712787,0.9681596209494461,0.9835652009420629,0.975792586277081
2.348,0.8874900759322084,0.7149292155916966,3.0879782029575398,-0.000932624896144017,0.9700404678025912,0.9685582915864105,0.9838358145448133,0.9761278425747562
2.35,0.886881019791645,0.7141985268793198,3.073947992898444,-0.0010060313945223966,0.9706559537785175,0.9689558364924876,0.9841058944143964,0.976462294768317
2.352,0.8862258979703683,0.713419187413911,3.059642011799836,-0.001079254621786102,0.9712677015673747,0.9693523339674583,0.9843754898156164,0.9767960062385216
2.354,0.8855248291858722,0.7125912098711572,3.045079432555001,-0.001152283228962842,0.9718758504526958,0.9697478562162154,0.9846446457481858,0.9771290351606043
2.356,0.8847779392857072,0.711714615615921,3.030278738616538,-0.0012251058721112786,0.9724805312238857,0.970142469589467,0.9849134031086438,0.977461434705831
2.358,0.8839853612424536,0.7107894348731197,3.015257706427033,-0.0012977112143971409,0.9730818665369203,0.9705362348076109,0.9851817988413445,0.9777932532292087
2.36,0.8831472351507358,0.7098157067863081,3.000033419797578,-0.0013700879281010514,0.9736799711587568,0.9709292071172214,0.9854498660450359,0.978124534401361
2.362,0.8822637082167828,0.7087934794576166,2.984622285707853,-0.00144222469681288,0.9742749521971786,0.971321436439784,0.985717634074521,0.9784553173340959
2.364,0.8813349347538626,0.7077228101926358,2.9690400060432367,-0.001514110217512732,0.9748669095083221,0.9717129676241102,0.9859851287109774,0.9787856367920995
2.366,0.8803610761747974,0.706603765532297,2.953301600718278,-0.0015857332026583612,0.975455935900525,0.9721038405806381,0.9862523722543622,0.9791155233067068
2.368,0.879342300973865,0.705436421222482,2.9374214379194887,-0.0016570823824704787,0.9760421172827733,0.9724940903841403,0.986519383595122,0.9794450032635749
2.37,0.8782787847253434,0.7042208624663993,2.9214132134842963,-0.0017281465069673434,0.976625533059467,0.9728837475199342,0.9867861783808682,0.9797740991095139
2.372,0.877170710060962,0.7029571839147474,2.9052899738425597,-0.0017989143483192133,0.977206256289342,0.9732728379935844,0.9870527690930292,0.9801028294461646
2.374,0.8760182666667943,0.7016454897932302,2.8890641280847214,-0.0018693747028739726,0.9777843539543077,0.9736613835046265,0.9873191651659096,0.9804312091768623
2.376,0.8748216512492886,0.7002858937936167,2.8727474853507737,-0.0019395163936405365,0.9783598870190241,0.9740494014992882,0.9875853730259639,0.9807592495532073
2.378,0.8735810675414949,0.698878519387472,2.856351234764461,-0.0020093282722380423,0.978932910863211,0.9744369054401574,0.9878513962745884,0.9810869584017451
2.38,0.8722967262579395,0.6974234996326325,2.8398859942829264,-0.0020787992214722985,0.979503475254578,0.9748239048092201,0.9881172356948241,0.9814143401294769
2.382,0.8709688451024913,0.6959209774452152,2.823361804797962,-0.002147918157287041,0.980071624736539,0.9752104053523715,0.9883828894178118,0.9817413959298448
2.384,0.8695976487164998,0.6943711054251194,2.8067881700335917,-0.0022166740313510035,0.9806373986084861,0.9755964090873542,0.9886483529329857,0.9820681237924648
2.386,0.8681833686877789,0.6927740461208238,2.790174055404419,-0.0022850558330573317,0.9812008313040829,0.9759819145436045,0.9889136192517415,0.9823945187054264
2.388,0.8667262434929319,0.691129971857645,2.7735279236228347,-0.002353052592098946,0.9817619523638556,0.9763669167662699,0.9891786789152699,0.9827205726619156
2.39,0.8652265185054232,0.6894390649747766,2.756857740869478,-0.002420653380516034,0.9823207867855306,0.9767514075405377,0.9894435201482438,0.9830462748498082
2.392,0.8636844459335241,0.6877015176693255,2.740171006441512,-0.0024878473152604897,0.9828773550025655,0.9771353753996319,0.9897081288695087,0.9833716116617347
2.394,0.8621002848266008,0.685917532207031,2.7234747644025528,-0.0025546235602870457,0.983431673207958,0.9775188058343753,0.9899724888362644,0.983696566872578
2.396,0.8604743010093602,0.684087320781731,2.706775628460966,-0.002620971329103838,0.9839837533399137,0.9779016813058309,0.9902365816580414,0.9840211216535252
2.398,0.8588067670848364,0.6822111056950733,2.6900797979867064,-0.002686879886911406,0.9845336033747698,0.978283981437476,0.9905003869296223,0.9843452547352785
2.4,0.8570979623686501,0.6802891192474899,2.6733930781249864,-0.002752338553115243,0.9850812273367355,0.9786656830423319,0.9907638822548086,0.9846689424342621
2.402,0.8553481728827863,0.6783216038654452,2.656720899417195,-0.0028173367035403294,0.9856266255390161,0.9790467602854591,0.9910270433599216,0.9849921587913235
2.404,0.8535576912951804,0.6763088120396189,2.6400683340541042,-0.0028818637728828416,0.9861697946349753,0.9794271847356759,0.9912898441340396,0.985314875618479
2.406,0.8517268169020453,0.674251006401589,2.6234401169623314,-0.002945909256994848,0.9867107278085523,0.9798069254989102,0.9915522567234055,0.9856370626135329
2.408,0.8498558555726254,0.6721484596957457,2.606840660392127,-0.0030094627152930415,0.9872494148561869,0.9801859492882716,0.9918142515839978,0.9859586874221768
2.41,0.8479451197208367,0.6700014548205845,2.590274074190895,-0.0030725137730897574,0.9877858423407436,0.9805642205364574,0.9920757975622488,0.9862797157353204
2.412,0.8459949282543957,0.6678102848211646,2.5737441803187577,-0.003135052123975583,0.9883199936932546,0.9809417014777572,0.9923368619556875,0.9866001113612034
2.414,0.8440056065364746,0.6655752529053797,2.5572545310194483,-0.0031970675321800032,0.9888518493405649,0.9813183522453978,0.9925974105838381,0.9869198363103105
2.416,0.8419774863385547,0.6632966724486561,2.5408084239306925,-0.003258549834937202,0.9893813868200522,0.9816941309614355,0.9928574078542463,0.9872388508741298
2.418,0.8399109057926936,0.6609748669917193,2.5244089176130022,-0.0033194889448643636,0.9899085808879361,0.9820689938230264,0.9931168168261761,0.9875571137009452
2.42,0.8378062093475147,0.6586101702516495,2.508058847468387,-0.0033798748523176042,0.9904334036421699,0.9824428951973437,0.993375599280105,0.9878745818788546
2.422,0.8356637477116885,0.6562029261061831,2.4917608383726035,-0.0034396976277760393,0.9909558246171191,0.9828157877000406,0.9936337157763655,0.9881912110051438
2.424,0.8334838778055558,0.653753488599284,2.475517319122687,-0.003498947424190501,0.9914758109022844,0.9831876222878878,0.9938911257232435,0.9885069552674763
2.426,0.8312669626918343,0.6512622219116714,2.45933053047737,-0.0035576144793579524,0.9919933272227552,0.9835583483289955,0.994147787430252,0.9888217675064732
2.428,0.8290133715543393,0.6487295003882666,2.4432025492144187,-0.0036156891182934857,0.9925083360883528,0.9839279137134748,0.9944036581882962,0.9891355993119502
2.43,0.8267234796275874,0.6461557085078024,2.4271352955408254,-0.003673161755592954,0.9930207978764918,0.9842962649251512,0.9946586943240251,0.9894484010867868
