Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2A.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.792,24.32011578210882,0.1899824286929258,0.4,-0.0014279093998018086,0.09525011956042655,0.991203898333847,0.9868252077801503,0.9957758648159478,0.9911795252086716
2.794,24.269597087092215,0.18969552767392575,0.4,-0.0013786743644453668,0.09505370239392971,0.9912175166175229,0.9868315491381597,0.9957784054067782,0.9911837388701937
2.796,24.22085192940763,0.18944245128222084,0.4,-0.00132938086600331,0.09484207705929285,0.991230887534432,0.9868379434317649,0.9957811776268835,0.9911881213546891
2.798,24.173882271494517,0.18922312156958537,0.4,-0.001280036803072689,0.0946153346864119,0.9912440299886884,0.9868444029663113,0.9957841897272097,0.9911926829434902
2.8,24.128689791791256,0.1890374554525282,0.4,-0.0012306500546969787,0.0943735687223062,0.9912569622662687,0.9868509394365764,0.995787449451494,0.9911974333459898
2.802,24.085275885460472,0.18888536475964252,0.4,-0.001181228479173869,0.09411687489562877,0.9912697020322356,0.986857563926844,0.9957909640370415,0.9912023817001578
2.804,24.043641665157278,0.18876675627909478,0.4,-0.001131779912874424,0.0938453511810356,0.9912822663284444,0.9868642869114165,0.9957947402158495,0.9912075365734607
2.806,24.003787961839624,0.18868153180623942,0.4,-0.001082312169073282,0.09355909776343291,0.9912946715717313,0.9868711182555653,0.9957987842160727,0.9912129059641748
2.808,23.965715325620753,0.18862958819134015,0.4,-0.001032833036790281,0.09325821700212447,0.9913069335525723,0.9868780672169082,0.9958031017638276,0.99121849730309
2.81,23.929424026662954,0.1886108173873823,0.4,-0.0009833502796431726,0.09294281339487646,0.9913190674342159,0.9868851424472118,0.9958076980853284,0.9912243174555998
2.812,23.894914056112608,0.1886251064979663,0.4,-0.0009338716347118013,0.0926129935419203,0.9913310877522792,0.9868923519946111,0.9958125779093505,0.991230372724168
2.814,23.862185127075765,0.18867233782526388,0.4,-0.0008844048114134085,0.09226886610991028,0.9913430084148006,0.9868997033062391,0.9958177454700156,0.9912366688511691
2.816,23.831236675634123,0.18875238891803026,0.4,-0.0008349574903894272,0.0919105417958547,0.9913548427027516,0.9869072032312627,0.9958232045098934,0.9912432110220962
2.818,23.80206786190077,0.18886513261965615,0.4,-0.0007855373224034267,0.09153813329103648,0.9913666032709915,0.986914858024315,0.9958289582834156,0.9912500038691283
2.82,23.77467757111551,0.1890104371162577,0.4,-0.0007361519272505643,0.0911517552449403,0.9913783021496652,0.9869226733493205,0.9958350095605927,0.9912570514750524
