Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.346,44.248646,0.51270837,0.3999995291233063,0.0022467067,0.8933356,0.9349423,0.95176506,0.9732241,0.962493
0.348,44.329018,0.5138113,0.3999995291233063,0.0022181675,0.89126736,0.93490547,0.9517249,0.97319615,0.9624588
0.35,44.40835,0.51489276,0.3999995291233063,0.0021893582,0.88920707,0.9348688,0.9516851,0.97316843,0.96242493
0.352,44.486652,0.5159526,0.3999995291233063,0.0021602842,0.8871547,0.9348324,0.9516457,0.973141,0.96239144
0.354,44.563892,0.5169907,0.3999995291233063,0.0021309506,0.88511014,0.9347962,0.95160675,0.97311383,0.96235824
0.356,44.64008,0.51800704,0.3999995291233063,0.0021013631,0.88307345,0.9347603,0.9515682,0.97308695,0.9623254
0.358,44.715195,0.5190015,0.3999995291233063,0.0020715275,0.8810445,0.9347245,0.95153004,0.9730603,0.96229297
0.36,44.78923,0.519974,0.3999995291233063,0.0020414488,0.87902325,0.93468904,0.9514924,0.973034,0.96226084
0.362,44.86218,0.5209244,0.3999995291233063,0.002011133,0.8770097,0.9346539,0.95145524,0.9730081,0.96222913
0.364,44.93403,0.5218526,0.3999995291233063,0.001980585,0.87500364,0.93461895,0.95141846,0.9729824,0.96219784
0.366,45.00478,0.52275866,0.3999995291233063,0.0019498109,0.87300515,0.9345843,0.9513823,0.97295713,0.96216697
0.368,45.074417,0.5236424,0.3999995291233063,0.0019188162,0.8710141,0.93455,0.9513465,0.97293216,0.9621365
0.37,45.142933,0.52450377,0.3999995291233063,0.0018876065,0.86903054,0.93451595,0.9513113,0.97290754,0.96210647
0.372,45.210323,0.52534264,0.3999995291233063,0.0018561874,0.8670543,0.9344822,0.9512766,0.9728833,0.96207684
0.374,45.27658,0.52615905,0.3999995291233063,0.0018245644,0.8650853,0.93444884,0.9512424,0.9728594,0.96204776
0.376,45.341694,0.52695286,0.3999995291233063,0.0017927433,0.8631236,0.93441576,0.9512088,0.97283584,0.962019
0.378,45.40566,0.527724,0.3999995291233063,0.0017607298,0.8611691,0.93438303,0.9511757,0.9728127,0.96199083
0.38,45.468468,0.52847254,0.3999995291233063,0.0017285295,0.85922164,0.93435067,0.95114315,0.97279,0.9619631
0.382,45.530113,0.5291983,0.3999995291233063,0.0016961482,0.85728127,0.93431866,0.9511112,0.97276765,0.9619358
0.384,45.590588,0.5299012,0.3999995291233063,0.0016635915,0.85534793,0.934287,0.95107985,0.9727457,0.96190906
0.386,45.64989,0.53058136,0.3999995291233063,0.0016308652,0.85342145,0.9342557,0.95104903,0.9727242,0.9618828
0.388,45.70801,0.53123856,0.3999995291233063,0.0015979749,0.8515019,0.9342248,0.95101887,0.9727031,0.9618571
0.39,45.764946,0.5318728,0.3999995291233063,0.0015649266,0.8495891,0.93419427,0.95098925,0.9726824,0.96183187
0.392,45.820686,0.5324841,0.3999995291233063,0.0015317257,0.8476831,0.93416417,0.9509603,0.9726622,0.9618072
0.394,45.87523,0.5330724,0.3999995291233063,0.0014983783,0.8457837,0.9341344,0.95093197,0.9726424,0.961783
0.396,45.92857,0.5336377,0.3999995291233063,0.0014648901,0.84389096,0.9341051,0.9509042,0.97262305,0.9617594
0.398,45.9807,0.5341799,0.3999995291233063,0.0014312668,0.8420048,0.9340762,0.95087713,0.97260416,0.9617363
0.4,46.03162,0.534699,0.3999995291233063,0.0013975141,0.8401251,0.9340477,0.95085067,0.97258574,0.9617138
0.402,46.08132,0.53519505,0.3999995291233063,0.0013636379,0.8382518,0.9340196,0.95082486,0.97256774,0.9616918
0.404,46.129803,0.5356679,0.3999995291233063,0.001329644,0.8363849,0.93399197,0.95079976,0.9725502,0.9616704
0.406,46.177055,0.5361177,0.3999995291233063,0.0012955382,0.8345242,0.9339648,0.95077527,0.97253317,0.96164954
0.408,46.22308,0.5365442,0.3999995291233063,0.0012613261,0.8326698,0.93393797,0.9507514,0.9725166,0.9616293
0.41,46.26787,0.53694767,0.3999995291233063,0.0012270139,0.8308215,0.9339117,0.9507283,0.97250056,0.9616096
0.412,46.311424,0.5373279,0.3999995291233063,0.001192607,0.8289794,0.93388575,0.9507058,0.97248495,0.96159047
0.414,46.353737,0.537685,0.3999995291233063,0.0011581114,0.8271432,0.9338603,0.950684,0.9724698,0.961572
0.416,46.394814,0.5380188,0.3999995291233063,0.0011235329,0.825313,0.9338353,0.95066285,0.9724552,0.96155405
0.418,46.434635,0.5383296,0.3999995291233063,0.0010888773,0.82348865,0.9338108,0.9506424,0.972441,0.9615367
0.42,46.47321,0.53861713,0.3999995291233063,0.0010541504,0.8216702,0.9337867,0.9506227,0.97242737,0.96151996
0.422,46.510532,0.53888154,0.3999995291233063,0.0010193578,0.8198574,0.933763,0.9506036,0.97241426,0.9615038
0.424,46.546604,0.5391228,0.3999995291233063,0.0009845056,0.8180504,0.9337399,0.95058525,0.97240156,0.96148825
0.426,46.581417,0.53934103,0.3999995291233063,0.0009495995,0.81624895,0.93371713,0.9505676,0.97238946,0.9614733
0.428,46.614975,0.53953606,0.3999995291233063,0.00091464515,0.814453,0.9336949,0.9505506,0.9723778,0.9614589
0.43,46.647274,0.5397081,0.3999995291233063,0.0008796485,0.8126626,0.9336731,0.9505343,0.97236663,0.96144515
0.432,46.67831,0.539857,0.3999995291233063,0.0008446151,0.8108776,0.93365175,0.9505187,0.97235596,0.96143204
0.434,46.708084,0.5399829,0.3999995291233063,0.0008095509,0.809098,0.9336309,0.9505038,0.9723458,0.96141946
0.436,46.7366,0.54008585,0.3999995291233063,0.00077446166,0.80732363,0.9336105,0.95048964,0.9723362,0.96140754
0.438,46.763847,0.54016584,0.3999995291233063,0.000739353,0.8055545,0.93359053,0.9504761,0.97232705,0.9613962
0.44,46.78983,0.5402229,0.3999995291233063,0.00070423074,0.8037905,0.93357104,0.9504633,0.9723184,0.9613855
0.442,46.814552,0.5402571,0.3999995291233063,0.00066910055,0.8020316,0.933552,0.9504512,0.97231025,0.96137536
0.444,46.838005,0.5402685,0.3999995291233063,0.0006339682,0.80027765,0.93353343,0.95043975,0.9723026,0.96136576
