Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eXST1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.392,53.70764,0.5243707,0.4000000059604645,0.0022678257,0.8211389,0.91738385,0.9409826,0.9660142,0.95349467
0.394,53.788757,0.52520066,0.4000000059604645,0.002238459,0.8207513,0.91727686,0.94090307,0.96595997,0.9534276
0.396,53.868813,0.5260112,0.4000000059604645,0.0022089032,0.82036966,0.91717076,0.9408244,0.96590626,0.95336133
0.398,53.9478,0.52680236,0.4000000059604645,0.0021791633,0.8199937,0.9170656,0.9407466,0.96585315,0.95329577
0.4,54.02571,0.52757406,0.4000000059604645,0.0021492434,0.8196232,0.9169615,0.94066966,0.96580064,0.9532309
0.402,54.102543,0.52832633,0.4000000059604645,0.0021191484,0.8192579,0.9168583,0.94059366,0.9657488,0.95316684
0.404,54.17829,0.52905905,0.4000000059604645,0.0020888825,0.8188978,0.9167561,0.94051856,0.9656975,0.95310354
0.406,54.252945,0.5297723,0.4000000059604645,0.0020584506,0.8185425,0.91665494,0.94044435,0.9656469,0.953041
0.408,54.3265,0.53046596,0.4000000059604645,0.0020278574,0.8181918,0.91655487,0.9403711,0.9655969,0.95297927
0.41,54.39895,0.53114015,0.4000000059604645,0.001997107,0.81784564,0.9164558,0.94029886,0.9655476,0.95291835
0.412,54.47029,0.5317947,0.4000000059604645,0.0019662043,0.81750363,0.9163578,0.9402275,0.965499,0.95285827
0.414,54.540516,0.5324297,0.4000000059604645,0.001935154,0.81716573,0.9162609,0.94015723,0.965451,0.952799
0.416,54.609623,0.5330451,0.4000000059604645,0.0019039604,0.8168316,0.9161651,0.9400879,0.96540374,0.9527406
0.418,54.6776,0.5336409,0.4000000059604645,0.0018726281,0.816501,0.9160705,0.9400196,0.9653572,0.95268303
0.42,54.744453,0.5342171,0.4000000059604645,0.0018411619,0.8161739,0.915977,0.9399523,0.9653113,0.9526264
0.422,54.810165,0.5347737,0.4000000059604645,0.0018095663,0.81585,0.9158847,0.9398861,0.96526617,0.9525706
0.424,54.87474,0.5353107,0.4000000059604645,0.0017778459,0.8155291,0.91579354,0.9398209,0.96522176,0.95251566
0.426,54.93817,0.53582805,0.4000000059604645,0.0017460053,0.81521106,0.91570354,0.9397568,0.9651781,0.9524617
0.428,55.000454,0.5363259,0.4000000059604645,0.0017140491,0.8148956,0.9156148,0.93969375,0.96513516,0.9524086
0.43,55.061584,0.536804,0.4000000059604645,0.0016819818,0.81458247,0.9155273,0.9396318,0.96509296,0.95235646
0.432,55.121555,0.53726256,0.4000000059604645,0.0016498081,0.8142716,0.915441,0.93957096,0.9650516,0.95230526
0.434,55.180367,0.53770155,0.4000000059604645,0.0016175326,0.81396276,0.9153559,0.93951124,0.96501094,0.95225495
0.436,55.238018,0.5381209,0.4000000059604645,0.0015851598,0.81365573,0.9152722,0.93945265,0.96497107,0.95220566
0.438,55.294502,0.53852075,0.4000000059604645,0.0015526942,0.8133504,0.9151897,0.9393951,0.96493196,0.95215726
0.44,55.34981,0.53890103,0.4000000059604645,0.0015201407,0.8130464,0.9151085,0.9393388,0.9648937,0.9521099
0.442,55.40395,0.53926176,0.4000000059604645,0.0014875035,0.8127437,0.9150286,0.9392836,0.9648562,0.95206344
0.444,55.456913,0.539603,0.4000000059604645,0.0014547874,0.81244206,0.91495,0.93922955,0.96481955,0.952018
0.446,55.508694,0.5399247,0.4000000059604645,0.001421997,0.8121413,0.91487277,0.93917674,0.96478367,0.9519736
