Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.154,39.60547,0.31376725,0.4000000059604645,0.0032393702,0.5566951,0.93341625,0.95274395,0.9736632,0.9631652
0.156,39.722443,0.31604326,0.4000000059604645,0.0032589491,0.5451278,0.93334943,0.95269763,0.97363955,0.9631313
0.158,39.84011,0.31831154,0.4000000059604645,0.0032779952,0.5335974,0.93327814,0.9526483,0.9736138,0.9630948
0.16,39.958458,0.3205721,0.4000000059604645,0.0032965105,0.52210474,0.9332024,0.952596,0.97358596,0.96305573
0.162,40.07746,0.32282484,0.4000000059604645,0.003314497,0.51065063,0.9331223,0.9525408,0.973556,0.9630141
0.164,40.1971,0.32506973,0.4000000059604645,0.0033319562,0.4992358,0.93303794,0.9524827,0.973524,0.9629701
0.166,40.31736,0.3273067,0.4000000059604645,0.0033488905,0.4878611,0.93294936,0.9524218,0.97349,0.9629236
0.168,40.43822,0.3295356,0.4000000059604645,0.0033653013,0.4765272,0.9328566,0.9523581,0.973454,0.9628747
0.17,40.55966,0.33175644,0.4000000059604645,0.0033811908,0.4652349,0.9327598,0.9522917,0.9734161,0.96282345
0.172,40.681667,0.33396912,0.4000000059604645,0.0033965611,0.45398492,0.9326591,0.9522226,0.9733762,0.9627699
0.174,40.804214,0.3361735,0.4000000059604645,0.0034114139,0.44277793,0.93255436,0.9521509,0.9733345,0.9627141
0.176,40.927288,0.33836952,0.4000000059604645,0.003425751,0.43161464,0.9324458,0.95207655,0.9732909,0.962656
0.178,41.05087,0.34055704,0.4000000059604645,0.003439575,0.42049572,0.93233347,0.9519996,0.9732455,0.9625957
0.18,41.17494,0.342736,0.4000000059604645,0.0034528875,0.40942186,0.93221736,0.9519202,0.97319824,0.96253324
0.182,41.299477,0.34490624,0.4000000059604645,0.0034656907,0.3983937,0.93209755,0.9518383,0.97314924,0.9624686
0.184,41.424465,0.34706768,0.4000000059604645,0.0034779867,0.38741183,0.9319742,0.951754,0.9730985,0.96240187
0.186,41.549892,0.3492202,0.4000000059604645,0.0034897777,0.37647694,0.9318473,0.9516672,0.973046,0.962333
0.188,41.67573,0.35136363,0.4000000059604645,0.0035010658,0.3655896,0.9317168,0.9515781,0.9729918,0.9622622
0.19,41.801968,0.3534979,0.4000000059604645,0.003511853,0.35475042,0.9315829,0.95148665,0.97293603,0.9621893
0.192,41.928585,0.35562283,0.4000000059604645,0.0035221416,0.34396,0.9314457,0.95139295,0.9728785,0.96211445
0.194,42.05556,0.35773832,0.4000000059604645,0.003531934,0.33321887,0.9313051,0.9512969,0.9728194,0.9620377
0.196,42.182884,0.3598442,0.4000000059604645,0.0035412323,0.32252765,0.9311612,0.95119876,0.9727587,0.96195894
0.198,42.31053,0.36194038,0.4000000059604645,0.003550039,0.31188685,0.9310141,0.9510984,0.9726964,0.9618783
0.2,42.438488,0.3640267,0.4000000059604645,0.003558356,0.30129704,0.93086386,0.9509958,0.9726326,0.9617958
0.202,42.566734,0.36610302,0.4000000059604645,0.0035661862,0.2907587,0.93071043,0.9508912,0.97256726,0.96171147
0.204,42.695255,0.36816916,0.4000000059604645,0.0035735315,0.2802724,0.930554,0.95078444,0.97250044,0.96162534
0.206,42.824028,0.37022504,0.4000000059604645,0.003580395,0.2698386,0.9303945,0.95067567,0.9724321,0.9615375
0.208,42.95304,0.37227044,0.4000000059604645,0.0035867784,0.25945783,0.930232,0.9505649,0.97236234,0.9614478
0.21,43.082275,0.37430528,0.4000000059604645,0.0035926846,0.24913056,0.9300666,0.95045215,0.9722911,0.9613564
0.212,43.211716,0.37632936,0.4000000059604645,0.0035981163,0.23885725,0.92989826,0.9503374,0.97221845,0.96126336
0.214,43.341343,0.37834254,0.4000000059604645,0.0036030756,0.2286384,0.92972714,0.95022076,0.9721445,0.96116865
0.216,43.471134,0.3803447,0.4000000059604645,0.0036075655,0.21847443,0.9295532,0.95010227,0.9720691,0.96107227
