Time,gENCLS2.delta,gENCLS2.P,gENCLS2.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.744,4.412434,0.70184207,0.003661945,0.958223,0.9240062,0.94837296,0.93529916
4.746,4.543359,0.7047745,0.0036113919,0.9581087,0.92396826,0.94839823,0.93529975
4.748,4.6724544,0.7076649,0.0035603535,0.9579949,0.92392945,0.948422,0.9352989
4.75,4.799704,0.71051294,0.003508837,0.9578815,0.92388976,0.9484443,0.93529683
4.752,4.925091,0.7133182,0.0034568494,0.95776874,0.92384934,0.9484651,0.93529356
4.754,5.0485973,0.7160804,0.0034043978,0.9576566,0.92380816,0.94848454,0.935289
4.756,5.1702075,0.7187992,0.0033514893,0.95754516,0.9237664,0.94850266,0.9352834
4.758,5.289904,0.7214742,0.0032981313,0.9574345,0.92372406,0.94851947,0.93527675
4.76,5.407673,0.7241051,0.0032443313,0.95732456,0.92368114,0.94853497,0.9352691
4.762,5.523496,0.72669166,0.0031900965,0.9572156,0.92363787,0.94854933,0.9352605
4.764,5.63736,0.7292335,0.0031354341,0.95710754,0.9235942,0.94856244,0.93525094
4.766,5.7492476,0.7317303,0.003080352,0.95700043,0.9235501,0.94857454,0.93524057
4.768,5.859145,0.73418176,0.0030248575,0.95689446,0.92350584,0.9485855,0.9352294
4.77,5.9670377,0.73658764,0.002968958,0.95678955,0.9234614,0.94859546,0.93521756
4.772,6.0729103,0.73894763,0.0029126615,0.95668584,0.9234168,0.9486044,0.935205
4.774,6.176749,0.7412614,0.0028559756,0.9565834,0.9233721,0.94861245,0.9351918
4.776,6.2785406,0.74352884,0.0027989077,0.9564822,0.9233274,0.94861954,0.93517804
4.778,6.3782706,0.7457495,0.002741466,0.95638233,0.92328274,0.94862586,0.93516374
4.78,6.475926,0.7479232,0.002683658,0.9562839,0.9232382,0.94863135,0.935149
4.782,6.571494,0.7500497,0.0026254917,0.95618695,0.9231939,0.94863605,0.9351338
4.784,6.664962,0.7521288,0.0025669748,0.9560915,0.9231497,0.94864005,0.9351183
4.786,6.7563167,0.75416017,0.0025081155,0.95599765,0.92310584,0.9486433,0.93510246
4.788,6.8455462,0.75614357,0.0024489216,0.9559054,0.9230623,0.948646,0.9350863
4.79,6.9326386,0.7580789,0.002389401,0.9558148,0.9230192,0.9486481,0.93507
4.792,7.0175834,0.75996584,0.0023295619,0.95572597,0.92297643,0.9486496,0.9350534
4.794,7.100367,0.7618042,0.0022694124,0.9556389,0.92293423,0.94865054,0.9350368
4.796,7.180981,0.76359385,0.0022089605,0.95555365,0.9228926,0.948651,0.93502
4.798,7.259413,0.7653345,0.0021482145,0.95547026,0.92285144,0.9486511,0.9350032
4.8,7.3356524,0.76702595,0.0020871824,0.9553888,0.92281103,0.94865066,0.9349864
4.802,7.40969,0.76866806,0.0020258725,0.95530933,0.9227713,0.94864994,0.93496966
4.804,7.4815154,0.7702607,0.001964293,0.95523185,0.9227323,0.9486488,0.93495303
4.806,7.5511193,0.77180356,0.0019024523,0.9551564,0.9226941,0.9486474,0.93493646
4.808,7.618492,0.7732966,0.0018403586,0.9550831,0.9226567,0.9486457,0.9349201
4.81,7.6836247,0.7747396,0.0017780202,0.9550119,0.9226202,0.9486438,0.9349039
4.812,7.7465096,0.77613246,0.0017154454,0.9549429,0.9225846,0.9486416,0.934888
4.814,7.807137,0.77747494,0.0016526426,0.95487607,0.92254996,0.9486393,0.9348723
4.816,7.8655,0.778767,0.0015896204,0.9548115,0.92251635,0.9486368,0.93485695
4.818,7.9215894,0.7800084,0.0015263871,0.9547493,0.92248374,0.94863415,0.93484193
4.82,7.9753995,0.78119904,0.001462951,0.9546893,0.9224522,0.94863147,0.9348273
4.822,8.026922,0.78233886,0.0013993207,0.95463175,0.92242175,0.94862866,0.9348131
4.824,8.076151,0.7834277,0.0013355047,0.95457655,0.9223925,0.9486258,0.9347993
4.826,8.123078,0.78446543,0.0012715114,0.9545238,0.9223644,0.94862294,0.93478596
4.828,8.1677,0.78545195,0.0012073496,0.9544735,0.92233753,0.9486201,0.93477315
4.83,8.210008,0.78638715,0.0011430276,0.9544257,0.92231184,0.9486172,0.9347608
4.832,8.249998,0.78727096,0.0010785538,0.95438033,0.92228746,0.9486144,0.93474907
4.834,8.287663,0.7881033,0.0010139372,0.95433754,0.92226434,0.9486116,0.93473786
4.836,8.323002,0.78888404,0.0009491861,0.9542973,0.9222426,0.948609,0.93472725
4.838,8.356006,0.78961307,0.0008843092,0.95425963,0.92222214,0.9486064,0.93471724
4.84,8.386672,0.7902904,0.0008193151,0.9542246,0.92220306,0.9486039,0.9347079
4.842,8.414996,0.79091597,0.0007542124,0.95419216,0.92218536,0.9486016,0.9346991
4.844,8.440975,0.7914896,0.0006890098,0.95416236,0.9221691,0.9485994,0.9346911
4.846,8.464605,0.7920114,0.00062371587,0.9541352,0.92215425,0.9485974,0.9346837
4.848,8.485883,0.7924811,0.00055833935,0.95411074,0.9221408,0.9485955,0.934677
4.85,8.504806,0.79289883,0.00049288885,0.9540889,0.92212886,0.94859385,0.93467104
4.852,8.521371,0.7932645,0.00042737304,0.9540698,0.9221183,0.94859236,0.9346658
4.854,8.535577,0.793578,0.0003618007,0.9540534,0.9221093,0.94859105,0.93466127
4.856,8.5474205,0.79383945,0.00029618037,0.95403975,0.92210174,0.94859,0.9346575
4.858,8.556901,0.79404867,0.00023052086,0.9540288,0.9220957,0.9485891,0.9346545
4.86,8.564018,0.7942057,0.00016483082,0.95402056,0.9220912,0.94858843,0.9346522
4.862,8.568769,0.79431057,9.911896e-05,0.9540151,0.92208815,0.94858795,0.93465066
4.864,8.571155,0.7943632,3.3393964e-05,0.9540123,0.9220866,0.9485878,0.9346499
4.866,8.571174,0.7943636,-3.233545e-05,0.9540123,0.9220866,0.9485878,0.9346499
4.868,8.568827,0.7943118,-9.8060584e-05,0.95401496,0.9220881,0.94858795,0.93465066
4.87,8.564114,0.7942078,-0.00016377273,0.95402044,0.9220911,0.94858843,0.93465215
4.872,8.557035,0.79405165,-0.0002294632,0.9540286,0.92209566,0.9485891,0.9346544
4.874,8.547592,0.7938432,-0.00029512326,0.9540395,0.9221017,0.9485899,0.93465745
4.876,8.535787,0.7935827,-0.00036074428,0.95405316,0.9221092,0.94859105,0.9346612
4.878,8.521619,0.79326993,-0.0004263175,0.95406955,0.9221182,0.9485923,0.93466574
4.88,8.505092,0.79290515,-0.00049183425,0.95408857,0.9221286,0.9485938,0.934671
4.882,8.486207,0.7924883,-0.00055728585,0.9541103,0.9221406,0.9485955,0.93467695
4.884,8.464967,0.79201937,-0.00062266365,0.95413476,0.922154,0.9485974,0.93468356
4.886,8.441376,0.7914984,-0.00068795896,0.9541619,0.92216885,0.9485994,0.93469095
4.888,8.415434,0.7909256,-0.0007531632,0.9541916,0.9221851,0.94860154,0.934699
4.89,8.387147,0.7903009,-0.0008182675,0.95422405,0.92220277,0.94860387,0.9347077
4.892,8.356519,0.78962445,-0.0008832635,0.95425904,0.92222184,0.9486064,0.93471706
4.894,8.323552,0.7888962,-0.0009481423,0.9542967,0.9222422,0.94860893,0.9347271
4.896,8.288253,0.7881163,-0.0010128955,0.9543369,0.922264,0.9486116,0.9347377
4.898,8.250625,0.7872848,-0.0010775145,0.9543796,0.92228705,0.94861436,0.9347488
4.9,8.210672,0.7864018,-0.0011419904,0.9544249,0.9223114,0.94861716,0.93476063
4.902,8.168401,0.78546745,-0.001206315,0.9544727,0.92233706,0.94862,0.9347729
4.904,8.1238165,0.78448176,-0.0012704796,0.95452297,0.92236394,0.9486229,0.9347858
4.906,8.076927,0.7834448,-0.0013344756,0.9545757,0.922392,0.94862574,0.9347991
4.908,8.027735,0.78235686,-0.0013982946,0.95463085,0.9224213,0.9486286,0.93481284
4.91,7.9762487,0.7812179,-0.0014619279,0.9546884,0.9224517,0.9486314,0.9348271
4.912,7.9224763,0.780028,-0.0015253671,0.9547483,0.9224832,0.94863415,0.9348417
4.914,7.8664227,0.7787874,-0.001588604,0.9548105,0.9225158,0.9486368,0.9348567
4.916,7.8080964,0.77749616,-0.0016516297,0.954875,0.9225494,0.9486392,0.9348721
4.918,7.7475057,0.7761545,-0.001714436,0.95494175,0.92258406,0.9486416,0.9348877
4.92,7.684657,0.7747625,-0.0017770145,0.9550108,0.9226196,0.94864374,0.9349037
4.922,7.619561,0.77332026,-0.0018393567,0.9550819,0.9226561,0.9486457,0.93491983
4.924,7.552224,0.77182806,-0.0019014545,0.9551552,0.9226935,0.9486474,0.9349362
4.926,7.482656,0.77028596,-0.0019632995,0.9552306,0.9227317,0.9486488,0.93495274
4.928,7.4108663,0.76869416,-0.0020248832,0.955308,0.9227707,0.9486499,0.9349694
4.93,7.3368645,0.7670528,-0.0020861975,0.95538753,0.9228104,0.94865066,0.9349862
4.932,7.26066,0.76536214,-0.002147234,0.95546895,0.9228508,0.9486511,0.9350029
4.934,7.1822634,0.7636223,-0.002207985,0.9555523,0.92289186,0.948651,0.93501973
4.936,7.1016855,0.7618335,-0.0022684415,0.9556375,0.9229335,0.94865054,0.9350365
4.938,7.018936,0.7599959,-0.002328596,0.95572454,0.9229758,0.9486496,0.93505317
4.94,6.9340267,0.75810975,-0.00238844,0.95581335,0.92301846,0.9486481,0.9350697
4.942,6.8469687,0.7561752,-0.002447966,0.9559039,0.9230616,0.94864607,0.9350861
4.944,6.757773,0.75419253,-0.0025071653,0.95599616,0.9231051,0.9486434,0.93510216
4.946,6.6664524,0.7521619,-0.00256603,0.95609,0.923149,0.9486401,0.9351181
4.948,6.573019,0.7500836,-0.0026245525,0.9561854,0.92319316,0.9486361,0.9351336
4.95,6.4774847,0.7479579,-0.0026827245,0.9562823,0.9232375,0.9486314,0.9351488
4.952,6.379863,0.74578494,-0.0027405384,0.9563807,0.923282,0.948626,0.9351635
4.954,6.280166,0.743565,-0.0027979861,0.95648056,0.9233267,0.94861966,0.9351778
4.956,6.1784077,0.7412984,-0.0028550602,0.9565817,0.9233714,0.9486126,0.9351916
4.958,6.0746017,0.7389853,-0.0029117523,0.9566842,0.9234161,0.9486045,0.9352048
4.96,5.968762,0.7366261,-0.0029680552,0.9567879,0.92346066,0.9485956,0.9352173
4.962,5.860902,0.7342209,-0.003023961,0.9568927,0.9235051,0.9485856,0.93522924
4.964,5.7510366,0.7317702,-0.003079462,0.9569987,0.9235494,0.9485747,0.9352404
4.966,5.6391807,0.72927415,-0.003134551,0.95710576,0.92359346,0.9485627,0.93525076
4.968,5.525349,0.726733,-0.00318922,0.9572138,0.92363715,0.9485495,0.9352603
4.97,5.409557,0.7241472,-0.003243462,0.95732284,0.9236805,0.9485352,0.93526894
4.972,5.2918196,0.72151697,-0.003297269,0.9574327,0.92372334,0.9485197,0.9352766
4.974,5.1721535,0.7188427,-0.0033506344,0.9575434,0.9237657,0.94850296,0.93528336
4.976,5.050574,0.7161246,-0.00340355,0.95765483,0.9238075,0.94848484,0.93528897
4.978,4.927098,0.7133631,-0.003456009,0.95776695,0.9238487,0.94846547,0.9352935
4.98,4.8017416,0.71055853,-0.0035080044,0.9578797,0.9238891,0.94844466,0.93529683
4.982,4.674522,0.7077112,-0.0035595286,0.95799303,0.9239288,0.9484224,0.9352989
4.984,4.5454555,0.70482147,-0.0036105749,0.9581069,0.92396766,0.94839865,0.93529975
4.986,4.4145603,0.70188975,-0.003661136,0.95822114,0.92400557,0.9483734,0.9352992
4.988,4.2818537,0.6989163,-0.0037112047,0.95833576,0.9240426,0.9483465,0.93529725
4.99,4.1473536,0.69590163,-0.0037607746,0.9584507,0.9240785,0.94831806,0.93529385
4.992,4.0110784,0.69284606,-0.0038098386,0.9585659,0.9241134,0.9482879,0.93528897
4.994,3.8730457,0.68974996,-0.0038583898,0.9586812,0.92414707,0.948256,0.93528247
4.996,3.7332742,0.6866138,-0.003906422,0.9587967,0.9241795,0.94822234,0.93527436
4.998,3.591783,0.6834379,-0.0039539277,0.9589122,0.92421067,0.9481869,0.9352646
5.0,3.4485915,0.6802227,-0.0040009012,0.9590277,0.9242404,0.9481495,0.935253
5.002,3.3037183,0.67696863,-0.004047335,0.9591431,0.9242688,0.9481103,0.93523973
5.004,3.1571832,0.67367613,-0.004093224,0.9592584,0.92429566,0.94806904,0.93522453
5.006,3.0090063,0.67034566,-0.0041385605,0.9593734,0.92432094,0.9480258,0.93520737
5.008,2.8592072,0.6669776,-0.004183339,0.9594882,0.9243446,0.9479806,0.9351883
5.01,2.7078059,0.6635724,-0.004227553,0.95960265,0.9243666,0.9479332,0.9351672
5.012,2.5548234,0.6601305,-0.0042711967,0.9597167,0.9243868,0.9478837,0.935144
5.014,2.4002798,0.65665245,-0.0043142634,0.9598302,0.9244052,0.947832,0.9351187
5.016,2.2441964,0.65313864,-0.0043567475,0.95994323,0.9244217,0.9477781,0.9350912
5.018,2.086594,0.6495896,-0.004398643,0.96005565,0.9244363,0.9477219,0.93506145
5.02,1.9274942,0.64600575,-0.004439944,0.9601674,0.92444885,0.94766337,0.9350294
5.022,1.7669181,0.6423876,-0.0044806446,0.96027845,0.92445934,0.9476025,0.934995
5.024,1.6048877,0.6387358,-0.00452074,0.96038866,0.9244677,0.94753927,0.93495816
5.026,1.4414248,0.6350506,-0.0045602233,0.96049803,0.9244738,0.9474735,0.93491894
5.028,1.2765517,0.63133264,-0.0045990897,0.9606065,0.9244777,0.94740534,0.93487716
5.03,1.1102905,0.6275825,-0.004637334,0.96071404,0.9244793,0.94733465,0.9348329
5.032,0.94266367,0.6238006,-0.0046749506,0.9608205,0.92447853,0.94726133,0.93478596
5.034,0.77369404,0.6199874,-0.0047119344,0.9609258,0.92447525,0.94718546,0.9347364
5.036,0.60340446,0.6161437,-0.0047482797,0.96103007,0.9244696,0.9471069,0.9346841
5.038,0.43181798,0.6122698,-0.0047839824,0.96113306,0.9244613,0.9470257,0.93462914
5.04,0.2589578,0.6083664,-0.0048190365,0.96123475,0.92445046,0.9469418,0.9345713
5.042,0.08484739,0.60443395,-0.0048534377,0.9613351,0.9244369,0.94685507,0.9345107
5.044,-0.09048967,0.60047305,-0.004887181,0.9614341,0.9244207,0.9467656,0.93444717
5.046,-0.2670296,0.5964843,-0.004920262,0.9615317,0.9244017,0.94667333,0.9343807
5.048,-0.4447485,0.59246826,-0.0049526757,0.9616277,0.92437994,0.9465782,0.93431133
5.05,-0.62362224,0.5884255,-0.004984418,0.96172225,0.92435527,0.94648015,0.9342389
5.052,-0.80362654,0.58435667,-0.0050154845,0.9618151,0.9243277,0.94637924,0.93416345
5.054,-0.9847371,0.58026224,-0.0050458703,0.9619064,0.92429715,0.94627535,0.9340849
5.056,-1.1669292,0.57614285,-0.0050755716,0.9619959,0.92426366,0.9461685,0.93400323
5.058,-1.3501782,0.5719992,-0.0051045846,0.96208364,0.92422706,0.94605863,0.93391836
5.06,-1.5344592,0.56783175,-0.0051329047,0.9621696,0.92418736,0.9459457,0.9338304
5.062,-1.7197473,0.56364125,-0.0051605287,0.9622537,0.92414457,0.94582975,0.9337391
5.064,-1.9060173,0.5594282,-0.005187452,0.9623359,0.92409855,0.9457107,0.9336446
5.066,-2.0932438,0.55519336,-0.0052136714,0.96241605,0.9240493,0.9455886,0.9335468
5.068,-2.2814016,0.55093724,-0.005239183,0.9624943,0.92399687,0.9454633,0.93344563
5.07,-2.470465,0.54666054,-0.0052639837,0.9625705,0.9239411,0.9453349,0.93334115
5.072,-2.6604085,0.5423639,-0.00528807,0.9626445,0.92388195,0.94520336,0.9332333
5.074,-2.8512058,0.53804785,-0.0053114383,0.96271646,0.9238195,0.9450686,0.93312204
5.076,-3.0428321,0.53371316,-0.005334086,0.96278626,0.9237536,0.9449306,0.93300736
5.078,-3.2352602,0.5293605,-0.0053560096,0.96285385,0.92368436,0.94478947,0.9328892
5.08,-3.4284644,0.52499044,-0.005377206,0.9629191,0.9236116,0.94464505,0.9327676
5.082,-3.622419,0.52060366,-0.0053976728,0.9629821,0.92353535,0.9444974,0.9326425
5.084,-3.817097,0.5162008,-0.0054174075,0.96304286,0.9234556,0.9443465,0.9325139
5.086,-4.012472,0.5117826,-0.0054364065,0.96310115,0.9233723,0.94419235,0.93238175
5.088,-4.2085185,0.50734967,-0.0054546683,0.9631571,0.9232855,0.9440349,0.9322461
5.09,-4.405208,0.50290275,-0.0054721897,0.9632106,0.92319506,0.9438742,0.93210685
5.092,-4.6025157,0.49844238,-0.0054889694,0.96326166,0.923101,0.94371015,0.93196404
5.094,-4.800414,0.49396938,-0.005505004,0.96331024,0.9230034,0.94354284,0.93181765
5.096,-4.9988766,0.48948437,-0.0055202926,0.96335626,0.92290205,0.94337225,0.9316677
5.098,-5.197875,0.484988,-0.0055348324,0.96339977,0.92279714,0.9431984,0.93151414
5.1,-5.397384,0.48048103,-0.005548622,0.9634407,0.92268854,0.9430212,0.93135697
5.102,-5.597376,0.47596407,-0.005561659,0.96347904,0.92257625,0.9428407,0.9311962
5.104,-5.7978234,0.47143787,-0.0055739433,0.9635148,0.9224603,0.94265693,0.9310319
5.106,-5.9987,0.4669031,-0.005585472,0.9635479,0.92234063,0.9424699,0.9308639
5.108,-6.1999774,0.46236044,-0.0055962442,0.96357834,0.9222173,0.9422795,0.9306923
5.11,-6.4016294,0.45781058,-0.0056062588,0.9636061,0.9220903,0.9420859,0.9305172
5.112,-6.603628,0.45325425,-0.0056155147,0.96363115,0.9219595,0.94188905,0.93033844
5.114,-6.8059464,0.4486921,-0.00562401,0.96365356,0.9218251,0.94168895,0.93015605
5.116,-7.008557,0.44412488,-0.0056317453,0.96367323,0.92168695,0.9414856,0.92997015
5.118,-7.2114325,0.4395532,-0.0056387186,0.9636901,0.92154515,0.941279,0.92978066
5.12,-7.4145446,0.43497786,-0.00564493,0.9637043,0.92139965,0.94106925,0.92958766
5.122,-7.617867,0.43039948,-0.0056503783,0.96371573,0.92125046,0.9408563,0.9293911
5.124,-7.821372,0.42581877,-0.0056550633,0.9637244,0.9210976,0.9406401,0.929191
5.126,-8.025032,0.42123646,-0.0056589846,0.9637303,0.92094105,0.9404208,0.9289874
5.128,-8.228819,0.41665322,-0.0056621423,0.96373343,0.9207809,0.94019836,0.92878026
5.13,-8.432706,0.41206974,-0.005664536,0.9637338,0.9206171,0.9399728,0.92856973
5.132,-8.636665,0.40748674,-0.0056661656,0.96373135,0.9204497,0.93974423,0.9283557
5.134,-8.84067,0.4029049,-0.0056670313,0.96372616,0.92027867,0.93951255,0.9281383
5.136,-9.044692,0.3983249,-0.0056671337,0.96371824,0.9201041,0.9392779,0.9279175
5.138,-9.248704,0.39374742,-0.005666473,0.96370745,0.919926,0.9390402,0.92769337
5.14,-9.452678,0.3891732,-0.00566505,0.963694,0.9197443,0.93879956,0.92746586
5.142,-9.656588,0.3846029,-0.0056628645,0.9636777,0.9195592,0.938556,0.92723507
5.144,-9.860404,0.3800372,-0.0056599174,0.9636587,0.9193706,0.93830955,0.927001
5.146,-10.064101,0.37547675,-0.0056562102,0.9636369,0.9191785,0.9380602,0.9267637
5.148,-10.267651,0.3709223,-0.005651743,0.9636124,0.91898304,0.9378081,0.9265232
5.15,-10.471026,0.36637446,-0.005646518,0.96358514,0.91878426,0.93755317,0.9262796
5.152,-10.6742,0.36183396,-0.005640535,0.9635552,0.9185821,0.9372955,0.92603284
5.154,-10.877146,0.35730144,-0.005633796,0.96352255,0.9183766,0.9370352,0.92578304
5.156,-11.079834,0.3527776,-0.005626302,0.9634872,0.9181679,0.93677217,0.9255302
5.158,-11.282239,0.34826306,-0.0056180554,0.96344924,0.917956,0.9365066,0.9252744
5.16,-11.484334,0.34375852,-0.005609057,0.9634086,0.9177409,0.93623847,0.9250156
5.162,-11.686091,0.33926463,-0.0055993083,0.9633654,0.9175226,0.9359678,0.924754
5.164,-11.887485,0.33478203,-0.005588812,0.9633195,0.9173013,0.9356947,0.92448956
5.166,-12.088486,0.3303114,-0.005577569,0.9632711,0.917077,0.9354192,0.92422235
5.168,-12.289068,0.32585335,-0.0055655823,0.96322006,0.9168497,0.9351413,0.9239524
5.17,-12.489207,0.32140854,-0.005552854,0.96316653,0.9166194,0.9348612,0.92367977
5.172,-12.688874,0.31697762,-0.0055393856,0.9631105,0.9163863,0.9345788,0.9234045
5.174,-12.888042,0.31256118,-0.0055251797,0.963052,0.91615033,0.93429416,0.92312676
5.176,-13.086687,0.30815992,-0.0055102394,0.96299106,0.9159116,0.93400747,0.9228465
5.178,-13.2847805,0.30377442,-0.0054945666,0.9629277,0.9156702,0.9337187,0.9225638
5.18,-13.482296,0.29940528,-0.005478164,0.96286196,0.9154262,0.93342793,0.92227876
5.182,-13.679209,0.29505315,-0.0054610353,0.9627938,0.91517955,0.9331352,0.9219914
5.184,-13.875491,0.29071864,-0.0054431823,0.96272343,0.9149304,0.93284065,0.92170185
5.186,-14.071118,0.28640231,-0.0054246085,0.9626508,0.9146788,0.93254423,0.9214101
5.188,-14.266063,0.28210482,-0.0054053166,0.96257585,0.91442484,0.9322461,0.9211163
5.19,-14.4602995,0.2778267,-0.00538531,0.9624987,0.9141685,0.9319463,0.9208204
5.192,-14.653806,0.27356854,-0.005364592,0.9624194,0.91391,0.9316449,0.92052263
5.194,-14.84655,0.26933098,-0.005343166,0.96233803,0.9136492,0.93134195,0.92022294
5.196,-15.038512,0.26511455,-0.005321036,0.9622545,0.9133864,0.93103755,0.91992146
5.198,-15.229666,0.2609198,-0.0052982047,0.962169,0.9131215,0.9307317,0.91961825
5.2,-15.419984,0.25674734,-0.0052746763,0.96208143,0.9128547,0.93042463,0.91931343
5.202,-15.609443,0.2525977,-0.005250454,0.96199197,0.912586,0.93011624,0.919007
5.204,-15.798016,0.24847138,-0.0052255425,0.9619006,0.9123155,0.9298067,0.9186991
5.206,-15.985681,0.244369,-0.0051999446,0.96180737,0.9120432,0.9294961,0.9183898
5.208,-16.172413,0.24029106,-0.0051736655,0.9617123,0.91176933,0.9291845,0.91807914
5.21,-16.358185,0.23623809,-0.005146709,0.9616155,0.9114939,0.9288719,0.9177673
5.212,-16.542976,0.23221062,-0.0051190783,0.961517,0.911217,0.9285585,0.91745424
5.214,-16.726759,0.22820915,-0.005090779,0.9614168,0.9109386,0.92824435,0.9171401
5.216,-16.909512,0.22423421,-0.005061815,0.961315,0.910659,0.92792946,0.91682506
5.218,-17.09121,0.22028627,-0.0050321906,0.9612116,0.9103781,0.927614,0.9165091
5.22,-17.27183,0.21636584,-0.0050019105,0.9611067,0.9100961,0.92729795,0.9161923
5.222,-17.451347,0.21247342,-0.0049709794,0.9610004,0.90981305,0.9269815,0.9158747
5.224,-17.62974,0.20860946,-0.004939402,0.9608927,0.909529,0.92666465,0.9155566
5.226,-17.806984,0.20477445,-0.004907183,0.9607836,0.90924406,0.92634755,0.9152379
5.228,-17.983057,0.20096886,-0.0048743268,0.9606733,0.9089584,0.9260303,0.9149187
5.23,-18.157936,0.19719315,-0.004840839,0.9605617,0.9086719,0.9257129,0.91459924
5.232,-18.331598,0.19344774,-0.004806725,0.9604489,0.9083849,0.9253955,0.91427946
5.234,-18.50402,0.18973312,-0.004771989,0.960335,0.9080974,0.92507815,0.9139595
5.236,-18.67518,0.18604967,-0.004736636,0.9602201,0.90780944,0.924761,0.9136395
5.238,-18.845057,0.18239787,-0.004700672,0.9601041,0.9075211,0.924444,0.91331947
5.24,-19.01363,0.17877811,-0.004664102,0.9599872,0.9072326,0.92412746,0.9129996
5.242,-19.180874,0.17519082,-0.0046269316,0.95986944,0.9069439,0.92381126,0.91267985
5.244,-19.34677,0.17163639,-0.004589166,0.95975083,0.90665513,0.92349565,0.9123605
5.246,-19.511293,0.16811523,-0.0045508104,0.9596315,0.90636647,0.9231806,0.9120415
5.248,-19.674427,0.16462773,-0.0045118714,0.9595114,0.9060779,0.9228662,0.91172296
5.25,-19.83615,0.16117428,-0.0044723535,0.95939064,0.9057896,0.92255265,0.911405
5.252,-19.996435,0.15775524,-0.004432263,0.95926934,0.9055016,0.92223996,0.9110878
5.254,-20.15527,0.154371,-0.0043916055,0.9591475,0.9052141,0.9219282,0.91077137
5.256,-20.312634,0.1510219,-0.0043503866,0.9590252,0.9049271,0.9216175,0.91045576
5.258,-20.4685,0.14770831,-0.0043086126,0.95890254,0.9046406,0.921308,0.9101412
5.26,-20.622852,0.14443058,-0.0042662895,0.95877945,0.90435493,0.9209997,0.9098277
5.262,-20.775671,0.14118902,-0.004223423,0.95865613,0.9040701,0.92069274,0.9095153
5.264,-20.926939,0.13798401,-0.0041800193,0.95853263,0.9037861,0.92038715,0.90920424
5.266,-21.076633,0.13481584,-0.0041360846,0.95840895,0.9035032,0.9200831,0.9088946
5.268,-21.224737,0.13168484,-0.004091625,0.95828515,0.9032213,0.9197807,0.9085863
5.27,-21.371231,0.12859131,-0.0040466464,0.95816135,0.9029407,0.9194799,0.90827966
5.272,-21.516094,0.12553559,-0.0040011555,0.95803756,0.9026613,0.9191809,0.90797466
5.274,-21.659313,0.122517936,-0.0039551584,0.9579139,0.9023834,0.91888386,0.9076714
5.276,-21.800867,0.119538665,-0.0039086617,0.9577903,0.9021069,0.9185887,0.90737
5.278,-21.940739,0.11659804,-0.0038616715,0.957667,0.90183204,0.9182956,0.9070706
5.28,-22.078907,0.11369636,-0.0038141944,0.95754397,0.9015588,0.91800463,0.90677315
5.282,-22.215359,0.110833876,-0.003766237,0.95742124,0.90128744,0.9177159,0.90647787
5.284,-22.350077,0.10801086,-0.003717806,0.95729893,0.9010179,0.9174295,0.90618485
5.286,-22.483042,0.10522757,-0.0036689076,0.9571771,0.9007503,0.9171455,0.90589416
5.288,-22.614237,0.10248425,-0.0036195486,0.9570558,0.9004848,0.916864,0.9056059
5.29,-22.743649,0.09978115,-0.0035697357,0.95693505,0.90022147,0.916585,0.90532017
5.292,-22.87126,0.097118504,-0.0035194757,0.95681494,0.89996034,0.9163087,0.90503705
5.294,-22.997051,0.09449655,-0.0034687754,0.95669556,0.89970154,0.9160352,0.9047566
5.296,-23.12101,0.091915496,-0.0034176414,0.95657694,0.89944524,0.9157645,0.904479
5.298,-23.243122,0.08937558,-0.0033660806,0.9564591,0.89919144,0.9154967,0.9042043
5.3,-23.363369,0.086876996,-0.0033141,0.95634216,0.8989402,0.91523194,0.9039325
5.302,-23.481737,0.084419966,-0.0032617063,0.95622617,0.8986917,0.9149703,0.9036639
5.304,-23.598211,0.08200468,-0.0032089069,0.95611113,0.898446,0.9147117,0.90339833
5.306,-23.712778,0.07963134,-0.003155708,0.95599717,0.8982032,0.9144565,0.9031361
5.308,-23.825422,0.07730014,-0.0031021175,0.95588434,0.89796335,0.91420454,0.9028771
5.31,-23.93613,0.075011246,-0.0030481415,0.95577264,0.89772654,0.913956,0.9026216
5.312,-24.04489,0.07276485,-0.0029937879,0.95566213,0.8974928,0.91371095,0.90236956
5.314,-24.151684,0.07056112,-0.0029390634,0.9555529,0.8972624,0.91346943,0.9021212
5.316,-24.256502,0.06840023,-0.002883975,0.955445,0.89703524,0.9132316,0.9018764
5.318,-24.359331,0.066282324,-0.00282853,0.9553385,0.8968115,0.9129975,0.9016354
5.32,-24.460155,0.06420757,-0.002772736,0.9552334,0.8965912,0.9127672,0.90139824
5.322,-24.558966,0.062176123,-0.0027165995,0.9551298,0.89637446,0.9125407,0.901165
5.324,-24.65575,0.060188122,-0.002660128,0.9550277,0.8961613,0.91231817,0.90093577
5.326,-24.750496,0.058243714,-0.0026033288,0.9549272,0.8959519,0.91209966,0.9007106
5.328,-24.843191,0.056343034,-0.0025462094,0.9548283,0.8957463,0.9118852,0.90048957
5.33,-24.933823,0.054486215,-0.0024887766,0.9547311,0.8955445,0.9116749,0.9002727
5.332,-25.022383,0.05267338,-0.002431038,0.9546357,0.89534664,0.91146886,0.90006024
5.334,-25.108858,0.050904658,-0.002373001,0.9545419,0.8951528,0.91126704,0.8998521
