Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.218,43.49998,0.39701292,0.4000000059604645,0.0034990849,0.93776524,0.9548745,0.9752739,0.9650645
0.22,43.625954,0.3992896,0.4000000059604645,0.0034991903,0.9377521,0.9548477,0.9752593,0.9650443
0.222,43.751923,0.40155712,0.4000000059604645,0.003498765,0.9377378,0.95481986,0.9752438,0.96502316
0.224,43.877865,0.40381527,0.4000000059604645,0.003497811,0.9377222,0.954791,0.9752276,0.9650011
0.226,44.003765,0.40606382,0.4000000059604645,0.0034963307,0.93770546,0.9547612,0.9752106,0.9649782
0.228,44.1296,0.40830263,0.4000000059604645,0.0034943263,0.9376876,0.95473045,0.97519284,0.9649544
0.23,44.255356,0.41053143,0.4000000059604645,0.0034918,0.93766856,0.9546988,0.97517437,0.96492976
0.232,44.38101,0.41275007,0.4000000059604645,0.0034887546,0.9376484,0.9546662,0.9751552,0.9649043
0.234,44.506546,0.41495833,0.4000000059604645,0.0034851923,0.93762726,0.95463276,0.97513527,0.9648781
0.236,44.631943,0.417156,0.4000000059604645,0.0034811157,0.937605,0.9545985,0.9751147,0.964851
0.238,44.757187,0.41934288,0.4000000059604645,0.003476527,0.93758184,0.9545634,0.9750934,0.96482325
0.24,44.88225,0.42151877,0.4000000059604645,0.0034714292,0.93755764,0.9545275,0.97507155,0.9647947
0.242,45.00713,0.4236835,0.4000000059604645,0.003465825,0.93753254,0.95449084,0.9750491,0.9647655
0.244,45.131794,0.42583683,0.4000000059604645,0.0034597167,0.9375065,0.9544534,0.97502595,0.96473557
0.246,45.25623,0.42797855,0.4000000059604645,0.0034531073,0.9374796,0.95441526,0.9750023,0.96470493
0.248,45.380417,0.4301085,0.4000000059604645,0.0034459995,0.93745184,0.9543764,0.97497797,0.9646737
0.25,45.50434,0.43222645,0.4000000059604645,0.003438396,0.9374233,0.9543369,0.9749532,0.9646418
0.252,45.62798,0.4343322,0.4000000059604645,0.0034303,0.9373939,0.95429677,0.9749278,0.9646093
0.254,45.751324,0.43642557,0.4000000059604645,0.003421714,0.9373638,0.95425594,0.9749019,0.96457624
0.256,45.874344,0.43850634,0.4000000059604645,0.0034126414,0.9373329,0.9542146,0.9748755,0.9645426
0.258,45.997032,0.44057432,0.4000000059604645,0.0034030846,0.93730134,0.95417255,0.9748486,0.9645084
0.26,46.119366,0.4426293,0.4000000059604645,0.0033930475,0.9372691,0.95413005,0.9748213,0.9644737
0.262,46.24133,0.44467112,0.4000000059604645,0.0033825324,0.9372362,0.95408696,0.9747935,0.9644385
0.264,46.362907,0.44669956,0.4000000059604645,0.003371543,0.9372027,0.95404345,0.9747653,0.9644028
0.266,46.48408,0.44871444,0.4000000059604645,0.0033600822,0.93716854,0.9539994,0.9747367,0.9643667
0.268,46.60483,0.45071557,0.4000000059604645,0.0033481533,0.9371339,0.9539549,0.9747076,0.9643301
0.27,46.72515,0.45270273,0.4000000059604645,0.0033357595,0.9370987,0.95390993,0.9746782,0.96429306
0.272,46.84501,0.45467573,0.4000000059604645,0.0033229045,0.9370629,0.95386463,0.9746485,0.96425563
