Time,gENCLS2.delta,gENCLS2.P,gENCLS2.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.94,-3.66597,0.09421051,0.00029515996,1.0034916,0.99324584,0.99939454,0.9961116
4.942,-3.654427,0.09450002,0.00034610266,1.0034927,0.9932499,0.99939954,0.9961164
4.944,-3.6410506,0.0948355,0.0003969933,1.003494,0.9932546,0.99940526,0.99612194
4.946,-3.6258435,0.09521691,0.00044782416,1.0034955,0.99325997,0.9994118,0.9961283
4.948,-3.6088073,0.09564418,0.0004985877,1.003497,0.993266,0.9994191,0.99613535
4.95,-3.5899453,0.096117266,0.0005492761,1.0034988,0.99327254,0.99942714,0.99614316
4.952,-3.5692596,0.096636094,0.0005998819,1.0035007,0.99327976,0.99943596,0.9961517
4.954,-3.546754,0.09720058,0.00065039744,1.0035027,0.99328756,0.9994455,0.996161
4.956,-3.5224311,0.09781064,0.00070081506,1.0035049,0.9932959,0.9994558,0.99617094
4.958,-3.4962952,0.098466195,0.0007511272,1.0035071,0.9933049,0.9994668,0.9961816
4.96,-3.46835,0.099167146,0.0008013263,1.0035094,0.99331445,0.9994785,0.99619293
4.962,-3.4385996,0.09991338,0.00085140485,1.0035119,0.9933245,0.999491,0.9962049
4.964,-3.407049,0.10070479,0.0009013552,1.0035145,0.9933351,0.9995041,0.9962176
4.966,-3.3737023,0.101541266,0.00095116993,1.0035172,0.9933462,0.99951786,0.9962309
4.968,-3.3385646,0.102422684,0.0010008415,1.0035199,0.9933579,0.99953234,0.99624485
4.97,-3.3016417,0.10334891,0.0010503624,1.0035226,0.99337,0.9995475,0.99625945
4.972,-3.2629387,0.1043198,0.0010997251,1.0035254,0.99338263,0.9995632,0.9962746
4.974,-3.2224615,0.10533522,0.0011489224,1.0035282,0.9933957,0.9995796,0.9962903
4.976,-3.1802163,0.10639502,0.0011979467,1.0035311,0.9934092,0.9995966,0.99630666
4.978,-3.1362095,0.10749904,0.0012467908,1.003534,0.99342316,0.9996142,0.99632347
4.98,-3.0904474,0.108647116,0.0012954471,1.0035368,0.99343747,0.9996323,0.9963409
4.982,-3.0429373,0.109839074,0.0013439084,1.0035396,0.9934522,0.999651,0.99635875
4.984,-2.993686,0.11107474,0.0013921674,1.0035423,0.9934673,0.99967027,0.99637717
4.986,-2.9427013,0.11235393,0.0014402168,1.003545,0.9934827,0.99969,0.996396
4.988,-2.8899906,0.11367645,0.0014880494,1.0035477,0.99349844,0.99971026,0.9964153
4.99,-2.8355618,0.115042105,0.001535658,1.0035502,0.9935145,0.999731,0.996435
4.992,-2.7794232,0.1164507,0.0015830353,1.0035526,0.99353075,0.9997522,0.99645513
4.994,-2.7215834,0.11790201,0.0016301745,1.0035549,0.9935473,0.99977386,0.99647564
4.996,-2.6620507,0.11939582,0.0016770681,1.003557,0.9935641,0.99979585,0.9964965
4.998,-2.6008344,0.120931916,0.0017237092,1.003559,0.99358106,0.9998183,0.99651766
5.0,-2.5379438,0.12251006,0.0017700908,1.0035608,0.9935982,0.9998411,0.9965392
5.002,-2.473388,0.12413002,0.0018162058,1.0035623,0.9936155,0.9998643,0.99656093
5.004,-2.407177,0.12579153,0.0018620475,1.0035636,0.9936329,0.99988776,0.996583
5.006,-2.3393207,0.12749438,0.0019076087,1.0035647,0.99365044,0.99991155,0.9966052
5.008,-2.2698293,0.1292383,0.0019528826,1.0035655,0.993668,0.99993557,0.9966277
5.01,-2.1987133,0.131023,0.0019978625,1.003566,0.99368566,0.9999599,0.99665034
5.012,-2.1259832,0.13284823,0.0020425417,1.0035663,0.99370325,0.99998444,0.9966731
5.014,-2.0516503,0.13471372,0.0020869132,1.0035661,0.9937208,1.0000092,0.996696
5.016,-1.9757255,0.13661918,0.0021309704,1.0035655,0.9937384,1.0000341,0.99671894
5.018,-1.8982204,0.13856432,0.002174707,1.0035647,0.9937559,1.0000591,0.996742
5.02,-1.8191466,0.14054884,0.0022181156,1.0035634,0.9937732,1.0000843,0.9967651
5.022,-1.7385161,0.14257246,0.0022611904,1.0035617,0.99379045,1.0001096,0.9967882
5.024,-1.6563411,0.14463484,0.0023039249,1.0035596,0.99380755,1.0001348,0.9968112
5.026,-1.5726336,0.1467357,0.0023463122,1.003557,0.99382436,1.0001602,0.9968342
5.028,-1.4874066,0.14887469,0.0023883462,1.0035539,0.993841,1.0001856,0.99685717
5.03,-1.4006728,0.15105149,0.0024300206,1.0035502,0.9938574,1.000211,0.99687994
5.032,-1.3124452,0.15326579,0.0024713292,1.003546,0.9938734,1.0002363,0.9969026
5.034,-1.2227371,0.1555172,0.0025122655,1.0035412,0.99388915,1.0002615,0.99692506
5.036,-1.1315621,0.15780544,0.0025528234,1.0035359,0.9939046,1.0002867,0.9969473
5.038,-1.0389339,0.16013011,0.002592997,1.0035299,0.99391955,1.0003117,0.9969693
5.04,-0.9448664,0.16249087,0.00263278,1.0035233,0.9939341,1.0003365,0.99699104
5.042,-0.84937376,0.16488735,0.0026721668,1.0035161,0.9939482,1.0003612,0.9970125
5.044,-0.75247043,0.1673192,0.002711151,1.0035081,0.9939619,1.0003856,0.9970336
5.046,-0.65417093,0.16978602,0.002749727,1.0034994,0.993975,1.0004098,0.9970543
5.048,-0.55449015,0.17228743,0.002787889,1.00349,0.9939875,1.0004338,0.9970746
5.05,-0.453443,0.17482306,0.0028256313,1.0034798,0.9939995,1.0004574,0.9970945
5.052,-0.3510447,0.1773925,0.002862948,1.0034689,0.99401087,1.0004807,0.99711394
5.054,-0.24731077,0.17999536,0.0028998337,1.0034571,0.99402153,1.0005037,0.99713284
5.056,-0.14225674,0.18263124,0.002936283,1.0034446,0.99403155,1.0005262,0.99715126
5.058,-0.03589845,0.18529972,0.00297229,1.0034311,0.99404085,1.0005482,0.9971691
5.06,0.07174809,0.1880004,0.0030078497,1.0034167,0.99404943,1.0005699,0.99718636
5.062,0.18066669,0.19073282,0.0030429566,1.0034015,0.9940572,1.0005912,0.997203
5.064,0.29084092,0.1934966,0.0030776055,1.0033853,0.99406415,1.0006118,0.99721897
5.066,0.40225422,0.1962913,0.003111791,1.0033681,0.9940703,1.0006319,0.9972342
5.068,0.51488984,0.19911645,0.0031455082,1.00335,0.99407554,1.0006515,0.99724877
5.07,0.6287308,0.20197164,0.0031787523,1.003331,0.9940798,1.0006704,0.9972626
5.072,0.74375993,0.20485641,0.0032115178,1.0033108,0.9940832,1.0006888,0.99727565
5.074,0.85996,0.20777032,0.0032438003,1.0032897,0.99408567,1.0007064,0.99728787
5.076,0.9773135,0.21071288,0.0032755944,1.0032674,0.9940871,1.0007235,0.99729925
5.078,1.0958028,0.21368366,0.003306896,1.0032442,0.9940875,1.0007398,0.9973098
5.08,1.21541,0.21668218,0.0033377,1.0032197,0.99408686,1.0007554,0.9973194
5.082,1.3361171,0.21970797,0.003368002,1.0031941,0.99408513,1.0007702,0.9973281
5.084,1.457906,0.22276054,0.0033977972,1.0031674,0.9940823,1.0007843,0.99733585
5.086,1.5807585,0.22583942,0.0034270817,1.0031395,0.9940782,1.0007974,0.9973426
5.088,1.7046559,0.22894414,0.0034558508,1.0031104,0.99407303,1.0008098,0.9973483
5.09,1.8295797,0.23207417,0.0034841003,1.0030801,0.99406666,1.0008214,0.997353
5.092,1.9555111,0.23522905,0.003511826,1.0030487,0.994059,1.000832,0.9973566
5.094,2.0824313,0.23840827,0.0035390242,1.0030159,0.99405015,1.0008416,0.99735916
5.096,2.2103207,0.2416113,0.00356569,1.0029819,0.99403995,1.0008503,0.9973605
5.098,2.3391607,0.24483767,0.0035918204,1.0029465,0.9940285,1.0008582,0.99736077
5.1,2.4689317,0.24808685,0.003617411,1.0029099,0.9940157,1.000865,0.9973599
5.102,2.5996144,0.25135833,0.003642458,1.002872,0.9940015,1.0008707,0.9973577
5.104,2.7311888,0.2546516,0.003666958,1.0028327,0.99398595,1.0008755,0.9973544
5.106,2.8636353,0.2579661,0.0036909075,1.0027921,0.99396896,1.0008792,0.9973498
5.108,2.9969342,0.26130134,0.0037143028,1.00275,0.99395055,1.0008818,0.9973439
5.11,3.1310651,0.26465678,0.0037371404,1.0027066,0.9939307,1.0008832,0.99733675
5.112,3.2660081,0.26803187,0.0037594172,1.002662,0.99390936,1.0008836,0.9973283
5.114,3.4017432,0.27142608,0.00378113,1.0026157,0.99388653,1.0008829,0.99731845
5.116,3.5382495,0.2748389,0.0038022753,1.0025681,0.9938622,1.000881,0.9973073
5.118,3.675507,0.27826974,0.0038228503,1.0025191,0.99383634,1.0008779,0.9972947
5.12,3.813495,0.28171808,0.003842852,1.0024686,0.99380887,1.0008736,0.9972808
5.122,3.952192,0.28518337,0.0038622778,1.0024166,0.9937799,1.000868,0.9972654
5.124,4.091579,0.28866503,0.0038811243,1.0023632,0.99374926,1.0008613,0.99724865
5.126,4.231633,0.29216254,0.0038993894,1.0023082,0.9937171,1.0008532,0.99723035
5.128,4.3723345,0.29567534,0.00391707,1.0022519,0.9936832,1.000844,0.9972106
5.13,4.5136623,0.29920286,0.0039341645,1.002194,0.99364775,1.0008334,0.99718946
5.132,4.6555943,0.30274454,0.0039506694,1.0021347,0.9936106,1.0008215,0.99716675
5.134,4.7981105,0.3062998,0.003966583,1.0020738,0.9935718,1.0008084,0.9971425
5.136,4.9411883,0.3098681,0.0039819027,1.0020113,0.99353135,1.0007938,0.99711674
5.138,5.0848074,0.31344885,0.003996627,1.0019474,0.9934892,1.0007781,0.9970895
5.14,5.2289457,0.3170415,0.0040107532,1.001882,0.99344534,1.0007608,0.99706066
5.142,5.373582,0.32064545,0.00402428,1.001815,0.9933998,1.0007423,0.99703026
5.144,5.518694,0.32426015,0.0040372047,1.0017464,0.9933525,1.0007224,0.9969983
5.146,5.6642604,0.32788503,0.0040495265,1.0016763,0.9933035,1.0007011,0.99696475
5.148,5.81026,0.33151948,0.0040612435,1.0016048,0.9932527,1.0006784,0.9969296
5.15,5.95667,0.335163,0.0040723537,1.0015316,0.99320024,1.0006543,0.99689287
5.152,6.103469,0.3388149,0.004082856,1.001457,0.993146,1.0006288,0.9968545
5.154,6.250635,0.3424747,0.0040927487,1.0013807,0.99309,1.000602,0.99681455
5.156,6.398147,0.34614176,0.004102031,1.001303,0.9930323,1.0005736,0.996773
5.158,6.545982,0.34981552,0.0041107014,1.0012237,0.9929728,1.000544,0.9967298
5.16,6.6941175,0.3534954,0.004118759,1.0011429,0.9929115,1.0005128,0.99668497
5.162,6.842532,0.3571808,0.0041262032,1.0010605,0.9928485,1.0004803,0.99663854
5.164,6.9912043,0.3608712,0.004133032,1.0009767,0.9927837,1.0004462,0.9965905
5.166,7.140111,0.36456594,0.004139246,1.0008913,0.9927172,1.0004108,0.99654084
5.168,7.28923,0.36826447,0.0041448437,1.0008044,0.99264896,1.000374,0.9964895
5.17,7.4385395,0.3719662,0.004149825,1.000716,0.9925789,1.0003357,0.9964366
5.172,7.5880175,0.37567058,0.0041541886,1.0006261,0.99250716,1.000296,0.996382
5.174,7.7376413,0.37937698,0.0041579343,1.0005348,0.99243367,1.0002548,0.99632585
5.176,7.887388,0.38308486,0.0041610627,1.0004419,0.99235845,1.0002122,0.99626803
5.178,8.037237,0.3867936,0.004163573,1.0003476,0.9922815,1.0001682,0.99620867
5.18,8.187166,0.3905027,0.004165465,1.0002518,0.9922028,1.0001228,0.9961477
5.182,8.337151,0.39421147,0.004166739,1.0001546,0.9921224,1.0000759,0.99608505
5.184,8.487171,0.39791942,0.0041673947,1.000056,0.99204034,1.0000277,0.9960209
5.186,8.637204,0.40162593,0.0041674324,0.99995595,0.9919566,0.99997807,0.9959551
5.188,8.787227,0.40533045,0.0041668527,0.9998545,0.9918712,0.999927,0.9958878
5.19,8.937217,0.40903237,0.004165656,0.9997517,0.99178404,0.9998746,0.9958189
5.192,9.087153,0.41273117,0.004163842,0.9996475,0.99169534,0.99982077,0.9957485
5.194,9.237013,0.4164262,0.0041614124,0.99954194,0.991605,0.99976563,0.9956765
5.196,9.386775,0.420117,0.004158367,0.99943507,0.991513,0.99970907,0.995603
5.198,9.536416,0.4238029,0.0041547064,0.9993269,0.99141943,0.99965125,0.99552804
5.2,9.685914,0.42748338,0.0041504325,0.99921745,0.99132425,0.999592,0.99545157
5.202,9.835247,0.4311579,0.0041455454,0.9991067,0.99122757,0.9995315,0.99537367
5.204,9.984393,0.43482584,0.004140047,0.9989947,0.99112934,0.9994697,0.9952942
5.206,10.13333,0.4384867,0.004133937,0.99888146,0.99102956,0.9994066,0.9952134
5.208,10.282036,0.4421399,0.004127218,0.9987671,0.99092835,0.9993422,0.99513113
5.21,10.4304905,0.44578487,0.0041198907,0.99865144,0.9908256,0.9992766,0.99504745
5.212,10.578669,0.44942108,0.0041119563,0.9985347,0.99072146,0.9992097,0.99496245
5.214,10.726551,0.45304796,0.004103417,0.9984168,0.99061584,0.99914163,0.994876
5.216,10.874115,0.45666498,0.004094274,0.9982978,0.9905089,0.9990723,0.99478835
5.218,11.021338,0.46027163,0.004084529,0.9981777,0.99040055,0.9990018,0.9946993
5.22,11.168201,0.4638673,0.0040741833,0.9980566,0.9902909,0.99893016,0.99460894
5.222,11.31468,0.4674515,0.00406324,0.99793446,0.99017984,0.9988574,0.9945174
5.224,11.460754,0.47102368,0.0040517,0.9978113,0.9900676,0.99878347,0.9944246
5.226,11.606402,0.47458333,0.004039565,0.9976872,0.98995405,0.9987085,0.9943305
5.228,11.751603,0.47812992,0.0040268386,0.99756217,0.9898393,0.99863243,0.99423534
5.23,11.896335,0.4816629,0.004013522,0.9974362,0.9897233,0.9985553,0.99413896
5.232,12.040577,0.48518178,0.003999618,0.99730945,0.98960626,0.9984771,0.99404144
5.234,12.184307,0.48868603,0.0039851284,0.9971818,0.989488,0.99839795,0.99394286
5.236,12.327505,0.49217513,0.003970056,0.9970533,0.98936874,0.99831784,0.9938432
5.238,12.470152,0.49564862,0.003954403,0.9969241,0.98924834,0.9982367,0.9937425
5.24,12.612223,0.49910593,0.003938173,0.9967941,0.989127,0.99815476,0.99364084
5.242,12.7537,0.5025466,0.003921368,0.99666345,0.9890046,0.99807185,0.9935382
5.244,12.894562,0.5059701,0.003903991,0.99653214,0.9888813,0.99798805,0.9934346
5.246,13.034787,0.509376,0.003886045,0.9964001,0.9887571,0.99790347,0.9933301
5.248,13.174356,0.5127638,0.0038675326,0.99626756,0.98863196,0.99781805,0.99322474
5.25,13.31325,0.51613295,0.003848457,0.99613446,0.988506,0.99773186,0.9931185
5.252,13.451446,0.51948303,0.0038288217,0.99600077,0.98837936,0.9976449,0.99301153
5.254,13.588924,0.52281356,0.0038086295,0.99586666,0.98825186,0.9975573,0.99290377
5.256,13.725667,0.52612406,0.0037878838,0.99573207,0.9881237,0.99746895,0.9927953
5.258,13.861652,0.52941406,0.0037665882,0.99559706,0.98799485,0.9973799,0.9926861
5.26,13.9968605,0.53268313,0.003744746,0.9954617,0.9878654,0.9972903,0.9925763
5.262,14.131274,0.53593075,0.0037223606,0.99532604,0.9877354,0.99720013,0.99246585
5.264,14.264872,0.53915656,0.0036994359,0.9951901,0.9876048,0.99710935,0.99235487
5.266,14.3976345,0.54236007,0.0036759751,0.9950538,0.9874737,0.99701804,0.99224335
5.268,14.529542,0.5455408,0.0036519826,0.9949174,0.9873422,0.9969263,0.9921313
5.27,14.660576,0.5486984,0.0036274618,0.9947808,0.9872103,0.9968341,0.9920188
5.272,14.790718,0.5518324,0.0036024165,0.9946441,0.98707795,0.9967415,0.9919059
5.274,14.9199505,0.5549423,0.003576851,0.99450725,0.98694533,0.99664843,0.9917926
5.276,15.048252,0.5580278,0.0035507693,0.9943704,0.9868125,0.9965551,0.991679
5.278,15.175607,0.56108844,0.0035241751,0.99423355,0.9866794,0.9964614,0.9915651
5.28,15.301992,0.56412375,0.0034970732,0.99409676,0.9865461,0.99636745,0.991451
5.282,15.427395,0.5671334,0.0034694674,0.9939601,0.98641264,0.9962733,0.99133664
5.284,15.551794,0.570117,0.0034413622,0.99382347,0.9862792,0.99617887,0.99122214
5.286,15.675174,0.57307404,0.003412762,0.99368703,0.9861456,0.99608433,0.9911075
5.288,15.797514,0.57600427,0.003383671,0.99355084,0.9860121,0.9959896,0.99099284
5.29,15.9187975,0.57890725,0.0033540938,0.99341494,0.98587865,0.99589485,0.9908781
5.292,16.03901,0.5817826,0.0033240353,0.9932793,0.98574525,0.9958001,0.99076337
5.294,16.158127,0.58462995,0.0032934998,0.993144,0.9856121,0.99570525,0.9906487
5.296,16.27614,0.5874489,0.0032624921,0.9930091,0.98547906,0.9956104,0.9905341
5.298,16.393028,0.5902391,0.003231017,0.9928746,0.9853463,0.99551564,0.9904197
5.3,16.508774,0.5930003,0.003199079,0.9927407,0.9852139,0.99542105,0.9903054
5.302,16.623362,0.595732,0.0031666835,0.9926072,0.9850818,0.9953265,0.99019146
5.304,16.736774,0.59843385,0.0031338353,0.9924743,0.98495007,0.99523216,0.9900777
5.306,16.848997,0.60110563,0.003100539,0.99234205,0.9848188,0.99513805,0.98996425
5.308,16.960014,0.60374695,0.0030668,0.9922104,0.98468804,0.99504423,0.98985124
5.31,17.069807,0.60635746,0.0030326236,0.9920795,0.9845578,0.99495065,0.9897386
5.312,17.178364,0.60893685,0.0029980144,0.9919493,0.98442817,0.9948574,0.98962635
5.314,17.285664,0.61148477,0.0029629779,0.9918199,0.9842992,0.9947645,0.98951465
5.316,17.391697,0.614001,0.0029275194,0.99169135,0.9841709,0.99467206,0.9894035
5.318,17.496445,0.6164851,0.0028916444,0.9915637,0.98404336,0.99458003,0.9892929
5.32,17.599895,0.61893684,0.002855358,0.9914369,0.9839166,0.9944885,0.98918295
5.322,17.702032,0.62135595,0.0028186655,0.9913111,0.98379064,0.99439746,0.9890737
5.324,17.80284,0.62374204,0.0027815725,0.99118626,0.9836656,0.99430704,0.9889651
5.326,17.902306,0.62609494,0.002744085,0.9910625,0.9835414,0.99421716,0.98885727
5.328,18.000414,0.62841433,0.0027062078,0.99093986,0.9834183,0.9941279,0.9887503
5.33,18.09715,0.6306999,0.0026679467,0.9908183,0.98329616,0.99403936,0.9886441
5.332,18.192507,0.6329514,0.0026293078,0.9906979,0.9831751,0.9939515,0.98853886
5.334,18.286463,0.6351685,0.0025902966,0.9905788,0.9830552,0.9938644,0.9884345
5.336,18.379007,0.63735104,0.0025509184,0.9904609,0.98293644,0.9937781,0.98833114
5.338,18.470127,0.6394987,0.0025111795,0.9903443,0.98281884,0.9936926,0.9882288
5.34,18.55981,0.6416113,0.0024710856,0.990229,0.98270255,0.99360794,0.98812747
5.342,18.648046,0.64368856,0.0024306425,0.99011517,0.9825875,0.9935242,0.9880273
5.344,18.734818,0.6457302,0.0023898561,0.9900027,0.9824739,0.99344134,0.9879282
5.346,18.820116,0.647736,0.0023487324,0.98989165,0.9823616,0.99335945,0.9878303
5.348,18.903927,0.64970577,0.0023072774,0.98978215,0.98225075,0.99327856,0.9877336
5.35,18.98624,0.6516392,0.0022654973,0.9896742,0.98214144,0.9931987,0.9876382
5.352,19.067043,0.6535362,0.0022233978,0.9895678,0.98203355,0.99311996,0.98754406
5.354,19.146324,0.6553965,0.0021809852,0.98946303,0.9819273,0.99304223,0.9874513
5.356,19.224075,0.6572199,0.0021382656,0.98935986,0.9818226,0.9929657,0.9873599
5.358,19.30028,0.6590061,0.0020952453,0.9892584,0.9817196,0.9928903,0.9872699
5.36,19.374931,0.66075504,0.0020519304,0.9891587,0.9816183,0.9928161,0.9871813
5.362,19.448019,0.66246647,0.002008327,0.9890607,0.9815186,0.9927431,0.9870943
5.364,19.519531,0.66414016,0.0019644415,0.98896456,0.9814208,0.9926714,0.9870087
5.366,19.589458,0.66577595,0.0019202804,0.9888702,0.98132473,0.9926009,0.9869247
5.368,19.657791,0.6673737,0.0018758497,0.9887777,0.98123056,0.99253184,0.98684233
5.37,19.72452,0.6689333,0.0018311559,0.9886871,0.9811382,0.99246407,0.9867615
5.372,19.789635,0.6704544,0.0017862052,0.9885984,0.9810478,0.99239767,0.9866824
5.374,19.853127,0.6719369,0.0017410044,0.98851174,0.98095936,0.9923327,0.986605
5.376,19.914988,0.67338073,0.0016955597,0.988427,0.9808729,0.99226916,0.9865293
5.378,19.975208,0.6747857,0.0016498775,0.9883443,0.98078847,0.99220705,0.9864553
5.38,20.03378,0.6761516,0.0016039645,0.98826367,0.9807061,0.99214643,0.98638314
5.382,20.090693,0.6774783,0.001557827,0.98818505,0.98062575,0.99208736,0.9863128
5.384,20.145943,0.6787657,0.0015114717,0.9881086,0.9805476,0.99202985,0.9862443
5.386,20.199518,0.68001366,0.0014649051,0.98803425,0.98047155,0.9919739,0.9861777
5.388,20.251415,0.681222,0.0014181338,0.9879621,0.9803977,0.99191946,0.98611295
5.39,20.301624,0.68239063,0.0013711645,0.98789215,0.9803261,0.9918667,0.9860501
5.392,20.35014,0.6835194,0.0013240037,0.9878244,0.9802567,0.99181557,0.9859893
5.394,20.396954,0.6846083,0.001276658,0.9877588,0.98018956,0.9917661,0.98593044
5.396,20.442059,0.6856571,0.0012291343,0.9876956,0.9801248,0.9917183,0.9858736
5.398,20.48545,0.6866657,0.001181439,0.9876346,0.98006225,0.99167216,0.98581874
5.4,20.527122,0.68763405,0.0011335791,0.98757595,0.9800021,0.9916278,0.98576593
5.402,20.567068,0.68856204,0.001085561,0.98751956,0.9799443,0.99158514,0.98571527
5.404,20.605282,0.6894495,0.0010373917,0.9874656,0.9798889,0.99154425,0.98566663
5.406,20.64176,0.6902964,0.0009890778,0.987414,0.9798359,0.99150515,0.98562014
5.408,20.676497,0.6911027,0.00094062625,0.98736477,0.9797854,0.99146783,0.9855758
5.41,20.709486,0.69186825,0.0008920437,0.9873179,0.97973734,0.9914323,0.9855336
5.412,20.740723,0.692593,0.00084333686,0.9872735,0.97969174,0.99139863,0.98549354
5.414,20.770206,0.6932768,0.0007945127,0.98723155,0.97964865,0.9913668,0.9854557
5.416,20.797928,0.6939197,0.0007455779,0.98719203,0.97960806,0.99133676,0.98542005
5.418,20.823887,0.6945216,0.0006965395,0.987155,0.97957,0.9913087,0.9853866
5.42,20.84808,0.6950824,0.00064740406,0.98712045,0.9795345,0.9912824,0.98535544
5.422,20.8705,0.6956021,0.00059817865,0.98708844,0.97950155,0.991258,0.98532647
5.424,20.891148,0.6960806,0.00054887,0.9870589,0.97947115,0.9912356,0.9852998
5.426,20.91002,0.6965179,0.0004994851,0.9870319,0.9794434,0.99121505,0.9852754
5.428,20.92711,0.69691384,0.00045003076,0.9870074,0.97941816,0.9911964,0.9852533
5.43,20.942423,0.6972685,0.00040051385,0.9869854,0.97939557,0.9911797,0.9852334
5.432,20.955948,0.6975818,0.00035094126,0.98696595,0.9793756,0.9911649,0.9852159
5.434,20.96769,0.69785374,0.0003013199,0.98694915,0.97935826,0.9911521,0.98520064
5.436,20.977644,0.69808424,0.0002516567,0.98693484,0.9793436,0.9911412,0.9851877
5.438,20.98581,0.69827336,0.00020195848,0.9869231,0.9793315,0.9911323,0.9851771
5.44,20.992186,0.698421,0.00015223223,0.9869139,0.9793221,0.99112535,0.9851688
5.442,20.99677,0.69852716,0.000102484824,0.9869073,0.9793153,0.9911203,0.98516285
5.444,20.999563,0.6985918,5.2723182e-05,0.9869033,0.97931117,0.99111724,0.9851592
5.446,21.000566,0.6986151,2.9542136e-06,0.9869019,0.9793097,0.99111617,0.9851579
5.448,20.999777,0.6985968,-4.6815167e-05,0.986903,0.9793108,0.991117,0.985159
5.45,20.997196,0.698537,-9.657804e-05,0.9869067,0.9793147,0.9911198,0.9851623
5.452,20.992823,0.6984358,-0.0001463275,0.986913,0.9793211,0.99112463,0.985168
5.454,20.98666,0.69829303,-0.00019605663,0.98692185,0.97933024,0.99113137,0.985176
5.456,20.978708,0.6981089,-0.0002457585,0.9869333,0.979342,0.99114007,0.98518634
5.458,20.968966,0.6978833,-0.00029542626,0.9869473,0.9793564,0.99115074,0.985199
5.46,20.957438,0.6976163,-0.00034505295,0.98696387,0.97937346,0.9911633,0.98521394
5.462,20.94412,0.6973079,-0.00039463167,0.98698294,0.97939306,0.99117786,0.9852312
5.464,20.929024,0.6969581,-0.00044415556,0.98700464,0.97941536,0.9911943,0.9852508
5.466,20.912142,0.69656706,-0.0004936177,0.98702884,0.9794403,0.9912127,0.98527265
5.468,20.893482,0.6961347,-0.00054301124,0.98705554,0.97946775,0.99123305,0.9852968
5.47,20.873047,0.69566107,-0.0005923293,0.9870848,0.9794978,0.9912553,0.9853232
5.472,20.850834,0.6951463,-0.00064156496,0.9871165,0.97953045,0.9912794,0.98535186
5.474,20.826855,0.6945904,-0.0006907114,0.9871508,0.9795656,0.9913055,0.9853828
5.476,20.801104,0.6939934,-0.00073976174,0.9871875,0.9796034,0.99133337,0.98541594
5.478,20.77359,0.6933553,-0.00078870915,0.9872267,0.9796437,0.9913631,0.98545134
5.48,20.744316,0.6926763,-0.00083754683,0.9872684,0.9796865,0.99139476,0.98548895
5.482,20.713287,0.69195646,-0.0008862679,0.9873125,0.9797318,0.9914282,0.9855287
5.484,20.680506,0.6911957,-0.0009348657,0.98735905,0.97977954,0.99146354,0.98557067
5.486,20.645977,0.6903943,-0.0009833332,0.987408,0.9798298,0.9915006,0.9856148
5.488,20.609705,0.6895522,-0.0010316637,0.98745936,0.9798825,0.99153954,0.985661
5.49,20.571697,0.6886695,-0.0010798506,0.98751307,0.9799376,0.9915802,0.98570937
5.492,20.531958,0.68774635,-0.0011278869,0.9875691,0.97999513,0.9916226,0.9857598
5.494,20.49049,0.6867828,-0.001175766,0.9876275,0.980055,0.9916668,0.98581237
5.496,20.447302,0.685779,-0.0012234811,0.9876882,0.9801172,0.9917127,0.98586696
5.498,20.4024,0.68473494,-0.0012710256,0.9877512,0.98018175,0.9917603,0.9859236
5.5,20.355787,0.68365085,-0.0013183928,0.98781645,0.98024863,0.9918096,0.9859822
5.502,20.307474,0.68252677,-0.0013655759,0.987884,0.9803177,0.9918605,0.9860428
5.504,20.257465,0.68136287,-0.0014125684,0.98795366,0.9803891,0.99191314,0.9861054
5.506,20.205769,0.6801592,-0.0014593635,0.9880256,0.9804627,0.9919673,0.9861699
5.508,20.152391,0.678916,-0.0015059548,0.98809963,0.9805384,0.9920231,0.9862363
5.51,20.09734,0.6776332,-0.0015523356,0.98817587,0.9806164,0.99208045,0.9863046
5.512,20.040625,0.6763112,-0.0015984991,0.9882542,0.98069644,0.99213934,0.98637474
5.514,19.98225,0.67494994,-0.0016444392,0.9883346,0.9807786,0.9921998,0.9864467
5.516,19.922224,0.6735496,-0.0016901492,0.9884171,0.9808628,0.9922617,0.9865204
5.518,19.860558,0.6721104,-0.0017356224,0.98850155,0.980949,0.99232507,0.98659587
5.52,19.797258,0.6706325,-0.0017808526,0.98858804,0.9810372,0.99238986,0.9866731
5.522,19.732336,0.6691159,-0.0018258332,0.9886765,0.9811274,0.9924561,0.98675203
5.524,19.6658,0.66756094,-0.0018705579,0.98876685,0.9812195,0.9925237,0.9868326
5.526,19.597656,0.6659677,-0.0019150202,0.9888591,0.98131347,0.99259263,0.9869148
5.528,19.527918,0.6643364,-0.0019592138,0.98895323,0.9814093,0.9926629,0.9869987
5.53,19.456593,0.66266716,-0.0020031324,0.9890492,0.98150694,0.9927345,0.98708403
5.532,19.383694,0.66096026,-0.0020467695,0.98914695,0.98160636,0.9928073,0.98717093
5.534,19.309227,0.65921575,-0.002090119,0.9892465,0.98170745,0.9928814,0.98725927
5.536,19.233204,0.6574339,-0.0021331746,0.98934776,0.98181033,0.99295664,0.9873491
5.538,19.155638,0.655615,-0.0021759302,0.9894507,0.9819148,0.9930331,0.98744035
5.54,19.076538,0.65375906,-0.0022183796,0.98955524,0.98202085,0.99311066,0.987533
5.542,18.995914,0.65186644,-0.0022605166,0.98966146,0.98212856,0.99318933,0.98762697
